PassageID,Title,Author,Total termFreq,termFreq(gener),termFreq(knowledg),termFreq(law),termFreq(principl),termFreq(truth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0959900500_000032,"A treatise of that being born again without which no man can be saved. To which is added, A discourse on the duty and advantage of singular piety. And some extracts from a late writer, suited to the design of this treatise. By S. Wright, D.D. Preacher of the Gospel in Black-Fryars.",Samuel Wright,15,1.0,6.0,2.0,3.0,3.0,1731,1,1,"London : printed for E. Matthews, at the Bible in Pater-Noster Row; and R. Hett, at the Bible and Crown in the Poultry, near Cheapside, M,DCC,XXXI. [1731].",London,274,male,1683,1746,False
1004300102_000086,Dialogues of Plato: ...,Plato,16,2.0,6.0,3.0,3.0,2.0,1767,2,4,"London : printed for W. Sandby, 1767-79.",London,461,male,426,347,False
0192900105_000040,"The works of the Most Reverend Dr. John Tillotson, Lord archbishop of Canterbury. In twelve volumes. Containing two hundred and fifty four sermons and discourses on several occasions: together with the Rule of Faith; Prayers composed by him for his own use; a discourse to his servants before the sacraments; and a form of prayer, composed by him, for the use of King William.",John Tillotson,18,1.0,4.0,2.0,3.0,8.0,1743,5,12,"London : printed for R. Ware, A. Ward, J. and P. Knapton, T. Longman, R. Hett; C. Hitch, J. Hodges, S. Austen, J. and R. Tonson, J. and H. Pemberton, and J. Rivington, MDCCXLIII. [1742-1744].",London,463,male,1630,1694,True
0819800201_000047,"The chart and scale of truth, by which to find the cause of error. Lectures read before the University of Oxford, at the lecture founded by the Rev. John Bampton, M.A. By Edward Tatham, D. D. ...",Edward Tatham,24,6.0,1.0,3.0,10.0,4.0,1790,1,2,"Oxford : sold by J. Fletcher, D. Prince and J. Cooke: J. F. and C. Rivington, St. Paul's Church Yard, by T. Cadell, in the Srand, and Richardson, Royal Exchange, London, MDCCXC. [1790].",Oxford,385,male,1749,1834,False
0286500401_000006,"The civil law in its natural order: together with the publick law. Written in French by Monsieur Domat, The late French King's Advocate in the Presidial Court of Clermont in France: and translated into English by William Strahan, LL. D. Advocate in Doctors Commons. With additional remarks on some material differences between the civil law and the law of England. In two volumes. ...",Jean Domat,33,1.0,2.0,19.0,2.0,9.0,1722,1,2,"London : printed by J. Bettenham, for E. Bell, J. Darby, A. Bettesworth, G. Strahan, F. Fayram, J. Pemberton, J. Hooke, C. Rivington, F. Clay, J. Batley, and E. Symon, M.DCC.XXII. [1722].",London,805,male,1625,1696,False
0952300400_000002,"Sermons on several subjects and occasions. By George Fothergill, D. D. Late Principal of St. Edmund-Hall, Oxford. Published from the author's original Mss, by Thomas Fothergill, B. D. Fellow of Queen's College.",George Fothergill,25,1.0,6.0,14.0,2.0,2.0,1761,1,1,"Oxford : at the Clarendon-Press, MDCCLXI. Printed for Daniel Prince. Sold by John Rivington, in St. Paul's Church-Yard, London; Mess. Thurlbourn and Woodyer at Cambridge; Mr. Leake at Bath; Mr. Score at Exeter; and Mr. Hinxman at York, [1761].",Oxford,468,male,1705,1760,False
0677600900_000013,"Elements of universal law, and particularly of the law of England. Vol.1. Being the first volume of a translation of a work, intitled Principia juris universalis. &c.",Capel Lofft,31,4.0,1.0,10.0,13.0,3.0,1779,1,1,"London : printed by His Majesty's law printers, MDCCLXXIX. And sold by William Owen, Fleet-Street: C. Dilly, Poultry; and J. Dixwell, S. Martin's Lane, [1779].",London,506,male,1751,1824,False
1661200102_000169,"The works of Thomas Paine, secretary for foreign affairs, to the Congress of the United States, in the late war. In two volumes. ...","Carey, James",23,1.0,4.0,4.0,13.0,1.0,1797,2,2,"Philadelphia : Printed by James Carey, no. 83, North Second-Street, 1797.",Philadelphia,513,male,,,False
1258400100_000050,"Natural religion insufficient, and revealed necessary, to man's happiness in his present state: or, A rational enquiry into the principles of the modern deists; wherein is largely discovered their utter insufficency to answer the great ends of religion, and the weakness of their pleadings for the sufficiency of nature's light to eternal happiness: and particularly the writings of the late learned Lord Herbert, the great patron of deism, to wit, his books De veritate, de Religione gentilium, and Religio laici, in so far as they assert nature's light able to conduct u to future blessedness, are considered, and fully answered. To which is added, an essay on the true ground of faith. By the late Reverend Mr. Thomas Halyburton, professor of divinity in the University of St. Andrews. [Six lines of quotations].","M'Culloch, John",19,1.0,4.0,8.0,4.0,2.0,1798,1,1,"Philadelphia : Printed by Hogan & M'Elroy, no. 1, North Third-Street, and sold by A. Cunningham, Washington, (Penn.) A. M'Donald, Northumberland; C. Davis, New-York; and by J. M'Culloch, and the publishers, Philadelphia, 1798.",Philadelphia|Washington.|Northumberland.|New York.,445,male,1754,1824,False
0508700101_000124,"Elements of the philosophy of the human mind. By Dugald Stewart, ...",Dugald Stewart,19,3.0,5.0,7.0,2.0,2.0,1792,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh, 1792-1827.",London,578,male,1753,1828,False
0278001100_000132,Essays on various subjects relative to the present state of religion 1. On the controversy about some burgess oaths. 2. On the Secession Testimony. 3 On Public Covenanting. 4. On the Revolution Settlement. 5. On Church Communion. 6. On the Constitution of the Associate Synod. 7. On Ecclesiastical Censures. 8. On the religious character of the times. By John Anderson.,"Anderson, John",19,4.0,2.0,2.0,3.0,8.0,1782,1,1,"Glasgow : printed by John Bryce, and sold at his shop, opposite Gibson's-Wynd, Saltmarket, M,DCC,LXXXII. [1782].",Glasgow,422,male,1748,1830,False
0340600502_000041,"The principles of natural and politic law, in two volumes, by J.J. Burlamaqui, ... Translated into English by Mr. Nugent.",Jean-Jacques Burlamaqui,37,3.0,2.0,25.0,6.0,1.0,1784,2,2,"London : printed for C. Nourse, 1784.",London,379,unknown,1694,1748,False
1722301103_000106,"The philosophical works of the late Right Honourable Henry St. John, lord viscount Bolingbroke.","Henry St John, 1st Viscount Bolingbroke",17,1.0,6.0,2.0,2.0,6.0,1776,3,4,"London : [s.n.], Printed in the year MDCCLXXVI. [1776].",London,427,male,1678,1751,True
0343200500_000012,"A sermon preached at the dissenting chapel in Cross-Street, Manchester, March XXVI, MDCCLXXXVI, on occasion of the establishment of an academy in that town. By Ralph Harrison. Member of the Literary and Philosophical Society of Manchester. Together with a discourse delivered September XIV, MDCCLXXXVI, at the public commencement of the Manchester Academy. By Thomas Barnes, D.D. Member of the Literary and Philosophical Society of Manchester.","Barnes, Thomas",15,3.0,3.0,1.0,5.0,3.0,1786,1,1,"Warrington : printed by W. Eyres, [1786].",Warrington,92,male,1747,1810,False
0119800500_000182,"Reports of cases in the County Courts of the Fifth Circuit, and in the High Court of Errors & Appeals, of the state of Pennsylvania. And charges to grand juries of those County Courts. By Alexander Addison, president of the Courts of Common Pleas of the Fifth Circuit of th state of Pennsylvania.",Pennsylvania. High Court of Errors and Appeals,26,1.0,2.0,15.0,4.0,4.0,1800,1,1,"Washington [Pa.] : Printed by John Colerick, and may be had of the booksellers in Philadelphia, 1800.",Philadelphia|Washington.,754,unknown,,,False
1186600201_000023,"An essay concerning human understanding. In four books. Written by John Locke, gent. In three volumes. ...",John Locke,34,6.0,4.0,0,17.0,7.0,1765,1,3,"Edinburgh : printed by A. Donaldson and J. Reid. For William Coke, MDCCLXV. [1765].",Edinburgh,341,male,1632,1704,True
0312100803_000056,"An essay concerning human understanding. In four books. Written by John Locke, Esq. in Three Volumes. ...",John Locke,32,9.0,6.0,0,5.0,12.0,1759,3,3,"Glasgow : printed by Robert Urie, MDCCLIX. [1759].",Glasgow,384,male,1632,1704,True
0104200101_000050,"The works of John Locke, in nine volumes.",John Locke,28,3.0,3.0,1.0,19.0,2.0,1794,1,9,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. and J. Robinson, [and 14 others in London], 1794.",London,590,male,1632,1704,True
1004400104_000064,Dialogues of Plato: ...,Plato,37,2.0,6.0,0,11.0,18.0,1767,4,4,"London : printed for W. Sandby, 1767-79.",London,343,male,426,347,False
0343700203_000034,"An essay concerning human understanding; with thoughts on the conduct of the understanding. By John Locke, Esq. Collated with Desmaizeaux's edition. To which is prefixed, the life of the author. In three volumes. ...",John Locke,34,10.0,11.0,0,3.0,10.0,1798,3,3,"Edinburgh : printed for Mundell & Son; and J. Mundell, College, Glasgow, 1798.",Edinburgh,323,male,1632,1704,True
0385600200_000020,"A dissertation upon heretical opinions, giving a short distinctive view of the principal errors, which have prevailed in all the several ages of the church, and Shewing That these are no reasonable Objections against the Truth of Christianity, nor any Grounds for the false Pretences of Popery, or Infidelity. By John Rawlins, A. M. Rector of Leigh in Worcestershire, Minister of Badsey and Wickamford, and Chaplain to the Right Hon. Lord Archer.","Rawlins, John",16,2.0,3.0,2.0,3.0,6.0,1772,1,1,"Oxford : at the Clarenden Press, M.DCC.LXXII. Sold by Daniel Prince; and by John and Francis Rivington, in St. Paul's Church Yard, London, [1772].",Oxford,107,male,1707,1784,False
0952400201_000045,"A defence of Christianity. In two parts. Part I. The law of nature considered and shewn to be consistent with Reason, and itself-and the Attention to it, productive of the utmost Benefit to Mankind. Part II. The authority and usefulness of revelation and the sacred writings, asserted and vindicated, against the several Objections made to them by the Deists in general, and in particular by the Author of Christianity as old as the Creation. ... . By John Leland, D.D.",John Leland,19,1.0,4.0,8.0,4.0,2.0,1753,1,2,"London : printed for John Ward. at the King's-Arms in Cornhill, opposite the Royal-Exchange, M.DCC.LIII. [1753].",London,404,male,1691,1766,False
1723900201_000249,"The works of John Locke, Esq; in three volumes. The contents of which follow in the next leaf. With alphabetical tables.",John Locke,34,9.0,11.0,0,3.0,11.0,1740,1,3,"London : printed for Edmund Parker, at the Bible and Crown, in Lombard-Street; Edward Symon, against the Royal-Exchange, in Cornhill; Charles Hitch, at the Red-Lion, in Paternoster-Row; and John Pemberton, at the Golden-Buck, in Fleetstreet, M.DCC.XL. [1740].",London,659,male,1632,1704,True
0821500101_000265,An account of the life and writings of John Locke Esq;,Jean Leclerc,29,6.0,6.0,0,6.0,11.0,1714,1,2,"London : printed for J. Clarke, and E. Curll, 1714.",London,658,male,1657,1736,False
0326202902_000108,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ... .",John Locke,30,9.0,7.0,0,10.0,4.0,1741,2,2,"London : printed for C. Hitch in Pater-Noster-Row; J. Pemberton in Fleetstreet; J. Beecroft in Lombard-Street; and S. Symon in Cornhill, MDCCXLI. [1741].",London,382,male,1632,1704,True
1124900800_000001,"Letter and queries to Dr. Priestley, relative to the principles of the Corporation and Test Acts; occasioned by his sermon, preached at Birmingham, on the 5th of November, 1789.",,20,3.0,2.0,1.0,9.0,5.0,1790,1,1,"London : printed for J. Bew, Paternoster-Row, MDCCXC. [1790].",London,34,unknown,,,False
0612600102_000039,Lectures on education. Read to a society for promoting reasonable and humane improvements in the discipline and instruction of youth. By the Rev. David Williams. ...,David Williams,18,7.0,2.0,2.0,5.0,2.0,1789,2,4,"London : printed by John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCLXXXIX. [1789].",London,325,male,1738,1816,False
1058502700_000008,"Lectures on political principles; the subjects of eighteen books, in Montesquieu's spirit of laws: read to students under the author's direction. By the Rev. David Williams.",David Williams,25,6.0,1.0,9.0,7.0,2.0,1789,1,1,"London : printed by John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCLXXXIX. [1789].",London,291,male,1738,1816,False
0312200102_000032,"The cure of deism: or, the mediatorial scheme by Jesus Christ the only true religion. In answer to the objections started, and to the very imperfect account of the religion of nature, and of Christianity, given by the two oracles of deism, the author of Christianity as old as the creation, and the author of the Characteristicks. With An Application to Papists, Quakers, Socinians, and Sceptics. And An Appendix, in Answer to a Book entitled, THe Moral Philosopher. In two volumes. The third edition. To which is added, I. An objection to the mediatorial scheme, in a letter to the auther; and his answer to it. II. Some sublime sentiments of the great Lord Bacon concerning the mediator. By the Rev. Mr. Elisha Smith M.A.","Smith, Elisha",23,2.0,1.0,8.0,9.0,3.0,1740,2,2,"London : printed for James Hodges. at the Looking-glass on London Bridge; and Charles Corbett, at Addison's Head, against St. Duncan's Church, Fleet Street, 1740.",London,487,male,1683,1740,False
0672700200_000074,"The knowledge of divine things from revelation, not from reason or nature. Wherein The Origin and Obligation of Religious Truths are demonstrated: Arguments of Deists, Moralists, &c. proved to have no Foundation in Nature or Reason. The Inlets of Knowledge, The Law of Nature, The several Texts of Scripture relating to this Subject, The Works of Creation, The Eternal Fitness and Reason of Things, The Demonstrations of a Supreme Being, &c. are fully considered and explained. The second edition. With some additional considerations upon Mr. Locke's essay on the human understanding; wherein is demonstrated from his own Principles, That the Knowledge of God is not attainable by Ideas of Reflexion. By John Ellis, D. D. Sometime of Brazen-Nose College, Oxford; now Vicar of St. James's, and Chaplain to the Royal-Hospital in Dublin.","Ellis, John",23,0,3.0,4.0,8.0,8.0,1747,1,1,"London : printed by J. Watts: and sold by B. Dod at the Bible and Key in Ave-Mary-Lane near Stationers-Hall, J. Fletcher at Oxford, and T. Merrill at Cambridge. MDCCXLVII. To the Binder. The Considerations to be inserted before the 3d Chapter, [1747].",London,520,unknown,1688,,False
