PassageID,Title,Author,Total termFreq,termFreq(adventur),termFreq(ag),termFreq(appear),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
1293400502_000016,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,60,0,0,0,0,2.0,1.0,0,1.0,1.0,1.0,0,0,1.0,2.0,3.0,0,4.0,2.0,1.0,0,1.0,6.0,0,0,1.0,0,0,0,1.0,4.0,4.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,7.0,0,1.0,0,0,2.0,0,1.0,1.0,2.0,1.0,0,0,2.0,1.0,0,2.0,1783,2,2,"London : printed for J. Walter, Charing-Cross; and C. Dilly, in the Poultry, MDCCLXXXIII. [1783].",London,231,female,1727,1801,True
0949701402_000085,"The history of the heavens, considered according to the notions of the poets and philosophers, compared with the doctrines of Moses. Translated from the French of the Abbé Pluche, ... By J.B. de Freval, Esq; in two volumes.",Noël-Antoine Pluche,50,2.0,1.0,1.0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,1.0,3.0,1.0,1.0,1.0,0,0,2.0,1.0,0,3.0,0,1.0,0,2.0,2.0,0,1.0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,5.0,2.0,1.0,0,0,1.0,0,0,2.0,3.0,1.0,0,1.0,2.0,1.0,0,0,1741,2,2,"London : prinied [sic] for J. Osborn; and sold by C. Rivington, C. Davis, T. Longman, T. Astley, S. Austen [and 7 others in London, 1 in Bath], 1741.",London,419,male,1688,1761,False
0221400400_000019,"Catonis Disticha moralia, et Lilii Monita pædagogica; or, Cato's moral distichs, and Lily's Pædagogical admonitions. With the following improvements, in a Method intirely new. Viz. The Words of the Author placed according to their Grammatical Construction, in the lower Part of the Page, and those of more than Two Syllables accented, to shew the right Pronunciation. An Alphabetical Vocabulary of all the Words, shewing their Parts of Speech, and Signification. The Themes of the Verbs with their Government. A Table of Scanning, containing all the possible Variations of Hexameter and Pentameter Verses, by which every Line of the Author may be Scannea. Lastly, The Rhetorical Figures are placed at the Bottom of each Page as they occur. For the use of schools. By John Stirling, D. D. Vicar of Great Gaddesden in Hertfordshire.",John Stirling,61,0,0,0,5.0,4.0,0,3.0,2.0,2.0,0,2.0,0,0,0,0,0,1.0,0,0,0,0,0,0,2.0,2.0,0,2.0,0,0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0,1.0,2.0,0,1.0,0,3.0,0,0,0,0,0,0,3.0,2.0,0,0,0,1.0,6.0,2.0,0,2.0,1755,1,1,"London : printed for Thomas Astley, and sold by James Hodges on London-Bridge, and Richard Baldwin in Pater-Noster Row, 1755.",London,71,unknown,1665,1738,False
0609801300_000002,"Conversations on the plurality of worlds. By M. de Fontenelle. Translated from the last edition of the French. Illustrated with notes, ... Together with copper-plates.",Bernard Le Bovier de Fontenelle,63,1.0,0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,0,0,0,1.0,2.0,1.0,0,1.0,1.0,0,0,1.0,2.0,0,1.0,1.0,0,1.0,0,3.0,4.0,1.0,0,3.0,1.0,2.0,0,0,3.0,0,0,0,1.0,3.0,2.0,1.0,0,0,0,0,0,1.0,1.0,1.0,0,0,5.0,1.0,0,1.0,1761,1,1,"Dublin : printed for Peter Wilson, 1761.",Dublin,255,male,1657,1757,True
0439900303_000015,The lives of the most eminent English poets; with critical observations on their works; by Samuel Johnson. In four volumes. Embellished with elegant engravings. ...,Samuel Johnson,63,0,0,1.0,4.0,0,3.0,2.0,0,3.0,0,0,0,2.0,0,0,1.0,0,1.0,2.0,1.0,4.0,1.0,0,1.0,0,1.0,0,0,1.0,1.0,2.0,0,7.0,0,0,0,0,2.0,1.0,0,4.0,3.0,0,2.0,0,0,0,1.0,0,0,1.0,2.0,1.0,0,1.0,1.0,3.0,2.0,1.0,1800,3,4,"Montrose : printed by D. Buchanan, sold by him, & by W. Creech, P. Hill, W. Mudie, & A. Constable, Edinburgh, 1800.",Montrose,315,male,1709,1784,True
0518100501_000027,"Essays moral and literary. By Vicesimus Knox, ... In two volumes. ...",Vicesimus Knox,70,0,5.0,2.0,0,4.0,1.0,0,0,4.0,0,0,0,1.0,0,2.0,0,0,3.0,0,0,0,0,0,0,2.0,1.0,1.0,0,0,4.0,0,2.0,3.0,4.0,0,0,0,2.0,0,1.0,0,0,7.0,2.0,2.0,1.0,3.0,2.0,0,0,1.0,0,0,0,4.0,2.0,0,1.0,3.0,1795,1,2,"London : printed for Charles Dilly, 1795.",London,366,male,1752,1821,True
0702800101_000165,"The works of Sir William Temple, Bart. in two volumes. ... To which is prefix'd Some account of the life and writings of the author.","Sir William Temple, 1st Baronet",65,0,1.0,2.0,0,2.0,0,1.0,0,0,0,4.0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,1.0,2.0,0,2.0,0,1.0,0,1.0,2.0,4.0,0,0,0,0,5.0,9.0,1.0,5.0,0,0,1.0,1.0,0,0,0,0,4.0,1.0,1.0,1.0,0,2.0,1.0,5.0,1.0,1.0,1720,1,2,"London : printed for A. Churchill, T. Goodwin, J. Knapton, R. Smith, B. Tooke [and 6 others in London], 1720.",London,483,male,1628,1699,False
1768300200_000056,Dialogues of the dead.,Elizabeth Montagu,58,1.0,2.0,0,1.0,7.0,1.0,0,0,0,1.0,0,1.0,0,3.0,1.0,2.0,5.0,2.0,1.0,0,0,0,0,0,2.0,1.0,2.0,0,2.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,0,1.0,0,0,5.0,0,1.0,0,0,0,0,0,1.0,0,0,0,3.0,1.0,1.0,2.0,1.0,1760,1,1,"London : printed for W. Sandby, 1760.",London,330,female,1718,1800,False
0260200400_000002,"Jeffery's edition of The castle of Otranto, a Gothic story. Translated by William Marshal, Gent. from the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas at Otranto.",Horace Walpole,57,0,0,2.0,8.0,0,1.0,1.0,0,0,2.0,0,0,0,0,0,2.0,0,1.0,3.0,1.0,1.0,1.0,0,2.0,1.0,0,0,0,2.0,0,1.0,0,5.0,0,1.0,1.0,1.0,1.0,0,1.0,0,3.0,0,0,2.0,1.0,0,1.0,1.0,3.0,0,1.0,1.0,0,0,3.0,1.0,1.0,0,1796,1,1,"London : printed by Cooper and Graham, and sold by the publisher [Edward Jeffery], No. 11, Pall-Mall, 1796.",London,174,male,1717,1797,True
0989800201_000006,The rambler. In four volumes. ...,Samuel Johnson,55,1.0,2.0,0,3.0,3.0,0,0,0,1.0,1.0,0,0,0,3.0,0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.0,2.0,0,1.0,2.0,3.0,0,0,2.0,0,1.0,0,0,0,2.0,0,0,0,0,0,3.0,0,0,1.0,1.0,0,1.0,0,2.0,0,3.0,1.0,3.0,2.0,1.0,1785,1,4,"Dublin : printed by D. Graisberry, for J. Jones, No. 39, College-Green, MDCCLXXXV. [1785].",Dublin,328,male,1709,1784,True
1700500400_000036,"The works of Mrs. Chapone, adressed to a young lady.",Hester Chapone,68,0,3.0,2.0,0,4.0,0,0,1.0,2.0,1.0,0,0,0,1.0,2.0,0,0,2.0,2.0,1.0,1.0,2.0,0,1.0,4.0,0,0,1.0,1.0,5.0,0,4.0,3.0,1.0,2.0,0,0,3.0,0,0,0,0,7.0,0,1.0,0,1.0,0,0,0,2.0,1.0,1.0,0,0,3.0,1.0,0,2.0,1793,1,1,"London : Printed for J. Warlters, MDCCXCIII. [1793].",London,312,female,1727,1801,True
0247200100_000024,"Literary hours or sketches critical and narrative, by Nathan Drake, M. D.",Nathan Drake,52,0,0,0,4.0,0,0,1.0,0,0,1.0,1.0,2.0,1.0,0,2.0,0,0,2.0,4.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,3.0,0,1.0,0,0,1.0,3.0,3.0,0,2.0,0,0,0,1.0,3.0,0,3.0,1.0,0,1.0,2.0,0,0,2.0,0,1.0,0,1798,1,1,"Sudbury : printed by J. Burkitt. Sold by T. Cadell, junior, and W. Davies, Strand, London. 1798. Entered at Stationers' Hall, [1798].",Sudbury,532,male,1766,1836,False
0783900202_000017,"Emilius; or, a treatise of education. Translated from the French of J. J. Rousseau, ... In three volumes. ...",Jean-Jacques Rousseau,56,0,2.0,0,3.0,1.0,1.0,1.0,0,1.0,5.0,0,2.0,0,1.0,2.0,0,4.0,2.0,2.0,1.0,2.0,0,0,0,1.0,0,0,1.0,3.0,0,1.0,2.0,2.0,0,0,0,0,0,0,2.0,0,1.0,5.0,1.0,2.0,0,0,0,0,0,1.0,1.0,0,1.0,0,0,0,1.0,1.0,1768,2,3,"Edinburgh : printed by A. Donaldson, and sold at his shops in London and Edinburgh, 1768.",Edinburgh,276,male,1712,1778,True
0137200113_000092,Posthumous works of Frederic II. King of Prussia. ...,Frederick II of Prussia,50,0,2.0,0,2.0,0,1.0,0,0,0,1.0,1.0,0,3.0,0,0,1.0,7.0,0,1.0,2.0,0,1.0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,1.0,0,2.0,0,1.0,0,2.0,1.0,0,0,1.0,0,1.0,1.0,2.0,0,1.0,0,1.0,0,0,0,0,4.0,1.0,1.0,0,1789,13,13,"[London : printed for G.G.J. and J. Robinson, 1789].",London,516,male,1712,1786,True
1481701200_000002,The death of Abel. In five books. Attempted from German of Mr. Gessner.,Salomon Gessner,59,0,1.0,2.0,2.0,0,3.0,0,0,0,2.0,1.0,0,1.0,0,2.0,2.0,6.0,0,1.0,1.0,0,1.0,0,1.0,0,0,1.0,0,6.0,0,0,0,0,0,1.0,0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0,0,0,1.0,0,0,1.0,1.0,1.0,0,2.0,4.0,1.0,0,1.0,1766,1,1,"Dublin : Printed for Peter Wilson, in Dame-street, MDCCLXVI. [1766].",Dublin,192,male,1730,1788,False
0033300101_000001,"A select collection of novels and histories. In six volumes. Written by the most celebrated authors in several languages. Many of which never appear'd in English before. All new translated from the Originals, By several Eminent Hands.",Samuel Croxall,62,3.0,2.0,1.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,10.0,1.0,1.0,0,0,0,3.0,2.0,2.0,0,1.0,0,0,1.0,1.0,0,2.0,3.0,4.0,0,1.0,1.0,0,0,0,0,1.0,1.0,6.0,0,1.0,1.0,0,2.0,0,1.0,1.0,0,2.0,0,0,1.0,1.0,1729,1,6,"London : printed for John Watts, at the Printing-Office in Wild-Court near Lincoln's-Inn-Fields, MDCCXXIX. [1729].",London,365,male,1693,1752,False
0100000900_000003,An essay on the new species of writing founded by Mr. Fielding: with a word or two upon the modern state of criticism.,,51,1.0,0,2.0,2.0,0,2.0,1.0,0,3.0,0,0,0,2.0,0,0,0,1.0,1.0,1.0,0,1.0,0,1.0,0,1.0,2.0,0,0,2.0,0,1.0,0,3.0,2.0,1.0,0,6.0,1.0,0,1.0,1.0,1.0,0,0,2.0,0,0,0,1.0,0,1.0,0,3.0,0,0,1.0,2.0,1.0,0,1751,1,1,"London : printed for W. Owen, near Temple-Bar, MDCCLI. [1751].",London,50,unknown,,,False
1018001000_000026,"A treatise on education with a Sketch of the Author's Method. By George Chapman, A. M. Master of the Grammar-School of Dumfries.","Chapman, George",57,0,0,2.0,0,0,0,0,2.0,0,0,3.0,0,1.0,0,4.0,0,4.0,1.0,1.0,0,0,2.0,0,3.0,2.0,1.0,1.0,6.0,1.0,3.0,0,1.0,4.0,1.0,0,0,0,1.0,2.0,0,1.0,1.0,0,2.0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,2.0,1774,1,1,"London : printed for T. Cadell, in the Strand, 1774.",London,263,male,1723,1806,False
0568600301_000013,"Monsieur Bossu's treatise of the epick poem: containing many curious reflexions, ... necessary for the right understanding and judging of ... Homer and Virgil. Made English from the French, with a preface ... by W. J. To which are added, an essay upon satyr, by Mons. d'Acier; and a treatise upon pastoral, by Mons. Fontanelle. The second edition: with a discourse ... and some memoirs concerning the life of the author, not in the former edition. In two volumes.",René Le Bossu,70,0,1.0,1.0,4.0,3.0,0,1.0,0,1.0,0,5.0,1.0,2.0,0,0,2.0,2.0,1.0,3.0,0,1.0,0,0,0,0,0,0,0,4.0,1.0,0,3.0,8.0,0,0,0,0,3.0,7.0,0,1.0,0,6.0,1.0,0,0,0,3.0,0,0,1.0,1.0,0,0,1.0,2.0,0,0,0,1719,1,2,"London : printed for J. Knapton, and H. Clements, 1719.",London,331,male,1631,1680,False
0684200301_000008,The adventurer. In two volumes. By Dr. Hawkesworth.,John Hawkesworth,61,1.0,0,1.0,0,0,1.0,0,0,3.0,10.0,0,0,0,1.0,1.0,4.0,0,1.0,0,2.0,0,0,0,0,1.0,0,1.0,0,0,4.0,0,1.0,6.0,1.0,0,0,2.0,2.0,1.0,4.0,0,0,1.0,1.0,1.0,0,2.0,0,3.0,2.0,0,0,1.0,0,0,0,2.0,0,0,1771,1,2,"Dublin : printed for John Millekin, in Skinner-Row, M.DCC.LXXI. [1771].",Dublin,383,male,1715,1773,False
0893500900_000001,"The moral miscellany: or, a collection of select pieces, in prose and verse, for the instruction and entertainment of youth.",,59,1.0,1.0,0,0,0,0,1.0,2.0,1.0,0,1.0,0,0,0,0,0,0,1.0,2.0,0,0,4.0,1.0,0,3.0,0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,0,1.0,0,2.0,3.0,2.0,0,1.0,0,0,1.0,0,0,0,1.0,1.0,7.0,0,1.0,0,0,3.0,3.0,0,1.0,1.0,1768,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXVIII. [1768].",London,385,unknown,,,False
0757500103_000140,"The works of Sir William Temple Bart, complete in four volumes octavo. To which is prefixed, The life and character of the author.","Sir William Temple, 1st Baronet",64,0,0,2.0,0,3.0,0,1.0,0,0,1.0,3.0,0,0,1.0,0,0,0,2.0,0,0,0,1.0,0,1.0,2.0,1.0,2.0,0,1.0,0,2.0,2.0,4.0,0,0,1.0,0,4.0,6.0,2.0,4.0,0,1.0,0,0,0,0,0,0,4.0,0,1.0,1.0,0,2.0,2.0,5.0,1.0,1.0,1757,3,4,"London : printed for J. Clarke, T. Wotton, D. Browne, H. Lintot, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Tonson, J. Brotherton, C. Bathurst, J. Rivington, R. Baldwin, J. Rivington and J. Fletcher, W. Johnston, S. Crowder, H. Woodgate, P. Davey and B. Law, MDCCLVII. [1757].",London,559,male,1628,1699,False
0045400101_000042,Bell's edition of Shakspere.,William Shakespeare,59,0,0,0,2.0,1.0,3.0,0,0,0,1.0,1.0,1.0,0,1.0,0,1.0,0,6.0,2.0,1.0,0,0,1.0,3.0,5.0,0,3.0,1.0,0,1.0,1.0,0,5.0,0,0,1.0,0,0,0,2.0,0,0,1.0,1.0,1.0,0,2.0,2.0,0,1.0,0,4.0,0,0,0,1.0,0,3.0,0,1788,1,20,"London : printed for, and under the direction of, John Bell, 1788.",London,375,male,1564,1616,True
1189600101_000038,"The miscellaneous works of Tobias Smollett, M. D. with memoirs of his life and writings. By Robert Anderson, M. D. in six volumes. ... . Containing the life of Smollett. The adventures of Roderick Random.",Tobias Smollett,58,2.0,0,0,2.0,0,6.0,0,0,0,0,0,0,0,0,0,3.0,1.0,2.0,1.0,3.0,0,1.0,0,0,2.0,0,0,1.0,1.0,3.0,0,6.0,2.0,3.0,0,0,1.0,0,0,1.0,0,0,0,1.0,4.0,1.0,2.0,0,1.0,0,0,0,2.0,0,4.0,2.0,0,0,0,1800,1,6,"Edinburgh : printed by and for Mundell & Son; and sold in London by Otridge & Son, Vernor & Hood, J. Cuthell, J. Walker & Lackington, Allen & Co., 1800.",Edinburgh,624,male,1721,1771,True
1657700200_000024,"Have at you all: or, the Drury-Lane journal. By Madam Roxana Termagant.",Bonnell Thornton,47,1.0,2.0,1.0,1.0,1.0,0,0,0,1.0,0,2.0,0,0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,1.0,2.0,2.0,1.0,0,1.0,1.0,1.0,1.0,1.0,5.0,0,0,0,0,0,0,0,1.0,1.0,0,2.0,1.0,0,0,2.0,1.0,2.0,0,0,0,0,3.0,2.0,1.0,0,1752,1,1,"London [England] : printed: and sold at the Publick Register Office in King-street, Covent-Garden. Where letters to the authoress are taken in, MDCCLII. [1752].",London,310,male,1724,1768,False
0518100501_000028,"Essays moral and literary. By Vicesimus Knox, ... In two volumes. ...",Vicesimus Knox,61,0,3.0,1.0,0,4.0,1.0,0,0,2.0,0,0,1.0,2.0,0,1.0,0,3.0,1.0,0,1.0,3.0,0,0,1.0,0,0,1.0,0,2.0,6.0,1.0,2.0,1.0,6.0,3.0,0,0,2.0,0,0,0,0,3.0,0,0,0,0,3.0,0,0,3.0,0,0,0,1.0,1.0,1.0,0,1.0,1795,1,2,"London : printed for Charles Dilly, 1795.",London,366,male,1752,1821,True
0583501302_000007,The history of the Marquis de Roselle. In a series of letters. By Madam Elie de Beaumont. Translated from the French. In two volumes. ...,"Elie de Beaumont, Mme. (Anne-Louise Morin-Dumesnil)",64,0,0,2.0,1.0,0,1.0,0,3.0,0,0,0,0,1.0,0,2.0,1.0,2.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,9.0,0,0,2.0,0,1.0,2.0,0,0,0,1.0,0,2.0,0,0,0,5.0,0,4.0,0,1.0,2.0,1.0,0,0,4.0,1.0,0,4.0,2.0,2.0,0,2.0,1766,2,2,"London : printed for T. Becket and P.A. De Hondt in the Strand, MDCCLXVI. [1766].",London,171,male,1729,1783,False
0460000600_000030,"Miscellaneous pieces, in prose, by J. and A. L. Aikin.",Anna Laetitia Barbauld,63,0,0,1.0,1.0,0,3.0,0,0,0,0,0,0,0,1.0,1.0,0,0,2.0,1.0,1.0,0,0,2.0,2.0,4.0,2.0,1.0,0,4.0,6.0,1.0,2.0,1.0,1.0,0,1.0,1.0,2.0,0,0,0,0,1.0,3.0,2.0,0,5.0,1.0,0,0,0,2.0,1.0,0,2.0,2.0,1.0,1.0,1.0,1774,1,1,"Belfast : printed by James Magee, at the Bible and Crown in Bridge-Street, MDCCLXXIV. [1774].",Belfast,110,female,1743,1825,True
0458200601_000012,"The history of Charles Wentworth, Esq. In a series of letters. Interspersed with a variety of important reflections, Calculated To improve Morality, and promote the Oeconomy of Human Life. ...",Edward Bancroft,66,0,1.0,0,1.0,0,2.0,0,5.0,2.0,0,0,0,0,0,2.0,0,1.0,0,1.0,0,3.0,2.0,0,0,7.0,0,1.0,0,2.0,4.0,0,1.0,4.0,1.0,0,1.0,0,2.0,1.0,1.0,0,0,5.0,2.0,1.0,1.0,1.0,7.0,0,0,0,0,2.0,0,0,0,1.0,0,1.0,1770,1,3,"London : printed for T. Becket, in the Strand, MDCCLXX. [1770].",London,271,male,1745,1821,False
0402300500_000007,Essays on song-writing: with a collection of such English songs as are most eminent for poetical merit.,John Aikin,63,2.0,1.0,0,1.0,0,3.0,1.0,0,0,1.0,0,1.0,2.0,0,1.0,1.0,2.0,0,0,0,1.0,0,0,5.0,0,0,0,0,7.0,0,0,0,6.0,0,1.0,0,5.0,0,7.0,0,0,0,1.0,0,0,0,1.0,0,2.0,3.0,5.0,0,1.0,0,0,0,1.0,1.0,0,1774,1,1,"Warrington : printed by William Eyres, for Joseph Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXIV. [1774].",Warrington,305,male,1747,1822,False
1122700201_000002,"Constantia Neville; or, the West Indian. A novel. In three volumes. By Helena Wells, Author of ``the Step-Mother,'' &c. ...",Helena Wells,63,1.0,1.0,0,2.0,0,4.0,2.0,1.0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,2.0,0,0,4.0,1.0,3.0,0,1.0,0,1.0,1.0,0,3.0,3.0,5.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,1.0,4.0,0,3.0,0,1.0,0,0,2.0,5.0,1.0,1.0,5.0,1800,1,3,"London : printed by C. Whittingham, Dean-Street, Fetter-Lane, for T. Cadell, jun. and W. Davies, Strand ; and W. Creech, Edinburgh, 1800.",London,398,female,,,False
0036900700_000133,"Essays: on poetry and music, as they affect the mind; on laughter, and ludicrous composition; on the usefulness of classical learning. By James Beattie, LL. D. Professor Of Moral Philosophy And Logic In The Marischal College And University Of Aberdeen.",James Beattie,62,1.0,0,1.0,2.0,3.0,0,0,1.0,0,1.0,1.0,0,2.0,2.0,5.0,0,0,2.0,0,0,0,2.0,0,2.0,3.0,0,1.0,2.0,0,2.0,3.0,2.0,5.0,0,3.0,0,0,0,2.0,1.0,0,0,1.0,2.0,0,0,0,0,0,0,0,1.0,2.0,0,1.0,2.0,1.0,2.0,1.0,1779,1,1,"London : printed for E. and C. Dilly, In The Poultry; and W. Creech, Edinburgh, M.DCC.LXXIX. [1779].",London,526,male,1735,1803,False
0516500600_000009,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire. The fifth edition, corrected. To which are added, three dialogues of the dead. By Mrs. Montagu.",Elizabeth Montagu,54,0,0,1.0,2.0,0,6.0,0,0,2.0,1.0,1.0,1.0,0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,0,0,0,2.0,0,0,0,0,4.0,0,0,3.0,2.0,0,2.0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,3.0,1.0,3.0,0,0,0,0,2.0,0,0,1.0,0,1785,1,1,"London : printed for Charles Dilly, M,DCC,LXXXV. [1785].",London,305,female,1720,1800,False
0090600400_000055,"Essays, letters, and poems, by Edmund Rack, Secretary To the Society for the Encouragement of Agriculture, Arts, Manufactures, and Commerce, And To The Philosophical Society, lately instituted at Bath; And Author Of Mentor's Letters To Youth.",Edmund Rack,59,0,1.0,2.0,0,3.0,0,0,0,2.0,1.0,0,0,1.0,0,1.0,0,0,2.0,0,0,1.0,3.0,0,0,1.0,0,0,1.0,0,4.0,1.0,3.0,5.0,1.0,2.0,0,0,1.0,1.0,0,1.0,0,3.0,0,0,0,1.0,0,1.0,0,1.0,0,0,0,2.0,4.0,4.0,3.0,2.0,1781,1,1,"Bath : printed by R. Cruttwell, for the author; and sold by C. Dilly, Poultry; J. Dodsley, Pall-Mall; and J. Phillips, George-Yard, Lombard-Street, London; Messrs. Fletcher, Oxford; Merril, Cambridge; Todd, York; Crouse, Norwich; Thorn, Exeter; Frost, Chelmsford; and by all the booksellers in Bath and Bristol, MDCCLXXXI. [1781].",Bath,498,male,1735,1787,False
0147303901_000006,The rambler. In four volumes. ...,Samuel Johnson,56,2.0,0,1.0,3.0,3.0,1.0,0,0,1.0,1.0,0,0,0,1.0,0,1.0,1.0,1.0,0,1.0,0,3.0,0,1.0,4.0,0,0,3.0,1.0,2.0,0,1.0,4.0,0,1.0,0,0,1.0,0,0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,1.0,0,4.0,0,2.0,3.0,2.0,1767,1,4,"London : printed for A. Millar; W. Strahan; J. Rivington; J. Newbery; R. Baldwin; S. Crowder; and Co. T. Caslon; B. Law; M. Richardson; and B. Collins, MDCCLXVII. [1767].",London,291,male,1709,1784,True
1486500301_000001,The adventures of Roderick Random. In two volumes.,Tobias Smollett,47,1.0,1.0,3.0,3.0,0,1.0,0,1.0,1.0,1.0,1.0,0,2.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,4.0,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0,1.0,2.0,1.0,1.0,0,0,5.0,0,2.0,0,0,0,1.0,0,1.0,0,3.0,0,0,0,0,1779,1,2,"London : sold by W. Davidson, A. Newton, T. Nelson, E. White, and J. Hammond, M DCC LXXIX. [1779].",London,245,male,1721,1771,True
0250900402_000059,"The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...",James Macpherson,57,0,3.0,1.0,0,0,0,0,0,0,0,0,1.0,4.0,0,2.0,1.0,1.0,0,0,0,0,2.0,0,4.0,0,0,2.0,1.0,2.0,0,1.0,0,2.0,0,4.0,0,0,3.0,5.0,2.0,0,3.0,0,1.0,0,0,1.0,2.0,2.0,0,3.0,1.0,0,1.0,0,1.0,1.0,0,0,1773,2,2,"London : printed for W. Strahan; and T. Becket, in the Strand, Bookseller to their Royal Highnesses the Prince of Wales and Bishop of Osnabrugh, MDCCLXXIII. [1773].",London,429,male,1736,1796,True
0187200500_000002,"The castle of Otranto, a Gothic story. Translated by William Marshal, Gent. From the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas at Otranto.",Horace Walpole,56,0,0,2.0,7.0,0,0,1.0,0,0,1.0,0,0,0,0,0,2.0,0,2.0,3.0,2.0,0,1.0,2.0,1.0,1.0,0,0,0,2.0,0,1.0,0,4.0,0,0,1.0,1.0,1.0,0,1.0,0,3.0,0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0,1.0,1.0,0,0,3.0,1.0,1.0,0,1782,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXXII. [1782].",London,220,male,1717,1797,True
0439000500_000022,"The beauties of Johnson: consisting of maxims and observations, moral, critical, and miscellaneous, accurately extracted from the works of Dr. Samuel Johnson, and arranged in alphabetical order, after the manner of the Duke de la Roche-Foucault's Maxims. Part II.",Samuel Johnson,64,0,0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0,0,0,2.0,4.0,0,1.0,1.0,0,2.0,7.0,2.0,2.0,0,0,3.0,1.0,1.0,1.0,0,1.0,1.0,1.0,4.0,8.0,0,2.0,0,0,3.0,0,0,0,0,1.0,0,0,1.0,0,0,2.0,4.0,1.0,2.0,0,1782,1,1,"London : printed for G. Kearsly, at No. 46, in Fleet-Street, M.DCC.LXXXII. [1782].",London,214,male,1709,1784,True
0680001301_000064,"Dissertations moral and critical. In two volumes. On memory and imagination. ... Illustrations on sublimity. By James Beattie, ...",James Beattie,52,0,1.0,0,1.0,1.0,1.0,0,0,1.0,0,0,1.0,1.0,0,2.0,0,1.0,2.0,1.0,0,2.0,2.0,0,1.0,2.0,0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,0,1.0,1.0,0,3.0,0,1.0,1.0,0,1.0,0,0,0,1.0,0,0,0,5.0,1.0,0,0,2.0,0,0,0,0,1783,1,2,"Dublin : printed for Mess. Exshaw, Walker, Beatty, White, Byrne, Cash, and MáKenzie, 1783.",Dublin,414,male,1735,1803,False
