PassageID,Title,Author,Total termFreq,termFreq(africa),termFreq(carri),termFreq(child),termFreq(coast),termFreq(coloni),termFreq(condit),termFreq(countri),termFreq(dutch),termFreq(foreign),termFreq(fort),termFreq(free),termFreq(french),termFreq(gold),termFreq(hand),termFreq(human),termFreq(indi),termFreq(island),termFreq(labour),termFreq(liberti),termFreq(manner),termFreq(nation),termFreq(nativ),termFreq(negro),termFreq(pain),termFreq(person),termFreq(plantat),termFreq(planter),termFreq(present),termFreq(properti),termFreq(purchas),termFreq(ship),termFreq(slave),termFreq(slaveri),termFreq(sold),termFreq(suffer),termFreq(sugar),termFreq(tortur),termFreq(trade),termFreq(trader),termFreq(traffic),termFreq(valu),termFreq(west),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
1743000100_000434,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. ... By William Guthrie, Esq. Illustrated with a correct set of maps, engraved by Mr. Kitchen, ... The seventh edition, improved and enlarged; the astronomical part by James Ferguson, F.R.S.",William Guthrie,64,1.0,4.0,0,1.0,2.0,0,0,6.0,0,0,0,1.0,1.0,2.0,0,3.0,14.0,1.0,0,0,2.0,0,1.0,0,1.0,0,0,1.0,1.0,0,3.0,2.0,0,0,0,2.0,0,8.0,0,0,1.0,6.0,1782,1,1,"London : printed for Charles Dilly; and George Robinson, 1782.",London,774,male,1708,1770,False
0151300700_000003,"Slave trade. A full account of this species of commerce; with arguments against it, spirited and philosophical: by the Celebrated Philosopher and Historian, Abbé Raynal. Translated from the French. The Law Permitting this Protects only Life.",Guillaume Thomas François Raynal,55,4.0,3.0,0,5.0,1.0,0,2.0,2.0,0,2.0,0,0,4.0,1.0,0,1.0,1.0,0,1.0,1.0,6.0,0,2.0,0,0,0,0,1.0,1.0,2.0,0,4.0,0,0,0,1.0,0,5.0,0,0,5.0,0,1792,1,1,"Southwark : printed for T. Cox, St. Thomas's-Street, Boro' and may be had of all the booksellers, [1792?].",London_fSouthwark,44,male,1713,1796,True
1092000100_000199,"The annual register, or a view of the history, politics, and literature, for the year 1792. Part I. History of Europe.",,47,2.0,2.0,0,2.0,1.0,0,0,0,3.0,0,0,0,0,1.0,0,1.0,3.0,0,0,0,2.0,0,6.0,0,1.0,1.0,3.0,0,0,0,3.0,7.0,0,0,1.0,0,0,5.0,0,2.0,0,1.0,1798,1,1,"London : printed for F. and C. Rivington, No 62, St. Paul's Church-Yard, 1798.",London,537,unknown,,,False
0505600103_000166,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Translated from the French of the Abbé Raynal, by J. Justamond, M.A. ...",Guillaume Thomas François Raynal,43,0,0,0,1.0,3.0,0,3.0,2.0,1.0,0,2.0,1.0,0,0,1.0,1.0,6.0,4.0,0,0,0,0,0,0,0,6.0,2.0,1.0,0,1.0,0,2.0,1.0,1.0,0,2.0,0,1.0,0,0,1.0,0,1779,3,4,"Dublin : printed for John Exshaw, No. 86, and William Halhead, No. 63, Dame-Street, M,DCC,LXXIX. [1779].",Dublin,577,male,1713,1796,True
1476400132_000076,"The Parliamentary register; or, History of the proceedings and debates of the House of Commons; Containing an account of the most interesting speeches and motions; accurate copies of the most remarkable letters and papers; of the most material evidence, petitions, &c. laid before and offered to the House, during the first session of the fifteenth Parliament of Great Britain. Begun to be holden at Westminster on the 31st day of October 1780.",Great Britain. Parliament. House of Lords,63,2.0,1.0,0,1.0,4.0,0,1.0,0,0,0,0,1.0,0,0,2.0,2.0,10.0,0,2.0,3.0,2.0,0,6.0,0,1.0,0,0,3.0,1.0,0,1.0,3.0,0,0,0,1.0,0,6.0,0,0,2.0,8.0,1781,32,45,"London : Printed for J. Almon and J. Debrett, opposite Burlington-House, in Piccadilly, MDCCLXXXI. [1781].",London,512,unknown,,,False
1010400100_001237,"A new dictionary of trade and commerce, compiled from the information of the most eminent merchants, and from the works of the best writers on commercial subjects, in all languages. Containing, among other Things, I. An Account of all the natural Productions, which are conducive to Trade, throughout the World. II. The different Manufactures established in each particular Country. III. Explanations of all the Terms used in Commerce. IV. Explanations of the principal Terms of Geography, Astronomy, and Navigation, so far as they are connected with Trade. V. An exact Account of the Coins, Weights, and Measures in use throughout the World, reduced to the English Standard. VI. A Description of the Established Banks, Trading Companies, and Staple Commodities, of different Countries. Vii. The State of the British Trade, National Debt, Funds, Customs, Excise, and other Taxes. Viii. The Laws relative to Trade and Commerce. For the Use of the Merchants and Tradesmen of Great Britain, as well as of private Gentlemen. By Mr. Rolt, with the assistance of several eminent merchants. The second edition, with the addition of a new and accurate set of maps of the world, Europe, Asia, Africa, and North and South America, by Mr. Bowen.",Richard Rolt,57,0,2.0,0,4.0,6.0,0,3.0,12.0,0,2.0,1.0,3.0,2.0,0,0,1.0,3.0,0,0,2.0,1.0,0,3.0,0,0,2.0,0,0,0,0,3.0,0,0,0,0,3.0,0,3.0,0,1.0,0,0,1761,1,1,"London : printed for G. Keith, at the Bible and Crown, in Grace-Church-Street; S. Crowder, at the Looking-Glass, and H. Woodgate and S. Brooks, at the Golden Ball, in Pater-Noster-Row, MDCCLXI. [1761].",London,926,male,1724,1770,False
1180700800_000013,"Letter to the treasurer of the Society instituted for the purpose of effecting the abolition of the slave trade. From The Rev. Robert Boucher Nickolls, ...","Nickolls, Robert Boucher",50,1.0,1.0,0,1.0,4.0,0,0,0,1.0,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,0,0,0,5.0,0,3.0,0,0,0,0,0,1.0,10.0,4.0,0,0,6.0,0,7.0,0,0,0,1.0,1788,1,1,"London : printed by James Phillips, 1788.",London,58,unknown,,,False
1505000121_000047,"Encyclopædia perthensis; or Universal dictionary of knowledge, collected from every source; and intended to supersede the use of all other English books of reference. Illustrated with plates and maps. In twenty three volumes.",,48,1.0,0,0,0,1.0,1.0,4.0,0,3.0,0,0,1.0,0,1.0,1.0,0,2.0,1.0,0,0,2.0,2.0,8.0,1.0,1.0,0,0,0,0,2.0,0,7.0,3.0,1.0,0,0,0,2.0,1.0,1.0,0,1.0,1796,21,23,"Perth : printed for C. Mitchel and Co. and sold for them by Mr Thomas Ostell, Ave Maria Lane, London. Sold also by Mess. Vernor, Hood, and Sharpe, London; and all respectable booksellers. R. Morison, printer, [1796-1806].",Perth,746,unknown,,,False
1614000300_000004,"Remarks on the decision of the House of Commons respecting the abolition of the slave-trade on April 2d, 1792. With an appendix relating to the present state of the question. By Thomas Gisborne, M.A.",Thomas Gisborne,49,3.0,0,0,1.0,2.0,1.0,3.0,0,1.0,0,0,0,0,0,1.0,1.0,4.0,0,0,2.0,0,0,3.0,0,1.0,0,2.0,0,1.0,1.0,0,9.0,0,0,1.0,0,0,9.0,0,1.0,0,2.0,1796,1,1,"London : [s.n.], [1796].",London,40,male,1758,1846,False
0062200502_000105,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes. ...",Adam Smith,74,0,3.0,0,0,14.0,2.0,6.0,0,0,0,8.0,3.0,0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0,2.0,0,0,0,1.0,2.0,2.0,0,0,14.0,1.0,0,0,4.0,0,0,0,0,0,1.0,1799,2,3,"London : printed for A. Strahan; and T. Cadell jun. and W. Davies in the Strand, MDCCXCIX. [1799].",London,531,male,1723,1790,True
1150201600_000042,"Select dissertations on colonies and plantations. By those celebrated authors, Sir Josiah Child, Charles D'Avenant, LL. D. and Mr. William Wood. Wherein the nature of plantations, and their Consequences to Great Britain, are seriously considered. And a plan proposed, which may settle the unhappy differences between Great Britain and America.","Wood, William",68,7.0,1.0,0,4.0,2.0,0,0,0,1.0,1.0,2.0,2.0,0,1.0,0,0,0,0,0,1.0,3.0,0,8.0,0,0,8.0,2.0,0,0,0,3.0,0,0,1.0,0,2.0,0,19.0,0,0,0,0,1775,1,1,"London : printed and sold by W. Hay, at the Artists Academy, near Exeter Exchange, Strand, MDCCLXXV. [1775].",London,115,male,1679,1765,False
1321800101_000068,"The universal dictionary of trade and commerce: With large additions and imporvements adapting the same to the present state of British affairs in America, since the last Treaty of Peace made in the year 1763. With great variety of new remarks and illustrations incorporated throughout the whole: together with every thing essential that is contained in Savary's dictionary: also, all the materials laws of trade and navigation relating to these kingdoms, and the customs and usages to which all traders are subject. By Malachy Postlethwayt, Esq;.",Jacques Savary des Brûlons,49,3.0,3.0,0,1.0,10.0,0,2.0,0,1.0,0,0,1.0,1.0,1.0,0,2.0,1.0,1.0,0,2.0,0,1.0,2.0,0,0,1.0,0,1.0,1.0,1.0,0,2.0,0,0,0,2.0,0,8.0,0,0,0,1.0,1766,1,2,"London : printed for H. Woodfall, A. Millar, J. and R. Tonson, J. Rivington, J. Hinton, R. Baldwin, L. Hawes and W. Clarke and R. Collins, R. Horsfield, W. Johnston, T. Longman, J. Brotherton, J. Dodsley, T. Payne, J. Robson, T. Lowndes, W. Nicoll, and J. Knox, M DCC LXVI. [1766].",London,1115,male,1657,1716,False
0432500700_000341,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,55,0,3.0,0,0,1.0,0,0,0,0,0,1.0,2.0,0,0,2.0,7.0,4.0,2.0,0,0,0,0,3.0,0,1.0,7.0,1.0,1.0,0,1.0,0,10.0,3.0,0,0,2.0,0,0,0,0,1.0,3.0,1789,1,1,"[London], 1789.",London,890,unknown,,,False
0606000402_000014,"The history, civil and commercial, of the British colonies in the West Indies. In two volumes. By Bryan Edwards, ...",Bryan Edwards,59,1.0,1.0,0,5.0,1.0,0,1.0,5.0,0,9.0,2.0,0,2.0,0,0,2.0,0,0,1.0,0,1.0,0,4.0,0,4.0,2.0,0,1.0,0,0,2.0,0,0,0,0,0,0,10.0,1.0,0,1.0,3.0,1793,2,2,"Dublin : Luke White, 1793.",Dublin,493,male,1743,1800,False
1321800102_000086,"The universal dictionary of trade and commerce: With large additions and imporvements adapting the same to the present state of British affairs in America, since the last Treaty of Peace made in the year 1763. With great variety of new remarks and illustrations incorporated throughout the whole: together with every thing essential that is contained in Savary's dictionary: also, all the materials laws of trade and navigation relating to these kingdoms, and the customs and usages to which all traders are subject. By Malachy Postlethwayt, Esq;.",Jacques Savary des Brûlons,44,0,0,0,3.0,2.0,1.0,1.0,1.0,0,0,1.0,4.0,0,1.0,0,2.0,10.0,0,1.0,1.0,2.0,0,3.0,1.0,1.0,0,2.0,1.0,1.0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,2.0,0,1766,2,2,"London : printed for H. Woodfall, A. Millar, J. and R. Tonson, J. Rivington, J. Hinton, R. Baldwin, L. Hawes and W. Clarke and R. Collins, R. Horsfield, W. Johnston, T. Longman, J. Brotherton, J. Dodsley, T. Payne, J. Robson, T. Lowndes, W. Nicoll, and J. Knox, M DCC LXVI. [1766].",London,974,male,1657,1716,False
0691600400_000056,"The debate on a motion for the abolition of the slave-trade, in the House of Commons, on Monday the second of April, 1792, reported in detail.",Great Britain. Parliament. House of Commons,65,3.0,6.0,0,0,0,0,5.0,2.0,2.0,0,0,3.0,0,1.0,1.0,0,3.0,1.0,0,0,1.0,0,5.0,0,1.0,0,4.0,2.0,0,3.0,3.0,5.0,0,0,0,0,0,12.0,0,0,0,2.0,1792,1,1,"[London : s.n., 1792].",London,176,unknown,,,False
0505600103_000157,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Translated from the French of the Abbé Raynal, by J. Justamond, M.A. ...",Guillaume Thomas François Raynal,42,2.0,1.0,0,2.0,2.0,0,0,0,2.0,0,0,1.0,0,0,0,0,7.0,2.0,0,0,2.0,0,3.0,0,1.0,0,1.0,1.0,0,1.0,2.0,5.0,0,1.0,0,2.0,0,2.0,0,1.0,1.0,0,1779,3,4,"Dublin : printed for John Exshaw, No. 86, and William Halhead, No. 63, Dame-Street, M,DCC,LXXIX. [1779].",Dublin,577,male,1713,1796,True
0169700400_000106,"Modern history: or, the present state of all nations. Describing their respective situations, persons, habits, Buildings, Manners, Laws and Customs, Religion and Policy, Arts and Sciences, Trades, Manufactures and Husbandry, Plants, animals and minerals. By Mr. Salmon. Vol.XXVIII. Being the First Volume of America, contains, I. A Dissertation on the first peopling of America. II. The Discovery of America by Columbus. III. The Present State of Mexico, or New Spain. IV. The History of the Conquest of Mexico by Cortez. V. The ancient History of Mexico. VI. An Account of the late Usurpations and Encroachments of the French in Florida, shewing the Necessity of an Alliance between Great Britain and Spain, to expel the French from Florida. The whole illustrated with maps.",Thomas Salmon,60,0,5.0,0,1.0,1.0,0,5.0,2.0,1.0,1.0,0,10.0,0,1.0,0,1.0,1.0,0,1.0,1.0,3.0,2.0,0,0,0,2.0,0,1.0,0,0,2.0,0,0,1.0,1.0,0,0,13.0,2.0,1.0,0,1.0,1736,1,1,"London : printed for the author: and sold by J. Roberts, in Warwick-Lane ; and the booksellers in town and country, MDCCXXXVI. [1736].",London,489,male,1679,1767,False
1559500700_000004,"Slavery not forbidden by Scripture. Or A defence of the West-India planters, from the aspersions thrown out against them, by the author of a pamphlet, entitled, ""An address to the inhabitants of the British settlements in America, upon slave-keeping."" By a West-Indian. [Five lines from Shakespeare].","Sparhawk, John",48,0,1.0,0,0,4.0,0,3.0,0,1.0,0,3.0,0,0,2.0,1.0,2.0,4.0,2.0,1.0,0,1.0,0,2.0,0,0,0,3.0,0,3.0,2.0,0,2.0,3.0,0,0,7.0,0,0,0,0,1.0,0,1773,1,1,"Philadelphia. : Printed [for John Sparhawk?], M,DCC,LXXIII. [1773].",Philadelphia,35,male,1730,1803,False
0155904600_000002,"West-India trade and islands. Commercial reasons for the non-abolition of the slave trade, in the West-India Islands, by a planter. And merchant of many years residence in the West-Indies.",Planter,42,1.0,1.0,0,1.0,2.0,0,3.0,2.0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,5.0,0,0,0,1.0,2.0,0,2.0,0,0,2.0,1.0,0,2.0,1.0,5.0,0,1.0,0,0,0,3.0,0,0,0,1.0,1789,1,1,"London : printed for W. Lane, Leadenhall-Street, MDCCLXXXIX. [1789].",London,25,unknown,,,False
0432500700_000002,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,86,8.0,4.0,0,10.0,1.0,0,11.0,0,3.0,1.0,1.0,1.0,0,0,0,3.0,8.0,0,0,5.0,1.0,0,1.0,0,0,0,0,3.0,0,0,3.0,11.0,0,1.0,0,0,0,6.0,0,0,0,4.0,1789,1,1,"[London], 1789.",London,890,unknown,,,False
0519600106_000081,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Revised, augmented, and published, in ten volumes, by the Abbé Raynal. Newly translated from the French, by J. O. Justamond, F.R.S. With a new set of maps Adapted to the Work, an a copious index. In Eight Volumes. ...",Guillaume Thomas François Raynal,45,2.0,2.0,0,2.0,5.0,0,1.0,0,1.0,0,0,0,0,0,0,0,4.0,1.0,0,0,3.0,0,4.0,0,1.0,2.0,1.0,1.0,0,2.0,2.0,5.0,0,2.0,0,2.0,0,2.0,0,0,0,0,1783,6,8,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXXIII. [1783].",London,527,male,1713,1796,True
1163900102_000035,"The history, civil and commercial, of the British colonies in the West Indies: in two volumes. By Bryan Edwards, ...",Bryan Edwards,42,2.0,0,0,0,1.0,1.0,2.0,0,0,0,1.0,0,1.0,1.0,1.0,1.0,2.0,0,0,1.0,1.0,0,10.0,1.0,1.0,1.0,3.0,1.0,0,3.0,0,1.0,0,3.0,0,1.0,0,1.0,0,0,0,1.0,1793,2,2,"London : printed for John Stockdale, 1793.",London,503,male,1743,1800,False
1352600102_000280,"The American universal geography, or, A view of the present state of all the empires, kingdoms, states, and republics in the known world, and of the United States of America in particular. In two parts. ... The whole comprehending a complete and improved system of modern geography. Calculated for Americans. Illustrated with maps of the countries described. By Jedidiah Morse, A.M. Published according to act of Congress. Part I[-II]. ...",Jedidiah Morse,48,4.0,1.0,0,4.0,1.0,0,6.0,4.0,1.0,1.0,0,1.0,2.0,0,3.0,0,0,0,0,0,0,3.0,1.0,0,1.0,1.0,0,0,0,0,1.0,5.0,0,0,0,1.0,0,5.0,1.0,0,0,1.0,1793,2,2,"Printed at Boston : by Isaiah Thomas and Ebenezer T. Andrews. Sold at their bookstore, Faust's Statue, no. 45, Newbury Street; by said Thomas, in Worcester; by Berry, Rogers and Berry, in Newyork; by H. and P. Rice, in Philadelphia; and by W.P. Young, in Charleston, MDCCXCIII. [1793]",Boston|New York.|Worcester.,572,male,1761,1826,False
0586500400_000003,"The importance of effectually supporting the Royal African Company of England impartially considered; shewing, That a free and open trade to Africa, and the Support and Preservation of the British colonies and plantations in America, depend upon Maintaining the Forts and Settlements, Rights and Privileges belonging to that corporation, against the Encroachments of the French, and all other Foreign Rivals in that Trade. The second edition. With a New and more Correct Map than any hitherto published, shewing the Situation of the several European Forts and Settlements in that Country. In a letter to a Member of the House of Commons.",Charles Hayes,71,3.0,3.0,0,6.0,5.0,0,2.0,1.0,0,7.0,0,7.0,2.0,1.0,0,0,2.0,0,2.0,1.0,4.0,0,6.0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,3.0,0,12.0,0,0,1.0,0,1745,1,1,"London : printed by E. Say; and sold by J. Roberts, in Warwick-Lane, 1745.",London,51,male,1678,1760,False
0163100204_000028,"The history of the reign of George the Third, king of Great Britain, &c. from the conclusion of the seventh session of the sixteenth Parliament, in 1790, to the End of the Sixth Session of the Seventeenth Parliament of Great Britain, in 1796. By Robert Macfarlan, Esq. Vol.IV.",Robert Macfarlan,45,3.0,0,0,0,2.0,0,0,0,1.0,0,1.0,0,0,0,5.0,4.0,1.0,1.0,0,1.0,2.0,0,1.0,0,0,1.0,2.0,0,1.0,1.0,3.0,6.0,0,1.0,0,0,0,1.0,0,0,1.0,6.0,1796,4,4,"London : printed for the author, and sold by T. Evans, in Paternoster-Row, MDCCXCVI. [1796].",London,661,male,1734,1804,False
0432500700_000647,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,72,0,1.0,0,1.0,8.0,1.0,1.0,1.0,4.0,0,2.0,0,0,1.0,0,0,2.0,1.0,2.0,0,6.0,0,5.0,0,0,1.0,1.0,2.0,0,1.0,9.0,13.0,0,0,0,0,0,8.0,0,0,1.0,0,1789,1,1,"[London], 1789.",London,890,unknown,,,False
