PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(america),termFreq(board),termFreq(brought),termFreq(call),termFreq(capt),termFreq(captain),termFreq(carri),termFreq(coast),termFreq(coloni),termFreq(commerc),termFreq(commit),termFreq(compani),termFreq(crew),termFreq(defenc),termFreq(enemi),termFreq(fleet),termFreq(good),termFreq(island),termFreq(justic),termFreq(marin),termFreq(merchant),termFreq(monei),termFreq(nation),termFreq(order),termFreq(piraci),termFreq(pirat),termFreq(port),termFreq(privat),termFreq(quarrel),termFreq(sail),termFreq(sea),termFreq(seamen),termFreq(seiz),termFreq(ship),termFreq(taken),termFreq(thousand),termFreq(took),termFreq(trade),termFreq(trial),termFreq(vessel),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0171600103_000633,"A new abridgment of the law, alphabetically digested under proper titles. In five volumes. By Matthew Bacon, ... The sixth edition, revised and corrected; with additional notes and references. Also a supplement, ... By T. Cunningham, ... Appendix to Bacon's New Abridgement of the Law, Alphabetically digested under proper titles. By Henry Gwillim, of the Middle Temple, esq. Barrister at Law. ...","Bacon, Matthew",63,0,0,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,1,2,0,0,0,8,12,1,0,0,0,6,1,1,9,2,0,0,4,0,4,0,1793,3,7,"Dublin : Luke White, 1793.",Dublin,932,unknown,,,FALSE,"Deaths, lots of Lands, Goods and Chattels, anid in like Manner as tile Principals of fuicl Piracies , Robberies and Felonir s ought to susser according to tile said Statute of 28 H 8., SP. IS. wehicl is declared to be in full Force; any Thilig ill tils A to"
0471100200_000097,"A collection of statutes concerning the incorporation, trade, and commerce of the East India Company, and the government of the British possessions in India, with the statutes of piracy. To which, for more succint Information, are annexed, list of duties and drawbacks on the company's trade; the by-laws, constitutions, Rules and Orders for the good Government of the Company, and the Management of their Trade; and an abridgement of the company's charters. With a copious index. Compiled by F. Russell Esq. F. R. S. & F. S. A.",Great Britain,58,1,0,3,2,0,0,2,0,0,1,0,6,1,0,0,5,0,2,1,1,0,0,0,0,0,4,5,0,1,0,6,8,0,0,4,1,0,0,0,1,1,2,1794,1,1,"London : printed by Charles Eyre and Andrew Strahan, Printers to the King's Most Excellent Majesty, 1794.",London,756,unknown,,,FALSE,"of piracy ; it is (amongst other things) enacted, That all piracies , felonies, and 8 Hen. 8 c.xs. sube&ts or denizens, committing hostilities at sea , etc. a2ainft his Majesty's sub jets, or giving aid, dec. to enemies at sea , miy be tried as pirates . i Rs."
0603400900_000123,"A general history of the pyrates, from their first rise and settlement in the island of Providence, to the present time. With the remarkable actions and adventures of the two female pyrates Mary Read and Anne Bonny; contain'd in the following chapters, Introduction. Chap.I. Of Capt. Avery. II. Of Capt. Martel. III. Of Capt. Teach. IV. Of Capt. Eonnet. V. Of Capt. England. VI. Of Capt. Vane. Vii. Of Capt. Rackam. Viii. Of Capt. Davis. IX. Of Capt. Roberts. X. Of Capt. Anstis. XI. Of Capt. Worley. XII. Of Capt. Lowther. XIII. Of Capt. Low. XIV. Of Capt. Evans. XV. Of Capt. Phillips. XVI. Of Capt. Spriggs. XVII. Of Capt. Smith. And their several Crews. To which is added, A short Abstract of the Statute and Civil Law, in Relation to Pyracy. By Captain Charles Johnson.",Daniel Defoe,56,0,0,2,2,3,1,8,3,1,0,0,0,5,1,0,0,0,2,6,0,0,0,1,0,1,0,2,2,0,0,1,2,1,0,6,0,0,3,0,0,2,1,1725,1,1,"London : printed for, and sold by T. Warner, at the Black-Boy in Pater-Noster-Row, 1725.",London,448,male,1660,1731,TRUE,"of the Utensil, and went off, without being disco verdin which Attempt had he sailed , no doubt h's Lie, if not the Lives of all the People in the Boat, would have paid for it: The Name of th: s Mlaa is Richard Hains. Lew took his old Tour"
1685700600_000003,A Short account of the late application to Parliament made by the merchants of London upon the neglect of their trade: With the substance of the evidence thereupon as sum'd by Mr. Clover.,,58,0,0,0,3,1,3,0,3,1,0,1,0,0,0,1,2,1,0,0,0,0,6,0,1,1,0,0,2,7,0,1,1,1,0,3,4,2,0,4,0,2,7,1751,1,1,"London : Printed for M. Cooper, at the Globe in Pater-noster Row, M.DCC.LI. [1751].",London,60,unknown,,,FALSE,"of ships , authentic letters, declarations and protests we flhall produce such instances of arbitrary impressing, as shall appear to be the most unprecedented deviations from the methods practised in all times, accompanied with the moil open defiance, and uncommon violation of the law. As to that part of the"
1610600105_000010,"The naval history of Great Britain; from the earliest times to the rising of the Parliament in 1779. Describing the origin and progress of the British power at sea; the extension of its commerce; its foreign conquests; and the establishment and growth of its colonies. Including the naval expeditions and sea-fights in every period of the English history, and particularly recording the glorious atchievements in the last war. Also the lives and actions of those illustrious commanders and navigators, who have contributed to spread the fame, and increase the power of the British Empire. Particularly designed to excite in the breasts of Britons, at this important crisis, a noble ardour, to emulate such bright examples; and, by their firmness and valour, to secure to themselves and posterity, that envied pre-eminence which their enemies have in vain attempted to subvert. In this work many new lights are thrown on transactions and characters, by means of valuable manuscripts, never before consulted by any historian. By Frederic Hervey, Esq; and others. In five volumes.","Hervey, Frederic",41,1,1,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,2,2,0,1,1,2,0,1,0,2,3,1,0,1,6,1779,5,5,"London : printed by William Adlard, Fleet-Street; for J. Bew, No. 28, Pater-noster Row, M DCC LXXIX [1779].",London,663,male,,,FALSE,"war , and difinguilhed himself by such uncommon vigil lance and bravery, that had he been raised toa command correspondent with his genius, he would have deferred as honourable a place in the annals of the·onary, as that which the French have bje flowed on their boafited Go Trouin, du"
0011000500_000114,"A general collection of treatys, declarations of war, manifestos, and other publick papers, relating to peace and war, Among the Potentates of Europe, from 1648 to the present Time. Particularly The Treaty of Munster 1648. The Pyrenean Treaty, with the French King's and the Infanta's Renunciation of the Spanish Dominions, 1659. The Sale of Dunkirk 1662. The Peace betwixt England and France, and England and Holland in 1667. The Treaty of Aix-la-Chapelle. The Triple League 1668. Treatys of Commerce between England, France, Spain and Holland. Treaty of Nimeguen 1678. Defensive Alliance betwixt England and Holland 1678. Declarations of War by the Allys against France 1688, 1689 and 1702. The first Grand Alliance 1689. The separate Peace betwixt France and Savoy 1696. Treaty of Reswick 1697. Treatys of Partition 1698, &c. The second Grand Alliance. Treaty for securing the Hanover Succession. Usurpations of France since the Treaty of Munster. The Right of the Crown of England to Hudson's-Bay. With many others, to be seen in the Contents. To which is prefix'd, An Historical Account of the French King's Breach of the most solemn Treatys.",,51,0,4,1,0,0,0,0,1,1,5,2,3,0,0,0,1,0,2,4,0,1,2,0,1,0,0,1,3,1,0,0,1,0,0,10,0,0,0,4,0,2,1,1710,1,1,"London : printed by J. Darby for Andrew Bell in Cornhill, and E. Sanger at the post-house in Fleetstreet, 1710.",London,494,unknown,,,FALSE,"to the most serene King of Great Britanz's Subjets in the said Englif Islands , Colonys , Sorts, Citys and Governments, stall be fitted out or employed to invade or attack the moss Serene and mofi Christian King's, Subjects, in their Islands , Colonys , Sorts, Citys and Governments, or"
0684900601_000061,"Naval and military memoirs of Great Britain, from the year 1727, to the present time. By R. Beatson, Esq. Author of the political index to the histories of great britain and ireland. ...",Robert Beatson,59,0,3,5,0,0,0,7,0,1,0,0,0,4,1,0,1,2,1,6,0,2,0,0,1,1,0,0,2,0,0,1,0,0,0,8,2,0,1,2,0,3,5,1790,1,3,"London : printed for J. Strachan, No 67. Strand; and P. Hill, Edinburgh, 1790.",London,501,male,1742,1818,FALSE,"St Joachim, of thirty guns each, and St Antonio of twelve guns. Don Joachim de Miranda, the new Governor of Carthagena, embarked on board the El Coro; and from the quantity of rich merchandise shipped , this was supposed the most valuable fleet that ever sailed from Cadiz; which port"
1268600200_000033,"De jure maritimo et navali: or, a treatise of affairs maritime and of commerce. In three books. The fifth edition. By Charles Molloy, late Barrester at Law.",Charles Molloy,58,0,0,0,1,4,0,1,0,0,0,0,2,2,0,0,4,1,3,0,0,4,1,0,2,0,6,5,2,1,0,0,4,0,0,8,2,0,0,1,0,1,3,1701,1,1,"London : printed for R. Vincent in Clifford's-Inn-Lane, in Fleet-Street; and John Walthoe in Vine-Court, in the Middle-Temple, 1701.",London,504,male,1646,1690,FALSE,"of England. XXIV Of Piracy as in reference to matters Criminal, and how punishable at this day by te Laws of England. XXV The Statute of 28 H. 8 how it operates in cafes of Piracy . XXVI Of Pardons in cafes of Piracy , Forfeitires, Corruption of blood, and"
0985000103_000054,"Lives of the British admirals: containing a new and accurate naval history, from the earliest periods. By Dr. J. Campbell. With a continuation down to the Year 1779, Including the Naval Transactions of the Late and Present War, and an Account of the Recent Discoveries in the Southern Hemisphere. Written under the inspection of Doctor Berkenhout. The Whole Illustrated with Correct Maps, and Frontispieces Engraved from Original Designs. In four volumes. ...",John Campbell,58,3,1,1,3,0,0,5,1,3,1,0,0,0,0,0,2,2,3,0,0,0,0,0,0,3,0,0,1,0,0,2,4,2,1,8,1,1,2,2,0,1,5,1781,3,4,"London : printed for Alexander Donaldson, No. 48, St. Paul's Church-Yard, M.DCC.LXXXI. [1781].",London,531,male,1708,1775,FALSE,"places; but those ships joined him again without meeting with any success a. On his return to Jamaica, he had intelligence of a rich ship bound from Carthagena to Port Lcwi;, and in order to take her, he detached the Montague and the Hector, who though they missed their intended"
0752800313_000059,"The statutes at large, from the sixteenth year of the reign of King George the third to the twentieth year of the reign of King George the third, inclusive. To which is prefixed, A table of the titles of all the Publick and Private Statutes during that Time. With a copious index. Volume the thirteenth.",Great Britain,69,0,0,2,0,0,0,1,0,0,8,0,0,0,1,1,0,0,4,1,0,1,4,0,0,0,0,1,2,0,0,0,0,1,2,19,3,1,0,6,0,10,1,1780,13,13,"London : printed by Charles Eyre and William Strahan, Printers to the King's Most Excellent Majesty; and by W. Strahan and M. Woodfall, Law Printers to the King's Most Excellent Majesty, MDCCLXXX. [1780].",London,668,unknown,,,FALSE,"New hamp(hire, Mafldchufet's Bay, Rhode gec. II Island , Connr icut, New York, New Jersey, Penfylvania, the Three Lower Counties on Delaware, 5 Maryland Virginia North Carolina, South Carolina, and Georgia, dr ring the Continuance of the pre ent Rebellion within the Jaid Colonies refpeitvely; for repealing an Ati, made"
0018300500_000117,"Continuation of the Complete history of England. By T. Smollett, M.D. Volume the second.",Tobias Smollett,62,0,3,3,2,0,0,0,6,0,0,4,0,0,0,0,5,0,3,2,0,0,2,1,4,0,0,1,1,0,0,0,3,1,2,4,2,1,0,3,0,1,8,1767,1,1,"London : printed for R. Baldwin, in Pater-Noster-Row, MDCCLXVII. [1767].",London,491,male,1721,1771,TRUE,"happy nations that ever flourished on the face of the earth; and, as arbitress of all Europe, would have fuiely acted a much more important part than fle now performs on the theatre of Germany. The United Provinces, though as adverse as his Danish majelty to any participation in the"
1272800202_000042,"The Remembrancer, or Impartial repository of public events. ... For the year ...",,58,0,0,2,0,0,0,0,1,0,13,1,0,0,0,2,2,1,4,0,0,5,1,2,1,0,0,0,0,1,0,0,1,3,0,2,4,0,0,1,2,6,3,1776,1,1,"London [England] : printed for J. Almon, opposite Burlington-House, in Piccadilly, M DCC LXXV. [1775]-1784.",,377,unknown,,,FALSE,"commnittees of safety for the owners, to be delivered to them when the Congress shall direc.' In Congress, March 23, 1776 Whereas the petitions of these united Colonies to the King, for the redress of great and manifest grievances, have not only been rejeeed, but treated with scorn and contempt,"
0171100100_000049,"A collection of voyages and travels, in three parts. Part I. The dangerous voyage of Capt. Thomas James, in attempting to discover a North-West Passage to the South-Sea; with an Account of their passing the Winter in an uninhabited Island, &c. This is remarkable for its Integrity and Simplicity. With a Map. Part II. The Sieur Pointis's voyage to America; with an Account of the taking Carthagena by the French in 1697. Also an Account of the several Engagements they had with the English in their Return to Brest. To which is added, a new and accurate Map. Part III. A description of the English province of Carolana; by the Spaniards call'd Florida, and by the French La Louisiane, viz. A Description of the People, Animals, Vegetables, Metals, Minerals, and other rich and valuable Commodities this Province naturally produces. With a Large and Judicious Preface, Proving the Right of the English to that Country; the Manner of the French usurping great Part of it; and the great Danger our Colonies on the Continent will be exposed to, if not timely prevented: With many useful Remarks regarding our Plantations in general. Collected from authentick Journals, Travels, &c. of the English in that Country; the Originals of which are now in the Possession of Dr. Coxe, at Richmond in Surrey. By Daniel Coxe, Esq; To which is added, A Large and Accurate Map of Carolana, and of the River Meschacebe.","Daniel Coxe, Jr.",52,1,0,2,0,1,2,0,1,4,1,0,0,0,1,0,3,1,2,2,0,2,0,0,0,5,0,1,2,0,0,7,1,0,0,7,2,1,0,0,0,2,1,1741,1,1,"[London] : Printed for and sold by Olive Payne, at Horace's Head in Pope's-Head-Alley, Cornhill, opposite the Royal Exchange, [1741].",London,427,male,1673,1739,FALSE,"which were five English or Dutch Flags: I received this News atmidnight, and making Use of it in amanner quite different to theopinion of them that sent it me, I made the sailing Signal, and was under Sail by that Time it was Day, it being upon the Seventh of"
