PassageID,Title,Author,Total termFreq,termFreq(adjoin),termFreq(amus),termFreq(appear),termFreq(art),termFreq(bank),termFreq(beauti),termFreq(beautifulli),termFreq(bend),termFreq(broken),termFreq(build),termFreq(canva),termFreq(cascad),termFreq(catch),termFreq(chiefli),termFreq(colour),termFreq(confid),termFreq(cours),termFreq(cover),termFreq(degre),termFreq(eleg),termFreq(examin),termFreq(exquisit),termFreq(ey),termFreq(fall),termFreq(feet),termFreq(fide),termFreq(fine),termFreq(follow),termFreq(form),termFreq(gener),termFreq(genuin),termFreq(give),termFreq(grandeur),termFreq(hang),termFreq(hill),termFreq(hollow),termFreq(idea),termFreq(landscap),termFreq(littl),termFreq(magnific),termFreq(mention),termFreq(natur),termFreq(nobl),termFreq(object),termFreq(open),termFreq(overhung),termFreq(paint),termFreq(painter),termFreq(part),termFreq(peculiar),termFreq(pictur),termFreq(picturesqu),termFreq(produc),termFreq(rang),termFreq(retir),termFreq(river),termFreq(rock),termFreq(romant),termFreq(rule),termFreq(scene),termFreq(seat),termFreq(spot),termFreq(sublim),termFreq(surround),termFreq(travel),termFreq(tree),termFreq(vari),termFreq(varieti),termFreq(view),termFreq(walk),termFreq(water),termFreq(white),termFreq(wind),termFreq(wood),termFreq(woodi),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0497800400_000030,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",81,0,0,3,0,3,3,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,1,1,0,7,1,0,2,0,0,1,0,1,8,0,1,0,1,1,1,0,1,0,1,0,0,0,3,0,2,2,0,1,0,1,5,0,0,2,1,0,1,0,0,2,0,1,3,0,4,0,0,8,0,1796,1,1,"London : printed for W. Richardson, under the royal exchange; J. Robson, and W. Clarke, New Bond Street; and W. Pennington, Kendal, 1796.",London,334,male,,,FALSE,"down the ridge of the hill to the east, and, arrived at the gate that opens into a croft road, descend to the right, along the precipitous bank of a brawling brook, glendcraterra beck, that is heard tumbling from the mountain, and concealed by the woods that hang on its"
1107400104_000003,"The farmer's tour through the East of England. Being the register of a journey through various counties of this Kingdom, to enquire into the state of agriculture, &c. Containing, I. The particular Methods of cultivating the Soil. II. The Conduct of live Stock, and the modern System of Breeding. III. The State of Population, the Poor, Labour, Provisions, &c. IV. The Rental and Value of the Soil, and its Division into Farms, with various Circumstances attending their Size and State. V. The Minutes of above five hundred original Experiments, communicated by several of the Nobility, Gentry, &c. With Other Subjects that tend to explain the present State of English Husbandry. By the author of the Farmer's letters, and the Tours through the North and South of England. In Four Volumes. ...",Arthur Young,67,0,0,1,0,1,3,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,2,1,2,1,3,1,0,1,0,1,0,0,5,1,0,1,0,0,0,2,0,2,5,0,1,0,1,3,0,0,0,1,1,0,0,0,0,2,0,1,0,2,0,2,1,2,4,0,2,0,1,3,1,1771,4,4,"London : printed for W. Strahan; W. Nicoll, No. 51. St, Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, Edinburgh, MDCCLXXI. [1771].",London,530,male,1741,1820,TRUE,"the summer, and 40 wethers in the winter. The profit on the oxen picurefque I have not viewed : never was a falling water more happily united with the various hades of retiring woods ; not : n edging, or flat bank of trees , or mere back ground, but"
0146302600_000005,"The rise and progress of the present taste in planting parks, pleasure grounds, gardens, &c. from henry the eighth to King George the Third. In a poetic epistle to the Right Honourable Charles Lord Viscount Irwin.",,77,0,0,1,1,0,6,0,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,2,3,0,0,2,0,0,0,0,0,1,2,9,0,1,0,0,0,0,3,1,0,1,0,1,2,0,0,0,0,0,0,0,0,5,1,1,5,0,0,1,0,0,3,3,0,3,1,0,1,5,5,0,1767,1,1,"London : printed for C. Moran, in the Great Piazza Covent Garden, MDCCLXVII. [1767].",London,29,unknown,,,FALSE,"barren wild of aspect bleak and cold Though' not extensive, yet an awful scene , Where no gay pleating objets intervene. Here [ 25 Here Nature all uncultivated lies, Here craggy hills in peaks terrific rise, Whence horrid rocks projeaing seem to frown, And every moment threaten to fall down."
0390100102_000046,"Remarks on forest scenery, and other woodland views, (relative chiefly to picturesque beauty) illustrated by the scenes of New-Forest in Hampshire. In three books. ... Second edition. By William Gilpin, A.M. Prebendary of Salisbury; and Vicar of Boldre in New-Forest, near Lymington.",William Gilpin,93,0,0,1,0,6,6,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,2,2,0,3,0,1,5,3,0,1,0,1,3,0,0,4,0,0,0,0,0,1,1,0,0,1,11,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,4,3,0,9,1,1,0,0,4,5,1794,2,2,"London : printed for R. Blamire, in the Strand, 1794.",London,382,male,1724,1804,TRUE,"I remark the several circumstances, under which it is often varied . vicar's hill is a knoll, falling gently, on the east, to a grand woody bank , part of the wild grounds of sir Harry burrard on the south, - towards the channel, and the isle of wight and"
1759600200_000016,"Observations on the River Wye, and several parts of South Wales, &c. relative chiefly to picturesque beauty; made in the summer of the year 1770, By William Gilpin, ...",William Gilpin,91,0,0,4,1,7,4,0,0,2,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,4,1,0,1,0,0,4,0,2,4,2,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,1,6,3,0,0,2,0,0,1,0,0,3,0,1,7,0,1,0,1,6,8,1782,1,1,"London : printed for R. Blamire. Sold by B. Law; and R. Faulder, 1782.",London,122,male,1724,1804,TRUE,"glen, lying below us; which the eye could not penetrate, resting only on the tops, and tuft ings of the trees . This suddenly vaniihed; and a grand, rocky bank arose in front; richly adorned with wood . It was inifantly gone; and we were shut up in a close,"
0141000109_000079,"A description of England and Wales. Containing a particular account of each county ... Embellished with two hundred and forty copper plates, of palaces, castles, cathedrals; ...",,98,0,0,3,0,3,4,2,0,0,0,0,0,0,2,0,0,0,4,1,3,0,0,3,0,0,0,8,0,2,0,0,1,0,3,4,1,1,2,2,0,0,0,6,1,0,0,1,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,0,7,1,3,6,0,5,0,0,11,0,1769,9,10,"London : printed for Newbery and Carnan, 1769-70.",London,315,unknown,,,FALSE,"week. The making of what is called Kendal cottons, is likewise a considerable manufacture of this town. These are made of Westmoreland wool, which is very coarse, and are chiefly for exportation or sailors jackets; and this branch employs three or tour hundred hands, particularly fpinncers, wea ers, and hfeermen."
0143403300_000026,"Juvenile excursions in literature and criticism. Consisting Of I. Brief Observations ON Men, Manners, Opinions, And Books, With Anecdotes And Extracts. II. Critical Remarks ON Poetry Antient, And Modern. III. Short Descriptions Of Some Picturesque Scenes ON The Northern Lakes. By William Tindal, A. M. Rector of Billingford, in Norfolk.",William Tindal,73,0,0,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,5,0,0,2,1,0,0,0,0,2,0,0,3,4,1,1,2,0,3,3,0,0,0,4,1,0,1,0,0,1,0,2,2,0,2,0,3,0,1,2,1,0,0,3,2,3,0,1,2,0,1791,1,1,"Colchester : printed and sold by W. Keymer; sold also by G.G.J. and J. Robinson, Pater-Noster-Row, London, 1791.",Colchester,246,male,1756,1804,FALSE,"episode of Michael's vision on the mount, is a continuation of it, from the end. The fall of the angels happened prior to the opening of the poem: and thus, can, with no more propriety, be said to be parallel to its subje&t, or compared to the plots of Dryden's"
1461400202_000035,"Tour of the Isle of Wight. The drawings taken & engraved by J. Hassell. Dedicated, by permission, to His Royal Highness the Duke of Clarence. In two volumes.","Hassell, John",68,0,0,5,1,0,5,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,1,2,0,1,3,0,0,0,0,2,0,1,0,0,0,3,0,0,1,0,3,0,4,0,1,0,3,3,2,0,0,1,0,0,2,4,0,2,0,1,5,1,1790,2,2,"London : printed by John Jarvis; for Thomas Hookham, in New Bond-street, MDCCXC. [1790].",London,271,unknown,,,FALSE,"in the year 1685, having found means to elude his. pursuers, escaped to the neighbourhood of Iingwood, where he was at length discovered in the ditch of a pea field, covered with fern. In his pocket were some green peas, on which vegetable he is said to have fibfifted for"
0076400500_000014,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",76,0,0,1,1,2,3,1,1,0,0,0,0,1,0,1,0,1,1,0,2,0,0,3,0,1,4,1,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,6,1,0,2,2,0,0,1,0,4,0,3,6,0,7,2,1,6,0,1780,1,1,"London : printed for Richardson and Urquhart, under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1780.",London,300,male,,,FALSE,"he advances the banks become more wooded , and more cultivation appears . On the weffern margin stands the lady of the lake, conifton hall, concealed in a grove of tall trees , and above it the' village of the same name. It has only changed matters twice since the"
1006200400_000014,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",91,0,0,2,1,2,1,2,0,0,0,0,0,1,0,1,0,0,5,0,1,0,0,0,0,2,4,4,0,4,2,0,0,0,4,2,0,0,0,3,0,0,2,2,0,4,0,0,0,2,0,0,0,0,1,0,1,6,1,0,1,1,0,0,0,1,5,0,2,5,0,5,3,2,6,0,1784,1,1,"London : printed for B. Law, Ave Mary Lane; Richardson and Urquhart under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1784.",London,302,male,,,FALSE,"add, that it is a great omission in the curious traveller , to be in furnefj, and not to see so wonderfully pretty a place, to which nature has been fe so profure in noble gifts, and where art has lent its befl assistance under the regulation of an elegant"
0558300400_000043,"A walk through Wales, in August 1797, by the Revd. Richard Warner, of Bath.","Warner, Richard",75,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,2,4,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,9,5,1,0,1,2,0,1,1,1,2,1,3,3,2,0,2,2,2,1,1799,1,1,"Bath : printed by R. Cruttwell, and sold by C. Dilly, Poultry, London, 1799.",Bath,237,male,1763,1857,FALSE,"to the Duke's house, at the bottom of an extensive meadow. It was not without some alarm that we performed this short voyage, the boats used for the purpose being extremely unsafe. They are long, narrow, flat-bottomed, and worked by a lad, who sits at the stern, and direets it"
0566001200_000006,"Three essays: on picturesque beauty; on picturesque travel; and on sketching landscape: to which is added a poem, on landscape painting. Second edition. By William Gilpin, A. M. Prebendary of Salisbury; and Vicar of Boldre in New-Forest, Near Lymington.",William Gilpin,100,0,1,5,1,0,5,0,0,3,0,3,0,2,0,13,1,0,0,4,1,0,0,5,0,0,3,1,0,0,3,0,3,0,0,1,0,2,1,3,0,0,2,0,9,0,0,0,6,2,0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0,0,1794,1,1,"London : printed for R. Blamire, in the Strand, 1794.",London,157,male,1724,1804,TRUE,"these he finds in rough objects ; and neither of them in finooth. Variety indeed, in some degree , he may find in the outline of a smooth objet: but by no means enough to satisfy the eye , without including the surface also. From rough objects also he seeks"
1040100102_000008,"Observations, relative chiefly to picturesque beauty, made in the year 1772, on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. Third edition. ... . By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre, in New Forest, Near Lymington.",William Gilpin,53,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,2,1,2,1,0,0,0,0,1,1,0,2,1,2,0,2,0,0,2,1,0,0,1,0,0,2,0,0,1,0,1,0,3,5,0,0,2,0,1,1,0,0,1,0,0,1,0,1,0,2,3,1,1792,2,2,"London : printed for R. Blamire, Strand, 1792.",London,290,male,1724,1804,TRUE,"the mountain line, and broken the regularity of a circular flape. The mountains too in Tempe were of a more beautiful ftruture; abrupt, hung with rock , and finely adorned with wood . at the head of the vale was a grand, rocky chafin, shaded with a profusion of woody"
1665100107_000653,"Encyclopaedia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature on a plan entirely new. ...",,84,0,0,3,1,3,5,0,1,2,2,0,1,0,0,0,0,3,1,0,0,0,1,1,1,0,1,1,0,4,0,0,2,0,1,2,3,2,0,2,0,0,2,2,0,2,0,0,0,3,0,0,0,0,1,1,10,0,0,0,2,0,0,0,0,0,2,0,3,1,0,6,0,2,4,0,1790,7,20,"Dublin : printed by James Moore, 1790-98.",Dublin,846,unknown,,,FALSE,"there yet attained its termina. tion. Still short of this, the extent may be kept in uncertainty; a hill or a wood may conceal one of the extremities, and the country beyond it, in fiach a manner as to leave room for the supposed continuation of so large a body"
0588800400_000002,"A description of the lake of Killarney, illustrated with twelve prints of its most interesting views, drawn and engraved in aquatinta, by Jonathan Fisher: being an appendix to his ""scenery of Ireland.""","Fisher, Jonathan",75,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,3,1,1,4,1,0,5,2,1,0,2,2,0,1,0,0,2,1,1,0,0,0,0,3,0,1,0,0,0,0,3,5,0,0,4,1,1,0,0,1,2,0,3,1,3,2,0,3,3,1,1796,1,1,"Dublin : printed by John Chambers, No. 5, Abbey-Street, 1796.",Dublin,27,unknown,,,FALSE,"to promontory, are hollowed into bays. Rabbit, Lamb, Hern, with Mouse Island, and the rock called o'donahue's Prison, complete the western group; those which compose the eastern, though smaller, are more numerous, and, in general , finely fringed with evergeens, and serve as retreats for distinct tribes of birds that"
0566001100_000027,"Three essays: on picturesque beauty; on picturesque travel; and on sketching landscape: to which is added a poem, on landscape painting. By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre in New Forest, Near Lymington.",William Gilpin,88,0,1,3,1,0,5,0,0,0,0,0,0,1,0,6,0,0,0,1,0,2,0,1,2,0,2,0,0,2,5,0,1,0,0,0,0,1,3,1,0,0,2,0,4,2,0,3,1,10,0,3,3,3,0,3,0,0,0,3,3,0,1,0,0,0,0,0,1,3,0,0,2,3,0,0,1792,1,1,"London : printed for R. Blamire, in the Strand, M.DCC.XCII. [1792].",London,154,male,1724,1804,TRUE,"rule rcfpecs an afit7ed display of light. If it be introduced as a focus, so as not to fall naturally on the several objects it touches, itdifgufts. Rembrandt, I doubt, is sometimes chargeable with this fault. He is commonly supposed to be a master of this part of painting ;"
0076400500_000012,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",92,0,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,0,4,5,0,2,0,0,1,0,4,3,0,0,0,3,1,0,2,4,0,1,0,0,0,1,0,1,1,0,2,0,0,2,0,0,0,2,4,0,0,1,3,0,4,6,4,4,0,2,9,0,1780,1,1,"London : printed for Richardson and Urquhart, under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1780.",London,300,male,,,FALSE,"secular court, and fecuredc his prisoners. The keep is in the bottom of the tower, and a dismal dungeon. This village, being conveniently situated in a fine sporting country, is honoured with an annual hunt, begun by the late Lord Strange, and which is .cntiniied by his fdn, the'truly nobte"
0510500200_000025,"Observations on modern gardening, illustrated by descriptions.","Whately, Thomas",76,0,0,1,1,0,0,1,0,0,1,0,3,0,1,2,0,1,0,1,0,0,0,0,3,1,4,1,0,3,2,0,0,3,0,3,0,2,0,3,3,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,4,8,1,0,4,0,1,0,0,0,4,0,0,0,0,3,1,0,2,0,1770,1,1,"London : printed for T. Payne, at the Mews-Gate, MDCCLXX. [1770].",London,264,male,,,FALSE,"improvements, but accessions to its grandeur ; we are used to rank them among the noblest objects of nature ; and when we see that they cannot aspire to the midway of the heights around them, the rocks are raised by the comparison. A single tree is, therefore, often preferable"
0076400500_000031,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",82,0,0,2,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,1,5,0,0,2,0,0,0,0,2,8,1,0,2,2,1,0,2,0,0,1,0,0,0,3,0,0,0,0,2,0,0,3,0,0,2,2,1,1,1,0,1,0,3,6,0,7,0,1,8,0,1780,1,1,"London : printed for Richardson and Urquhart, under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1780.",London,300,male,,,FALSE,"on the top of Skiddaw; the mouitairi being of the earieft access on that fide .: By this means the alarm would soon' become gent ral, and the invaders either terrified into flight, or else the whole country Coon be in arms to oppose them. Whether there camps are the"
1006200400_000029,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",74,0,0,3,0,2,1,0,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,3,1,0,4,1,1,1,1,0,0,0,3,9,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2,2,0,0,3,1,1,0,0,0,1,1,2,5,4,2,0,1,3,0,1784,1,1,"London : printed for B. Law, Ave Mary Lane; Richardson and Urquhart under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1784.",London,302,male,,,FALSE,"fun rest on the purple summit of Skiddaw, and the deep'lhade of ytlhp's wooded brows is stretched over the lake, the effect is amazingly great. STATION VI From Swinfide continue the walk by foe park. This is a sweet evening walk , and had the fun ihone out, Mr. Grey"
0076400500_000053,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",59,1,0,0,0,0,3,0,0,0,2,1,1,0,1,1,0,0,1,0,1,0,0,0,2,0,4,2,0,1,1,0,0,0,0,3,0,0,0,4,0,1,1,0,0,2,1,1,1,2,0,0,1,1,0,0,5,1,0,0,1,2,0,0,2,1,2,0,0,1,0,1,1,1,1,0,1780,1,1,"London : printed for Richardson and Urquhart, under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1780.",London,300,male,,,FALSE,"I conclude that this diftinguithed feature in the vale of Keswick, is like the most northern rivers , only in high beauty during bad weather. But his greatest loss was in not feeing a small waterfall visible only through the window of a ruined summerhouse in Sir Michael's orchard. Here"
0689300108_000382,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,96,0,0,4,0,0,5,0,0,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,5,1,1,1,0,0,0,0,2,12,0,1,1,1,0,0,0,2,0,5,0,0,0,5,0,0,0,0,1,2,0,0,0,0,2,5,2,0,3,0,4,2,3,4,0,2,0,2,8,0,1778,8,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,833,unknown,,,FALSE,"Clent hills the views are till greater; they extend on one fide to the black mountains in Wales, a long ridge which appears , at 60 miles distance, in the interval between the unwieldy heap of the Malvern hills , and the solitary peak of the Wrekin, each 30 miles"
