PassageID,Title,Author,Total termFreq,termFreq(add),termFreq(bake),termFreq(beat),termFreq(boil),termFreq(bread),termFreq(butter),termFreq(clean),termFreq(close),termFreq(cloth),termFreq(cold),termFreq(cover),termFreq(cream),termFreq(cut),termFreq(dish),termFreq(dry),termFreq(egg),termFreq(fine),termFreq(flour),termFreq(flower),termFreq(grate),termFreq(half),termFreq(heat),termFreq(hot),termFreq(hour),termFreq(juic),termFreq(lai),termFreq(larg),termFreq(lemon),termFreq(liquor),termFreq(littl),termFreq(mace),termFreq(melt),termFreq(milk),termFreq(mix),termFreq(nutmeg),termFreq(orang),termFreq(ounc),termFreq(oven),termFreq(pan),termFreq(peel),termFreq(pepper),termFreq(pint),termFreq(pot),termFreq(pound),termFreq(quart),termFreq(quarter),termFreq(red),termFreq(sauc),termFreq(set),termFreq(slice),termFreq(small),termFreq(spoon),termFreq(sugar),termFreq(syrup),termFreq(togeth),termFreq(turn),termFreq(water),termFreq(white),termFreq(wine),termFreq(yolk),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1060500100_000085,"The cook's and confectioner's dictionary: or, the accomplish'd housewife's companion. Containing, I. The choicest Receipts in all the several Branches of Cookery; or the best and newest Ways of dressing all sorts of Flesh, Fish, Fowl, &c. for a Common or Noble Table; with their proper Garnitures and Sauces. II. The best way of making Bisks, Farces, forc'd Meats, Marinades, Olio's, Puptons, Ragoos, Sauces, Soops, Potages, &c. according to the English, French, and Italian Courts. III. All manner of Pastry-Works, as Biskets, Cakes, Cheese-Cakes, Custards, Pastes, Patties, Puddings, Pyes, Tarts, &c. IV. The various Branches of Confectionary; as Candying, Conserving, Preserving, and Drying all sorts of Flowers, Fruits, Roots, &c. Also Jellies, Composts, Marmalades, and Sugar-Works. V. The way of making all English potable Liquors; Ale, Beer, Cider, Mead, Metheglin, Mum, Perry, and all sorts of English Wines; Also Cordials, and Beautifying Waters. VI. Directions for ordering an Entertainment, or Bills of Fare for all Seasons of the Year; and setting out a Desert of Sweetmeats to the best Advantage: With an Explanation of the Terms us'd in Carving. According to the Practice of the most celebrated Cooks. Confectioners, &c. in the Courts of England, France. &c. and many private and accomplish'd Housewives. Revised and recommended by John Nott, Cook to his Grace the Duke of Bolton.","Nott, John, Cook",158,2,3,2,8,1,4,1,1,2,2,2,3,4,2,1,2,4,4,1,0,11,0,1,2,2,6,1,4,2,6,2,2,1,5,2,1,0,0,4,0,4,5,3,8,1,4,0,2,3,5,1,3,2,0,0,2,6,4,4,0,1723,1,1,"London : printed for C. Rivington, at the Bible and Crown, in St. Paul's Church-Yard, MDCCXXIII. [1723].",London,628,unknown,,,FALSE,"into a stew pan with good Broth, and a little Wine , season with Salt, Pepper and Cloves; while they are stewing, toss up the Blood and Liver with a little Flour in a sauce pan , put in some Capers, stone Olives, and a drop of Vinegar, and serve"
0808100100_000140,"The art of cookery, made plain and easy; which far exceeds any thing of the kind yet published. Containing, I. How to Roast and Boil to Perfection every Thing necessary to be sent up to Table. II. Of Made Dishes. III. How expensive a French Cook's Sauce is. IV. To make a Number of pretty little Dishes for a Supper or Side-Dish, and little Corner-Dishes for a great Table. V. To dress Fish. VI. Of Soups and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Lent Dinner; a Number of good Dishes, which may be made use of at any other Time. X. Directions to prepare proper Food for the Sick. XI. For Captains of Ships; how to make all useful Dishes for a Voyage; and setting out a Table on board. XII. Of Hog's Puddings, Sausages, &c. XIII. To pot and make Hams. XIV. Of Pickling. XV. Of making Cakes, &c. XVI. Of Cheesecakes, Creams, Jellies, Whipt Syllabubs; &c. XVII. Of Made Wines, Brewing, French Bread, Muffins, &c. XVIII. Jarring Cherries and Preserves, &c. XIX. To make Anchovies, Vermicelli, Catchup, Vinegar, and to keep Artichokes, French Beans, &c. XX. Of Distilling. XXI. How to market; the Season of the Year for Butcher's Meat, Poultry, Fish, Herbs, Roots, & Fruit. XXII. A certain Cure for the Bite of a Mad Dog. XXIII. A Receipt to keep clear from Bugs. To which are added, one hundred and fifty new and useful receipts: also, the order of a bill of fare for each Month, in the Manner the Dishes are to be placed upon the Table, in the present Taste. And also, fifty receipts for different articles of perfumery. With a copious index. By Mrs. Glasse.",Hannah Glasse,201,2,5,13,6,0,4,2,0,1,6,0,7,0,1,1,8,7,0,3,2,8,0,4,3,3,2,4,7,0,12,2,1,2,6,2,5,6,1,4,3,0,6,1,5,1,1,0,1,6,0,0,2,6,0,6,1,12,6,0,4,1791,1,1,"Dublin : printed for W. Gilbert, South-Great-George's-Street, MDCCXCI. [1791].",Dublin,564,female,1708,1770,TRUE,"be pretty thick; then take it off, and when it is cold , fill your patty pans little more than half full. Put apafte very thin at the bottom of your pat ty pans . Half an hour , with a quick oven , will bake them. To make Almond"
0643200400_000037,"The house-Keeper's pocket-book; and compleat family cook. Containing above seven hundred curious and uncommon receipts, in Cookery, Pastry, Preserving, Pickling, Candying, Collaring, &c. With plain and easy Instructions for preparing and dressing every Thing suitable for an Elegant Entertainment, from Two Dishes to Five or Ten, &c. And Directions for ranging them in their proper Order. To which is prefix'd, Such a copious and useful Bill of Fare of all manner of Provisions in Season for every Month of the Year, that no Person need be at a Loss to provide an agreeable Variety of Dishes, at a moderate Expence. By Mrs. Sarah Harrison, of Devonshire.","Harrison, Sarah",191,1,8,6,11,2,8,0,0,2,1,1,6,1,1,3,9,6,0,7,6,7,0,3,4,0,1,2,1,0,10,2,3,2,7,5,2,2,5,1,0,0,3,1,9,4,1,0,0,2,1,2,4,8,1,7,1,4,3,0,4,1738,1,1,"Dublin : printed by S. Powell, for Edward Exshaw, at the Bible on Cork-Hill, over-against the Old-Exchange, MDCCXXXVIII. [1738].",Dublin,230,female,1733,1777,FALSE,"cover it all over with some of the Paste thin rolled; so bake it. A Cheesecake. TA K E half a pint of sweet Cream , the thickest you can get, set it on the Fire, and when it boils put in as much fine grated Bread lifted as you"
0491700901_000078,"The lady's companion: or, an infallible guide to the fair sex. Containing, observations for their conduct thro' all ages and circumstances of life: in which are comprised all parts of good housewifry, particularly rules, and above two thousand different receipts in every kind of cookery. I. Making all sorts of soops and sauces. II. Dressing flesh, fish, and fowl; this last illustrated with cuts, shewing how every fowl, &c. is to be truss'd for the spit. III. Making 100 different sorts of puddings. IV. The whole art of pastry, in making pies, tarts, &c. V. Receipts for pickling, collaring, potting, &c. VI. For preserving, making creams, jellies, and all manner of confectionary. Vii. Rules and directions for setting out dinners, suppers, and grand entertainments. To which is added, several bills of fare for every month in the year, and the shapes of pies, tarts, and pasties. With instructions for marketing. Also receipts for making the choicest cordials for the closet: brewing beers, ales, &c. Making all sorts of English wines, cyder, mum, mead, metheglin, vinegar, verjuice, catchup, &c. Some fine perfumes, pomatums, cosmeticks, and other beautifiers. With 300 valuable receipts in physick. ...",,188,2,0,4,2,5,12,0,0,0,0,1,4,2,1,1,6,1,3,0,8,9,2,2,4,6,8,2,10,10,3,3,0,0,1,6,3,1,1,4,2,9,7,0,1,3,2,2,5,2,2,2,1,0,0,5,1,0,7,6,4,1743,1,2,"London : printed for T. Read, in Dogwell-Court, White-Fryers, Fleet-Street, MDCCXLIII. [1743].",London,489,unknown,,,FALSE,"for half an Hour . Then leafon the other Pint of Oysters with Salt, Pepper , and Nutmeg ; dip them in Batter made of Flour , Eggs , Salt, and Cream ; (the one half of the Batter being made green with the Juice of Spinage, and weet Herbs"
0541600200_000018,"The compleat housewife: or accomplish'd gentlewoman's companion. Being A Collection of upwards of Six Hundred of the most approved Receipts in Cookery, Pastry, Confectionary, Preserving, Pickles, Cakes, Creams, Jellies, Made Wines, Cordials. With Copper Plates, curiously engraven, for the regular Disposition or Placing of the various Dishes and Courses. And also Bills of Fare for every Month in the Year. To which is added, A Collection of above Three Hundred Family Receipts of Medicines; viz. Drinks, Syrups, Salves, Ointments, and various other Things of sovereign and approved Efficacy in most Distempers, Pains, Aches, Wounds, Sores, &c. particularly Mrs. Stephens's Medicine for the Cure of the Stone and Gravel, and Dr. Mead's famous Receipt for the Cure of a Bite of a mad Dog; with several other excellent Receipts for the same, which have cured when the Persons were disordered, and the salt Water fail'd; never before made publick; fit either for private Families, or such publick-spirited Gentlewomen as would be beneficent to their poor Neighbours. With Directions for Marketing. By E. Smith.",Eliza Smith,158,0,1,1,9,5,11,2,0,2,3,2,1,3,2,0,5,2,2,0,6,7,0,3,4,1,1,2,4,3,8,4,1,1,4,6,2,0,0,4,1,3,3,0,4,2,2,0,2,1,6,2,0,2,0,2,3,3,4,2,4,1753,1,1,"London : Printed for R. Ware, S. Birt, T. Longman, C. Hitch, J. Hodges, J. and J. Rivington, J. Ward, W. Johnston, and M. Cooper, M.DCC.LIII. [1753].",London,430,female,,,FALSE,"into the dish . 0.1 43 To roast a Pike. A K E a large pike, gut it, clean it, and lard it with eel and bacon, as you lard a fowl; then take thyme, savoury, salt, mace , nutmeg , some crumbs of bread , beef fuet, and parsley;"
1307600100_000030,"The guide to preferment, Or; Powell's complete book of cookery, containing, the newest and best receipts in cookery, for roasting, boiling, broiling, frying, fricaseys, hashing, stewing, force meats, potting, ragoos, collaring, salting and drying, soups, broth and gravy, baking, pies and pasties, tarts, puddings, cakes, cheesecakes, custards, jellies, conserving, candying, preserving, and connectionary, pickling, making wines. Likewise the best methods of marketing, to know the goodness and badness of each particular sort of eatables, that you want to buy of the butchers, poulterers, fishmongers, cheesemongers, pork shops, ham shops, Bacon warehouses, egg warehouses, &c. and to prevent being cheated. With the forms of placing dishes on a table, either in the middling or genteclest taste. Very necessay for ladies, gentlemen and their servants.","Powell, B.",204,2,3,7,9,2,11,0,0,1,3,0,7,1,1,0,13,3,9,0,3,13,0,1,4,0,2,0,1,0,8,2,2,5,3,7,2,3,4,2,2,0,9,1,20,1,2,0,1,2,3,0,4,9,0,3,1,4,6,0,2,1785,1,1,"London : Thomas Bailey, printer, [1785?].",London,189,unknown,,,FALSE,"of b~eef fuet. Otred it as Tmall as for mined Pies, a pound ofc flour , a Pounrd of Currants a quart of Milk ;, a Penny loafi you mnult boil your bread in your Milk , and when it is cold mix the other things with it;, anid six"
0268900600_000091,"The art of cookery, made plain and easy; which far exceeds any thing of the kind yet published. Containing, I. How to Roast and Boil to perfection every Thing necessary to be sent up to Table. II. Of Made-Dishes. III. How expensive a French Cook's Sauce is. IV. To make a Number of pretty Little-Dishes for a Supper or Side-Dish, and little Corner-Dishes for a great Table. V. To dress Fish. VI. Of Soops and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Lent Dinner; a Number of good Dishes, which you may make use of at any other Time. X. Directions to prepare proper Food for the Sick. XI. For Captains of Ships; how to make all useful Things for a Voyage; and for setting out a Table on board a Ship. XII. Of Hogs Puddings, Sausages, &c. XIII. To pot and make Hams, &c. XIV. Of Pickling. XV. Of making Cakes, &c. XVI. Of Cheesecakes, Creams, Jellies, Whip-Syllabubs, &c. XVII. Of Made Wines, Brewing, French Bread, Muffins, &c. XVIII. Jarring Cherries and Preserves, &c. XIX. To make Anchovies, Vermicella, Catchup, Vinegar, and to keep Artichokes, French Beans, &c. XX. Of Distilling. XXI. How to Market; the Seasons of the Year for Butchers Meat, Poultry, Fish, Herbs, Roots, and Fruit. XXII. A certain Cure for the Bite of a Mad Dog. By Dr. Mead. XXIII. A Receipt to keep clear from Buggs. To which are added, by way of appendix, one hundred and fifty new and useful receipts, and a copious index to this and all the octavo editions. Never before published. By lady.",Hannah Glasse,206,1,1,1,15,2,10,4,1,2,0,3,2,10,4,2,5,4,9,0,2,6,1,2,3,2,6,0,8,2,21,3,1,0,2,3,0,0,0,10,1,3,8,0,1,0,4,2,6,1,2,3,3,0,0,4,0,8,5,5,2,1758,1,1,"London : printed for the author: and sold by A. Millar, in the Strand; and T. Trye, near Gray's-Inn Gate, Holbourn, [1758].",London,438,female,1708,1770,TRUE,"boil it half an Hour , skim it well, cut your Cod into Slices , and when the Salt and Water has boiled half an Hour , put in your Slices . Two Minutes is enough to boil them. Take them out, lay them on a Sieve to drain, then"
0657400802_000092,"The ladies' library: or, encyclopedia of female knowledge, in every branch of domestic economy: comprehending, in alphabetical arrangement, distinct treatises on every practical subject, ... In which is included a vast fund of miscellaneous information, ... In two volumes. ...",Richard Steele,234,2,2,14,16,0,6,5,0,0,2,0,2,4,2,2,10,7,6,0,7,16,0,2,9,1,1,4,1,0,10,3,4,9,7,5,1,1,0,2,2,1,5,0,18,3,4,0,0,0,0,3,3,4,0,9,2,3,7,2,5,1790,2,2,"London : printed for J. Ridgway, 1790.",London,519,male,1672,1729,TRUE,"pieces, and turn it, and then let the under fide be brown. Put it in a hot dish , as clean from fat as you can, and send it to table hot . Another way. Take a quart of milk , three eggs , a little salt, ome grated ginger,"
0395200400_000109,"The art of cookery made plain and easy. To which are added, one hundred and fifty new receipts, a copious index, and a modern bill of fare, for each month, in the manner the dishes are placed upon the table. By H. Glasse.",Hannah Glasse,193,1,7,4,9,3,6,1,1,0,0,4,3,4,3,0,7,8,0,0,3,9,0,0,5,0,14,1,4,0,15,3,1,2,1,4,1,1,3,1,5,4,5,0,10,2,6,2,0,0,2,3,3,6,4,2,0,6,1,1,2,1781,1,1,"Edinburgh : printed for Alexander Donaldson. Sold at his shop, No. 48, St. Paul's Church-Yard, London; and at Edinburgh, M.DCC.LXXXI. [1781].",Edinburgh,492,female,1708,1770,TRUE,"peel them, makei good cruft and lay in your dish , lay at the bottom hai a. pound of butter , then lay in your potatoes, throi over them three tea spoonfuls of salt, and a small nol meg grated all over, six eggs boiled hard and choppd fine ,"
0731200200_000082,"The universal cook, and city and country housekeeper. Containing all the various branches of cookery: The Different Methods Of AtDressing Butchers Meat, Poultry, Game, and Fish; And Of AtPreparing Gravies, Cullices, Soups, and Broths; To Dress Roots And Vegetables, And To Prepare Little elegant Dishes for Suppers or light Repasts: To Make All Sorts Of AtPies, Puddings, Pancakes, and Fritters; Cakes, Puffs, And Biscuits; Cheesecakes, Tarts, And Custards; Creams And Jams; Blanc Mange, Flummery, Elegant Ornaments, Jellies, And Syllabubs. The various Articles in Candying, Drying, Preserving, And Pickling. The Preparation Of AtHams, Tongues, Bacon, &c. Directions For Trussing Poultry, Carving, And Marketing. The Making And Management Of AtMade Wines, Cordial Waters, and Malt Liquors. Together with Directions for Baking Bread, the Management of Poultry and the Dairy, and Kitchen and Fruit Garden; with a Catalogue of the various Articles in Season in the different Months of the Year. Besides a Variety of Useful And Interesting Tables. The Whole Embellished with The Heads of the Authors, Bills of Fare for every Month in the Year, and proper Subjects for the Improvement of the Art of Carving, elegantly engraved on fourteen Copper-Plates. By Francis Collingwood, and John Woollams, Principal Cooks at the Crown and Anchor Tavern in the Strand, Late from the London Tavern.","Woollams, John",228,2,3,15,4,1,13,0,0,0,1,1,7,2,0,1,11,5,12,0,4,14,1,2,4,1,3,3,4,0,4,3,1,0,10,3,1,5,3,5,1,0,7,0,22,0,5,0,1,1,2,2,7,11,0,6,1,0,6,2,5,1797,1,1,"London : printed by R. Noble, for J. Scatcherd, NO. 12, Ave-Maria-Lane, 1797.",London,493,unknown,,,FALSE,"it to your talfe, grate the rind of half a lemon , beat the yolks of four eggs , and mix them all together . Put them in a flewpan, with a quarter of a pound of butter , and stir it over a slow fire till it is quite"
0808100100_000173,"The art of cookery, made plain and easy; which far exceeds any thing of the kind yet published. Containing, I. How to Roast and Boil to Perfection every Thing necessary to be sent up to Table. II. Of Made Dishes. III. How expensive a French Cook's Sauce is. IV. To make a Number of pretty little Dishes for a Supper or Side-Dish, and little Corner-Dishes for a great Table. V. To dress Fish. VI. Of Soups and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Lent Dinner; a Number of good Dishes, which may be made use of at any other Time. X. Directions to prepare proper Food for the Sick. XI. For Captains of Ships; how to make all useful Dishes for a Voyage; and setting out a Table on board. XII. Of Hog's Puddings, Sausages, &c. XIII. To pot and make Hams. XIV. Of Pickling. XV. Of making Cakes, &c. XVI. Of Cheesecakes, Creams, Jellies, Whipt Syllabubs; &c. XVII. Of Made Wines, Brewing, French Bread, Muffins, &c. XVIII. Jarring Cherries and Preserves, &c. XIX. To make Anchovies, Vermicelli, Catchup, Vinegar, and to keep Artichokes, French Beans, &c. XX. Of Distilling. XXI. How to market; the Season of the Year for Butcher's Meat, Poultry, Fish, Herbs, Roots, & Fruit. XXII. A certain Cure for the Bite of a Mad Dog. XXIII. A Receipt to keep clear from Bugs. To which are added, one hundred and fifty new and useful receipts: also, the order of a bill of fare for each Month, in the Manner the Dishes are to be placed upon the Table, in the present Taste. And also, fifty receipts for different articles of perfumery. With a copious index. By Mrs. Glasse.",Hannah Glasse,177,1,4,7,8,1,7,1,0,0,1,1,4,2,0,3,6,3,4,1,3,6,2,4,3,2,4,0,6,0,5,1,2,1,3,3,6,6,3,0,0,1,4,0,12,1,6,1,0,3,0,0,3,10,2,5,2,4,4,0,5,1791,1,1,"Dublin : printed for W. Gilbert, South-Great-George's-Street, MDCCXCI. [1791].",Dublin,564,female,1708,1770,TRUE,"the syrup will stand, they are enough, tr  o refer'e Barberries. TAKE the ripest and beds barberries you can find; take the weight of them in sugar ; then pick out the seeds and tops, wet your sugar with the juice of therm, and make a vriup; then put"
