PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(appear),termFreq(arch),termFreq(art),termFreq(author),termFreq(bilhop),termFreq(bishop),termFreq(book),termFreq(born),termFreq(build),termFreq(built),termFreq(cafe),termFreq(chancellor),termFreq(chapel),termFreq(charg),termFreq(church),termFreq(clergi),termFreq(colleg),termFreq(common),termFreq(court),termFreq(dean),termFreq(death),termFreq(degre),termFreq(divin),termFreq(earl),termFreq(fellow),termFreq(follow),termFreq(gave),termFreq(god),termFreq(grant),termFreq(hall),termFreq(head),termFreq(honour),termFreq(hous),termFreq(king),termFreq(land),termFreq(late),termFreq(law),termFreq(learn),termFreq(left),termFreq(littl),termFreq(live),termFreq(london),termFreq(master),termFreq(near),termFreq(north),termFreq(number),termFreq(order),termFreq(oxford),termFreq(person),termFreq(power),termFreq(present),termFreq(queen),termFreq(school),termFreq(sever),termFreq(societi),termFreq(statut),termFreq(univers),termFreq(valu),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0487700300_000023,"A concise and accurate description of the university, town, and county of Cambridge: containing a particular history of the colleges and public buildings, Their Founders and Benefactors; With an Account of The considerable Improvements which have lately been made throughout the University. Correct Lists of the University Officers, &c. An invariable Rule for The Beginnings and Endings of the Cambridge Terms; And other useful Notes relative to the University. To which is added, an exact account of the roads, posts, Coaches, Diligences, Stage-Waggons, &c. Illustrated with several neat views of Publick Buildings, and a very accurate Plan of the University and Town.",,83,3,0,0,0,2,0,7,0,0,1,1,0,2,0,0,1,0,8,0,2,3,0,0,4,6,10,0,1,0,0,5,1,0,0,3,0,1,2,2,0,0,0,2,4,0,2,1,1,1,0,0,1,2,0,2,1,0,1,0,0,1785,1,1,"Cambridge : printed by J. Archdeacon, printer to the University; for J. & J. Merrill, Booksellers, in Cambridge; and sold by T. Cadell, in the Strand, B. White & Son, in Fleet Street, and G. & T. Wilkie, in St. Paul's Church Yard, London, [1785?].",Cambridge,145,unknown,,,FALSE,"is the learned and pious Mr. William Vollafton, author of the Religion of Nature, delineated; and Oliver Cromwell the protector, a drawing in Crayons, said to be by Cooper, much admired; who were educated in the college . The fellows have a pleasant garden, with a good and spacious bowling"
0686500202_000063,"A tour through the island of Great Britain. Divided into circuits or journies. Containing, I. A description of the principal cities and towns, their Situation, Government, and Commerce. II. The Customs, Manners, Exercises, Diversions, and Employments of the People. III. The Nature and Virtue of the many Medicinal Springs with which both Parts of the United Kingdom abound. IV. An ample Description of London, including Westminster and Southwark, their Bridges, Squares, Hospitals, Churches, Palaces, Markets, Schools, Libraries, Shipping in the Thames, and Trade, by means of that noble River, &c. V. The Produce and Improvement of the Lands, the Trade, and Manufactures. VI. The Sea Ports and Fortifications, the Course of Rivers, and the Inland Navigation. Vii. The Public Edifices, Seats, and Palaces of the Nobility and Gentry. Viii. The Isles of Wight, Scilly, Portland, Jersey, Guernsey, and the other English and Scotish Isles of most Note. Interspersed with Useful Observations. Particularly fitted for the Perusal of such as desire to Travel over the Island. Originally begun by the celebrated Daniel De Foe, continued by the late Mr. Richardson, Author of Clarissa, &c. and brought down to the present time by gentlemen of eminence in the literary world. ...",Daniel Defoe,80,2,0,0,0,1,0,9,3,0,3,1,0,1,2,0,1,0,16,1,2,2,0,0,0,0,3,0,4,0,1,2,0,0,1,7,1,2,1,0,0,1,0,0,0,0,0,2,0,2,1,1,1,0,0,0,2,3,1,0,0,1778,2,4,"London : printed by W. Strahan, J. F. and C. Rivington, J. Buckland, R. Baldwin, T. Longman, T. Caslon, J. Richardson, T. Lowndes, W. Stuart, T. Becket, S. Bladon, T. Cadell, E. and C. Dilly, J. Nichols, W. Flexney, W. Goldsmith, G. Burnet, and J. Bell, 1778.",London,423,male,1660,1731,TRUE,"ceiling iece. There are other additional ornaments, which : ndrr it worthy the attention of the curious. The ifitor is the Archbishop of Canterbury. 10 MAGDALEN college , situate without he aft gate of the town, was founded 4'56, by 7illiam )attol, alias wvainfleet, Bishop of i1fnche/fer, and, ord High"
0175900100_000050,"The beauties of England: or, a comprehensive view of the chief villages, market-towns, and cities; antiquities; remains of palaces; monasteries; camps; and castles; the two universities: London and Westminster. Divided into the respective counties: and intended as a travelling pocket companion: pointing out whatever is curious, both in art and nature.","Luckombe, Philip",100,0,0,0,0,0,0,7,2,0,10,1,1,2,2,1,1,0,25,0,0,0,0,1,0,0,3,0,1,0,0,8,0,0,1,3,0,4,0,1,5,0,2,1,0,3,0,1,0,0,0,0,1,1,3,2,1,0,4,1,1,1767,1,1,"London : printed for L. Davis and C. Reymers, Over-Against Gray's-Inn-Gate Holborn, MDCCLXVII [1767].",London,345,male,,,FALSE,"the mansions so convenient for udies; and in a word , everything so agreeable to the education of youth and the accompliihment of students, that no wonder it daily sends abroad such numbers of learned men for the service of both church and state. Here are 20 colleges , and"
0635000301_000109,"A new display of the beauties of England: or, a description of the most elegant or magnificent public edifices, royal palaces, noblemens [sic] and gentlemens [sic] seats, and other curiosities, ... in different parts of the kingdom. Adorned with a variety of copper plate cuts, neatly engraved. ...",,88,0,0,0,4,0,0,0,0,0,1,1,0,10,0,1,2,0,8,1,1,0,0,3,4,0,2,0,0,0,0,4,3,0,0,3,1,0,4,1,0,0,1,1,1,0,1,3,2,3,0,1,1,0,1,3,0,2,14,0,0,1776,1,2,"London : printed for R. Goadby; and sold by J. Towers; and by R. Baldwin, 1776-77.",London,410,unknown,,,FALSE,"Norman invasion. Robert D'oilie ereced the castle, at the command of William the Norman in 107 1 Its massy ruins hew its firength and extent.. Oxford , including the suburbs, is a mile in length from east to west, and almor as much in breadth from north to south, being"
0743200102_000307,"The history and antiquities of the University of Oxford, in two books: by Anthony à Wood, M. A. Of Merton College. Now first published in English, from the original MS in the Bodleian Library: by John Gutch, M. A. Chaplain of all souls and Corpus Christi Colleges. ...",Anthony Wood,93,1,3,0,0,1,0,3,1,0,0,0,0,7,0,0,3,0,8,0,0,1,0,0,1,2,3,3,1,0,0,4,2,1,2,2,0,1,1,0,0,0,0,0,1,2,0,0,3,4,8,2,0,1,1,3,0,3,14,0,0,1792,2,2,"Oxford : printed for the editor, MDCCXCII. [1792].",Oxford,1083,male,1632,1695,FALSE,"Statutes . And that such persons , who have been unjufily put out of their Headihips, Fellowships, or other Offices relating to the several Colleges or Universities , may be restored according to the said Statutes of the Universities and Founders cf Colleges therein.' By virtue of which Order ,"
1434201000_000012,"Guide through the University of Cambridge, in two tours. The first meant for persons who stay in Cambridge but a short time, merely for a look at the principal objects en passant. The second will be found extremely advantageous to those who are desirous of taking a narrow and close survey of the university.",Richard Banks Harraden,89,3,0,0,3,1,0,1,1,0,4,1,0,1,5,0,2,0,20,0,5,0,0,0,1,1,8,0,0,1,1,2,0,1,2,2,1,0,0,1,1,0,1,0,6,0,1,0,0,0,0,0,3,1,0,2,4,0,2,0,0,1800,1,1,"[Cambridge : s.n., 1800?]",Cambridge,46,male,1778,1862,FALSE,"a handsome Oratory, is an Altar Piece of Plaster of Paris, reprefemting the Resurrection, by ( 33 the ingenious Mr. Collins, which is esteemed well worthy the observation of the curious. The ite of this College was originally that of a Priory dedicated to St. Giles, and afterwards became nloted"
0424400400_000007,"The history and antiquities of the colleges and halls in the University of Oxford: by Antony Wood, M.A. Now first published in English, from the original manuscsipt [sic] in the Bodleian Library; with a continuation to the present time: by the editor, John Gutch, ...",Anthony Wood,79,3,1,0,0,0,0,3,3,0,0,1,1,2,1,0,2,0,12,0,0,1,1,0,0,1,11,1,8,0,0,3,0,0,0,1,5,1,0,1,0,1,0,1,0,0,0,3,1,2,0,0,0,0,1,2,2,1,2,0,0,1786,1,1,"Oxford : at the Clarendon Press: printed for the editor, 1786.",Oxford,719,male,1632,1695,FALSE,"others were given, and those till 1274, another (8), with statutes , which were the last, were then given by the Founder, and all matters of ceremony relating to such a worthy work quite determined. After such an excellent manner was this College founded and finished, that the King gave"
1125100800_000019,"A new pocket companion for Oxford: or, guide through the University. Containing An accurate Description of the Public Edifices, the Buildings in each of the Colleges; the Gardens, Statues, Pictures, Hieroglyphics, and all other Curiosities in the University. With an Historical Account of the Foundation of the several Colleges, and their present State. To which are added, descriptions of the buildings, Tapestry, Paintings, Sculptures, Temples, Gardens, &c. at Blenheim, Ditchley, Heythrop, Nuneham, and Stow, The Seats of His Grace the Duke of Marlborough, The Right Honourable the Earls of Litchfield, Shrewsbury, and Harcourt; and the Marquis of Buckingham. and Adorned with a Plan of the University and City, and Six other Plates.",,80,2,2,0,0,0,0,5,1,0,3,1,0,0,3,0,0,0,11,2,6,0,0,0,0,1,6,0,1,0,1,3,0,1,2,4,3,1,0,1,0,0,0,0,1,0,4,1,0,1,0,0,3,2,0,4,2,0,1,1,0,1788,1,1,"Oxford : printed for D. Prince, and J. Cooke, near the Clarendon Printing-House, MDCCLXXXVIII. [1788].",Oxford,162,unknown,,,FALSE,"beautiful Stucco, is an Ascension, which is executed in good Tafe, by Peter Berchett, an eminent French Painter. On the North Side of the Altar, under an Alcove, is a Tomb, on which are the Figures of the Founder and his Lady. The Hall is spacious and well proportioned, and"
0743200102_000274,"The history and antiquities of the University of Oxford, in two books: by Anthony à Wood, M. A. Of Merton College. Now first published in English, from the original MS in the Bodleian Library: by John Gutch, M. A. Chaplain of all souls and Corpus Christi Colleges. ...",Anthony Wood,71,4,0,0,2,1,0,0,2,0,0,0,0,4,1,1,2,0,6,2,0,1,0,2,0,0,6,1,0,0,0,3,0,1,1,2,0,2,2,1,3,0,0,0,2,1,0,0,2,1,2,0,4,1,1,1,1,1,4,0,0,1792,2,2,"Oxford : printed for the editor, MDCCXCII. [1792].",Oxford,1083,male,1632,1695,FALSE,"they had done there, they went to the Schools , at which time a Convocation beinig held, it was proposed (i) by Zanchy the Proaor, to the Members of the University then present thus,  Supplicatur Venerabili Convocationi Doetorum, Magiftorum, Regentium et non Regentium, ut Exercituum a Parliamento confcriptorum Generaliffimus"
0313800401_000052,"The ancient and present state of the University of Oxford. Containing I. An Account of its Antiquity, past Government, and Sufferings from the Danes, and other People, both Foreign and Domestick. II. An Account of its Colleges, Halls and Publick Buildings; of their Founders and especial Benefactors; the Laws, Statutes and Privileges relating thereunto in General; and of their Visitors and their Power, &c. III. An Account of the Laws, Statutes and Privileges of the University, and such of the Laws of the Realm which do any wise concern the same; together with an Abstract of several Royal Grants and Charters given to the said University, and the Sense and Opinion of the Lawyers thereupon. To which is added, The Method of Proceeding in the Chancellor's Court. With an appendix and index to the Whole. By John Ayliffe, L. L. D. and Fellow of New-College, in Oxford. ...",John Ayliffe,82,0,3,5,0,0,3,4,2,1,0,0,0,8,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,1,9,0,0,0,0,1,0,1,2,3,0,0,0,2,3,0,2,1,1,0,2,0,3,14,0,0,1723,1,2,"London : printed for W. Mears, at the Lamb without Temple-Bar; and J. Hooke, at the Flower-de-Luce against St. Dunstan's Church in Fleetstreet, MDCCXXIII. [1723].",London,551,male,1670,1732,FALSE,"so far imbibed, that they had probably prevailed throughout the Kingdom, had not the arch bilhop published a Constitution against the Sale of his Books , and the Use thereof here and in other Places, forbidding all Books to be read, not approved by both Universities , or their Deputies,"
0743500100_000219,"The antient and present state of the city of Oxford. Containing an account of its foundation, antiquity, Situation, Suburbs, Division by Wards, Walls, Castle, Fairs, Religious Houses, Abbeys, St. Frideswede's, Churches, as well those destroyed as the present, with their Monumental Inscriptions; Mayors, Members of Parliament, &c. The whole chiefly collected by Mr. Anthony à Wood; with additions by the rev. Sir J. Peshall, Bart.",Anthony Wood,66,1,0,1,1,1,0,3,2,4,1,0,0,1,0,0,8,0,5,0,1,3,0,0,2,0,2,0,1,0,0,2,1,0,3,3,0,1,1,1,1,0,3,2,2,3,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1773,1,1,"London : printed for J. and F. Rivington, in St. Paul's Church-Yard ; and sold by the booksellers of Oxford and Cambridge, MDCCLXXIII. [1773].",London,425,male,1632,1695,FALSE,"Years of Age. What Scaliger said of Clauaian and his Works, Solo Argumento igncbiliore opprejffs addit de Ingenio, quantum deez Mlateria, is TRUE of Tlolyday and his Poem, viz. whatsoever is mean in Perius, is lb choicely adorned by his Geny, that if it fraud out of the Presence of"
0549800101_000052,An history of the principal rivers of Great Britain. ...,William Combe,72,2,3,0,2,0,0,4,2,0,2,2,0,3,0,0,10,0,3,1,0,2,0,0,1,0,0,0,1,0,1,1,1,0,1,4,0,0,0,1,0,0,0,3,1,0,1,0,1,6,0,0,2,1,0,1,0,1,8,0,0,1794,1,2,"London : printed by W. Bulmer and Co. Shakspeare Printing-Office, for John and Josiah Boydell; from the types of W. Martin, 1794-96.",London,371,male,1742,1823,TRUE,"Doctor King , then dean of christchurch and chancellor of the university , and as terwards bishop of London . The portal, or principal entrance from the south, is in a more modern style of architecture: it is said to have been erected at the cost of two hundred and"
0466700200_000045,"An accurate description and history of the cathedral and metropolitical church of St. Peter, York, From the first Introduction of Christianity into the Northern Parts of this Island, to the present Time. In which is given A short History of the Lives of the Archbishops and Deans; A Catalogue of the Archdeacons and Prebendaries; also An Account of the Antiquity, Dignity, Jurisdiction, and Revenues of the See; and of the Charters, Privileges, and Immunities that have been granted at different Times to the Dean and Chapter of this Church. Vol. II.",Francis Drake,64,2,0,1,0,0,0,3,0,2,3,1,0,4,1,1,7,0,5,0,0,1,4,0,2,0,1,2,0,1,0,2,0,0,1,4,0,0,0,0,1,0,0,2,1,1,1,1,1,0,1,0,0,1,2,2,0,0,1,1,0,1770,1,1,"York : printed by A. Ward, for C. Etherington, W. Tesseyman, J. Todd and H. Sotheran, and D. Peck, M.DCC.LXX. [1770].",York,282,male,1696,1771,FALSE,"new Constitutions were made, and several old ones eftablified. The Preamble runs thus: "" George, by "" Divine Permission, Archbithop of York, Primate of ""England, and Legate of the Apostolic See, to all "" and singular Abbots, Priors, Ministers, re&ors, VI ""cars, and other Prelates of the Churches , and"
0599700100_000013,"The present state of the universities and of the five adjacent counties, of Cambridge, Huntington, Bedford, Buckingham and Oxford. By Mr. Salmon, Author of Modern History. I. A Description of the County and City of Oxford, and of the Seats of the Nobility and Gentry. II. A Description of the Colleges, and other Publick Buildings in Oxford. III. An Abstract of the History of that University continued down to the present Times. IV. An Account of the Magistrates and Officers in the University, and the Method of obtaining Degrees. V. An Abstract of the Royal Grants, Charters and Acts of Parliament made in Favour of the University. VI. Remarks on University Education, and a College Life, with the Expences attending it.",Thomas Salmon,84,0,0,1,0,0,0,0,4,0,3,3,0,0,3,0,0,0,10,1,7,0,0,1,1,0,10,0,2,0,0,3,0,0,0,3,0,3,0,1,2,1,0,0,1,0,2,6,3,1,0,0,0,2,0,1,5,1,2,1,0,1744,1,1,"London : printed for the sole benefit of the author, and sold by J. Roberts in Warwick-Lane, 1744.",London,479,male,1679,1767,FALSE,"extremely well illuminated, and has a chimney-piece of beautiful Marble, but a little of the heaviest, and there is an Opening from the Gallery over the West Cloister, which seems designed for Music, and hither Strangers ar frequently brought, who desire to see the Society at Dinner. The Library is"
1782200202_000024,"A tour thro' the whole island of Great Britain. Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; viz. I. A description of the principal cities and towns, ... By a gentleman. The fifth edition. With very great additions, improvements, and corrections; which bring it down to the year 1753. In four volumes. With a copious index to each volume. ...",Daniel Defoe,88,0,1,0,0,0,0,1,2,2,5,3,0,0,1,0,0,0,13,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,4,11,0,4,0,3,1,1,0,0,2,1,2,1,2,0,2,0,2,1,7,6,0,1,2,1,0,1753,2,4,"London : printed for S. Birt, T. Osborne, D. Browne, T. and T. Longman, C. Hitch and L. Hawes, [and 4 others in London], 1753.",London,438,male,1660,1731,TRUE,"built for the Reception of Books . In the great Court , a fine Statue isereaed to theho nour of the Founder, by Dr. Godolphin, late Dean of St. Paul's, and Provost of this College ; and the Library has received several considerable Benefactions; particularly, very lately , the fine"
