PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(author),termFreq(bodi),termFreq(cafe),termFreq(church),termFreq(civil),termFreq(common),termFreq(confid),termFreq(constitut),termFreq(continu),termFreq(countri),termFreq(court),termFreq(crown),termFreq(differ),termFreq(england),termFreq(equal),termFreq(follow),termFreq(form),termFreq(free),termFreq(gener),termFreq(god),termFreq(govern),termFreq(governor),termFreq(hand),termFreq(hous),termFreq(king),termFreq(know),termFreq(land),termFreq(law),termFreq(liberti),termFreq(live),termFreq(manner),termFreq(mean),termFreq(nation),termFreq(natur),termFreq(noth),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(princ),termFreq(principl),termFreq(provinc),termFreq(public),termFreq(reason),termFreq(rule),termFreq(sever),termFreq(societi),termFreq(state),termFreq(taken),termFreq(think),termFreq(true),termFreq(verb),termFreq(war),termFreq(word),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0046801200_000071,"Essays against Popery, slavery, and arbitrary power, published during the late unnatural rebellion, in the years 1745 and 1746. Namely, the six farmer's letters to the Protestants of Ireland. On the Want of Charity in the Roman Church, and several other absurd Doctrines of the Papists. Remarks on the Pretender's Declaration, and on the dreadful Consequences of a successful French Invasion. On Hereditary Right, and the Pretender's Legitimacy. Proofs that Papists do not think themselves obliged to keep Faith with Hereticks. Articles of the Papist Creeds with Remarks. Principles of the Whigs and Jacobites compared. And on several other important subjects.","Berkeley, G.",82,1,0,1,2,0,0,3,1,2,0,0,2,0,1,0,0,0,1,1,2,1,3,0,3,0,0,1,0,4,2,0,1,3,1,2,1,0,1,2,4,6,3,7,3,3,8,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1750,1,1,"Manchester : printed by R. Whitworth, Bookseller, [1750?].",Manchester,255,unknown,,,FALSE,"and Jacobites compared, published during the late snnatiral Rebellion. It is intended to prove that Whigs from Principle are not party.mnen, but Jacobites, if in earnest, mujtf necessarily beo, and that Jacobitifm is both absurd and very hurtful to Society . HE Whigs accuse the Jacobites, and the Jacobites the"
0071600700_000033,A view of the causes and consequences of the present war with France. By the Honourable Thomas Erskine.,"Thomas Erskine, 1st Baron Erskine",73,1,3,3,1,0,2,1,0,2,1,1,0,0,0,1,0,0,4,1,3,1,5,0,1,1,0,0,0,1,0,0,1,0,1,2,1,0,0,3,1,9,0,2,3,0,3,0,2,0,2,0,3,2,0,1,3,0,0,0,1,1797,1,1,"London : printed for J. Debrett, Opposite Burlington-House, Piccadilly, M,DCC,XCVII. [1797].",London,95,male,1750,1823,FALSE,the present adminiitration. It is in vain to think of even attempting the renovation of our country upon a principle of distrust and terror of the very inhabitants which compose it. The only remedy against mobs is to extend to the multitude the full privileges of a people . To
1407800402_000252,"Sermons on important subjects, by the late Reverend and pious Samuel Davies, A.M. sometime president of the College in New-Jersey. In two volumes. The sixth edition. To which are now added, three occasional sermons, not included in the English editions; memoirs and character of the author; and two sermons on occasion of his death, by the Rev. Drs. Gibbons and Finley. Volume I[-II].","Campbell, Robert",65,0,2,0,0,1,1,2,1,1,1,1,0,1,2,0,0,0,2,4,2,0,3,0,2,1,3,1,0,2,4,2,0,0,1,2,1,0,0,2,1,4,1,3,0,0,2,1,1,0,0,0,1,2,0,0,0,0,2,0,2,1794,2,2,"Philadelphia : Printed for Robert Campbell, bookseller, M.DCC.XCIV. [1794].",Philadelphia,556,male,,,FALSE,"of the earth. His public virtues as a king , thousands attest and celebrate in every region of the world . These we know , of these we have had a long and deiightful experience for four and thirty years. These therefore we can justly celebrate : and to these"
0536100102_000100,"A collection of state tracts, publish'd on occasion of the late revolution in 1688. And during the reign of King William III. ... To which is prefix'd, the history of the Dutch war in 1672. Translated from the French copy printed at Paris in 1682. which was supprest at the Instance of the English Embassador, because of the Discoveries it made of the League betwixt the Kings of France and England for enslaving Europe, and introducing the Popish Religion into These Kingdoms, and the United Provinces. With a table of the several Tracts in this Volume, and a alphabetical index of Matters.",,104,0,3,0,3,11,2,0,0,2,0,4,0,1,3,4,0,0,1,0,2,5,4,0,0,0,3,0,0,9,2,1,0,0,2,0,3,0,1,0,0,0,0,5,1,8,3,0,0,3,3,2,0,0,1,1,0,0,8,1,2,1705,2,3,"London : [s.n.], Printed in the Year M.DCC.V. [1705]-07.",London,807,unknown,,,FALSE,"But since the French conducl seems to be now admired by this sort of Men, I Shall bring some remarkable Instances from them. CII, It is notorious to the World what powerful Affitance the French gave to the Con rate l'rotc federate Princes of Germany, against the Emperor their Lawful"
1456500100_000006,"The case of obedience to humane laws stated. In a sermon preached at the Cathedral and Metropolitan Church of St. Patrick's, Armagh. On Saturday August, 1st, 1724. Being the anniversary day of His Majesty King George's happy accession to the throne. Wherein the principal objection of the disaffected against our present legal establishment is occasionally consider'd. By David Burches, M.A.","Burches, David",98,1,2,0,2,0,4,2,0,2,0,0,1,3,0,1,0,0,1,1,0,1,15,3,0,0,9,0,1,11,3,0,0,1,8,2,2,0,0,4,0,1,0,6,2,4,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1725,1,1,"Dublin : Printed by George Faulkner in Pembroke-Court, for Thomas Thornton, bookseller, at the Sign of the Fan in Dame's-Street, M.DCC.XXV. [1725].",Dublin,24,unknown,,,FALSE,"Promotions, that have been made since that : Time, are invalid,, and unlaw, - Sful; as being made by an incompetent Authority ; and bind not the Conscience of the Subije to Obedience, This I take to be the Sum |ds our Domestic Malcontents Charge against our present Happy iftablifhment;"
1252000101_000003,"The works of the celebrated John Wilkes, Esq; formerly published under the title of The north Briton, in three volumes; The last of which was privately printed by the Author for the Use of a few trusty Friends; They contain all the important Events of Government, with their secret Springs and Causes, during the Administrations of Lord Holland, William Pitt, Esq; Lord Bute, Lord Halifax, and George Greenville, Esq; Anecdotes and Characters of many great Personages, at this Time struggling for Power and Office; the Lampoons which occasioned his Duels with Earl Talbot, and Secretary Martin; his Controversies with Dr. Smollett, Author of the Briton; Mr. Murphy, Writer of the Auditor; and Mr. Scott, under the Name of Anti-Sejanus: The Detection of Mr. Pownal; Mr. Wilkes's Affair with Lord Bute's Son, a School Boy; Specimens of Mr. Beckford's Parliamentary Eloquence, &c. &c. Forming a lively and an instructive History of Men, Principles and the Times; written with such Freedom and Elegance, as is not to be parallel'd in the Productions of any Age or Language. ...",John Wilkes,84,2,0,3,0,1,5,2,1,2,0,0,2,1,0,1,0,0,0,0,3,2,4,0,0,1,9,0,0,2,3,0,1,0,5,1,0,0,1,7,2,4,3,3,1,3,3,0,1,2,0,0,0,0,0,0,1,0,2,0,0,1765,1,3,"London : printed for J. Williams, in Fleet-Street, [1765?].",London,257,male,1727,1797,TRUE,"and the  King's enemies openly declared, that no reliance could be had on a Prince , who imagined that a solemn assent given in full Parliament was void, that pretences of that, or of a timilar nature , could never be wanting, and that it was not easy to"
0426601000_000015,"The speech of Edmund Burke, Esq; on moving his resolutions for conciliation with the colonies, March 22, 1775.",Edmund Burke,78,0,2,1,0,0,2,2,0,5,0,3,0,1,0,6,1,1,6,1,2,0,6,0,2,1,1,0,0,3,4,1,1,0,2,0,1,0,0,7,1,2,0,2,2,0,1,0,1,1,2,0,0,2,0,0,1,0,0,0,1,1775,1,1,"London : printed for J. Dodsley, MDCCLXXV. [1775].",London,68,male,1729,1797,TRUE,"never governed by a despotic power , had no Parliament . How far the English Parliament itself was at that time modelled according to the present form , is disputed among antiquarians. But we have all the reason in the world to be assured, that a form of Parliament ,"
0015000600_000128,"An universal history, from the creation of the world, to the empire of Charlemagne, translated from the French of M. Bossuet, ...",Jacques-Bénigne Bossuet,84,1,1,3,0,0,3,4,2,0,0,6,1,0,1,0,0,1,3,0,1,1,3,0,1,0,1,0,0,7,6,0,2,0,1,1,2,1,0,0,0,5,2,2,0,1,2,0,4,1,2,2,2,4,0,0,2,0,1,1,0,1778,1,1,"[London] : Printed for T. Evans, near York-Buildings in the Strand; J. Sewell, in Cornhill, and W. Fox, Holborn, 1778.",London,533,male,1627,1704,FALSE,"were taught to confider themselves, and families, as a part of a greater body , which was the body of the state . Fathers brought'up their children in this principle , and children learned from their cradle, to look upon their country as a common mother, to whom they belonged,"
0120200300_000077,"Jura Anglorum. The rights of Englishmen. By Francis Plowden, Esq. Conveyancer, of the Middle Temple.",Francis Plowden,82,0,1,2,1,0,0,0,0,2,1,0,3,3,0,0,1,0,1,1,3,0,0,0,1,1,15,0,1,4,1,0,0,3,2,1,1,1,1,6,2,3,1,5,1,1,0,0,2,1,1,1,0,4,0,1,1,0,1,0,0,1792,1,1,"Dublin : printed by George Bonham, No. 68, South Great George Street, M.DCC.XCII. [1792].",Dublin,637,male,1749,1829,FALSE,"that bill. Their only reply was, fia.tjufiitia j rzat. cewlum; it is his right; and we must not: do evil, that! good: miay come; we muss not, do wrong, no, not to promote the interest of religion itself."" Nothing but an alteration in the constitution c old prevent the possibility"
1250701402_000010,"The principles of politic law: being a sequel to The principles of natural law. By J. J. Burlamaqui, Counsellor of State, and late Professor of Natural and Civil Law at Geneva. Translated into English by Mr. Nugent. ... Vol. II.",Jean-Jacques Burlamaqui,86,1,4,4,0,0,5,0,1,2,0,2,1,0,0,0,1,0,2,1,4,0,10,2,1,0,0,1,0,4,1,1,2,1,0,6,1,2,1,0,0,1,1,3,0,0,0,1,6,2,0,0,5,5,0,1,0,0,0,0,0,1776,2,2,"Dublin : printed for J. Sheppard, and G. Nugent, (no. 7.) in Anne Street, Stephen's Green, MDCCLXXVI. [1776].",Dublin,287,unknown,1694,1748,FALSE,"the right on the other hand which these children have to the .prottdcioin of the sovereign, and to the advantages of the government , are founded on mutual consent. XT. Now if the children of members of the slate, upon attaining to the years of discretion, are willing to live"
1743700702_000042,"The principles of moral and political philosophy. By William Paley, ...",William Paley,90,0,3,2,0,0,0,4,1,3,0,2,2,5,1,0,1,1,0,0,0,0,3,0,1,7,12,1,0,1,1,0,2,0,2,2,0,2,4,5,0,1,1,9,0,0,1,1,3,0,0,0,0,1,2,1,0,0,2,0,0,1791,2,2,"London : printed for R. Faulder, 1791.",London,437,male,1743,1805,FALSE,"the great feal. And when the king command is regularly published, no mischief can be achieved by it, without the ministry and compliance of those to whom it is direaed. Now all who either concur in an illegal order , by authenticating its publication with their feal or subscription, or"
0390200800_000036,"Letters on the study and use of history. By the late Right Honourable Henry St. John, Lord Viscount Bolingbroke.","Henry St John, 1st Viscount Bolingbroke",76,0,5,1,0,1,1,2,0,3,1,1,0,5,1,2,0,1,2,2,0,0,1,2,0,4,3,0,1,2,0,0,1,0,3,2,0,0,0,0,0,4,0,4,2,3,0,1,2,1,0,1,0,2,1,0,0,0,7,1,0,1779,1,1,"London : printed for T. Cadell, in the Strand, M,DCC,LXXIX. [1779].",London,472,male,1678,1751,TRUE,"vassals; but there vassals were so powerful , that one of them was sometimes able, and two or three of them always, to give law to the sovereign. Before lewis came to the crown , the English had been driven out of their possessions in France, by the poor character"
1685400800_000004,"The votes and proceedings of the freeholders and other inhabitants of the town of Boston, in town meeting assembled, according to law. [Published by order of the town.] To which is prefixed, as introductory, an attested copy of a vote of the town at a preceding meeting. The whole containing a particular enumeration of those girevances that have given rise to the present alarming discontents in America.",Boston (Mass.),82,0,0,1,0,0,1,7,0,1,0,1,1,1,0,2,0,1,0,3,1,0,2,0,0,4,1,0,1,7,6,2,0,0,0,6,0,0,0,4,0,3,4,7,0,1,2,1,0,1,2,0,3,2,1,1,0,0,0,1,0,1773,1,1,"Dublin : Printed by George Faulkner, in Parliament-Street, MDCC,LXXIII. [1773].",Dublin,40,unknown,,,FALSE,"and all Freemen in or. out of civil Society , are principally, personal Security, personal Liberty , and private Property. All Persons born in the British American Colonies, are, by the Laws of Go D and Nature , and by the common Law of England , exclusive of all Charters"
0299401300_000006,"Considerations on the state of parties, and the means of effecting a reconciliation between them.",Thomas Bigge,71,1,3,2,1,1,0,2,1,4,0,1,4,3,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,1,2,0,0,1,0,2,2,0,1,1,3,8,0,2,3,1,5,0,2,1,0,0,2,2,2,0,1,0,0,0,0,1793,1,1,"London : sold by G. G. and J. Robinson, Paternoster-Row; and J. Johnson, St Paul's Church-Yard, [1793?].",London,60,unknown,,,FALSE,"in numerous works, distributed or recommended by many of the associated Bodies . But by no author , employed in this disgraceful service, were similar doctrines supported with greater extravagance of fancy, or want of candour, than by the justly celebrated Agricul turilt, Mr Arthur Young, in his Trac entitled"
0567700200_000094,"Political annals of the present united colonies, from their settlement to the peace of 1763: compiled chiefly from records, and authorised often by the insertion of state-papers. By George Chalmers, Esq. Book I.",George Chalmers,74,0,2,0,0,0,1,1,0,3,0,0,3,4,1,5,5,0,2,1,1,0,2,0,1,0,1,0,1,5,2,0,0,0,1,1,2,0,1,7,1,1,0,3,2,3,3,0,0,2,2,0,0,1,0,0,1,0,2,0,0,1780,1,1,"London : printed for the author: and sold by J. Bowen, Corner of Beaufort-Buildings, No 95, Strand, M.DCC.LXXX. [1780].",London,704,male,1742,1825,FALSE,"them as their birthright. But it mull be admitted, that the nation , at every period of her story, had been ruled by a limited monarchy, though the component parts of the legislature exercised very different powers during various and distant ages. And the sovereign and the subjet had derived"
0040700102_000098,A comparative display of the different opinions of the most distinguished British writers on the subject of the French revolution. In two volumes. ...,,90,1,7,0,4,0,3,2,0,3,0,3,0,0,1,1,1,1,1,2,2,0,3,0,1,1,2,0,0,8,2,0,0,0,0,6,0,0,1,1,0,3,3,6,1,0,5,0,2,0,0,0,6,4,0,2,0,0,0,0,1,1793,2,2,"London : printed for J. Debrett, Opposite Burlington House, Piccadilly, M.DCC.XCIII. [1793].",London,646,unknown,,,FALSE,"of convention, that convention must ""be its law , that convention muff limit and modify ""all the descriptions of constitution which are "" formed under it."" This position of our author is admifible so far as such convention is governed by just and equitable principles , and no farther, otherwise"
1025601400_000005,"A sermon preach'd before the Lords Spiritual and Temporal in Parliament Assembled, in the Abbey-Church at Westminster, on the thirtieth of January, 1699/700. By the most Reverend Father in God, John Lord Arch-Bishop of York.","Sharp, John",73,1,1,0,0,0,0,2,0,3,0,2,0,0,2,1,0,0,1,1,1,4,7,1,1,0,1,0,2,6,2,1,0,1,4,1,0,0,0,1,0,3,2,4,0,2,1,0,1,2,0,0,1,2,1,1,2,0,0,2,2,1710,1,1,"London : printed by H. Hills, in Black-Fryars, near the Waterside, for the benefit of the poor, 1710.",London,16,male,1645,1714,FALSE,"that of subjeaion; as that word implies patient Submission to our Governors , where we cannot aaively comply with what they require of us. And thl is that Doctrine of Passive Obedience which of late hath had so ill a Sound among many of us: But dare say, for no"
0004800200_000047,"Memoirs of Great Britain and Ireland. From the dissolution of the last parliament of Charles II. until the sea-battle off La Hogue. By Sir John Dalrymple, Bart.","Sir John Dalrymple, 4th Baronet",78,0,0,3,0,3,1,1,0,1,2,0,2,1,1,2,2,2,0,0,0,1,2,0,2,0,11,2,0,5,1,1,0,0,3,1,0,2,3,2,2,1,3,0,0,2,3,0,5,0,0,0,0,1,1,1,1,0,1,0,0,1771,1,1,"Dublin : printed by Boulter Grierson, Printer to the King's Most Excellent Majesty, MDCCLXXI. [1771].",Dublin,578,male,1726,1810,FALSE,"If. of the London merchants, who, at that timne, had t ~i.r. ~a goods on hand , waited on the commissioners of chf 1684 toms, .entreating that the duties might be levied as formerly, in order to prevent their being undersold, by those who should make importations before the par."
1264800102_000722,"Universal geography formed into a new and entire system; describing Asia, Africa, Europe, and America; with their subdivisions of Empires, Kingdoms, States, and Republics: The Extent, Boundaries, and remarkable Appearances of each Country; Cities, Towns, and Curiosities of Nature and Art. Also giving a general account of the Fossil and Vegetable Productions of the Earth, and of every Species of Animal: the history of man, in all climates, regions, and conditions; customs, manners, laws, governments, and religions: the state of arts, sciences, commerce, Manufactures, and knowledge: sketches of the Ancient and Modern History of each Nation and People. To which is added, a short view of astronomy, as connected with Geography; of the Planetary System to which the Earth belongs; and of the Universe in General. By John Payne. With a set of maps, With a Set of Maps, drawn from the best Materials, every one of which is very Neatly coloured; and a great variety of copper-plates; Descriptive of the most Remarkable Curiosities in the World. The Benefit of Geography is manifold. Some Parts relate to Civil Matters, and the Exploits of princes; some to the Heavens and to the Earth; Also to the Knowledge acquired by Navigation; to an Acquaintance with Animals, Plants, and Fruits, which are universally overspread. Strabo, Book I. Poem. ...","Payne, John",63,1,2,1,0,2,1,0,0,1,3,3,0,0,3,1,0,1,1,2,2,1,3,0,0,0,3,0,2,1,1,1,1,0,4,0,0,2,2,1,1,2,0,1,0,2,2,1,3,0,0,2,0,2,1,0,0,0,0,0,0,1794,2,2,"Dublin : printed by Zachariah Jackson, (no. 5,) New Buildings, Sackville-Street, 1793. [i.e. 1794].",Dublin,1316,unknown,,,FALSE,"and their whihes the same; that he would "" defend that constitutional liberty , the principles of 5 which, the general wist in concert with his own, CC had consecrated; and, that conjointly with the "" queen, he would early form the heart and senti"" "" of his son to"
