PassageID,Title,Author,Total termFreq,termFreq(admir),termFreq(appear),termFreq(arriv),termFreq(attack),termFreq(battl),termFreq(believ),termFreq(board),termFreq(boat),termFreq(captain),termFreq(command),termFreq(continu),termFreq(council),termFreq(court),termFreq(dutch),termFreq(enemi),termFreq(engag),termFreq(england),termFreq(fail),termFreq(fight),termFreq(fleet),termFreq(follow),termFreq(forc),termFreq(form),termFreq(french),termFreq(gun),termFreq(half),termFreq(head),termFreq(hip),termFreq(kill),termFreq(king),termFreq(know),termFreq(land),termFreq(left),termFreq(line),termFreq(littl),termFreq(mile),termFreq(morn),termFreq(near),termFreq(night),termFreq(observ),termFreq(offic),termFreq(order),termFreq(rear),termFreq(receiv),termFreq(sail),termFreq(sea),termFreq(sever),termFreq(ship),termFreq(signal),termFreq(squadron),termFreq(tack),termFreq(taken),termFreq(think),termFreq(took),termFreq(troop),termFreq(vice),termFreq(war),termFreq(weather),termFreq(wind),termFreq(wound),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1667500115_000289,"The Modern part of the universal history. Compiled from original writers. By the authors of the antient. Which will perfect the work, and render it a complete body of history, from the earliest account of time, to the present. Vol. XIV.",,97,7,0,2,0,2,0,1,1,7,1,4,2,0,1,5,1,0,1,2,1,1,1,2,5,12,1,0,0,0,1,0,1,1,3,0,1,0,2,2,0,1,1,2,1,2,2,0,2,2,3,0,0,0,1,0,1,8,0,0,0,1763,15,16,"London : Printed for T. Osborne, C. Hitch and L. Hawes, A. Millar, J. Rivington, S. Crowder, B. Law and Co. T. Longman, C. Ware, and S. Bladon, M.DCC.LXIII. [1763].",London,636,unknown,,,FALSE,"Friench (till had an eye upon famtaica, in 2 699 sent thither admiral bembow, with a confiderarble squadron of men of war , but during his paffare, in fecaious distempers made great havoc among his crews and officers . Upon their arrival [ at jamaica, the survivors recovered their health,"
0152300100_000124,"The general history of the late war: containing it's rise, progress, and event, in Europe, Asia, Africa, and America. And exhibiting the state of the belligerent powers at the commencement of the war; ... And with accurate descriptions of the seat of war, ... Vol. I. By the Rev. John Entick, M.A. and other gentlemen.",John Entick,116,12,3,0,1,1,0,3,1,13,4,0,1,2,0,12,7,0,1,1,5,0,3,0,4,0,0,0,2,0,4,0,2,1,3,0,0,0,1,0,0,1,2,5,0,4,0,0,7,2,1,2,0,0,1,0,0,1,0,2,1,1775,1,1,"London : printed for Edward and Charles Dilly, 1775.",London,515,male,1703,1773,FALSE,"by the enemies batteries. "" Are commanders then at all events to Ihow ""no other token of generalship, but what is to be  learned from brutes? an excess of courage ""only; and a: e all who use the superior attributes ""of the humain underltandlng, to be con fidered as"
0015400105_000027,"The history of England, from the Revolution to the death of George the Second. (designed as a continuation of Mr. Hume's History.) In five volumes. By T. Smollett, M.D. ...",Tobias Smollett,100,6,0,1,3,5,0,1,0,4,3,1,0,0,0,9,5,1,0,0,2,1,2,0,8,1,0,1,0,2,0,0,1,1,4,0,0,1,1,0,0,2,2,2,0,5,1,1,4,2,8,0,0,0,2,1,1,0,0,3,2,1790,5,5,"London : printed for T. Cadell, in the Strand; and R. Baldwin, No. 47, in Pater-Noster-Row, MDCCXC. [1790].",London,513,male,1721,1771,TRUE,"post, took the same route, in order to dislodge them; but finding all his attempts ineffeetual, he retired towards Wandewafh, where his troops were put into quarters of cantonment. No other operations ensued till the month of September, when Major Brereton, who commanded the English forces , being joined by"
0428700203_000123,"The naval history of Great Britain; including the lives of the admirals, and other Illustrious Commanders and Navigators, Who have contributed to spread the Fame, and increase the Power of the British Empire; from the earliest times to the rupture with Spain in 1779. Describing the Origin and Progress of the British Power at Sea;-The Extension of its Commerce;-Its Foreign Conquests;-And the Establishment and Growth of its Colonies: the Naval expeditions and Sea-Fights In every Period of the English History; And particularly recording the Glorious Achievements of the Last War. With a copious and well-digested index. By Frederic Hervey, Esq; and others. In five volumes. ...","Hervey, Frederic",117,15,2,0,2,2,0,2,0,8,3,1,0,0,0,1,4,0,0,1,6,2,1,0,0,11,0,0,2,0,1,0,1,2,1,2,0,1,0,2,0,0,3,6,2,2,1,1,11,0,2,1,3,0,4,1,0,3,2,2,0,1780,3,4,"London : printed by William Adlard, Fleet-Street; for J. Bew, No. 28, Pater-Noster Row, MDCCLXXX. [1780]-83.",London,487,male,,,FALSE,"in itrutions, use all his force to prevent further attempts to di(turb the dominions his master had en gagedtodefend. The Spanish general answered, that he had no powers to treat, consequently could not agree to an armistice, but should obey his orders , which direced him to reduce S: cily"
0145700103_000167,"The history of England, from the Revolution to the death of George the Second. (designed as a continuation of Mr. Hume's History.) In five volumes. By T. Smollett, M.D. ...",Tobias Smollett,95,3,4,0,1,2,0,2,0,5,4,0,1,0,0,6,1,1,1,0,2,1,2,2,6,0,0,0,4,0,0,0,5,1,3,1,0,1,0,0,0,0,5,2,2,2,0,1,5,2,5,1,1,0,0,2,0,3,1,4,0,1791,3,5,"London : printed for T. Cadell, in the Strand; and R. Baldwin, No. 47, Pater-Noster-Row, MDCCXCI. [1791].",London,557,male,1721,1771,TRUE,"Princess Louisa ship of war , and a (loop, who informed him that the French armament, commanded by M; de la Galiflonniere, consisting of thirteen ships of the line , with a great number of transports, having on board a body of fifteen thousand land forces , had sailed from"
0004100104_000076,"The general history of the late war: containing it's rise, progress, and event, in Europe, Asia, Africa, and America. And exhibiting the state of the belligerent powers at the commencement of the war; their interests and objects in it's continuation; and remarks on the measures, which led Great Britain to victory and conquest. Interspersed with the characters of the able and disinterested statesmen, to whose wisdom and integrity, and of the heroes, to whose courage and conduct, we are indebted for that naval and military success, which is not to be equalled in the annals of this, or of any other nation. And with accurate descriptions of the seat of war, the nature and importance of our conquests, and of the most remarkable battles by sea and land. Illustrated with a variety of heads, plans, maps, and charts, designed and engraved by the best artists. ... By the Rev. John Entick, M.A. and other gentlemen.",John Entick,103,7,1,0,1,1,0,2,0,2,1,1,0,0,0,2,2,1,2,0,4,0,2,1,4,17,2,0,3,2,0,0,2,0,3,4,0,1,2,1,0,3,2,1,0,5,0,1,6,2,2,0,4,1,1,0,0,1,0,1,2,1763,4,5,"London : printed for Edward Dilly, in the Poultry; and John Millan, at Charing-Cross, M.DCC.LXIII. [1763].",London,492,male,1703,1773,FALSE,"and ent the Lime to cruise off Malaga, and the Gibraltar to cruise from Eftepona to Ceuta Point, to look out and to give him timely notice of the enemy's approach. La Clue acted the very part, as had been conjectured. He finding the coast clear of La clu' the"
0390500302_000061,Memoirs of the Kings of Great Britain of the House of Brunswic-Lunenburg. By W. Belsham. ...,William Belsham,99,10,2,1,1,3,0,2,0,1,5,2,1,0,0,4,7,2,0,1,6,0,2,1,5,1,0,0,2,2,1,0,3,0,6,2,0,1,0,0,0,1,4,0,2,3,1,0,3,2,2,0,0,0,0,1,0,1,0,2,3,1796,2,2,"Dublin : printed for J. Milliken, 1796.",Dublin,301,male,1752,1827,FALSE,"entrusted a MOMENT out of his own hanc to any other person whatsoever."" The unanimous ap proval of the principles and sentiments inculcated in thi! spirited address refleas certainly great honour on the house and it is much to be regretted that they fiould ever hav been induced, in prafice,"
1037100203_000081,"The history of England, by M. Rapin de Thoyras, continued, from the abdication of King James II, to the accession of His late Majesty K. George I. By Thomas Lediard, Gent. Late Secretary to His Majesty's Envoy Extraordinary in Lower Germany. Vol.III.",Paul de Rapin,107,6,1,0,0,3,0,0,1,0,1,0,0,1,7,7,2,0,0,1,12,1,2,0,10,2,1,2,2,0,3,0,0,1,3,1,0,2,3,0,2,3,4,1,0,4,1,2,4,2,3,0,0,0,0,0,0,3,1,2,0,1736,3,3,"London : printed by and for, the sole proprietor, J. Mechell, at the King's-Arms, next the Leg Tavern, in Fleet-Street, MDCCXXXVI. [1736].",London,448,male,1661,1725,TRUE,"the galleys, and men of war , were to cruise i the hrhl sea , to hinder the return of King William and his forces : And'the discontented Scot were to have revolted, at the same dine, in fevcal parts of that kingdom. Hi. of King William III Vol. 2"
0002200101_000345,"The field of Mars: being an alphabetical digestion of the principal naval and military engagements, in Europe, Asia, Africa, and America, particularly of Great Britain and her allies, from the ninth century to the present period. Consisting of Attacks, Attempts, Actions, Battles, Blockades, Bombardments, Descents, Defeats, Engagements, Expeditions, Invasions, Reductions, Sea Fights, Storms, Sieges, Surprises, Repulses, and Skirmishes: Selected from the Best Historians and Journalists, and Adjusted from the Greatest Authority. Interspersed with concise Descriptions of the Towns and Places, the Subject of each Article. To which is prefixed An essay on the art of war, and A Comprehensive System of Military and Naval Discipline. ... . Embellished with Maps, Charts, Plans, and Views of Battles.",,114,4,0,0,0,1,0,3,0,3,2,1,0,0,0,3,3,0,0,0,3,0,1,1,6,1,0,0,0,18,2,0,0,1,3,0,1,2,3,0,0,1,1,3,0,1,0,0,3,2,6,3,1,1,1,0,4,2,1,2,20,1781,1,2,"London : printed for J. Macgowan, No. 27, Paternoster-Row, M,DCC,LXXXI. [1781].",London,737,unknown,,,FALSE,"I took in the signal for chase, but continued that for close engagement , formed the belt line which circumstances would admit of, and kept the. wind to prevent the enemy fi-om dbubling upon us, and cutting off the transports, which they seemed inclined to do, and had the latter"
0007800200_000015,"A narrative of the proceedings of His Majesty's fleet in the Mediterranean, and the combined fleets of France and Spain, from the year 1741, to March 1744. Including an accurate Account of the late Fight near Toulon, and the Causes of our Miscarriage: The Lines of Battle on both Sides; Plans of Villa Franca, Naples, Hieres Bay, and Toulon: The French Admiral's Journal in French and English, from the Time he left Toulon, until he anchored with his Fleet in Alicant Road. Likewise Some Signals greatly wanted on the late Occasion: And a List of Captains and Lieutenants made by Admiral Mathews in the Mediterranean, their different Removes, &c. With many useful Observations. by a sea-officer.",Thomas Mathews,129,11,2,1,1,9,0,1,0,0,2,1,1,1,0,4,0,0,0,3,11,0,2,5,1,2,3,2,0,0,0,0,0,0,13,1,2,0,1,3,0,1,7,3,1,5,6,0,9,7,0,1,0,0,0,0,1,0,1,4,0,1744,1,1,"London : printed for J. Millan, near Whitehall, [1744].",London,130,male,1676,1751,FALSE,"an excellent Disposition, and great Order , not above the Dittance of ftur or five Miles , to the Number of thirty six Sail , twenty eight of which formed their Line , sixteen Freach, and twelve Spanib, the other eight were Frigates and Firefhips. The French Admiral , Monlieur"
0312900102_000066,"The history of the Herculean Straits, now called the Straits of Gibraltar: ... By Lieutenant Colonel Thomas James, ...","James, Thomas           1782",98,1,2,0,0,4,0,2,0,4,4,2,0,1,1,5,4,0,1,3,4,1,1,1,4,2,0,0,0,3,0,0,0,1,3,0,0,1,4,3,0,0,5,1,0,2,4,1,8,1,3,0,1,0,0,2,0,1,0,2,5,1771,2,2,"London : printed by Charles Rivington for the authour [sic]; and sold by J. and F. Rivington; T. Cadell; and J. Dodsley, 1771.",London,434,unknown,,,FALSE,"killed and wounded : but that the loss of the French was out of all proportion, by their own accounts. Certain it is, this famous battle of Malaga decided the empire of the sea , and left us and the Dutch an indisputable claim to the title of maritime powers;"
0007400105_000014,"The naval and military history of the wars of England; including, the wars of Scotland and Ireland. In Which IS Given, An accurate and lively Description of the Sieges, Battles, Bombardments, Sea Engagements, Expeditions, and extensive Conquests of the British Arms, in all Quarters of the Globe. With A Variety Of Interesting and extraordinary Anecdotes of Military Skill and Intrepidity, heroic Adventures, brilliant Exploits, martial Atchievements, and memorable Actions of the British Warriors. Calculated To inspire the Rising Generation with Magnanimity and Virtue, and to Impress on their Minds the generous Ardour and Noble Emulation of their Ancestors. None But The Brave Deserve The Fair. ... . Ornamented With Elegant Copper-Plates.","Mante, Thomas",116,16,2,1,3,1,0,1,0,6,1,1,0,0,0,2,5,1,0,1,1,3,1,1,0,13,0,1,1,0,2,0,1,2,0,2,0,0,1,2,0,2,1,5,4,0,2,2,9,0,1,1,5,0,4,1,0,3,2,2,0,1795,5,8,"London : printed for the author, and sold by Champante and Whitrow, Jewry-Street, Aldgate; and at the British directory office, Ave-Maria-Lane, St. Paul's, [1795-1807].",London,458,unknown,,,FALSE,"began. The Orford attacked the Santa Rosa, of 64 guns , and took her. The St. Carlos, of 60 guns , Itruck next, without much opposition, to the Kent, Captain Matthews. The Grafton, Captain Haddock, attacked warmly the Prince of Asturias, of 70 guns , formerly called the Cumberland, Rear"
1309600102_000063,"The naval history of Great Britain; With the lives of the most illustrious admirals and commanders, deduced from the first establishment of the British marine, and interspersed with accounts of the most important discoveries made in the several parts of the world, from the earliest account of time to the year 1761. Containing particularly the lives of Sir Peter Warren, Admiral Edw. Vernon, Rt. Hon. Ed. Boscawen. With an account of the galtant actions of the admirals Lord Viscount Howe, Lord Hawke, Sir Charles Saunders, George Pocock, Richard Tyrrell. Likewise of the Captains Sir James Douglas, George Elliott, Coningshy Norbury, Arthur Forrest, James Gilchrist, John Lockart Ross. Ornamented with twenty-three copper plates, representing the most eminent naval commanders, with maps of the four quarters of the globe, and elegant engravings, by the most eminent artists, of the most signal engagements of the British Navy. Likewise an historical account of the conquests of Senegal, Goree, Guadaloupe, Quebec, &c. The whole being a compleat naval history, brought down to the reign of King George the Third. The second edition. By John Barrow, Esq; Vol. I.",John Barrow,111,12,1,2,0,1,0,2,1,2,2,2,1,0,6,3,4,0,2,1,13,2,0,3,11,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5,3,2,0,4,1,2,2,5,0,0,2,0,0,2,2,0,1,0,1776,2,4,"London : Printed for T. Lowndes, No. 77, in Fleet-Street, MDCCLXXVI. [1776].",London,360,male,,,FALSE,"in all appearance , for nothing but the sight of a French fleet on thel coar, t to take up arms,. and declare against the. government. tbut notwithffanding all this, our proceedings were ve rvieow, for which various, and rome fearce cre dlble causes are assigned. It was given out"
0684900602_000080,"Naval and military memoirs of Great Britain, from the year 1727, to the present time. By R. Beatson, Esq. Author of the political index to the histories of great britain and ireland. ...",Robert Beatson,100,6,0,1,1,0,0,5,0,4,3,1,0,1,0,5,4,0,0,0,2,0,2,0,5,1,0,0,1,4,0,0,2,0,6,2,1,1,1,3,1,1,2,2,0,0,0,0,11,5,1,1,1,1,1,0,0,0,1,5,5,1790,2,3,"London : printed for J. Strachan, No 67. Strand; and P. Hill, Edinburgh, 1790.",London,609,male,1742,1818,FALSE,"on both fides continued with great fury. The Captain of the Cumberland ex ened himself to gei into acion; in the doing of which he ran up so close to the .armouth, that (lhe had not room to wear and get into her /tation, and at length was obliged to"
0084700107_000097,"A new collection of voyages, discoveries and travels: containing whatever is worthy of notice, in Europe, Asia, Africa and America: In Respect to The Situation and Extent of Empires, Kingdoms, and Provinces; their Climates, Soil, Produce, &c. with The Manners and Customs of the several Inhabitants; their Government, Religion, Arts, Sciences, Manufactures, and Commerce. The whole consisting of such English and foreign authors as are in most esteem; including the Discriptions and Remarks of some late celebrated Travellers, not to be found in any other Collection. Illustrated with a variety of accurate maps, plans, an elegant engravings. In seven volumes. ...",,105,6,0,0,1,2,0,4,0,0,2,2,1,0,4,7,4,2,0,1,11,1,0,1,8,1,1,0,0,0,1,0,2,0,4,0,0,2,3,0,0,2,3,1,2,3,2,0,8,3,5,0,0,0,0,1,0,2,0,1,1,1767,7,7,"London : printed for J. Knox, near Southampton-Street, in the Strand, MDCCLXVII. [1767].",London,474,unknown,,,FALSE,"he received them, and plied it down through the sands, with a very scanty wind , contrary to the opinion of many of his officers , and all the pilots, who were against hazarding so great a fleet in so dangerous an attempt; and vet to this bold stroke of"
0515100103_000211,"The universal traveller: or, a compleat description of the several nations of the world. Shewing, I. The Situation, Boundaries, and Face of the respective Countries. II. Number of Provinces and Chief Towns in each. III. The Genius, Temper, and Habits of the several People. IV. Their Religion, Government, and Forces by Sea and Land. V. Their Trafick, Produce of their Soil, Animals, and Minerals. VI. An Abstract of the History of each Nation. Brought down to the present Time. And illustrated with a great variety of maps and cuts. By Mr. Salmon.",Thomas Salmon,105,7,1,2,0,1,1,6,3,5,5,1,1,0,1,0,1,0,2,1,6,2,1,0,10,0,2,0,1,1,0,1,1,0,0,0,0,0,2,1,0,2,4,1,2,4,0,1,4,4,6,0,2,0,0,0,0,8,0,1,0,1752,3,3,"London : printed for Richard Baldwin, at the Rose in Pater-Noster-Row, M.DCC.LII. [1752].",London,879,male,1679,1767,FALSE,"cao nuts, Guiaquil, Bark, spanflj7wool, c. Settlements on the Coasts in a Posture of which the Admiral ordered to be brought Defence. on Board his Squadron , and then set Fire V X C E Admiral Haddock, in the mean to the Customhouse; he also embarked Time, being stationed near"
