PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(america),termFreq(american),termFreq(armi),termFreq(assembl),termFreq(author),termFreq(bodi),termFreq(boston),termFreq(britain),termFreq(british),termFreq(burk),termFreq(charter),termFreq(coloni),termFreq(colonist),termFreq(congress),termFreq(constitut),termFreq(continent),termFreq(countri),termFreq(crown),termFreq(declar),termFreq(england),termFreq(foreign),termFreq(franklin),termFreq(gener),termFreq(govern),termFreq(governor),termFreq(hancock),termFreq(hous),termFreq(independ),termFreq(intoler),termFreq(king),termFreq(liberti),termFreq(massachusett),termFreq(parliament),termFreq(patriot),termFreq(peopl),termFreq(power),termFreq(principl),termFreq(provinc),termFreq(rebellion),termFreq(right),termFreq(state),termFreq(taxat),termFreq(tea),termFreq(time),termFreq(treason),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0875800105_000168,"The naval, Commercial, and General History of Great Britain; including the lives of the admirals, and other Illustrious Commanders and Navigators, from the earliest times to the present. With a great Number of beautiful Copper-Plates and accurate Maps. To each volume is prefixed a political and illustrative preface; And to the whole a copious Index. By Frederick Hervey, Esq. Editor of the New System of Geography in two volumes, folio. In five volumes. ...","Hervey, Frederic",73,1,2,7,7,1,1,4,3,0,2,0,1,3,0,3,0,0,3,3,0,4,0,0,12,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,4,3,1786,5,5,"London : printed for J. Bew, No. 28, Pater-Noster Row, M,DCC,LXXXVI. [1786].",London,705,male,,,FALSE,"of state , agreeable to the powers which they possessed by their charters . By this, and other similar aets of authority , this assembly assumed in fact the government of the continent of America . Hancock , a man of great wealth and influence, was chosen president of the"
0749800400_000015,"The history of the civil war in America. Vol.I. Comprehending the campaigns of 1775, 1776, and 1777. By an officer of the army.",Officer of the Army,63,0,4,1,0,1,0,1,2,3,0,0,1,5,0,6,1,0,1,0,0,8,0,0,3,0,0,0,0,0,0,2,2,0,3,0,5,0,0,1,2,5,1,1,1,1,1,1,0,1780,1,1,"London : printed for T. Payne and Son, Mews-Gate; and J. Sewell, Cornhill, M.DCC.LXXX. [1780].",London,477,unknown,,,FALSE,"Gauge, as to put them upon a revision of their claim of rights . All law, as the letter expresses, was suspended at Boston , through the management of the disaffected leaders of the place; who, well knowing their own demerits, were apprehensive that the general would avail himself of"
1509800100_000244,"Chambers's edition. An improved system of modern Geography: or, A geographical, historical, and commercial grammar; containing the ancient and present state of all the empires, kingdoms, states, and republics in the known world. With I. The figures, motions, and distances of the planets, according to the Newtonian system and the latest observations. II. A general view of the Earth considered as a planet; with several useful geographical definitions and problems. III. The grand divisions of the globe into land and water, continents and islands. IV. The situation and extent of empires, kingdoms, states, provinces, and colonies. V. Their climates, air, soil, vegetable productions, metals, minerals, natural curiosities, seas, rivers, bays, capes, promontories, and lakes. VI. The birds and beasts peculiar to each country. VII. Observations on the changes that have been observed upon the face of nature since the earliest periods of history. VIII. The history and origin of nations; their forms of government, religion, laws, revenues, taxes, naval and military strength. IX. The genius, manners, customs, and habits of the people. X. Their language, learning, arts, sciences, manufactures and commerce. XI. The chief cities, structures, ruins, and artificial curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the names and places alphabetically arranged. II. A table of the coins of all nations, and their value in English money. III. A chronological table of remarkable events from the creation to the present time. Originally compiled By William Guthrie, Esq.",William Guthrie,75,0,1,6,2,1,0,4,1,0,4,0,1,4,0,4,0,2,2,1,0,2,0,0,6,2,2,0,2,0,0,3,0,0,1,0,5,2,0,1,0,0,0,0,0,6,0,8,2,1789,1,1,"Dublin : Printed by John Chambers, No. 5, Abbey-Street, M.DCC.LXXXIX. [1789].",Dublin,1032,male,1708,1770,FALSE,"the congress t te king was ordered by his majesty to be laid before' the galliainent~ 5 he~rciupoi t~r. Fiaiklin, and' twr; o other Americani agents, folicitedtto be 1~eard'.at the bar of the  house of commons, on behalf t£of the colonies , in fiupport of that petition: bjut~ their"
0217400200_000032,"An answer to the queries, contained in a letter to Dr. Shebbeare, printed in the Public Ledger, August 10. Together with animadversions on two speeches in defence of the printers of a paper, subscribed a South Briton. The first pronounced by the Right Hon. Thomas Townshend, in the House of Commons, And printed in the London Packet of February 18. The second by the Right Learned Counsellor Lee, in Guildhall, And printed in the Public Ledgere of August 12. In the Examination of which a Comparison naturally arises between the public and private Virtues of Their Present Majesties, and those of King William and Queen Mary. The Merits, also, of Roman Catholics, and of Dissenters from the Church of England, respecting Allegiance and Liberty, and their Claims to National Protection, are fairly stated, from their past and present Transactions. By J. Shebbeare, M. D.",John Shebbeare,86,0,6,5,0,1,2,0,0,5,0,0,7,3,0,0,3,0,1,2,0,2,0,0,0,0,0,0,2,1,0,7,2,0,5,4,2,4,1,2,0,13,2,3,0,1,0,0,0,1775,1,1,"Dublin : printed for Pat. Wogan on the Old-Bridge, (no. 23.) opposite Usher's-Quay, MDCCLXXV. [1775].",Dublin,178,male,1709,1788,FALSE,"was for Burnet to be at Whitehall, before he left Scotland. And yet, on such kind of evidence, much of his lordship's hillory depends. ( o16) that they ordered the princess to dismiss her from her service : and because she would not comply with this injunction, she was forbidden"
0488800101_000029,"The history of the American revolution. By David Ramsay,... A new edition. In two volumes. ...",David Ramsay,64,0,3,8,0,1,2,0,0,6,2,0,0,4,3,0,0,0,2,0,0,2,1,0,0,1,0,0,0,1,0,0,2,0,6,1,2,2,2,0,0,6,1,2,1,3,0,0,0,1793,1,2,"London : printed for John Stockdale, 1793.",London,368,male,1749,1815,FALSE,"fiilly impressed with an idea, that the immoderate joy of the Colonills was disproportioned to the advantage they had gained. The stamp ad, though repealed, was not repealed on American principles . The preamble assigned as the reason thereof, "" That the collecting the several duties and revenues, as by"
0550900203_000136,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,60,0,1,8,2,1,1,2,0,2,0,3,1,1,1,0,2,0,3,1,1,4,2,0,1,0,0,0,0,0,0,2,2,0,1,0,2,0,0,0,2,3,3,1,0,3,0,1,3,1792,3,3,"Dublin : printed [by William Porter] for Messrs. R. Cross, W. Wilson, P. Wogan, L. White, P. Byrne [and 7 others in Dublin], 1792-93.",Dublin,598,male,1729,1797,TRUE,"to its ancient condition. Mr. Burke's conversation with other Americans was large indeed, and his inquiries extensive and diligent. Trusting to the result of all these means of information, but trusting much more in the public presumptive indications I have just referred to, and to the reiterated solemn declarations of"
0899600201_000080,"The history of the American revolution. By David Ramsay, ... In two volumes. ...",David Ramsay,63,0,0,1,4,1,2,1,0,4,2,0,1,6,0,7,0,1,3,1,2,1,0,1,4,2,1,0,0,2,0,1,0,0,2,0,1,3,1,2,0,1,2,0,0,1,0,0,2,1793,1,2,"Dublin : printed for William Jones, 1793.",Dublin,329,male,1749,1815,FALSE,"conceived, that by ditrefling the British commerce, they would increase the. number of those who would interest themselves in their behalf. They new Congress had convened but a few days when their venerable president Peyton Randolph, was under a necessity of returning home. On his departure John Handcock was unanimouflv"
0606700200_000011,"A concise, historical view of the difficulties, hardships, and perils Which attended the planting and progressive improvements of New-England. With A particular Account of its long and Destructive Wars, Expensive Expeditions, &c. By Amos Adams, A. M. Pastor of the First Church of Roxbury.",Amos Adams,84,0,6,2,1,0,0,1,0,4,5,0,0,10,1,0,2,0,9,4,1,3,1,0,2,1,0,0,0,0,0,2,5,0,4,0,1,4,0,3,1,0,1,0,1,1,0,3,5,1770,1,1,"[London] : Boston printed. London reprinted for Edward and Charles Dilly, in the Poultry, MDCCLXX. [1770].",London,69,male,1728,1775,FALSE,"attack of the enemy -- a complete victory obtained over a large body of French and Indians, bending their way to raise the siege of Niagara -- the lines and firong fortress of Ticonderoga were entered with little resistance, and Crown point, the very key of the enemy's country ,"
1289800200_000067,"The annual register, or a view of the history, politics, and literature, for the year 1775.",,68,0,4,0,1,2,0,1,2,2,1,0,0,3,0,7,0,2,1,2,0,2,2,0,11,1,1,0,0,1,0,1,0,2,1,0,7,1,2,2,0,0,1,0,0,4,0,1,0,1783,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1783.",London,614,unknown,,,FALSE,"effects mpft, in the end, result from measures formed and conducted on such principles . A favourable representation was made of the pacific disposition of other powers , and the usual assurance given of endeavouring to secure the public tranquillity. Much concern was expressed, that the unhappy disturbances, in some"
0099001100_000018,"An appeal to reason and justice, in behalf of the British constitution, and the subjects of the British empire. In which the present important contest with the revolted colonies is impartially considered, the inconsistency of modern patriotism is demonstrated, the supremacy of Parliament is asserted on Revolution Principles, and American independence is proved to be a manifest violation of the rights of British subjects. To which is added, an appendix, containing remarks on a pamphlet intitled, ""thoughts on the present state of affairs with America."" By William Pulteney, Esq.",,92,0,0,5,0,0,6,2,0,2,1,0,0,10,3,0,2,0,0,3,2,9,0,0,0,8,0,0,3,3,1,2,0,0,6,0,6,7,2,0,1,6,0,1,0,1,0,0,0,1778,1,1,"London : printed for W. Nicoll, No. 51, St. Paul's Church-Yard, MDCCLXXVIII. [1778].",London,178,unknown,,,FALSE,"in Parliament at all. In the first cafe, ats of Parliament are equally binding in the Colonies and in Great britain ; in the latter, the Colonies are, as the leaders of rebellion assert, totally independent of Parliamentary jurisdiction, which is the confitutional authority of the Britilh Government . The"
0557800300_000033,A new history of England. From the earliest period to the present time. On a Plan recommended by The Earl of Chesterfield. By the Reverend Mr. Cooper.,Richard Johnson,57,1,6,2,0,0,0,1,2,1,1,0,0,4,0,1,1,0,2,2,2,4,0,0,4,1,1,0,5,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,3,2,1,2,2,1794,1,1,"Dublin : printed for R.E. Mercier and Co. Anglesea-Street, 1794.",Dublin,177,male,1733,1793,FALSE,"and secured all the slaves they could find. Major Adams , however, the English commander, again routed the enemy, and carried Rajamoul by assault, when Patna soon surrendered. In 1766 peace was established in the Eat Indies by lord Clive, who returned the following year; but a new enemy now"
1093800600_000028,"The rights of Great Britain asserted against the claims of America: being an answer to the declaration of the General Congress. The ninth edition. To which is now added, a further refutation of Dr. Price's State of the national debt.",James Macpherson,56,0,2,5,0,0,1,0,0,7,0,0,1,4,1,2,0,0,2,0,1,1,1,0,1,3,0,0,1,1,1,0,3,0,2,0,1,1,3,0,1,1,4,0,1,0,0,1,3,1776,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,133,male,1736,1796,TRUE,"joining the said Association, be receited into the Confederation, viz. Quebec, St. John's, Nova Scotia, Bermudas, and the Ealt and Welt Florida's, and hall thereupon be entitled to all the advantages of our union, mutual affiltance, and commerce. These Articles hall be proposed to the several Provincial Conventiols or Affernblies,"
0203401000_000003,"Extracts from the votes and proceedings of the American Continental Congress, held at Philadelphia, on the fifth of September, 1774. Containing, The Bill of Rights, a List of Grievances, Occasional Resolves, the Association, an Address to the People of Great-Britain, and a Memorial to the Inhabitants of the British American Colonies. Published by order of the Congress.",United States. Continental Congress,67,0,9,2,0,0,1,1,3,2,1,0,2,7,0,8,1,1,1,0,0,0,0,0,4,1,0,0,0,0,0,1,3,0,3,1,4,0,0,1,0,4,1,0,0,1,0,3,1,1774,1,1,"[London] : Philadelphia printed. London: reprinted for J. Almon, opposite Burlington House, Piccadilly, MDCCLXXIV. [1774].",London,86,unknown,,,FALSE,"until the effects of our application for a repeal of the ads, by which their charter rights are infringed, is known. Resolved unanimously, That every person or persons whomioever, who shall take, accept, or ad under any commission or authority , in anywise derived from the act passed in the"
0039501100_000011,"A vindication of the Rev. Mr. Wesley's ""calm address to our American colonies:"" in some letters to Mr. Caleb Evans: by John Fletcher, Vicar of Madeley, Salop.",John William Fletcher,71,1,1,7,0,0,1,0,1,2,1,0,4,5,4,0,0,0,0,1,0,7,0,0,0,2,0,0,4,2,0,2,1,0,16,1,0,4,0,0,0,2,0,2,0,0,0,0,0,1776,1,1,"Dublin : printed for W. Whitestone, No. 33, Skinner-Row, MDCCLXXVI. [1776].",Dublin,69,male,1729,1785,FALSE,"the pocket of an American is so much saved in their own."" As this is your capital argument, I shall give it a full answer.[ i. ] It is improbable, that our lawgivers would save a dirty fiilling in their pocket, by opprellively taking one out of an American's pocket."
1093800600_000025,"The rights of Great Britain asserted against the claims of America: being an answer to the declaration of the General Congress. The ninth edition. To which is now added, a further refutation of Dr. Price's State of the national debt.",James Macpherson,50,0,1,3,1,1,1,0,1,1,0,0,1,6,2,1,0,0,2,1,0,1,1,0,3,1,1,0,0,0,0,1,1,0,5,0,2,1,0,4,1,0,0,1,0,2,0,3,0,1776,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,133,male,1736,1796,TRUE,"altering Fundamentally the form of government , eftablithed by charter , and secured by a~ts of its own Legislature solemnly con firmedt by the Crown ; for exempting the "" Murderers"" of Colonists from legal trial, and, in effe'a, from punishment; for erecting in  neighbouring Province , acquired by"
0764800501_000135,Journals of Congress. Containing the proceedings from Sept. 5. 1774. to Jan. 1. 1776. Published by order of Congress. Volume I.,United States. Continental Congress,80,0,1,0,7,4,0,0,3,6,1,0,0,6,1,13,0,3,0,2,2,2,0,1,9,1,1,0,0,0,0,4,0,1,0,0,5,0,0,0,0,2,2,0,0,0,0,3,0,1777,1,1,"Philadelphia : Printed and sold by R. Aitken, bookseller, Front-Street, M.DCC.LXXVII. [1777].",Philadelphia,327,unknown,,,FALSE,"his letter from Crown point, i I Assembly of Pennsylvania, their letter to Congress , refpeeing Connecticut claims, 215 Resolves of Congress thereupon, 232 Assembly of Pennsylvania apply for money, 228 send a message to Congress , 238 Association for a non importation, c. 33 B Ballots, when equal, how"
0551600700_000006,"Reflections on the state of parties; on the national debt, and the necessity and expediency of the present war with America.","Champion, Judah",65,0,2,5,0,1,0,0,0,0,1,0,4,4,0,1,0,0,2,0,0,0,0,0,2,6,0,0,0,3,1,2,2,0,2,1,4,2,6,0,1,5,5,1,0,1,1,0,0,1746,1,1,"London : printed for W. Davies, in Piccadilly, M,DCC,XLVI. [1746] [1776].",London,66,male,1729,1810,FALSE,"and these were the real principles on which' they were first planted. The first settlers were suffered to go there from a generous compafion of their delusion. I am not speaking in favour of any degree of intolerance prevailing at that time ; but the puritans, anabaptists, c. never sued"
