PassageID,Title,Author,Total termFreq,termFreq(blood),termFreq(bodi),termFreq(boil),termFreq(bread),termFreq(cafe),termFreq(cold),termFreq(colour),termFreq(common),termFreq(countri),termFreq(differ),termFreq(drink),termFreq(dry),termFreq(duti),termFreq(eat),termFreq(end),termFreq(fine),termFreq(follow),termFreq(fruit),termFreq(gallon),termFreq(gener),termFreq(glass),termFreq(god),termFreq(half),termFreq(hall),termFreq(hand),termFreq(head),termFreq(heat),termFreq(import),termFreq(inch),termFreq(juic),termFreq(kind),termFreq(leav),termFreq(liquor),termFreq(littl),termFreq(manner),termFreq(mean),termFreq(mix),termFreq(month),termFreq(nation),termFreq(natur),termFreq(offic),termFreq(oil),termFreq(order),termFreq(ounc),termFreq(person),termFreq(pound),termFreq(produc),termFreq(proper),termFreq(quantiti),termFreq(receiv),termFreq(spirit),termFreq(sugar),termFreq(taken),termFreq(togeth),termFreq(water),termFreq(white),termFreq(wine),termFreq(word),termFreq(work),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0261500200_000085,"The American oracle. Comprehending an account of recent discoveries in the arts and sciences, with a variety of religious, political, physical, and philosophical subjects, necessary to be known in all families, for the promotion of their present felicity and future happiness. By the Honourable Samuel Stearns, L.L.D. and doctor of physic; astronomer to the provinces of Quebec and New-Brunswick; also to the Commonwealth of Massachusetts, and the state of Vermont, in America. [Two lines in Latin].","Stearns, Samuel",100,1,1,6,0,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,7,0,0,3,2,0,0,0,0,1,2,1,0,2,4,0,0,1,0,4,0,17,0,3,1,3,4,0,6,3,6,1,7,2,1,0,0,1791,1,1,"New-York : Printed for, and sold by Hodge and Campbell, Berry and Rogers, and T. Allen. M.DCC.XCI. The copyright of this book is secured agreeable to the act of Congress. (Price two dollars in boards.), [1791].",New York,651,male,1741,1809,FALSE,"diluting liquors may be drank cold : nothing ought to be taken that will inflame the blood . Sometimes emetics and cathartics are of service; and calomel is excellent in many cafes , and likewise the bark. I observed when I praised inoculation, that when proper 3 evacuations evacuations were"
0166400400_000270,"Pharmacopoia universalis: or, a new universal English dispensatory. Containing, I. An Account of all the Natural and Artificial Implements and Instruments of Pharmacy, together with the Processes and Operations, whereby Changes are induced in Natural Bodies for Medicinal Purposes. II. Dissertations on the various Classes of Simples; explaining their Operations and Uses in Practice. III. Catalogues of the Medicinal Simples, wherein their particular Virtues and Uses are specified. IV. The Preparations and Combinations of Drugs; containing all the Compositions of the London and Edinburgh Pharmacopoeias; together with others selected from the most celebrated Writers. V. A Variety of extemporaneous Compositions; those of the Poor's Dispensatory; and an Appendix containing an Account of Ward's Medicines. With two Copious Indexes to the Whole. By R. James, M.D.","James, Robert",104,0,0,3,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,5,0,1,0,8,0,2,0,5,1,0,0,1,2,1,0,1,1,0,0,0,0,0,2,2,8,0,6,0,2,3,0,22,1,2,4,10,1,5,0,0,1764,1,1,"London : printed for T. Osborne, W. Strahan, J. Rivington, R. Baldwin, L. Hawes, W. Clarke and R. Collins, W. Johnston, T. Caslon, S. Crowder, B. Law, Z. Stuart, and B. Collins, MDCCLXIV. [1764].",London,700,male,1703,1776,FALSE,"of Wine . [Edinb.] trake any Quantity of French Spirit of Wine , or Brandy; draw off by Distillation one half by a very gentle Heat . This Spirit digested for two Days, with a fourth Part of very dry Salt of Tartar in Powder, and then distilled from a"
0350300200_000272,"The edinburgh new dispensatory: containing I. The elements of pharmaceutical chemistry. II. The Materia Medica; or, An Account of the Natural History, Qualities, Operations, and Uses of the different Substances employed in Medicine. III. The pharmaceutical preparations and medicinal compositions of the new editions of the London and Edinburgh Pharmacopoeias. With Explanatory, Critical, and Practical Observations on Each: Together with the Addition of those Formulae From the Best Foreign Pharmacopoeias, Which are held in highest Esteem in other Parts of Europe. The Whole Interspersed with Practical Cautions and Observations, and Enriched with the Latest Discoveries in Natural History, Chemistry, and Medicine; With New Tables of Elective Attractions, of Antimony, of Mercury, &c. and Six Copperplates of the most convenient Furnaces, And Principal Pharmaceutical Instruments. Being an improvement of the New dispensatory by Dr Lewis.",William Lewis,89,0,0,9,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,5,1,0,5,2,0,0,1,0,0,0,0,2,0,4,0,12,0,2,1,0,1,13,1,1,9,4,0,0,0,1790,1,1,"Edinburgh : printed for William Creech, Edinburgh; and Sold by G. G. & J. J. Robinson, and T. Kay, No. 332. Strand, London, M,DCC,XC. [1790].",Edinburgh,659,male,1708,1781,FALSE,"ane pound ; Boiling water , four pound .. White sugar , three pounds .  Macerate the rafes in the water for a night; then to the liquor strained, and freed from the dregs, add the sugar ; boil them into a syrup. This syrup may likewise be made"
0195400500_000168,"The art of cookery, made plain and easy; which far exceeds any thing of the kind yet published. Containing, I. How to Roast and Boil to Perfection every Thing necessary to be sent up to Table. II. Of Made-Dishes. III. How expensive a French Cook's Sauce is. IV. To make a Number of pretty little Dishes for a Supper or Side-Dish, and little Corner-Dishes for a great Table. V. To dress Fish. VI. Of Soops and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Lent Dinner; a Number of good Dishes, which you may make use of at any other time. X. Directions to prepare proper Food for the Sick. XI. For Captains of Ships; how to make all useful Things for a Voyage; and setting out a Table on board a Ship. XII. Of Hogs Puddings, Sausages, &c. XIII. To pot and make Hams, &c. XIV. Of Pickling. XV. Of making Cakes, &c. XVI. Of Cheese-Cakes, Creams, Jellies, Whip-Syllabubs, &c. XVII. Of made Wines, Brewing, French Bread, Muffins, &c. XVIII. Jarring Cherries and Preserves, &c. XIX. To make Anchovies, Vermicella, Catchup, Vinegar, and to keep Artichokes, French Beans, &c. XX. Of Distilling. XXI. How to Market; the Seasons of the Year for Butchers Meat, Poultry, Fish, Herbs, Roots, and Fruit. XXII. A certain Cure for the Bite of a Mad Dog. By Dr. Mead. XXIII. A Receipt to keep clear from Buggs. To which are added, by way of appendix, one hundred and fifty new and useful receipts, and a copious index. By a lady.",Hannah Glasse,93,0,0,10,0,1,3,2,0,0,0,0,5,0,0,0,9,0,4,0,0,4,0,4,0,0,1,1,0,0,1,0,2,2,2,0,0,6,0,0,0,0,1,0,3,0,5,0,1,1,0,0,11,0,2,8,4,0,0,0,1767,1,1,"London : printed for A. Millar, R. Tonson, W. Strahan, T. Caslon, T. Durham, and W. Nicoll, M.DCC.LXVII. [1767].",London,452,female,1708,1770,TRUE,"Th To make fruit wafers of rodlings, plumbs, c. TAKE the pulp of any fruit rubbed through a hair fieve, and to every three ounces of fruit take six ounces of sugar finely sifted. Dry the sugar very well till it be very hot; heat the pulp also till it"
0094700500_000231,"The family dictionary: or, houshold companion. Containing, I. Cookery in Dressing Flesh, Fowl, Fish, Herbs, Roots, making Sawces, &c. II. Pastry, making Pyes, Pasties, Puddings, Pancakes, Cheesecakes, Custards, Tansies, &c. III. Confects, Candies, Conserves, Preserves, Creams, Gellies, Pickles, &c. IV. Potable Liquors, as Ale, Beer, Mum, Mead, Cider, Perry, Rape, English Wines, Chocolet, Coffee, Tea, &c. V. Perfuming Sweet Balls, Pouders, Pomanders, Essences, Sweet Waters, Beautifying Washes, &c. VI. Husbandry, as it relates to the Improvement of Our Barren and Waste Lands, Manufactures &c. Vii. Preparations galenick and chymick' relating to Physick and Chirurgery, as Cordial Waters, Spirits, Tinctures, Elixirs, Syrups, Pouders, Electuaries, Pills, Oils, Balsams, Cerecloths, and Emplasters, fitted for Curing most Diseases Incident to Men, Women, and Children. The fourth edition, with above eleven hundred additions, intersperst through the Whole Work. By William Salmon. M. D.","Salmon, William",80,1,0,7,3,1,5,0,1,0,0,0,2,0,3,0,2,0,0,0,0,2,1,3,0,0,0,0,0,1,1,0,1,3,7,0,0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,1,2,0,5,8,7,5,0,1,1710,1,1,"London : printed for H. Rhodes, at the Star, the Corner of Bride Lane, in Fleet-Street, 1710.",London,574,male,1644,1713,FALSE,"good Autlors jaj dram;) like an old Yard Hen; if (he be the Water will presently tornyellow, full of Eggs fle will have a fast let them be stirred together a god but open Vent, if not full of btile in Glass Mortar; then lt it Egg a close Vent."
1438300100_000014,"The British jewel, or Complete housewife's best companion; Containing I. A number of the most useful and uncommon receipts in cookery, with the manner of trussing poultry, rabits, hares, &c. illustrated with curious cuts, shewing how each is to be trussed. II. The best and most fashionable receipts for all manner of pastry, pickling, &c. with some general rules to be observed therein. III. Directions for making all sorts of English wines, shrub, vinegar, varjuice, catchup, sauces, soups, jellies, &c. IV. A table to cast up expences by the day, week, month or year. V. Every man his own physician; a valuable collection of the most approved receipts for the cure of most disorders incident to human bodies, from the most eminent English physicians. VI. The manner of preparing the elixir of life, turlington's balsam, Fryar's balsam, the court or lady's black sticking plaster, lip-salve, lady york's receipt to preserve from the small-pox or plague, &c. the royal patent snuff for the head and eyes; Dr. Braken's powder for the teeth, a secret for the cure of the tooth ach, a speedy method to destroy warts or corns, &c. VII. Directions for destroying rats, mice, eugs, fleas, &c. with a choice variety of useful family receipts. Together with a method of restoring to life people drowned, or in any other manner suffocated, to which is added the complete farrier, being the method of buying, selling, managing, &c. and of the diseases and cures incident to horses.",,90,0,1,4,0,0,4,0,0,0,0,3,3,0,0,0,4,1,0,12,0,0,0,4,0,1,0,0,0,0,2,0,1,9,0,1,0,0,5,0,0,0,2,0,0,0,3,0,1,1,0,1,6,0,2,2,4,10,0,3,1769,1,1,"London : Printed and sold by J. Miller, at the Blue Anchor in Mint Street, near St. George's Church, Southwark, 1769.",London,104,unknown,,,FALSE,"they are all up; then bind them up with packthread, nd fry them with sallet oil , or very [weet rape oil , whlich il L do well, let them be gently fried, and turned often tilp theiy are well soaked, and when cold , put them into the following"
1598700102_000126,"The whole art of husbandry; or, The way of managing and improving of land. Being a complete collection of what has been written on the subject, either by ancient or modern authors: with many additions of new experiments and improvements not treated of by others. Also giving an account of the particular sorts of husbandry used in several counties, with proposals for its farther improvement. To which is added, The country-man's kalendar, directing what he is to do every month in the year. By J. Mortimer, Esq; F.R.S. The sixth edition, with large additions, left by the author in manuscript, and other improvements. The whole revised, and carefully corrected, by the editor, Tho. Mortimer, the author's grandson. In two volumes.","Mortimer, John",77,1,1,4,0,1,2,1,1,0,0,6,0,0,0,0,1,0,8,4,0,0,0,1,0,0,0,0,0,0,6,0,2,8,2,0,0,2,1,0,1,0,0,0,3,0,1,0,0,0,1,0,4,0,1,4,1,8,0,1,1761,2,2,"London : printed for D. Browne, A. Millar, R. Griffiths, and S. Hooper, in the Strand; and W. Bristow in St. Paul's Church-yard, 1761.",London,464,male,1656,1736,FALSE,"it of a great thickness, and leave your wine tolerably clear, which you may draw out either at a tap, or by your liphon into a barrel, where it will finifhlits ser mentation, and in three wreeks or a month become to pure and limnpid, that you may bottle it"
0647801600_000087,"Valuable secrets in arts and trades: OR, Approved Directions from the best Artists. containing, upwards of one thousand approved receipts. For The Various Methods Of Engraving on Brass, Copper, or Steel. Of the Composition of Metals Of the Composition of Varnishes Of Mastich, Cements, Sealing-Wax, &c. &c. Of the Glass Manufactory, various Imitations of Precious Stones, and French Paste Of Colours and Painting, useful for Carriage Painters Of Painting on Paper Of Compositions for Limners Of transparent Colours Colours to dye Skins or Gloves To colour or varnish Copperplate Prints. Of Painting on Glass Of Colours of all Sorts for Oil, Water, and Crayons Of preparing the Lapis Lazuli, to make Ultramarine Of the Art of Gilding The Art of dying Wood, Bones, &c. The Art of Casting in Moulds Of making useful Sorts of Ink. The Art of making Wines Of the Composition of Vinegars Of Liquors, Essential Oils, &c. Of the Confectionary Business. The Art of preparing Snuffs, &c. Of taking out Spots and Stains. Art of Fishing, Bird-Catching, &c. And other subjects, curious, entertaining, and useful.",,102,0,0,7,1,0,1,0,0,0,0,3,1,0,0,1,3,0,2,0,0,3,0,5,0,2,0,0,0,0,4,0,0,3,0,2,0,2,0,0,0,0,2,0,5,0,15,0,1,1,0,0,7,0,3,25,2,1,0,0,1800,1,1,"London : printed for J. Barker, (dramatic Repository) Great Russell-Street, Covent-Garden, and J. Scatcherd, Ave-Maria Lane, [1800?].",London,359,unknown,,,FALSE,"If you love odour,. you may add rome musk, and. prepared amber. XVIII To make Eau de Verjus Put on a quart of water three quarters of a pound of Verjut in grapes picked from the ltalks. Squeeze it fir(t in a marble, or. wooden mortar, without pounding it, for"
0321900100_000025,"Abdeker: or, the art of preserving beauty. Translated from an Arabic manuscript.",Antoine Le Camus,104,0,0,2,0,0,1,1,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,8,0,2,0,5,0,0,1,1,0,4,0,1,0,2,2,0,3,0,3,0,18,0,7,1,0,5,0,0,2,0,5,14,4,4,0,1,1756,1,1,"Dublin : printed for John Murphy, Bookseller in Skinner-Row, MDCCLVI. [1756].",Dublin,167,male,1722,1772,FALSE,"rubbed on the Cheeks, gives them such a beautiful Redness that one would take it to be natural . Others, by rubbing their Cheeks with Scarlet Wool, give them a very handsome Red. Some use Red Lead tor the same Purpose. CINNABAR is composed of Brimstone and Mercury, When it"
0802000200_000189,"The whole duty of a woman: Or, an infallible guide to the fair sex. Containing, Rules, Directions, and Observations, for their Conduct and Behaviour through all Ages and Circumstances of Life, as virgins, wives, or widows. With Directions, how to obtain all Useful and Fashionable Accomplishments suitable to the sex. In which are comprised all Parts of Good Housewifry, particularly Rules and Receipts in every Kind of Cookery. 1. Making all Sorts of Soops and Sauces. 2. Dressing Flesh, Fish, and Fowl; this last illustrated with Cuts, shewing how every Fowl, Wild or Tame, is to be trust for the Spit: Likewise all other Kind of Game. 3. Making above 40 different Sorts of Puddings. 4. The whole Art of Pastry in making Pies, Tarts, and Pasties. 5. Receipts for all Manner of Pickling, Collaring, &c. 6. For Preserving, making Creams, Jellies, and all Manner of Confectionary. 7. Rules and Directions for setting out Dinners, Suppers, and Grand Entertainments. To which is added, Bills of Fare for every Month in the Year, curiously engraven on Copper Plates, with the Forms of Tables and Dishes, and the Shapes of Pies, Tarts, and Pasties. With Instructions for Marketing. Also Rules and Receipts for making all the choicest Cordials for the Closet: Brewing Beers, Ales, &c. Making all Sorts of English Wines, Cyder, Mum, Mead, Metheglin, Vinegar, Verjuice, Catchup, &c. With some fine Perfumes, Pomatums, Cosmeticks and other Beautifiers.",,78,0,2,6,0,0,1,2,0,0,0,5,0,0,0,2,4,0,0,3,0,0,0,0,0,2,0,0,0,1,2,0,0,12,3,0,1,2,3,0,0,0,0,0,2,0,4,0,0,0,0,4,3,4,1,1,2,2,0,4,1737,1,1,"London : printed for T. Read, in Dogwell-Court, White-Fryers, Fleet-Street, MDCCXXXVII. [1737].",London,732,unknown,,,FALSE,"of Saffron in a Bag for a Day or two, and when that is out, put in a Drachmn of Musk. If, when this Composition is made, it seems to be too high a Cordial for the Stomach, put to it more Brandy, till you reduce it to the Temper"
