PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(answer),termFreq(articl),termFreq(author),termFreq(bread),termFreq(cafe),termFreq(common),termFreq(corn),termFreq(countri),termFreq(differ),termFreq(edit),termFreq(england),termFreq(export),termFreq(fell),termFreq(fold),termFreq(foot),termFreq(gener),termFreq(grain),termFreq(greater),termFreq(half),termFreq(import),termFreq(increas),termFreq(kind),termFreq(king),termFreq(labour),termFreq(land),termFreq(larg),termFreq(late),termFreq(law),termFreq(london),termFreq(market),termFreq(monei),termFreq(natur),termFreq(order),termFreq(penc),termFreq(peopl),termFreq(person),termFreq(pound),termFreq(present),termFreq(price),termFreq(print),termFreq(produc),termFreq(profit),termFreq(proport),termFreq(public),termFreq(purchas),termFreq(quantiti),termFreq(quarter),termFreq(rate),termFreq(sale),termFreq(set),termFreq(sever),termFreq(shill),termFreq(tax),termFreq(trade),termFreq(valu),termFreq(weight),termFreq(wheat),termFreq(work),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0900800300_000012,"Six letters upon interesting subjects. I. Hints to the legislature, touching as well the former laws and customs of England, relating to forestallers, regrators, and ingrossers of corn, ... as weights and measures. .... VI. My Lord Coke's, and other great lawyers opinions, in respect to the blessings that may accrue from the reformation of the laws. To which are prefixed, the representation of the Corporation of Warwick, and a particular epistle in behalf of the poor of old England, with remarks. By Mr. Grove.","Grove, Joseph",76,0,0,1,0,0,1,0,10,0,1,0,1,9,0,0,0,0,3,0,0,2,1,0,0,0,5,1,0,4,0,1,0,1,0,0,3,3,0,2,5,0,1,1,0,1,2,1,5,2,0,1,0,0,0,3,0,1,4,0,0,1758,1,1,"Lonnon [sic] : printed for M. Cooper, 1758.",London,52,male,,,FALSE,"the first Inhabitants; and it may be justly said, fje was the Parent of all Sciences and Arts, howsoever they have since carried their Heads far above her, I hold do great Injustice to Britain, if I omitted to relate that Tillage is so highly regarded by our Laws ,"
0706600200_000031,"The interest of Scotland considered, with regard to its police in employing of the poor, its agriculture, its trade, its manufactures, and fisheries.",Patrick Lindsay,87,2,1,4,0,1,0,0,0,8,0,0,7,4,1,0,0,0,3,2,0,0,5,2,0,2,0,2,1,0,5,1,0,0,0,0,5,1,0,0,8,0,2,1,1,0,1,5,0,0,0,0,1,0,0,7,4,0,0,0,0,1736,1,1,"London : printed for T. Woodward, at the Half-Moon between the two Temple Gates in Fleet-Street; and J. Peele, at Locke's Head in Amen-Corner, Pater-Noster Row, 1736.",London,311,male,1686,1753,FALSE,"all Kinds and Prices ; Mohair Goods, Cotton Goods, fine Hats, Gold and Silver Laces, and Twifl, with all the Toy Trade , Tools, and all Sorts of Ironmongers Ware, and Cutlery Ware, Drinking Glasses and Mirrors, and fine Furniture of various Kinds ; Indian Goods that pay Duty at"
0040302300_000005,"Reasons, humbly offered to public consideration, against the present scheme of reducing the interest of money in Ireland.",,90,0,0,0,0,0,1,4,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,2,7,7,0,1,2,0,1,1,5,0,5,0,1,1,2,0,0,7,0,0,0,5,0,4,1,2,2,1,0,1765,1,1,"Dublin : printed for Thomas Ewing, in Dame-Street, M,DCC,LXV. [1765].",Dublin,45,unknown,,,FALSE,"be urged that the Government here have borrowed money , first at five per Ce; : t. and since at four percent. and that this naturally points out the expediency, and propriety of reducing the present rate of Interest. Were this to have weight , why is not the legal"
0026600201_000033,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes. ...",Adam Smith,93,3,0,0,0,0,1,3,0,1,6,0,4,0,0,0,2,0,3,7,2,1,3,0,1,18,0,0,2,3,0,1,1,1,0,5,1,2,2,6,6,0,0,0,1,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1793,1,3,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXCIII. [1793].",London,515,male,1723,1790,TRUE,"the proof of it is, if possible, frill more decisive with regard to Scotland than with regard to England . It is in Scotland supported by the evidence of the public fiars, annual valuations made upon oath, according to the atual slate of the markets , of all the different"
0753300200_000044,"An inquiry into the corn laws and corn trade of Great Britain, and their influence on the prosperity of the Kingdom. With suggestions for the improvement of the Corn Laws. By the late Alexander Dirom, Esq. of Muiresk, in the County of Aberdeen. To which is added, a supplement, By Mr William Mackie of Ormiston in East Lothian, Bringing down the Consideration of the Subject to the Present Time; Investigating the Cause of the present Scarcity; and suggesting Measures for promoting the Cultivation of the Waste Lands; and for rendering the Produce equal to the increasing consumption of the Kingdom.","Mackie, William",88,1,2,0,0,1,4,0,8,1,2,0,2,5,0,0,0,5,10,0,0,5,0,3,2,1,1,2,1,3,0,6,0,0,1,0,3,0,0,0,8,0,0,1,1,0,0,0,1,1,0,0,3,0,0,3,1,0,0,0,0,1796,1,1,"Edinburgh : printed [by Alex Chapman and Co] for William Creech; and G. Nicoll, Pall Mall; and J. Sewell, Cornhill; London, 1796.",Edinburgh,330,unknown,,,FALSE,"the Secretary of the Court of Conservation, from whence lie is to make up an average account of the prices of the dif CHAP. V ferent kinds of grain , within the several districts, to be laid ~""'~'~ before the Court once every week *. Thus the Court of Conservation,"
0289100902_000122,"A summary, historical and political, of the first planting, progressive improvements, and present state of the British settlements in North-America. Containing I. Some general Account of ancient and modern Colonies, the granting and settling of the British Continent and West-India Island Colonies, with some transient Remarks concerning the adjoining French and Spanish Settlements, and other Remarks of various Natures. II. The Hudson's-Bay Company's Lodges, Fur and Skin Trade. III. Newfoundland Harbours and Cod-Fishery. IV. The Province of L'Acadie or Nova Scotia; with the Vicissitudes of the Property and Jurisdiction thereof, and its present State. V. The several Grants of Sagadahock, Province of Main, Massachusetts-Bay, and New-Plymouth, united by a new Charter in the present Province of Massachusetts-Bay, commonly called New-England. By William Douglass, M. D. Vol. I.","Douglass, William",60,1,1,0,0,2,0,0,2,2,0,0,1,5,0,0,0,1,3,0,0,5,2,1,0,0,3,2,1,0,0,1,0,0,0,2,1,0,0,1,1,0,5,0,0,0,1,0,1,0,2,0,0,0,0,3,4,0,3,0,3,1760,2,2,"London : printed for R. and J. Dodsley, in Pall-Mall, MDCCLX. [1760].",London,435,male,1691,1752,FALSE,"the lower sort of people . Produce , tanufaftures, trade , and navigation. Their produce is all sorts of British grain of the bread kind , Indian corn , buck wheat , hemp, and flax; flax ifed is a considerable exportation to Scotland and Ireland; tome tobacco, and beeswax. This"
0803500701_000104,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. Formerly Professor of Moral Philosophy in the University of Glasgow. In two volumes. ...",Adam Smith,101,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,0,3,0,0,5,0,2,5,1,0,2,13,19,0,1,0,3,0,2,4,3,0,0,0,0,11,0,0,1,0,5,3,6,1776,1,2,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,521,male,1723,1790,TRUE,"of the present and preceding century, been most remarkable in those manu fatures of which the materials are the coarser metals. A better movement of a watch, than about the middle of the last century could have been bought for twenty pounds , may now perhaps be had for twenty"
0040101800_000003,"A letter to a member of Parliament. Proposing amendments to the laws against forestallers, ingrossers, and regraters. And recommending means to prevent for the future Extravagant high prices of corn in this Kingdom. And also Giving reasons for repealing, or at least Altering, the law allowing bounty-money on the exportation of whea t to Foreign Parts.",C. L.,84,0,0,0,0,3,2,2,7,1,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,2,1,0,5,3,1,1,0,0,0,0,2,2,0,0,6,0,0,1,0,1,1,1,3,4,2,0,1,0,1,0,0,0,8,0,0,1757,1,1,"London : printed for T. Longman in Pater-Noster-Row, [1757].",London,27,unknown,,,FALSE,"all sorts, I but ([ 3 1 but particularly Wheat , was when that Ac passed excessive dear; and it continued so for many Years; insomuch that in Kent Turnips made a considerable Share of the Bread in i693. In many Parts of the Kingdom the Commonalty then, and till"
0026203002_000100,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, ... In three volumes. ...",Adam Smith,106,0,0,0,0,0,1,0,9,9,5,0,0,14,0,0,0,4,3,0,0,11,0,0,1,1,1,0,0,1,0,9,1,0,0,0,2,0,0,0,9,0,0,0,1,1,0,1,7,2,1,0,0,2,0,5,0,0,5,0,0,1776,2,3,"Dublin : printed for Messrs. Whitestone, Chamberlaine, W. Watson, Potts, S. Watson [and 15 others in Dublin], 1776.",Dublin,533,male,1723,1790,TRUE,"there temporary statutes sufficiently demonstrates the impropriety of this general one. THESE refraints upon importation , though prior to the establishment of the bounty, were dictated by the same spirit, by the same principles, which afterwards enacted that regulation. How hurtful soever in themselves, there or ome other restraints upon"
0157001100_000021,Considerations upon the East-India trade.,"Martin, Henry           1721",119,0,1,0,0,0,0,0,5,3,0,0,2,3,0,0,0,0,0,3,1,6,11,0,2,7,0,0,0,0,0,4,12,0,0,0,2,0,1,0,13,0,11,1,10,1,0,3,0,0,3,0,0,0,0,5,9,0,0,0,0,1701,1,1,"London : printed for A. and J. Churchill, at the Black Swan in Pater-Noster-Row, MDCCI. [1701].",London,137,unknown,,,FALSE,"the Sellers and like things for sale , are in crease beyond the former proportion of Money and Buyers, which before were ready for the Produce of the Estate. It is very true, That an Hundred Theincreafe of thousand Pounds in Money , and as ma reduce these pot ny"
0026501100_000015,"An essay on the causes of the decline of the foreign trade, consequently of the value of the lands of Britain, and on the means to restore both. Begun in the year 1739.","Sir Matthew Decker, 1st Baronet",103,0,1,1,0,1,3,1,1,2,1,0,2,6,0,0,0,2,0,1,0,2,0,0,0,3,11,0,0,1,0,1,3,6,0,0,10,0,0,1,10,0,3,1,0,1,1,1,0,0,0,1,0,0,2,7,12,0,0,4,0,1744,1,1,"London : printed for John Brotherton at the Bible in Cornhill, MDCCXLIV. [1744].",London,123,male,1679,1749,FALSE,"our Navigation, for whatever enhances the Expenses of a Ship, enhances its Freight, and gives Opportunity to Foreigners to victual cheaper in Ireland than we can do at home. But it will be objeced to me, That this is done to raise or keep up the Value of our Lands"
0548500800_000030,"General view of the natural circumstances of those isles, adjacent to the North-West Coast of Scotland, which are distinguished by the common name of Hebudae or Hebrides: of the various means which have been employed to cultivate and improve them:- and of some other means, which are humbly proposed, as likely to contribute to their farther improvement. Drawn up for the consideration of the Board of Agriculture and Internal Improvement. By Robert Heron.",Robert Heron,67,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,5,0,2,0,3,0,1,0,7,1,1,0,0,1,1,3,1,0,0,2,0,0,1,6,0,1,1,2,2,2,2,1,1,1,0,0,0,0,5,1,6,0,0,0,1794,1,1,"Edinburgh : printed by John Paterson, MDCCXCIV. [1794].",Edinburgh,101,male,1764,1807,FALSE,"the Islanders, receiving in return, provisions and other productions of the isles. A iimilar importation and exportation are managed by ships passing through these seas, and occasionally touching at some of the Hebudian isles, in the trade between the western coast of Britain, or the eastern coast of Ireland, and"
0411101700_000012,"An essay on the governing causes of the natural rate of interest; wherein The Sentiments of Sir William Petty and Mr. Locke, on that Head, are considered.",Joseph Massie,105,4,0,0,0,0,1,0,1,4,2,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,2,3,13,0,0,1,4,0,0,6,5,2,0,0,1,2,4,10,6,0,8,0,0,1750,1,1,"London : printed for W. Owen, at Homer's Head, near Temple-Bar, MDCCL. [1750].",London,61,male,,1784,FALSE,"carry on with sixteen Millions; and to say otherwise, isto deny that ( 39) that the Value of Morley, as an exchangable Corn modity, is governed by its Quantity . As to foreign Trade , there is little occasion for having Recourse to it in an Inquiry of this Sort;"
0026501900_000006,Reflections on the present high price of provisions; and the complaints and disturbances arising therefrom.,,69,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,3,1,0,0,0,3,1,2,3,4,1,1,1,1,3,5,1,1,0,5,0,0,2,5,0,1,1,0,0,0,2,3,0,0,0,0,0,2,5,2,0,2,0,0,1766,1,1,"London : printed for G. Kearsley, in Ludgate street, MDCCLXVI. [1766].",London,51,unknown,,,FALSE,"has happened within a few years. The gradual advancement must undoubtedly be imputed to the opulent state of the kingdom.' Money is at lead nine-tenths lower (not in England only, but over moult parts of Europe) than it was oo years ago; t for every augmentation of gold, silver, jewels,"
1356600400_000012,An Act for better regulating the assize and making of bread.,Great Britain,86,0,1,0,0,12,3,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,9,0,0,0,9,1,0,0,0,0,2,4,0,0,3,13,0,1,1,2,0,2,0,3,2,2,0,0,3,0,1,0,2,4,0,0,1773,1,1,"[London : printed by Charles Eyre and William Strahan, 1773].",London,57,unknown,,,FALSE,"are used to, and may be desirous of being fillplied with, a bre ad, made of wtheat, of a coarser and Still cheaper Sort than the Household bread ,, cannot, as tele Law now stands, be supplied with it, because it was not, until the enaaing of this Bill into"
0800701500_000009,"An essay on the causes of the decline of the foreign trade, consequently of the value of the lands of Britain, and on the means to restore both.","Sir Matthew Decker, 1st Baronet",62,1,0,2,2,0,1,2,2,1,0,0,1,3,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,2,2,0,2,0,7,0,0,1,2,0,2,2,0,0,0,2,0,2,3,0,1,0,1,5,4,0,0,1,0,1756,1,1,"Edinburgh : [s.n.], M,DCC,LVI. [1756].",Edinburgh,246,male,1679,1749,FALSE,"of course give better encouragement to their working people , whereby they cause them to be more induitrious than ours. C The The following cafe will show the diffictiu ties and discouragements our Merchants labour under more than the Dutch our great rivals in trade . Suppose a merchant in"
1614100100_000050,"An essay on the revenues of the Church of England. By Morgan Cove; LL. B. vicar of Sithney, Cornwall; and formerly of Trinity-Hall, Cambridge.",Morgan Cove,87,0,0,0,2,0,0,0,13,3,0,0,2,12,0,0,0,1,4,2,0,3,3,1,0,0,2,2,1,0,0,1,2,0,0,0,0,0,0,0,7,0,4,0,1,1,0,5,4,1,0,0,0,0,0,3,5,0,2,0,0,1797,1,1,"London : Printed for T. Cadell, Jun. and W. Davies. (successors to Mr. Cadell,) in the Strand, 1797.",London,387,male,1753,1830,FALSE,"farmers enjoy a degree of security, independence and re fpel ability, unknown to those of similar occupations, in other European countries . In proof of the great increase of the products of our agriculture, notwithstanding the oppressive, impolitic and ruinous burden of tithes, as it is called, may be mentioned,"
1199900100_000021,"Essays on husbandry. Essay I. A general introduction; Shewing That Agricultre is the Basis and Support of all flourishing Communities;-The antient and present State of that useful Art;-Agriculture, Manufactures, Trade, and Commerce justly harmonized;-of the right Cultivation of our Colonies;-Together with the Defects, Omissions, and possible Improvements in English Husbandry. Essay II. An account of some experiments tending to improve the culture of lucerne by transplantation: Being the first Experiments of the Kind hitherto made and published in England: From whence it appears, that Lucerne is an Article of great Importance in English Husbandry. The Whole illustrated with Copper-Plates and Representations cut on Wood.",Walter Harte,85,0,0,0,1,1,1,1,13,7,0,0,3,14,1,0,0,1,6,0,2,1,0,2,0,0,4,1,0,1,0,1,2,3,0,0,1,0,1,1,3,0,2,1,0,3,1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,1764,1,1,"London : printed for W. Frederick in Bath. And sold by J. Hinton, in Newgate-Street; W. Johnston, in Ludgate-Street; T. Field, in Pater-Noster-Row; J. Brotherton, in Cornhill; P. Valliant, in the Strand; Mess. Dodsley, in Pall-Mall; Mess. Wilson and Saunders, Seedsmen near Durham-Yard in the Strand; and H. Bradley, in Dublin, MDCCLXIV. [1764].",London,469,male,1709,1774,FALSE,"national bteffing; and, let Dw Hamel and Intieri contrive government magazines for grain , with the sagacity of Vitruvius or Palladio, yet fill the best public granaries are vast trats of country covered with corn . England , in a fruitful harvest, can produce corn enough (upon supposition that none"
0026700101_000105,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, L L. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes. ...",Adam Smith,94,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,5,1,0,0,1,0,0,5,0,1,2,0,0,2,12,21,0,1,0,3,0,1,3,3,0,0,0,0,7,0,0,1,0,5,4,6,1786,1,3,"London : printed for A. Strahan, and T. Cadell, in the Strand, MDCCLXXXVI. [1786].",London,511,male,1723,1790,TRUE,"of barren timber, in consequence of the improvement of land , will more than compensate all the advantages which can be derived from the best machinery, the greatest dexterity, and the most proper division and distribution of work . BUT BUT in all cafes in which the real price of"
