PassageID,Title,Author,Total termFreq,termFreq(aaron),termFreq(accord),termFreq(behold),termFreq(bring),termFreq(brought),termFreq(children),termFreq(citi),termFreq(command),termFreq(countri),termFreq(deliv),termFreq(earth),termFreq(eat),termFreq(egypt),termFreq(evil),termFreq(face),termFreq(faith),termFreq(father),termFreq(fear),termFreq(forth),termFreq(gave),termFreq(god),termFreq(hall),termFreq(hand),termFreq(hear),termFreq(heard),termFreq(heart),termFreq(heaven),termFreq(holi),termFreq(hous),termFreq(israel),termFreq(jacob),termFreq(judah),termFreq(king),termFreq(know),termFreq(laid),termFreq(land),termFreq(law),termFreq(left),termFreq(mose),termFreq(nation),termFreq(offer),termFreq(pass),termFreq(peac),termFreq(peopl),termFreq(pharaoh),termFreq(power),termFreq(priest),termFreq(prophet),termFreq(return),termFreq(river),termFreq(sea),termFreq(servant),termFreq(set),termFreq(took),termFreq(tribe),termFreq(turn),termFreq(voic),termFreq(water),termFreq(word),termFreq(work),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0847700700_000265,"The life of our blessed Lord and Saviour Jesus Christ. Containing the genealogy of our glorious redeemer, Nativity, Preservation, Circumcision, Baptism, Fasting, Temptation, Ministry, Doctrine, Calling the Apostles, Miracles, Parables, Travels, Transfiguration, Passion, Institution of the Sacrament, Crucifixion, Burial, Resurrection, Appearance, and Ascension. Together with the lives and sufferings of his holy apostles, evangelists, and other primitive martyrs, Who have laid down their Lives in the glorious Cause of Christianity, the Foundation on which all our Hopes of Eternal Happiness are fixed. To which is added, a full defence of Christianity Against all the Objections of Atheists, Deists, and Infidels, who have endeavoured to place Mankind on a Level with the Beasts that perish. The whole being calculated to promote The Knowledge of our Holy Religion, a Firm Faith in the Merits of our Blessed Redeemer, and the Practice of Every Christian Virtue. By the Reverend John Fleetwood, D. D. Author of the Christian's Dictionary, And of the History of the Holy Bible. Published by the King's Authority.","Fleetwood, John",98,1,1,0,1,2,2,0,1,3,3,0,0,12,0,1,0,13,0,0,2,10,0,3,1,2,0,2,1,4,1,4,0,1,0,0,2,0,0,10,0,1,0,0,3,2,0,0,2,1,1,0,0,1,1,0,1,0,0,1,1,1776,1,1,"London : printed for J. Cooke, at No 17, Pater - Noster - Row, MDCCLXXVI. [1776].",London,538,male,,,FALSE,"bring out his people who should serve them in this place, as an earnest of which, he gave him the covenant of circumcision; and afterwards a son, whom Abraham circumcised the eighth day, calling his name isaac, who begat Jacob , and Jacob begat the.twelve patriarchs. But these, moved with"
1166000100_000058,"The book of common prayer, and administration of the sacraments, And other Rites and Ceremonies of the Church of England. Also, the Companion to the altar. With notes and annotations.",Church of England,90,1,1,0,0,4,1,0,0,0,2,0,1,3,0,1,0,2,0,4,3,2,0,2,0,0,2,1,2,1,1,3,0,3,0,0,10,2,1,1,1,0,0,0,9,0,1,0,1,0,1,3,5,0,1,1,2,0,3,5,3,1794,1,1,"Newcastle upon Tyne : printed by M. Brown, Flesh-Market, M.DCC.XCIV. [1794].",Newcastle upon Tyne,589,unknown,,,FALSE,"the Lord. MORNING PRAYER. PSAL. xos. Colnitemini Domino. Give thanks unto the Lord, and call upon his I Name: tell the people what things he hath done. 2 0 let your songs be of him, and praise him: and et your talking be of all his wondrous works . |"
1152800200_000054,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, and With the former Translations diligently Compared and Revised. By his Majesties Special Command. Appointed to be Read in Churches.",,92,7,0,4,0,0,2,0,1,0,0,0,0,4,0,0,1,1,0,1,0,6,1,9,0,1,2,0,0,0,2,1,0,0,1,2,3,1,0,11,0,0,2,1,4,4,0,0,0,4,2,0,0,1,4,0,1,3,2,3,0,1712,1,1,"London : printed by the assigns of Thomas Newcomb, and Henry Hills, deceas'd; Printers to the Queens most Excellent Majesty, MDCCXII. [1712].",London,1192,unknown,,,FALSE,"isaac, and the God of Jacob , hath appeared. unto thee. 6 I And the LORD said furthermore unto him, Put now thine hand into thy bosom; and he put his hand into his bosom : and when lie took it out, behold , his hand wu leprous b as"
0071000100_000807,"The holy Bible, containing the Old and New Testaments; Translated out of the Original Tongues, and With the former Translations diligently compared and revised, by his Majesty's Special Command. Appointed to be Read in Churches.",,91,0,0,1,1,1,1,0,0,1,2,0,0,9,2,0,1,7,0,1,3,12,3,2,1,2,0,0,3,2,1,6,0,2,0,2,7,0,0,4,1,0,0,0,3,2,0,1,1,0,0,1,0,1,1,0,0,1,0,2,0,1795,1,1,"Cambridge : printed by John Archdeacon and John Burges, Printers to the University; and sold by C. Dilly, F. & C. Rivington, and B. & J. White, in London; and J. & J. Merrill, in Cambridge, MDCCXCV. [1795].",Cambridge,1031,unknown,,,FALSE,"of God , and serve tables. thy country , and ftom' thy kindred, and. 5'D 3 Wherefore, brethren, look ye out comeintothelandwhichilhallfhewthee. tt. --. among you seven men of honest report, 4 Then ecame he but of the land of', Gni. t i. full of the Holy Ghost, and wisdom,"
0094400100_000078,The Holy Bible containing the Old Testament and the New ...,,97,5,0,1,2,6,1,0,2,0,0,2,1,5,2,1,0,0,0,1,1,7,2,3,0,1,0,2,3,0,4,0,0,0,1,1,7,1,0,4,1,3,0,1,14,0,1,1,0,0,0,0,1,0,0,0,3,2,0,0,4,1729,1,1,"Oxford : printed by ye University Printer, 1729.",Oxford,801,unknown,,,FALSE,"the garments of his sons, to mini( ( in the priests office,, a, .P L  * And the anointing oil, and 2 sweet incense for the holy place: ac] ] to all that I have commanded thee, Shall they do. 12 5 And the LORD spake unto Moles, saying,"
0073800500_000050,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, And with the former Translations diligently Compared and Revised. By His Majesty's special Command. Appointed to be read in Churches.",,95,3,0,1,2,2,3,0,0,0,0,4,3,7,1,5,0,2,0,1,0,7,3,3,0,0,6,2,0,1,2,0,0,0,2,2,6,0,2,4,0,1,0,0,2,12,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,1735,1,1,"London : printed by John Baskett, Printer to the King's most Excellent Majesty. MDCCXXXV. Cum Privilegio, [1735].",London,838,unknown,,,FALSE,"and the thunders were ccaf all that night: and when it was morning, ed, he sinned yet more, and hardened his the ealft wind brought the locufls. heart , he and his servants . 14 And the loculls went up over all the; sand the heart of Pharaoh washardened, land"
0065700102_000158,"The holy Bible, containing the Old and New Testaments, Translated Out Of The Original Tongues, And With The Former Translations Diligently Compared And Revised. With select notes. Vol. I. Appointed to be Read in Churches.",,87,0,1,0,0,3,4,2,0,1,1,0,1,2,3,1,0,2,1,1,0,9,3,0,1,0,0,1,1,3,6,1,1,1,2,0,9,1,0,0,1,0,2,0,4,0,0,2,3,0,1,0,2,0,0,0,3,0,4,3,0,1795,2,2,"London : printed by M. Ritchie, for John Parsons, Paternoster Row, MDCCXCV. [1795].",London,996,unknown,,,FALSE,"the, priests thereof, and against the people of the land . 19 And they shall fight against thee,, but they shall not prevail against thee: 1 for I am with thee, saith the Lord, to deliver thee. CHAP. II God's expotfulation with the Jews, ct MOREOVER, the word of the"
0077100401_000069,"The holy Bible, containing the Old and New Testament; with notes Explanatory, Critical, and Practical, Selected from the works of Several Eminent Divines. ...",,107,2,0,1,2,1,2,2,0,0,0,6,3,6,1,1,0,3,1,1,0,6,0,3,0,0,8,2,0,3,2,0,0,0,3,2,6,0,1,11,1,0,0,0,3,16,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1774,1,5,"London : printed and sold by I. Moore and Co. Letter-Founders and Printers, in Queen-Street, near Upper-Moorfields, M.LCC.LXXV. 1774-76. [1775].",London,1000,unknown,,,FALSE,"all the land of Egypt since it became a nation . 25 And the hail finote throughout all the land of Egypt all that was in the field, both man and beast: and the hail finote every herb of the field, and brake every tree of the field. 26 Only"
0077200105_000112,"The holy Bible, containing the Old and New Testament; with notes Explanatory, Critical, and Practical, Selected from the works of Several Eminent Divines. ...",,106,0,1,1,1,2,2,1,3,0,1,1,0,1,1,0,0,7,0,0,1,13,1,1,8,0,2,0,1,4,7,1,0,5,2,1,7,1,1,1,1,0,0,0,4,0,1,0,2,1,0,0,3,1,0,0,3,9,0,1,1,1774,5,5,"London : printed and sold by I. Moore and Co. Letter-Founders and Printers, in Queen-Street, near Upper-Moorfields, M.LCC.LXXV. 1774-76. [1775].",London,663,unknown,,,FALSE,"the Lord our God , and have not been obedient unto his voice . 6 To the Lord our God appertaineth righteousness: but unto us and to our fathers open shame, as appeareth this day. 7 For all these plagues are come upon us, which the Lord hath pronounced against"
1639700100_000077,"The Holy Bible, Containing the Old & New Testaments: With arguments prefixed to the different books: and moral & theological observations at the end of every chapter Composed by the reverend ... Doctor of Divinity and one of the ministers of the church at Neuschatel in Swisserland. Translated in the desire of and recommended by the Society for Propagating Christian Knowledge.",Jean-Frédéric Osterwald,108,9,0,1,2,7,2,0,1,0,0,2,1,5,2,1,0,0,0,1,1,9,0,4,1,1,0,2,0,0,6,0,0,0,0,2,6,1,0,10,1,3,1,1,15,0,0,0,0,0,0,0,1,1,1,0,3,2,1,0,1,1793,1,1,"Berwick : Printed by and for John Taylor, MDCCXCIII. [1793].",,1016,male,1663,1747,FALSE,"the fab bath day, he shall surely be put to death. 16 Wherefore the children of Israel Shall keep the sabbath, to observe the sabbath throughout their generations, for a perpetual covenant. 17 It is a sign between me and the childrer of Israel for ever: for C in six"
1705200100_000621,"The Holy Bible containing the Old and New Testaments: Translated out of the original tongues, and with the former translations diligently compared and revised, by His Majesty's special command. Appointed to be read in churches.",,79,0,0,4,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,4,2,1,2,1,1,0,0,2,5,2,2,4,1,0,2,0,0,0,3,0,1,1,5,0,0,5,5,2,0,0,2,0,0,0,2,1,0,7,0,1799,1,1,"Edinburgh : Printed by Sir J.H. Blair and J. Bruce, printers to the King's Most Excellent Majesty, 1799.",Edinburgh,1129,unknown,,,FALSE,"and ye shall go. and' pray unto me,, and I will hearken unto you. 13 And ye shall Leek me, and find me, when ye shall search for me with all your: heart .. : .: 14 And I will be found of you, saith the LORD; and I will"
0077600200_000780,"The holy Bible, containing the Old and New Testaments, Newly Translated out of the Original Tongues: and With the former Translations Diligently Compared and Revised. By His Majesty's Special Command. Appointed to be read in Churches.",,88,1,0,1,0,2,2,0,0,0,3,0,0,10,1,0,2,7,0,1,3,9,0,3,1,3,2,1,1,3,1,3,0,2,0,1,2,0,0,6,0,0,0,0,2,1,1,0,2,0,0,1,0,1,3,0,2,0,0,3,1,1745,1,1,"London : printed by Thomas Baskett, Printer to the King's most Excellent Majesty; and by the assigns of Robert Baskett, MDCCXLV. [1745].",London,1034,unknown,,,FALSE,"God : 7 And the word of Godincreafed; ard and after that Shall they come forth , aid tbenumber of the disciples multiplied in serve me in this place. · Jerualem greatly anda greatcompany 8 And he gave him the covenant f o tie priefil were obedient to the faith"
1454000300_000046,"The New Testament of our Lord and Saviour Jesus Christ, ...",,103,9,1,0,5,0,8,0,2,0,2,0,0,5,3,0,0,1,0,2,0,7,2,5,0,1,1,0,0,0,7,1,0,1,2,0,6,0,0,8,0,0,0,0,5,11,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1716,1,1,"London : printed by John Baskett, and by the assigns of Thomas Newcomb, and Henry Hills, 1716.",London,1215,unknown,,,FALSE,"20,. anid Ithamar. ""l. ~. Anld the sons of Korah; aft~r, andl E: ka, yno nb. nah, and Abiafaph: these Are the families osso the Korh: tes. Clch n. 25and Eleazar Aarons son took him Bn: of(; 6- Sr achap. n. Ig ce. L C. 1 9 ·cmr~cnrusrupu a non~ar,,"
0073900301_000425,"The holy Bible, containing the Old and New Testaments; Translated out of the Original Tongues, and With the former Translations diligently compared and revised, by his Majesty's Special Command. Appointed to be Read in Churches.",,94,1,0,1,0,2,5,0,3,0,1,1,3,2,1,0,0,4,0,0,4,13,0,2,0,2,3,4,1,0,3,2,0,0,1,0,1,4,0,1,0,0,1,0,3,0,1,0,0,0,2,3,0,2,0,0,5,1,6,1,4,1796,1,2,"Cambridge : printed by John Archdeacon and John Burges, Printers to the University; and sold by C. Dilly, F. & C. Rivington, and B. & J. White, in London; and J. & J. Merrill, in Cambridge, MDCCXCVI. [1796]-98.",Cambridge,988,unknown,,,FALSE,"The waters saw thee, O God , the waters saw thee; they were afraid: the depths also were troubled. 17 The clouds poured out water : the skies sent out a found: thine arrows also went abroad. 18 The voice of thy thunder wasin the heaven : the lightnings lightened"
1705200100_000049,"The Holy Bible containing the Old and New Testaments: Translated out of the original tongues, and with the former translations diligently compared and revised, by His Majesty's special command. Appointed to be read in churches.",,103,2,0,2,1,2,2,2,0,0,0,7,2,7,0,1,0,3,2,2,0,6,2,2,0,0,5,2,0,3,2,0,0,0,5,3,6,1,1,2,1,0,0,0,5,10,0,0,0,0,0,0,9,0,0,0,1,0,0,2,0,1799,1,1,"Edinburgh : Printed by Sir J.H. Blair and J. Bruce, printers to the King's Most Excellent Majesty, 1799.",Edinburgh,1129,unknown,,,FALSE,"early in the morning, and and before Pharaoh , and Lay unto in, Thus saith the lord God of the ebrews, Let my people go, that they lay serve me. 14for I will at this time send all my agues upon thine heart , and upon ly servants , and"
0385200901_000091,"Sacred history selected from the Scriptures, with annotations and reflections, suited to the comprehension of young minds: ... By Mrs. Trimmer, ...",Sarah Trimmer,110,7,0,1,2,8,2,0,1,0,0,1,1,6,2,1,0,0,1,1,2,8,0,5,1,1,0,2,0,0,4,0,0,0,0,1,7,0,0,13,1,3,1,0,15,0,1,0,0,0,0,0,1,1,1,0,3,2,1,1,1,1782,1,6,"London : printed for J. Dodsley; T. Longman and G. Robinson; and J. Johnson, 1782-85.",London,483,female,1741,1810,TRUE,"lays the load made heaven and C a: hand on the fcven;  day he refled, and was rcfreflled, And he gave unto Moses , when he had made an end f communing with him unc0 mount Sinai, two t.bles oftefiimonoy, tables of stone, written with the finger of GOD"
0075100200_000565,"The holy Bible, containing The Old Testament and the New: newly translated out of the original tongues, and with the former translations diligently compared and revised, by His Majesty's special command. Appointed to be read in churches.",,104,0,0,3,0,1,1,2,0,1,1,1,0,11,4,2,0,3,1,2,0,11,4,1,0,0,0,1,0,3,3,0,9,3,0,0,15,1,1,0,2,0,0,1,1,1,0,0,2,3,0,0,0,3,0,0,1,1,0,3,1,1767,1,1,"Oxford : printed by T. Wright, and W. Gill, Printers to the University: and sold by J. Newbery, in St. Paul's Church Yard; R. Baldwin, S. Crowder, and J. Coote, in Pater-Noster Row, London; and by W. Jackson, in Oxford, 1767.",Oxford,1008,unknown,,,FALSE,"fital die. from all nations whither' they had bta 1i7 So shall it be with all the men that driven to dwell in the land 6f Judah ; 6 Etc , rtnih carriedinto Egypt . Chap; XLIV | 6 Ean men and women, and children , i and the king's"
0073800100_000049,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, and With the former Translations Diligently Compared and Revised. By His Majesty's Special Command. Appointed to be read in Churches.",,135,8,2,2,3,2,1,0,1,0,0,1,0,12,0,0,0,0,0,5,0,2,4,5,0,0,4,0,0,5,2,0,0,0,2,1,12,0,0,6,0,0,0,0,12,11,0,0,0,0,12,0,5,1,0,0,3,0,9,2,0,1750,1,1,"London : printed by Thomas Baskett, Printer to the King's most Excellent Majesty; and by the assigns of Robert Baskett, M.DCC.L. [1750].",London,1207,unknown,,,FALSE,"LORD spake unto Mo 4 But Pharaoh shall not hearken unto res, Say unto Aaron , Take thy rod, and yo; i, that I may lay my hand upon Egypt , firetch out thine hand upon the waters and bring forth mine armies, and my of Egypt , upon their"
0060500100_000584,"The holy Bible, containing the Old and New Testaments, Translated out of the Original Tongues, and with the Former Translations Diligently Compared and Revised. With select notes. Appointed to be Read in Churches.",,115,0,0,7,1,1,0,2,0,1,0,1,0,12,5,2,0,3,1,1,1,9,1,4,1,0,0,0,0,0,3,0,15,7,2,0,12,1,0,0,1,1,0,0,0,3,0,0,2,1,1,0,1,3,0,0,1,0,0,7,1,1796,1,1,"London : printed by M. Ritchie, Middle-Street, Cloth Fair, for J. Wright, 169, Piccadilly, MDCCXCVI. [1796].",London,1736,unknown,,,FALSE,"_ L ___ _ IJ of the Egyptians shall he burn with fire. CHAP. XLIV The desolation of Judah for idolatry. THE word that came to Jeremiah concerning all the Jews which dwell in the land of Egypt , which dwell at Migdol, and at Tahpanhes, and at Noph, and"
0333800100_000070,"An illustration of the Holy Bible, containing the sacred text of the Old Testament and the New; together with the Apocrypha. The Notes and Comments Are selected from the best Annotators, whereby The Sublime Passages are pointed out, and Some Mis-Translations rectified.",,109,12,0,2,2,0,3,0,3,0,0,1,0,10,0,0,0,0,0,1,0,3,1,5,2,0,5,1,0,0,3,0,0,0,2,0,4,0,0,6,0,0,0,0,3,16,1,2,1,0,8,0,1,0,0,0,3,0,7,1,0,1771,1,1,"Birmingham : printed at the Verulam Press, by Nicholas Boden, M,DCC,LXXI. [1771].",Birmingham,1259,unknown,,,FALSE,"mlf/s is encouraoed togo to Pharaoh .. 1o Iis rods is trcd ino a. Jerient. 13 Pharaoh's heart is hardened. 19 The river is turned into blood. ND the lotd fiaid unto motes, See, I have made tlee a god to Pharaoh ; and Aaron thy brother shall be thy"
0070900200_000045,"The holy Bible, containing the Old and New Testaments: Newly Translated out of the Original Tongues; and With the former Translations Diligently Compared and Revised. By His Majesty's special Command. Appointed to be read in Churches.",,114,15,5,2,4,0,5,0,2,0,0,0,0,10,0,0,0,2,0,2,0,3,2,5,1,0,3,0,0,0,0,1,0,2,1,1,7,0,0,5,0,0,0,0,3,13,0,0,1,0,6,0,1,0,3,0,4,0,5,0,0,1742,1,1,"Dublin : printed by George Grierson, Printer to the King's Most Excellent Majesty, at the King's-Arms and Two Bibles in Essex-Street, MDCCXLII. [1742].",Dublin,1025,unknown,,,FALSE,"Moses , Now Simeon. i shalt thou lee what I will do to Pha. 16 V And these are the names of the raoh: for with a strong hand shall he sons of Levi, according to their gene. let them go, and with a frronghand rations; Gerlhon, and Kohath, and"
0071300200_000047,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, and With the former Translations diligently compared and revised, By His Majesty's special Command. Appointed to be read in Churches.",,112,3,0,3,3,0,10,0,1,0,1,0,0,4,3,0,0,1,0,1,1,5,4,3,1,1,0,0,0,1,10,2,0,3,1,2,8,0,0,8,0,0,0,0,12,9,0,0,0,0,0,0,4,1,0,0,0,0,0,1,5,1765,1,1,"Cambridge : printed by Joseph Bentham Printer to the University, by whom they are sold in Cambridge, and by Benj. Dod Bookseller in Ave-Mary Lane, London, [1765].",Cambridge,1014,unknown,,,FALSE,"lest he fall upon us with pestilence, or with the fwoid. 4 And the king of Egypt said unto them, Wherefore do ye, Moses and Aaron , let the people from their works ? get ye unto your burdens. 0.5 1 And'pharaoh said, Behold , the people of the land"
0065100100_000047,"The holy Bible, containing the Old Testament and the New: Newly Translated out of the Original Tongues, and With the former Translations Diligently compared and revised, By His Majesty's special Command. Appointed to be read in Churches.",,102,11,5,3,3,0,4,0,2,0,0,0,0,7,0,0,0,1,0,0,0,2,5,4,1,1,3,0,0,0,2,1,0,2,1,0,6,0,0,10,0,0,1,0,2,12,0,0,1,0,4,0,1,0,2,0,2,0,3,0,0,1771,1,1,"Oxford : printed by T. Wright and W. Gill, Printers to the University: and sold by S. Crowder, in Pater-Noster Row, London; and by W. Jackson, in Oxford, [1771].",Oxford,1003,unknown,,,FALSE,"of Zohar, and Shaul the son of a Canaan R. 5tr,, 15 cf Siimenr, of Lefi. itifh weman: these are the families of T HEPN the LORD said unto Moses , S'meon. Now shalt thou see what I will do 16 T[ And these are the names of the to"
