PassageID,Title,Author,Total termFreq,termFreq(africa),termFreq(african),termFreq(america),termFreq(annual),termFreq(black),termFreq(british),termFreq(brought),termFreq(carri),termFreq(charter),termFreq(coast),termFreq(coloni),termFreq(commerc),termFreq(compani),termFreq(countri),termFreq(cruel),termFreq(dutch),termFreq(european),termFreq(export),termFreq(foreign),termFreq(fort),termFreq(franc),termFreq(french),termFreq(gambia),termFreq(gold),termFreq(hand),termFreq(human),termFreq(import),termFreq(indi),termFreq(inhabit),termFreq(king),termFreq(labour),termFreq(majesti),termFreq(manner),termFreq(merchant),termFreq(nation),termFreq(nativ),termFreq(negro),termFreq(number),termFreq(object),termFreq(peopl),termFreq(plantat),termFreq(poor),termFreq(portugues),termFreq(price),termFreq(properti),termFreq(public),termFreq(river),termFreq(sea),termFreq(settlement),termFreq(ship),termFreq(slave),termFreq(slaveri),termFreq(sold),termFreq(sugar),termFreq(taken),termFreq(thousand),termFreq(tobacco),termFreq(trade),termFreq(trader),termFreq(treat),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1509800100_000541,"Chambers's edition. An improved system of modern Geography: or, A geographical, historical, and commercial grammar; containing the ancient and present state of all the empires, kingdoms, states, and republics in the known world. With I. The figures, motions, and distances of the planets, according to the Newtonian system and the latest observations. II. A general view of the Earth considered as a planet; with several useful geographical definitions and problems. III. The grand divisions of the globe into land and water, continents and islands. IV. The situation and extent of empires, kingdoms, states, provinces, and colonies. V. Their climates, air, soil, vegetable productions, metals, minerals, natural curiosities, seas, rivers, bays, capes, promontories, and lakes. VI. The birds and beasts peculiar to each country. VII. Observations on the changes that have been observed upon the face of nature since the earliest periods of history. VIII. The history and origin of nations; their forms of government, religion, laws, revenues, taxes, naval and military strength. IX. The genius, manners, customs, and habits of the people. X. Their language, learning, arts, sciences, manufactures and commerce. XI. The chief cities, structures, ruins, and artificial curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the names and places alphabetically arranged. II. A table of the coins of all nations, and their value in English money. III. A chronological table of remarkable events from the creation to the present time. Originally compiled By William Guthrie, Esq.",William Guthrie,56,5,1,1,1,0,1,0,2,0,5,0,1,0,3,1,2,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,3,1,1,0,0,1,0,1,1,0,0,3,0,2,0,2,0,0,1,1,0,2,5,1,0,0,1789,1,1,"Dublin : Printed by John Chambers, No. 5, Abbey-Street, M.DCC.LXXXIX. [1789].",Dublin,1032,male,1708,1770,FALSE,"1983, the river of Senegal wyith its dependencies were given up to Fraznce. a5monga the Negroes , a man's wealth contifts in the number of his family, whom he sells likte so many cattle, and often at an inferior price . Gold andi ivory, next to the slave trade ,"
0452802600_000011,"Observations on the project for abolishing the slave trade, and on the reasonableness of attempting some practicable mode of relieving the negroes. By John Lord Sheffield.","John Baker Holroyd, 1st Earl of Sheffield",83,0,2,0,0,1,5,0,6,0,0,0,2,0,7,0,1,1,0,2,0,1,0,0,0,0,4,0,2,0,0,1,0,2,0,7,0,3,0,0,0,2,0,0,0,1,1,0,0,0,6,5,1,0,1,3,1,0,15,0,0,0,1791,1,1,"London : printed by J. Cooper, Bow Street, Covent Garden, for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.XCI. [1791].",London,75,male,1735,1821,FALSE,"even supposing Europeans capable of the labour in that climate, and that the sugar plantations could afford such an expense? Or, could any be spared, what must they be but the sweepings of our fireets and gaols? and then the degree of severity necessary to regulate and keep in order"
0873700104_000163,"A political survey of Britain: being a series of reflections on the situation, lands, inhabitants, revenues, colonies, and commerce of this island. Intended to shew That we have not as yet approached near the Summit of Improvement, but that it will afford Employment to many Generations before they push to their utmost Extent the natural Advantages of Great Britain. In four volumes. By John Campbell, L. L. D. ...",John Campbell,68,1,2,0,2,0,1,0,2,0,10,0,1,2,0,0,1,0,0,1,5,0,1,1,1,0,0,1,1,0,0,0,0,1,1,3,5,1,2,0,0,1,0,0,0,1,0,7,0,1,2,1,0,0,0,0,4,0,2,3,0,0,1775,4,4,"Dublin : T. Ewing, Capel-Street; and C. Jenkin, Dame-Street, MDCCLXXV. [1775].",Dublin,387,male,1708,1775,FALSE,"rivers . The ivory or teeth coast succeeds next, in which our commerce is carried on in the same manner without settlements , and the number of our ships that relort thither, together with the interest that the natives have inpre serving our correfipondence, enable us to deal largely in"
0432500700_000027,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,86,6,2,1,3,2,0,1,0,0,3,0,2,0,13,0,0,5,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4,1,4,0,0,0,0,0,0,0,1,0,0,20,1,3,0,0,0,0,1,3,0,2,1789,1,1,"[London], 1789.",London,890,unknown,,,FALSE,"bold, but by Stratagem, and in small Parties: They lie concealed in the Woods which surround the small Villages, and make their Attacks under Cover of the Night, and seize the People by Surprise. Others are sold as Delinquents, and there make the greater Part. Mr. Penny does not deny"
0287100903_000148,Studies of nature. Translated from the French of James-Henry-Bernardin de Saint Pierre. In three volumes. ...,Jacques-Henri Bernardin de Saint-Pierre,63,8,1,1,0,1,0,0,2,0,2,2,2,0,2,0,0,5,0,0,0,2,0,0,1,0,4,0,1,3,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,4,2,0,0,2,1,0,3,1,0,4,1798,3,3,"London : printed for Lee and Hurst, 32, Paternoster-Row; Richardsons, Royal Exchange, and Wright, Piccadilly, 1798.",London,457,male,1737,1814,FALSE,"Islands, and near to that of St. John, which is so little frequented by Europeans , that the Portugucze call it, ava or savage. Its good; nd hospitable inhabitants , according to an English navigator, of the name of Roberts, who had a most delightful opportunity of putting these amiable"
1050900100_000602,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geogragraphical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A table of the coins of all nations, and their Value in English Money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. To which have been added the late discoveries of Dr. Herschell, and other eminent Astronomers. Illustrated with a Correct Set of Maps, Engraved from the most recent Observations and Draughts of Geographical Travellers. The fifteenth edition, corrected, and considerably enlarged.",William Guthrie,69,1,0,3,1,0,0,1,4,0,1,3,0,3,0,0,7,1,1,0,0,0,2,0,1,1,1,0,2,2,0,1,0,0,1,4,0,1,1,0,0,0,0,0,1,2,1,1,2,2,4,1,0,0,2,0,0,2,6,0,0,2,1795,1,1,"London : printed for Charles Dilly, in the Poultry; and G.G. and J. Robinson, in Pater-Noster Row, MDCCXCV. [1795].",London,1029,male,1708,1770,FALSE,"the sea like a pyramid, and almost round. But though so small, and inconveniently laid out by nature, the industry of the Dutch has made it to turn to very good account, and it is said to contain 5ooo whites, and i5, 0 negroes . The fides of the mountains"
1439300102_000031,"Elements of moral science. By James Beattie, LL.D. professor of moral philosophy and logic in Marischal College, Aberdeen. First[-second] volume.","Folwell, Richard",55,1,0,1,2,1,1,0,0,0,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,1,3,2,3,0,0,2,0,1,0,0,1,3,1,0,1,1,0,1,0,1,1,0,1,1,0,6,3,0,0,1,4,0,1,1,1,0,1792,2,2,"Philadelphia : From the press of Mathew Carey, no. 118, Market-Street, Jan. 28, M,DCC,XCII. [1792-1794].",Philadelphia,348,male,1735,1803,FALSE,"human nature in all the British dominionls. But I: muff confess, with anguish of heart, that it is not so; forr thiat almost all the produas of the wveft Indies , and some too of the ealz, are procured for us, by the tweat, the tears, and the blood of"
0859800101_000031,"A summary, historical and political, of the first planting, progressive improvements, and present state of the British settlements in North-America. Containing I. Some general Account of ancient and modern Colonies, the granting and settling of the British Continent and West-India Island Colonies, with some transient Remarks concerning the adjoining French and Spanish Settlements, and other Remarks of various Natures. II. The Hudson's-Bay Company's Lodges, Furr and Skin Trade. III. Newfoundland Harbours and Cod-Fishery. IV. The Province of L'Accadie or Nova-Scotia; with the Vicissitudes of the Property and Jurisdiction thereof, and its present State V. The several Grants of Sagadahock, Province of Main, Massachusetts-Bay, and New-Plymouth, united by a new Charter in the present Province of Massachusetts-Bay, commonly called New-England. By William Douglass, M.D.","Douglass, William",81,0,0,6,3,0,3,2,2,1,2,0,0,8,2,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,7,0,0,0,1,0,1,3,2,0,0,0,0,2,2,0,2,2,5,2,9,4,0,1,0,0,0,0,3,1,0,0,1755,1,2,"[London] : Boston, New-England, printed: London, re-printed for R. Baldwin in Pater-Noster-Row, M.DCC.LV. [1755].",London,591,male,1691,1752,FALSE,"There is yearly a licence from 4000 or 5000 tun of dry goods to be ihipt for New spain from Cadiz, annually but alternately by the Flota for La Vera Cruz, and by the Galeons for Carthagena, the barcadier of St. Fe or Terra Firma, and for Porto bello the"
0207400200_000367,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruing, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To Which Are Added, I. A Geographical Index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A Chronological Table of remarkable Events from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. Illustrated with a correct set of maps, engraved by Mr. Kitchin, Geographer.",William Guthrie,70,2,0,0,2,0,0,1,1,0,1,2,2,2,0,0,0,2,1,3,1,0,0,0,4,0,0,2,1,4,5,0,0,0,2,2,1,0,1,0,0,1,1,3,0,0,1,1,2,3,2,1,0,1,1,2,0,2,5,0,0,2,1785,1,1,"London : printed for Charles Dilly, in the Poultry; and G.G.J. and J. Robinson, in Pater-Noster Row, 1785.",London,972,male,1708,1770,FALSE,"kings of Portugal are buried, are inexpressibly magnificent, and several monaileries in Portugal are dug out of the hard rock. The chapel of St. Roch, is probably one of the finerf and richest in the wo: ld; the paintings are mosaic work, so curiously wrought with stone: of all colours,"
1376300400_000015,"Some historical account of Guinea, its situation, produce, and the general disposition of its inhabitants. With an inquiry into the rise and progress of the slave trade, its nature, and lamentable effects. Also a republication of the sentiments of several authors of note on this interesting subject: particularly an extract of a treatise written by Granville Sharpe. By Anthony Benezet.",Anthony Benezet,59,1,1,1,0,0,0,1,1,0,4,1,0,1,3,0,0,4,0,0,0,1,0,0,1,0,0,0,2,2,1,0,0,0,0,1,3,6,0,0,2,0,0,2,0,0,3,1,0,0,0,3,2,2,0,2,0,0,4,0,0,3,1772,1,1,"[London] : Philadelphia: printed MDCCLXXI. London: re-printed, and sold by W. Owen, near Temple-bar; and E. and C. Dilly, in the Poultry, MDCCLXXIII. [1772].",London,214,male,1713,1784,FALSE,"CL obfecrved~ to be wcell cultivated, there bet ing plenty of grain, and fruit of several""' ""' and the tqwns prettily laid out. On "" the 25th, being informed by the Portu "" gueze of a towin of Negroes called Bymba, · C where there was not only a quantity"
1696900100_000511,"Lex mercatoria rediviva: or, The merchant's directory. Being a complete guide to all men in business, whether as traders, remitters, owners, freighters, captains, insurers, brokers, factors, supercargoes, agents. Containing an account of our trading companies and colonies, with their establishments, and an abstract of their charters; the duty of consuls, and the laws subsisting about aliens, naturalization and denization. To which is added, a state of the present general traffick of the whole world; describing the manufactures and products of each particular nation: and tables of the correspondence and agreement of the Europea coins, weights, and measures, with the addition of all others that are known. Extracted from the works of the best writers both home and abroad; more especially from those justly celebrated ones of Messieurs Savary; improved and corrected by the author's own observations, during his long continuance in trade. The whole calculated for the use and service of the merchant, lawyer, senator, and gentleman. By Wyndham Beaws, merchant.",Wyndham Beawes,61,1,2,1,0,2,0,0,2,0,3,0,1,2,1,0,2,1,0,0,0,0,1,3,4,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,10,1,2,1,1,0,1,0,0,3,0,8,0,0,0,1751,1,1,"London : Printed for R. Baldwin, in Pater-noster-Row; and S. Crowder and Co. on London Bridge, [1751].",London,955,male,,,FALSE,"it in 1078 3 in a 692 the Enghyh took it from there last, who the succeeding Year again repoff~effed it; and the Senegcal Company have occupied it ever since, and from hence carried on a Part of their Trade , of which, however, the greatest Share always continues to"
0831300103_000060,"Modern history: or, the present state of all nations. Describing their respective situations, persons, habits, and buildings; manners, laws and customs, religion, and policy; Arts and Sciences, Trades, Manufactures and Husbandry; plants, animals, and minerals. By Mr Salmon. Illustrated with cuts and maps, accurately drawn according to the Geographical Part of this Work, by Herman Moll. The third edition. With considerable additions and improvements, interspersed in the body of the work: Also the History and Revolutions of each Country, brought down to the present Time. In three volumes. ...",Thomas Salmon,81,0,0,1,0,0,0,2,2,0,5,0,0,0,3,0,1,6,0,0,1,0,1,0,8,0,0,1,0,1,2,0,0,1,5,3,0,3,2,1,2,0,0,1,5,0,0,0,0,0,2,7,1,2,0,2,1,0,7,0,0,2,1744,3,3,"London : printed for T. Longman, in Pater-Noster-Row. T. Osborne, in Grays-Inn. J. Shuckburgh, in Fleet-Street. C. Hitch, in Pater-Noster-Row. S. Austen, in Newgate-Street. And J. Rivington, in St Paul's Church-Yard, MDCCXLIV. [1744]-46.",London,651,male,1679,1767,FALSE,"obliged to receive an infinite number of little pieces in a pound, it is almost impofible to touch every one, and the metal, looking so well, is cfarce fufpeted. They also tinge powder of Coral so artificially, that it is impossible to distinguish it any other way, than by the"
