PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(appear),termFreq(believ),termFreq(child),termFreq(court),termFreq(daughter),termFreq(earl),termFreq(end),termFreq(enter),termFreq(famili),termFreq(father),termFreq(fortun),termFreq(friend),termFreq(gener),termFreq(gentleman),termFreq(hand),termFreq(happi),termFreq(hear),termFreq(heard),termFreq(heart),termFreq(herself),termFreq(honour),termFreq(hope),termFreq(hous),termFreq(king),termFreq(knight),termFreq(know),termFreq(ladi),termFreq(late),termFreq(leav),termFreq(left),termFreq(letter),termFreq(life),termFreq(littl),termFreq(live),termFreq(love),termFreq(madam),termFreq(marri),termFreq(mean),termFreq(mind),termFreq(miss),termFreq(night),termFreq(old),termFreq(person),termFreq(poor),termFreq(prai),termFreq(present),termFreq(return),termFreq(room),termFreq(servant),termFreq(sure),termFreq(think),termFreq(thought),termFreq(told),termFreq(wife),termFreq(woman),termFreq(word),termFreq(world),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0054800900_000003,"The young Quaker, a comedy; as it is acted at the Theatre-Royal, Smoke-Alley.",John O'Keeffe,84,0,0,1,3,1,1,0,0,2,0,2,4,0,0,4,0,2,0,0,3,0,0,1,1,0,0,1,8,0,1,2,7,0,5,1,3,5,2,0,1,5,0,6,0,2,2,0,0,1,0,0,2,1,0,0,0,0,0,4,1788,1,1,"[Dublin] : Printed for the booksellers, M,DCC,LXXXVIII. [1788].",Dublin,62,male,1747,1833,TRUE,"an odd place for a flock broker.. Pnl'. TRUE sir, and such a stingy miferalale old devil too, but he's jus crept out of some dirty hole about the Royal Exchange, since he began to court Araminta, and so sets up for a great gentleman . but vol. can't think"
1603400300_000058,"Religious courtship: Being historical discourses, on the necessity of marrying religious husbands and wives only. As also of husbands and wives being of the same opinions in religion with one another. With an appendix of the necessity of taking none but religious servants, and a proposal for the better managing of servants.",Daniel Defoe,70,1,1,0,1,2,3,0,1,0,2,4,0,1,1,6,0,4,0,0,1,3,0,0,0,0,0,1,3,0,0,1,0,3,2,2,1,2,4,0,2,0,0,1,2,0,0,0,0,1,0,0,1,1,2,1,1,2,0,6,1743,1,1,"London : Printed for J. Hodges, at the Looking-Glass, over-against St. Magnus Church, London-Bridge, M.DCC.XLIII. [1743].",London,401,male,1660,1731,TRUE,"Matters, that I insisted on the Necessity of not marrying a Man void of Religion, but from a due Sense ofjuft the contrary, viz. the Want I should be in of being guided and assisted in religious things upon all Occasions myself: That it would be a fatal Mistake the"
1301200101_000020,The rambler. In four volumes.,Samuel Johnson,69,1,0,1,0,1,0,0,2,0,0,2,0,1,0,1,2,0,0,5,0,1,1,0,3,0,0,1,6,1,1,0,1,0,1,2,1,4,0,1,1,1,0,1,1,1,5,0,0,1,5,2,0,1,3,0,3,1,0,3,1785,1,4,"Dublin : printed by D. Graisberry, for Robert Burton, No. 2, Capel-street, MDCCLXXXV. [1785].",Dublin,326,male,1709,1784,TRUE,"were not easily to be gotl. with Wlith there cautions I waited on mnodern ~omn bafine, of whom the firfft sight gave me no ravishing ideas. She was twco yards round the wraiff, her voice was at once load and fqlueakring, and her face brought to my mind the piaure"
1343300300_000003,"Isabella; or, The fatal marriage. A tragedy altered from Southern. Adapted for theatrical representation, as performed at the Theatres-Royal, Drury-Lane and Covent-Garden. Regulated from the prompt-books, by permission of the managers.",Thomas Southerne,79,2,0,1,3,0,1,0,1,2,2,3,1,3,0,2,1,0,3,2,0,0,0,1,0,3,0,7,4,0,0,0,0,1,2,1,3,1,6,0,0,0,0,3,0,4,3,0,0,0,1,0,2,1,0,0,1,2,1,5,1792,1,1,"London : Printed for the proprietors, under the direction of John Bell, British Library, Strand, bookseller to His Royal Highness the Prince of Wales, MDCCXCII. [1792].",London,72,male,1660,1746,TRUE,"Isa. Why, don't you know me, friend ? i39) Samp. Not I, not I, mistress; I may have seen you before, or so; but men of employment must forget their acquaintance; especially such as we are never to be the better for. [ Going to shut the door, Nurse enters"
0424803200_000014,The king and the miller of Mansfield. A dramatic tale. As it was acted at the Theatre-Royal in Drury-Lane. By R. Dodsley.,Robert Dodsley,77,0,1,0,3,0,3,0,1,5,0,1,0,1,0,0,0,1,2,1,2,0,1,4,1,8,2,1,1,0,0,0,0,1,0,2,1,4,0,0,0,1,0,4,1,3,3,2,0,0,2,1,6,1,2,1,0,1,0,2,1761,1,1,"Glasgow : [s.n.], Printed in the Year MDCCLXI. [1761].",Glasgow,48,male,1703,1764,TRUE,"Let her come in, I'll speak to her presently . [Exit with the king . Enter Sir Timothy dilguis'd, as a maidservant. Sir Timothy. Well, I am obliged to the dear girl for this kind contrivance of getting me into the house with her. Twill be charningly convenient. Re enter"
0385400500_000046,"Religious courtship: being historical discourses, on the necessity of marrying religious husbands and wives only. As also of husbands and wives being of the same opinions in religion with one another. With an appendix Of the Necessity of taking none but Religious Servants, and a Proposal for the better managing of Servants.",Daniel Defoe,85,2,0,3,2,0,2,0,0,0,1,5,0,0,1,6,0,0,4,3,1,2,0,1,0,0,0,6,3,0,1,0,0,2,2,0,2,4,2,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,2,12,2,4,1,3,1735,1,1,"London : printed for Daniel Farmer, at the Bible, A. Bettesworth and C. Hitch, at the Red-Lion, both in Pater-Noster-Row ; and S. Birt, at the Bible and Ball in Avy-Mary Lane, MDCCXXXV. [1735].",London,370,male,1660,1731,TRUE,"will be for your Service, I'll mention it again to him. Eld. Sift. If you do, Madam , I desire to be absent; for he will not bear it from me. oldla. Let me alone for that. When the old Lady had done this.converfation, Ihe began to call for her"
1234802101_000013,"Powis Castle, or anecdotes of an antient family. In two volumes. ...",,70,0,1,1,0,1,1,0,0,0,1,3,0,0,0,2,0,1,0,2,0,3,2,0,0,0,0,4,10,0,1,1,0,0,0,1,1,5,0,1,1,4,0,2,0,1,2,0,1,2,1,1,2,4,1,2,0,0,0,4,1788,1,2,"London : printed for W. Lane, Leadenhall-Street, 1788.",London,216,unknown,,,FALSE,"roast ditto at the bottom; a rich plumb pudding on one fide, and. it's exact resemblance on the other, with a huge apple pie in the middle. It must be confessed Mr. Fleming did infinite honour to the entertainment; and during the time he was making conspicuous depredations on the"
0000500901_000049,"The illustrious French lovers; being the true histories of the amours of several French persons of quality. In which are contained A great Number of excellent Examples, and rare and uncommon Accidents; Shewing The Polite Breeding and Gallantry of the Gentlemen and Ladies of the French Nation. Written originally in French, and translated into English by Mrs. P. Aubin. In two volumes.",Robert Challe,68,0,0,1,1,0,0,0,1,0,1,0,3,4,1,1,1,2,0,1,0,2,1,0,0,0,0,2,5,0,4,2,1,2,0,1,2,2,5,0,0,0,1,1,1,2,0,0,1,0,0,0,1,2,3,1,2,4,2,1,1727,1,2,"London : printed for John Darby, Arthur Bettesworth, Francis Fayram, John Pemberton, Charles Rivington John Hooke, Francis Clay, Jeremiah Batley, Edward Symon, M.DCC.XXVII. [1727].",London,289,male,1659,1721,FALSE,"who was certainly one of the sweetest natured and belt bred Women in the World , as he has shown in her behaviour since with the Man she married , who has now, Heaven be praised, left her a Widow: with him she fufter'd all that a Woman could endure,"
1676000200_000004,"The West Indian: A comedy. As it is performed at the Theatre Royal, in Drury-Lane. By the Author of The Brothers.",Richard Cumberland,70,0,1,1,2,0,3,0,0,1,3,2,3,0,0,0,1,2,1,0,2,0,1,1,0,0,0,0,10,0,1,1,0,0,0,0,1,4,2,0,0,2,0,3,3,3,2,0,0,0,1,1,3,0,2,0,1,0,2,4,1774,1,1,"Dublin : Printed by George Bonham, in William-street, MDCCLXXIV. [1774].",Dublin,72,male,1732,1811,TRUE,"y Rufport and Charlotte. Ilady RK. Miss ; Rufport, I desire to hear no more of c.i(pt: int Dudley and his destitute family : not a filling of r: ine shall ever cross thie hands of any of them: because Hnv lilter chiofe to marry a beggar, ani I bound"
0005200302_000011,Barham Downs. A novel. In two volumes. By the author of Mount Henneth. ...,Robert Bage,71,1,0,0,0,0,0,2,1,0,1,1,0,0,0,5,3,2,2,0,1,1,3,3,0,0,0,2,3,1,1,1,0,1,1,0,3,0,0,1,0,5,1,1,2,2,1,0,3,0,1,3,3,0,0,0,5,1,1,2,1784,2,2,"London : printed for G. Wilkie, No. 71, St. Paul's Church-Yard, MDCCLXXXIV. [1784].",London,357,male,1728,1801,FALSE,"obliged to leave England. \wchierley indeed persuades my iather to beleve these reports are merely malicious, but they gain ground about the neighbourhood. You know aioc, that vwe never had a satisfactory account of Mrs. Delane's family , and it is hliilperedi here that fie was once Lord V interbotctom's"
0100500402_000057,"The history of Miss Betsy Thoughtless, in four volumes. ...",Eliza Haywood,62,2,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,1,0,2,2,0,0,2,1,1,2,2,1,0,4,2,2,3,2,0,1,7,0,0,1,0,0,1,2,3,1,1,1,1,2,1,1,0,0,1,1751,2,4,"Dublin : printed for Oliver Nelson, at Milton's-Head in Skinner-Row, MDCCLI. [1751].",Dublin,166,female,1693,1756,TRUE,"to hear us.' Mr. Trueworth cried out, in a kind of Rapture, as soon as fie had done speaking, Who would not think · imfelf happy to be one of the Audience at such a · Performance ?'Leas going on, but Mrs Well. air returned , on which he directed"
0444300104_000020,"The works of Samuel Johnson, LL.D. A new edition, in twelve volumes. With an essay on his life and genius, by Arthur Murphy, Esq. ...",Samuel Johnson,66,0,0,1,0,0,1,0,3,0,3,3,0,2,1,3,0,0,0,4,1,0,0,1,1,0,0,1,3,2,0,1,1,2,1,2,2,4,0,2,1,1,0,1,0,0,2,0,1,2,2,0,0,0,3,0,3,1,1,3,1796,4,12,"London : printed for T. Longman, B. Law, J. Dodsley, H. Baldwin, J. Johnson, C. Dilly, G. G. and J. Robinson, P. Elmsly, J. Nichols, R. Baldwin, H. L. Gardner, F. and C. Rivington, W. Otridge and Son, W. Richardson, B. and J. White, A. Strahan, Leigh and Sotheby, R. Faulder, G. Nicol, T. Payne, W. Lowndes, T. Evans, S. Hayes, G. and T. Wilkie, C. Davis, J. Matthews, T. Egerton, W. Fox, J. Edwards, P. McQueen, Ogilvie and Speare, J. Scatcherd, I. Taylor, Hookham and Co. C. and G. Kearsley, J. Walker, B.C. Collins, E. Newbery, Vernor and Hood, J. Deighton, Darton and Harvey, J. Nunn, Lackington, Allen, and Co. J. Stockdale, J. Cuthell, D. Walker, J. Anderson, Clarke and Son, T. Cadell, jun. and W. Davies, J. Barker, W. Millar, and Murray and Highley, MDCCXCVI. [1796].",London,453,male,1709,1784,TRUE,"to its guilt. Nothing is more despicable or more miserable than the old age of a pass 4 fionat. fionate man. When the vigour of youth fails him, and his amusements pall with frequent repetition, his occasional rage finks by decay of strength into peevihnefs; that peevilhnefs, for want of"
1293600200_000007,Sir John Cockle at court being the sequel of the King and the miller of Mansfield. A dramatic tale. By R. Dodsley.,Robert Dodsley,74,0,0,1,2,1,3,0,0,4,0,0,1,1,0,0,0,0,3,1,1,0,2,1,0,8,0,2,1,0,1,0,0,0,0,2,1,2,1,0,1,1,0,3,0,4,5,4,2,2,3,0,3,1,2,0,1,1,0,2,1761,1,1,"Newry : printed by and for Daniel Carpenter, [1761?].",Newry,24,male,1703,1764,TRUE,"met with, and for that Reason, 1 shall alwaays ave the highel Regard for you in the \ orld, and tor all that be log to you. I hear yor Doaughter is going to be married ; let me beg leave to present her wiih this Diamond Buckle. Siroh. Sir,"
0629000800_000085,"The complete letter-writer; or, polite English secretary. Containing familiar letters on the most common occasions in life. Also a variety of more elegant letters for examples and improvement of style, from the best modern Authors, together with many Originals, On Business, Duty, Amusement, Affection, Courtship, Marriage, Friendship, and Other Subjects. To which is prefix'd, A Plain and Compendious Grammar of the English Tongue. Also Directions for writing Letters, in an easy and proper Manner, And how to address Persons of all Ranks, either in Writing or Discourse; and some necessary Orthographical Directions. And at the End of the Prose, Some elegant Poetical Epistles, and various Forms of polite Messages for Cards.",,74,2,1,0,1,2,1,1,0,0,2,0,2,4,0,1,1,1,1,1,1,0,4,1,0,1,0,0,11,2,2,0,0,1,2,1,2,2,1,0,1,0,0,3,2,0,0,1,0,0,4,0,2,3,1,0,1,1,1,2,1775,1,1,"London : printed for Stanley Crowder, in Pater-Noster-Row, and Benjamin Collins, in Salisbury, MDCCLXXV. [1775].",London,277,unknown,,,FALSE,"* Mr. Mackenzie, the Hon. James Stuart Mackenzie, Lord Privy Seal for Scotland. is is I loved when a Child , I admire him now, and pay him no Compliment (Worth can't be complimented) when I say he's the agreeableft and finest young Gentleman our Country can boast of at"
0238900101_000033,"Moral tales: consisting of The reconciliation, A Sketch of the Belvoir Family. A Fairy Talk in the Modern Stile. Clementia and Malitia, A Fairy Tale in the Ancient Stile. Charles and Maria, A Novel, Founded on Fact. The best heart in the world, A Novel, the Offspring of Fancy. By Joseph Moser, Esq. Author of the Turkish Tales, and Hermit of Caucasus, &c. &c. In two volumes. ...",Joseph Moser,77,1,1,0,0,1,1,3,0,1,1,6,1,2,0,4,1,0,1,2,0,1,1,2,2,0,0,2,9,0,1,1,0,1,2,0,2,5,0,2,1,0,2,0,0,0,0,2,3,0,4,0,1,2,0,0,0,1,0,4,1797,1,2,"London : printed for F. and C. Rivington, No. 62, St. Paul's Church-Yard; and J. Hatchard, No. 173, Piccadilly, 1797.",London,237,male,1748,1819,FALSE,"inference was wrong. A gentleman of erudition,"" aid I, "" has long courted her,"" he took fire at this, and in the most incorrect language began to accuse the fair Adelaide. I replied, my servants and the people around interfered, we were parted, I returned to the Earl , to"
1328600107_000092,"The works of Dr. Jonathan Swift, dean of St. Patrick's Dublin. Accurately corrected by the best editions. With the author's life and character, notes historical, critical, and explanatory; tables of contents and indexes. More complete than any preceding edition. In eight volumes.",Jonathan Swift,105,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,3,3,0,0,6,13,0,2,0,0,0,1,1,1,6,7,0,1,9,0,8,0,1,2,0,0,0,2,0,4,3,1,8,4,0,3,5,1757,7,8,"Edinburgh : Printed for G. Hamilton, J. Balfour, & L. Hunter, M,DCC,LVII. [1757].",Edinburgh,410,male,1667,1745,TRUE,"in his face. We all thought we should break our hearts with laughing. Ld Sparkibh. That was cutting with a vengeance: and. prithee how did the fool look? CC z Col.. Co!. Look! egad, he looked for all the world like an owl in an ivy buih. A child comes"
0229900601_000067,"Evelina; or, the history of a young lady's entrance into the world. A new edition. In two volumes. ...",Frances Burney,75,0,1,2,0,1,0,0,1,0,0,0,1,2,2,2,0,1,0,3,1,2,2,0,1,0,0,4,1,2,0,0,1,0,4,1,1,3,5,0,2,5,0,2,4,0,1,1,0,1,0,6,6,0,1,0,0,1,1,0,1784,1,2,"London : printed for T. and W. Lowndes, 1784.",London,248,female,1752,1840,TRUE,"ambition, though, for her part, she would ten times rather die an old maid, than marry any person but a gentleman . "" And, for that matter,"" added she, "" I believe Polly herself don't care much for him, only she's in such a hurry; because,. I suppose, he's a"
0098801200_000047,"Love and friendship: or, the fair fugitive. Exemplified In the histories of two Families of Distinction, in the West of England; and interspers'd With a Variety of Characters, and several pleasing and interesting Incidents.",,68,2,0,2,0,1,1,0,0,1,0,4,1,1,0,0,0,2,1,0,0,3,0,0,1,0,0,1,2,1,2,1,1,1,1,1,2,0,2,0,0,9,1,1,1,0,0,2,1,0,2,0,2,2,4,1,3,0,0,4,1757,1,1,"Dudlin [sic] : printed by George Faulkner, Bookseller in Essex-Street, M,DCC,LVII. [1757].",,253,unknown,,,FALSE,"of him, which he calls his Master"" "" About five Years ago he courted "" a very pretty young Lady , with her Fa"" "" Consent; and everything, as to Fortune and Settlement, was agreed "" upon, and Preparations making for the < Wedding; in which Time he was very"
0964500800_000030,"Love for love. A comedy. By William Congreve, Esq. Adapted for theatrical representation, as performed at the Theatres-Royal, Drury-Lane and Covent-Garden. Regulated from the prompt-books, By Permission of the Managers.",William Congreve,75,0,1,0,5,0,2,0,0,2,0,3,3,1,0,2,0,1,0,1,1,1,0,1,0,0,0,3,2,0,1,0,0,0,2,0,5,0,5,2,3,9,3,1,0,2,2,0,0,0,1,1,2,0,3,0,3,0,1,0,1791,1,1,"London : printed for the proprietors, under the direction of John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCI. [1791].",London,141,male,1670,1729,TRUE,"delivery of a great beauty ald fortnlll into your arms, whom I have heard you sigh for. Tatt. I'll make thy fortune say no more. Thou art a pretty fellow, and canst carry a message to a lady , in a pretty soft kind of phrase, and with a good"
0828900104_000005,"The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson, Author of Pamela and Clarissa. In seven volumes. ...",Samuel Richardson,70,1,0,0,2,0,7,0,0,0,3,0,1,0,1,0,3,1,0,1,1,0,1,1,2,0,0,2,7,0,1,1,0,1,1,4,0,4,2,0,1,6,0,1,0,0,0,0,0,0,1,2,2,1,0,2,1,1,1,3,1770,4,7,"London : printed for J. and F. Rivington, R. Baldwin, S. Crowder, T. Longman, W. and J. Richardson, W. Griffin, W. Davenhill, W. Domville, T. Cadell, G. Pearch, T. Davies, and T. Becket, MDCCLXX. [1770].",London,305,male,1689,1761,TRUE,"no thought of lossing their .cause,. they liad very great and reasonable prospects from Mr. Calvert, an Uncle by their Mother's fide; who was rich' in money, and had besides an estate in land of ISO. a year. He always declared, that. for the sake of his sifter's children he"
0552800703_000043,"The spiritual Quixote: or, the summer's ramble of Mr. Geoffry Wildgoose. A comic romance. ...",Richard Graves,82,2,3,0,0,0,8,0,0,1,3,4,2,5,2,2,0,3,2,3,0,1,0,3,0,0,0,2,2,1,3,1,0,2,2,2,0,0,1,0,1,0,0,2,2,0,0,4,0,0,1,1,1,1,3,0,0,0,0,6,1774,3,3,"London : printed for J. Dodsley, Pall-Mall, MDCCLXXIV. [1774].",London,333,male,1715,1804,FALSE,"must have had a different "" education from what usually falls to the lot ""of ""of young women in that humble sphere of "" life .' "" The mother told him,  they had lived ""better formerly, but had been reduced by ""misfortunes; that, however, by her daughter's industry and"
0018800102_000010,"Family secrets, literary and domestic. By Mr. Pratt. In five volumes. ...",Samuel Jackson Pratt,75,1,0,1,3,0,1,0,0,0,4,9,0,0,0,0,0,0,1,1,1,4,2,1,0,0,0,7,4,0,0,0,1,0,0,1,1,2,0,2,1,5,1,0,1,5,2,1,1,0,0,2,0,2,1,2,0,1,2,1,1797,2,5,"London : printed for T.N. Longman, Paternoster-Row, 1797.",London,415,male,1749,1814,TRUE,"her first indiscretion prior to her supposed honourable union, or suppressed the sigh so often as she turned her thoughts towards her deserted father and his family , the cheered herself by reflecting that if ever she fnould qualify herself so as to justify Sir Guise in owning heras his"
0107301309_000051,Miscellanies. The ninth volume. By Dr. Swift.,Jonathan Swift,112,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,3,0,0,7,19,0,2,0,0,0,1,1,2,8,7,0,1,10,0,8,0,1,2,0,0,0,2,0,4,2,1,7,4,0,2,5,1748,9,9,"London : printed for C. Davis, against Gray's-Inn Gate, Holborn; and C. Bathurst, opposite St. Dunstan's Church, Fleetstreet, MDCCXLVIII. [1748].",London,278,male,1667,1745,TRUE,"A Child comes inj creaming. Misi * ifs. Well, if that Child was mine, I'd whip it till the Blood came; Peace, you little Vixen! if I were near you, I would not be far from you. Lady Smart. Ay, ay; Bachelors Wives and Maids Children are finely tutored. Lady"
0023600302_000030,"The perplexed lovers: or, the history of Sir Edward Balchen, Bart. In three volumes. ...",,70,2,1,1,1,0,4,0,1,0,0,0,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,2,6,0,1,1,0,1,4,2,3,5,1,1,1,5,0,0,3,2,0,1,0,1,1,1,0,1,2,0,2,0,0,6,1768,2,3,"London : printed by W. Hoggard, for Francis Noble, at his Circulating Library, near Middle-Row, Holborn; and John Noble, at his Circulating Library, in St. Martin's Court, near Leicester-Square, MDCCLXVIII. [1768].",London,258,unknown,,,FALSE,"he, are not always in our own power: and to be obliged to marry a person entirely disagreeable to us, is certainly to be in the most hateful situation. How particularly thocking must it be to a young lady to be forced by so near a relation as a mother,"
0468401000_000011,"Laugh and be fat: or, an antidote against melancholy. Containing I. Great variety of comical intrigues and stories, in town and country. II. Poems upon Various Occasions. III. Witty Epigrams and Whims. IV. Epitaphs Serious and Comical. V. Pleasant Songs and Ballads. Written by the most ingenious authors of the age[.]",,61,1,0,1,1,1,5,1,0,0,1,4,1,1,1,1,0,1,1,1,0,2,0,2,1,0,0,1,1,0,1,1,0,0,4,1,1,0,5,1,0,0,0,1,0,1,0,1,1,1,0,0,2,3,2,3,2,0,0,1,1733,1,1,"London : printed by A. W. for A. Bettesworth and C. Hitch, at the Red-Lyon, in Pater-Noster Row, 1733.",London,165,unknown,,,FALSE,"hm they fiih'd for. making. all a clever Escape, free from .any Detction, leaving the miatron otbrle Earl nlily upon the Leads, who recovering from her Fright, ihook off her Trance, and making a lamentable Caterwauling, raised the Family to her Assistance, who, were wonderfully amazed to find their Lady"
