PassageID,Title,Author,Total termFreq,termFreq(barbauld),termFreq(beauti),termFreq(breast),termFreq(burn),termFreq(charm),termFreq(coleridg),termFreq(collin),termFreq(crabb),termFreq(creat),termFreq(deep),termFreq(eastern),termFreq(emot),termFreq(even),termFreq(fair),termFreq(fanci),termFreq(feel),termFreq(fire),termFreq(friend),termFreq(gaze),termFreq(geniu),termFreq(gloom),termFreq(glow),termFreq(heart),termFreq(heaven),termFreq(imagin),termFreq(joi),termFreq(jone),termFreq(love),termFreq(man),termFreq(melancholi),termFreq(mind),termFreq(mountain),termFreq(muse),termFreq(music),termFreq(natur),termFreq(night),termFreq(orient),termFreq(pain),termFreq(power),termFreq(repos),termFreq(schiller),termFreq(smith),termFreq(soft),termFreq(solemn),termFreq(song),termFreq(soul),termFreq(sound),termFreq(still),termFreq(sublim),termFreq(sweet),termFreq(thee),termFreq(thou),termFreq(thy),termFreq(view),termFreq(wild),termFreq(written),termFreq(youth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0184400403_000022,A collection of poems in six volumes. By several hands.,Robert Dodsley,77,0,1,1,0,0,0,0,0,0,1,0,0,4,0,3,3,3,0,0,0,0,1,2,0,0,4,0,5,0,1,1,1,2,1,1,1,0,3,3,0,0,0,1,1,3,4,1,1,0,1,1,4,15,0,1,1,1,1758,3,3,"London : printed by J. Hughs, for R. and J. Dodsley, at Tully's-Head in Pall-Mall, MDCCLVIII. [1758].",London,351,male,1703,1764,TRUE,"109 ] ODE to F ANC Y. By the Same. Parent of each lovely Mule, Thy spirit over my soul dififfe, Over all my artless songs preside, My footsteps to thy temple guide, To offer at thy turf built shrine, In golden cups no coitly wine, No murdered fatling of"
0594500500_000002,Abelard to Eloisa.,"Barford, Richard",91,0,2,4,4,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,2,3,0,2,0,8,0,1,2,1,0,0,0,0,0,5,1,1,0,0,1,0,0,6,1,1,0,0,5,3,19,3,3,0,1,1725,1,1,"London : printed by J. Bettenham, and sold by T. Warner at the Black Boy in Pater-Noster-Row, 1725.",London,32,unknown,,,FALSE,"governs, and no councils guide. To ( 8) To virtue deaf, love's mandates We obey, And rashly tempt his rough, tumultuous sea; Think on the tempests in thy soul confessed, Think on the passions labouring in my breast , Our frequent griefs, our anguish, pains , and cares, Our inquietudes,"
1027501000_000003,Poetical prolusions. By John Glanville.,"Glanville, John",81,0,1,0,1,2,0,0,0,0,0,0,0,2,0,1,3,2,1,0,0,1,1,3,1,0,2,0,1,0,0,1,1,0,0,1,9,1,2,1,1,0,0,0,0,3,1,1,1,0,4,4,4,19,1,1,2,1,1800,1,1,"London : printed by Millar Ritchie, Middle Street, Cloth Fair, for the author, No. 75, St. James's Street, Piccadilly, 1800.",London,133,male,,,FALSE,"the plaintive chords, for it is thine To soothe thy votary's lingering Ihade: For well he knew to feel on earth That vivid spark of heavenly birth, Which marks th' exalted soul in all its radiant worth. FARE 17 FAREFELL O REFLECTIO2. AN ODE. OH! why, REFLECTION, prompt the burning"
0341601500_000013,"Abelard to Eloisa, Leonora to Tasso, Ovid to Julia, Spring, and other poems. Inscribed, by permission, to Her Grace the Duchess of Devonshire.","Warwick, Thomas",84,0,4,1,1,3,0,0,0,0,0,0,0,1,3,0,2,4,1,0,0,1,2,6,1,0,4,0,15,2,0,0,1,0,1,3,1,0,0,1,0,0,0,2,0,0,2,1,3,0,2,2,1,7,3,2,0,1,1785,1,1,"London : sold by J. Debrett, Piccadilly; T. Becket, Pall-Mall; T. Hookham, New Bond-Street; J. Johnson, St. Paul's Churchyard; C. Elliot and T. Kay, Strand; J. Bew, Paternoster-Row; and C. Crutwell, at Bath, [1785?].",London,75,unknown,,,FALSE,"farmer over the plain, Where his own hands have raised the bearded grain? Sure, drunk with blood, ambition mulf rejoice! Can vic'ry's trumpet stifle nature's voice? Over the thatched hamlet, which he sets on fire , One joys to see the curling smoke aspire. This, grim with dust, all dire"
0660500200_000003,"Poems by the Rev. William Bagshaw Stevens, A.M.",William Bagshaw Stevens,82,0,0,2,0,3,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,1,2,4,0,3,0,7,2,0,3,1,0,1,7,0,1,0,1,1,0,0,2,1,1,8,0,1,0,1,1,6,12,1,2,0,1,1782,1,1,"London : printed for Ab. Portal, opposite the New Church, Strand; R. Faulder, New Bond-Street; and G. Kearsley, No. 46, Fleet-Street, [1782].",London,44,male,1756,1800,FALSE,"her fide, Smoothing her bosom softness , Peace extends A breathless calm of soul ; the distant din Of tumult scares not her divine repose ; Anger is silent; from the hallowed scene Envy, the bosom hell, to selfish breasts , Hissing, retreats; Fear to the ambush flies Of secret"
0381000115_000014,Bell's classical arrangement of fugitive poetry. Vol. XV.,,75,0,4,2,0,0,0,0,0,0,0,1,0,1,2,1,3,4,0,0,2,0,3,2,1,0,0,0,1,1,0,2,0,5,1,0,0,1,0,1,0,0,0,1,1,2,2,0,3,2,1,5,2,15,1,0,0,2,1792,15,15,"London : printed by John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCII. [1792].",London,169,unknown,,,FALSE,"Radcliffe and Bodley seem to vie, Which shall deserve the foremost place, Or Gothic strength, or Attic grace. O Isis I ever will I chant thy praise: Not that thy sons have struck the golden lyre \vith hands most skilful; have their brows en. twined With every fairest flower of"
0877100201_000015,"The lyric repository: a selection of original, ancient, and modern, songs, duets, catches, glees, and cantatas, distinguished for poetical and literary merit; many of which are written by Dr. Johnson, Peter Pindar, R. B. Sheridan, Esq. Mr. Warton, Mr. Cowper, W. Hayley, Esq. Lord Lyttelton, Gen. Burgoyne, G. Keate, Esq. Miss Smith, Mrs. Cowley, and other eminent Writers. The Whole Accurately Arranged, to form the most Elegant and Classical Collection ever published. ...",,71,1,3,2,0,1,0,0,0,0,1,0,0,2,1,1,0,1,0,2,0,1,1,4,0,0,4,0,11,1,0,4,0,0,0,2,2,0,1,1,0,0,0,4,0,2,3,2,0,0,4,4,0,3,1,0,0,1,1788,1,2,"London : printed for J. Johnson, St. Paul's Church-Yard, 1788.",London,230,unknown,,,FALSE,"hand, Proclaim the harveft home. The golden (heaves, piled up on high, Within the barn are store; The careful hind, with secret joy Exulting, views his hoard. His labour's pals, he counts his gains; And, freed from anxious care, His calks are broached; the sunburnt swains His rural plenty share."
1700500400_000064,"The works of Mrs. Chapone, adressed to a young lady.",Hester Chapone,88,0,1,1,0,3,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,2,2,3,2,0,1,0,6,1,0,1,0,1,2,1,0,0,1,1,0,0,0,3,0,2,2,1,0,0,5,6,11,19,1,1,1,2,1793,1,1,"London : Printed for J. Warlters, MDCCXCIII. [1793].",London,312,female,1727,1801,TRUE,"And all it. powers in deep attention die; My heart forgets to beat; my steadfast eye Catches the flying gleam; the distant roll, Advancing gradual, swells upon my ear With louder peals, more dreadful as more near. Awake, my soul , from thy forgetful trance! The storm calls loud, and"
0618500302_000038,The poetical works of James Thomson. In two volumes.,James Thomson,58,0,0,0,0,1,0,0,0,0,3,0,0,1,2,1,0,0,1,0,0,1,1,4,2,0,2,0,4,1,1,1,2,5,4,3,2,0,1,0,1,0,0,3,1,0,1,1,2,0,1,1,0,0,0,3,0,1,1784,2,2,"Glasgow : printed by Andrew Foulis, 1784.",Glasgow,321,male,1700,1748,TRUE,"love , or wake the lyre, And carol what, unbid, the muses might inspire. XXXVI The rooms with coffly tapestry were hung, Where was inwoven many a gentle tale; Such as of old the rural poets sung, Or of Arcadian or Sicilian vale: Reclining lovers, in the lonely dale, Poured"
0703000502_000002,Poems by Mrs. M. Robinson.,Mary Robinson,61,0,4,2,0,2,0,0,0,0,0,0,0,1,0,2,2,2,0,2,4,2,3,2,1,0,0,0,0,0,1,2,0,4,0,2,1,0,1,2,0,0,0,3,1,2,1,2,0,0,0,0,1,6,0,1,0,2,1791,2,2,"London : printed by J. Bell, British-Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCI. [1791].",London,234,female,1758,1800,TRUE,"lingering tear from VIRTUE's eye; When the keen agonies of GRIEF are flown, And REASON triumphs on her tranquil throne; The muse to Worth and genrus tunes her lyre, While the chords glisten with celestial fire ; The MUSE , in strains untutored, and unsought, Soars on the pinions of"
0341801800_000009,Poems on several occasions.,Elizabeth Carter,74,0,3,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,1,0,1,1,0,7,3,0,7,0,4,0,1,3,0,1,3,2,1,0,2,6,1,0,0,2,1,0,2,0,2,0,1,1,0,6,1,0,2,2,1776,1,1,"London : printed for John, Francis and Charles Rivington, at the Bible and Crown (no 62.) in St. Paul's Church-Yard, M.DCC.LXXVI. [1776].",London,126,female,1717,1806,TRUE,"62 1 To the Rev. Dr. C A R T ER. Causa suit Pater his -- HOR. T H o u by whose Fondness, and paternal Care Diffinguifh'd Blessings glad my cheerful Days, While first my Thoughts indulgent Heaven revere, Receive the second Tribute of my Praise. - Thy Hand"
0578803500_000001,"The peace: a poem. Most humbly inscribed to the right hon. the Earl of Sandwich, &c. By a student of Christ-Church College, Oxford.","Student of Christ-Church College, Oxford",82,0,2,2,0,3,0,0,0,0,2,0,0,0,3,1,1,1,0,0,1,0,0,1,3,0,2,0,4,0,3,0,0,4,1,0,3,1,1,1,0,0,0,1,1,0,1,1,3,0,6,12,3,11,3,0,0,0,1762,1,1,"London : printed for G. Woodfall, at Charing-Cross, [1762?].",London,23,unknown,,,FALSE,"T H E v THE PE A C E: I. A POE M. /6'...  Most humbly Inscribed to the / righthon. the Earl of Sandwich, c. Zuod fpiro -- -- tuumn es. HOR. By a Student of Chrif church College, Oxford. LONDON: Printed for G. Woo D F A"
0866300500_000003,"Select pieces of poetry, intended to promote piety and virtue in the minds of young people. Collected by Rachel Barclay.","Barclay, Rachel",78,0,1,1,0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,6,6,0,7,0,4,0,0,2,0,0,2,2,1,1,1,5,2,0,0,3,2,0,5,2,3,0,1,1,1,9,0,0,0,2,1795,1,1,"London : printed and sold by James Phillips, George Yard, Lombard Street, 1795.",London,186,male,1743,1792,FALSE,"every charm of friendihip shall improve. Till then, the maiufe essays the tuneful art, To fix her moral lesson on thy heart ; Illume thy soul with Virtue's brightest flame, And point it to that Heaven from whence it came. AN EVENING REFLECTION. WHILE night , in solemn fihade, inverts"
0146303400_000003,"Poems. By John Macgilvray, A.M. Master of the Grammar School of Lestwithiel.","MacGilvray, John",69,0,4,0,0,4,0,0,0,0,0,0,0,2,3,2,1,0,0,1,0,1,1,0,0,0,1,0,5,0,1,1,3,0,1,2,2,0,1,2,0,0,0,3,0,2,0,3,1,0,5,1,1,5,3,4,0,3,1787,1,1,"London : printed for J. Bew, No. 28, Pater-Noster Row; and J. Murray, No. 32, Fleet-Street, MDCCLXXXVII. [1787].",London,106,unknown,,,FALSE,"made me oft believe, Beyond those woods and hills some other world might lie, Rude dales, and oak crowned rills, Where awful murmurs sigh. Will [ 25 ] Will of the Wisp so leads Th' unwary swain afiray, And over hills and meads Attracts the wanderer's way. Ye kids, ye"
0628801001_000052,"American poems, selected and original. Vol. I.",,85,0,6,2,0,5,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0,1,3,1,0,2,0,3,0,0,0,0,1,2,2,2,1,2,3,0,0,0,3,0,3,6,2,0,0,2,1,6,18,0,1,0,0,1793,1,1,"Litchfield [Conn.] : Printed by Collier and Buel. (The copy-right secured as the act directs.), [1793].",Litchfield,320,unknown,,,FALSE,"foul's delight, To tread the lonely silent vale, And "" drink the spirit of he gale : "" Or when the cloudless moon on high, Beamed forth her radiance from the sky: To wander over the airy hill, Where pattering falls the lucid rill; And see the wild flowers lhining"
0821600302_000039,A collection of poems in two volumes. By several hands.,"Pearch, G.",65,0,0,0,1,3,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,1,1,3,4,0,6,0,3,2,0,1,0,3,2,3,1,0,2,4,0,0,0,1,0,2,3,1,1,1,3,0,0,2,2,1,0,1,1768,2,2,"London : printed for G. Pearch, No. 12, Cheapside, MDCCLXVIII. [1768].",London,322,unknown,,,FALSE,"Stygian fiend! III 3 With holy dread, ye guardians of her frore, Fulfil your charge, not too profuse of praise Embalm, with her immortal lays, The carrion corps of pride, or power !' Let dullness her vain favours shed On smiling folly's kindred head; Or ( 211) Or vice, in"
1023100500_000001,"Poems by D. Dakeyne, Jun. of the Middle Temple.","Deacon, Daniel",56,0,0,2,0,0,0,0,0,0,3,0,0,0,2,1,0,2,0,0,1,1,1,0,1,0,6,0,2,0,0,2,3,1,2,3,1,1,0,3,0,0,0,0,1,3,3,1,0,1,2,0,1,2,2,1,0,1,1790,1,1,"Chesterfield : printed for the author by J. Bradley, and sold by Messrs. Rivingtons, St. Paul's Church-Yard, and Mr. Gardner, in the Strand, London, M.DCC,XC. [1790].",Chesterfield,136,unknown,,,FALSE,"P O E M BY D. D A K E Y N E, Jv N. OF THE MIDDLE TEMPLE. PRICE FOUR SHILLINGS. P O E M S B Y D. D A K E Y N E, JUN. i, OF THE MIDDLE TEMPLE. QUANTULACUNQUE ESTIS VOS, EGO M ACNA VOCO."
0601201300_000019,"Poetical sketches, by Ann Batten Cristall.",Ann Batten Cristall,85,0,1,1,0,4,0,0,0,0,1,0,1,0,2,2,1,2,0,1,0,0,4,4,0,0,2,0,5,0,0,1,1,0,1,5,2,0,0,5,0,0,0,0,0,9,4,1,2,1,5,3,0,8,1,5,0,0,1795,1,1,"London : printed for J. Johnson, St. Paul's Church yard, 1795.",London,203,female,1769,1848,FALSE,"r: fsrnin my thiobb'ing licart, N' or veil ics candour with the ihowv of art; "". Forilvenef Forgiveness beams upon thee firom mine eyes, ""While all thy virtues to my memory rile. Within I feel such powerful sympathy, ""Such fercng attiaction of my soul to thee , ""That no safe"
1112100700_000007,"A poetical epistle to an eminent painter. By William Hayley, Esq.",William Hayley,88,0,4,0,0,4,0,0,0,0,0,0,0,0,3,3,2,2,2,2,3,0,1,2,1,0,1,0,1,0,0,1,0,1,0,4,0,0,1,3,0,0,0,2,0,1,2,0,2,2,1,4,1,24,3,4,0,1,1779,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXIX. [1779].",London,86,male,1745,1820,TRUE,"bloom. As Nature's self, in all her pictures fair , Colours her Infeat works with nicest care, 280 Nor better forms, to please the curious eye, The spotted Leopard than the gilded Fly; So thy fine Pencil, in its narrow space, Pours the full portion of uninjured Grace, And Portraits,"
1607500105_000037,"The American magazine, containing a miscellaneous collection of original and other valuable essays, in prose and verse, ...",Noah Webster,64,0,2,1,2,1,0,0,0,0,0,0,0,1,1,1,0,4,0,2,1,1,0,7,2,0,3,0,4,0,0,3,1,1,1,2,0,0,0,2,1,0,0,2,1,0,2,0,1,0,1,2,2,5,2,0,1,1,1787,5,12,"New York [New York] : printed by Samuel Loudon, and sold for the printer, by Messieurs Berry and Rogers, Mr. R. Hodge, Mr. S. Campbell, Mr. T. Allen, and Mr. T. Greenleaf, [1787]-",New York,80,male,1758,1843,TRUE,"0 E R Y Far ite amtricain MA W ITH pleasure I view garden in blo When thd dewir had imp flower; But alas! the dire wind so) doom, Fdr they faded; and died ti What a momert before app and gay And flied a mild fragrance Is blasted, destroyed"
1023300800_000001,An elegy written at a Carthusian monastery in the Austrian Netherlands.,,53,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,1,1,1,2,1,0,1,0,0,1,1,1,0,6,0,1,1,0,0,0,2,0,0,0,1,3,2,1,0,0,1,0,2,5,3,1,2,2,1777,1,1,"London : printed for M. Folingsby, Bookseller, Near Temple-Bar; and James Parker, Stationer, Chancery-Lane, MDCCLXXVII. [1777].",London,13,unknown,,,FALSE,"E L E G Y WRITTEN AT A CARTHUSIAN MONASTERY IN THE AUSTRIAN NETHERLANDS. ""Pauluin fepulta dialat inerdia "" Celata Virtus."" HOR. Ode IX Lib. IV THE SECOND EDITION. L N D O N PRINTED FOR M. FOLINGSBY, BOOKSELLER, NEAR temple balr; AND JAMES PARKER, STATIONER, CHANCERY lane. MDCCLXXVII. 3"
1220200200_000006,"The minstrel, in two books: with some other poems. By James Beattie, LL.D.",James Beattie,58,0,2,0,0,2,0,0,0,0,1,0,0,1,0,3,1,1,0,0,1,0,0,3,4,0,2,0,4,1,1,1,4,2,1,1,0,0,0,1,0,0,0,2,0,4,2,1,1,2,1,0,1,1,1,3,0,2,1784,1,1,"London : printed for Charles Dilly, in the Poultry; and W. Creech, in Edinburgh, MDCCLXXXIV. [1784].",London,119,male,1735,1803,FALSE,"stray, wvhat time the lightning's fierce career began, And over Heaven's rending arch the rattling thunder ran. lvo Responsive to the sprightly pipe when all In sprightly dance the village youth were joined, Edwin, of melody aye held in thrall, From the rude gambol far remote reclined, Soothed with the"
0363700500_000078,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. To which is prefixed, an essay on elocution. By William Enfield, ...",William Enfield,71,0,1,1,0,0,0,0,0,0,0,0,0,2,2,3,2,3,0,0,0,0,1,3,1,0,4,0,6,0,2,1,1,2,1,0,3,0,2,1,0,0,0,1,1,2,3,1,0,0,2,6,3,7,0,1,0,2,1781,1,1,"Dublin : printed by James Williams, 1781.",Dublin,371,male,1741,1797,FALSE,"reft: Then lay me by the haunted stream, Rapt in some wild poetic dream, In converse while methinks I rove With Spenser through' a fairy grove: Till suddenly awaked, I hear Strange whifper'd music in my ear, And my glad soul in bliss is drowned, By the fweetly foothing found!"
0302600500_000084,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. To which is prefixed an essay on elocution. By William Enfield, LL. D. lecturer on the belles lettres in the academy at warrington.",William Enfield,69,0,3,2,2,0,0,0,0,1,4,0,1,2,0,0,2,0,1,1,1,0,0,4,4,1,4,0,7,2,0,1,3,2,0,3,3,0,1,1,0,0,0,0,1,3,2,0,3,0,0,0,0,0,1,2,0,1,1774,1,1,"London : printed for Joseph Johnson, ST. Paul's Church-Yard, MDCCLXXIV. [1774].",London,407,male,1741,1797,FALSE,"And nothing ltrikes your eye but sights of bliss; All various Nature prefing on the heart :, An elegant sufficiency, content, Retirement, rural quiet, friendship, books, reafe and alternate labour, useful life, sprogrefive virtue, and approving Heaven . These are the matchless joys of virtuous love ; And thus their"
1293100402_000159,"The British magazine and review; or, Universal miscellany of arts, sciences, literature, history, biography, entertainment, poetry, politics, manners, amusements, and intelligence foreign and domestick, ...","Wood, W.",87,0,2,1,1,1,0,0,0,0,2,0,0,2,5,2,1,1,2,1,1,1,1,3,3,1,0,0,7,0,0,2,0,0,0,2,0,0,1,2,0,0,0,0,1,1,2,3,7,0,3,3,1,17,0,1,0,3,1782,2,3,"[London [England] : printed for Harrison and Co. no. 18, Paternoster-Row ..., 1782-1783].",London,512,male,1782,1783,FALSE,"laviih'd all her store: There love fill blessed the homely swain, His art the glad mechanic ply'di And merchants, rifquing all for gain, Launched their trim vessels on the tide. Hark! hollow murmurs Thake the ground From Appeninus, crowned with fnowi Typhean tetna hears the sound , Rebellowing from his"
0873801200_000040,"The bull-Finch: being a choice collection of the newest and most favourite English songs, most of which have been set to music, and sung at the public theatres and gardens. By Mr. Beard, Mr. Lowe, Mr. Sullivan, Mrs. Arne, Mrs. Lampe, Miss Faulkner, &c.",,90,0,6,0,1,3,0,1,0,1,0,0,0,0,7,0,0,0,0,2,0,2,0,3,0,0,5,0,9,2,0,2,0,0,0,0,2,0,1,2,0,0,0,1,1,1,3,3,0,0,3,4,3,14,2,2,0,4,1753,1,1,"Dublin : printed for Peter Wilson in Dame-Street, M,DCC,LIII. [1753].",Dublin,218,unknown,,,FALSE,"you Wives Chose a Man for your Lives, And trifled no more with the rest, And trifled, cs O N G CCXLI FILL, fill, fill the Glass, Briskly put it round; Joyful News, at last, Let the Trumpets sound . Join with lofty Strains Lovely Nymphs, jolly Swains; Peace and"
1094500400_000041,"The sugar-Cane: a poem. In four books: with notes. By James Grainger, M.D. &c.",James Grainger,81,0,4,3,0,7,0,0,0,0,0,0,1,1,6,2,2,0,0,1,1,1,4,4,0,0,1,0,9,0,0,2,0,1,1,12,0,1,0,0,0,0,0,2,0,0,5,0,2,0,3,1,0,0,1,0,1,2,1766,1,1,"London : printed, and sold by the booksellers, MDCCLXVI. [1766].",London,184,male,1721,1766,FALSE,"glowing blush, And flews her bright in cv'ry virgin charm . Her eyes no conquests feck, nor beats her breast With anxious throbs; fle affcetation's wiles 360 Nor practises nor knows : stranger to these, She, only conscious of her virgin worth, Heaves nature's sighs, and, dressed in nature's grace,"
1224501300_000001,"Poems by D. Deacon, jun.","Deacon, Daniel",56,0,0,2,0,0,0,0,0,0,3,0,0,0,2,1,0,2,0,0,1,1,1,0,1,0,7,0,2,0,0,2,3,1,2,3,1,1,0,3,0,0,0,0,0,3,3,1,0,1,2,0,1,2,2,1,0,1,1790,1,1,"Chesterfield : printed for the author by J. Bradley, and sold by Messrs. Rivingtons, St. Paul's Church-Yard, and Mr. Gardner, in the Strand, London. M,DCC,XC. Entered at Stationers-Hall, [1790].",Chesterfield,134,unknown,,,FALSE,"* ~/ (-! P 0 E M S B Y D. D E A C O N, Jun. PRICE FOUR SHILLINGS. IP O E M S / B Y D. DEACO N, J un. QUANTULACUNQUE ESTIS VOS, EGO MAGNA VOCO. CHESTERFIELD: PRINTED FOR THE autr ior BY J. BRADLEY, AND"
0184200500_000089,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. A new edition, corrected and enlarged. To which are prefixed two essays: I. On elocution. II. On reading works of taste. By William Enfield, LL. D. Late Lecturer on the Belles Lettres in the Academy at Warrington.",William Enfield,66,0,1,1,0,0,0,0,0,0,1,0,0,2,2,3,2,2,0,0,0,0,1,4,1,0,3,0,6,0,1,1,1,1,1,1,2,0,2,1,0,0,0,1,1,2,3,1,1,0,1,4,4,5,0,1,0,2,1792,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard, MDCCXCII. [1792].",London,503,male,1741,1797,FALSE,"Conspicuous to thy piercing eyes; O lover of the desert, hail! Say in what deep and pathless vale, Or on what hoary mountain's fide, Midst falls of water you reside, Midit broken rocks, a rugged scene, With green and grassy dales between, Mlidft forest dark of aged oak, Never echoing"
