PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(appoint),termFreq(armi),termFreq(articl),termFreq(author),termFreq(borough),termFreq(cafe),termFreq(citi),termFreq(committe),termFreq(common),termFreq(concern),termFreq(continu),termFreq(council),termFreq(counti),termFreq(court),termFreq(crown),termFreq(declar),termFreq(earl),termFreq(england),termFreq(forc),termFreq(gener),termFreq(govern),termFreq(grant),termFreq(hall),termFreq(hous),termFreq(ireland),termFreq(judg),termFreq(king),termFreq(kingdom),termFreq(land),termFreq(law),termFreq(letter),termFreq(liberti),termFreq(majesti),termFreq(matter),termFreq(meet),termFreq(member),termFreq(nation),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peac),termFreq(peer),termFreq(peopl),termFreq(person),termFreq(petit),termFreq(power),termFreq(present),termFreq(privileg),termFreq(proce),termFreq(reason),termFreq(return),termFreq(scotland),termFreq(sever),termFreq(statut),termFreq(taken),termFreq(vote),termFreq(war),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0606100100_000587,"A new and complete history of England, from the earliest period of authentic intelligence to the present time. Wherein every interesting Transaction, relating to War or Peace, Laws or Government, Policy or Religion, Is Impartially recited; The Noble Super Structure Of The British Constitution Fully Described, And Traced From Its Original Foundation: The Characters Of The Most Eminent Persons Are Impartially Drawn, And Their Genius And Learning, Their Virtues And Their Vices, Properly Displayed. Together With A Circumstantial History Of Literature, And The Progress Of The Arts In This Kingdom, From Their First Introduction To The Present Period Of Elegant Improvement. By Temple Sydney, Esq. Embellished and illustrated with upwards of one hundred copper plates, engraved in the most masterly Manner, from the Drawings of the ingenius Mr. Wale, by those capital English Artists, Grignion, Walker, Rennoldson, and Taylor.","Sydney, Temple",87,0,1,8,0,0,0,0,0,5,4,1,2,0,0,1,0,2,3,1,5,0,0,0,3,4,1,1,2,5,1,1,0,0,0,1,0,1,4,3,1,3,4,1,1,0,2,2,4,0,0,1,0,0,0,1,0,0,5,2,0,1775,1,1,"London : printed for J. Cooke, at Shakespear's-Head, in Pater-Noster Row, MDCCLXXV [1775].",London,819,unknown,,,FALSE,"nature. This was a revere blow both to the . king and presbyterian party . Sensible of the deplorable state of the nation , to which, from mistake rather than design, he had so greatly contributed, he determined to exert all his power to bring about a peace , and"
0953900700_000361,"Memorials of the English affairs: or, an historical account of what passed from the beginning of the reign of King Charles the First, to King Charles the Second his happy restauration. Containing the publick transactions, Civil and Military: together with the private consultations and secrets of the cabinet. By Mr. Whitelock. With a Compleat index.","Whitlocke, Bulstrode",106,2,0,1,0,1,0,1,2,5,1,0,0,0,1,0,0,1,3,0,8,11,2,1,0,3,0,1,4,3,0,3,5,0,0,3,0,2,0,1,5,14,4,0,0,1,1,0,2,1,1,0,0,1,2,0,0,1,3,4,1,1732,1,1,"London : printed for J. Tonson: and sold by J. and J. Knapton, R. Knaplock, A. Bettesworth and C. Hitch, G. Strahan, J. Pemberton, F. Fayram and T. Hatchet, C. Rivington, J. Batley, J. Brotherton, F. Giles, R. Williamson, J. Stagg, T. Osborne, L. Gilliver, and F. Coggan, MDCCXXXII. [1732].",London,732,male,1605,1675,FALSE,"to render to the Parliament ; and that the Lord Goring asked te rrumpct who brought the Sum Gcurl mons, how is Ccnc: irl lid, and bid im tell his General that he heard he was ill f the G'oa, but that Goring would cure h',  of all Dif,"
1513600100_000330,"The history of the union between England and Scotland, by Daniel de-Foe: With an appendix of original papers. To which is now added a life of the celebrated author, and a copious index.",George Chalmers,101,0,2,0,7,0,0,1,1,1,2,0,0,5,0,1,0,3,0,3,0,0,0,0,0,3,0,1,0,4,0,3,0,1,4,0,6,4,0,0,1,11,0,0,6,0,4,0,0,2,1,0,2,5,6,2,2,0,7,0,0,1786,1,1,"London : Printed for John Stockdale, Opposite Burlington-House, Piccadilly, M.DCC.LXXXVI. [1786].",London,822,male,1742,1825,FALSE,"the growoth of Popery; ""' and also declaring , that none thall be capable to eleat, or be cleaed, to represent a thire or burgh in the Parliamnent of Great britain for this part of the United Kingdom , except such as are now capable by the laws of this"
0588600100_000418,"A new and compleat history and survey of the cities of London and Westminster, the Borough of Southwark, and Parts adjacent; from the earliest accounts, to the begining of the year 1770. Containing I. An Account of the original Foundation, and modern State of those Places. II. Their Laws, Charters, Customs, Privileges, Immunities, Government, Trade and Navigation. III. A Description of the several Wards, Parishes, Liberties, Precincts, Churches, Palaces, Noblemen's Houses, Hospitals, and other public Buildings. IV. An Account of the Curiosities of the Tower of London, the Royal Exchange, St. Paul's Cathedral, the British Museum, Westminster-Abbey, &c. V. A general History of the memorable Actions of the Citizens, and the Revolutions that have happened, from the Invasion of Julius Caesar to the present Time. By a Society of gentlemen; revised, corrected, and improved, by Henry Chamberlain of Hatton-Garden, Esq;","Chamberlain, Henry",77,1,4,0,0,3,1,1,2,1,3,1,0,1,0,1,2,2,0,0,0,2,2,1,7,5,0,1,0,2,0,3,0,0,4,1,2,1,0,3,0,3,1,0,1,1,2,2,4,0,0,0,1,0,0,3,0,0,2,0,0,1770,1,1,"London : printed for J. Cooke, at Shakespear's Head, No. 17, Pater-Noster-Row, [1770].",London,760,unknown,,,FALSE,"manufacturing towns and boroughs in the kingdom , setting forth the great decay of their trade, owing to the new laws and regulations made for America. Petitions were likewise received from the agents for Virginia and Georgia, setting forth their inability to pay the stamp duty. But neither the arguments"
0190100104_000245,Mr. Rushworth's Historical collections abridg'd and improv'd. ...,John Rushworth,98,1,0,4,1,0,0,2,0,2,6,6,0,0,1,0,1,0,0,2,2,2,1,1,0,3,2,1,8,0,1,0,3,0,0,0,1,2,1,1,8,9,2,0,2,1,1,3,0,2,0,0,1,0,1,0,0,2,8,3,0,1703,4,6,"London : [s.n.], Printed in the Year M.DCC.VIII. [1708].",London,629,male,1612,1690,FALSE,"Farmers of the Customs to pay ooo0000 1 for receiving em without At of Parliament , 95, 96 Re. oilves against the Wine patents, 96 Abuses of their Protelfions, 97 Order the coining of Plate, 97, 98 The Papifis to be difarm'd, c. 99 Vote the imufer.mafers See, c. illegal,"
0004600102_000669,"A new history of England, from the earliest accounts of Britain, to the ratification of the Peace of Versailles, 1763. Humbly Inscribed to the Queen. By Mr. Mortimer.",Thomas Mortimer,88,0,2,1,0,1,0,0,2,0,4,0,1,3,0,1,0,3,2,5,0,1,6,0,0,5,1,0,6,1,1,2,0,1,0,0,0,0,2,1,3,7,1,1,1,2,5,0,1,2,0,0,1,1,4,2,0,1,3,1,0,1764,2,3,"London : printed for J. Wilson and J. Fell, in Paternoster-Row; and sold by Mr. Fletcher at Oxford, Messrs. Fletcher and Hodson at Cambridge, Mr. Smith at Dublin, and by all the booksellers in Great-Britain and Ireland, MDCCLXIV. [1764]-66.",London,737,male,1730,1810,FALSE,"for great numbers of puritans fled thither in consequence of being severely treated by Laud and his high.church party : the catholics afterwards, to avoid the same kind of persecution from the puritan., resorted to America, and fettlcd the colony of Maryland.. t Cart. - II - - -- -"
1475000100_000119,"A new geographical and historical grammar: Wherein the geographical part is truly modern; and the present state of the several kingdoms of the world is so interspersed, as to render the study of geography both entertaining and instructive. Containing, I. A description of the figure and motion of the Earth. II. Geographical definitions and problems, being a necessary introduction to this study. III. A general division of the globe into land and water. IV. The situation and extent of the several countries contained in each quarter of the world; their cities, chief towns, history, present state, respective forms of government, forces, revenues, taxes, revolutions, and memorable events. Together with an account of the air, soil, produce, traffic, curiosities, arms, religion, language, universities, bishopricks, manners, customs, habits, and coins, in use in the several kingdoms and states described. By Mr. Salmon. Illustrated with a set of twenty-three new maps of the several countries; drawn, by the direction of Mr. Salmon, and ingraved by Mr. Jefferys, geographer to his Royal Highness the Prince of Wales.",Thomas Salmon,97,2,1,10,0,2,0,0,1,1,3,0,0,2,0,1,0,1,1,2,0,3,0,2,2,4,0,1,11,1,1,0,0,0,4,1,0,2,0,5,4,7,0,0,0,4,1,0,2,2,0,2,1,1,0,2,0,1,2,3,1,1751,1,1,"London : Printed for William Johnston, at the Golden-Ball in St. Paul's Church-Yard, MDCCLI. [1751].",London,646,male,1679,1767,FALSE,"their As fairs, or write to their Friends. The Earl of Norwich, Lord Goring, and the Lord .Capel, were ient Prisoners to Windsor, Castle, where they found Duke Hamilton.:. The rest of the Prisoners of any Quality were dispersed in several Prisons. Berwick and carli/fe surrendering to Cromwell, he marched"
0506400400_000075,"Geography anatomiz'd: or, the geographical grammar. Being a short and exact analysis of the whole body of modern geography, after a new and curious method. comprehending I. A general viw of the Terraqueous globe, being a compendious system of the true fundamentals of geography; digested into various definitions, problems, theorems, and paradoxes; with a transient survey of the surface of the Earthly Ball, as it consists of land and water. II. A particulat view of the Terrqueous globe, being a clear and pleasent prospect of all remarkable countries upon the face of the whole earth; shewing their situation, extent, division, sub-division, cities, chief towns, name, air, soil, commodities, rarities, archbishopricks, bishopricks, universities, manners, languages, government, arms, religion. collected from the best authors, and illustrated with divers maps. The sixteenth edition, corrected, and somewhat enlarged; and a set of new maps, by Mr. Senex. By Pat. Gordon,M.A.F.R.S.","Gordon, Patrick",120,0,0,0,0,2,2,1,2,0,3,1,1,3,2,12,2,1,1,5,0,0,2,3,1,0,0,2,25,2,1,4,0,1,0,3,0,0,0,15,0,2,0,2,4,1,3,0,4,0,2,0,0,0,0,2,1,0,0,2,0,1740,1,1,"London : printed for D. Midwinter, A. Ward, J. and P. Knapton, S. Birt, T. Longman, J. Clarke (Exchange), C. Hitch, J. Brotherton, J. Hodges, T. Cooper, and the ececutrix of R. Ford, M.DCC. XL. [1740].",London,472,male,,,FALSE,"Statutes or As of Parliament , it hath the main Advantages of an rijlacrac and Democracy, and yet free from the Disadvantages and Evils of either. In short, tis a Monarchy ( continues the aforefid Author ) as by melt admirable Temperament, affords very much to the Induiry, Liberty and"
0007500104_000059,"The history of England, from the earliest accounts of time, to the death of the late Queen Anne. In four volumes. Adorn'd with the Effigies of all the Kings and Queens, since the Conquest. ... . Beginning with the Origin of the Britons, and ending with the Reign of King Richard III.",,92,0,1,1,0,0,1,0,1,1,5,0,0,0,1,3,4,7,1,2,0,0,1,2,0,3,0,1,7,3,0,8,4,4,0,1,1,2,0,0,1,5,1,1,0,1,5,1,3,0,0,0,1,1,0,5,1,0,1,0,0,1722,4,4,"London : printed for E. Bell, J. Darby, A. Bettesworth, F. Fayram, J. Pemberton, J. Hooke, C. Rivington, F. Clay, J. Batley, E. Symon, M.DCC.XXII. [1722].",London,609,unknown,,,FALSE,"the Lords had made a Report in that House , there arose a long Debate there, whether or no they flould infifi upon their Amendments. By this time several of the chief Members , who were before for a Regency, were come over to the Party that was for filling"
0115100102_000090,"The American universal geography, or, A view of the present state of all the empires, kingdoms, states, and republics in the known world, and of the United States in particular. In two parts. ... The whole comprehending a complete and improved system of modern geography. Calculated for Americans. Illustrated with twenty-eight maps and charts. By Jedidiah Morse, D.D. Minister of the congregation in Charlestown. Published according to act of Congress. Part I[-II].",Jedidiah Morse,121,0,3,0,1,2,0,2,0,1,4,0,0,2,0,20,2,3,0,2,1,2,4,2,0,0,0,5,9,1,1,6,0,1,0,4,1,1,0,3,2,7,0,2,0,5,2,0,4,1,1,0,0,0,12,0,0,0,1,1,0,1796,2,2,"Printed at Boston : by Isaiah Thomas and Ebenezer T. Andrews. Sold at their bookstore, Faust's Statue, no. 45, Newbury Street; by said Thomas, in Worcester; by S. Campbell, in New York; by M. Carey, in Philadelphia; by Thomas, Andrews and Butler, in Baltimore; and by other booksellers in different parts of the United States, June, 1796.",Boston|New York.|Worcester.,706,male,1761,1826,FALSE,"afford to the common people that equal liberty which they had a right to expet. The king's authority was sufficiently restrained; but the nobles, clieftains, and great landholders, had it too much in their power to tyrannise over and oppreis their tenants, and the common people . The ancient kings"
0145700101_000146,"The history of England, from the Revolution to the death of George the Second. (designed as a continuation of Mr. Hume's History.) In five volumes. By T. Smollett, M.D. ...",Tobias Smollett,99,1,2,1,0,0,0,1,1,0,12,0,0,0,0,1,0,1,0,3,1,0,2,0,0,14,2,0,6,2,1,0,1,0,3,1,0,3,1,3,2,2,2,0,2,3,1,7,2,3,2,0,0,0,0,4,0,1,1,4,0,1791,1,5,"London : printed for T. Cadell, in the Strand; and R. Baldwin, No. 47, Pater-Noster-Row, MDCCXCI. [1791].",London,523,male,1721,1771,TRUE,"on all persons who enjoyed employments in church or state; it likewise included an obligation to maintain the government in King , Lords, and Commons , and to maintain the Church of England , together with the'tole ration for Dissenters. Warm debates arose upon the question, Whether the oath should"
0988700102_001048,"The history of England. Written in French by Mr. Rapin de Thoyras. Translated into English, with additional notes, by N. Tindal, M.A. Rector of Alverstoke in Hampshire, and chaplain to the Royal Hospital at Greenwich. The third edition. Illustrated with maps, genealogical tables, and the heads and monuments, of the kings, engraven on seventy seven copper plates. ...",Paul de Rapin,88,1,0,5,0,1,0,1,0,0,6,0,1,3,0,0,0,0,1,4,3,1,1,0,0,5,1,0,9,2,3,5,3,1,2,1,0,2,0,1,0,2,0,0,1,1,3,2,1,4,0,0,1,1,1,2,0,3,1,2,0,1743,2,2,"London : printed for John and Paul Knapton, at the Crown in Ludgate-Street, MDCCXLIII. [1743].",London,852,male,1661,1725,TRUE,"Dowcet, who were then ru(hworlb, VII p., 241 in custody. 24sz, 148s, It was not only upon this point, but several others, 1249 where difficulties occurred, that they were forced to send p., 6i, expreftes to the King . It suffices to say, that the Parlia sa66. ment's commilnioners departed"
0953900700_000322,"Memorials of the English affairs: or, an historical account of what passed from the beginning of the reign of King Charles the First, to King Charles the Second his happy restauration. Containing the publick transactions, Civil and Military: together with the private consultations and secrets of the cabinet. By Mr. Whitelock. With a Compleat index.","Whitlocke, Bulstrode",98,0,1,7,0,0,0,0,5,5,3,2,1,3,0,1,3,1,0,1,0,6,3,1,0,12,2,0,2,0,2,1,4,1,3,0,0,1,0,1,6,5,0,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2,4,0,2,1732,1,1,"London : printed for J. Tonson: and sold by J. and J. Knapton, R. Knaplock, A. Bettesworth and C. Hitch, G. Strahan, J. Pemberton, F. Fayram and T. Hatchet, C. Rivington, J. Batley, J. Brotherton, F. Giles, R. Williamson, J. Stagg, T. Osborne, L. Gilliver, and F. Coggan, MDCCXXXII. [1732].",London,732,male,1605,1675,FALSE,"which his Majesty is 1  very unwilling to undergo, and believes it to be, a Prejudice to the public Good; many of his s  subje&s having the Benefit of renewing Leases at much easier Rates than if the Lands were pri. vate Mens; not omitting the Discouragement it"
0190100106_000107,Mr. Rushworth's Historical collections abridg'd and improv'd. ...,John Rushworth,84,1,0,3,0,1,0,0,3,4,5,3,1,1,2,0,0,2,0,1,4,4,0,0,2,8,3,1,2,3,1,0,3,0,1,0,0,1,0,4,4,2,1,0,1,1,0,0,0,4,0,0,0,1,1,0,0,0,1,3,1,1703,6,6,"London : [s.n.], Printed in the Year M.DCC.VIII. [1708].",London,633,male,1612,1690,FALSE,"his Soldiers from hence. Northern Letters confirm, That the Forces in Scot The Forces land are to be disbanded Odob. io. next, unless the inscotland Committee of Eitates see fit to continue em, on any to be disappearance of Danger to their Kingdom , or the per banded. son of"
1729400106_000388,"Historical collections of private passages of state. Weighty matters in law. Remarkable proceedings in five Parliaments. Beginning the sixteenth year of King James, Anno 1618. And ending the fifth year of King Charls, Anno 1629. Digested in order of time, and now published, By John Rushworth of Lincolns-Inn, Esq;",John Rushworth,109,0,1,6,0,0,0,0,0,0,4,2,1,1,1,0,0,1,0,2,3,6,1,1,2,15,5,1,1,6,1,0,4,0,1,0,0,2,0,0,14,3,2,1,1,0,1,0,0,4,0,0,0,3,1,3,0,1,5,2,0,1721,6,8,"London : Printed by Tho. Newcomb for George Thomason, at the Sign of the Rose and Crown in St. Paul's Church-Yard, M.DCC.XXI. [1721].",London,622,male,1612,1690,FALSE,"went to Dinner, and dined all of them at one Table; after Dinner, His Majesty returned back, and the Children along with him to Caufam, where they are to remain for two Days, and then return back to London. There were two Troops of Colonel Whaley's Horse only, that guarded"
0917500200_000040,"An account of the constitution and present state of Great Britain, together with a view of its trade, policy, and interest, respecting other nations, & of the principal curiosities of Great Britain and Ireland. ...",,89,0,3,0,0,0,2,0,1,1,8,2,0,1,1,0,2,1,1,1,0,1,1,0,0,13,0,1,11,0,1,1,0,0,4,1,0,3,0,2,3,4,1,0,3,0,3,1,0,2,1,0,0,4,1,0,0,2,1,0,0,1759,1,1,"London : printed for J. Newbery, [1759].",London,312,unknown,,,FALSE,"direced to the privy- council in Scotland for ceding 16 peers and 45 commons . When it happens that a burgess is eleted for 2 boroughs , he must declare to the house for which he will serve, that a writ may be issued out for a new ele&tion at"
