PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(area),termFreq(armi),termFreq(bilhop),termFreq(bishop),termFreq(black),termFreq(check),termFreq(colleg),termFreq(colour),termFreq(crown),termFreq(differ),termFreq(equal),termFreq(fourth),termFreq(game),termFreq(guard),termFreq(held),termFreq(judg),termFreq(king),termFreq(knave),termFreq(knight),termFreq(length),termFreq(mean),termFreq(merci),termFreq(order),termFreq(pawn),termFreq(piec),termFreq(plai),termFreq(present),termFreq(queen),termFreq(rook),termFreq(root),termFreq(rule),termFreq(squar),termFreq(street),termFreq(trade),termFreq(white),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0603800900_000021,"The court gamester. In two parts. Part I. Containing, full and easy instructions for playing the games now in vogue after the best Method; as they are played at Court, and in the Assemblees, viz. Ombre, in all its Branches. Picquet. And, the Royal Game of Chess. Part II. Containing, the knowledge of play, written for Publick Benefit, and the Entertainment of all Fair Players, wherein the Frauds in Play are detected, and the Chances of the Games of Hazard, Pharao, and Basset, are calculated and determined. To which is added, the journal of a gameing lady of quality, a Tale. In a Letter to a Friend. By Dr. Swift.","Seymour, Richard, Esq",45,0,0,2,0,0,0,0,0,1,0,1,1,0,16,0,0,1,7,2,1,0,2,0,2,0,0,5,0,2,2,0,0,0,0,0,0,1732,1,1,"London : printed, and sold by J. Wilford, behind the Chapter-House, near St. Paul's, [1732].",London,200,unknown,,,FALSE,"give Di refions; for that depends upon Fancy, ora £. ... Man's particular Design at Play : And the Occurrences that happen, and various Dif poiition of the Enemy, will often force you to change your Measures. XXXI The great Error of those who are not very perfect in this"
1055400100_000010,"A short treatise on the game of piquet. Directing with Moral Certainty how to Discard any Hand to Advantage, by shewing the Chances of taking in any one, two, three, four, or five certain Cards. Computations for those who bet their money at the game. Also the Laws of the Game. To which are added, some rules and observations for playing well at chess. By Edmund Hoyle, gent.",Edmond Hoyle,51,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,1,0,0,0,1,0,2,8,9,8,0,2,2,0,2,1,0,0,0,1744,1,1,"London : printed for F. Cogan at the Middle-Temple-Gate, [1744].",London,84,male,1672,1769,FALSE,"you hbegin to .attack,; for if you don't, and your Adversary does, you will always attack, or be at .tacked, at a great Disadvantage. this is tb cfetential, that you had better forego : an Advantage than deviate from it; and I may venture to pronounce, that no Person can"
0289600102_000814,"A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. To which are prefixed, a history of the language, and an English grammar. By Samuel Johnson, A.M. In two volumes. ...",Samuel Johnson,27,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,3,0,0,1,1,1,0,1,8,0,3,2,0,0,1,1755,2,2,"London : printed by W. Strahan, for J. and P. Knapton; T. and T. Longman; C. Hitch and L. Hawes; A. Millar; and R. and J. Dodsley, 1755-56.",London,1158,male,1709,1784,TRUE,"und romanilicdk. aiill/ijn. 2 I nprtl Ciljt; f'illfe. 3 iali'tcill; frull of .will fecliery. I Thue dun inirire, over the f.lliing (trealli, Rooantilck liuig; i., R 0 RI'MISH. adj. [from Some.] Popiinl. Bulls or letters of eletdion only serve in the R: mil countries. s P gone. A rude, awkward,"
0569200200_000006,Vida's game of chess. Translated into English.,Marco Girolamo Vida,33,0,0,0,0,0,2,1,0,0,2,0,1,1,2,3,0,0,5,0,1,0,0,0,0,4,0,0,0,8,0,0,0,2,0,0,1,1778,1,1,"Oxford : printed for J. and. J. Fletcher, in the Turle; and sold by George Kearsley, in Fleet-Street, London, M.DCC.LXXVIII. [1778].",Oxford,39,male,1485,1566,FALSE,"Each from her rival foe one rank divides; Yet by one flep was Maia's Son too late, For now the white clad Virgin gained her seat, The glorious Prize; her foes she palt between, 545 Then sixed her footsteps on the farthest Line. At once the snowy Monarch bids prepare"
0301300100_000035,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, upon equal or advantageous Terms. Including the laws of the several games. To which is now first added, Two New Cases at Whist, never before printed: Also, The New Laws of the Game at Whist, As played at White's and Saunders's Chocolate Houses.",Edmond Hoyle,52,0,0,0,0,1,0,1,0,0,0,2,0,0,10,0,0,0,6,0,0,0,1,0,1,3,12,8,0,5,1,0,1,0,0,0,0,1760,1,1,"London : printed for Thomas Osborne, in Gray's Inn, Stanley Crowder, at the Looking-Glass; and Richard Baldwin, at the Rose, in Pater-Noster-Row, [1760?].",London,222,male,1672,1769,FALSE,"whilf your Adversary is running madly after a Piece , you either get a Pawn or two, or such a Situation as ends in, his deftru&ion. VII Supposing your Queen and another Piece are attacked at the same Time, and' that by removing your Queen , you must lose your"
1093500100_000025,"Pigott's new Hoyle, or the general repository of games; containing rules and instructions for playing whist, Piquet, Quinze, Goff, Draughts, Cricket, Quadrille, Faro, Hazard, Rouge et Noir, Lansquenet, Backgammon, Chess, Tennis, Cribbage, Cassino, Connections All Four, Put, Matrimony, &c. &c. With Tables of Odds, Calculations for betting advantageously, and their Laws as established at Brookes's, White's, D' Aubigny's, Scavoir Vivre, Miles's, Payne's, Phillips's, the Jockey Club, and every other fashion able Subscription House. From the manuscript of the late Charles Pigott, Esq. The Third Edition, Corrected and Enlarged. To which is added, an Epitome of the Statute Laws on Gaming, with the different Cases of contested bets, Bonds, and other Securities, which have been legally argued and determined.",Charles Pigott,57,0,0,0,0,0,2,0,0,0,0,2,0,0,9,0,0,0,4,0,0,0,1,0,0,6,15,9,0,6,1,0,0,0,0,0,2,1795,1,1,"London : printed for James Ridgway, York Street, St. James's Square, [1795?].",London,288,male,,1794,FALSE,"one; for at this nice game no move can be indifferent. If your game is fiuch, that you have scarce anything to play , it is your own failt, either for having brought out your pieces wrong, or, which is worse, not at all; for if you have brought them"
0759200100_000459,"A new universal etymological dictionary: ... Originally compiled by N. Bailey. Assisted in the mathematical part by G. Gordon; in the botanical by P. Miller; and in the etymological, &c. by T. Lediard, ... And now re-published with many corrections, additions, and literate improvements, by different hands. The etymology ... revised and corrected by Joseph Nicol Scott, M.D.","Bailey, N. (Nathan)",22,2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,2,2,1,3,0,1,1,0,1,1,0,0,1,1772,1,1,"London : printed for T. Osborne; J. Buckland, and R. Baldwin; and W. Johnston, 1772.",London,565,unknown,,,FALSE,"in Greek is Xnptisas, though' corruptly sometimes xvy.sws. To which i may add, that the former (according to Hefychius) answers to the Greek word x^on, i.. a chaafi or gap the latter signifies a bare flux of humours. CHEIO PUS [>ieotrue, Gr.] the herb gooe foot; ce'oquer. See CHECKER. chepe'llow,"
0090501300_000028,"The polite gamester: containing short treatises on the games of whist, quadrille, back-gammon, piquet and chess. Together with an artificial memory, or an easy method of assisting the memory of those that play at the Game of whist. By Edmund Hoyle, Gent.",Edmond Hoyle,57,0,0,0,0,1,0,1,0,0,0,2,0,0,14,0,0,0,6,7,0,0,0,0,1,3,1,12,0,9,0,0,0,0,0,0,0,1745,1,1,"Dublin : printed for G. and A. Ewing at the Angel and Bible in Dame-Street, 1745.",Dublin,236,male,1672,1769,FALSE,Certainty how to discard well any Hand. p.21 CHAP. IV An Explanation and Application of the fore. going Calculations. p. 25 CHAP. V Cafes of Curiosity and Inftrutiion. p. 34 CHAP. VI Some Computations for laying Money at the Game at Piquet. P. 38 CHAP. VII Laws of the Game
1055400100_000008,"A short treatise on the game of piquet. Directing with Moral Certainty how to Discard any Hand to Advantage, by shewing the Chances of taking in any one, two, three, four, or five certain Cards. Computations for those who bet their money at the game. Also the Laws of the Game. To which are added, some rules and observations for playing well at chess. By Edmund Hoyle, gent.",Edmond Hoyle,56,2,0,0,0,1,0,2,0,0,0,0,1,0,9,3,0,0,4,0,0,0,0,0,1,6,12,13,1,1,0,0,0,0,0,0,0,1744,1,1,"London : printed for F. Cogan at the Middle-Temple-Gate, [1744].",London,84,male,1672,1769,FALSE,"away, in this cafe he is not entitled to count more. XII If the elder hand flews a Point, or, uart, or Terce, and asks if they are good, and afterwards . forgets to reckon any of them, it bars the younger hand from reckoning any of equal Value; XIII"
0680500700_000036,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon, complete, in which are contained, the method of playing and betting at those games, upon equal, or advantageous Terms. Including the laws of the several games.",Edmond Hoyle,48,0,0,0,0,0,0,1,0,0,0,2,0,0,8,1,0,0,6,0,0,0,1,0,1,4,12,7,0,3,1,0,1,0,0,0,0,1770,1,1,"London : printed by assignment from T. Osborne; for J. Rivington and J. Wilki St. Paul's Church-Yard; S. Crowder and R. Baldwin, Pater-Noster-Row; T. Caslon, and B. Law, Stationers-Court; T. Lowndes, Fleet-Street; F. Newbery, Ludgate-Street; W. Domville, Royal-Exchange; T. Becket, in the Strand; T. Davies, Covent-Garden; W. Davis, Piccadilly; and J. Ridley, St. James's-Street, [1770?].",London,223,male,1672,1769,FALSE,"in a worse Situation: Examine this on the Table, and the Truth of it will firike you. Your Business, therefore, is to keep your Pawns close cemented and connededl together, and it must be great Strength on the other Side that must overpower them. VI When VI When a Piece"
0553901200_000020,"The court gamester: or, full and easy instructions for playing the games now in vogue after the best method; as they are played at court, ... By Richard Seymour, Esq;","Seymour, Richard, Esq",38,0,0,4,0,0,7,0,0,0,0,0,0,0,3,1,0,0,6,0,3,0,0,0,0,1,0,4,0,3,1,0,0,0,0,0,5,1728,1,1,"London : printed for E. Curll, 1728.",London,107,unknown,,,FALSE,"the Board in the same same manner; and lest they should not be di ftinguifled when they come to be mixed, one Army is always clothed in Black , the other in Weite. XVI The Kini is very grave and foiemn in his Pace, so that it may be said,"
0115203100_000012,"The new Oxford guide: or, companion through the University. Exhibiting every particular worthy the observation of the curious in each of the public building, colleges, halls, &c. Together with the Ceremonies at installing a Chancellor. To which is added, A Tour to Blenheim, Ditchley, and Stow, The Seats of His Grace the Duke of Marlborough, The Right Hon. the Earl of Litchfield, And the Right Hon. the Earl Temple. Containing, An accurate Description of their Tapestry, Paintings, Sculptures, Temples, Gardens, and other Curiosities. By a gentleman of Oxford.",William Hawkins,35,1,2,0,0,4,0,0,2,1,0,0,1,0,0,0,0,1,2,0,10,2,0,0,0,0,2,0,0,5,0,0,0,0,1,0,1,1764,1,1,"Oxford : printed for J. Fletcher in the Turl; S. Parker in the High-Street; and J. Fletcher in St. Paul's Church Yard, London, [1764?].",Oxford,148,male,1722,1801,FALSE,"embellished with crying and gilding. The whole has an air of much splendour and dignity, and is viewed to the best advantage from the screen. The Hall, which forms one fide of an area to the east, is an elegant moder room. It is furnished with Portraits of the munificent"
0147504700_000002,"A letter to The craftsman, On the Game of Chess. Occasioned by his Paper of the Fifteenth of this Month.","John Hervey, 2nd Baron Hervey",36,0,0,0,0,1,0,4,0,1,0,1,0,0,4,1,0,0,13,0,2,0,0,0,0,1,5,0,0,0,1,0,0,2,0,0,0,1733,1,1,"London : printed for J. Peele, at Locke's Head in Amen Corner, 1733.",London,27,male,1696,1743,FALSE,"think themselves firong enough even to attack the Rueen, whilif [ t 3 whilst obliquely and remotely every Stroke they itrike, where ever it falls, is aimed against the King , as appears from hence; that the very Moment they carry their Point of removing the King's faithful Friends and"
0588300300_000012,"An epitome of Hoyle, with Beaufort and Jones's Hoyle improved; or, practical treatises on the following games. Hazard, backgammon, tennis, Billiards, Cricket, Chess, Draughts, Whist, Quadrille, Piquet, Lansquenet, and Quinze. With an Account of the present fashionable Game called E-O, played at most of the polite Chocolate Houses, never before attempted in Print. Comprising the Laws and Rules of the several Games, as settled at White's, Stapleton's, &c. &c. Also the most advantageous Method of Betting at those Games, and the erroneous Odds introduced in former Productions of a similar kind, rectified. By a member of the Jockey Club.",Edmond Hoyle,36,0,0,0,0,0,1,2,0,1,0,0,0,0,8,0,0,0,4,0,0,1,0,0,0,3,2,7,0,1,0,0,1,3,0,0,2,1791,1,1,"Dublin : printed by R. M. Butler, Bookseller, No. 31, Grafton-Street, M.DCC.XCI. [1791].",Dublin,93,male,1672,1769,FALSE,"introduce any ol of his pieces that constitute flale mate. By pursuing this method, you will at last compel him to take your queen , and then you mull necessarily win the game by being in a fiale mate. Never cover a check with a piece that a pawn pushed"
1313200100_000039,"The polite gamester: Containing, short treatises on the games of whist, quadrille, back-gammon, piquet and chess. Together with an artificial memory, or, An easy method of assisting the memory of those that play at the game of whist. By Edmund Hoyle, gent. a new addition, with great additions to the game whist; among which are, a dictionary of whist, which resolves almost all the critical case that may happen at the game. Also a whole chapter of thirteen new cases, never before published.",Edmond Hoyle,53,2,0,0,0,0,0,2,0,0,0,0,1,0,8,2,0,0,4,0,0,0,0,0,1,6,11,12,1,2,0,0,1,0,0,0,0,1752,1,1,"Dublin : Printed for G. and A. Ewing, at the Angle and Bible in Dame-Street, M,DCC,LII. [1752].",Dublin,188,male,1672,1769,FALSE,"is in the Option of the elder Hand to have a new Deal. X If the younger Hand takes in five Cards, it is the Lols of the Game , unless the elder Hand has left two Cards. XI If the elder Hand calls forty-one for his Point, which happens"
1229600300_000020,"The history of chess, together with short plain and plain instructions, by which any one may easily play at it without the help of a teacher.",Robert Lambe,68,0,0,0,0,0,18,2,0,0,0,0,0,3,12,0,0,0,0,0,1,0,0,0,0,9,3,3,0,1,0,0,0,0,0,0,16,1765,1,1,"London : printed for J. Wilkie in St Paul's Church-Yard, and G. Frier at the bible in Bell-Yard, Temple-Bar, 1765.",London,151,male,1712,1795,FALSE,"6 A. G, 6 E. E 2 A E. A, E. 5 H. A. t. A.E. 3 t. D. E. E. E. E. 3 E. D. 4 E. C 3 E. B. 4 t, I S * * Black . G.H. 5 GS. 24 G.. 6 (i) C F. EG."
1006000101_000014,Chess.,Richard Twiss,46,1,0,0,0,1,1,0,0,0,3,0,0,0,5,0,0,0,7,0,6,0,2,0,0,1,3,11,2,2,0,0,1,0,0,0,0,1787,1,2,"London : printed for G. G. J & J. Robinson, and T. & J. Egerton, MDCCLXXXVII. [1787]-89.",London,202,male,1747,1821,FALSE,"Chess, and very much considered in the Court of Spain under king Philip II He received many fine presents from that prince. He received also many from Pope Urban VIII and it was his own fault that he did not receive a good bifloprick of him; for it was offered"
0321800300_000022,"Poems consisting chiefly of translations from the Asiatick languages. To which are added two essays, I. On the Poetry of the Eastern nations. II. On the Arts, commonly called Imitative.",William Jones,30,0,0,0,0,0,3,0,0,4,0,2,2,0,1,1,0,0,2,0,2,0,0,0,1,1,0,2,0,3,0,0,0,3,0,0,3,1772,1,1,"Oxford : at the Clarendon-Press. MDCCLXXII. Sold by Peter Elmsly, in the Strand, London; and Dan. Prince, at Oxford, [1772].",Oxford,217,male,1746,1794,FALSE,"that haunt the sacred hill Of Pindus, and the famed Pierian rill. * Thou, joy of all below, and all above, Mild Venus, queen of laughter, queen of love, Leave thy bright island, where on many a rose, And many a pink thy blooming train repose: Assist me, goddess! since"
0090701200_000016,"The theory of chess; a treatise, in which the principles and maxims of this game, or rather science, are clearly and concisely explained; As concisely at least, As it might be advisable to attempt: Including Directions for Playing, Modelled and Arranged in an Original Manner: Accompanied with Necessary Illustrations. For the Use of those, Whom the Celebrity of Chess, Has inspired with a wish to become acquainted with it; But who, Not having access to any Professor, Have no better way of acquiring the Rudiments, Than a Recourse to Publications on the subject.","Pratt, Peter",131,0,0,0,0,15,6,5,0,0,0,1,0,0,3,0,0,0,34,0,25,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,11,1799,1,1,"London : printed for the author, and sold by Samuel Bagster, No. 81, Strand, [1799].",London,118,male,,,FALSE,square . B. Minister at his king's bishop's 3d. 30 W. The bishop at his king's 4th square . B. King's peer's commoner I square . (f) 3i. W. The minister at the square of his king's bishop . (g) B. Minister's knight's commoner i square . 32 W. King's
