PassageID,Title,Author,Total termFreq,termFreq(add),termFreq(answer),termFreq(articl),termFreq(better),termFreq(book),termFreq(clock),termFreq(commit),termFreq(copi),termFreq(deliv),termFreq(follow),termFreq(form),termFreq(hand),termFreq(hear),termFreq(heard),termFreq(know),termFreq(land),termFreq(late),termFreq(learn),termFreq(leav),termFreq(letter),termFreq(line),termFreq(littl),termFreq(love),termFreq(mean),termFreq(morn),termFreq(morrow),termFreq(note),termFreq(oath),termFreq(observ),termFreq(page),termFreq(peopl),termFreq(person),termFreq(read),termFreq(refer),termFreq(scriptur),termFreq(sens),termFreq(servic),termFreq(text),termFreq(think),termFreq(true),termFreq(vers),termFreq(word),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0934701500_000001,"A plea for truth and candor: in three letters to the author of a pamphlet, intitled Christian catholicism defended: in which are some remarks on the Rev. Benjamin Fawcett's appendix to the second edition of his Candid reflections, &c. By the writer of a letter to that gentleman.",Writer of a letter to that gentleman (Benjamin Fawcett),49,2,1,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,2,0,5,1,1,0,1,0,0,1,0,2,3,0,2,7,0,4,1,0,0,1,2,0,6,0,1781,1,1,"London : printed for J. Buckland, Pater-Noster Row; and Charles Dilly in the Poultry, M.DCC.LXXXI. [1781].",London,63,unknown,,,FALSE,". ... : /, : *, 7 ^ P * PL E FOR TRUTH AND CANDOUR: IN THREE LETTERS TO THZ AUTHOR go PAMPHLET, inltfled CHRISTIAN CATHOLICISM DEFENDED: IN WHICH ARE SOME REMARKS O THE REV. BENJAMIN fawcett's APPENDIX TO THE SECOND EDITION OF HIS CANDID REFLECTIONS, c. BY THE"
1323601102_000002,"The Evangelical history of our lord and saviour Jesus Christ: Containing, in order of time, all the events and discourses recorded in the four evangelists. With notes for illustration and improvement; and an appendix, of the evidences of Christianity, in the genealogies, temptations, and resurrection of Jesus-fulfilment of promises and prophecies-chronology, &c. To which is prefixed, a table of the harmony of the four evangelists. By Thos. Brown. In two volumes.-Vol. I.","Brown, Thomas, Gent., of Blackheath",38,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,2,1,1,2,0,1,0,0,7,0,0,2,0,1,2,2,2,0,0,1,1,1,3,3,0,1777,2,2,"London : Printed for J. Buckland, Pater-noster Row; W. Brown, Corner of Essex-street, Strand; W. Davenhill, No. 30, Cornhill; and S. Gardner, No. 18, Gracechurch-street, M.DCC.LXXVII. [1777].",London,438,unknown,,,FALSE,"1-52* IV 1-34. [iii. 4-s21.] XVIII 2401 XII 53-58. XIV 1-12. VI 1-16, 2.-o30.] IX 1-9, ro, first clause xlx. i46 XIV 13-36. (Third Pajfo'ver.) VI 3 xi-56. IX 1o-17. VI 1-71. AXE. 6 - XV z z8. VII 1-37. -- VI 1 XXL. 7i XV 29-39. XVI r 2"
0066700102_000289,"A complete collection of state-trials, and proceedings for high treason, and other crimes and misdemeanours; from the reign of King Richard II. to the end of the reign of King George I. In six volumes. With two alphabetical tables to the whole.",,41,1,2,3,0,0,0,1,0,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,8,1,3,1,0,0,2,1,2,0,4,0,1730,2,6,"London : printed for J. Walthoe sen. R. Vincent sen. J. and J. Knapton, R. Knaplock, J. Roberts, J. Darby, S. Buckley, D. Midwinter and A. Ward, A. Bettesworth and C. Hitch, B. Lintot, R. Gosling, W. Mears, B. Sprint, J. Tonson, W. Innys, J. Osborn and T. Longman, T. Woodward, R. Robinson, T. Saunders, B. Motte, J. Walthoe Jun. C. King, F. Clay, W. Battersby, J. Batley, T. Cox, J. Peele, E. Symon, S. Noble, R. Williamson, T. Wotton, D. Browne, B. Creake, J. Clarke, R. Hett, T. Osborne, L. Gilliver, J. Stagg. M.DCC.XXX. [1730].",London,1051,unknown,,,FALSE,"She was in danger to be proved perjured, and so an insufficient Witness in all her Tefiimonies, prevailed with the Court against the importunate, rational and legal Pleas of my Counsel, to rejef there fore mentioned Witnesses. The Unjustness, palpable Partiality and Illegality of which aion I leave to be"
0077700400_000003,"The holy Bible, containing the Old and New Testament: or, a family Bible, with annotations and parallel Scriptures. Containing, I. An Interpretation of all the difficult Phrases and Words. II. Parallel Scriptures, both as to Matter and Words. With an Analysis, thereby shewing the Frame and Contexture of the Whole. To which is annex'd, The Reduction of Jewish Weights, Coins and Measures, to our English Standards. And A Table of the Promises in Scripture. By Samuel Clark.",Samuel Clarke,42,0,0,0,0,6,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,1,0,6,1,2,2,0,2,1,1,1,7,1,1760,1,1,"London : sold by J. Fuller, Bookseller, in Newgate-Street, near Cheapside, MDCCLX. [1760].",London,649,male,1675,1701,TRUE,"think themselves above peruling God's lively Oracles, but also points out to us that teachable and childlike disposition, with which all ought to come to the reading of them, as well as the' care the Holy Spirit of God takes to furnish such as have a mind to do his"
0253500802_000177,"A view of the principal deistical writers of the last and present century. Vol. II. Containing observations on Mr. Hume's Philosophical essays; and A Defence of Natural and Revealed religion, Against the Attempts made upon Both in the Posthumous Works of the late Lord Viscount Bolingbroke. With A conclusion, in an Address to Deists and Professed Christians. By John Leland, D.D.",John Leland,43,5,3,7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,0,0,2,0,1,5,0,2,0,2,1,0,0,0,1,2,0,1,0,1755,2,2,"London : printed for B. Dod, at the Bible and Key in Ave-Mary-Lane, near Stationers-Hall, M.DCC.LV. [1755].",London,704,male,1691,1766,FALSE,"amiably conduted by its sacred rules, in a condition so elevated, has a natural tendency to create, and what a fplendpr and beauty it adds to the highest titles and dignities. And if persons distinguished by their RANK and FIGURE in life were more generally careful to copy after so"
0088600403_000082,"The works of Alexander Pope, Esq; In four volumes, complete. ... . Containing His Juvenile Poems; His Translations and Imitations; and, His Satires, &c.",Alexander Pope,41,0,2,0,1,1,2,0,4,0,0,0,3,0,1,1,0,1,0,1,5,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,2,0,2,2,5,1764,3,4,"Edinburgh : [s.n.], Printed in the year MDCCLXIV. [1764].",Edinburgh,472,male,1688,1744,TRUE,"are no more than sparks lighted up by your fire: and you may omit them at last, if you think them but squibs in your triumphs. I am, c. LETTER XII From W Y C H E R L E Y. Nov. I. 1707 Received yours of the 9th yesterday,"
1693000174_000327,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),47,0,1,0,0,8,0,0,0,0,0,3,0,0,0,1,0,0,2,1,0,0,3,0,1,0,0,7,0,1,0,0,2,3,2,0,1,1,2,0,0,4,2,2,1782,74,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,596,unknown,,,FALSE,"Bible. Such sentiments as these suggested to me, to put to the press an edition of the Bible in separate volumes, that would make a manual, commodious for peruial. like the editions of our best English books . "" There still, however, appeared to me another obstacle to the Bible"
1263800101_000003,"A new historical, geographical, chronological, etymological, and critical dictionary of the Holy Bible. wherein are explained all the proper and new testament, of men, women, cities, countries, rivers, mountains, &c. Forming A body of scriptural history, chrono- logy and divinity; a repository of im- portanat Jewish Antiquities ; and serving in a great measure as a concordance to the scriptures. Illustrated with a collection of elegant engravings. By Mr. John Brown, minister of the gospel, haddington. Much enlarged from the dictionaries of calmet, symon, &c. with a number of original articles, and an essay on the evidence of Christianity; never in any former edition. In two volumes. ...",John Brown,41,1,0,1,0,5,0,1,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,4,3,3,0,0,2,0,0,0,1,7,1800,1,2,"Montrose : printed by Da. Buchanan; sold by him, and Messrs. Da. Ogilvy & Son, London; J. Ogle, Edinburgh; W. Coke, Leith; Ja. & A. Duncan, and Ja. Gillies, Glasgow, 1800.",Montrose,672,male,1735,1787,TRUE,"for that of any profane author. With refpea to the books of the old tellament, the very existence of the Jewish state and polity furnishes almost demonfirative evidence of their authent^ city, especially when we add to this, their uniform reception among the Jews to whom they were addrefded, and"
0554400100_000142,"A collection of original papers and material transactions, Concerning the late Great affair of the union between England and Scotland. Also an exact journal of the proceedings of the treaty as well at London as in Edinburgh. Wherein the privileges [sic] of the Presbyterian kirk, and the case of toleration of episcopal dissenters there, are very clearly stated. In five parts. Faithfully collected from the records and registers; by a person concern'd in the said treaty, and present in both kingdoms at the time of its transacting.",Daniel Defoe,44,0,1,9,0,0,1,0,2,1,0,0,0,3,1,0,0,1,0,0,3,0,0,0,0,0,0,0,5,2,0,1,2,8,1,0,1,1,0,1,0,0,0,0,1712,1,1,"London : printed for J. Knapton at the Crown in St. Paul's Church-Yard; N. Cliffe, at the Bible and Three Crowns near Mercers Chapell; and J. Baker, at the Black-Boy in Pater-Noster-Row, MDCCXII. [1712].",London,730,male,1660,1731,TRUE,"Lady Mary Bruce and Williamr Cochra, younger of Ochiltri her Husband for his Interest, against admitting of Sir Alexander Bruce to sit in Parliament in the Rank and Dignity of Earl of Kincardin, Read , Sir lexander Bruce in Answer to the said Petition, craved that the Patent in Favours"
0211000600_000012,"Dr. Bentley's proposals for printing a new edition of the Greek Testament, and St. Hierom's Latin version. With a full answer to all the remarks of a late pamphleteer. By a member of Trinity College in Cambridge.",Richard Bentley,36,1,0,0,0,2,0,0,6,0,0,0,0,0,0,2,0,0,1,1,2,0,2,0,1,0,0,2,0,1,1,0,0,4,2,2,0,1,2,1,1,0,0,1,1721,1,1,"London : printed for J. Knapton at the Crown in St. Paul's Church-Yard, MDCCXXI. [1721].",London,43,male,1662,1742,FALSE,"only he dipped into there Inquiries: and ro without Spleen or Envy resolve to search for Materials against our Mafler's Proposals, before he knew what would be the Iflsue of that Search, Et si non aliqua nocuiel, mortus efit. But it seems he had not Icifure enough from his drudging"
1288300700_000002,"Priestcraft defended. A sermon occasioned by the expulsion of six young gentlemen from the University of Oxford, for praying, reading, and expounding the Scriptures. Humbly dedicated to Mr. V- C-r and the H-ds of H-s, by their humble servant, The Shaver.",John Macgowan,57,0,1,1,2,1,0,0,0,0,2,0,0,2,1,3,0,0,7,0,3,0,3,0,2,0,0,1,0,0,0,1,0,7,0,5,0,0,10,0,0,0,3,2,1771,1,1,"London : printed for G. Keith, in Gracechurch-Street; J. Johnson, No. 72, St. Paul's Church-Yard; and J. Gurney, at No. 54, in Holbourn, MDCCLXXI. [1771].",London,46,male,1726,1780,FALSE,"word for it, rather than be at the expense and trouble offeekingfurther Proof; so it was fnt to the Press, to furni/h you, my friend, with halfan hour's entertainment, andpleafe Your humble servant, THE SHAVER. A SERMON, c. Having the honour of addressing so learned a body, with bands so"
0543701500_000050,"Scotch Presbyterian eloquence display'd. Or, the folly of their teaching discover'd, from their books, sermons, prayers, &c. With considerable additions, taken from scarce and valuable Mss. &c.","Monroe, John",43,0,1,0,2,0,0,0,0,0,1,0,1,0,2,2,1,1,1,0,0,0,3,4,2,1,0,3,0,0,1,2,1,1,0,0,1,0,2,1,0,5,4,0,1790,1,1,"London : printed for, and sold by the booksellers, MDCCXC. [1790].",London,154,male,,,FALSE,"example: A young man being to visit his mistre s one morning , came to her chamber door, which stood a gee (ajar); he knocked there the teacher knocked on his tub) once and again; but no. body making answer , he put up the door, came in, and found"
1257600100_000002,"The four Gospels, translated from the Greek. With preliminary dissertations, and notes critical and explanatory. By George Campbell, D.D. and F.R.S. Edinburgh; principal of Marischal College, Aberdeen. [One line of quotation in Greek].",John Douglas,39,0,0,2,2,3,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,2,3,1,0,2,0,2,0,0,2,2,0,0,3,2,1796,1,1,"Philadelphia : Printed by Thomas Dobson, at the Stone House, no. 41, South Second Street, 1796.",Philadelphia,717,male,1721,1807,FALSE,"r PART IV The outward Form of the Version. - 2- 49 PART V The Notes . r 55 - T: , face: : Preface to Matthew's Gospel. - - The Gospel by Matthew. Preface to Mark's Gospel - - Gospel by Mark. - Preface to Luke's Gofpe. - The"
0105602200_000026,"Sermons on the divinity and operations of the Holy Ghost. By Robert Hawker, D. D. Vicar of the Parish of Charles, Plymouth; and Formerly of Macdalen-Hall, Oxford.",Robert Hawker,42,1,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,5,2,1,1,4,0,1,2,1,8,3,0,1794,1,1,"Bath : printed by and for S. Hazard; and for J. Deighton, No. 325. Opposite Gray's-Inn, Holborn. Sold also by Robinsons, Pater-Noster-Row; Vernor and Hood, Birchin-Lane; Dilly, Poultry; Matthews, Strand; Parsons, and Symonds, Pater-Noster-Row: Mills, Browne, Bulgin and Sheppard, Bristol; and by the booksellers at Exeter, Plymouth, &c., M.DCC.XCIV. [1794].",Bath,454,male,1753,1827,FALSE,"as becomes necessary for our purpose, or perhaps we are capable of apprehending personal diftinai on in the Deity, very clear and discriminating characters of each, are drawn in it. For if the voice which came from heaven, (and which it should be particularly noticed, followed the descent of the"
0047001300_000013,"The integrity of the Hebrew text, and many passages of Scripture, vindicated from the objections and misconstructions of Mr. Kennicott. By Julius Bate, M.A.",Julius Bate,48,0,1,0,1,2,0,0,3,0,1,0,1,0,0,0,3,0,4,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,2,3,3,1,8,1,1,0,7,0,1754,1,1,"London : printed for E. Withers, at the Seven Stars, in Fleetstreet, opposite to Chancery-Lane, MDCCLIV. [1754].",London,232,male,1711,1771,FALSE,"of paying a Tax of four Shillings to the Pound, in lieu of Rent, and all other Services ; which is scarce half of what is paid in England; so mercifully did yofepb deal with them, though the Infidel abuses his Memory for making Slaves of them, and imposing such"
1232501100_000316,"A supplement to Dr. Hammond's Paraphrase and annotations on the New Testament. In which his interpretation of many important Passages is freely and impartially examin'd: and the Sacred Text further explain'd by new remarks upon every chapter. By Monsieur Le Clerc. To which is prefix'd, a letter from the Author to a Friend in England, occasion'd by this Translation. Likewise his paraphrase, with Notes on the beginning of St. John's Gospel, which is not in the Latin Hammond, is inserted in its proper place.",Jean Leclerc,52,1,1,0,0,1,0,0,14,0,2,0,0,0,0,3,0,1,2,0,0,0,0,2,2,0,0,1,0,2,0,0,0,4,1,0,0,0,1,1,1,4,7,1,1704,1,1,"London : printed for Sam. Buckley, and sold by Jeffery Wale at the Angel in St. Paul's Church-Yard, 1704.",London,721,male,1657,1736,FALSE,"otherwise is not T: i, eowii, but dmri', L when we have fomc degree indeed of Piety towards God, but do not heartily enough love our Neighbour. Such were the Jews, who profelled to love none but those of their own Religion, and were not sincere even in that: see"
1262300700_000025,"Exercises in elocution; selected from various authors, and arranged under proper heads: intended as a sequel to a work intitled The speaker. By William Enfield, LL. D. Lecturer ON The Belles Lettres In The Academy At Warrington. A new edition. To which are added, counsels to young men, in a letter from a father to his son.",William Enfield,39,1,1,2,0,2,0,0,1,2,0,1,1,1,0,2,0,0,0,1,0,2,3,0,1,1,0,2,0,1,1,2,0,6,0,0,0,0,0,1,0,0,2,2,1795,1,1,"London : printed for J. Johnson, NO 72, ST. Paul's Church-Yard, MDCCXCV. [1795].",London,481,male,1741,1797,FALSE,"perhaps with justice enough: however, it is not very reasonable for them to expect, that comzon, ctz flhould undecr fiand expressions, which are never made use of in comnotz The fear of being thouglht pedants hath been of pernicious con.flcqucnce to young divines. This hath wholly taken many oi' of"
0178900600_000119,"An appeal to the genuine records and testimonies of heathen and Jewish writers; in defence of Christianity. By Thomas Dawson, D. D. Vicar of New Windsor; some Time Member of Convocation. Part I. 1. An appeal to the works of Phlegon, Thallus, and other Heathen Writers; as Evidence for the miraculous Eclipse at Christ's Passion. 2. An Appeal to the Chinese Records; proving that Eclipse to be Universal, as well as Supernatural. 3. An Appeal to the Confession made by the Emperor Titus, of the miraculous Proceedings of Heaven in the final Destruction of Jerusalem; attested by Tacitus and Josephus; which was fulfilling the Prophecy made by Christ, (luke xxi. 24.) with which Prophecy Phlegon was acquainted. 4. An Appeal to the present Desolation of Jerusalem; as concerning another Prophecy of Christ, (luke xxi. 24.) which is Yet accomplishing, viz. That Jerusalem should not be rebuilt, ""till the ""times of the Nations be fulfilled. 5. An appeal to the Emperor Julian's attempts to rebuild the Temple at Jerusalem, that he might elude that Prophecy; as also to the Miracles that attended the Attempt; as related by Amm. Marcellinus, and other unquestionable Authors. Part II. 1. A defence of the several testimonies of Phlegon, Thallus, Jul. Africanus, &c. concerning the miraculous Eclipse at Christ's Passion, against the late Objections made by Dr. Sykes. 2. The different Supputation of Years about Christ's Death plainly adjusted; and there by Dr. S's greatest Objection to Phlegon's Testimony entirely remov'd. 3. The Expressions of several ancient Writers, concerning the miraculous Darkness at Christ's Passion, compar'd one with the other; and thence shewn, that such Darkness at Christ's Passion was Universal. 4. A farther Appeal to the Chinese Records, for proving the Universality of such Darkness; taken from the Testimonies of P. Bonvet, and his Adversary P. Gaublin; as also from other Authentick Accounts lately transmitted to the Royal Society. 5. Two test passages, taken from Justin Martyr and Tertullian, propos'd to the Consideration of Dr. S. and speedy Justice required to be done to those injur'd Ante-Nicene Fathers.","Dawson, Thomas",34,0,0,0,0,3,0,1,0,1,1,0,0,2,1,1,0,1,1,1,2,0,0,0,2,1,0,2,0,0,0,1,1,0,2,1,1,1,0,2,1,0,0,4,1733,1,1,"London : printed for Richard Ware, at the Bible and Sun in Amen-Corner, 1733.",London,485,male,1676,1740,FALSE,"therefore be allowed to have had a more thorough Knowledge of the sense and meaning of the Scriptures , than we have. And as a ejt of this, I just give you a passage out of each of those Fathers (Justin M: and Tertullian) that you may occasionally propofe'ecm; and"
