PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(alembert),termFreq(author),termFreq(book),termFreq(celebr),termFreq(composit),termFreq(diderot),termFreq(eleg),termFreq(encyclopaedia),termFreq(franc),termFreq(french),termFreq(friend),termFreq(gener),termFreq(geniu),termFreq(god),termFreq(govern),termFreq(helvetiu),termFreq(human),termFreq(king),termFreq(knowledg),termFreq(law),termFreq(letter),termFreq(literari),termFreq(literatur),termFreq(majesti),termFreq(merit),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(opinion),termFreq(pari),termFreq(persecut),termFreq(philosoph),termFreq(philosophi),termFreq(polit),termFreq(principl),termFreq(progress),termFreq(public),termFreq(reason),termFreq(reign),termFreq(religi),termFreq(religion),termFreq(rousseau),termFreq(societi),termFreq(superior),termFreq(talent),termFreq(thought),termFreq(truth),termFreq(univers),termFreq(virtu),termFreq(voltair),termFreq(wit),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0635100200_000026,"The lives of the first twelve Cæsars, translated from the Latin of C. Suetonius Tranquillus: with annotations, and a review of The government and literature of the different periods. By Alexander Thomson, M.D.",Suetonius,50,3,0,1,6,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,1,1,0,3,1,0,0,3,1,2,2,0,1,0,0,0,2,0,0,1,1,1,0,1,1,0,0,7,1,1,1796,1,1,"London : printed for G.G. and J. Robinson, Paternoster-Row, M.DCC.XCVI. [1796].",London,629,male,69,122,FALSE,"to the end of his exile, but did not pub lith it for several years from motives of delicacy. The three books were severally inscribed to three of the imues; but of this work there now remain only a few fragments, scattered in different parts of his other writings. He"
0107500201_000080,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. ...",Vicesimus Knox,47,3,0,1,3,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,2,2,3,0,1,2,2,4,0,0,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,3,1800,1,3,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,379,male,1752,1821,TRUE,"its admirers; but, considered independently as an original, it would be thought a careless, vulgar, inartificial colhpofition. There are few who do not read Dr. Percy's own piece, and those of other late writers , with more pleasure than the oldest ballad in the collecion of that ingenious writer ."
0343200102_000019,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,46,0,0,0,3,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,1,1,2,1,2,0,0,0,2,2,0,1,0,1,4,0,0,2,3,1,0,1,0,1,1,3,0,0,2,1,3,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,TRUE,"as many examples as pre(' (' of respect and fibmifion to higher powers. He does not even H 4 diftin ( 104) ""distinguish this duty from the tri"" "" of adoration we owe to Infinite "" Majesty ; and Cafar is placed by the ""fide of God himself, in the"
1262000101_000050,Memoirs illustrating the history of Jacobinism. A translation from the French of the Abbe Barruel. ...,"Middlebury College, MWA",53,0,0,2,0,0,0,11,0,0,1,1,2,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,4,0,5,1,0,0,0,1,1,0,1,2,0,1,1,0,3,2,0,0,7,0,1,0,0,1799,1,4,"Hartford : Printed by Hudson & Goodwin for Cornelius Davis, no. 94, Water-Street, New York, 1799.",Hartford|New York.|Elizabeth.,1275,unknown,,,FALSE,"Paris . There he was, to support the charater of the extraordinary man, whether writing in his study, or dealing out in diverse companies, his philosophic absurdities; always the bosom friend of D'alembert, and the admiration of the other Sophisters. He finished his apostleship by his * Let. from Voltaire"
0497100300_000036,"Continuation of the Complete history of England. T. Smollett, M.D. Volume the fourth.",Tobias Smollett,48,0,0,0,1,0,0,0,2,0,0,0,1,2,2,0,1,0,3,1,1,0,0,0,1,0,3,3,1,1,1,0,0,2,3,0,1,1,2,2,3,0,3,0,1,1,0,0,0,1,0,0,0,4,0,0,1768,1,1,"London : printed for Richard Baldwin, in Paternoster-Row, MDCCLXVIII. [1768].",London,480,male,1721,1771,TRUE,"doubtless be surprised to learn, that above eight thousand ships are employed by the traders of Great Britain; and that the produce of the finking fund, which is the overplus produced by all the different funds appropriated to defray the interetl of the national debt, exceeds annually three millions sterling."
0487900100_000045,"Reflections on the Revolution in France, and on the proceedings in certain societies in London relative to that event. In a letter intended to have been sent to a gentleman in Paris. By the Right Honourable Edmund Burke.",Edmund Burke,49,1,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,1,2,3,2,0,0,2,0,2,3,0,3,0,1,2,4,1,1,0,1,0,1,0,1,0,1,2,0,0,0,0,1,0,3,3,1790,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.XC. [1790].",London,367,male,1729,1797,TRUE,"description of men had grown up, with whom that interest( () intereflt soon formed a clofp and marked union; I mean the political Men of Letters . Men of Letters , fond of distinguishing themselves, are rarely averse to innovation. Since the decline of the life and greatness of Lewis"
0091500110_000020,"General biography; or lives, critical and historical, of the most eminent persons of all ages, countries, conditions, and professions, arranged according to alphabetical order. Chiefly composed by John Aikin, M.D. and the late Rev. William Enfield, LL.D. Volume the First.",John Aikin,45,1,0,4,1,0,1,0,0,0,0,2,0,4,1,0,0,0,0,2,1,0,3,1,1,0,0,0,1,0,1,3,0,1,0,2,0,0,2,1,1,0,0,2,3,0,1,0,0,0,0,0,1,3,0,1,1799,10,10,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; G. Kearsley, Fleet-Street; R. H. Evans (successor to Mr. Edwards), Pall-Mall; and J. Wright, Opposite Bond-Street, Piccadilly. - Also at Edinburgh for Bell and Bradfute, 1799-[1815].",London,493,male,1747,1822,FALSE,"of the fine arts. The warmth of friendship drew from him, in 1764, a political pamphlet on the subject of General Conway's dismission from the army on account of a vote given in parliament on the question of general warrants. In 1765 the lovers of romantic fiction were gratified by"
0508700102_000027,"Elements of the philosophy of the human mind. By Dugald Stewart, ...",Dugald Stewart,54,1,0,4,1,0,0,0,0,0,0,3,1,1,0,0,1,0,3,0,1,1,0,0,0,0,2,1,0,1,2,0,0,4,2,0,2,0,1,5,1,1,0,0,1,0,1,2,5,0,0,1,0,2,0,3,1814,2,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh, 1792-1827.",London,564,male,1753,1828,FALSE,"perception, internal or external, which we may call senses."" Under the title of internal senses, accordingly, many writers , particularly of the medical profession, continue to this day to comprehend memory and imagination, and other faculties, both intellectual and active. -- (Vid. Haller, Elemzent. Plhysiologice, Lib. XVII Hence also the"
0818500133_000042,"The works of M. de Voltaire. Translated from the French. With notes, historical, critical, and explanatory. By T. Francklin, D.D. Chaplain to his majesty, and late Greek Professor in the University of Cambridge. T. Smollett, M.D. and others.",Voltaire,50,2,0,2,0,1,0,0,1,0,1,0,1,0,3,1,2,0,1,5,2,0,3,0,0,1,0,0,2,1,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,1,0,1,4,0,3,2,0,1781,33,35,"London : printed for S. Crowder, T. Longman, J. Wilkie, Carnan and Newbery, G. Robinson, R. Baldwin, J. Johnson, F. Newbery, W. Goldsmith, T. Evans, and W. Fox, MDCCLXXVIII. [1761-1781].",London,279,male,1694,1778,TRUE,"into a solemn engagement with the public : the emperor Antoninus would never have acquired that immortal glory which he will preserve for ever, if he had no by the justice of his government enforced the admirable system of morality , of which he had given such, inftrueive lessons to"
0107500201_000050,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. ...",Vicesimus Knox,56,1,0,1,1,0,0,0,3,0,0,0,0,6,0,0,0,0,2,0,0,0,1,1,2,0,2,3,1,2,2,0,0,2,0,3,0,0,1,1,0,0,1,0,1,1,0,0,2,0,1,0,1,3,2,9,1800,1,3,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,379,male,1752,1821,TRUE,"A polite and classical scholar, who has not immersed himself in the profundities of modern metaphysics, is, in my opinion , completely qualified for the office of a critic. If, after reading a book , he pronounces, from the general effeit of it on his sentiments, that it is good"
0913100100_000239,"The annual register, or a view of the history, politics, and literature, for the year 1771.",,48,2,0,3,0,1,1,0,1,0,2,1,1,1,2,0,0,0,0,0,1,0,8,0,2,0,0,0,2,0,0,3,0,2,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,2,1,0,1775,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1775.",London,563,unknown,,,FALSE,"We are instantly accommodated with compilations, which may satisfy the indolent lovers of brevity, though they require no great exertions of genius , imagination, or industry. The press teems with essays, compends, journals, encyclopoedias. and other works of the fame' kind; all of which may serve to convey a smattering"
0341801100_000082,Correspondence. Letters between Frederic II. and M. D'Alembert. Translated from the French by Thomas Holcroft.,Jean le Rond D'Alembert,51,2,0,0,0,0,0,4,0,0,1,0,1,1,1,1,0,1,0,3,2,0,2,0,0,12,1,0,0,0,4,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,6,0,0,1789,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster - Row, M.DCC.LXXXIX. [1789].",London,465,male,1717,1783,FALSE,"for this month past, ? PET L E T T E R CXI From M. D'alembert. S I R E, Paris , February 14, 1774 I RESEMBLE the teacher of philosophy of the Bourgeois Gentilhoiime of Moliere: I, like this great philosopher , have read the learned treatise of Seneca"
0900700102_000157,Transactions of the Royal Society of Edinburgh. Vol.II.,Royal Society of Edinburgh,49,0,0,2,1,1,1,0,1,0,0,4,0,1,1,0,0,0,0,0,0,1,2,2,5,0,3,1,0,1,0,1,0,0,3,1,0,1,2,1,0,0,0,0,2,0,1,1,0,2,0,0,0,4,2,1,1790,2,2,"Edinburgh : printed [by Neill & Co.] for T. Cadell, in the Strand, London; and J. Dickson, Royal Exchange, Edinburgh, M.DCC.XC. [1790].",Edinburgh,605,unknown,,,FALSE,"the sound. * s' 0lugagy$ a)( T/TU', OT; J rt tln t""r ungw o>%fl&c'n t2; ryk??, ± xnvoarssolgt ""S Js s T s2  7 X J; sg1trt2, a pxtly, 2 1 u. homer abounds in infances of Oyotiv'0, roota, as is well known. VOL. II U V V ACCOUNT"
0957000600_000016,"Sketch of the character of His Royal Highness the Prince of Denmark. To which is added, a short review of the present state of literature and the polite arts in that country. Interspersed with anecdotes. In four letters, by a gentleman long resident at Copenhagen to his friend in London.","Thorkelin, Grâimur Jónsson",48,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,2,6,1,2,0,1,2,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,3,0,3,2,1,3,1,0,2,4,1,1,1791,1,1,"London : printed for J. Ridgway, No. 6, York-Street, St. James's Square, 1791.",London,165,male,1752,1829,FALSE,"a right to indulge his own. A tingle pen could not effect it, because it would be perpetually subject to mistakes, owing to the casual eclipses of the human mind , different advice of friends , c. for, as yet, neitherjohnson norade __ LUG hid convinced.the world of what might"
0145500302_000037,"A view of antient history; including the progress of literature and the fine arts. By William Rutherford, D. D. Master of the Academy at Uxbridge. ...","Rutherford, William",49,0,0,2,0,3,2,0,3,0,0,2,0,2,3,1,0,0,2,0,0,2,2,1,3,0,0,3,3,0,1,0,0,1,0,2,0,1,1,2,1,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,1788,2,2,"London : printed for the author; and sold by J. Murray, No 32, Fleet-Street, MDCCLXXXVIII. [1788]-91.",London,540,male,1745,1820,FALSE,"of gratifying the taste for elegance , which arises from the pcs session of wealth. The Grecian statues and paintings were purchased by the Romans; the Grecian philosophers and orators enlightened and refined their barbarous conquerors. For a long period of time the Greeks were the only persons at Rome"
0143700203_000127,Elements of general history. Translated from the French of the abbé Millot. Part second. Modern history. In three volumes. ...,Claude-François-Xavier Millot,44,2,0,0,0,1,0,0,1,0,2,1,0,2,3,0,1,0,4,0,2,2,1,0,0,0,1,2,1,1,1,0,0,1,0,1,0,1,0,2,2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1779,3,3,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXIX. [1779].",London,517,male,1726,1785,FALSE,"and beneficent, though imperfect laws , which are enjoyed by a great part. of Europe; and confess, that amidst great abuses and great vices, reason brought to the highest, pitch of improvement opens the way. for prudence and happiness, and at least .softens the calamities of life.. It would perhaps"
0643700500_000496,"The new annual register, or general repository of history, politics, and literature, for the year 1798. To which is prefixed, the history of knowledge, learning, and taste, in Great Britain, during the reign of King Charles II. - Part II.",,68,0,0,6,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,13,0,0,2,0,0,4,0,2,0,0,0,3,3,3,4,0,3,0,0,0,1,0,1,1,2,0,2,0,0,0,0,8,0,1,1799,1,1,"London : printed by S. Hamilton, Falcon-Court, Fleet-Street; for G. G. and J. Robinson, Pater-Noster-Row, MDCCXCIX. [1799].",London,939,unknown,,,FALSE,"articles in Germani literature belonging to Philosophy and Ethics, we find a second vo lumne of "" Elements of the Hifito ry of Philofophv, by J'. Gottleib Buhle,"" published at Gottingen, This part of a learned and valuable work , the result of imuch reading and iudicious inveliigation, comprises the"
1693300182_000343,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),49,2,0,7,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,3,0,0,0,0,2,0,2,0,3,0,2,1,0,0,0,2,1,1,0,0,0,1,1,2,0,0,0,0,7,1,0,1782,82,87,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,583,unknown,,,FALSE,"By 11.c. D, Raffenel, an eyewitness of the principal facts, I vol. 8vo. price 9s. 6d. Paris , 1822 M. ttaffenel has excited a very lively interest in his work , which is augmented still more by the present cireamstances; the war still continues, and we find it almost imapossible"
0359500300_000011,"The life of Edmund Burke. Comprehending an impartial account of his literary and political efforts, and a sketch of the conduct and character of his most eminent associates, coadjutors, and opponents. By Robert Bisset, ...",Robert Bisset,52,0,0,2,0,0,1,0,0,0,0,0,1,4,5,0,0,0,1,0,1,2,0,2,1,0,1,5,0,2,0,0,0,7,1,1,3,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,5,0,1,1798,1,1,"London : printed and published by George Cawthorn; and sold also by Messrs. Richardson; J. Hatchard, and J. Wright, 1798.",London,617,male,1759,1805,FALSE,"imitation of Bolingbroke; and the force of his sagacity, in perceiving, though hitherto unguided by experience, the tendency of scepticism to dissolve the bands of society . This essay is evidently the production of a mind of no ordinary portion of talents , but of talents not yet quite arrived"
0091500110_000334,"General biography; or lives, critical and historical, of the most eminent persons of all ages, countries, conditions, and professions, arranged according to alphabetical order. Chiefly composed by John Aikin, M.D. and the late Rev. William Enfield, LL.D. Volume the First.",John Aikin,43,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,2,4,1,0,1,0,0,1,0,2,0,1,1,1,0,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10,0,2,1799,10,10,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; G. Kearsley, Fleet-Street; R. H. Evans (successor to Mr. Edwards), Pall-Mall; and J. Wright, Opposite Bond-Street, Piccadilly. - Also at Edinburgh for Bell and Bradfute, 1799-[1815].",London,493,male,1747,1822,FALSE,"wa ditibted into four chssesi he to induce her to interest herself in favour bs esared int the dead; and thus in some mean the republic. The Queen testified to Lect the sore becmin g saiwa member of the Academy highest esteem and friendship for Geneva; hbo of lnscriptio, be"
1191300101_000097,"Memoirs, illustrating the history of Jacobinism, written in French by the Abbé Barruel, and translated into English by the Hon. Robert Clifford, F. R. S. & A. S. Part I. The Antichristian Conspiracy.",Augustin Barruel,57,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,4,0,1,1,5,0,0,1,1,9,0,1,10,0,1,1,0,0,1,1,1,5,0,1,1,0,1798,1,4,"London : printed for the translator, by T. Burton, No. 11, Gate-Street, Lincoln's-Inn Fields. Sold by E. Booker, No. 56, New Bond-Street, 1798.",London,431,male,1741,1820,FALSE,"Paganism, never attempted to rob the people of their religion ; while, on the other hand, they incessantly conspire against Christianity under pretence that it contains mysteries. Another objection not less extravagant is that against Revelation itself. It is God , they fy, whom the Christians declare to have spoken;"
0106700303_000071,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. In three volumes. ...",Vicesimus Knox,43,3,0,2,2,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,4,1,0,0,2,0,2,0,0,1,0,0,1,0,0,1,0,2,0,1,1,0,0,2,0,1,3,1787,3,3,"London : printed for Charles Dilly, MDCCLXXXVII. [1787].",London,504,male,1752,1821,TRUE,"and observa tonnes on ilaiah, have displayed, in biblical literature , the unexpected charms of classic elegance . Nb CLXVIII ON PREACHING, AND SERMON WRITERS . FEW institutions can contribute more to preserve civilization, and promote moral and intelletual improvement among all ranks of people, than the establishment of public"
