PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1465900400_000303,"A new geographical, historical, and commercial grammer; and present state of the several kingdoms of the world. Containing I. The figures, motions, and distances of the planets, according to the Newtonian system and the latest observations. II. A general view of the Earth considered as a planet; with several useful geographical definitions and problems. III. The grand divisions of the globe into land and water, continents and islands. IV. The situation and extent of empires, kingdoms, states, provinces, and colonies. V. Their climate, air, soil, vegetable productions, metals, minerals, natural curiosities, seas, rivers, bays, capes, promontories, and lakes. VI. The birds and beasts peculiar to each country. VII. Observations on the changes that have been any where observed upon the face of nature since the most early periods of history. VIII. The history and origin of nations; their forms of government, religion, laws, revenues, taxes, naval and military strength. IX. The genius, manners, customs, and habits of the people. X. Their language, learning, arts, sciences, manufactures, and commerce. XI. The chief cities, structures, ruins, and artificial curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. With a table of the coins of all nations, and their value in English money. By William Guthrie, Esq; illustrated with a new and correct set of maps.",William Guthrie,52,1,0,1,0,3,2,1,1,3,1,2,1,1,3,3,1,1,2,0,1,0,4,0,0,0,0,0,0,4,1,0,0,1,3,0,0,1,1,0,0,0,0,7,0,0,0,2,1771,1,1,"Dublin : Printed for H. Saunders in Castle-street, and J. Potts in Dame-street, M,DCC,LXXI. [1771].",Dublin,761,male,1708,1770,FALSE,"(let the Turriflh government be ever to beneficen!) to divert commerce (without which, all attempts of thatkind must be feeble) from its European channels. There can howrever be no question, that a government less brutal and bigoted than that of the Turks , might make the natives a powerful as"
0344700200_000009,"The present state of the Ottoman empire. Containing A More Accurate And Interesting Account Of The Religion, Government, Military Establishment. Manners, Customs, And Amusements, Of The Turks Than Any Yet Extant, Including A Particular Description Of The Court And Seraglio Of The Grand Signor. And Interspersed With Many Singular And Entertaining Anecdotes. Translated from the French manuscript of Elias Habesci, Many Years Resident At Constantinople, In The Service Of The Grand Signor.","Habesci, Elias",57,3,5,1,4,0,0,3,1,1,1,0,2,0,3,0,3,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,3,1,0,0,4,4,0,0,0,4,0,6,1,2,0,0,1784,1,1,"London : printed for R. Baldwin, NO. 47, Pater-Noster Row, MDCCLXXXIV. [1784].",London,469,unknown,,,FALSE,"called Janiraries; whom he raied in the following manner: he purchased young Christians, who were robust and well made, and caused them to be educated in the Musulman faith, and trained to arms , after which he made them the chief instrument to exterminate the Christians from whom they were"
1526700301_000358,"A dictionary of the Holy Bible: Containing, an historical account of the persons: A geographical and historical account of the places: A literal, critical, and systematical description of other objects, whether natural, artificial, civil, religious, or military: and The explication of the appellative terms, mentioned in the writings of the Old and New Testament. The whole comprising whatever important is known concerning the antiquities of the Hebrew nation and church of god; forming a sacred commentary; a body of scripture history, chronology, and divinity; and serving in a great measure as a concordance to the Bible. By the Rev. John Brown, late minister of the Gospel at Haddington.",John Brown,68,0,0,1,6,0,2,4,1,0,2,0,0,2,0,6,6,0,1,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,1,0,4,1,0,9,0,0,0,7,1,0,0,2,1797,1,2,"Edinburgh : Printed and sold by Murray & Cochrane. Sold also by Bell & Bradfute, 1797.",Edinburgh,586,male,1735,1787,TRUE,"entered Britain, and, murdering the inhabitants, fettled in their stead, were. altogether of a Tartar original, we know not. From A. D. 376 to 56o, the Huns committed terrible ravages, and at last fettled in Hungary : about the same time, another tribe of them fearfully harassed the kingdom of"
0418300100_000281,"By the King's royal license and authority. A new royal authentic and complete system of universal geography antient and modern: Including All the late important Discoveries made by the English, and other celebrated Navigators, of various Nations, in the different Hemispheres; and containing a complete genuine history and description of the whole world. As Consisting of Empires, Kingdoms, States, Republics, Provinces, Continents, Islands, Oceans, &c. with the Various Countries, Cities, Towns, Promontories, Capes, Bays, Peninsulas, Isthmusses, Gulphs, Rivers, Harbours, Lakes, Aqueducts, Mountains, Volcanos, Caverns, Deserts, &c. &c. throughout Europe, Asia, Africa and America: together with Their respective Situations, Extent, Latitude, Longitude, Boundaries, Climates, Soil, natural and artificial Curiosities, Mines, Metals, Minerals, Trees, Shrubs, the various Kinds of Fruits, Flowers, Herbs and vegetable Productions. with as Account of The Religion, Laws, Customs, Manners, Genius, Tempers, Habits, Amusements, and singular Ceremonies of the respective Inhabitants: their Arts, Sciences, Manufactures, Learning, Trade, Commerce, Governments, &c. Also exact Description of The various Kinds of Beasts, Birds, Fishes, amphibious Creatures, Reptiles, Insects, &c. peculiar to each Country; including every Thing curious, as related by the most eminent Travellers and Navigators, from the earliest Accounts to the present Time. Likewise The Essence of the Voyages of the most enterprising Navigators of different Nations and Countries, from the celebrated Columbus, the first Discoverer of America, to the Death of our no less celebrated Countryman Captain Cook, &c. &c. Together with A concise History of every Empire, Kingdom and State. Including An Account of the most remarkable Discoveries, Settlements, Battles, Sieges, Sea-Fights, and various Revolution that have taken place in different Parts of the World. The Whole forming an authentic and entertaining Account of every thing worthy of Notice throughout the whole Face of Nature, both by Land and Water. With a great Variety of curious Articles, communicated by Gentlemen who have travelled in various Parts, and by Captains of Ships, &c. none of which ever appeared in Print before. To which is added, A Complete Guide to Geography, Astronomy, the Use of the Globes, Maps, &c. With an Account of The Rise, Progress, and present State of Navigation throughout the Known World. Published by the Royal Licence and Authority of His Britannic Majesty King George III. And containing every important, interesting, valuable and entertaining discovery throughout the whole of Captain Cook's voyages Round the World. Together with those of all other Made as well as Antient Circumnavigators round the Globe, particularly those of Byron, Mulgrave, King, Clerke, Gore, Carteret, Wallis, Bougainville, &c. (performed by Order of his Britannic Majesty) As well as all other Modern Navigators and Travellers who have published their Discoveries in the various Languages throughout the World. By the Reverend Thomas Bankes, Vicar of Dixton in Monmouthshire, and Author of the Christian's Family Bible. Edward Warren Blake, Esq. and Alexander Cook, A. M. Teacher of Geography, Astronomy, and Navigation.","Bankes, Thomas",44,4,1,1,1,1,0,2,2,1,0,0,1,0,2,0,0,0,3,2,0,1,0,1,0,0,1,2,2,0,3,0,4,0,0,0,1,0,0,0,0,3,0,4,0,0,0,1,1790,1,1,"London : printed for J. Cooke, No. 17, Pater-Noster-Row, [1790?].",London,1104,unknown,,,FALSE,"was secured by the policy of the Hate, till Aiclinct had children, when it was debated in council, whether he filould not be put to death, and the execution was agreed upon accordingly: but Muftapha was again providentially lavcd; for Achmet dreaming tha: he law his brother executed, was lo"
0344700100_000037,"A survey of the Turkish empire. In which are considered, I. Its government, Finances, Military And Naval Force, Religion, History, Arts, Sciences, Manners, Commerce, and Population. II. The state of the provinces, Including the ancient Government of the Crimtatars, The Subjection of the Greeks, Their Efforts Toward Emancipation, And the Interest of other Nations, Particularly of Great Britain, in their Success. III. The causes of the decline of Turkey, And those which tend to the Prolongation of its Existence, With a Development of the Political System of the late Empress Of Russia. IV. The British commerce with Turkey, The Necessity of abolishing the Levant Company, And the Danger of our Quarantine Regulations. With Many Other Important Particulars. By W. Eton, Esq; Many Years Resident In Turkey And In Russia.","Eton, William",55,0,1,1,1,0,0,1,2,5,4,1,1,0,3,2,0,0,0,1,0,0,1,4,0,0,3,0,0,0,3,0,2,0,0,0,3,4,3,0,0,3,2,2,1,0,0,1,1798,1,1,"London : printed for T. Cadell, jun. and W. Davies, in the Strand, 1798.",London,544,unknown,,,FALSE,"and made it the seat of the Ottoman empire or kingdom (for not till the taking of Constantinople did the sultans assume the title of imperator) which now extended over the greatest part of Asia Minor. He died in 1328, and was succeeded by ORK HA N. This prince having"
1569800104_000064,"The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By T. Smollett, M.D. T. Francklin, M.A. and others.",Voltaire,54,0,0,0,3,0,5,0,5,1,6,0,1,1,0,3,0,1,3,0,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,0,1,1,1,5,4,0,0,2,0,0,0,1,1762,4,34,"London : printed for J. Newbery, R. Baldwin, W. Johnston, S. Crowder, T. Davies, J. Coote, G. Kearsley, and B. Collins, at Salisbury, MDCCLXII. [1762].",London,312,male,1694,1778,TRUE,"it is at best but a con jeaural art, which sometimes assists nature and tometines deffroys her. In general, a spirit of decency and moderation, a tasse for the [~ciences, and the cultivation of the neceffadry arts, together with a great ser tility of invention, which renders the attain mnent"
1237100600_000058,"A supplement to Mr. Samuel Puffendorf's Introduction to the history of Europe: containing A Succinct, but most Exact Historical Account of several European States and Countries, not Inserted in the said Introduction. Viz. The Lives of the Popes. The Turkish Empire. An Historical Account of the European Tartars, and the Cossacks. With some Historical Observations of Lap land and Greenland. By J. C. M. D. S. Reg. S. who oblig'd the Publick with Puffendorf's Introduction and Continuation.",Samuel von Pufendorf,54,1,3,3,1,10,0,1,0,1,0,2,2,0,3,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,4,0,0,2,0,1,2,3,1,0,0,1,0,4,1,0,0,1,1710,1,1,"London : printed, and are to be sold by W. Taylor, at the Ship in St. Paul's Church-Yard, 1710.",London,708,male,1632,1694,TRUE,"the Or The Ori. derof the yaniz.aries, i. e. New Soldiers s by ma gin of thb king a Law, That the Fifth Captive of the Christi Janizt ans, being above Fifteen years, thou d be reserve ries. for the Sultan's use; and in cafe their Number were under Five,"
0186100103_000014,"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",Vincent Mignot,53,10,1,5,0,3,0,0,0,3,3,0,0,0,6,0,0,1,0,0,0,0,2,0,0,2,1,0,2,1,3,2,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,1787,3,4,"Exeter : printed and sold by R. Thorn. Sold also by J. Stockdale, Piccadilly, and Messrs. Scatcherd and Whitaker, Ave-Maria-Lane, London, MDCCLXXXVII. [1787].",Exeter,400,male,1730,1791,FALSE,"rleback with fine squadrons of spahis, without laying aside the pomp which always surrounds : he sultans . He affctaed a martial appearance, al;, ays wore rich armour; and never missed an cccafion of showing his skill. Though so much given to wine, he would fain appear sober in pretence"
1544300100_000415,"A new geographical, historical, and commercial grammer; and present state of the several kingdoms of the world. Containing I. The figures, motions, and distances of the planets, according to the Newtonian system, and the latest observations. II. A general view of the Earth, considered as a planet; with several useful geographical definitions and problems. III. The grand divisions of the globe into land and water, continents and islands. IV. The situation and extent of empires, kingdoms, states, provinces, and colonies. V. Their climate, air, soil, vegetable productions, metals, minerals, natural curiosities, seas, rivers, bays, capes, promontories, and lakes. VI. The birds and beasts peculiar to each country. VII. Observations on the changes that have been any where observed upon the face of nature, since the most early periods of history. VIII. The history and origin of nations: their forms of government, religion; laws, revenues, taxes, naval and military strength; orders of knighthood; &c. IX. The genius, manners, customs, and habits of the people. X. Their language, learning; arts, sciences, manufactures, and commerce. XI. The chief cities, structures, ruins, and artificial curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the names of places alphabetically arranged. II. A table of the coins of all nations, and their value in English money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq. the astronomical part by James Ferguson, F.R.S. To which have been added; the late discoveries of Dr. Herschell, and other eminent astronomers. Illustrated with a correct set of maps, engraved from the most recent observations and draughts of geographical travellers.",William Guthrie,65,0,1,1,0,1,1,1,0,4,0,1,2,0,3,1,0,2,1,0,0,0,1,4,0,0,0,1,0,6,8,0,3,0,0,1,2,0,0,0,0,2,1,9,1,1,1,5,1796,1,1,"London : Printed for Charles Dilly, in the Poultry; and G.G. and J. Robinson, in Pater-Noster Row, M.DCC.XCVI. [1796].",London,1037,male,1708,1770,FALSE,"one another, left the Turks more powerful than ever; and thou: gh their career was checked by the valour of the Venetians. hunga ians, and the famous Scanderberg, a prince of Epirus, they gradually redrced th: e dominions of the Greek emperors ; and, after a lo ng ficge, miaho'nc"
1360000100_000189,"The new royal system of universal geography, Containing complete full particular and accurate histories and descriptions of Europe, Asia, Africa & America, as divided into empires, kingdoms, states, provinces, republics, governments, continents, islands, oceans, seas, rivers, gulphs, lakes &c. &c. Including all the new discoveries. Written & compiled by Michael Adams, Esqr. Assisted by many gentlemen eminent in the science of geography[.]","Adams, Michael, Esq., of Lincoln's Inn",61,1,1,1,1,2,0,1,0,3,0,1,2,1,2,2,0,2,1,0,0,0,3,2,0,0,0,1,0,1,8,0,3,0,0,1,3,0,1,0,0,5,0,5,0,1,0,6,1796,1,1,"London : published by Alexr. Hogg at the King's Arms, no. 16 Paternoster Row. And sold by all booksellers in Great Britain & Ireland, [1796?].",London,1006,unknown,,,FALSE,"Sigifmiund, laid siege to Conitantinople, in hopes of fubjeaing all the Greek empire to his obedience. His greatness arid insolence provoked Tamerlane, a Tartarian prince , who was juff then returned from his eastern conqucils, to declare war againf1 him. 1( decisive battle was fought between those rival con quierors,"
