PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(baron),termFreq(bodi),termFreq(bond),termFreq(children),termFreq(common),termFreq(court),termFreq(daughter),termFreq(death),termFreq(debt),termFreq(declar),termFreq(deed),termFreq(defend),termFreq(dower),termFreq(estat),termFreq(executor),termFreq(father),termFreq(feme),termFreq(fine),termFreq(god),termFreq(grant),termFreq(hall),termFreq(heir),termFreq(hous),termFreq(husband),termFreq(know),termFreq(land),termFreq(law),termFreq(leas),termFreq(life),termFreq(live),termFreq(love),termFreq(marri),termFreq(marriag),termFreq(monei),termFreq(parti),termFreq(person),termFreq(power),termFreq(reason),termFreq(receiv),termFreq(rent),termFreq(tenant),termFreq(term),termFreq(widow),termFreq(wife),termFreq(wive),termFreq(woman),termFreq(women),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0346600103_000184,"The accomplish'd conveyancer. Containing, the nature and kinds of deeds and instruments used in conveyancing: and an abridgment of the law...and also, all manner of precedents made use of in conveyancing,...The second edition, corrected, with additions. By Giles Jacob, Gent. ...",Giles Jacob,126,0,0,1,0,1,0,0,10,1,2,0,1,0,2,2,1,5,0,0,0,3,2,11,1,12,0,13,0,1,9,1,0,3,14,1,0,2,0,0,0,2,0,8,0,17,0,0,0,0,1735,3,3,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edward Sayer, Esq;) for B. Lintot, 1726-36.",London,640,male,1686,1744,FALSE,"of a Manor and Lands on Marriage , from the llufland and Wife , to the Use of the the Wife's Father and his Heirs Males, in Consideration of oo00o. a Marriage portion (which Manor and Lands were formerly the Father's , and mortgaged to a Relation, who released the"
1065600101_000035,"A general abridgment of cases in equity, argued and adjudged in the High Court of Chancery, &c. With a large collection of cases never before published. To Which Are Added, Additional References To The Present Time, And AN Alphabetical Table Of The Names Of The Cases. The third edition carefully corrected. By a gentleman of the Middle Temple. ...",Great Britain. Court of Chancery,77,2,1,0,4,4,0,3,3,3,5,1,0,0,0,2,6,0,2,0,0,1,1,0,0,4,0,1,3,0,3,0,0,2,1,4,0,2,1,1,2,0,0,5,1,9,0,0,0,0,1792,1,2,"Dublin : printed for John Rice, College-Green, MDCCXCII. [1792-93].",Dublin,478,unknown,,,FALSE,"settlement, and B. agrees to give his daughter 52s. AC. 30ooo. portion, and A. without the privity of his mother, gives a 690 Lucas. bond to B. to pay back loool. at the end of seven years, and B. Rep. 445 sc. afilgns this bond to his creditors; yet it"
0839300103_000141,A new abridgment of the law By a gentleman of the Middle Temple.,"Sayer, Joseph",85,0,13,0,1,0,0,1,0,0,3,0,0,0,0,1,4,0,9,1,0,2,1,1,0,7,0,9,1,3,1,3,0,0,1,1,0,2,1,0,0,4,2,2,0,10,0,1,0,0,1736,3,5,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of E. Sayer, Esq;) for H. Lintot, at the Cross-Keys against St. Dunstan's Church, in Fleet-Street, M.DCC.XXXVI. [1736].",London,847,unknown,,,FALSE,"between them, and therelfre it cannot i.' . be good for any Part; but the ifeoffincnt deals with the ]'offeflion, and i l.v d7. gives it away by solemn i.ivery; and therefore to preierve the \varranty,  St.' s8. this ano: unts to a Discontinuance, and the Illue shall be"
0975301000_000091,"The conveyancer's assistant and director: being a treatise containing tables to all sorts of conveyances; as Leases, Grants, Bargains, Sales, Mortgages, Lease and Re-Lease, Demise and Re-Demise, Deeds of Settlements, Jointures, Trusts, &c. As also To all the Parts and Materials of Conveyances; as Considerations, apt Descriptions, Reservations, Exceptions, special and proper Covenants, Conditions, Proviso's, Trusts, &c. Together With some proper and useful Forms of Expression, and Law Cases under each Title. Not only very useful for Clerks and Practisers of the Law, but also for inquisitive Country Gentlemen, who by the References and Directions hereof in a short time, and for a small Charge, may attain the Art of Drawing neatly and properly upon any Occasion.",,73,1,2,1,0,2,0,0,1,0,0,1,1,0,0,6,2,2,2,3,0,0,3,2,0,1,0,4,1,12,2,3,0,3,0,2,1,2,1,0,0,4,3,0,0,5,0,0,0,0,1702,1,1,"London : printed by the assigns of Rich. and Edw. Atkyns, Esquires, for Fran. Coggan in the Middle Temple-Lane, 1702.",London,480,unknown,,,FALSE,"ever, which is contrary to the Intent of the Parties , telv.p. 222 ""' Baon "" Baron and Feme seifed of Lands in th "" Right of the Wife , levyed a Fine to the u "" of themselves for their Lives , and aft "" wards to the use"
0232400102_000269,"A digest of the laws of England. By the Right Honourable Sir John Comyns, Knight, Lord Chief Baron of his Majesty's Court of Exchequer. The fourth edition, corrected, and continued to the present time, by Samuel Rose, Barister at Law, of Lincoln's Inn. In six volumes. ...",Samuel Rose,68,0,0,0,4,3,1,2,1,4,0,0,2,1,0,4,2,0,0,0,0,2,0,1,1,1,0,1,5,2,7,0,0,1,1,2,1,2,3,0,1,5,4,1,1,2,0,0,0,0,1800,2,6,"London : printed by A. Strahan , Law-Printer to the King's Most Excellent Majesty ; for T. N. Longman and O. Rees, G. G. and J. Robinson, T. Cadell, Brooke and Rider, W. Otridge, J. Butterworth, J. Walker, Clarks and Son, and R. Banister, 1800.",London,760,male,1767,1804,FALSE,"be refunded with itcrert for bringing the bill, tho'there was no fraud. Bingham V bi""gltar, im. 1748, 1 yf. 1: 26.] [If a deed is deftrovcd or concealed by defendant , plaintiff may lave relief in equity. Whitieldv. Fanret, H. 1749, I re 387.] [Or, if the deed is lost,"
0171700200_000083,"Every man his own lawyer: or, a summary of the laws of England in a new and instructive method, under the following Heads, Viz. I. Of Actions and Remedies, Writs, Process, Arrests, and Bail. II. Of Courts, Attornies and Solicitors therein, Juries, Witnesses, Trials, Executions, &c. III. Of Estates and Property in Lands and Goods, and how acquired; Ancestors, Heirs, Executors and Administrators. IV. Of the Laws relating to Marriage, Bastardy, Infants, Ideots, Lunaticks. V. Of the Liberty of the Subject, Magna Charta, the Habeas Corpus Act, and other Statutes. VI. Of the King and his Prerogative, the Queen and Prince, Peers, Judges, Sheriffs, Coroners, Justices of Peace, Constables, &c. Vii. Of Publick Offences, Treason, Murder, Felony, Burglary, Robbery, Rape, Sodomy, Forgery, Perjury, &c. And their Punishment. All of them so plainly treated of, that all Manner of Persons may be particularly acquainted with our Laws and Statutes, concerning Civil and Criminal Affairs, and know how to defend Themselves and their Estates and Fortunes; In all Cases whatsoever.",Giles Jacob,102,0,0,9,1,1,3,0,0,0,1,0,0,0,1,10,2,0,1,1,0,4,2,20,0,2,0,11,3,1,3,0,0,0,0,1,0,2,0,1,1,2,6,2,0,6,0,1,0,4,1740,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for R. Ware, A. Ward, S. Birt, T. Longman, R. Hett, J. Hodges, C. Hitch, C. Corbett, and J. Hazard and J. Wright, 1740.",London,477,male,1686,1744,FALSE,"and by these Presents do for me, my Heirs , Executors and Ad iniiftrators, remise, release, and for ever quitclaim unto C D. of, CI his Heirs , Executors and Adminifhiators, all and all manner of action, and Actions, Cause and Causes of Action and .'Acio: s, Suits, Bills, Bonds"
0173200200_000004,"The clerk's remembrancer: containing all sorts of small and useful precedents: with proper directions in conveyancing; and the compleat methods of practice in the Courts of King's Bench, and Common Pleas, and the High Court of Chancery. The Whole done very Exact, and in a more Compendious and Instructive Manner than hath hitherto been published. The second edition, with large additions throughout. By Giles Jacob, gent.",Giles Jacob,115,1,0,0,0,0,1,0,0,1,3,4,14,0,0,2,3,0,2,22,0,16,0,3,0,4,0,4,8,7,1,1,0,1,0,2,2,7,0,0,0,1,0,2,0,0,0,1,1,1,1730,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for B. Lintot, at the Cross Keys between the Temple-Gates, in Fleet-Street; T. Ward and E. Wicksteed, in the Inner Temple-Lane, MDCCXXX. [1730].",London,406,male,1686,1744,FALSE,"Proclamations, at Common - law . There are five Parts in every every Fine ; the original Writ; the Licentia concordandi, for which the King's Silver is paid; the Concord which is the Foundation and Substance of the Fine ; the Note of the Fine , containing an Abftrat out"
0503000101_000327,"The practical register: or, a general abridgement of the law, as it is now practised in the several courts of Chancery, King's Bench, Common Pleas and Exchequer, ... Together with all the rules of the said courts brought down to the year 1719. Collected by the author, John Lilly, ... In two volumes. The second edition. In which are comprized the rules of the ... courts, brought down to ... 1735, and likewise ... all the cases ...","Lilly, John",97,0,1,3,0,0,3,3,0,1,0,1,0,0,16,6,0,1,1,2,0,5,3,5,1,4,0,5,0,0,10,2,0,1,0,0,0,0,0,0,0,2,4,3,2,11,0,1,0,0,1735,1,2,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for J. Walthoe; D. Midwinter; T. Ward and C. Wicksteed; F. Clay; and A. Ward, 1735.",London,897,male,,,FALSE,"nuper in occz patione A. B. And moved that Tenement and Farm was uncertain: And also of thirteen Messuages and Tenements, cum terris, pratis, pafcuis & pafjuris eifdem pertinen. tunc vel nuper in t enura AB. CD. E. F. Tc. which was moved to be void for Uncertainty; but held"
1044700500_000008,"Lex constitutionis: or, the gentleman's law. Being, a compleat treatise of all the laws and statutes relating to the King, and the Prerogative of the Crown; the Nobility, and House of Lords; House of Commons; Officers of State; the Exchequer and Treasury; Commissioners and Officers of the Customs; of the Excise; of the Post-Office; Stamp-Office; Forfeited Estates; Publick Accounts; the Navy-Office; War-Office; Lieutenancy of Counties; Justices of Peace, &c. Wherein near one hundred authors of the best Reputation, both ancient and modern, on the Subject, have been consulted, and are referr'd to. And also, an introduction to the common law of England, with Respect to Tenures of Lands, Descents, Marriage-Contracts, Coverture, &c. Of Property, Creation and Forfeiture of Estates; Trials of Offenders, Courts at Westminster, &c. To which are added, under their proper Heads, The Manner of Passing Bills in both Houses of Parliament, the Judicature of the Lords; Variety of adjudg'd Cases; and some curious History of Antiquity. The second edition corrected. By G. Jacob, Gent.",Giles Jacob,84,0,0,0,2,0,1,1,0,1,3,1,7,1,0,5,1,0,0,2,0,3,4,1,0,4,0,15,6,5,1,1,1,1,3,1,2,4,0,0,1,1,0,0,0,2,0,2,0,1,1737,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for H. Lintot, at the Cross-Keys, against St. Dunstan's Church in Fleet-Street; and sold by T. Waller, in the Middle Temple Cloysters, MDCCXXXVII. [1737].",London,391,male,1686,1744,FALSE,"g9. But the Law is very careful and tender of Maintenance f r the Wife , for without her Consent (he cannot be dillurb'd in the Enjoyment of her Right. And it a Man marries a Woman , and before Con lttnmation gives her Band and Judgement to leave her"
0917700700_000042,"An institute of the laws of England; or, the laws of England in their natural order, according to common use. Published for the direction of young beginners, or students in the law; ... In four books. By Thomas Wood, ...",Thomas Wood,97,0,0,1,1,1,0,5,0,3,1,0,0,0,3,4,2,0,0,0,0,1,1,2,0,18,0,3,1,1,3,0,0,3,5,0,8,0,0,4,0,3,1,3,0,17,0,2,0,0,1738,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling (assigns of Edward Sayer, Esq;) for Henry Lintot, and Thomas Osborne, 1738.",London,712,male,1661,1722,FALSE,"Estate for Life of the Husband and Wife , ic. But »44.. a. dower may be lost in the Cafe of continual Elopement. [See Wefitm. Salk i. ch. 34.] If a Woman is divorced d Menfd 6 Thoro, she must fuc tt' by her next Friend, and not with her"
1246800102_000347,"Reports of cases argued and determined in the High Court of Chancery, in the time of Lord Chancellor Hardwicke: collected and methodised by John Tracy Atkyns, ...",Great Britain. Court of Chancery,99,0,0,6,1,0,1,4,1,2,1,0,0,3,0,3,0,2,0,4,0,1,1,7,0,2,0,1,1,5,13,4,0,0,1,1,1,2,2,0,1,4,9,7,0,4,0,0,0,4,1781,2,3,"London : printed by the King's law-printers; and sold by Messrs. Payne, J. Rivington and Sons, T. Longman, W. Strahan, P. Uriel, [and 9 others in London], 1781-82.",London,769,unknown,,,FALSE,and the colts of the dipinifl.on were taxed to the defendant at 38 1 The plaintiff recovered judgement against the defendant in damages and colts to the amount of 4401 and petitions to set off the cogft at law againif the cols here. lordihard: .icke thbought itreajfonabe; and if the
0231600100_000201,"Precedents in Chancery: being cases argued and adjudged in the High Court of Chancery, In the Reigns of King William the Third, Queen Anne, and the first Eight Years of King George the First, viz. from 1689 to 1722. By a late careful and judicious hand.",Great Britain. Court of Chancery,100,0,0,1,1,1,4,2,6,3,3,0,2,0,0,8,2,3,1,0,0,2,5,12,1,0,0,5,6,0,4,1,0,0,1,2,1,8,0,0,3,0,7,3,0,2,0,0,0,0,1750,1,1,"[London] : In the Savoy: printed by Henry Lintot, Law-Printer to the King's most Excellent Majesty; and sold by J. Worrall, at the Dove in Bell-Yard, near Lincoln's Inn, MDCCL. [1750].",London,635,unknown,,,FALSE,"Court of Equity, pay off a Mortgage, and the Interest of any other real Encumbrance 137 A Guardian suffered a Dowrcfs to recover at Law , by not setting up a Term , which was created for protecting a Purchafor, and the Infant was relieved 151 Father , Guardian by"
0849200200_000056,"A general abridgment of law and equity alphabetically digested under proper titles with notes and references to the whole. By Charles Viner, Esq;",Charles Viner,86,0,4,0,1,0,0,1,1,1,0,0,1,0,0,5,5,0,4,1,0,12,1,1,0,0,0,3,0,3,8,5,0,1,3,0,0,0,1,0,0,14,1,3,1,1,0,0,0,4,1757,1,1,"Aldershot in Hampshire near Farnham in Surry : printed for the author, by agreement with the law-patentees, [1757?].",Aldershot,652,male,1678,1756,FALSE,"3 E. 6 Mo. 6 pl. 23 Anon. io. By Articles A. was to have annually, for six Tears then next, 20 s. towards the keeping and honest Education of'b. and Bond of 20 1 was given Ibr Payment. The Payment shall be for 6 Years, though B. floulddie in"
0849200200_000408,"A general abridgment of law and equity alphabetically digested under proper titles with notes and references to the whole. By Charles Viner, Esq;",Charles Viner,71,0,4,0,2,2,1,1,1,1,4,0,3,0,2,2,0,2,0,0,0,0,0,4,0,4,0,7,2,4,3,1,0,0,6,1,1,0,1,1,0,2,2,0,0,6,0,0,0,1,1757,1,1,"Aldershot in Hampshire near Farnham in Surry : printed for the author, by agreement with the law-patentees, [1757?].",Aldershot,652,male,1678,1756,FALSE,"by remainderman to be relieved against a eery dos not Yoiinttre made by Tenant sir Life even upon his Deathbed in Condfdera relieve a tion of; and previous to his Marriage by Virtue of a Power rcjirved to hitm gainll Mar, but Ld. C Parker assisted by Prat Ch. J."
0995001300_000044,"A treatise of feme coverts: or, the lady's law. Containing all the laws and statutes relating to women, ...",,138,0,13,0,0,0,0,0,0,3,3,0,1,1,0,1,3,0,16,1,1,8,0,1,0,19,0,3,1,15,0,6,0,0,1,0,0,3,0,0,0,4,1,11,0,22,0,0,0,0,1732,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of E. Sayer, Esq;) for B. Lintot, and sold by H. Lintot, 1732.",London,290,unknown,,,FALSE,"her Executors and Adminiftirtors. I Roll. Abr. 344 Feme Executrix hath a Term , and takes Husband , and the Husband purchases the Reversion, in this Cafe, the Term is extint, as to her, if fle survive; ut as to all Strangers it stall be accounted Aflits in her Hands."
0120800301_000029,"A general system of the laws concerning bankrupts; in containing every case that may happen either to a Bankrupt, Creditor, or Assignee; with full Instructions from the taking out a Commission to the making a final Dividend; together with approved Precedents of Affidavits of Debt, Bond, Petition, Commission, Memorandums, Depositions, Claims, Assignments, Bargain and Sale, Petitions, Orders of Dividend, Certificate, and whatever else is necessary to be reduced into Writing under a Commission. Also the names and places of abode of all the Commissioners of Bankrupts. By a Commissioner of Bankrupts. In two volumes. ...",Commissioner of Bankrupts,68,0,1,0,1,1,3,1,0,1,2,0,0,1,2,0,1,0,4,0,0,5,2,0,0,2,1,12,3,3,0,5,0,0,1,2,0,1,1,0,0,2,4,1,0,2,0,0,0,3,1761,1,2,"London : printed by S. Richardson and C. Lintot, Law-Printer to the King's most excellent Majesty for J. Coote at the King's Arms in Pater-Noster Row., M.DCC.LXI. [1761].",London,315,unknown,,,FALSE,"of Inconveniences, if it should be within the Statute; for none might know with whom to deal by Way of Marriage or otherwise, when he is not a Tradesman, and settles Land upon his Wife and Children bona fide, and without Cause of being suspected to be a Bankrupt, and"
0231600200_000210,"Precedents in Chancery, being a collection of cases, argued and adjudged in the High Court of Chancery; from the year 1689, to 1722.",Great Britain. Court of Chancery,76,0,0,0,2,3,0,1,3,2,3,2,3,0,0,2,6,1,0,0,0,1,0,10,0,1,0,8,3,1,3,1,0,0,3,2,2,1,2,0,1,0,2,2,0,4,0,0,0,1,1733,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edward Sayer, Esq;) for Arthur Bettesworth, and Charles Hitch, at the Red-Lyon in Pater-Noster Row, M,DCC,XXXIII. [1733].",London,644,unknown,,,FALSE,"his said two Daughters , and his four younger Children ; yet A. and B. electing to have the Benefit of the Settlement and Bond decreed for them, and an Account of the Profits from the Date of the Settlement, and Ioool. with Interest from the Time it was payable"
