PassageID,Title,Author,Total termFreq,termFreq(accompani),termFreq(act),termFreq(agreeabl),termFreq(air),termFreq(art),termFreq(band),termFreq(choru),termFreq(compos),termFreq(composit),termFreq(concert),termFreq(concerto),termFreq(effect),termFreq(express),termFreq(fugu),termFreq(grand),termFreq(handel),termFreq(happi),termFreq(harmoni),termFreq(hear),termFreq(heard),termFreq(heaven),termFreq(holi),termFreq(imit),termFreq(impress),termFreq(instrument),termFreq(italian),termFreq(joi),termFreq(manner),termFreq(measur),termFreq(movement),termFreq(music),termFreq(opera),termFreq(overtur),termFreq(part),termFreq(passion),termFreq(perform),termFreq(pleas),termFreq(power),termFreq(prais),termFreq(recit),termFreq(represent),termFreq(sing),termFreq(solo),termFreq(song),termFreq(sound),termFreq(time),termFreq(tone),termFreq(trumpet),termFreq(violin),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(written),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
0062600500_000002,"A catalogue of new music, published in the course of the present year, 1790, by Samuel, Ann, and Peter Thompson, ...","Samuel, Ann, and Peter Thompson (London, England)",56,6,0,0,2,0,0,0,8,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,1,0,0,2,1,1,0,0,0,1,2,3,0,0,0,0,8,1,0,1,1,1790,1,1,"[London, 1790].",London,7,unknown,,,FALSE,- o 6 On a rural Village Green - Poll tf Prefiury. Written by G. S. Carey - - - o 6 Fair Caroline was once my Love - Caroline of Dart. moath. Sung by Mr. Dignum - - o 6 The Winds whifle Ihrilly -- Poor Mariner - o
0062600900_000032,"A musical dictionary: containing a full explanation of all the terms made use of in the historical, theoretical, and practical parts of music: Also Explanations of the Doctrines of Ancient Music, and Mathematical and Philosophical Inquiries into the Nature of Sound with regard to Intervals, Concords, and Discords: Together with A full Description of all the various Kinds of Musical Instruments (not contained in any other Dictionary). The whole carefully abstracted from the best Authors in the Greek, Latin, Italian, French, and English Languages, By James Grassineau, Gent. A New Edition, to which is added An Appendix, selected from the Dictionnaire de Musique of M. Rousseau: Containing All the New Improvements in Music since the first Publication of this Dictionary.","Grassineau, James",66,1,0,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,3,0,0,2,2,0,9,1,0,5,0,3,0,0,0,0,0,2,0,2,8,1,2,0,1,0,9,4,0,1769,1,1,"London : printed for J. Robson, Bookseller, at the Feathers in New Bond Street, MDCCLXIX. [1769].",London,379,male,1715,1769,FALSE,"variety of odd gestures, beats them with two little iron bars with balls at the end; their sound is softer and more agreeable than. that of the other. And these are often used in operas , oratorios, tragedies and concerts . There are diverse beats of Drum, as the march,"
1016800104_000058,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,56,1,0,0,5,2,0,0,6,3,0,0,0,3,0,0,4,0,1,0,1,0,0,2,0,0,3,0,0,0,1,3,3,0,2,0,0,1,0,0,3,0,0,0,3,1,1,0,0,1,2,0,4,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"mixture of air and recitative . The whole twenty fixth cantata in my collection is so beautiful, that, if I had room, I should give it entire. Thus far I have allowed composers to speak for themselves as often as possible; but if I continued giving examples of composition as"
0652201000_000016,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music. Wednesday, February 3, 1796.",Concerts of Antient Music,175,0,9,0,2,0,0,32,0,0,7,12,0,0,0,3,49,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,2,1,0,0,0,1,13,0,0,1,29,0,1,0,0,0,0,1,0,0,1796,1,1,"[London : s.n., 1796].",London,165,unknown,,,FALSE,"Fast, the SIS TH CONCE .T will be on Friday the lth of March. igle. 9 2 9 11 6 I (No. 4.) UNDER THE DIRECTION o0 The Earl of CHESTERFIELD, For Lord Viscount MALDEN. Concert of Ancient lffiwt. WEDNESDAY, MARCH 2, 1796 ACT I. OVERTURE . (Esther.) Handel ."
1041600101_000041,The spectator. ... Carefully corrected.,,74,0,1,0,2,0,0,1,2,1,1,0,0,2,0,0,0,0,1,4,0,0,0,1,0,0,10,0,1,0,0,13,5,0,1,2,1,1,0,0,4,0,1,0,2,3,0,7,0,0,0,4,3,0,1753,1,8,"Edinburgh : [s.n.], Printed in the Year M.DCC.LIII. [1753].",Edinburgh,318,unknown,,,FALSE,"an old play of Enter a king and two fiddlers solus, was now no longer an absurdity; when it was impossible for a hero in a deiart, or a princess in her closet, to speak anything unaccompanied with musical inftrunients. B V T however this Italian method of acting in"
0013904900_000031,"Dictionarium musica, being a complete dictionary: or, treasury of music. Containing, A full Explanation of all the Words and Terms made use of in Music, both Speculative, Practical and Historical. All the Words and Terms made use of by the Italians, are also inserted. The whole Compiled from the best Antient and Modern Authors who have wrote on the Subject. By John Hoyle, Musician.","Hoyle, John           ca. 1797",70,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,1,6,2,0,9,0,1,0,0,0,0,0,0,1,1,8,2,7,1,15,0,0,2,0,1770,1,1,"London : printed for the author, and sold by S. Crowder, No. 12, Pater-Noster-Row, London; and J. Binns, Bookseller, in Leeds, Yorkshire, MDCCLXX. [1770].",London,115,unknown,,,FALSE,"and the most used. See SHAKE. TRIPLE, Triple Time . See tire. TRITE, the third Musical Chord in the fyftom of the ancients. TRITONE, a FALSE Concord, confilling of three Tones , or a greater Third and a greater Tone . The Tritone is a kind of redundant Fourth, consisting"
1283400200_000006,"An essay on the opera. Written in Italian by Count Algarotti, F. R. S. F. S. A. Etc.",Francesco Algarotti,68,1,0,0,1,2,0,0,5,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2,1,1,2,1,6,0,0,11,2,4,2,2,2,1,1,0,7,0,0,0,0,0,5,0,0,0,1,0,3,0,1768,1,1,"Glasgow : printed for R. Urie, MDCCLXVIII. [1768].",Glasgow,186,male,1712,1764,FALSE,"not think it beneath him to receive from the poet's mouth the purport of his meaning and intention, who will also make himself a competent mailer of the author's sense, before he writes a note of music , and will ever afterwards confer with him concerning the music he shall"
1016800103_000185,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,40,2,0,1,0,0,0,1,3,0,0,0,1,1,0,1,2,1,2,0,0,0,0,1,0,1,1,1,0,0,2,3,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,3,3,0,1776,3,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,679,male,1726,1814,TRUE,"patiently bear very rough usage from an artist who in general makes it such ample amends; however, there are limits, beyond which it is unffc to exercise cruelty of all kinds; and the auricular fenie will be deadened, disgusted, or rendered indifferent to lmuiic's powers , by too harsh treatment."
1737800104_000123,"A general history of the science and practice of music, by Sir John Hawkins. In five volumes.",John Hawkins,59,0,0,0,7,0,0,0,6,6,0,2,0,0,0,0,1,0,1,0,2,0,0,2,1,2,2,0,0,0,0,6,8,1,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,1776,4,5,"London : printed for T. Payne and Son, at the Mews-Gate, MDCCLXXVI. [1776].",London,550,male,1719,1789,FALSE,"second and fourth operas , the melody is dif -- tt: ibuted with great judgement among the several parts . In his minuets alone he seems to fail'; Bononcini, Mr. Handel ,. and Giuseppe: Martini have excelled him in this kind of air . It is laid there is in"
0545400900_000092,"A musical dictionary; being a collection of terms and characters, as well ancient as modern; including the historical, theoretical, and practical parts of music: As also, an Explanation of some Parts of the Doctrine of the Antients; Interspersed With Remarks on their Method and Practice, and curious Observations on the Phoenomena of Sound Mathematically considered, As it's Relations and Proportions constitute Intervals, And those again Concords and Discords. The whole carefully abstracted from the best authors in the Greek, Latin, Italian, French, and English Languages. By James Grassineau, Gent.","Grassineau, James",54,0,0,1,0,0,0,1,0,4,0,0,0,3,3,2,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,4,0,0,6,0,1,0,0,0,0,0,2,1,2,2,0,9,0,3,0,1,3,0,1740,1,1,"London : printed [by C. Jephson] for J. Wilcox, at Virgil's-Head opposite the New Church in the Strand, 1740.",London,363,male,1715,1769,FALSE,"agreeably . SO G E T T O, Sujeft, is said of a foeigabove or belot which ome counterpoint is to be made. Contra punto fpra figcto, a counterpoint above the fubjce, is when the Io.: p3rt is the subjet. In this sense it is called Canto frms! ec CA"
0918000900_000020,"[Under the direction of His Grace the Duke of Leeds. Concert of antient music, Wednesday, February 7, 1798.]",Concerts of Antient Music,88,0,4,0,1,0,0,17,0,0,4,6,0,0,0,4,20,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,7,0,0,0,14,0,0,0,1,0,0,2,0,0,1798,1,1,"[London : s.n., 1798].",London,189,unknown,,,FALSE,"MARCH, & FIRST CHORUS , (Saul. 3s 6 "" How excellent."" J ( u 39 6 SONG , Mr. HARRISON, "" Rendi il fereno al ciglio."" (Sofarmts.) a to CHORUS , "" Hear us, O Lord I"" (Judas Mace.) 364 7 SONG , Mr. BARTLIMAN, ""Lord, to thee."" (theodora.) Hatdil'"
0570100300_000081,"Second volume of Lackington's catalogue for Sept. 1793, to March 1794. Consisting of above one hundred thousand volumes, ... selling ... by Lackington & Allen, ...","Lackington, Allen, & Co.",78,3,0,0,1,0,0,0,0,0,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,7,3,2,0,1,0,0,0,0,0,0,1,8,0,0,0,0,22,2,7,1,0,1793,1,1,"[London, 1793].",London,392,unknown,,,FALSE,"Temple Music , is blank Music Books, 6d and gd each - 4527 Bedford great Abuse of Music , is 3d - 1711 4528 Bach La Clemenza di Scipione in Score, Ss 4529 Bach's 5 Sonatas for Harpfchord, and i Duet, 3s 6d 4530 Boutmy's 4 Overtures for Harpsichord, with"
0090600700_000008,"The touch-Stone: or, historical, critical, political, philosophical, and theological essays on the reigning diversions of the town. Design'd for the Improvement of all Authors, Spectators, and Actors of Operas, Plays, and Masquerades. In which every thing antique, or modern, relating to Musick, Poetry, Dancing, Pantomimes, Chorusses, Cat-Calls, Audiences, Judges, Criticks, Balls, Ridottos, Assemblies, New Oratory, Circus, Bear-Garden, Gladiators, Prize-Fighters, Italian Strolers, Mountebank Stages, Cock-Pits, Puppet-Shews, Fairs, and Publick Auctions, is occasionally handled. By a person of some taste and some quality. With a preface, giving an account of the author and the work.","Ralph, James",46,0,0,0,1,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,1,0,0,5,4,0,2,2,3,1,1,0,1,1,0,0,1,1,2,0,1,0,2,1,0,0,1728,1,1,"London : printed and sold by the booksellers of London and Westminster, MDCCXXVIII. [1728].",London,269,male,,,FALSE,"and trifling Ornaments in every thing polite; in place of a musical Chorus , which was the great Embellifhmient of the old Stage, they trumped up an Entertainment to consist wholly of musick, DANCING, and MACHINERY. W HI E I am tracing the Original of OP ERA S, it will"
1775600200_000014,"An essay on musical expression. By Charles Avison, ...",Charles Avison,65,0,0,0,0,2,0,0,7,3,0,1,2,6,0,0,0,0,3,1,1,0,0,5,0,4,0,0,2,0,1,10,0,0,2,0,7,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2,0,1752,1,1,"London : printed for C. Davis, 1752.",London,145,male,1709,1770,FALSE,"a Genteelness and Delicacy in the Turn of his musical Phrase, (if I may so call it) and such a natural Connexion in his expressive and sweet Modulation throughout all his Works, which are everywhere supported with so per sect a Harmony , that we can never too often hear"
0452900800_000002,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 13, 1799.",Concerts of Antient Music,94,0,5,0,1,1,0,18,0,0,4,4,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,2,1,7,0,0,2,13,2,4,0,1,0,0,1,0,0,1799,1,1,"[London : s.n., 1799].",London,171,unknown,,,FALSE,"\ OF TI; E fixst CONCERT . THE Subscribers are respecfully informed, that the following are the Days on which the Concerts will be performed this Season: Concert 1, Wednesday, 13th of February. 2, - - 20th ditto. 3, Friday, - - ist of March. -- 4, Wednesday, 6th ditto."
1016800104_000248,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,52,0,0,0,0,0,2,0,2,1,2,4,1,1,0,0,5,0,0,0,2,0,0,2,0,1,3,0,0,0,0,3,3,0,0,0,7,0,1,0,0,0,0,0,2,0,8,1,0,1,0,0,0,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"went to Ireland with her husband in 1742, where they fiaid till 1744, has not the least doubt of the Meziab having been, performed there, for the file time . In 1741, Lamp and his wife and sister, with Sullivan the finger, the two Meflings, and Jemmy Worfdalc, went to"
1736000200_000038,"An essay on musical expression. By Charles Avison, organist in Newcastle. The second edition, with alterations and large additions. To which is added, a letter to the author, concerning the music of the ancients, and some passages in classic writers, relating to that subject. Likewise, Mr Avison's reply to the author of remarks on the essay on musical expression. In a letter from Mr. Avison, to his friend in London.",Charles Avison,40,1,0,0,1,0,0,0,3,1,0,2,1,2,1,0,1,0,3,0,1,0,0,0,0,0,1,0,0,1,3,2,2,0,9,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1753,1,1,"London : Printed for C. Davis, opposite Gray's-Inn-Gate, in Holborn, MDCCLIII. [1753].",London,269,male,1709,1770,FALSE,"would "" have been infinitely better Music F Or, -34 Or, in other Words , if every Part had been good, the whole had been better. A most notable Conclusion! * EXAMPLE the Third, where the Ninth is prepared in the Eighth, I acknowledge, is so far an Oversight, as,"
0013904300_000088,A dictionary of music. Translated from the French of Mons. J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,74,2,0,0,11,3,0,0,1,1,0,0,1,1,1,0,0,0,2,1,1,0,0,11,1,2,0,0,0,0,3,10,0,0,1,2,0,2,0,0,0,0,1,0,1,7,1,0,0,0,0,1,6,0,1775,1,1,"London : printed for J. French, No. 47, opposite Hatton-Garden, Holborn, [1775?].",London,470,male,1712,1778,TRUE,"all that can be reasonably concluded from it, is, that the moil simple method of pronouncing the Greek poetry, or at least the iambic, was made by appreciable sounds , and even then received much from the intonation of the air . IASTIAN, A name given by Ariftoxenes and Alypius"
1172300300_000006,A complete dictionary of music. Consisting of a copious explanation of all words necessary to a true knowledge and understanding of music. Translated from the original French of J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,78,21,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,7,1,1,0,0,0,0,1,4,0,2,2,0,5,0,0,4,0,0,0,0,0,2,0,0,1,0,4,1,3,0,1,1,9,2,0,1779,1,1,"London : printed for J. Murray , No. 32, Fleet-Street ; and Luke White, Dublin, MDCCLXXIX. [1779].",London,471,male,1712,1778,TRUE,"same strings to prolong the sound in a long note, or in a ieflion, let it be rather at the be glnningof the measure , or the fti ong timei than at another moment. We ought not to repeat the stroke till we have well examined the measure . In."
1112600500_000010,"Concerts of antient music, under the patronage of Their Majesties; as performed at the New Room, King's Theatre, Haymarket. 1799.",Concerts of Antient Music,98,0,4,0,0,0,0,21,0,0,2,5,0,0,0,4,18,11,0,0,0,2,0,0,0,0,0,3,0,0,2,1,0,2,1,0,0,0,1,1,4,0,0,0,12,1,1,0,0,0,0,2,0,0,1799,1,1,"London : printed for W. Lee, by Sampson Low, Berwick Street, [1799].",London,131,unknown,,,FALSE,"her, angels, through the skies, Far above yon azure plain; Glorious there, like you, to rise, There, like you, for ever reign. Da Cape CONCERTO - ith. ( GRAND .) Handel . [ 71 ] MADRIGAL. batti/bill. Amidst the myrtles as I walk, Love and myself thus intertalk: Tell me,"
0652201000_000006,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music. Wednesday, February 3, 1796.",Concerts of Antient Music,78,0,3,0,1,0,0,13,0,0,3,2,0,0,0,0,12,2,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,5,6,0,1,1,10,3,2,0,1,0,0,1,0,0,1796,1,1,"[London : s.n., 1796].",London,165,unknown,,,FALSE,"dwell, Sing to the Lord with cheerful voice ; Him serve with fear; his praise forth tell, Come ye before him and rejoice. The Lord, we know; is God indeed, Without our aid he did us make, We are his flock, he doth us feed, And for his sheep he"
1748700100_000011,"The spiritual man's companion: or, the pious Christian's recreation. ... The fifth edition, with large additions, never before printed. By Israel Holdroyd, ...","Holdroyd, Israel",66,0,0,0,3,0,0,6,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,7,2,0,10,0,0,0,0,0,0,0,4,0,4,2,6,2,1,2,2,0,2,0,1753,1,1,"London : printed by Robert Brown, for J. Hinton, 1753.",London,237,unknown,,,FALSE,"whose Measure is full and moving. Allmain, an air in common time . Allamanda, the name of a tune, in corn. mon time . Alt, is a term applied to the high n9tes ia the gamut. Alteranatimento, denotes to play or sing two airs , or songs , one after"
0709600900_000007,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 5, 1800.",Concerts of Antient Music,54,0,3,0,2,0,1,7,0,0,1,2,0,0,0,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,2,0,1,4,7,1,2,0,1,0,0,1,0,0,1800,1,1,"[London : s.n., 1800].",London,184,unknown,,,FALSE,"Handel MAD ria C ALI,. Will you know. Laws. SONG . (iazie agl'inganni tuoi. Melastalio. (TIORUS. Gird on thy sword. (Said.) ihandel. PRINTED BY SAMPSON lowt, DERWICKI STREET. -3 ACT IP OVERTURE and MARCH. (Seipio.) Handel . puet. Miss JACKSON and Master ELLIOTT. Handel . J. ti'amo si sarai tu"
0452900700_000015,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music, Wednesday, February 7, 1798.",Concerts of Antient Music,76,0,6,0,0,0,0,10,0,0,6,5,0,0,0,2,19,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,4,0,3,0,10,1,0,0,0,0,1,1,0,0,1798,1,1,"[London : s.n., 1798].",London,191,unknown,,,FALSE,"in waters glide; and ye that walk The earth, or stately tread, or lowly creep, Witness if I be silent morn or even, or valley; fountain, or fresh shade, Made vocal by my song , and taught his praise , CHORUS . Join voices all ye living souls: ye birds"
1286300800_000002,"The battle of Trafalgar, grand characteristic piece composed for a military band. And dedicated with high respect to Admiral Lord Collingwood. By I.B: Logier. ...","Logier, I. B.           1846",76,2,0,0,0,0,3,0,2,3,0,0,7,3,0,0,0,0,2,0,0,0,0,4,0,3,0,0,5,1,5,6,0,0,2,2,6,0,0,0,1,0,0,0,2,5,4,0,0,0,0,0,4,4,1800,1,1,"Dublin : printed & sold at W. Power & Cos music and musical instrument ware house no. 4 Westmorland Street where may be had the same work adapted by the author for the piano forte, [1800?].",Dublin,48,unknown,,,FALSE,"be allowed, are the prevalent taste, (I speak only with regard to Military Music ) and I am sure few Military Masters but will confess that it is not so easy to arrange a song for a Milita: y Band (which is to be done with effect ,) as is"
