PassageID,Title,Author,Total termFreq,termFreq(adventur),termFreq(ag),termFreq(apper),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0023000103_000047,"Argus; the house-dog at Eadlip. Memoirs in a family correspondence, by the author of Constance and the Pharos. In three volumes. ...","Mathews, Charles, Mrs",67,2,0,0,5,2,0,0,1,2,1,0,0,1,0,0,1,4,0,1,1,2,1,0,10,0,1,1,0,0,3,0,0,3,0,9,1,1,0,1,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1789,3,3,"London : printed for T. Hookham, New Bond-Street, MDCCLXXXIX. [1789].",London,229,female,,,FALSE,"is morally indifferent in its tendency, so it behoves us to: frame our conduc by the best rules, and steadily to persevere in what we know to to be just, silt, and laudable. That your lordship, your very amiable lady ,. and all those conneced with you, may long enjoy"
0112600102_000108,"The works of Sir William Temple, Bart. In four volumes. ... To which is prefixed, The life and character of the author.","Sir William Temple, 1st Baronet",60,0,0,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,1,2,0,0,0,1,0,2,2,0,2,0,1,0,2,2,4,0,0,1,0,3,8,1,4,0,0,1,1,0,0,0,0,3,0,1,1,0,2,1,5,1,1,1754,2,4,"Edinburgh : printed for G. Hamilton & J. Balfour, A. Kincaid & A. Donaldson, L. Hunter, W. Gordon, J. Yair, and C. Wright; and for A. Stalker, at Glasgow, 1754.",Edinburgh,489,male,1628,1699,FALSE,"last, without observing in it as TRUE and noble strains of poetry and piture, as in any other language whatsoever, in spite of all disadvantages from translations into so different tongues and common prose . If an opinion of some learned men, both modern and ancient, could be allowed, that"
0199400701_000068,"Philosophical and critical observations on the nature, characters and various species of composition. By John Ogilvie, D.D. In two volumes. ...","Ogilvie, John",54,0,0,0,2,0,1,0,1,3,0,3,0,1,0,2,0,0,1,0,1,0,2,2,1,0,2,0,2,2,2,2,0,1,4,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,1,1,3,0,1774,1,2,"London : printed for G. Robinson, 1774.",London,454,male,1732,1813,FALSE,"contrary, firikes us vwholly in the light of an original , arising not like that of Falftaior Don Quixote, from extraordinary qualities .exerted in a manner nholly new and surprising; blt from a combination of such; s are indeed more common, but marked with one defel that throws an air"
0661500700_000001,"The following entertaining books are printed for R. Snagg, No. 29, Pater-Noster Row, London; and sold by all the booksellers in town and country.","Snagg, Richard, bookseller",65,9,0,0,1,1,0,1,0,9,0,0,0,1,1,0,0,8,0,0,1,1,0,0,8,0,2,0,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,1,0,1,0,0,1,0,3,2,0,0,0,2,0,0,0,4,1780,1,1,"[London : printed for R. Snagg, 1780?].",London,4,unknown,,,FALSE,"The following entertaining B O O K S are printed for R. SNAGG, No. 29, pater nojier Row, Londcn; and sold by all the Bookfeierin Town and Country. Price only R. each bound. 1 Tr HE comical Adventures of RODERICK 1 RANDOM; containing the mofi remarkable Accidents, serious and comic,"
0618401100_000001,Letters of an Italian nun and an English gentleman. Translated from the French of J.J. Rousseau.,Jean-Jacques Rousseau,49,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,1,0,1,2,0,0,0,1,0,1,2,0,1,2,0,2,2,1,1,0,1,0,1,0,0,2,1,0,1,2,0,2,3,1,0,2,0,0,2,6,1,1,0,1784,1,1,"London : printed for J. Bew, Pater-Noster-Row, MDCCLXXXIV. [1784].",London,189,male,1712,1778,TRUE,"L E T TE R S , OF AN ITALIAN NUN A N D A N !ENGLISH GENTLEMAN. 14 L E TTE RS OF AN ITALIAN NUN AND AN ENGLISH GENTLEMAN. Translated from the FRENCH of J. J. ROPU SEAU. II car gradlfce; E fejrve alui chi L so dover"
1267700202_000032,"The historical, biographical, literary, and scientific magazine. The history of Europe, for the year 1799. With an obituary and biographical sketches of persons deceased in that year, &c. &c. By Robert Bisset, LL.D. With the assistance of other literary gentlemen. ...",Robert Bisset,72,0,0,0,1,3,1,0,0,1,0,0,0,6,1,1,0,1,0,1,0,0,1,4,0,3,0,0,1,0,0,0,1,0,5,4,2,0,0,0,0,2,0,0,0,2,11,0,0,0,2,1,0,1,1,0,0,0,4,9,2,1800,2,3,"London : printed and published by G. Cawthorn , British Library, NO. 132, Strand, Bookseller To Her Royal Highness The Princess Of Wales : sold also by Messrs. Richardson , Royal-Exchange ; H. D. Symonds, J. Wallis, West and Hughes , Paternoster-Row ; J. Wright , Piccadilly ; P. Hill, Edinburgh; and all the booksellers in town and country, [1800?].",London,446,male,1759,1805,FALSE,"to a novel , that, to the best of our recollection, is called, r; LAI.;, ill which she professes to exhibit lawyers as bad as Fielding's. betaken themselves to the imitation of Richardson much more than Fielding; but are totally deficient in that lively genius wi, .ch' renders extravagance and"
0440000103_000004,"Reliques of ancient English poetry. Consisting of old heroic ballads, songs, and other pieces of our earlier poets, together with some few of later date. ...",Thomas Percy,45,3,1,0,0,2,0,0,0,0,2,1,1,0,1,0,1,3,0,0,0,0,0,1,2,0,1,3,1,0,3,0,0,0,1,0,2,0,1,0,2,2,1,0,0,0,5,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1794,3,3,"London : printed by John Nichols, for F. and C. Rivington, MDCCXCIV. [1794].",London,416,male,1729,1811,TRUE,"vol. 1 Book III No. XVI clave nothing in common with their proper Romances (or histories ) of Chivalry; which they call Hfitorias de Cavallerias: these are evidently imitations of the French, and show a great ignorance of Moorith manners : and with regard to the Morisco, or Song romances"
0415600603_000026,"The adventurer. ... . On vent'rous wing in quest of praise I go, And leave the gazing multitude below.",John Hawkesworth,59,1,1,0,0,1,1,1,0,0,2,10,0,1,0,0,6,1,2,1,0,1,1,1,0,0,1,2,0,0,1,2,1,0,6,0,0,1,1,0,1,5,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1770,3,4,"London : printed for W. Strahan, J. and F. Rivington, W. Johnston, J. Dodsley, T. Longman, Hawes, Clarke and Collins, B. Law, T. Caslon, T. Lowndes, J. Wilkie, T. Cadell, T. Davies, T. Becket, G. Pearch, R. Baldwin, and W. and J. Richardson, MDCCLXX. [1770].",London,304,male,1715,1773,FALSE,"EPOPEES, which, in the compass of so many ages , human wit has been able to produce, the conduct and confii: ution of the ODYSSEY seem to be the most artificial and judicious. ARISTOTLE observes, that there are twokinds of fables , the simple and the complex. A fable in"
0033300101_000001,"A select collection of novels and histories. In six volumes. Written by the most celebrated authors in several languages. Many of which never appear'd in English before. All new translated from the Originals, By several Eminent Hands.",Samuel Croxall,61,3,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,1,0,0,0,3,2,2,0,1,0,0,1,1,0,2,3,4,0,1,1,0,0,0,0,1,1,6,0,1,1,0,2,0,1,1,0,2,0,0,1,1,1729,1,6,"London : printed for John Watts, at the Printing-Office in Wild-Court near Lincoln's-Inn-Fields, MDCCXXIX. [1729].",London,365,male,1693,1752,FALSE,"II , ·. - N g r ~~~~· ~ ~ c74me""~ 3t· flsa~~ /j=c/ k *  /.,, -. -- S E L E C T C T 0 N OF NO E L S AND HISTORIES . In SIX VOLUMES. Written by the mos Celebrated Authors in several Languages"
0321800700_000152,"The poems of Ossian, the son of Fingal. Translated by James Macpherson, Esq;",James Macpherson,55,0,6,0,0,0,1,0,0,0,1,2,1,1,0,0,3,4,4,1,1,0,0,0,0,4,0,1,1,1,3,0,0,0,3,0,4,0,2,1,2,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1792,1,1,"Edinburgh : printed for J. Robertson, No. 39, South Bridge-Street, MDCCXCII. [1792].",Edinburgh,447,male,1736,1796,TRUE,"several concurring circumftaices, into the last degree of ignorance ahd barbarism. The Irish, who, for some ages before the conquest, had possessed a competent hare of that kind of learning, which then prevailed in Europe, found it no difficult matter to impose their own fictions on the.ignorant Highland sena chies,"
0702600103_000069,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,64,1,0,0,2,0,1,2,0,2,2,0,0,0,2,3,0,2,0,0,3,2,0,0,0,0,2,0,1,0,1,2,0,2,5,0,2,0,0,0,1,9,0,0,0,2,0,1,1,2,1,4,0,1,0,0,3,0,0,2,0,1787,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1787.",London,415,male,1718,1800,TRUE,"men succeed in their designs , punishment is made always to attend them; and misery of one kind or other, is shown to be unavoidably connected with guilt. Love and admiration of virtuous characters , compafion for the injured and the distressed, and indignation against the authors of their fuffierings,"
1031300500_000001,"The lady's miscellany; or Pleasing essays, poems, stories, and examples, for the instruction and entertainment of the female sex in general, in every station of life. By George Wright, Esq. Author of The rural Christian, Pleasing melancholy, Gentleman's miscellany. [Two lines of verse].","Wright, George, Esq",67,0,0,0,1,1,0,0,0,3,1,0,0,0,1,2,0,1,3,0,1,0,0,4,7,0,3,0,2,0,3,5,0,1,4,1,0,0,0,2,0,0,1,1,4,1,1,0,0,2,0,1,0,1,1,0,1,2,1,2,2,1797,1,1,"Boston : From the press in Union-Street. For William T. Clap--sold by him, Thomas and Andrews, E. Larkin, D. West, J. White, Wm. P. & L. Blake, and C. Bingham, 1797.",Boston,228,male,,,FALSE,"Lady's Miscellany; O PLEASING ESSAYS, POEMS, STORIES , AND EXAMPLES, ror. THE Inifruftion and Entertainment THE FEMALE SEX IN GENRA.L, 1n EVERY STATION OF lifer BY GEORGE WRIGHT, Eso A'JTHOR. es tie RURAL CH RISTAN, pl.satic. MELANCHOLY. GENTLEMAN's mmscella1.r. In this small tras, intended for the Fair, Pleasure and Profit"
0568600301_000013,"Monsieur Bossu's treatise of the epick poem: containing many curious reflexions, ... necessary for the right understanding and judging of ... Homer and Virgil. Made English from the French, with a preface ... by W. J. To which are added, an essay upon satyr, by Mons. d'Acier; and a treatise upon pastoral, by Mons. Fontanelle. The second edition: with a discourse ... and some memoirs concerning the life of the author, not in the former edition. In two volumes.",René Le Bossu,69,0,1,0,4,3,0,1,0,1,0,5,1,2,0,0,2,2,1,0,3,0,1,0,0,0,0,0,0,0,4,1,0,3,8,0,0,0,0,3,7,0,1,0,6,1,0,0,0,3,0,0,1,1,0,0,1,2,0,0,0,1719,1,2,"London : printed for J. Knapton, and H. Clements, 1719.",London,331,male,1631,1680,FALSE,""" and that there was in it something "" above our Nature . It is almost the "" same thing between Poetry and Prose . ""The one, as I have already said, "" borroweth its Subject elrfwhere, ""changing and adorning it, in Truth beyond what one can imagine ; but"
0295300200_000105,"British synonymy; or, an attempt at regulating the choice of words in familiar conversation. Inscribed, With Sentiments Of Gratitude And Respect, to Such Of her foreign friends AS Have Made English Literature Their Peculiar Study, by Hester Lynch Piozzi.",Hester Thrale,53,2,1,0,0,2,1,0,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,1,1,3,1,1,0,3,3,0,1,3,1,0,0,0,1,1,0,0,0,3,1,1,1,0,0,0,2,6,4,1,0,0,0,0,1,0,1794,1,1,"Dublin : printed by William Porter, for P. Byrne, Grafton-Street, and W. Jones, Dame-Street, 1794.",Dublin,536,female,1741,1821,TRUE,"For whether it be, as door Johnson said, that our minds comprehend few of life's possibilities, or whether it be that life itself affords little variety, every one who has tried can tell how much labour it will cost to form a combination of circumstances, or STORY , so as"
0191600600_000042,Miscellanies in prose and verse.,,57,0,5,0,1,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,1,0,1,7,1,2,0,1,1,0,1,3,1,0,1,1,1,0,2,0,0,0,0,1,2,1,0,0,2,0,4,1,1791,1,1,"Edinburgh : printed by J. Robertson, South Bridge Street, MDCCXCI. [1791].",Edinburgh,246,unknown,,,FALSE,"BY DRYDEN. tiais is by far the belt rhyming play in the English lan psage; yet though it has beauties, it has many absurdities I give great credit to Dryden for the elegant en Such as the following couplet: ""Dara, the eldest, bears a OGEN'OUS mind , "" But to"
0684200301_000008,The adventurer. In two volumes. By Dr. Hawkesworth.,John Hawkesworth,60,1,0,0,0,0,1,0,0,3,10,0,0,0,1,1,4,0,1,0,0,2,0,0,0,0,1,0,1,0,0,4,0,1,6,1,0,0,2,2,1,4,0,0,1,1,1,0,2,0,3,2,0,0,1,0,0,0,2,0,0,1771,1,2,"Dublin : printed for John Millekin, in Skinner-Row, M.DCC.LXXI. [1771].",Dublin,383,male,1715,1773,FALSE,"and seldom of esteem. BIOGRAPHY would always engage the paflionsi if it could sufficiently gratify curiofiry: but there have been few among the whole human species , whole lives would furnifi a single adventure ; r mean such a complication of circumstances, as hold the mind in an anxious yet"
1657700200_000024,"Have at you all: or, the Drury-Lane journal. By Madam Roxana Termagant.",Bonnell Thornton,46,1,2,0,1,1,0,0,0,1,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,1,2,2,1,0,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2,1,2,0,0,0,0,3,2,1,0,1752,1,1,"London [England] : printed: and sold at the Publick Register Office in King-street, Covent-Garden. Where letters to the authoress are taken in, MDCCLII. [1752].",London,310,male,1724,1768,FALSE,"the fashion of our garb alters not oftener, than the manner of our writings . The Author therefore, whatever be his motive, whether profit or praise, must in my opinion want common pru 0 dence dence, who does not conform himself to the reigning national taste . - We may"
0518100501_000027,"Essays moral and literary. By Vicesimus Knox, ... In two volumes. ...",Vicesimus Knox,68,0,5,0,0,4,1,0,0,4,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0,4,0,2,3,4,0,0,0,2,0,1,0,0,7,2,2,1,3,2,0,0,1,0,0,0,4,2,0,1,3,1795,1,2,"London : printed for Charles Dilly, 1795.",London,366,male,1752,1821,TRUE,"his aflillance, and were Iealt likely to repay it, he was mols ready to afford it. He proteeted the wife and anmily of Antony when reduced to ruin, and he tranflitted pecuniary presents to Brutus, when Brutus was involved in the diltrefes of indigence. Devoted to letters, and to all"
1007800301_000003,Tales of the twelfth and thirteenth centuries. From the French of Mr. Le Grand. ...,"Legrand, cit",58,0,4,0,2,2,0,0,0,2,0,4,0,2,0,0,3,1,1,0,1,0,0,0,0,1,0,2,2,0,2,2,0,0,2,0,2,0,0,0,2,0,1,0,2,1,9,0,0,0,2,0,1,0,0,0,0,2,0,2,1,1786,1,2,"London : printed for Egerton, Hookham, Kearsley, Robinson, Bew and Sewel, MDCCLXXXVI. [1786].",London,275,male,1737,1800,FALSE,"with France, not willing to give their Paladins a French chieftain, chore among their own princes, King Arthur, to whom they assign the conquest of a considerable part of France. This fabulous history of Arthur and his round table pleased so much our writers of romance , by the magic"
1128700103_000070,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,53,3,0,0,6,3,1,1,0,0,0,1,0,4,0,0,1,0,0,1,1,1,0,1,0,3,1,1,0,0,0,1,1,2,1,0,1,0,2,1,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,5,0,1,1,1783,3,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,426,male,1718,1800,TRUE,"that filled them with terror. This was the genius , or guardian, of that hitherto unknown ocean. It spoke to them with a voice like thunder; menaced them, for invading those seas which he had so long possessed undisturbed; and for daring to explore those secrets of the deep, which"
1088000400_000004,An essay on the education of young ladies. Addressed to a person of distinction.,"Robertson, J. (Joseph)",60,0,0,0,3,0,1,2,2,0,0,0,0,0,0,1,0,3,1,0,2,1,1,2,2,2,2,2,1,0,2,1,2,2,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,0,1,0,3,1,1,0,1,3,1,3,4,1798,1,1,"London : printed for T. Cadell, junior, and W. Davies, in the Strand, [1798].",London,55,male,1726,1802,FALSE,"mention in this place. Prudent and sensible women, who have had long experience, in the conduc of their respective fcminaries, will easily make a proper selection. In two volumes, lnimo. with notes, and the Life of the Author . It It must always be remembered, that young ladies hold be"
0184200500_000010,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. A new edition, corrected and enlarged. To which are prefixed two essays: I. On elocution. II. On reading works of taste. By William Enfield, LL. D. Late Lecturer on the Belles Lettres in the Academy at Warrington.",William Enfield,63,0,0,0,0,0,2,0,2,2,0,0,1,2,0,2,0,1,0,0,3,1,3,0,0,1,0,0,3,0,2,3,2,0,6,0,0,0,0,4,2,0,0,0,2,1,0,0,0,1,1,0,6,0,0,0,0,3,4,3,0,1792,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard, MDCCXCII. [1792].",London,503,male,1741,1797,FALSE,"Terence, can never fai to please. Lyric poetry , whillf it rolls on, like an impetuous torrent, in the lofty strains, and the wild and varied numbers of Pindar, or flows in a placid and transparent fream along the channel of Horatian verse, or lidcs'brifkly through the bowers of love"
1224100101_000001,The adventures of Roderick Random. In two volumes. ...,Tobias Smollett,44,2,1,0,3,0,0,0,1,1,1,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,4,0,0,2,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,4,0,1,1,0,1,2,0,1,0,4,0,0,0,0,1755,1,2,"London : printed for A. Millar, in the Strand; J. Hodges, near London Bridge; J. and J. Rivington, in St. Paul's Church Yard; and R. Baldwin, and M. Cooper, in Pater-Noster-Row, MDCCLV. [1755].",London,288,male,1721,1771,TRUE,"oi 1' p III ~5r~mam t,, ..iyead~l C -~ wljrr~ THE ADVENTURES OF Roderick Random. ft genus & virtus , ni/i cumr re, vilior alga eft. HOR. In TWO VOLUMES. VOL. I. THE FOURTH EDITION. LONDON: Printed for A. M L L A R, in the Strand; 1 lobces, near"
0444200101_000032,The world. By Adam Fitz-Adam. In four volumes. ...,Edward Moore,70,2,4,0,3,1,1,1,1,0,0,0,0,0,0,1,2,0,3,0,2,0,0,1,1,0,4,0,2,0,4,2,1,0,8,0,2,0,1,0,0,0,0,1,1,0,4,0,0,0,1,0,0,1,1,0,2,1,5,5,1,1794,1,4,"London : printed for P. Dodsley, R. Owen; and other booksellers, 1794.",London,339,male,1712,1757,FALSE,"called paint. The muff continue to wear it to extreme old age ; unless the prefers a spot of real yellow (the certain consequence of paint) to an artificial one of red. And lastly, I propose propose it to their consideration, whether the de. licacy of an English lady's mind"
0460000600_000030,"Miscellaneous pieces, in prose, by J. and A. L. Aikin.",Anna Laetitia Barbauld,62,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,2,2,4,2,1,0,4,6,1,2,1,1,0,1,1,2,0,0,0,0,1,3,2,0,5,1,0,0,0,2,1,0,2,2,1,1,1,1774,1,1,"Belfast : printed by James Magee, at the Bible and Crown in Bridge-Street, MDCCLXXIV. [1774].",Belfast,110,female,1743,1825,TRUE,"to be a charm about her which prevents her receiving a stain from anything which happens ; and Clarissa, abandoned and undone, is the object not only of complacence but veneration. I w o U L D likewise observe, that if an author would have us feel a strong degree"
1128700103_000010,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,63,0,3,0,3,0,0,0,0,0,1,0,0,3,1,0,0,5,2,0,0,1,0,2,0,0,0,0,1,1,1,0,4,0,3,0,1,0,0,1,3,0,3,1,3,1,0,0,0,2,2,0,3,1,0,0,0,1,7,3,0,1783,3,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,426,male,1718,1800,TRUE,"happens , so it is, that among; ome of the Ancient Writers , we must look for the highest models in most of the kinds of elegant Composition. For accurate thinking and enlarged ideas, in several parts of - hilofophy, to the Moderns we ought chiefly to have recourse. Of"
