PassageID,Title,Author,Total termFreq,termFreq(air),termFreq(appear),termFreq(appli),termFreq(attend),termFreq(begin),termFreq(bleed),termFreq(blood),termFreq(bodi),termFreq(cafe),termFreq(caus),termFreq(cold),termFreq(continu),termFreq(cure),termFreq(danger),termFreq(degre),termFreq(differ),termFreq(diseas),termFreq(disord),termFreq(drink),termFreq(fever),termFreq(follow),termFreq(frequent),termFreq(gener),termFreq(happen),termFreq(head),termFreq(heat),termFreq(increas),termFreq(inflamm),termFreq(kind),termFreq(littl),termFreq(matter),termFreq(mean),termFreq(medicin),termFreq(method),termFreq(natur),termFreq(observ),termFreq(occas),termFreq(open),termFreq(oper),termFreq(pain),termFreq(patient),termFreq(person),termFreq(physician),termFreq(prevent),termFreq(produc),termFreq(proper),termFreq(purg),termFreq(quantiti),termFreq(remedi),termFreq(remov),termFreq(sever),termFreq(small),termFreq(sometim),termFreq(symptom),termFreq(taken),termFreq(ulcer),termFreq(urin),termFreq(violent),termFreq(warm),termFreq(water),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0691000900_000018,"An account of the epidemic fever which prevailed in the city of New York, during part of the summer and fall of 1795. By Richard Bayley.",Richard Bayley,102,2,1,1,1,0,6,1,2,6,1,4,1,1,0,0,0,3,1,4,7,1,3,5,1,3,0,1,0,1,0,0,1,1,1,1,4,1,0,1,2,9,2,1,1,1,1,1,2,2,0,0,0,1,1,2,0,0,3,1,5,1796,1,1,"New York : Printed and sold by T. and J. Swords, printers to the faculty of physic of Columbia College, no. 99 Pearl-Street, --1796--",New York,160,male,1745,1801,FALSE,"calomel had been taken as a preventive , where the persons , notwithstanding, took the disease . In the management of the late epidemic, the cold bath was frequently resorted to. As a general application, I can say nothing of it from my own observation . I have been, indeed,"
0164700100_000083,"Advice to people in general, with respect to their health: from the French of Dr. Tissot's Avis au peuple, &c. To which is added, by the author, two new chapters; one upon inoculation, the other upon lingering distempers: with the Author's Notes, and others adapted to this English Translation: Also, a table of the most cheap, yet effectual remedies, and the plainest Directions for preparing them readily.",Samuel-Auguste Tissot,84,0,2,1,0,0,5,1,1,2,3,0,2,1,1,3,1,2,1,3,3,0,2,1,1,1,3,1,0,0,2,0,0,1,2,2,0,1,1,0,0,8,1,3,1,0,0,3,4,0,1,1,0,3,1,1,1,1,3,1,1,1778,1,1,"Edinburgh : printed for Alexander Donaldson; and sold at his shop, No. 48. St. Paul's Church-Yard, London; and at Edinburgh, M,DCC,LXXVIII. [1778].",Edinburgh,426,male,1728,1797,FALSE,"and a little aar.ni'h that lasts ome hours. During the continuation of the malady, all the fsin is very dry, and even the inside of the mouth. 6 275 An erirelas rarely comes to fuppnration, and vlwen t dees, the tippuration is always unkindly, and much difpnfed to degenerate into"
0269000200_000163,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the use of private practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh.",William Buchan,98,0,2,3,0,2,2,0,3,0,0,0,0,4,2,0,0,3,1,2,0,1,5,2,1,0,1,2,3,1,0,1,0,2,2,0,0,0,1,3,3,9,1,0,0,0,5,3,2,1,2,0,0,1,4,6,0,3,1,2,6,1788,1,1,"London : printed for A. Strahan; T. Cadell in the Strand; and J. Balfour, and W. Creech, at Edinburgh, MDCCLXXXVIII. [1788].",London,851,male,1729,1805,FALSE,"* Although it is now very common to cure the gonorrhoea by astringent injections, there are fill many practitioners who do not approve this mode of pratfice. 1 can however, from much experience, aftert, that it is both the most easy, elegant, and es ficcidons method of cure ; and"
0218402600_000126,"The entire works of Dr Thomas Sydenham, newly made English from the originals: Wherein The History of Acute and Chronic Diseases, and the Safest and most Effectual Methods of treating them, are faithfully, clearly, and accurately delivered. To which are added, explanatory and practical notes, from the best medicinal writers. The second edition, revised, corrected, and enlarged with several additional notes. By John Swan, M.D.",Thomas Sydenham,105,1,3,2,0,3,13,3,1,0,1,0,1,2,1,2,0,6,1,1,0,1,4,6,1,0,2,2,0,0,1,2,0,1,2,1,1,3,0,0,4,7,1,0,0,1,1,2,2,2,1,1,1,2,3,1,0,0,2,3,3,1749,1,1,"London : printed for Edward Cave, at St. John's Gate, M.DCC.XLIX. [1749].",London,751,male,1624,1689,FALSE,"the crumb of white bread, and milk tinged vith faffiron, or a cabbage leaf to be applied to the part affected, and fre The regi. quently renewed C With refpea to diet, I enjoin a mtn. total abstinence from flesh, and even the thinnest flesh broths; fubfituting in theirplace, barley"
0195700400_000085,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a Dispensatory for the Use of Private Practitioners. By William Buchan, M.D. Fellow of the Royal College of Physicians, Edinburgh.",William Buchan,106,2,2,3,0,0,4,1,2,4,0,1,2,0,4,0,0,6,0,7,5,0,2,1,0,1,0,1,2,1,2,2,0,1,1,2,0,1,1,0,0,14,0,0,1,0,2,1,2,0,2,0,3,2,6,0,0,1,4,3,4,1784,1,1,"London : printed for W. Strahan; T. Cadell in the Strand; and J. Balfour, and W. Creech, at Edinburgh, MDCCLXXXIV. [1784].",London,841,male,1729,1805,FALSE,"body ; so that by the ninth day they entirely disappear. The fever , however, and difficulty of breathing, often continue , especially if the patient has been kept upon too hot a regimen. Petechie, or purple spots, may likewise be occasioned by this error. A VIOLENT looseness sometimes succeeds"
0167500501_000012,"Practical observations towards the prevention and cure of chronic diseases peculiar to women: In which their Nature is explained, and their Treatment clearly laid down, divested of the Terms of Art, for the Use of those affected with such Diseases, as well as the Medical Reader. To which are added, prescriptions, or efficacious forms of Medicine, in English, adapted to the several Diseases. By John Leake, M.D. Member of the Royal College of Physicians, London. and Physician to the Westminster Lying-in Hospital. ...",John Leake,99,3,1,0,1,1,1,7,6,1,4,1,3,1,2,0,2,2,2,1,2,1,1,0,3,0,1,1,0,1,0,0,1,8,1,6,1,1,0,0,1,6,0,1,0,1,2,0,4,0,1,2,1,1,2,3,1,0,2,2,2,1792,1,2,"London : printed for Baldwin, Paternoster-Row; Murray, Fleet-Street; and Egerton, Charing-Cross, MDCCXCII. [1792].",London,453,male,1729,1792,FALSE,"from medicines . Hence it is evident, that the eftw bat been mistaken for the cause , and the cause for the egef, to the great injury of the female constitution, THUS a diseased slate of body will often render its natural dicfharges deficient, or excessive; just so it is"
1231900105_000118,"Commentaries upon Boerhaave's aphorisms concerning the knowledge and cure of diseases. By Baron Van Swieten, Counsellor and First Physician To their Majesties the Emperor and Empress of Germany; Perpetual President of the College of Physicians in Vienna; Member of the Royal Academy of Sciences and Surgery at Paris; H. Fellow of the Royal College of Physicians at Edinburgh; &c. &c. &c. Translated from the Latin. Vol. I.",Herman Boerhaave,121,0,2,0,4,5,3,4,1,2,2,0,1,5,3,0,1,4,0,1,17,0,2,0,3,1,1,3,0,2,2,2,1,4,1,1,4,1,4,0,0,5,0,3,1,1,0,1,1,0,6,1,0,3,10,0,1,0,0,0,1,1776,5,15,"Edinburgh : printed for Charles Elliot, Parliament Square. Sold by J. Murray, Fleet Street, London, M.DCC.LXXVI. [1776].",Edinburgh,378,male,1668,1738,FALSE,"alleviate, or even to remove , some of the symptoms , which might otherwise have been better negleted according to the rules of art. Of this the physicians arc too fernfble, who attend at the courts of the great. Thus I re. member to have seen a most impatient youth,"
0510100400_000092,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a Dispensatory for the Use of Private Practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh. The ninth edition; corrected and enlarged. To which is added, a Complete and copious index.",William Buchan,101,2,2,1,1,0,2,2,3,0,3,4,2,0,6,1,0,6,1,4,1,0,4,3,0,1,2,1,6,1,1,0,0,1,0,0,1,4,1,0,3,8,2,0,0,0,2,2,1,0,3,1,2,1,4,1,0,0,1,2,1,1796,1,1,"Dublin : printed for J. Moore, W. Sleater, and W. Mckenzie, 1796.",Dublin,654,male,1729,1805,FALSE,"inflammation of the eyes, even scrofulous ones, if givent in a sufficient dose, and duly persisted in.' There is no doubt but this and other preparations of mercury may be of singular service in ophthalmias of long continuance , but they ought always to be administered with the greateit caution,"
0264400100_000093,"The compleat family physician: being a perfect compendium of domestic medicine. ... To which is added, a system of family surgery, ... The whole compiled from the works of the most eminent medical authors.",,93,1,1,0,2,0,3,3,0,2,3,2,2,3,1,1,0,7,2,0,2,1,3,2,0,0,1,0,5,0,1,0,0,3,1,1,1,1,1,0,3,6,0,0,1,0,0,2,5,0,0,1,3,2,6,2,0,1,1,1,3,1800,1,1,"Newcastle upon Tyne : printed by Matthew Brown, 1800-01.",Newcastle upon Tyne,833,unknown,,,FALSE,"equal quantities , of which eletuary being formed, the patient may take a teaspoonful frequents or whenever the cough is particularly troublesome. The solo, draught may be used, which will serve to cool the blood and proms gentle perspiration, especially if the kin is hot and dry. Take of the"
0824600300_000301,"Culpeper's English physician; and complete herbal. To which are now first added, upwards of one hundred additional herbs, with a display of their medicinal and occult properties, physically applied to the cure of all disorders incident to mankind. To which are annexed, rules for compounding medicine according to the True System of Nature: forming a complete family dispensatory, And Natural System of Physic. Beautified and enriched with engravings of upwards of four hundred and fifty different plants, And a Set of Anatomical Figures. Illustrated With Notes And Observations, Critical And Explanatory. By E. Sibly, Fellow of the Harmonic Philosophical Society at Paris; and Author of the Complete Illustration of Astrology.",Nicholas Culpeper,101,1,1,1,2,0,2,5,2,3,2,1,0,4,0,0,0,9,1,2,0,0,2,3,0,5,1,2,0,1,1,0,1,3,1,0,1,6,3,1,1,7,2,1,2,0,3,3,0,1,0,0,0,2,2,4,0,2,1,1,2,1789,1,1,"London : printed for the proprietors, and sold by Green and Co. 176, Strand, MDCCLXXXIX. [1789].",London,783,male,1616,1654,FALSE,"is often relieved by the use of aiies milk; I have likewise known cows milk drunk warm in the morning have a very good effect in this cafe . In every species of asthma, fetons and issues have a good esec&; mthey may either be put in the back or"
0412800600_000071,"Boerhaave's aphorisms: concerning the knowledge and cure of diseases. Translated from the last edition printed in Latin at Leyden, 1728. With useful observations and explanations.",Herman Boerhaave,89,0,1,1,1,1,1,1,0,1,3,1,4,4,1,2,0,1,0,1,4,1,0,2,1,0,4,0,6,3,2,1,1,1,1,1,0,3,0,0,7,1,0,0,1,0,0,1,2,2,1,0,2,1,3,0,0,6,3,2,2,1742,1,1,"London : printed for W. Innys, at the West End of St. Paul's ; and C. Hitch, in Pater-Noster-Row, MDCCXLII. [1742].",London,467,male,1668,1738,FALSE,"be the Tine tura Sacra, or Bates's inture of Rbubarb. 991 From this History and the Cure of the Thrufli may a great many Doubts occurring in the the Practice of Physic be resolved. As, why at the latter End of a Fever , attended with a Diarrhoea or Dysentery,"
1043000300_000138,"The compleat family physician; or, universal medical repository. Containing the Causes, Symptoms, Preventions, And Cures, Of all the various Maladies to which Human Nature is subject, from the Birth to the Grave. Including The Diseases peculiar to Seamen, as well as those of particular Climates; such as the East and West Indies, Coast of Guinea, Greenland, Newfoundland, &c. with the proper Methods of treating Lunaticks, and Persons who are subject to Fits of any Kind. - And the best and most approved Preservatives against Epidemick and Contagious Diseases; such as the Plague, Putrid Fevers, Gaol Distemper, and other Infections. Together with An Account of all the celebrated Spas-Not only of this Country, but such others also, as are of great Repute in other Parts of the World, and the Waters of which are usually imported into these Kingdoms; with some Observations on the Virtues and Efficacy of Sea Water and Bathing. Likewise, Strictures on Quackery in general; and a candid Examination of the respective Merits of James's Powder, Norton's Drops, Ormskirk Powder, Ward's Drops, And Other Popular Medicines. With a full Account of the various Kinds of Poisons, both Animal, Vegetable, and Mineral; and the best Methods of counteracting their respective Effects. - Also, the Means to be made use of for restoring Drowned or Strangled Persons, as published by the Humane Society; and the Plan of Dr. Hawes, Secretary to that benevolent Institution, for preventing Persons being buried Alive. To which is added, The family surgery. Containing Directions for treating Green and Old Wounds; proper Stypticks for immediately stopping the Blood in all Cases; and infallible Applications for the Cure of the Bite of Mad Animals, as well as the Bite or Sting of venomous Animals and Insects. With some approved Receipts for the Cure of Ringworms, Warts, Corns, Bruises, Carbuncles, &c. and Directions for managing the Eyes, Ears, Teeth, Nails, &c. so as to prevent Blindness, Deasness, and Lameness in the Feet. Also, The proper Methods of making and using Salves, Ointments, Pills, Cataplasms, Poultices, Fomentations, Embrocations, &c. &c. Together with The compleat British herbal. And A List of all such Drugs, Chymicals, &c. as are directed to be used in the different Preparations, with their Prices at Apothecaries Hall, London. The Whole Forming A Compleat Body Of AtDomestick Medicine, Calculated As well to assist Gentlemen of the Faculty, as for the Use of private Families; and in which the utmost Care is taken to recommend such Remedies as are most plain and simple, and of Course the least expensive, and readiest to be procured. By Hugh Smythson, M.D. Late Student at the University of Leyden. When, on the Bed of loath'd Disease, With streaming Eyes, Affection sees A Child, a Husband, Wife, or Friend, And fears the much-lov'd Victim's End; How sighs the sympathetick Heart, For Knowledge in the Healing Art! How fears, lest Want of Skill prevent The kind Assistance fondly meant! No more, by anxious Dread possess'd, Shall Terror fill the friendly Breast; Whilst in our Labours are combin'd The healing Arts of all Mankind.","Smythson, Hugh",85,2,0,3,1,0,3,0,3,2,1,3,0,1,1,1,0,2,3,2,1,0,1,1,1,1,0,2,5,0,0,2,1,2,0,0,0,5,2,0,3,2,0,0,1,1,0,2,3,1,1,0,1,1,1,2,0,0,1,5,8,1781,1,1,"London : printed for Harrison and Co. No 18, Paternoster-Row, MDCCLXXXI. [1781].",London,1056,unknown,,,FALSE,"them.well together.. If the inflamrrati6n of.the'eyes proceeds. from gbout, it will hdly be removed till. that disease is brought into the extremities;, when that happens ; the complaint in the. .eyes will vanifh' of courfe; - but if it should.. be violent , it will be necessary to bleed and"
0165100300_000093,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the use of private practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh.",William Buchan,94,0,1,1,2,1,1,1,2,4,0,3,1,0,3,0,0,7,0,2,1,0,2,1,2,1,0,0,7,0,2,0,1,3,0,1,1,1,2,2,1,10,1,0,4,1,1,1,1,0,1,1,0,2,1,1,0,1,3,5,3,1790,1,1,"London : printed for A. Strahan; T. Cadell in the Strand ; and J. Balfour, and W. Creech, at Edinburgh, MDCCXC. [1790].",London,780,male,1729,1805,FALSE,"the jelly can be had, these are unnecessary. There is no disease wherein the benefit of bathing the feet and legs in lukewarm water is more apparent: that practice ought therefore never to be negleced. If people were careful to keep warm , to wrap up their throats with flannel,"
0648400902_000047,"The modern practice of physic: or, a method of judiciously treating the several disorders incident to the human body: Together With a Recital of their Causes, Symptoms, Diagnostics, Prognostics, and the Regimen necessary to be observed in regard of them. With A Variety of Efficacious and Elegant Extemporaneous Prescriptions, adapted to each particular Case and Circumstance. In two volumes. ... . The third edition, with large additions and amendments. By John Ball, M.D.","Ball, John",92,3,1,0,1,0,1,2,0,4,4,0,1,5,1,3,1,3,0,1,0,1,1,2,0,0,3,1,1,3,0,0,0,2,0,4,1,1,1,1,1,2,1,0,0,2,4,3,1,2,0,0,1,2,4,3,2,2,2,2,5,1768,2,2,"London : printed for A. Millar, and sold by T. Cadell, in the Strand, MDCCLXVIII. [1768].",London,406,male,1704,1779,FALSE,"especially in the legs, with a gangrenous appearance in the kin; the itch; a dry crufty eruption, and sometimes a small degree ofleprofy in the kin; the blood , when let, black, grumous, the red part without a due consistence, the serum saline, and of a yellowish green;, wandering pains"
1438100100_000006,"The present practice of surgery. Containing the description, causes, and treatment of each complaint; together with the most approved methods of operating. By Robert White, M.D. and practitioner in surgery.",Robert White,96,0,2,1,3,1,1,1,0,2,4,2,0,1,0,3,0,3,1,2,5,1,2,6,0,1,4,1,2,2,0,0,0,0,0,1,0,0,0,1,2,4,1,0,0,0,3,1,3,4,1,0,3,3,3,4,0,1,2,1,7,1786,1,1,"Bury St. Edmund's : Printed by P. Gedge, for J. Johnson, No 72, St. Paul's Church-Yard, London, M.DCC.LXXXVI. [1786].",,496,male,1786,1792,FALSE,"bark given in the manner just now dire&ted, the following elegant formula, prescribed by Mr. Bell, has answered every purpose. Take of simple alexeterial water and firong cinnamon water , each three ounces; aromatic water two ounces, and half an ounce of bark finely powdered: two spoonfuls of this mixture"
