PassageID,Title,Author,Total termFreq,termFreq(art),termFreq(believ),termFreq(better),termFreq(bring),termFreq(brother),termFreq(care),termFreq(death),termFreq(enter),termFreq(exit),termFreq(faith),termFreq(father),termFreq(fear),termFreq(fellow),termFreq(friend),termFreq(gentleman),termFreq(god),termFreq(hand),termFreq(head),termFreq(heart),termFreq(hold),termFreq(honour),termFreq(hope),termFreq(hous),termFreq(king),termFreq(know),termFreq(ladi),termFreq(leav),termFreq(letter),termFreq(life),termFreq(littl),termFreq(live),termFreq(love),termFreq(madam),termFreq(marri),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(natur),termFreq(night),termFreq(noth),termFreq(old),termFreq(plai),termFreq(pleas),termFreq(poor),termFreq(prai),termFreq(run),termFreq(self),termFreq(servant),termFreq(speak),termFreq(sure),termFreq(think),termFreq(thought),termFreq(true),termFreq(wife),termFreq(woman),termFreq(word),termFreq(world),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
0866400200_000054,"The works of Sir John Suckling. Containing his poems, letters and plays.",John Suckling,82,2,0,0,3,0,0,0,5,2,1,1,0,1,2,0,1,0,0,0,1,2,0,0,11,4,1,2,0,1,2,3,3,0,0,1,1,0,2,3,1,1,2,2,2,1,0,0,2,0,3,4,5,1,0,2,1,0,0,1709,1,1,"London : printed for Jacob Tonson, within Grays-Inn Gate, next Grays-Inn Lane, MDCCIX. [1709].",London,374,male,1609,1642,FALSE,"is modest, and is lill lajf witty. Twill be a Week at leafiyet ever they have Resolve to let it live , orgive't a Grave: Such Diffculty there is to unite Opinion; or bring it to be right. Epilogue for the Court. S I R, T HAT the abusing ofyour"
1031400102_000085,"The comedies, tragedies, and operas written by John Dryden, Esq; Now first collected together, and corrected from the originals. In two volumes.",John Dryden,77,3,0,0,1,1,2,0,1,0,2,6,2,0,1,1,0,0,2,2,6,2,5,1,0,3,0,0,0,0,3,1,1,2,1,1,0,0,0,2,2,3,0,1,0,2,2,0,0,1,3,1,2,0,0,1,1,1,5,1701,2,2,"London : printed for Jacob Tonson, at Gray's-Inn-Gate in Gray's-Inn-Lane; Thomas Bennet, at the Half-Moon; and Richard Wellington, at the Lute in St. Paul's Church-Yard, MDCCI. [1701].",London,609,male,1631,1700,TRUE,"Why, this is he, Sir; I thought you had known him. Aldo. Known whom Giles. Your Son here, my young Mailer. Aido. Do I'dote? or art thou drunk, Giles A Giles. Nay, I am sober enough, I'm sure ; I have been kept falling almost these two days. Aldo. Before"
0807400202_000002,"The dramatic works of Samuel Foote, Esq. In three volumes. ... . containing Englishman in Paris. Englishman return'd from Paris. Orators. Patron. Minor. Maid of Bath. Mayor of Garret.",Samuel Foote,76,1,1,1,1,0,1,0,2,2,1,2,1,1,0,0,0,1,0,0,0,2,0,1,0,3,17,1,0,1,1,1,3,5,1,0,3,1,1,0,1,0,1,1,0,2,0,0,2,0,1,2,2,2,0,0,4,0,2,1778,2,3,"Dublin : printed by C. Talbot, for S. Price, B. Corcoran, W. Whitestone, J. Williams W. Colles, W. Wilson, C. Jenkin, T. Walker, L. Flin, P. Higly, L. White, J. Beatty, and J. Exshaw, M,DCC,LXXVIII. [1778].",Dublin,308,male,1720,1777,TRUE,"greatly touch me. Kitty. And pray , what may (hat be, Mr. Robin? Robin. Not livirg under the flme roof with Mils Kitty. I made nodoubr, Madam , but your foitunes would follow your iiflrefs's, and, in that cafe, I thought to soften the rigours of'my captivity, in your agreeable"
0351100500_000022,The busy body. A comedy. Written by Mrs. Susanna Centlivre.,Susanna Centlivre,74,2,2,0,0,0,1,1,4,1,1,3,1,1,4,6,0,1,0,2,3,0,0,2,0,2,1,0,0,4,1,0,2,3,1,0,1,0,0,0,3,1,0,1,0,4,0,0,3,4,2,1,2,0,0,0,1,0,2,1787,1,1,"Dublin : printed by G. Perrin, No. 10, Castle-Street, M,DCC,LXXXVII. [1787].",Dublin,71,female,1667,1723,TRUE,"do not blindly cast your Life away jut in the Moment you would wish to save it. Ifab. Pray cease your Trouble, Sir, I have no wish but hidden Death to free me from this hated Spaniard. If you are his Friend inform him what 1 say; my Heart is"
0154400402_000009,"The dramatic works of David Garrick, Esq. To which is prefixed A life of the author. In three volumes. ... . containing Lethe - The Lying Valet. - Miss in her Teens. - Romeo and Juliet. - Every Man in his Humour. - The Fairies. - Florizel and Perdita. Catharine and Petruchio.",David Garrick,63,1,3,2,2,0,0,0,1,2,0,0,0,1,1,1,0,2,1,2,0,2,1,2,0,2,3,1,2,0,6,0,2,1,0,1,2,1,0,3,0,3,0,0,3,1,0,0,1,0,1,1,0,0,1,2,1,0,1,1798,2,3,"London : printed for A. Millar, Strand, M,DCC,XCVIII. [1798].",London,270,male,1717,1779,TRUE,"about the room. Advancing. twie. Tuke. Respect for this lady , and this house , has curbed my resentment hitherto: but as your insolence would take advantage of my forbearance, 1 must correct it at all events [Draws. Soph andarabella, Ha, ha, ha! Tuke. What is all this? Sopb. What,"
0094300200_000040,"The dramatick works of Sir Richard Steele. Containing the following comedies, viz. The funeral; or, grief a-la-mode. The tender husband; or, the accomplish'd fools. The lying lover; or, the lady's friendship.",Richard Steele,81,1,1,0,0,1,0,0,0,2,0,0,0,1,0,3,0,2,2,3,2,0,0,0,0,3,6,1,0,0,6,1,2,8,3,0,3,1,1,0,0,0,0,5,2,3,0,0,2,0,0,2,2,1,0,1,1,1,8,1723,1,1,"London : printed for J. T. And sold by Bernard Lintot between the Temple-Gates in Fleet-Street, 1723 [1722].",London,270,male,1672,1729,TRUE,"Flattery and Admiration. Niece. No -- ince there is room for Fancy in a Piture, I would be drawn like the Amazon ihale/ris, with a Spear in my Hand , and an Helmet on a Table before me at a distance behind let there be a Dwarf, holding by the"
0054801300_000023,"The oaks; or, the beauties of Canterbury. A comedy, as performed at the theatre in Canterbury. Written by Mrs. Burgess.","Burgess, Mrs",80,0,2,1,0,1,1,0,5,4,0,2,0,0,2,1,0,0,0,1,1,1,3,0,0,2,6,1,0,2,2,0,9,3,9,0,0,0,0,0,0,2,1,0,1,1,1,0,5,1,1,1,1,0,3,0,3,0,0,1780,1,1,"Canterbury : printed by Simmons and Kirkby, 1780.",Canterbury,68,female,,,FALSE,"that's right, I believe if we look inwardly, we {hali find many defeas that the looking glass won't discover. Jlli sspright. Yet many I believe see many different faces in it, and forget they see their own. Enter Servant . Seróvant. Sir, Mr Saddle. lir. Word . Show him up"
0047300103_000068,"The works of Shakespear, from Mr. Pope's edition. ... . Containing, The Tempest. A Midsummer-Night's Dream. The Two Gentlemen of Verona. The Merry Wives of Windsor.",William Shakespeare,58,1,0,1,1,0,0,2,3,2,1,0,0,2,1,0,0,0,1,0,1,1,0,2,5,1,2,2,0,1,1,0,3,1,0,0,1,0,2,1,0,0,1,0,1,1,1,0,1,2,1,1,2,0,2,1,1,2,2,1768,3,9,"Birmingham : printed and sold by Robert Martin; and by R. Goodby, in Sherborne, M. Morgan in Lichfield, T. Smith in Wolverhamton, A. Donaldson in London, R. Bond in Glocester, and by all country booksellers, MDCCLXVIII. [1768].",Birmingham,348,male,1564,1616,TRUE,"ihamel! being sool'd, by foolery thrive; There's place and means for every man alive.) I'll after them. [ Exit . S C E NORTHEAST VI changes.to the Widow's House , at Florence. Enter Helena, Widow and Diana. Head . HHAT you may well perceive I have not 1 wronged you,"
0237900800_000031,"The lady's last stake; or, the wife's resentment. A comedy, by Colley Cibber, Esq. Adapted for theatrical representation, as performed at the Theatre-Royal, Covent-Garden. Regulated from the prompt-book, By Permission of the Manager. The Lines distinguished by inverted Commas, are omitted in the Representation; and those printed in Italics are the Additions of the Theatre.",Colley Cibber,74,1,0,1,1,0,1,2,4,4,1,0,2,2,0,2,0,1,0,0,3,5,4,0,0,1,3,1,0,0,1,1,2,6,0,1,2,0,0,1,0,0,1,0,0,1,1,0,4,0,3,4,3,0,0,0,2,2,0,1795,1,1,"London : printed for the proprietors, under the direction of John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCV. [1795].",London,116,male,1671,1757,TRUE,"but your sex to guard you now; and all the favour that you now can hope , is, that I'll give your virtue even its last excuse, and force you to be just. L Gent. Ah! Enter Mrs. CO QJUEST, with her sword drawn. Mrs. Con. Hold , sir! unhand"
0856500107_000047,"The dramatick writings of Will. Shakspere, with the notes of all the various commentators; printed complete from the best editions of Sam. Johnson and Geo. Steevens. Volume the First. Containing Winter's Tale. Twelfth Night. Comedy of Errors. Measure for Measure.",William Shakespeare,78,1,1,1,1,0,2,0,2,1,1,0,2,0,3,1,2,0,1,2,0,4,1,0,4,5,3,2,0,2,2,3,3,5,0,0,0,1,1,0,1,0,1,2,2,3,0,0,0,6,0,2,1,0,0,3,0,0,0,1786,7,10,"London : printed for, and under the direction of, John Bell, British-Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCLXXXVI. [1786].",London,439,male,1564,1616,TRUE,"The Queen, and her wiomepz, as at wvork. Queen. TAKE thy lute, wench: my soul grows sad with troubles; Sing, and disperse them, if thou canst: leave working. SONG. Orpheus owith his lute made trees, Ald the mountain tops, that freeze, rs Bow Boor themselves, when he did sing: To"
0459801700_000064,"The life of Mr. Thomas Betterton, the late eminent tragedian. Wherein the action and utterance of the stage, bar, and pulpit, are distinctly consider'd. With The Judgment of the late Ingenious Monsieur de St. Evremond, upon the Italian and French Music and Opera's; in a Letter to the Duke of Buckingham. To which is added, The amorous widow, or the Wanton Wife. A Comedy. written by Mr. Betterton. Now first printed from the Original Copy.",Charles Gildon,91,1,1,0,0,0,0,1,8,1,0,0,2,1,0,0,0,3,0,1,5,0,2,2,0,4,4,0,0,2,0,1,10,6,4,6,2,1,0,0,1,2,0,3,1,2,1,0,0,3,1,1,3,0,4,0,0,1,0,1710,1,1,"London : printed for Robert Gosling, at the Mitre, near the Inner-Temple Gate in Fleetstreet, 1710.",London,277,male,1665,1724,FALSE,"confirm it here. (Kisses her. Pru. My Lord, the Dancers are ready to begin, and all the Company stay for you. Vifc. Let em enter , and begin when they please . Enter Sir Peter Pride, Lady Pride, Lovemore, airs. Brittle, Cuningham and Philadelphia. Love . Well, Madam , I"
1301000500_000056,"The life of Mr. Thomas Betterton, the late eminent tragedian. Wherein the action and utterance of the stage, bar, and pulpit, are distinctly consider'd. With the judgment of the Late ingenious Monsieur De St. Evremond, upon the Italian and French music and opera's; in a letter to the Duke of Buckingbam. To which is added, the amorous widow, or the wanton wise. A comedy. Written by Mr. Betterton. Now first printed from the original copy.",Charles Gildon,83,0,2,0,0,0,1,1,2,2,0,3,1,2,1,4,0,0,0,1,1,4,0,0,0,9,7,1,1,0,1,0,12,3,1,1,1,0,0,0,1,0,0,1,0,4,2,0,0,3,2,2,0,0,2,1,3,0,0,1720,1,1,"London : Printed for Robert Gosling, at the Mitre, near the Inner-Temple Gate in Fleetstreet. 1710. Price 3s. 6d, sold by Robert Jeeb, bookseller, on the pavement, in York, 1710.",London,274,male,1665,1724,FALSE,"Throat, or make him eat a Piece of my Sword. Sir Peter. Why he told me -- - - This Man -- -- Her Husband here juttified it to my Face, and said he had Proof c4 Love . Love . How, Sir! Did you frame this abominable Falhood? Tis"
0579800201_000073,"Plays written by Sir John Vanbrugh. In two volumes. Vol.I. Containing The relapse; ... The provok'd wife. Esop, ... Vol.II. Containing The confederacy. The false friend. The mistake. A journey to London. The provok'd husband.",John Vanbrugh,72,0,1,2,3,0,0,2,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,2,0,1,2,2,0,0,1,2,3,0,1,1,2,0,1,0,1,4,1,0,0,2,3,0,1,3,2,1,0,1,1,5,5,4,4,1730,1,2,"London : printed for J. Tonson, and J. Watts; and for J. Darby, A. Bettesworth, and F. Clay; in trust for Richard, James, and Bethel Wellington, 1730.",London,356,male,1664,1726,TRUE,"quick Scholars, Lady ; Ihe slearn'd her Exercise from you. Amin. But where's the Remedy, Sir i eif,. In trying if a good Example will reclaim her; an ill one has debauched her. Live private, and a oid Scandal. Amin. Never speak it, I can no more retire, than can"
0292000113_000071,"Bell's British Theatre. Consisting of the most esteemed English plays. .. . Containing Comus,..,[sic]....... By Milton. Alchymist, ....... - Ben Jonson. Love for Love, ..... - Congreve. Rival Queens, ..... - Lee.",,73,1,0,1,1,4,1,2,3,1,0,4,1,3,2,2,0,3,0,1,0,0,3,0,0,3,0,1,2,4,3,1,1,5,0,1,0,0,1,0,1,1,0,3,4,0,0,0,4,1,0,1,1,0,0,0,0,0,2,1797,13,34,"London : printed for, and under the direction of, George Cawthorn, British Library, Strand, 1797.",London,368,unknown,,,FALSE,"where you will; but you know , sir, there is a certain will and testament to be made beforehand. Plume. My will, madam , is made already, and there it is; and if you please to open that parchment, which was drawn the evening before the battle of Hockstet, you"
1080700101_000034,"The dramatick works of John Dryden, Esq; In six volumes.",John Dryden,71,0,0,2,0,0,2,0,2,5,0,3,1,2,0,0,1,1,1,0,0,1,1,2,0,6,2,2,0,0,3,1,3,5,1,0,1,0,0,2,3,1,0,2,1,2,0,0,3,0,3,2,1,0,0,2,0,0,1,1717,1,6,"London : printed for J. Tonson: and sold by J. Brotherton and W. Meadows, at the Black Bull in Cornhill, MDCCXVIII. [1718].",London,407,male,1631,1700,TRUE,"had this Morning: In these last three Weeks, I have almost forgot what my Teeth were made f. r lat Night good Mrs. Bibbr here took pity on me, and crumm'd me a Mess of Gruel, with the Children, and I popped and popped my Spoon three or four Times"
1231300400_000019,"The school for scandal, a comedy; as it is performed at the Theatre-Royal in Drury-Lane.",Richard Brinsley Sheridan,71,1,1,1,0,2,0,0,3,6,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,7,6,4,0,1,2,0,0,2,0,1,1,0,0,0,2,3,2,2,2,2,0,0,2,1,1,3,0,1,1,1,3,1,0,1783,1,1,"Dublin : [s.n.], Printed In The Year MDCCLXXXIII. [1783].",Dublin,72,male,1751,1816,TRUE,"Pet. Lady Teazle, by all that's horrible! Char. Sir Peter, this is the smartest little French milliner 1 ever faw. but pray , what is the meaning of all this? You seem to have been playing at Hide and Seek here; and, for my part, I don't know who's in,"
0664400200_000003,"Love the leveller: or, the pretty purchase. Acted at the Theatre Royal, in Bridges-Street, Covent-Garden. Written by G. B. Gent.",G. B.,72,2,3,2,0,1,1,1,2,1,0,2,1,0,0,2,3,1,0,0,1,9,3,2,2,3,1,1,0,4,0,1,1,1,0,0,0,0,0,0,2,2,0,0,2,2,0,0,4,1,1,0,1,1,3,0,1,0,1,1704,1,1,"London : printed for E. Rumbal, at the Post-House in Russel-Street, Covent-Garden; and are to be sold by J. Nutt, near Stationers-Hall, 1704.",London,76,unknown,,,FALSE,"it by a Servant . Alger. A Servant ! the dishonour would reflet on us, Madam : I'll dot myself. -- - Prin. That's not enough; I who am obliged, ought in Person to Acknowledge it, therefore will have him lent for, that we may all be Grateful. Dowa. I"
0881700900_000006,"The box-Lobby challenge, a comedy. As performed at the Theatre-Royal, Hay-Market. Written by Richard Cumberland, Esq.",Richard Cumberland,96,1,1,0,0,4,1,0,4,3,0,0,1,0,2,0,0,0,0,1,3,2,2,2,0,7,23,3,0,2,2,0,5,2,1,2,1,0,1,3,0,0,1,2,1,0,0,0,1,2,0,5,0,0,0,3,0,2,0,1794,1,1,"London : printed for J. Debrett, opposite Burlington-House, Piccadilly, [1794].",London,65,male,1732,1811,TRUE,"that's a difzaf= for which there is no remedy. Enter Capt. WATERLAND Capt. itat. Heyday, brother George, what's the matter now? Is this a time to be sick, when you are on the point of marrying the finest woman in England? George. You think her such I dare say; but"
1518700801_000104,"The works of the late ingenious Mr. George Farquhar: containing all his poems, letters, essays and comedies, publish'd in his life-time. In two volumes.",George Farquhar,79,0,2,0,0,1,0,2,2,2,3,0,0,0,1,0,0,0,1,2,7,0,0,4,0,4,3,2,0,0,2,4,3,3,0,0,0,0,1,1,0,0,1,1,0,5,2,0,1,2,2,3,1,0,5,1,3,2,0,1718,1,2,"London : printed for J. Knapton, R. Smith, G. Strahan; and B. Lintot, 1718. [i.e. 1718-1736].",London,385,male,1677,1707,TRUE,"his Pumps. Wild. Hold , hold , Sir; you inuft ight. Tell me h1ii you came by this Picture? Mar. tstarting at.]l Wy den, begar, ~iohnfieu Chevalier, since de Morin be gone, me vill Speak the verity; -- -. Pardie, Mouleir, me did miake the Cuckle of you, and .your"
1636001001_000067,"Plays, written by Sir John Vanbrugh. In two volumes.",John Vanbrugh,76,0,2,0,0,0,1,0,3,1,0,4,2,2,0,3,0,0,1,3,0,1,0,1,0,3,9,4,0,1,0,0,1,1,0,3,1,1,1,1,1,3,1,1,1,4,0,0,1,0,0,1,1,2,2,0,2,0,6,1735,1,2,"London : printed for W. Feales, R. Wellington, J. Brindley, C. Corbett; and A. Bettesworth and F. Clay, in trust for B. Wellington, MDCCXXXV. [1735].",London,396,male,1664,1726,TRUE,"and fire him. Lear. Afde.] Look, look, look, how lille gaies at her ·! -- Curpids hard at work, I see thi~t alread, s Sap; there he hits him if the Wench would but dbhi~ part.. ut see, see, how the perverse young Baggage f lands biting her Thumbs, and"
0292200124_000025,"Bell's British Theatre. Consisting of the most esteemed English plays. .. . Containing Comus,..,[sic]....... By Milton. Alchymist, ....... - Ben Jonson. Love for Love, ..... - Congreve. Rival Queens, ..... - Lee.",,70,0,0,1,0,3,0,0,2,3,0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,3,4,2,3,0,2,0,1,5,0,1,2,2,3,2,3,1,1,1,1,0,1,0,2,1,1,5,0,2,0,4,0,0,1,1797,24,34,"London : printed for, and under the direction of, George Cawthorn, British Library, Strand, 1797.",London,352,unknown,,,FALSE,"Pooh! I warrant you trust to nature ; it's nothing ; one cannot set one's hair in a glass without em. If it were not a sure card, you can't think I'd advise you to play it, for my own sake. L Gent. That, indeed, leaves me nothing to say."
0292300131_000033,"Bell's British Theatre. Consisting of the most esteemed English plays. .. . Containing Comus,..,[sic]....... By Milton. Alchymist, ....... - Ben Jonson. Love for Love, ..... - Congreve. Rival Queens, ..... - Lee.",,79,0,0,1,0,9,0,1,3,1,2,1,0,3,0,3,0,2,1,1,0,0,0,0,3,3,2,2,5,0,2,0,2,12,1,1,2,2,0,0,0,1,0,1,0,4,0,0,2,0,1,1,1,0,0,1,0,1,1,1797,31,34,"London : printed for, and under the direction of, George Cawthorn, British Library, Strand, 1797.",London,353,unknown,,,FALSE,"Melpomene with her hand kerchiefat her eye, her heart full of fire, her eyes full of water, her head full of madness, and her mouth full of non sense. o, hang it! Wild. Ay, madam . Then the doleful ditties, piteous plaints, the daggers, the poisons! Lure. Oh, the vapours."
0656402500_000011,"The wise man of the East. A play, in five acts, performing at the Theatre Royal, Covent Garden. From the German of Kotzebue. By Mrs. Inchbald.",August von Kotzebue,80,0,0,0,1,1,0,0,2,2,0,0,1,0,1,3,0,1,0,1,1,3,3,5,0,6,12,3,0,3,0,3,1,3,0,0,1,1,0,6,0,0,0,0,1,0,0,0,3,1,3,1,1,1,1,1,0,1,2,1799,1,1,"London : printed for G. G. and J. Robinson, Paternoster-Row; by S. Hamilton, Falcon-Court, Fleet-Street, [1799].",London,86,male,1761,1819,TRUE,"stall tell those who sent me, and my business here will be over; for which I stall be heartily glad. With a heavy heart I came into this house ; with a light one 1 leave it. [e!it. mretland. You do r; ot say a linglc wvord to all this."
0237601002_000020,"The works of Mr. Thomas Otway, in two volumes. Consisting of his plays, poems and love-letters.",Thomas Otway,84,0,0,0,2,0,0,2,3,1,0,2,0,1,3,0,0,1,0,5,0,2,0,2,0,1,14,1,0,2,2,1,2,11,0,1,0,1,0,1,0,1,0,1,1,0,2,0,1,1,2,3,1,0,3,3,2,1,1,1712,2,2,"London : printed for J. Tonson in the Strand, and sold by W. Taylor at the Ship in Pastor-Noster-Row, MDCCXII. [1712].",London,405,male,1652,1685,TRUE,"by base Artifice and Pratices. What think you, Sir? Beau. Hah!' That, Madam , I'm moll miierable, Unless Lady . Your Widow Porcii, Sir, your Widow. Beau. Madam , I mutl tonfefs. Lady . Well: Beau. That I love her, and Swill for ever. -- Lady . Death ! Do"
0750901200_000018,"The conscious lovers, a comedy: written by Sir Richard Steele. With alterations, as performed at the theatres.",Richard Steele,78,1,2,0,0,0,4,0,1,1,0,7,2,0,0,1,1,1,1,1,0,2,5,0,0,7,2,1,0,1,2,1,2,1,4,3,0,0,0,0,4,0,0,1,4,1,0,0,1,0,3,2,0,0,2,2,2,2,0,1767,1,1,"London : printed for J. and R. Tonson, T. Caslon, T. Lownds, W. Nicoll, and S. Bladon, 1767.",London,70,male,1672,1729,TRUE,"and experienced in Chances, and Disasters; I lost, in my earlier Years, a very fine Wife , and with her a poor little Infant: this makes me, perhaps, over cautious, to preserve the second Bounty of Providence to me, and be as careful as I can of this child you'll"
0345600300_000005,"The inconstant: or, the way to win him. A comedy. As it is acted at the theatres. Written by Mr. Farquhar.",George Farquhar,73,0,1,2,0,0,1,0,1,2,2,3,0,3,1,2,0,1,1,2,3,0,2,0,0,1,2,2,0,0,4,0,2,11,2,0,2,2,1,0,1,4,2,0,1,1,0,1,0,2,0,2,0,0,0,0,2,0,1,1727,1,1,"Dublin : printed by S. Powell, for George Risk, and William Smith, Booksellers in Dame's-Street, MDCCXXVII. [1727].",Dublin,71,male,1677,1707,TRUE,"the Stumps with Lime and Chalk o, thedevil take all your Cassandra's and Cleopatra's for me. prithee mind your Airs, Modes. and Faihi ons; your Stays, Gowns, and Furbelows. Heark'e, my Dear, have you got home your Furbelowed Smocks yet? Onr Prithee be quiet, Bifarre you know , 1 can"
0300300300_000020,"The inconstant: or, the way to win him. A comedy. As it is acted at the Theatre Royal in Drury Lane, by Her Majesty's servants. By Mr. George Farquhar.",George Farquhar,76,1,2,1,0,0,0,0,3,1,1,0,0,1,1,2,1,1,0,4,0,0,1,0,0,2,0,0,0,0,4,1,0,14,1,0,1,0,1,5,1,2,1,4,0,2,1,0,3,0,3,2,1,1,0,3,1,1,1,1751,1,1,"London : printed for J. and P. Knapton, G. Strahan, and H. Lintot, 1751.",London,84,male,1677,1707,TRUE,"my Habitation is a great Way off. Dur. Very TRUE ,. Madam , and he's a little engaged, besides, Madam , a Hackney coach will do as well,. Madam . Mir. Rude Beaf, be quiet! [To. Durerete.] The farther from home, Madam , the more occasion you have for a"
