PassageID,Title,Author,Total termFreq,termFreq(accent),termFreq(ancient),termFreq(art),termFreq(author),termFreq(beauti),termFreq(church),termFreq(composit),termFreq(forc),termFreq(form),termFreq(geniu),termFreq(god),termFreq(greek),termFreq(harmoni),termFreq(heart),termFreq(hymn),termFreq(iambic),termFreq(imag),termFreq(imagin),termFreq(imit),termFreq(italian),termFreq(kind),termFreq(languag),termFreq(littl),termFreq(lord),termFreq(lyre),termFreq(lyric),termFreq(manner),termFreq(measur),termFreq(melodi),termFreq(modern),termFreq(music),termFreq(natur),termFreq(number),termFreq(od),termFreq(open),termFreq(opera),termFreq(part),termFreq(peopl),termFreq(pleasur),termFreq(poem),termFreq(poetri),termFreq(public),termFreq(rule),termFreq(sacr),termFreq(sentiment),termFreq(short),termFreq(sing),termFreq(song),termFreq(sound),termFreq(speak),termFreq(spiritu),termFreq(stroph),termFreq(style),termFreq(sublim),termFreq(sung),termFreq(syllabl),termFreq(thought),termFreq(time),termFreq(varieti),termFreq(vers),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(wrote),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0423300902_000055,"Essays and criticisms, by Dr. Goldsmith; with an account of the author. In three volumes. ...",Oliver Goldsmith,71,3,3,0,0,1,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,2,5,1,0,0,1,1,6,1,2,0,1,5,2,0,0,1,1,0,0,5,1,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,2,2,3,0,1,5,0,1798,2,3,"London : printed for J. Johnson, 1798.",London,271,male,1728,1774,TRUE,"who were restricted to particular kinds of feet in particular kinds of Verse . If we then are confined with the fetters of what is called rhyme, they they were reftrieted to particular species of feet; so that the advantages and disadvantages are pretty equally balanced: but, indeed, the Englith"
0629400800_000004,"Essays on song-writing: with a collection of such English songs as are most eminent for poetical merit. To which are added, some original pieces.",John Aikin,75,0,0,1,0,2,0,4,0,3,0,0,0,1,3,0,0,1,4,1,0,0,1,1,0,0,0,0,3,2,1,9,7,2,0,0,0,0,1,1,0,10,0,0,1,3,1,0,3,1,0,0,0,0,0,1,0,2,0,0,0,1,0,4,0,1772,1,1,"London : printed for Joseph Johnson, No. 72, St. Paul's Church-Yard, [1772?].",London,303,male,1747,1822,FALSE,"the art of fiction, is the faithful copyist of external objecs and real emotions. But the mind of man cannot long be confined within prescribed limits; there is an internal eye constantly stretching its view beyond the bounds of natural vision, and Something new, something greater, more beautiful , more"
0035501100_000031,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory, M. D. F. R. S. Professor of Medicine in the University of Edinburgh, and First Physician to His Majesty in Scotland.",John Gregory,95,0,1,4,0,1,2,1,1,0,6,0,0,0,1,0,0,0,1,8,0,1,0,4,0,0,0,0,0,0,1,19,0,0,0,1,0,3,1,0,0,5,0,0,0,6,0,1,7,1,0,0,0,2,1,0,0,1,2,4,0,1,3,5,0,1798,1,1,"London : printed for T. Cadell, Jun. and W. Davies, Strand, 1798.",London,322,male,1724,1773,FALSE,"flat and insipid, and so little esteemed by the Englifl N 4 them[ [ ] .themselves, that it is in a perpetual fluctuation, and has never had any characteristic style *. On the other hand, England has produced many admirable composers of Church Music . Their great attachment to Counterpoint"
0606200701_000055,Sketches of the history of Man. In two volumes. ...,"Henry Home, Lord Kames",87,0,3,5,3,2,0,4,1,1,1,0,2,10,2,0,0,0,0,1,3,0,0,6,0,0,0,0,0,6,3,5,3,1,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,4,1,0,0,2,7,0,0,1,0,0,0,1774,1,2,"Edinburgh : printed for W. Creech, Edinburgh; and for W. Strahan, and T. Cadell, London, 1774.",Edinburgh,534,male,1696,1782,TRUE,"stall endeavour to illustrate by various instances. The perfection of vocal music is to accompany passion, and to enforce sentiment . In ancient Greece the province of music was well understood; which being confined within its proper sphere, had an enchanting influence. Harmony at that time was very little cultivated,"
0545400500_000010,"Anecdotes of George Frederick Handel, and John Christopher Smith. With select pieces of music, composed by J. C. Smith, never before published.",William Coxe,57,0,0,2,0,3,0,5,2,1,1,0,0,3,0,0,0,1,0,0,1,0,2,1,1,1,0,0,0,1,0,8,2,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,5,0,0,0,3,0,0,0,1,0,1,0,2,2,2,0,1799,1,1,"London : printed by W. Bulmer and Co. Sold by Cadell and Davies, Strand; E. Harding, Pall-Mall; Birchall, music-seller, Bond-Street; and J. Eaton, Salisbury, 1799.",London,105,male,1747,1828,FALSE,"the dulcet notes that breathe ""From flute or lyre , ""The deep base rolls its manly melody , ""Guiding the tuneful choir: ""So thou, Humanity, shalt lead along "" The accordant passions in this moral song , "" And give one mental concert, truest harmony ."" To the literary world"
1129800700_000003,"Melody - the soul of music: an essay towards the improvement of the musical art: with an appendix, containing account of an invention.",,76,0,3,0,1,0,0,1,0,0,1,0,1,2,7,0,0,0,1,2,0,2,2,0,0,0,0,0,0,9,0,14,1,0,0,0,0,1,1,4,1,3,0,0,0,3,0,4,1,2,0,0,0,0,2,0,0,0,2,0,0,1,4,0,0,1798,1,1,"Glasgow : printed in the Courier Office, 1798.",Glasgow,79,unknown,,,FALSE,"if not simi "" litude, between certain musical sounds 23 "" and mental affections. Soft music ""may be considered as analogous to "" gentle emotions, and loud music , if ""the notes are sweet and not too rapid, "" to sublime ones, and a quick succession of noisy notes, like"
1133400302_000137,"Essays moral and literary. By Vicesimus Knox, M.A. A new edition. In two volumes. ...",Vicesimus Knox,65,0,3,0,1,7,1,3,3,0,7,0,4,2,1,0,0,0,1,3,1,2,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,2,2,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,1786,2,2,"Dublin : printed for R. Marchbank, 1786.",Dublin,402,male,1752,1821,TRUE,"as the taste; and the love of pleasure introduced an'in dolence, which admitted not an appigctiop fuflicient to give the last polish of corret elegance. The fudy of the ancients , and of the French, has gradually refined the national taste to a degree of fastidious delicacy; and writers who"
0460300105_000093,Of the origin and progress of language. |...,"James Burnett, Lord Monboddo",106,1,1,1,1,2,0,3,0,4,0,0,9,0,0,0,0,0,1,1,1,0,21,0,0,0,0,0,0,2,3,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,2,1,5,10,0,3,0,11,3,1789,5,6,"Edinburgh : printed for A. Kincaid & W. Creech, Edinburgh; and T. Cadell, in the Strand, London, MDCCLXXIII. [1773]-92.",Edinburgh,505,male,1714,1799,FALSE,"languages of Europe, he would have ihown, by comparing the Greek with those languages , how much superior it was not only in the sense, but in the sound of the words . He would have shown, for example, that the Greek had not only all the simple vocal sounds"
0357500300_000072,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University, of Edinburgh.",Hugh Blair,78,2,3,1,0,1,0,3,0,0,2,0,3,3,0,0,0,0,0,0,0,3,2,1,0,0,0,2,1,3,2,10,0,1,0,0,0,1,1,0,0,1,6,1,0,0,0,0,0,6,3,0,0,0,0,0,2,1,2,5,0,0,1,5,0,1784,1,1,"Philadelphia : Printed and sold by Robert Aitken, at Pope's Head in Market Street, MDCCLXXXIV. [1784].",Philadelphia,479,male,1718,1800,TRUE,"different members of a Sentence, and to show what the effec of each of these will be. Wherever they treat of the Struture of Sentences, it is always the music of them that makes the principal object. Cicero and quincrilian are full of this. The other qualities of Precision, Unity,"
0605300501_000034,"The odes, Epodes, and Carmen Seculare of Horace. In Latin and English. With critical notes collected from his best Latin and French commentators. By the Revd. Mr. Philip Francis. In two volumes. ...",Horace,55,0,1,0,1,3,0,1,0,1,0,1,2,1,0,1,0,0,1,1,0,3,0,1,0,7,2,1,0,0,0,3,1,0,7,0,0,0,0,1,0,2,1,0,0,0,0,1,4,1,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1743,1,2,"London : printed for A. Millar, at Buchanan's Head, opposite to Katharine-Street in the Strand, M.DCC.XLIII. [1743].",London,327,male,,,FALSE,"19 Nea turpem fenenan.] An honourable old Age is a Proof that our Youth was spent in the Practice of Virtue: The conftrufion.of the Worls is remarkable, degere fened7am non turpem. As in Virgil, where he speaks of the Hore' Ade domd, nec trrpi igfnofci.ene;, We must construe it, Abde"
0062600900_000016,"A musical dictionary: containing a full explanation of all the terms made use of in the historical, theoretical, and practical parts of music: Also Explanations of the Doctrines of Ancient Music, and Mathematical and Philosophical Inquiries into the Nature of Sound with regard to Intervals, Concords, and Discords: Together with A full Description of all the various Kinds of Musical Instruments (not contained in any other Dictionary). The whole carefully abstracted from the best Authors in the Greek, Latin, Italian, French, and English Languages, By James Grassineau, Gent. A New Edition, to which is added An Appendix, selected from the Dictionnaire de Musique of M. Rousseau: Containing All the New Improvements in Music since the first Publication of this Dictionary.","Grassineau, James",84,0,2,4,0,1,1,5,0,0,0,0,0,5,0,1,0,0,2,0,2,0,0,1,0,0,0,3,0,6,0,11,0,2,1,0,0,13,0,0,0,0,0,3,0,0,0,2,3,2,0,0,0,0,0,2,0,0,2,2,0,0,3,5,0,1769,1,1,"London : printed for J. Robson, Bookseller, at the Feathers in New Bond Street, MDCCLXIX. [1769].",London,379,male,1715,1769,FALSE,"this the Italians call Ceda, it serves only to cnd the piece, which, without it, might be carried on to infinity. cod A, in ancient compositions is when one part continues on a Iound which is it's cadence, while the others proceed to modulate for 4, 5, 6, -8, or"
0258100202_000063,Elements of criticism. In three volumes. ...,"Henry Home, Lord Kames",80,4,0,0,0,1,0,1,0,0,3,0,1,3,0,0,1,0,0,0,0,4,0,2,0,0,0,0,1,7,0,5,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,8,0,1,1,23,0,1,3,0,1762,2,3,"Edinburgh : printed for A. Millar, London; and A. Kincaid & J. Bell, Edinburgh, MDCCLXII. [1762].",Edinburgh,464,male,1696,1782,TRUE,"and: it follows, that the distinction betwixt prose and verse , since it depends not on modulation merely, must arise from the difference of the modulation. This is precisely the cafe, though the difference cannot with any accuracy be explained in words . Verse is more musical than prose; and"
1016800103_000149,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,54,0,0,1,1,1,1,1,0,1,1,0,0,2,1,0,0,0,0,2,1,5,1,2,0,0,2,1,0,4,0,3,0,0,0,0,2,2,1,0,0,3,2,0,0,1,0,2,3,0,0,0,0,1,0,2,0,0,2,0,0,0,1,1,0,1776,3,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,679,male,1726,1814,TRUE,"be enfeebled by Music ; while others, R r z truly truly lyric and confined to passion and sentiment , travel quicker to the heart , and penetrate deeper into the soul by the vehicle of melody , than by that of declamation (y).' But the time is not yet"
0429100105_000209,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; ...","Cadell, T. (Thomas)",49,0,2,3,1,1,1,3,0,1,2,0,4,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,2,1,3,1,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,0,1,0,0,0,2,1,0,1,1,1,0,2,0,0,1,1,1788,5,12,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCLXXXVIII. [1788].",London,696,male,1742,1802,FALSE,"the assiduous study of the ancients , have deserved in some measure the remembrance and gratitude of the moderns . The scholars of the present age may still enjoy the benefit of the philosophical commonplace book of Stobeus, the grammatical and hifforic lexicon of Suidas, the Chiliads of Tzetzes, which"
1016700601_000135,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,59,0,0,1,3,1,0,0,0,0,0,4,1,0,1,1,0,0,0,1,0,0,1,0,1,4,0,1,0,1,0,8,2,0,1,0,0,3,4,3,0,1,1,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,1,3,1,1,1776,1,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,594,male,1726,1814,TRUE,"consecrating verse complain. Each warlike Greek the moving music hears, And iron hearted heroes melt in tears (/). Among the numerous public fefls and banquets described by Homer, there is not one without music and a bard. And, according to the ideas of that poet, the Gods themselves upon such"
0504100101_000075,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,77,2,3,1,0,1,0,2,0,0,2,0,4,3,0,0,0,0,0,0,0,3,3,1,0,0,0,2,1,3,2,11,0,1,0,0,0,1,1,0,0,1,5,1,0,0,0,0,0,5,3,0,0,0,0,0,2,1,2,5,0,0,1,4,0,1783,1,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,507,male,1718,1800,TRUE,"the effect of each of these will be. Wherever they treat of the Strutcure of Sentences, it is always the music of them that makes the principal objec. Cicero and quinetilian are full of this. The other qualities of Precision, Unity, and Strength, which we confider as of chief importance,"
1244000501_000017,"A new method of learning with facility the Latin tongue, Containing the Rules of Genders, Declensions, Preterites, Syntax, Quantity, and Latin Accents. Digested in the clearest and concisest Order. Enlarged with variety of solid remarks, necessary not only for a perfect knowledge of the Latin tongue, but likewise for understanding the best authors: extracted from the ablest writers on this language. With a Treatise on Latin Poetry. Translated from the French of the Messieurs de Port Royal, and improved, by T. Nugent, LL.D. A new edition, carefully revised and corrected. In two volumes. ...",Pierre Nicole,88,6,2,2,0,2,0,8,0,2,0,0,4,0,0,0,4,0,0,0,1,0,2,0,0,0,2,3,1,0,0,1,1,1,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,1,1,0,1,0,0,0,7,0,0,0,25,0,0,5,0,1791,1,2,"London : printed for F. Wingrave, successor to Mr. Nourse, in the Strand, MDCCXCI. [1791].",London,401,male,1625,1695,FALSE,"Ibid. IV That the accent ought to be marked, whenever there is a necessity for distinguishing one word from another. Ibid. V Whether we ought to accent the last syllable , on account of this diftincion. 359 VI In what manner we ought to place the accent in verse ."
0208800402_000043,"Lectures on the sacred poetry of the Hebrews; translated from the Latin of the Right Rev. Robert Lowth, D. D. Late Praelector of Poetry in the University of Oxford, and Now Lord Bishop of London, by G. Gregory, F. A. S. Author of Essays Historical and Moral. To which are Added, The Principal Notes of Professor Michaelis, and Notes by the Translator and Others. ...",Robert Lowth,56,0,0,0,2,2,0,1,0,2,0,3,2,1,2,2,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,2,3,0,5,0,0,0,1,0,1,7,0,0,4,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,2,1,1787,2,2,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, M.DCC.LXXXVII. [1787].",London,481,male,1710,1787,TRUE,"rose of Jericho, so sweet, so fair; Green as the verdant olive of the groves, Straight as the plane tree which the streamlet loves. Around soft cinnamon its odour spreads, Afpalathus perfumes our balmy meads; More grateful fill does myrrh its fragrance yield, Sweet to the sense, the glory of"
0661600501_000048,"The citizen of the world; or letters from a Chinese philosopher, residing in London, to his friends in the east. ...",Oliver Goldsmith,68,2,1,2,0,0,0,0,2,1,2,0,1,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,4,3,1,7,1,0,0,0,0,0,1,5,0,2,0,3,0,0,0,1,1,0,0,1,2,0,3,3,2,3,4,0,0,1,1,1762,1,2,"London : printed for the author; and sold by J. Newbery and W. Bristow, in St. Paul's Church-Yard; J. Leake and W. Frederick, at Bath; B. Collins, at Salisbury; and A. M. Smart and Co. Reading, MDCCLXII. [1762].",London,288,male,1728,1774,TRUE,"his house clofc Ihutup in my chair, when he comes to have the first sight of my face, he may shut me up a second time and send me back to papa. However I (hall appear as fine as possible; Mamma, and I have been to buy the clothes for"
0258001100_000060,"Dissertations on the English language: with notes, historical and critical, to which is added, by way of appendix, an essay on a reformed mode of spelling, with Dr. Franklin's arguments on that subject. By Noah Webster, Jun. Esquire. [Two lines in Latin from Tacitus].",Benjamin Franklin,78,2,0,1,0,1,0,0,0,1,1,0,0,6,0,0,2,0,0,0,0,3,1,1,1,0,0,1,2,11,1,2,0,0,0,0,2,4,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,3,1,14,0,3,2,0,1789,1,1,"Printed at Boston : for the author, by Isaiah Thomas and Company, MDCCLXXXIX. [1789].",Boston,407,male,1706,1790,TRUE,"ease, Where I could have pleasingly Rtay'd, If ought in her absence could please."" THE triffyllabic feet have suffered most by the general ignorance of critics; most of them have been mutilated by apostrophes, in order to reduce them to the Iambic measure . THUS in the line before repeated,"
0605300402_000059,"The lyric pieces of Horace dispos'd according to chronologic order by P. Sanadon, with an english Translation, in Poetic-Prose, expressive throughout of that Jesuit's Sense of the Author, and an Abstract of his most shining Remarks. To which are prefix'd Sanadon's Life of Horace plann'd upon his Works, and a critical Preface, wherein, the Advantage of this Edition, above all that preceded it, is clearly demonstrated. By Matthew Towers LL.D. School-Master of Portarlington. ...",Horace,61,0,1,0,0,2,0,2,0,1,0,0,1,1,0,4,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0,4,1,0,0,0,0,0,7,4,0,4,0,2,2,0,3,0,1,0,2,5,0,0,1,0,1742,2,2,"Dublin : printed by A. Reilly for the author, and sold by W. Smith, at the Hercules in Dame's-Street, and by most of the booksellers, M,DCC,XLII. [1742]-43.",Dublin,339,male,,,FALSE,"formed the Epilogue of this Poem . We hfall presently see that those two Parts ought to be separated, and that this contains Nothing which might not be spoken by. the Youths and Virgins. The Poet does lot speak through' the whole Poem but in the Exordium and Conclusion.. 2-9."
0592100601_000049,"The citizen of the world; or letters from a Chinese philosopher, residing in London, to his friends in the east. ...",Oliver Goldsmith,70,2,1,2,0,1,0,0,2,1,2,0,1,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,4,3,1,8,1,0,0,0,0,0,1,5,0,2,0,3,0,0,0,1,1,0,0,0,2,0,3,4,1,3,4,0,0,1,1,1774,1,2,"London : printed for T. Carnan, and F. Newbery, Junior, 1774.",London,265,male,1728,1774,TRUE,"my dear Yaya, Your ever faithful, Y A 0 U A. L E T T. E R XXXIX From thie same. V 0 U have always tefified the higheff esteem for the English poets, and thought them not inferior to the Greeks , Romans, or even the Chinese in the"
