PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(appear),termFreq(art),termFreq(band),termFreq(beauti),termFreq(bosom),termFreq(bright),termFreq(brocad),termFreq(buckl),termFreq(charm),termFreq(coat),termFreq(corset),termFreq(curl),termFreq(dress),termFreq(embroid),termFreq(face),termFreq(fashion),termFreq(femal),termFreq(fine),termFreq(flow),termFreq(form),termFreq(gentlemen),termFreq(glass),termFreq(glitter),termFreq(gold),termFreq(hair),termFreq(handsom),termFreq(hat),termFreq(head),termFreq(hoop),termFreq(human),termFreq(lace),termFreq(ladi),termFreq(linen),termFreq(lip),termFreq(long),termFreq(loos),termFreq(manner),termFreq(paint),termFreq(powder),termFreq(preciou),termFreq(ribbon),termFreq(ruffl),termFreq(show),termFreq(silk),termFreq(silver),termFreq(size),termFreq(sleev),termFreq(ti),termFreq(vain),termFreq(velvet),termFreq(waist),termFreq(wig),termFreq(wore),termFreq(wrought),termFreq(young),termFreq(youth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0594400102_000033,The spectator. ...,,38,0,5,0,0,2,0,0,0,0,0,2,0,1,4,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,2,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,2,3,1757,2,8,"London : printed for Jacob and Richard Tonson in the Strand, MDCCLVII. [1757].",London,496,unknown,,,FALSE,"of the town, would take this subjea into their serious consideration: : In order thereunto the following letter may not be wholly unworthy their perufl. Mr. SPECTATOR,  Oing lately to take the air in one of the  most beautiful evenings this season has produced; as I was admiring"
0583300102_000042,"The history of women, from the earliest antiquity, to the present time; giving some account of almost every interesting particular concerning that sex, among all nations, ancient and modern. By William Alexander, M.D. In two volumes. ...","Alexander, William",52,2,2,2,0,0,0,0,1,0,0,0,0,0,12,0,0,1,1,1,0,0,0,0,0,1,3,0,0,4,0,1,1,3,1,0,3,0,2,1,0,0,1,0,0,4,1,0,0,1,0,0,1,0,2,0,0,0,1779,2,2,"London : printed for W. Strahan, and T. Cadell, in the Strand, MDCCLXXIX. [1779].",London,360,male,,,FALSE,"the magnificence of unpolished nations seems always. to have exerted itself in quantity only. Abraham dressed a whole calf, and served it up at an entertainment to two angels. Joseph helped his brother Benjamin to five times as much vituals as his brethren; and the same idea of quantity, only,"
1055500300_000017,"A treatise on the hair: Shewing Its Generation. Means of its Preservation. Causes of its Decay. How to recover it when lost. What occasions its different Colours; with the probable Means to alter it from one Colour to another. Its most proper Management in different Climates, and in all the Stages, and Circumstances of Life. also a description of the most fashionable methods of dressing ladies and gentlemens hair, both Natural and Artificial. With An Essay on Dress in General, Address'd to the Ladies of Great-Britain. By David Ritchie, Hair-Dresser, Perfumer, &c.","Ritchie, David, Hair-dresser",98,0,3,0,0,1,0,0,0,2,0,0,0,10,9,0,2,2,0,1,0,1,7,0,0,0,29,0,1,13,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1770,1,1,"London : printed for the author; and sold by him, at his shop in Rupert-Street, two Doors from Coventry-Street, Haymarket., MDCC.LXX. [1770].",London,109,unknown,,,FALSE,"the hair dresser. When gentlemen have been drcfs'd, care ought to be taken to let nothing touch the hair that can be avoided; and if intended for polite company, flould not put on a hat , because this takes off the gloss and beauty of hair drefiing. However, gentlemen have"
0085000402_000062,"The memoirs of Charles-Lewis, Baron de Pollnitz. Being the observations he made in his late travels from Prussia through Germany, Italy, France, Flanders, Holland, England, &c. In Letters to his Friend. Discovering not only the Present State of the Chief Cities and Towns; but The Characters of the Principal Persons at the Several Courts. ...",Karl Ludwig von Pöllnitz,60,0,1,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,2,0,1,1,0,0,8,0,0,4,3,0,0,8,1,0,0,2,0,1,0,0,0,1,0,0,0,3,0,0,2,0,8,0,0,1,0,0,0,1745,2,5,"London : printed for Daniel Browne, at the Black Swan, without Temple-Bar, M.DCC.XLV. [1745].",London,329,male,1692,1775,FALSE,"Posture, the Work of Agafias the Ephesian, as the Greek Inscription denotes, which is at the Foot of the Statue; and, in fine , the fair hermaphrodite lying on a Mattress, all of Marble, of curious Workmanship.  Tis said that this Statue was discovered under the Foundations of the"
1573500701_000054,"A voyage to China and the East Indies, by Peter Osbeck, rector of Hasloef and Woxtorp, member of the Academy of Stockholm, and of the Society of Upsal. Together with a voyage to Suratte, by Olof Toreen, chaplain of the Gothic Lion East Indiaman. And an account of the Chinese husbandry, by Captain Charles Gustavus Eckeberg. Translated from the German, by John Reinhold Forster, F.A.S. To which are added, a Faunula and Flora Sinensis. In two volumes.","Osbeck, Pehr",37,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,1,5,0,2,3,0,0,1,0,0,0,2,1,2,0,0,0,1,0,0,3,1,1,2,0,0,2,0,1,0,0,0,0,1771,1,2,"London : Printed for Benjamin White, at Horace's head, in Fleet-Street, MDCCLXXI. [1771].",London,441,male,1723,1805,FALSE,"f.j Satt~ kan, 7 ['Tab. rmii. E. g.] p att k~an, 8 [Tab. xiii. f. b.] j~au kan, 9 [Tab. XIII E. i.] siapp kant, i0. (Tab. XIII f. A.] Siapp tatt kanz, I 1, siapp ngee, I 2 11g~eefapp, 20 lt~gee fiapp yeitp, 2r, sam /ipp, 30, j /i~appa"
0963600200_000097,"The military guide for young officers, containing a system of the art of war; ... By Thomas Simes, Esq. ...","Simes, Thomas",56,0,0,0,0,0,0,0,0,1,0,7,0,0,0,4,10,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,5,0,1,0,1,0,2,4,0,0,0,0,0,2,5,1,1,0,0,0,4,0,0,0,0,0,1772,1,1,"[London] : Sold by J. Millan, near Whitehall, [1772?].",London,611,male,1757,1780,FALSE,"a wreath of roles and thifties, or the particular badge of the regiment, as on the second guidon or frandard. The King's cypher, with the crown over it, to be embroidered on the holfter caps; and under the cypher, the number or rank of the regiment. The housings and caps"
0845200202_000073,"A complete view of the dress and habits of the people of England, from the establishment of the Saxons in Britain to the present time, illustrated by engravings Taken from the Most Authentic Remains of Antiquity. To which is Prefixed an Introduction, Containing a General Description of the Ancient Habits in Use Among Mankind, from the Earliest Period of Time, to the Conclusion of the Seventh Century. By Joseph Strutt. ...",Joseph Strutt,54,0,2,0,1,2,1,0,0,1,0,0,0,0,2,0,1,1,1,2,0,3,0,0,0,10,2,2,0,3,0,0,0,7,1,0,2,0,0,0,0,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1796,2,2,"London : printed by J. Nichols, for J. Edwards, Pall-Mall; R. Edwards, Bond-Street; B. and J. White, Fleet-Street; G. G. and J. Robinson, Pater-Noster-Row; and J. Thane, Spur-Street, Leicester-Square, MDCCXCVI. [1796]-99.",London,390,male,1749,1802,FALSE,"more acrimony than fair reasoning, and without the proper discrimination that ought to cha radterife the writings of those who take upon themselves to censure others. I do not mean that these observations Should be confined to the poets: the moral and religious writers are equally blameable upon this point;"
0259800103_000009,"Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. By Mr. Richardson, Author of Pamela and Sir Charles Grandison. In eight volumes. ...",Samuel Richardson,35,0,2,1,0,2,0,1,0,1,6,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1764,3,8,"London : printed for J. Rivington, in St. Paul's Church-Yard; W. Johnston, in Ludgate-Street; C. Rivington, in Staining-Lane; R. Withy, in Cornhill; J. Coote, and M. Richardson, in Paternoster-Row; and T. Lownds, in Fleet-Street, MDCCLXIV. [1764].",London,351,male,1689,1761,TRUE,"and of their health, and how my friends were affeced by my unhappy step, pray be so good as to write me a few lines by the messenger, if his waiting for them can be known to you. I am. afraid to ask you, Whether, upon reading that part of"
0919100200_000003,"The new Bath guide: or, memoirs of the B-n-r-d family. In a series of poetical epistles.",Christopher Anstey,33,1,0,2,2,2,0,0,1,0,2,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1797,1,1,"London : printed for the Associated Booksellers, Vernor and Hood, J. Cuthell, J. Walker, Lackington, Allen and Co. and J. Nunn, 1797.",London,182,male,1724,1805,FALSE,"and strength he has brought her, lle thinks ihe may venture to bathe in the water. 7 But Prudence is forced every day to ride out, For he says fle wants thoroughly jumbling about. Now it happens in tilis very holsei is a lodger, Vel, hul niame's Nicodemus, but folme"
0856100101_000050,The guardian. ...,,36,0,2,1,0,1,0,1,0,0,1,1,0,0,2,1,0,2,3,7,0,1,2,0,0,0,0,0,1,0,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1746,1,2,"Glasgow : printed and sold by Robert Foulis, MDCCXLVI. [1746].",Glasgow,349,unknown,,,FALSE,"all the pretty kinds of laughter, made up the greatest part of the discourse. At lat, this modish way of lining, and being witty, fettled into something like conversation, and the talk ran upon fine gentlemen . From the several charaaers that were given, and the exceptions that were made,"
1585100151_000116,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,56,0,1,0,1,1,1,0,0,0,0,0,0,2,10,0,2,0,0,1,0,4,0,0,0,4,2,0,1,2,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,1,0,4,1,0,0,0,1,0,1783,51,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,1048,unknown,,,FALSE,"Thnank you, sir,""replied the veteran"" "" will tlrink the king's health andr yours too, if you please; please; but, Sir, through it mankes so much of a fool of me, yet, when anybody will listen to me kmdrlyq as you hlave done, Slike to talk of Sukeyv and my boys,"
0111300501_000008,Poems on several occasions. By the late Mr. John Gay. In two volumes. ...,John Gay,37,0,2,1,0,2,2,0,1,0,2,0,0,1,3,0,3,0,2,0,1,1,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1773,1,2,"Edinburgh : printed by Martin and Wotherspoon, M.DCC.LXXIII. [1773].",Edinburgh,201,male,1685,1732,TRUE,"dismissed th' uncertain Stone. Now men those less deftrucive arms despise, wide wafteful death from thundering cannon flies; One hour with more battalions strows the plain, Than were of yore in weekly battles llain. its So love nith fatal airs the nymph fapplies, Her dress disposes, and dirct1s her eyes."
0515700102_000149,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Translated from the French of the Abbé Raynal, by J. Justamond, M. A. In Five Volumes. ...",Guillaume Thomas François Raynal,33,0,1,0,0,1,2,0,0,1,3,0,0,1,2,1,0,0,0,0,0,3,0,0,0,2,2,0,0,1,0,0,4,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1777,2,5,"London : printed for T. Cadell, in the Strand, MDCCLXXVII. [1777].",London,601,male,1713,1796,TRUE,"very Inuch superior to the Spanish Europeans, whom they confider as cavallos, that is to say, brutes. p THEY THEY possess more understanding than courage. Boo K All these people, though dissatisfied with govern.. are alike submissive to it. Men everywhere forget their numbers and their strength. There, even the"
1335000116_000043,"The world displayed; or, A curious collection of voyages and travels, selected from the writers of all nations. In which the conjectures and interpolations of several vain editors and translators are expunged; every relation is made concise and plain, and the divisions of countries and kingdoms are clearly and distinctly noted. Embellished with cuts.",,47,0,8,0,0,1,0,0,0,1,0,1,0,2,1,1,0,0,0,1,0,1,0,0,0,4,2,1,0,3,0,0,0,1,4,0,5,0,0,2,0,0,0,0,1,2,1,1,2,0,0,1,0,0,0,0,0,0,1779,16,20,"Dublin : printed by James Williams, M,DCC,LXXIX [1779].",Dublin,213,unknown,,,FALSE,"thirt of the same floss; but in winter they have a linen thirt, and under it breeches of coarse lattin, quilted with cotton or raw silk . But what appears more extraordinary, the Chineie are always booted, and when any one pays them a virit, they make them wait till"
0726200101_000008,"Travels through Europe. Containing a geographical, historical, and topographical description of all the empires, kingdoms, States, and Provinces, in that civilised, polished, and enlightened Quarter of the Globe. Drawn from unerring sources of information. Extracted from the united productions of the following celebrated modern travellers, viz. Coxe, Wraxall, Savary, Moore, Baron Riesbeck, Count De Benyowski, Swinburne, Bourgoanne, Barretti, Twiss, Dillon, Townsend, Dupaty, Brydone, De Non, Mrs. Piozzi, &c. The whole digested into one uniform narrative, and authenticated by Citations from the respective Authors. Interspersed with the editor's observations and improvements in the course of his own travels. By Neville Wyndham, Esq. of Ash-Hall. ...","Wyndham, Neville",52,2,1,5,0,1,1,0,0,0,1,0,0,1,7,0,1,2,1,1,0,1,1,0,0,0,2,0,2,2,0,0,2,6,0,0,2,1,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1790,1,4,"London : printed for H. D. Symonds, No. 20, Paternoster-Row, [1790?].",London,561,unknown,,,FALSE,"full black silk petticoat, sloped jufi to train a very little on the ground, and flounced with gauze of the same colour: a ikeleton wire upon the head , such as we use to make up hats , throwing loosely over it a large piece of black mode or persian,"
1734400400_000046,Poems on several occasions. By Mr. John Gay. Volume the first.,John Gay,35,0,0,1,0,4,0,0,1,0,2,0,0,0,1,1,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,6,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,2,3,1,0,0,0,0,0,0,1720,1,1,"London : Printed for Jacob Tonson, at Shakespear's-Head in the Strand, and Bernard Lintot, between the Temple-Gates in Fleetstreet, MDCCXX. [1720].",London,557,male,1685,1732,TRUE,"ever they walk, Monkeys in aetion, perroquets in talk; 7they're crowned with feathers, like the cockatoo, And, like camelions, daily change their hue From patches jufl/y placed they borrow graces, And with vermilion lacker over their faces , This custom, as we visibly discern, They, by frequenting Ladies toilettes, learn."
1584300127_000029,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,124,0,2,0,0,6,0,0,0,0,1,1,0,0,1,10,0,0,0,0,0,1,0,0,0,49,0,0,0,5,0,0,0,17,0,0,1,0,0,1,0,0,0,0,0,3,8,0,2,0,0,14,0,0,1,1,0,0,1783,27,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,528,unknown,,,FALSE,"as her fillers. Princers Amelia. -- White crape petticoat, richly embtroi· dered with firipes of white satin and gold , with a rich dlrapery of gold inow drops, drawir up with gold laurel; body andl train the same as her fiffers. Duchers of York. ah beautiful white net, richly embroi·"
1584200123_000034,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,132,0,1,0,0,0,0,0,0,2,0,27,0,0,1,24,0,0,0,0,0,1,1,0,0,23,0,2,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,12,14,0,1,1,0,15,0,0,1,0,0,0,1783,23,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,632,unknown,,,FALSE,"a Cpangled wreath of white and coquelicot, which crossed the petticoat, the drapery of which was neatly feftooned with couquets of greinades. Lady C Waldegrave. -- White crape petticoat, very richly emlbroidered in blue and brown velver, forming a veryt elegantr drers. Lady Louisa Gordon. -- white crape petticoat, fisperbly"
0845200202_000065,"A complete view of the dress and habits of the people of England, from the establishment of the Saxons in Britain to the present time, illustrated by engravings Taken from the Most Authentic Remains of Antiquity. To which is Prefixed an Introduction, Containing a General Description of the Ancient Habits in Use Among Mankind, from the Earliest Period of Time, to the Conclusion of the Seventh Century. By Joseph Strutt. ...",Joseph Strutt,54,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,3,0,1,0,5,2,0,0,0,0,1,16,1,1,0,0,0,0,1,0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,1,0,1,1796,2,2,"London : printed by J. Nichols, for J. Edwards, Pall-Mall; R. Edwards, Bond-Street; B. and J. White, Fleet-Street; G. G. and J. Robinson, Pater-Noster-Row; and J. Thane, Spur-Street, Leicester-Square, MDCCXCVI. [1796]-99.",London,390,male,1749,1802,FALSE,"have been much advanced."" It then proceeds to specify, that great quantities of the same kind of wares, made in other countries, were brought into England by so reigners and others, and sold to the shopkeepers without paying the customs; it was therefore humbly requested, that the importations of such"
0180800102_000061,"Travels into Poland, Russia, Sweden, and Denmark. Illustrated with charts and engravings. By William Coxe, ... In five volumes. ...",William Coxe,35,0,2,0,0,0,0,0,2,1,0,2,0,0,2,1,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,8,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,1792,2,5,"London : printed for T. Cadell, 1792.",London,548,male,1747,1828,FALSE,"there costly ornaments are (excepting among a few of the richest and principal nobles) almost entirely appropriated to the ladies ; but in this the men vie with the fair sex in the use of them. Many of the nobility were almost covered with diamonds; their buttons, buckles , hilts"
0071701801_000079,Sketches of the history of Man. In two volumes. ...,"Henry Home, Lord Kames",51,0,3,0,0,1,0,0,0,2,1,0,0,1,9,0,1,2,0,1,0,0,0,0,0,2,6,0,0,1,0,1,0,4,0,1,2,1,1,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1774,1,2,"Edinburgh : printed for W. Creech, Edinburgh; and for W. Strahan, and T. Cadell, London, 1774.",Edinburgh,1042,male,1696,1782,TRUE,"among those who study to be agreeable; witness people of fashion in France. I am acquainted with a blind man, who, without moving his feet, is c6nftantly balancing from fide to fide, excited probably by some internal impulse. Had he been endowed with eyesight, he would have imitated the manners"
1261400104_000024,"The memoirs of Charles-Lewis, Baron de Pollnitz. Being the observations he made in his late travels from Prussia thro' Poland, Germany, Italy, France, Spain, Flanders, Holland, England, &c. Discovering not only the Present State of the Chief Cities and Towns; But The Characters of the Principal Persons at the Several Courts. Vol. III.",Karl Ludwig von Pöllnitz,110,0,0,0,0,0,0,0,1,0,0,4,0,0,10,13,5,0,0,2,0,0,1,0,0,20,0,0,0,3,0,0,12,0,0,0,1,0,2,0,0,0,0,0,0,0,18,0,0,0,0,17,0,0,1,0,0,0,1738,4,4,"London : printed for Daniel Browne , at the Black Swan, without Temple-Bar ; and John Brindley, at the King's-Arms, in New Bond-Street, M.DCC.XXXVIII. [1738].",London,373,male,1692,1775,FALSE,"at Arms, wearing a Vest of yellow and blue Velvet , embroidered with Silver , and a Cap of black Velvet , adorned with white arid blue Plumes of Feathers. A Kettle drummer and 12 Trumpeters in the Livery of Saxony. 3 of the King's Equerries, followed by 36 English"
