PassageID,Title,Author,Total termFreq,termFreq(acid),termFreq(air),termFreq(alkali),termFreq(appear),termFreq(arsen),termFreq(becom),termFreq(bodi),termFreq(calx),termFreq(colour),termFreq(combin),termFreq(contain),termFreq(copper),termFreq(crystal),termFreq(differ),termFreq(dissolv),termFreq(distil),termFreq(earth),termFreq(experi),termFreq(form),termFreq(grain),termFreq(heat),termFreq(iron),termFreq(lead),termFreq(lime),termFreq(liquor),termFreq(marin),termFreq(mercuri),termFreq(metal),termFreq(miner),termFreq(mix),termFreq(mixtur),termFreq(muriat),termFreq(nitr),termFreq(nitrou),termFreq(obtain),termFreq(oil),termFreq(oxygen),termFreq(precipit),termFreq(principl),termFreq(process),termFreq(produc),termFreq(properti),termFreq(proport),termFreq(pure),termFreq(quantiti),termFreq(red),termFreq(salt),termFreq(separ),termFreq(silver),termFreq(solut),termFreq(spirit),termFreq(substanc),termFreq(sulphur),termFreq(tartar),termFreq(tin),termFreq(unit),termFreq(veget),termFreq(vitriol),termFreq(volatil),termFreq(water),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0165700402_000070,"Physical and chemical essays; translated from the original Latin of Sir Torbern Bergman, Knight of the Order of Wasa, Professor of Chemistry at Upsal, &c. &c. &c. By Edmund Cullen, M.D. Fellow of the Royal College of Physicians at Dublin. To which are added notes and illustrations, by the translator. ...",Torbern Bergman,154,16,1,6,6,22,0,1,0,3,0,3,3,2,0,7,1,0,2,2,0,3,2,0,0,6,3,1,1,3,3,1,0,0,4,2,1,0,5,1,0,0,2,2,1,4,3,0,1,7,3,1,1,7,0,0,1,0,2,0,8,1784,2,2,"London : printed for J. Murray, No 32, Fleet-Street; Balfour and Co. W. Gordon, and J. Dickson, at Edinburgh; and L. White, at Dublin, M.DCC.LXXXIV. [1784].",London,534,male,1735,1784,FALSE,"and pellucid; with water and spirit of wine it quickly separates a white arsenical powder is not disturbed by the stronger acids ; with alkalis it effervesces, and is precipitated . If it be kept in a cucurbit with a long neck, and unstopped, white flowers gradually concrete round the"
0993800107_000508,"Cyclopædia: or, an universal dictionary of arts and sciences. ... By E. Chambers, F.R.S. With the supplement, and modern improvements, incorporated in one alphabet. By Abraham Rees, D.D. In four volumes ...",Abraham Rees,133,21,5,1,4,1,0,0,1,3,2,1,4,1,0,2,0,1,0,4,2,3,3,4,0,2,0,4,2,0,1,0,0,1,3,3,4,0,6,1,2,1,1,0,0,5,3,3,1,2,5,2,1,0,0,3,1,2,5,0,6,1781,3,1,"London : printed for W. Strahan, J. F. and C. Rivington, A. Hamilton, J. Hinton, T. Payne [and 31 others in London], 1778-1788.",London,606,male,1743,1825,FALSE,"phlofrl)oric acid was differeit from that of corn. mon failt; and that it was contained in thalt fiiugtlar kind of silt, which clcmifts call fusible fait, or niitire fllt or urine. wliven the inflammable principle of p/ho/i,, ns burns, and is thus separated from the acid , we obtain a"
0254200600_000104,The first principles of chemistry. By William Nicholson.,William Nicholson,140,14,5,6,0,16,0,1,9,3,2,1,2,1,1,1,1,0,0,2,0,5,4,0,0,0,2,0,10,0,3,0,0,1,4,2,2,0,3,0,3,1,3,0,1,3,2,0,0,0,6,0,2,4,0,0,0,0,6,5,3,1790,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster-Row, M.DCC.XC. [1790].",London,558,male,1753,1815,FALSE,"and solution in the volatile alkali and vitriolic acid , did not deprive it of its magnetifin. iredt regulsof When the regulus, obtained by fcorification and reduction was combined with sulphur , and reduced again after the dissipation of the sulphur by strong heat , and the addition of charcoal,"
0165900100_000023,"Elements of the branches of natural philosophy connected with medicine. Viz. Chemistry, Optics, Sound, Hydrostatics, Electricity and Physiology. Including the Doctrine of the Atmosphere, Fire, Phlogiston, Water, &c. Together with Bergman's tables of elective attractions, with explanations and improvements. By J. Elliot, M.D.","Elliot, John, Sir",228,43,15,0,0,0,2,3,0,0,5,0,5,2,1,0,1,7,0,4,0,0,3,3,4,0,9,1,1,0,3,2,0,3,13,1,2,0,0,1,1,0,5,0,2,3,0,5,2,2,1,4,9,5,2,0,2,9,18,10,14,1782,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, MDCCLXXXII. [1782].",London,328,male,1736,1786,FALSE,"litharge by vinegar, and then evaporated, is an extract; and so of others. C H A P CHAPTER IV OF FERMENTATION. V EGETABLE and animal substances only are subjet to this process . There are several stages of it; all of which vegetable , but not animal substances , may"
0328700200_000015,"The new dispensatory: containing, I. The elements of pharmacy. II. The materia medica; Or an Account of the Substances employed in Medicine; with the Virtues and Uses of each Article, so far as they are warranted by Experience and Observation. III. The preparations and compositions of the new London and Edinburgh pharmacopoeias; With such of the old ones as are kept in the Shops; the most celebrated Foreign Medicines; the most useful of those directed in the Hospitals; sundry elegant extemporaneous Forms, &c. digested in such a Method as to compose a regular System of Pharmacy; with Remarks on their Preparation and Uses; the Means of distinguishing Adulterations; of performing the more difficult and dangerous Processes with Ease and Safety, &c. The whole interspersed with practical cautions and observations. By William Lewis, M. B. F. R. S.",William Lewis,215,40,0,11,0,1,0,11,0,0,2,1,6,0,2,1,0,7,1,2,0,3,7,4,0,0,12,4,3,0,1,0,0,0,12,0,3,0,2,2,2,0,1,0,1,1,1,15,1,5,0,8,3,2,1,1,6,1,12,8,8,1768,1,1,"Dublin : printed by James Potts, at Swift's Head, in Dame-Street, M.DCC.LXVIII. [1768].",Dublin,712,male,1708,1781,FALSE,"only as criteria of the r.efpeive acids in their various forms and disguises, but likewise for discovering inflammable matter in bodies , when its quantity is too finall to be sensible on other trials. If a fixed alkaline salt be united with a vegetable acid , as that of vinegar,"
1664900104_000711,"Encyclopaedia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature on a plan entirely new. ...",,120,17,2,5,3,5,1,0,2,1,1,0,0,2,0,3,3,1,1,4,2,3,0,0,0,6,1,1,1,2,3,1,0,1,2,5,4,0,5,0,0,0,1,0,0,1,1,9,1,2,5,1,0,1,1,1,0,0,3,2,3,1790,4,20,"Dublin : printed by James Moore, 1790-98.",Dublin,858,unknown,,,FALSE,"390 CH EM I 8 T R Y. Praic a4cetonis and he further informsi us, that this acid of apples mray and gave a bluiih flame, and then melted, retting its Acetous Acid . be, changed entirely into those of fugarn and yinegar, acid escape, while a yellow calx remained."
1526000200_000034,"Elements of chemistry. By Joseph Francis Jacquin, professor of chemistry and botany at Vienna; fellow of the Linnean Sociely at London; and member of several academies of science, agriculture, &c. Translated from the German.","Jacquin, Joseph Franz, Freiherr von",177,27,2,1,0,0,1,5,0,2,6,0,1,2,2,2,3,2,1,3,0,5,4,1,1,3,0,0,3,2,2,1,0,0,2,6,6,3,0,0,1,3,1,1,7,1,2,0,2,1,0,4,0,34,0,0,1,1,8,2,9,1799,1,1,"London : Printed by J.W. Myers, No. 2, Paternoster-Row, for W. Treppass, St. Martin's-le-Grand; W. West, Paternoster-Row; Murray and Highley, Fleet-Street; and Manners and Millar, and Mudie, Edinburgh, 1799.",London,431,male,1766,1839,FALSE,"bodies in nature. It specific gravity is g, a 2 It. refleats the rays of light inl a triple ratio of its density. It diffilates when suddenly exposed to fire; but, if it be heated gr adually, it burr ns slowly, and with a phosphoric light in the tempecrature at"
1711900102_000024,"A treatise on calico printing, theoretical and practical: including the latest philosophical discoveries -any way applicable:- accompanied with suggestions relative to various manufactures.","O'Brien, Charles, callico printer",160,16,3,5,2,4,1,3,2,0,3,11,2,0,7,3,1,6,0,3,0,2,1,0,0,0,0,0,5,1,1,0,0,1,2,2,16,0,1,2,1,4,1,0,1,2,1,2,1,0,0,3,6,3,0,0,6,9,3,4,7,1792,2,2,"[London] : Printed for C. O'Brien, bookseller, Islington and sold by Bew, Paternoster-row: Richardson, Royal Exchange: Murray, Fleet-Street: and the booksellers of Manchester; Glasgow, Dublin, &c., 1792.",London,301,unknown,,,FALSE,"appearing like needles lying sideways. by each, other. Z I' N C Zinc differs little in appearance (rom bifmnuth, except having a blpifh cat, .though e entially it differs very mnuch : It melts the moment it grows red , soon turning to a calx ; .and in an augmented"
0179600200_000063,"Elements of mineralogy. By Richard Kirwan, Esq; F.R.S.",Richard Kirwan,141,10,1,2,0,7,0,0,6,6,0,4,0,3,0,0,3,2,0,8,1,3,5,2,0,0,3,1,9,5,5,1,0,2,6,0,3,0,4,0,0,0,0,0,2,0,5,0,4,3,8,1,1,7,0,0,0,0,3,1,4,1784,1,1,"London : printed for P. Elmsly, in the Strand, M.DCC.LXXXIV. [1784].",London,433,male,1733,1812,FALSE,"opaque, transparent, or semitransparent crystals , or in a loose powdery state, frequently mixed with native arsenic ; it is volatil when heated , though less so than the regulus; it does not detonate with nitre , though an effervescence arises. Its specific gravity is from 3, 706 to 5,"
1739400201_000030,"Elements of the theory and practice of chymistry. Translated from the French of M. Macquer, Member of the Royal Academy of Sciences, and Prosessor of Medicine in the University of Paris. In two volumes.",Pierre Macquer,125,14,0,2,1,0,3,0,8,3,5,0,1,0,2,4,5,0,0,3,0,1,1,1,0,2,2,3,9,4,4,0,0,9,2,2,0,0,3,0,0,3,2,1,0,2,1,0,3,1,2,1,1,1,0,1,4,0,1,2,5,1758,1,2,"London : printed for A. Millar, and J. Nourse, in the Strand, MDCCLVIII. [1758].",London,444,male,1718,1784,FALSE,"and turn to a glass of the yellowiflh colour of a hyacinth. It is to be observed that the more the Regulus is deprived of its phlogiston by continued calcination, the more refradiory is the calx obtained from it, The glass thereof has also so much the less colour ,"
1677600200_000008,"Analysis of a course of lectures on natural and experimental philosophy, Viz. 1. Properties of matter, 2. Mechanics, 3. Chemistry, 4 and 5. Pneumatics, 6. Hydrostatics, 7. Electricity, 8. Electricity, 9. Optics, 10. Use of the globes, &c. 11 and 12. Astronomy. Eighth edition. By A. Walker, member of the Dublin Society; lecturer on philosophy to his royal highness the duke of Gloucester; Eton, Westminster, and Winchester colleges, &c. Sold by the author, price two shillings.",Adam Walker,162,15,3,6,0,0,8,2,0,2,4,2,4,0,0,5,2,3,0,7,2,9,4,2,0,0,2,0,12,1,1,1,0,3,3,2,2,0,2,0,0,3,1,0,1,0,1,12,0,6,4,0,0,3,0,0,1,6,3,2,10,1795,1,1,"[London] : Printed by C. Buckton, Great Pulteney-street, Golden-square, [1795?].",London,88,male,1730,1821,FALSE,"and goes with hieat antd molflure. zoth. Inviiible writing, with a solution of sugar of lead , is rendered black by a solution of liver of sulphur , both in water . This phlogiflic effe1 wvi~ll~take place througrh a thiick hook, or even a stone wall. nith. Hembergs's pyr·ophorus requires"
1711900102_000048,"A treatise on calico printing, theoretical and practical: including the latest philosophical discoveries -any way applicable:- accompanied with suggestions relative to various manufactures.","O'Brien, Charles, callico printer",218,33,9,4,4,1,0,0,0,2,1,13,7,2,0,0,0,10,0,1,0,2,8,9,5,1,12,0,5,0,0,0,0,1,6,0,0,0,4,0,0,3,0,1,5,0,0,10,2,5,17,2,3,3,7,0,0,2,12,1,5,1792,2,2,"[London] : Printed for C. O'Brien, bookseller, Islington and sold by Bew, Paternoster-row: Richardson, Royal Exchange: Murray, Fleet-Street: and the booksellers of Manchester; Glasgow, Dublin, &c., 1792.",London,301,unknown,,,FALSE,"and: a white prec. lime water deteas fixed air by axe chalky prec. corrosive fubrimate by a dirty yello# prec. copper by a green, emetic tartar by a white. -- Acid offugar detects lime by a felenetic prec. and rendering the liquid thick; magnesia by a iminlar selenite- -- detets"
0165700101_000050,"Physical and chemical essays: translated from the original Latin of Sir Torbern Bergman, Knight of the Order of Wasa, Professor of Chemistry At Upsal, &c. &c. &c. By Edmund Cullen, M.D. Fellow of the Royal College of Physicians at Dublin. To which are added notes and illustrations, by the translator. ...",Torbern Bergman,163,16,1,19,0,1,0,0,2,3,1,0,0,2,3,0,0,2,0,6,1,0,3,2,1,0,4,1,5,8,1,0,0,0,4,1,0,0,7,1,0,3,1,1,1,3,1,11,3,1,4,0,0,0,3,0,3,5,18,4,6,1788,1,2,"London : printed for J. Murray, No 32. Fleet-Street; and William Creech, Edinburgh, MDCCLXXXVIII. [1788].",London,518,male,1735,1784,FALSE,"with vegetable alkali , a deliquescent salt , and with the fofll a so hated;; salt . Morvcau. vered vered by falited terra ponderosa (vil. F, L or by acetated lead VII R). When the nitrous acid is present, it is expelled by the affusion of concentrated vitriolic acid ,"
0688800103_000314,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,175,38,3,15,2,0,3,0,1,0,3,1,0,0,1,4,0,15,0,6,1,1,1,1,1,4,4,1,6,1,1,1,0,1,5,0,0,0,3,3,0,0,1,0,1,5,0,2,3,1,3,0,3,0,3,0,8,1,7,6,4,1778,3,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,858,unknown,,,FALSE,"and vege educed to vapour, the cafe is ex for then the marine acid appears rful, and the vitriolic the leaa so flible, however, to preserve the brm of vapour, without combin quantity of inflammable matter, ly destroy its strength. Dr Priest,, the marine acid , when res capable of"
0222700400_000005,"Elements of the branches of natural philosophy connected with medicine. Viz. Chemistry, Optics, Acoustics, Hydrostatics, Electricity, and Physiology. Including the Doctrine of the Atmosphere, Fire, Phlogiston, Water, &c. Together with Bergman's tables of elective attractions, with explanations and improvements. The second edition, corrected, with additions. By J. Elliot, M.D.","Elliot, John, Sir",206,29,4,0,0,0,2,0,8,3,9,3,3,0,2,1,0,21,0,12,0,2,2,2,0,0,1,1,7,0,1,0,0,1,4,7,4,0,4,0,0,1,2,0,4,0,2,9,1,1,1,2,7,3,1,0,2,8,16,4,9,1786,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, M,DCC,LXXXVI. [1786].",London,362,male,1736,1786,FALSE,"effervesce, because it contains no air to be extricated by the acids : the solutions , therefore, are exatly the same, whether caustic, or mild calcareous earth be used; the air , which constituted the difference between them, being expelled and dissipated when the mild earth is employed. B 4"
0168100402_000091,"Elements of mineralogy. By Richard Kirwan, Esq. F.R.S.L. & E.M.R.I.A. of the Academies of Stockholm, Upsal, Berlin, Manchester, Philadelphia, &c. Second edition, with considerable improvements and additions. Vol.II. Salts, Inflammables, and Metallic Substances.",Richard Kirwan,146,10,1,6,2,0,0,0,2,0,0,1,1,0,0,2,1,1,2,0,14,3,10,12,0,0,4,1,2,1,3,0,5,1,5,4,0,1,12,0,0,0,0,2,3,2,2,1,2,7,7,0,0,5,0,1,0,0,2,0,5,1796,2,2,"Dublin : printed by R. E. Mercier and Co. for P. Elmsly, in the Strand, London, M,DCCXCVI. [1796].",Dublin,559,male,1733,1812,FALSE,"A small portion of the Siliceous matter was originally in the Ore, but much also arose, from the corrosion of the crucible by the Al ali. SPECIES VIII MOLYBDENOUS RED LEAD ORE. BINDHEIM's examination of this Ore, contains rather a fereis of experiments , then a connected analytic inveftig.tion, and"
0165400700_000082,The chemical essays of Charles-William Scheele. Translated from the transactions of the Academy of Sciences at Stockholm. With additions.,Carl Wilhelm Scheele,188,15,1,14,2,1,1,0,5,21,2,2,1,1,1,2,5,0,0,5,0,0,3,1,6,7,0,1,8,0,1,0,1,0,0,0,0,0,23,0,0,3,1,0,6,5,2,3,2,3,18,0,1,0,1,1,0,0,2,4,6,1786,1,1,"London : printed for J. Murray, No 32. Fleet-Street; W. Gordon and C. Elliot, Edinburgh, M,DCC,LXXXVI. [1786].",London,413,male,1742,1786,FALSE,"de Phkfique, p. 316 o0obre 1785 DISSIR DISSERTATION ON PRUSSIAN BLUE. Part II 1783 XI. (A) T HE colouring liquor retified, as direted in the preceding paragraph (p. 335.), appears to be neither acid nor alkaline; for it neither reddens paper dyed with lacmus, nor does it restore the colour"
0342800700_000081,The first principles of chemistry. By William Nicholson.,William Nicholson,212,26,5,3,0,0,1,0,10,1,6,2,0,1,3,3,1,1,0,8,0,9,1,0,1,0,8,32,11,0,0,0,0,1,14,1,0,0,11,0,3,4,2,0,1,3,4,7,1,0,10,0,3,1,0,0,1,0,9,1,2,1792,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster-Row, M.DCC.XCII. [1792].",London,580,male,1753,1815,FALSE,"the combinations of mercury and nitrous acid Merturil nite;, are very caustic, and form a deep purple or black spot upon the (kin; They afford crystals , which differ according to the state of the solution . When nitrous acid has taken up as much mercury as it can dissolve"
1154900103_000068,"Crell's Chemical journal; giving an account of the latest discoveries in chemistry, ...",Lorenz Florenz Friedrich von Crell,114,3,4,6,3,0,1,0,4,3,1,4,0,2,1,2,1,1,4,0,1,3,1,0,0,4,0,0,7,2,0,1,2,4,1,3,0,0,5,0,0,1,4,0,3,1,1,6,0,2,2,0,0,1,3,0,1,2,6,0,7,1791,3,3,"London [England] : printed for R[ichard]. Baldwin, Pater-Noster Row, MDCCXCI. [1791]-MDCCXCIII. [1793].",London,402,male,1744,1816,FALSE,"addition of charcoal dufl, to an irregular button, that was not fusible per fe, and did not colour glass of borax, till it had been roasted. On digefling 1 377 ] digesting ome of it in aqua fortis, the mo lybdaenic calx was left undissolved. This is sufficient to show"
0853800100_000031,"A manual of chemistry, or a brief account of the operations of chemistry, and their products. Translated from the French of M. Beaumé, demonstrator in Chemistry at Paris, and Member of the Royal Academy of Sciences.",Antoine Baumé,167,11,2,3,0,0,2,1,0,2,2,0,3,0,1,3,1,0,1,3,2,2,0,4,0,1,0,31,6,5,0,3,0,3,6,1,1,0,11,0,0,1,2,0,0,2,4,6,1,4,8,1,2,1,2,0,3,0,13,0,6,1778,1,1,"Warrington : printed by W. Eyres, for J. Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXVIII. [1778].",Warrington,412,male,1728,1804,FALSE,"operation, from the thirtieth of a grain to a grain of the precious metals , to the ounce of lead .. The Assayers of gold and silver term this product from lead . the witness; because, in their operations, it is put into the scale on the fidl of the"
