PassageID,Title,Author,Total termFreq,termFreq(ancient),termFreq(appear),termFreq(arm),termFreq(armi),termFreq(author),termFreq(battl),termFreq(bodi),termFreq(caus),termFreq(citi),termFreq(command),termFreq(consul),termFreq(continu),termFreq(countri),termFreq(death),termFreq(defeat),termFreq(emperor),termFreq(empir),termFreq(end),termFreq(enemi),termFreq(father),termFreq(follow),termFreq(forc),termFreq(gave),termFreq(gener),termFreq(god),termFreq(govern),termFreq(greek),termFreq(hand),termFreq(head),termFreq(honour),termFreq(itali),termFreq(king),termFreq(land),termFreq(law),termFreq(left),termFreq(manner),termFreq(mean),termFreq(near),termFreq(number),termFreq(offic),termFreq(order),termFreq(peac),termFreq(peopl),termFreq(person),termFreq(power),termFreq(receiv),termFreq(return),termFreq(roman),termFreq(rome),termFreq(senat),termFreq(sever),termFreq(soldier),termFreq(state),termFreq(taken),termFreq(templ),termFreq(thought),termFreq(took),termFreq(tribun),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0227400106_000001,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,84,0,0,0,3,0,7,2,1,2,1,8,0,1,2,5,0,0,1,2,1,0,0,0,2,0,0,1,0,1,1,1,2,1,0,0,0,0,3,0,2,1,1,0,0,0,1,3,13,2,2,2,0,3,2,1,0,0,1,2,0,1754,6,16,"London : printed for J. and P. Knapton, 1754.",London,400,male,1693,1765,FALSE,"*- ! j/t DLETH o SOPHONISBA, - sua', J ~. : .:. - .9,., °l.st,. ROMAN histowry *- V - -- TO T H E j : \.. ¥. T. .T .E s r*le of ACTIUM: THAT IS, To the End of the COMMONWEALTH. bymr R 0 L L I"
0227400107_000104,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,77,0,0,2,3,0,3,0,1,1,3,3,0,4,1,1,0,0,0,4,0,1,2,1,2,1,0,0,0,0,2,1,0,1,0,1,1,1,1,3,0,3,2,2,1,0,0,2,6,3,4,0,2,0,2,0,0,0,0,3,3,1754,7,16,"London : printed for J. and P. Knapton, 1754.",London,395,male,1693,1765,FALSE,"Fulvius, who "", - commanded there in quality of Prxt, !r, gave the' /:  Celtiberians battle , near the city of Ebora. HC,.;. i. ( aifed in it with no less valour than good conduct. Lir XL The enemies left three and twenty tlihufand upon 1-33' the field of"
0227300902_000012,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,103,0,0,7,1,1,1,0,1,5,2,6,1,1,0,0,0,0,0,8,2,3,0,0,0,6,0,0,1,1,0,0,1,0,5,1,2,2,1,0,0,1,1,7,0,2,2,0,5,3,6,0,0,1,2,2,0,0,7,5,0,1754,2,16,"London : printed for J. and P. Knapton, 1754.",London,434,male,1693,1765,FALSE,"publication of the Law , they would retire with as much tranquillity as they came. Accordingly they as sembled the People for that purpose, and prevented them from taking arms . The Consuls on their fide summoned the Senate together, and being informed that the People laid down their arms"
0623600101_000284,"The roman history, from the building of Rome to the ruin of the Commonwealth. Illustrated with maps and other plates. Vol.I. By N. Hooke, Esq;",Nathaniel Hooke,86,0,1,3,1,0,1,3,2,2,1,6,0,2,0,0,0,0,1,7,1,1,1,1,2,0,0,0,0,1,3,0,0,3,2,1,1,0,1,0,1,1,1,6,1,0,0,2,7,2,7,0,1,1,3,0,1,0,3,0,1,1751,1,1,"London : printed by James Bettenham, and sold by C. Hitch and L. Hawes in Pater-Noster-Row, G. Hawkins in Fleetstreet, and J. and J. Rivington in St. Paul's Church-Yard, M.DCC.LI. [1751].",London,800,male,1690,1763,FALSE,"with us, you can seize the "" Aventine hill, you can possess yourselves of the Mons Sacer. The enemy ""is at our gates, the Esquiline is near being taken , and no body tirs to ""hinder it. But against us you are valiant, against us you can arm with all"
0477100401_000147,"The history of the progress and termination of the Roman Republic. By Adam Ferguson, ... In three volumes. ...",Adam Ferguson,79,4,0,2,4,2,0,0,2,4,2,3,0,4,0,0,0,0,1,2,0,1,3,0,1,0,1,0,1,2,0,2,0,2,0,1,3,3,0,2,1,1,0,6,0,3,0,0,3,2,5,0,1,0,0,1,0,1,1,1,1,1783,1,3,"Dublin : printed for Messrs. Price, Whitestone, Colles, Moncrieffe, Jenkin [and 8 others in Dublin], 1783.",Dublin,502,male,1723,1816,TRUE,"which he had raised in Greece, ]Etolia, and Thessaly, and with the money he had coined from the plate and treasure of the Grecian temples (p). The republic, in the mean time, had been in the possession of his enemies , and the authority of the Senate was, in a"
1384600109_000247,"An universal history, from the earliest account of time to the present. Compiled from original authors; and illustrated with maps, cuts, notes, chronological, and other tables. In twenty volumes. Vol. I.",,84,0,2,1,2,1,2,0,3,1,0,4,2,0,1,1,0,0,0,2,3,1,0,1,1,0,0,1,1,1,1,2,7,0,1,2,0,1,1,1,0,0,4,1,1,0,1,3,7,8,8,1,0,0,1,0,0,0,0,1,1,1745,9,20,"Dublin : printed for R. Owen, S. Hyde, G. Risk, J. Leathley, G. and A. Ewing, W. Smith, J. Smith, P. Crampton, G. Faulkner, A. Bradley, T. Moore, E. Exshaw, C. Wynne, C. Connor, O. Nelson, P. Wilson, W. Powell, J. Kelly, T. Butler, and W. Brien, booksellers, M DCC XLV. [1745].",Dublin,677,unknown,,,FALSE,"view he caused an elephant to be placed behind a curtain in the ha~llwhere he received the Roman ambassador. As Fabricius had never seen one of those beasts, the king , taking a turn or two in the hall with him, brought him within the elephant's reach, and then caused"
0418800201_000118,"The roman history from the foundation of the city of Rome, to the destruction of the Western Empire. By Dr. Goldsmith. ...",Oliver Goldsmith,110,0,1,0,5,0,0,0,4,3,0,2,2,1,6,12,0,0,0,2,0,0,1,1,1,0,3,1,0,0,0,4,2,1,3,0,1,0,1,0,1,0,3,4,0,2,0,6,11,4,2,2,0,2,2,0,0,0,2,0,12,1789,1,2,"London : printed for L. Davis, J. Rivington and Sons, G.G.J. and J. Robinson, T. Cadell, Leigh and Sotheby, S. Hayes, and G. and T. Wilkie, MDCCLXXXIX. [1789].",London,512,male,1728,1774,TRUE,"firmt appointed, and wherein his office con sifts, 193 punlck WAR , what gave rise to thefirrf, 232 Concluded on hard conditions to the Carthaginians, 249 The second declared, 253 Concluded, 293 Commencement of the third, 304 Its conclusion by the deffrution of Carthage, 309 pya R us, invited by"
0477900103_000016,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",66,1,1,0,2,1,3,1,1,1,1,2,1,3,0,2,0,0,0,3,2,1,0,0,2,1,0,0,0,1,0,3,0,0,1,1,1,0,1,1,1,2,0,2,1,0,2,1,3,4,3,0,0,0,1,0,1,2,1,4,0,1728,3,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,694,male,1682,1740,FALSE,"oppress all Italy . Rome is my only Objet. She has rigoroufy fubjetled your Fathers to her Laws , and I am come to free you from her oke. Begin now to tafle that Liberty which I came so far to bring you. Return to your Cantons, and there give"
0003200802_000111,"The history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, Author of the History of the Revolutions in Sweden and in Portugal. English'd by Mr. Ozell and others. ...",René-Aubert Vertot,78,1,0,4,1,0,1,1,0,0,1,1,0,2,1,0,0,1,0,2,0,3,2,2,4,0,1,0,0,1,0,4,1,0,0,1,1,0,2,1,1,0,1,5,0,1,1,0,2,6,7,1,1,1,1,0,2,0,1,3,5,1720,2,2,"London : printed for W. Taylor at the Ship in Pater-Noster-Row, J. Pemberton at the Buck in Fleet-Street, and E. Symon in Cornhill, 1720.",London,477,male,1655,1735,FALSE,"Firmness of Soul, or rather an Insensibility, which he could not easily attain; and Liberty, ready to fall by his Arm , gave him some Remorse. If I put off any longer the creo/ing of this River, (said he to the chief Officers about him) I am undone; and if"
0002900100_000053,"The history of Appian of Alexandria, in two parts. The First Consisting of the Punick, Syrian, Parthian, Mithridatick, Illyrian, Spanish, and Hannibalick Wars. The Second Containing Five Books Of The Civil Wars Of Rome. Made English by J.D.","Appianus, of Alexandria",79,0,1,1,3,0,3,4,2,0,0,2,2,1,0,3,0,1,0,4,0,0,4,1,0,1,0,1,1,1,0,0,4,0,0,0,2,2,1,2,0,2,1,4,0,1,2,1,8,1,1,0,4,0,1,0,1,1,1,1,2,1703,1,1,"London : printed for Abel Roper at the Black Boy, and Richard Basset at the Mitre, in Fleet-Street, and William Turner at the Angel at Lincolns-Inn Back-Gate, 1703.",London,538,unknown,,,FALSE,"to come to the push, otherwise threatening they would come to them; but being on foot, and heavily heavily armed . they durst not go to assault Horsemen, for fear of breaking the Order of their Phalanx, which they could very hardly recover. The Romans pressed not too cloe upon"
0860300601_000092,"The roman history from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith.",Oliver Goldsmith,82,0,0,0,4,1,0,1,1,1,5,0,1,2,1,1,0,2,0,1,1,0,4,2,4,0,1,0,2,3,0,4,0,0,1,0,1,2,1,2,1,2,0,1,0,1,0,1,1,6,6,4,1,1,2,0,0,1,1,1,3,1781,1,2,"London : printed for C. Bathurst, L. Davis, W. Owen, G. Robinson, T. Cadell, T. Evans, and Leigh and Sotheby, MDCCLXXXI. [1781].",London,516,male,1728,1774,TRUE,"Gaul, with intent to raise a force sufficient to subdue all opposition, where the report of his levies levies and military preparations gave such umbrage to the senate , that they soon abrogated his command . Upon this he advanced into Italy , at the head of a large army"
1742600116_000445,"Encyclopædia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature; ... The third edition, in eighteen volumes, greatly improved. Illustrated with five hundred and forty-two copperplates. ...",,75,0,0,0,3,0,0,1,1,3,2,3,0,1,1,1,0,0,1,1,0,1,2,1,3,0,0,0,0,5,0,1,1,1,2,1,0,4,0,4,0,2,1,3,0,2,0,1,1,3,6,0,1,1,1,0,2,1,1,2,3,1797,16,20,"Edinburgh : printed for A. Bell and C. Macfarquhar, 1797.",Edinburgh,802,unknown,,,FALSE,"such disturbances, that Sylla was for. consequence of which was, that a price was set on his ced to retire from the city . Having thus driven off head , and that of Fulhius his confederate, no less than his rival, Marius got himself appointed general against 18t their weight"
0873500201_000083,"The roman history, from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith. In two volumes. ...",Oliver Goldsmith,93,2,0,1,1,1,0,6,0,5,2,2,1,0,1,1,0,0,0,1,0,1,2,3,2,0,0,0,0,1,0,2,0,0,5,2,1,2,0,2,0,5,0,4,1,3,3,0,3,6,10,0,1,1,0,0,0,1,2,0,6,1769,1,2,"Dublin : printed for S. Powell, J. Exshaw, H. Saunders, B. Grierson, W. Sleater, D. Chamberlaine, J. Potts, J. Hoey, jun. J. Williams and C. Ingham, MDCCLXIX. [1769].",Dublin,337,male,1728,1774,TRUE,"and commotion. Memmius, who was of the opposite party, was killed in one of thee frays, as he canvassed for tile confulflip, and Glaucius the pretor, was tumuluoufly chosen in his stead. This seemed as a signal for a general encounter. The senate seemed resolved to curb the insolence of"
1757200205_000048,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological and other tables. ...",,88,0,0,0,6,0,5,0,0,6,3,7,1,2,1,2,0,0,1,5,1,0,4,1,3,0,0,0,0,0,0,1,2,0,3,1,0,1,1,3,1,1,0,0,0,0,0,1,4,5,3,2,1,0,1,0,0,2,0,5,2,1736,5,7,"London : printed for J. Batley; E. Symon; T. Osborne; and J. Crokatt, 1736-44.",London,765,unknown,,,FALSE,"one of the consuls of the allies, and delivered up to him the Roman gatifon, to the number of two though sand men, with the prator L Pofihumius, who commanded them. The same Apu nius seized the cities of Stabia, Liternum, and Salerrnum, and overran all Campania. In Lucania, Lamponius"
0227300902_000008,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,106,0,0,0,0,5,0,1,1,6,0,11,1,3,0,1,0,0,1,2,0,0,2,3,1,2,1,0,0,1,0,0,3,0,8,0,0,0,1,2,1,2,2,10,2,4,0,1,2,7,4,3,0,1,1,0,0,1,7,1,1,1754,2,16,"London : printed for J. and P. Knapton, 1754.",London,434,male,1693,1765,FALSE,"meaner sort into the Tiber. Amongtt the Persons who died of this distemper, were included the fourth part of the Senate ; of which number were both the Consuls , and more than half the Tribunes . When the news of this disaster spread into the neighbouring countries , the"
0260900103_000023,"The roman history, from the building of Rome to the ruin of the Commonwealth. Illustrated with maps and other plates. Vol. I. By N. Hooke, Esq;",Nathaniel Hooke,88,0,1,3,9,0,3,2,2,0,0,2,2,3,0,4,0,0,0,3,0,2,3,2,2,1,0,0,0,0,2,0,6,1,1,0,2,2,1,3,0,2,0,0,0,0,3,1,8,1,1,0,1,0,1,0,2,1,1,2,2,1770,3,4,"London : printed for G. Hawkins, W. Strahan, J. and F. Rivington, R. Baldwin, W. Johnston, T. Longman, and T. Cadell, MDCCLXX. [1770].",London,707,male,1690,1763,FALSE,"observed) the King had given the comm nd of the elephants, and a part of the infantry, had, at a distance, followed Rutilus, whom the Consul had lent before to mark out a camp near the river: and, when the Numidian, having learned, by his scouts, that Rariius was encamped,"
0003600500_000005,A short Roman history.,John Wesley,121,0,0,2,3,1,3,0,0,3,3,5,1,5,3,2,0,1,1,4,1,0,0,0,1,0,0,0,3,1,1,0,5,0,1,0,0,0,2,1,0,1,1,1,0,1,0,1,14,8,2,3,0,0,3,0,0,1,1,0,31,1773,1,1,"Bristol : printed by William Pine, M.DCC.LXXIII. [1773].",Bristol,154,male,1703,1791,TRUE,"in whose hands the sovereign authority was lodged for a year only. The two first consuls were Brutus and Collatinus. But the consulate was taken away from Collatinus; because he carried the name of Tarquin, which was odious to the people ,. they put in his place Valerius Publicola. Brutus"
1727700201_000102,"The history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of the Royal Academy of Inscriptions, &c. English'd by Mr. Ozell, from the original newly reprinted at Paris, with amendments and additions by the author himself, in almost every page: besides not a few essential alterations and corrections more than in any of the preceding editions, either French or Dutch. In two volumes. Volume the first. To which is prefixed, a translation of a memorial sent from London by the Late Earl Stanhope to the Abbot de Vertot at Paris; containing divers questions relating to the constitution of the Roman Senate. With the Abbot's answer.",René-Aubert Vertot,84,0,2,2,5,4,1,2,1,3,2,1,0,2,0,2,0,0,0,3,0,0,1,1,3,0,2,0,2,1,0,0,0,0,1,1,0,1,0,1,0,2,0,7,0,4,1,0,0,4,6,0,4,1,0,0,1,2,4,2,2,1740,1,2,"London : printed for D. Midwinter, W. Innys and R. Manby, R. Robinson, A. Ward, E. Symon, T. Longman, J. and P. Knapton, and J. and H. Pemberton, M DCC XL. [1740].",London,465,male,1655,1735,FALSE,"Confirmed their Authority , and made it yet more l'hedecel formidable. They employed it to revenge them i' selves selves of their private Enemies , and they reckoned as such all those that did not rubmit to be their Slaves. Everybody in secret bewailed the loss of Liberty. L Valerius"
1542300104_000047,"Modern history: or, The present state of all nations. Describing their respective situations, persons, habits, buildings, manners, laws and customs, religion and policy, arts and sciences, trades, manufactures and husbandry, plants, animals and minerals. Vol. IV. The third part of the present state of Europe. Containing the present state of Spain and Portugal, with an abstract of the history of these kingdoms down to the year 1730. Also the present state of the British Isles, beginning with that part of Great Britain call'd England, describing the face of the country, the mountains, forests, seas, rivers, fisheries, soil, vegetables, and the several species of animals it produces. 2. The persons and habits of the natives. 3. Their genius and temper, virtues and vices. 4. Their diet, rural sports and other diversions. 5. Their husbandry and gardening: and 6thly and lastly, treats of the several ancient divisions of England, and the modern division of it into circuits and counties, and herein more particulary of the country of Middlesex and city of London, shewing the ancient as well as present state of that metropolis. With an account of the several charitable societies in London; shews how plentifully the town is supply'd with all manner of provisions; and treats of the reception strangers and others meet with; with a variety of other matter necessary towards forming a just notion of the place and people; likewise a description of its various inhabitants, from the nobleman down to the mechanick, their several employments and diversions; treating particulary of plays, and play-houses, masks, gaming, assemblies, mutick-meetings, the ring, the park, &c. As also of the state of the great trading companies. Illustrated with several curious copper-plates of the most remarkable buildings and habits; with maps of the several countries described in this volume, accurately drawn, according to the georgraphical part of this work. By Herman Moll.",Thomas Salmon,95,0,1,1,7,0,2,3,0,2,2,0,1,2,0,6,0,0,3,3,0,0,1,1,7,0,0,0,0,1,0,6,0,0,2,2,2,0,0,1,1,1,1,4,0,1,4,2,8,4,1,4,0,0,0,0,2,1,1,3,1,1739,4,4,"Dublin : Printed by and for George Grierson, printer to the King's Most Excellent Majesty, at the King's-Arms and Two Bibles in Essex-Street, 1739.",Dublin,569,male,1679,1767,FALSE,"Afdrarbal in the further spain beyond the Ebro with a good Body of African Forces , af~embled an Army of I 0 Horse and 90000 Foot, composed of Spaai ards and acfricans, though' some make their Nu m bers much less, and having passed the Ebro, left Hanno, another of"
1215400600_000057,"Historia antiqua: or, antient history, to be rendered into Latin, containing, I. The history of the heathen deities. II. The antient history of Greece. III. The antient history of Rome. IV. The antient history of Britain. With an account of the Greek and Roman writers, and other eminent persons of each nation. For the use of youth.",,76,0,1,1,5,0,1,0,3,2,2,1,0,1,1,1,0,1,1,1,0,2,2,0,4,0,2,0,1,2,1,2,4,1,2,0,0,0,0,0,0,1,1,2,0,1,1,1,0,3,8,1,4,2,0,1,0,2,1,0,2,1770,1,1,"Eton : printed by J. Pote, MDCCLXX. [1770].",Eton,301,unknown,,,FALSE,"halted.at Ravenna; here he sent a Letter by Fabius, his Lieutenant, to the Senate , wherein he declared he was ready to lay down , ~: ~., ~., b ihis 4©8. his Comianffd j'intfy with .Pompay',; but if that General kept his Command , he, on his Part, knew how"
1019400101_000366,"The roman history, from the building of Rome to the ruin of the Commonwealth. Illustrated with Maps and other Plates. Vol. I. By N. Hooke, Esq;",Nathaniel Hooke,90,1,1,3,3,1,0,0,1,0,1,8,0,2,2,0,0,0,0,3,4,1,2,0,1,7,0,0,1,1,1,0,0,0,3,2,2,0,0,0,1,3,0,2,2,1,1,1,6,2,9,0,2,0,1,1,0,0,1,2,4,1757,1,1,"London : printed by James Bettenham, and sold by G. Hawkins at Milton's Head between the two Temple-Gates in Fleetstreet, MDCCLVII. [1757].",London,742,male,1690,1763,FALSE,"turn, and asked what answer they should make to the Roman Senate . The members of the Diet were divided in opinion; C - upon which Annius in a long harangue laid before them their own strength and flourishing condition the credit they had with their neighbours, so as to"
