PassageID,Title,Author,Total termFreq,termFreq(albion),termFreq(beauti),termFreq(beneath),termFreq(black),termFreq(bodi),termFreq(bright),termFreq(cloud),termFreq(couch),termFreq(dai),termFreq(dark),termFreq(death),termFreq(deep),termFreq(delight),termFreq(divin),termFreq(earth),termFreq(etern),termFreq(father),termFreq(fear),termFreq(femal),termFreq(form),termFreq(forth),termFreq(god),termFreq(gold),termFreq(green),termFreq(hand),termFreq(happi),termFreq(harrow),termFreq(head),termFreq(heard),termFreq(heart),termFreq(heaven),termFreq(holi),termFreq(human),termFreq(immort),termFreq(jerusalem),termFreq(joi),termFreq(know),termFreq(lamb),termFreq(life),termFreq(light),termFreq(littl),termFreq(loud),termFreq(love),termFreq(mild),termFreq(morn),termFreq(mother),termFreq(nation),termFreq(night),termFreq(piti),termFreq(power),termFreq(round),termFreq(satan),termFreq(sea),termFreq(self),termFreq(seven),termFreq(shadow),termFreq(silent),termFreq(sleep),termFreq(soft),termFreq(son),termFreq(song),termFreq(space),termFreq(spectr),termFreq(starri),termFreq(stood),termFreq(sun),termFreq(sweet),termFreq(tear),termFreq(terribl),termFreq(thro),termFreq(time),termFreq(trembl),termFreq(voic),termFreq(war),termFreq(weep),termFreq(wept),termFreq(world),termFreq(year),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1521500300_000004,"Odes, on several subjects. By Robert Alves, A.M.",Robert Alves,72,0,0,2,1,0,1,1,2,3,2,0,0,0,0,1,1,0,1,0,2,0,0,0,1,1,1,0,0,1,3,3,0,0,1,0,3,1,0,3,3,0,0,2,0,1,1,0,5,0,5,1,0,1,1,0,1,1,3,3,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1778,1,1,"Edinburgh : Printed for William Creec[h]. Sold also by J. Murray, No. 32. Fleetstreet, London, MDCCLXXVIII. [1778].",Edinburgh,39,male,1745,1794,FALSE,"tempt the immortal Pindar's song : Not every one the Muse of BEATTI flares, Not every one can shine amid the lyric throng, 4 ODK TO N I G H T. Written in the year i769. I. T O climes that doze in gloom of night , Lo Phobus bends"
0111201400_000011,"Poems by Thomas Gray, LL.B. containing odes, epitaphs, elegy, &c. &c. With the life of the author.",Thomas Gray,63,1,0,1,0,0,1,0,2,1,0,2,3,0,1,0,0,0,2,0,2,1,0,0,1,4,0,0,1,2,2,1,0,0,1,0,1,0,0,0,2,1,0,0,0,2,1,0,2,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,2,2,0,3,0,0,2,1,2,0,1,0,0,3,1799,1,1,"[Ludlow] : Printed and sold by George Nicholson, College, Ludlow. Sold also by T. Knott, 47, Lombard-Street; and Champante and Whitrow, 4, Jewry-Street, Aldgate, London; and all other booksellers. Anno, 1799.",Ludlow,63,male,1716,1771,TRUE,"voice of Anguish! where each old poetic mountain inspiration breathed around; every shade and hallowed fountain murmured deep a solemn sound: till the sad Nine, in Greece's evil hour, left their Parnassus for the Latian plains. Alike they scorn the pomp of tyrant Power , and coward Vice, that revels"
1312100600_000006,The poems of Anna Maria.,"Jones, Anna Maria",52,0,0,1,0,0,1,1,0,1,1,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,2,4,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,1,3,0,1,0,1,0,0,1,0,0,2,1793,1,1,"Calcutta : From the press of Thomas & Ferris, 1793.",Calcutta,70,female,,,FALSE,"of the COLDEN DREA1V, Bear my frail Belgg through the puzrple Sky. Yes -- dear Illuaion, thou dost kindly throw A twvilight Gloryr over my shattered Sense; I feel the transier~t momentary Glow, tihe tender Solaces of Heaven dispense. Hush! -- twas the 1'viemu'r of'; the hiurtling wind, That: nightly"
1518401200_000003,"Thoughts on the glorious epiphany of the Lord Jesus Christ. A poetical essay written at Southampton in the year MDCCLVII. Sacred to friendship. By the Reverend William Dodd, lecturer of West-Ham, Essex, and St. Olave's, Hart-Street, London.",William Dodd,84,0,0,1,1,1,3,1,0,1,1,0,2,0,4,6,2,1,0,0,1,4,0,1,1,0,0,0,1,2,3,5,0,1,1,0,2,0,0,2,5,0,3,15,0,1,0,0,0,0,2,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1758,1,1,"London : Printed by W. Faden, and sold by E. Dilly, in the Poultry near the Mansion-House, MDCCLVIII. [1758].",London,56,male,1729,1777,FALSE,"it teach To recparate from our souls its fatal love , And lead to nobler hope, to nobler love , 7$ Hope, that deceives not 3 Love , thatt never fails i Come, then, maria, and as joined in heart , And that tweet nuptial union, whence hath flow'dl Streams"
0699700700_000061,"Horæ lyricæ. Poems chiefly of the lyric kind, in three books. ... By I. Watts, D.D.",Isaac Watts,67,0,0,0,0,0,3,1,0,2,2,2,0,0,3,1,3,1,1,0,1,0,3,0,0,2,0,0,3,0,2,3,0,0,1,0,2,0,0,2,3,1,0,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,1,3,0,0,1,1,1,1,1,0,0,1,1,2,0,1,0,1,1,1731,1,1,"London : printed for Richard Hett, 1731.",London,368,male,1674,1748,TRUE,"Atheist fled, His kindled Arrows still purfoe, His Arrows firike the Atheist through', And over his inmort Powers a shuddering Horror spread. The Marble Heart groans with an inward Wound: Blaspheming Souls of hardened Steel Shriek out amazed at the new Pangs they feel, And dread the Echo's of the"
0557401200_000041,"A collection of psalms and hymns, chiefly intended for public worship. By Rowland Hill, A.M.",Rowland Hill,91,0,0,1,0,0,3,0,0,4,1,8,0,1,2,3,2,1,2,0,0,2,9,0,0,1,2,0,0,0,2,4,0,0,2,0,5,0,4,2,2,0,2,5,0,1,0,1,0,1,7,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,1798,1,1,"London : printed by A. Paris, Rolls'-Buildings; and sold at Surry Chapel, St. George's Road, 1798.",London,280,male,1744,1833,FALSE,"soul, And every rebel lust control. M A [ 256 ] Angels shall then admire and gaze At sich almighty power and grace; Clap their triumphant wings, and sing, The well wrought conquests of our King. 28;. Chris's Kingdom exalted. P.s.. II HY do the heathen vainly rage, And in"
0332100800_000039,The death of Abel. In five books. Attempted from the German of Mr. Gessner.,Salomon Gessner,76,0,2,0,0,2,1,0,0,1,1,1,1,2,1,2,2,1,0,0,0,1,2,0,0,2,2,0,0,0,4,1,1,1,1,0,4,5,0,5,2,1,0,7,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,1,0,3,1,0,1,1779,1,1,"Edinburgh : printed for Alexander Donaldson; and sold at his shop, (no. 48), St. Paul's Church-Yard, London; and at Edinburgh, M,DCC,LXXIX. [1779].",Edinburgh,200,male,1730,1788,FALSE,"the the damp grass, life wept among the clods. Sht. viewed with sixed eyes the starry firmament,. then turning to the grave, said, Here lies all that made life desirable: all my repose, all my joy lies under this earth , which now imbibes my tears . Sleep has forsaken"
0154201600_000074,"The conquest of Canäan; a poem, in eleven books. By Timothy Dwight. [Two lines from Pope].","Babcock, Elisha",102,0,4,0,1,0,4,1,0,2,5,0,0,0,5,1,5,0,1,0,1,0,2,0,0,2,0,0,2,0,1,9,0,0,1,0,1,0,0,2,5,0,0,5,1,3,0,2,1,0,1,7,0,0,1,0,0,0,0,0,4,1,1,0,1,0,1,0,0,0,0,1,0,3,1,0,0,11,2,1785,1,1,"Hartford : Printed by Elisha Babcock, M,DCC,LXXXV. [1785].",Hartford|Hartford.,323,male,1753,1821,FALSE,"Through boundless space careering flames arc driven; Truth's sacred hots descend, and all the thronesofheaven, See crowding millions, cali'd from earth's far ends, 795 See hell's dark world , with fearful gloom, ascends, In throngs incomprehensible! Around Worlds after worlds , from nature's farthed bound, Called by th' Archangel's voice"
0877100400_000033,"A supplement to the works of Peter Pindar, Esq. Being a select collection of humorous poems which have appeared under the signature of Matthew Bramble, Esq.","M'Donald, Andrew",61,0,0,1,1,0,1,2,0,4,1,1,3,0,0,2,2,1,0,0,0,2,0,0,1,0,1,0,1,2,0,2,0,0,0,0,1,0,0,1,0,1,1,2,2,1,0,0,3,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,3,0,0,0,1,3,0,2,0,1,0,1797,1,1,"London : printed for W. Nichol, [1797].",London,361,male,1755,1790,FALSE,"thy tortures feel increaft, Thou need'ft not whips nor flames, for hell is in thy breast. LXVII Down on the miserable rock I lay, Mong horrid objets that appal the soul. Far from above there came a glimmering ray, That showed the entrails of this dismal hole; And deep below"
0652801300_000002,"Four select poems. Never before printed. By John Hoy, junior.","Hoy, John",69,0,4,0,1,0,4,2,0,3,2,0,2,1,1,2,1,0,1,0,0,0,3,2,2,0,0,0,1,1,0,2,1,1,1,0,2,0,0,0,4,0,1,3,0,3,0,0,2,0,2,1,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1780,1,1,"Edinburgh : printed and sold by T. Evans, London; C. Elliot, Edinburgh; J. Duncan, Glasgow; R. Morison, Perth; and G. Milne, Dundee, [1780?].",Edinburgh,16,male,1755,1781,FALSE,"front erect, despising fears , Let then th' intrepid numbers flow along, Bold, equal, constant, permanent and strong: Not so when frantic terror wildly flares, With trembling limbs, bedewed, and itiffen'd hairs; Eis faltering accents, and diforder'd pace, Each look, each jefture marks his deep distress: The starting verse let"
0703000502_000013,Poems by Mrs. M. Robinson.,Mary Robinson,71,0,0,1,1,0,4,1,1,2,1,1,1,1,2,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,4,0,0,8,0,1,0,0,2,1,1,3,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,1,3,0,0,1,2,0,0,4,0,1,0,1791,2,2,"London : printed by J. Bell, British-Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCI. [1791].",London,234,female,1758,1800,TRUE,"a dream; A glittering PHANTOM, formed to cheat, The RAINBOW of YOUTH's sunny beam. On air built throne the mischief dwells, Bright to the fascinateg view; - / C Serene amidst tempestuous spells, Disguised in tints ofheav'nly hue! We gaze, we wonder at his charms; So passing fair the Boy"
0265000800_000040,"A new collection of hymns, particularly designed for the use of the congregation at the chapel, in Jewry-Street, Aldgate, London. The fifth edition, revised and corrected. Published by ... W. Aldridge.",William Aldridge,69,0,2,0,0,2,1,1,0,4,1,3,0,1,1,4,3,1,1,0,0,0,5,1,0,0,0,0,1,0,2,4,1,0,0,1,2,0,3,1,4,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,2,0,1,0,1789,1,1,"[London] : printed by Gilbert & Plummer, for the editor, and to be had of him, and at the chapel, 1789.",London,325,male,1737,1797,FALSE,"But something vet can do the deed, And that dearfomething much I need; Oh! may thy Spirit now'refine From dross, and melt this heart of mine, ic II vt VA - *1 rr gsi ^- s H Y ivi N S F H R FOR F .U N E R"
0388201701_000007,The Messiah. Attempted from the German of Mr. Klopstock. To which is prefix'd his introduction on divine poetry. ...,Friedrich Gottlieb Klopstock,92,0,1,0,0,1,1,1,0,0,1,0,2,1,3,9,6,11,1,0,1,1,8,0,0,1,1,0,1,0,1,7,1,2,3,0,2,2,0,0,2,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,1,0,1,2,3,0,0,0,1,0,1766,1,2,"London : printed for J. Dodsley, F. Newbery, and J. Collyer, 1766.",London,287,male,1724,1803,FALSE,"reached the summit of the mountain. This was the confines of Heaven ; for GOD was there; and there jesvs prayed. Earth resounded, and his voice penetrated the gates of the deep : but it was not the voice of threatenings dreadfully uttered in storm and tempes. It was the"
0499500814_000018,Bell's classical arrangement of fugitive poetry. Vol. XIV.,,64,0,0,3,1,0,1,0,1,0,3,4,3,0,0,1,1,0,1,0,4,1,0,0,1,3,0,0,1,1,3,1,1,1,0,0,0,1,0,1,2,0,1,1,0,0,1,0,3,1,2,1,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,2,0,0,1,2,1,0,0,0,1,0,1791,14,14,"London : printed by John Bell, British-Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCI. [1791].",London,148,unknown,,,FALSE,"vain fraternal fondness pleads, For cold is now his livid cheek C And cold his last aspiring breath: And now with aspect meek, The infant lifts his mournful eye, And asks, with trembling voice , to die, (If death will cure his heaving heart of pain'  heaving heart now"
0184700500_000003,"Poems, by Robert Southey.",Robert Southey,65,0,0,1,0,0,0,1,0,2,2,2,2,1,0,3,0,1,2,0,0,1,1,0,0,1,4,0,3,1,0,2,1,1,0,0,1,0,0,1,1,2,1,4,0,1,1,1,0,0,0,4,0,0,1,0,0,1,0,1,0,3,0,0,0,0,1,0,1,0,0,0,1,1,4,2,0,0,0,1797,1,1,"[Bristol] : Printed by N. Biggs, for Joseph Cottle, Bristol, and G. G. & J. Robinson, London, 1797.",Bristol,215,male,1774,1843,TRUE,"happiness , Or with desolating breath Breathe ruin round , and woe, and death : 16 Oh give to him the flowing bowl, Bid it humanise his soul; He shall not feel the empire's weight, He shall not feel the cares of state, The bowl shall each dark thought beguile,"
0605102300_000009,"An epistle to the Right Honourable Philip Earl of Chesterfield. To which are added, Lawson's obsequies: an eclogue. By William Dunkin, D.D.",William Dunkin,62,0,1,1,0,0,1,4,0,0,0,1,0,0,2,0,1,1,0,0,2,0,2,2,0,2,1,0,0,0,3,3,0,3,1,0,3,1,2,2,1,0,1,3,0,0,0,0,0,1,2,1,0,1,0,0,1,0,1,1,2,1,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,1759,1,1,"Dublin : printed by George Faulkner, in Essex-Street, M.DCC.LIX. [1759].",Dublin,58,male,1709,1765,FALSE,"to Pole the forky Lightnings fly; From Pole to Pole redoubled Thunders roar, The frighted Billows bound from Shore to Shore, [305 Then ihrink into themselves: Convulsions rend The Clouds : The Clouds in Cataracts descend: The Gloom dispelled, a sudden Calm ensues, The Sun returns, the Meads unfold their"
0447800101_000008,The messiah. Attempted from the German of Mr. Klopstock. To which is prefix'd his introduction on divine poetry. ...,Friedrich Gottlieb Klopstock,93,0,1,0,0,1,1,1,0,0,1,0,2,1,3,9,7,11,1,0,1,1,8,0,0,1,1,0,1,0,1,7,1,2,2,0,2,2,0,0,2,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,1,0,1,2,3,0,0,0,2,0,1763,1,2,"London : printed for R. and J. Dodsley, in Pall-Mall; T. Durham, at the Golden-Ball in the Strand; T. Field, at the Corner of Pater-Noster Row; and J. Collyer, at No. 27, in Plough Court, Fetter Lane, MDCCLXIII. [1763].",London,286,male,1724,1803,FALSE,"was the confines of Heaven ; for GOD was there; and there jesus prayed. Earth resounded, and his voice penetrated the gates of the deep : but it was not the voice of threaten ings dreadfully uttered in storm and tern pest. It was the voice of the b!essed SA."
0885801000_000013,Tetelestai: the final close. A poem. In six parts. By David Bradberry.,David Bradberry,86,0,0,2,0,0,2,0,0,4,1,6,0,2,0,4,2,0,1,0,1,1,5,0,0,1,0,0,2,0,3,4,0,1,1,0,4,0,1,5,3,0,0,4,0,0,0,0,3,0,3,2,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,3,1,0,0,1,1,1,0,0,1,3,0,1794,1,1,"Manchester : printed for the author, by G. Nicholson & Co. Sold by J. and C. Rivington, Booksellers, St. Paul's Church-Yard; S. Conder, Stationer, Cheapside, London; and J. Thomson Manchester, 1794.",Manchester,93,male,1736,1803,FALSE,"affright; But, cann't destroy. Amidst 96 Amidst a wondering World ; themselves amazed! From the dccp Plunge of Death , these Souls were From mor.il Death ; frum Guilt Sin; Erais'd: From Crimes confessed; and Power within, Of Passions base; to live, Grateful to God ; and give, To him"
1345700400_000071,"The state of innocence, and fall of man, described in Milton's Paradise lost. Rendered into prose. With historical, philosophical, and explanatory notes. From the French of the Learned Raymond de St. Maur. By a Gentleman of Oxford.",John Milton,78,0,0,0,0,0,4,1,0,7,1,0,1,2,2,3,1,1,0,0,0,1,4,1,0,2,2,0,1,2,1,10,2,1,1,0,2,0,0,0,2,0,0,4,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,1,1770,1,1,"Aberdeen : Printed and sold by John Boyle, MDCCLXX. [1770].",Aberdeen,436,male,1608,1674,TRUE,"how can hearts that are not free be tried, whether they serve willingly or not who will do nothing but what they must by deftinty and can choose no other? I myself, and all the hoi of angels that stand in the sight of the throne of God hold our"
1399201200_000210,"The New-York magazine; or, Literary repository: for ...",,63,0,1,0,0,0,1,2,2,5,2,0,2,2,1,1,1,0,0,0,3,1,1,0,0,0,1,0,2,0,1,1,0,1,1,0,0,0,0,0,4,0,1,2,2,3,0,0,4,0,2,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,2,0,0,0,1,0,1795,1,1,"New York [New York] : printed by Thomas and James Swords, no. 27, William-Street, <1790-",New York,760,unknown,,,FALSE,"And fragrant is the fertile soil, When gentle showers its bosom touch, Bid the expanding foliage smile, And decorate the verdant couch . Grateful is thy approach, mild Even, And thine, still Night / the solemn firain Of thy sweet bird the gems of Heaven Led by the Moon in"
0262900400_000017,"Essays, moral and miscellaneous. Viz. An introductory speech from Solomon, with an ode. A Vision on a Plan of the Ancients. A Sketch of Life after the Manners of the Moderns. The State of Man; his Passions, their Objects, and End; their Use, Abuse, Regulation, and Employment. With a Poem Sacred to the Memory of the Princes of Wales, and of Orange. Part I.",James Fortescue,54,0,1,2,0,1,1,3,0,1,0,0,3,0,0,2,0,1,0,0,0,2,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,4,2,1,0,0,0,0,1,0,1,1,3,0,0,1,3,2,0,3,1,1,0,1752,1,1,"London : printed for R. Baldwin, jun. at the Rose in Pater-Noster Row, MDCCLII. [1752].",London,101,male,1716,1777,FALSE,"sounding flow. From the caverned Earth there burfi Hollow murmuring Calls to Dut; While beckoning Ghofs, the Busts among, As fancy bodied seemed to throng: Horror heightening all the Gloom, Nature's universal Tomb! Through all the Region dismal, dank, Many a Chain was heard to clank: Where fcrcarn'd the bittern,"
0277200100_000012,The pleasures of imagination. A poem in three books.,Mark Akenside,74,0,1,0,1,0,2,4,0,0,1,0,0,3,3,2,3,2,0,1,3,0,2,0,1,7,1,0,2,1,1,3,0,0,4,0,2,0,0,0,1,0,1,3,1,1,0,0,3,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,1744,1,1,"London : [s.n.], Printed in the Year MDCCXLIV. [1744].",London,104,male,1721,1770,TRUE,"395 With constant steps her gay companion ftay'd The fair Euphrosyne, tne gentle queen Of smiles, and graceful gladness, and delights That cheer alike the heartsoof mortal men 395 And Fow'rs immortal . See the mhining pair! Behold where from his dwelling now disclose, They quit their youtfifll charge and"
1243700202_000053,"The poetical works of Mr. John Milton. Containing Paradise lost, In Twelve Books; Paradise regain'd, In Four Books; Samson Agonistes, A Dramatick Poem. And his poems on several occasions. With a tractate of education. In two volumes.",John Milton,79,0,0,0,0,0,5,1,0,3,1,3,1,0,2,3,1,0,0,0,0,0,2,0,1,0,2,0,1,1,1,3,1,0,1,0,3,0,0,2,3,2,1,4,0,4,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,4,0,0,0,0,0,2,3,0,0,3,0,2,0,0,2,2,1,1748,2,2,"Dublin : printed on Irish paper, for G. Risk, G. and A. Ewing, and W. Smith, Booksellers in Dame-Street, M,DCC,XLVIII. [1748].",Dublin,349,male,1608,1674,TRUE,"no more than what is falfe and: vain, And merely mortal dross; So little is our loss, So little is thy gain. For when as each thing bad thou had entombed, And last of all thy greedy self consume; Then long eternity shall greet our bliss With an individual kifs;"
0310800400_000033,The death of Abel. In five books. Attempted from the German of Mr. Gessner.,Salomon Gessner,72,0,1,0,1,1,0,3,0,3,4,0,0,1,0,2,0,2,2,0,0,2,3,0,0,2,1,0,1,1,6,3,0,1,0,0,1,0,0,0,3,0,0,2,1,3,2,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,4,1,0,0,1,1,0,2,1,0,0,1783,1,1,"London : printed for T. Osborn, in St. Paul's Church-Yard, and J. Mozley, in Gainsbrough, M,DCCLXXXIII. [1783].",London,202,male,1730,1788,FALSE,"CREATOR ALMIGHTY; SAVIOUR PROPITIOUS! my soul, overpowered by thy goodness, can but imperfedli express the immensity of thy benefits, and the extent of its gratitude. Thy ever waking Providence guards thy creatures, when covered by the veil of night , sleep weighs down their eyelids. May my grateful thanks arise"
0363700500_000083,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. To which is prefixed, an essay on elocution. By William Enfield, ...",William Enfield,79,0,1,3,0,0,0,1,0,4,0,0,1,3,0,1,2,1,1,0,2,0,0,0,3,1,3,0,1,0,4,2,1,2,1,0,4,0,0,2,2,0,0,10,1,0,1,1,1,0,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,5,1,0,0,1,0,1,0,0,0,2,0,1781,1,1,"Dublin : printed by James Williams, 1781.",Dublin,371,male,1741,1797,FALSE,"His paly circlet, at his. warning lamp The fragrant Hours, and Elves Who slept in flowers the day , And many a Nymph who wreathes her brows with sedge, And sheds the frefh'ning dew, and lovelier still, The pensive Pleasures sweet Prepare thy shadowy car, Then lead, calm Votress, where"
0119000100_000040,"Milton's Paradise lost, with the life of the author to which is prefixed the celebrated critique by Saml Johnson LL.D.",John Milton,82,0,1,1,0,1,2,2,1,2,2,0,1,2,0,4,0,0,1,0,0,0,6,2,1,2,1,0,0,0,0,5,0,0,0,0,0,3,0,1,4,0,0,0,2,3,0,1,10,0,0,1,0,0,0,0,0,2,2,3,0,0,0,0,2,0,5,4,0,0,0,2,0,0,0,0,0,0,0,1799,1,1,"London : printed by C. Whittingham, for T. Heptinstall. And sold by H. D. Symonds; J. H. Hookham; J. J. Black; R. H. Wesley; and all the principal booksellers in England, Scotland, Ireland, & America, 1799 [1800].",London,431,male,1608,1674,TRUE,"cliff, that overhung Still as it rose, impossible to climb. Betwixt these rocky pillars Gabriel sat, Chief of th' angelic guards, awaiting night ; 550 About him exercised heroic games Th' unarmed youth of Heaven , but nigh at hand Celestial armoury, shields, helms, and spears, Hung high with diamond"
0193300400_000021,"A select collection of hymns, to be universally sung in all the Countess of Huntingdon's chapels. Collected by her ladyship.","Selina Hastings, Countess of Huntingdon",86,0,0,1,0,0,1,1,0,0,2,2,0,0,1,4,2,1,2,0,0,0,6,0,0,1,0,0,0,0,5,4,2,0,0,0,3,0,7,1,2,0,3,12,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,3,0,0,1,1,2,0,1,0,2,0,1780,1,1,"London : printed for and sold by Hughes & Walsh, Stationers & Booksellers, Inner Temple Lane, MDCCLXXX. [1780].",London,452,female,1707,1791,FALSE,"When GOD the mighty Maker died For man his creature's sin. Thus might I hide my blushing face, While thy dear cross appears; Dissolve my heart in thankfulness, And melt my eyes to tears . But drops of grief can never repay That debt of love I owe; Here, LORD,"
0321700700_000005,"The summer's eve; a poem. By John Bidlake, A. B. Chaplain To His Royal Highness The Duke Of Clarence, And Master Of The Grammar School, Plymouth.",John Bidlake,58,0,1,2,0,0,3,2,0,1,1,1,2,1,0,2,1,0,2,1,0,1,0,0,0,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,2,1,1,1,1,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0,0,4,0,1800,1,1,"London : printed by T. Bensley, Bolt-Court, Fleet-Street. Sold by Murray and Highley, Fleet-Street; and R. Bliss, Oxford, MDCCC. [1800].",London,102,male,1755,1814,FALSE,"While Ocean hugs thee in his stormy waste; From golden clouds profuse, with lavish hand , Prosperity sheds bounties over thy land; ith favouring breezes swells the adventurous sail, And pregnant blssings wafts in cvenr gale. Imagination turns to distant lands, And views the conflicts dread of hostile bands; Where"
