PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(answer),termFreq(appear),termFreq(author),termFreq(cafe),termFreq(concern),termFreq(copi),termFreq(countri),termFreq(court),termFreq(date),termFreq(desir),termFreq(duke),termFreq(end),termFreq(england),termFreq(fend),termFreq(follow),termFreq(form),termFreq(friend),termFreq(gener),termFreq(god),termFreq(hand),termFreq(hope),termFreq(hous),termFreq(inform),termFreq(know),termFreq(ladi),termFreq(late),termFreq(law),termFreq(letter),termFreq(life),termFreq(littl),termFreq(london),termFreq(love),termFreq(manner),termFreq(mean),termFreq(mention),termFreq(noth),termFreq(number),termFreq(offic),termFreq(order),termFreq(paper),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(read),termFreq(reason),termFreq(receiv),termFreq(return),termFreq(servant),termFreq(sever),termFreq(taken),termFreq(think),termFreq(thought),termFreq(word),termFreq(write),termFreq(written),termFreq(wrote),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0225600202_000042,"The works of Mr. Alexander Pope, In prose. Vol. II.",Alexander Pope,59,1,0,0,0,1,1,0,1,1,1,0,1,2,2,0,0,0,3,0,0,1,2,0,1,4,4,1,0,3,3,1,2,0,3,2,0,2,0,0,0,1,2,2,0,3,0,0,3,0,1,0,0,0,2,0,1,1,0,1741,2,2,"London : printed for J. and P. Knapton, C. Bathurst, and R. Dodsley, M.DCC.XLI. [1741].",London,435,male,1688,1744,TRUE,"that solicitude about your own affairs, which perpetually filled your thoughts and disturbed your conversation. For if it be TRUE what Mr. Pope seriously tells me, you will have opportunity of saving every groat of the interest you receive ; and so by the time he and you grow weary"
1079801102_000174,"Memoirs of Great Britain and Ireland. From the dissolution of the last Parliament of Charles II. until the sea-battle off La Hogue. Volume II. Consisting chiefly of letters from the French Ambassadors in England to their Court; and from Charles II. James II. King William, and Queen Mary, And the Ministers and Generals of those Princes. Taken from the Depôt des Affaires etrangeres at Versailles, and King William's private Cabinet at Kensington. Interspersed with Historical Relations, necessary to connect the Papers together. By Sir John Dalrymple, Bart.","Sir John Dalrymple, 4th Baronet",57,2,0,1,0,0,1,2,0,6,3,1,2,0,3,0,2,0,0,0,0,0,0,1,1,2,2,4,0,4,0,0,0,0,1,1,1,0,0,0,2,2,0,2,2,2,0,1,1,0,0,0,0,1,1,1,1,1,0,1773,2,2,"London : printed for W. Strahan; and T. Cadell in the Strand: and A. Kincaid and W. Creech, and J. Balfour, Edinburgh, MDCCLXXIII. [1773].",London,935,male,1726,1810,FALSE,"time occasion for it. He was denied that also, which made him make more haftr away than he designed to do at his arrival here. I am told he intends to leave my Lady Northumberland at Montpellier, and to pass thc winter himself in Italy at least he pretends this."
0044402101_000052,Original papers relative to the disturbances in Bengal. Containing every material transaction from 1759 to 1764. In two volumes. ...,,70,0,2,2,1,0,2,3,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,12,0,0,0,0,1,0,0,0,0,5,2,1,1,2,0,0,2,0,5,1,1,1,1,0,0,0,7,1,4,1765,1,2,"London : printed for J. Newbery, at the Bible and Sun in St. Paul's Church-Yard, MDCCLXV. [1765].",London,308,unknown,,,FALSE,"mir this matter to your Excellency, and request, that you will write a reprimand to the said Mun seram, and command him to release the opium. I request a speedy answer to this address, that I may write accordingly to Mr. Else. N, 2 From the Nabob to Mr. Else."
0379500700_000025,"The life of Sir Thomas Pope, founder of Trinity College Oxford. Chiefly compiled from original evidences. With an appendix of papers, never before printed. The second edition, corrected and enlarged. By Thomas Warton, B. D. fellow of Trinity College, and F.S.A.",Thomas Warton,55,1,5,2,1,1,2,0,0,2,0,1,3,1,2,0,1,3,1,1,1,0,0,0,0,0,2,0,0,2,1,2,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,2,1,0,2,1,1,4,0,1,1,1,1780,1,1,"London : printed for Thomas Cadell in the Strand, MDCCLXXX. [1780].",London,488,male,1728,1790,FALSE,"lord Courteney and the princess, king and queen of England f. In how licentious a manner her cha raaer was abused, appears from a curious manuscript paper preserved in the British Museum, entitled, "" A relation how one Cleber, "" 1556, proclaimed the lady Elifabethe queen, ""and her beloved bedfellow,"
0586700300_000140,"Memoirs of affairs of state: containing letters, written by ministers employed in foreign negotiations, from the Year 1697, to the latter End of 1708. With Treaties, Memorials, and other Transactions, mentioned in the said Letters. Published by Christian Cole, Esq; Some time Resident at Venice.","Cole, Christian",69,0,1,1,0,2,1,2,0,9,0,2,4,1,3,0,0,0,0,0,2,0,2,1,1,2,0,2,0,8,0,3,1,0,1,0,0,0,0,0,3,0,0,1,0,1,0,1,4,0,0,0,2,3,1,0,2,0,2,1733,1,1,"London : printed for the editor; by Henry Woodfall, at Elzevir's-Head without Temple-Bar, M.DCC.XXXIII. [1733].",London,571,unknown,,,FALSE,"London , which he pretends is his Right next Year. avajfour, as 1 am told, is now in Slanders, with my Lord Aylesbuy. The Court of France goes to Fontaineblea the 23d. intant, and the late King of England , and the P. Prince of Wales on the 27th. The"
0620900102_000136,"Memoirs of the life and administration of Sir Robert Walpole, ... With original correspondence and authentic papers, never before published. In three volumes. ... By William Coxe, ...",William Coxe,66,4,1,1,0,0,1,0,0,0,0,0,10,1,1,0,0,1,2,1,0,1,1,1,1,2,1,1,2,4,1,1,0,0,0,0,0,1,0,1,3,4,0,3,1,0,0,1,0,0,0,0,1,7,2,1,1,0,1,1798,2,3,"London : printed [by James Easton, Salisbury] for T. Cadell, jun. and W. Davies, 1798.",London,735,male,1747,1828,FALSE,"Peterborough informs him of the Jituation and' sentiments of the duke of Orleans. the removal of Jir Luke Schaub necef fary. rumour that lord Carteret is going embajador to France. accufes. lord Midleton and the Brodericks of fomenting the discontents in Ireland,. on account of Wood's patent. defends the coinage."
0430602000_000051,"The life and character of the Reverend Benjamin Colman, D.D. late Pastor of a church in Boston New-England. Who deceased August 29th 1747. By Ebenezer Turell, A.M. Pastor of Medford. [Two lines of quotations].",Mather Byles,56,1,0,0,1,0,1,1,1,4,1,1,0,1,7,0,0,1,0,3,0,0,2,1,2,1,0,3,2,4,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,2,1,0,1,0,0,0,1,1,2,0,1,0,0,1749,1,1,"Boston, New-England : Printed and sold by Rogers and Fowle in Queen-Street, and by J. Edwards in Cornhill, MDCCXLIX. [1749].",Boston,254,male,1706,1788,FALSE,"and fine Letter of Mr. Colman's to the good bi/hop dated December x7th 1725 ""Sir Mr. Dummierin his last informs me that your Lordflip is pleased to express: yourself sorry that I have declined the: Prefidentfhip of our College, to which the Fellows chose me the last Year; But while"
1197100102_000028,"The history of the Royal Society of London for improving of natural knowledge, from its first rise. In which The most considerable of those Papers communicated to the Society, which have hitherto not been published, are inserted in their proper order, as a Supplement to the Philosophical Transactions. By Thomas Birch, D. D. Secretary to the Royal Society. ...",Thomas Birch,64,3,0,1,1,2,2,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,4,0,2,0,0,0,6,0,1,3,0,0,1,2,0,3,0,5,5,1,1,0,1,0,1,0,2,0,1,0,2,2,0,1,2,2,1756,2,4,"London : printed for A. Millar in the Strand, MDCCLVI. [1756]-57.",London,509,male,1705,1766,FALSE,"hard kennel rock, which made a cracking noise; whereupon these stones were thrust out to a great number . It was ordered , that some of the members of the society, who were in Ireland, be written to, to inquire after the truth of this relation: As also that the"
1179900200_001211,"A general martyrology, containing a collection of all the greatest persecutions which have befallen the Church of Christ, from the creation, to our present times: wherein is given an exact account of the Protestant sufferings in Queen Mary's reign. Whereunto IS Added, A large Collection of Lives of great Persons, eminent Divines, and singular Christians, famous in their generations for Learning and Piety; and most of them Sufferers in the cause of Christ. Together, With the Lives of Gustavus Ericson King of Sweden, Jasper Coligni Admiral of France, who was slain in the Massacre of Paris, and Joan Queen of Navarr, who died of Poison a few days before that bloody Massacre. Likewise of divers other Christians who were eminent for Prudence and Piety. By Samuel Clarke, late Pastor of St. Bennet-Fink, London.",Samuel Clarke,62,1,1,2,2,2,1,1,1,2,0,4,2,0,7,0,2,0,1,0,1,0,0,1,2,1,0,1,7,2,0,1,0,0,0,1,1,1,0,0,3,2,1,1,0,0,0,0,1,1,0,2,0,0,0,2,0,0,1,1770,1,1,"Glasgow : printed by J. Galbraith and Company, Paul's Closs Above The Cross, M,DCC,LXX. [1770].",Glasgow,886,male,1675,1682,TRUE,"Ja. Garden proftilol England , and at lall took a honfe in Newcafile, whither divinity in Old Aberdeen, Mr Geo. Andetfonin Mortlit, he brought his family. Mr Jo. Barclay in Cruden, Mr Jo. Corkbrin at Old. By this time colonel Struthers had repeated orders Deer, and Mr Pat. Icnas at"
1026700102_000102,"The earl of Strafforde's Letters and dispatches, with an essay towards his life by Sir George Radcliffe. From the originals in the possession of his great grandson The Right Honourable Thomas Earl of Malton, Knight of the Bath. By William Knowler, LL. D. Rector of Irthlingborough. ...","Thomas Wentworth, 1st Earl of Strafford",58,0,1,1,1,0,1,1,1,2,1,1,0,1,5,0,2,0,1,0,3,0,1,1,0,1,0,2,0,3,0,0,1,1,0,0,1,0,2,5,3,1,0,0,2,1,0,1,1,1,2,0,0,4,2,0,0,0,0,1739,2,2,"London : printed for the editor, by William Bowyer, MDCCXXXIX. [1739].",London,447,male,1593,1641,FALSE,".That wic I writ latey cdmearoig Report railed of Unkindnc~ between your a.d.1637: Lordip ad aif, Itboht had been raifd in the Court and fprad into the Coun ~ try, brt qm arch, a priely made as I could, I find it was rifed in the Country a seat to"
0432600502_000247,"Memoirs of the life and administration of Sir Robert Walpole, ... With original correspondence and authentic papers, never before published. In three volumes. ... By William Coxe, ...",William Coxe,66,1,2,0,1,0,1,0,0,1,0,1,4,0,0,0,0,0,4,0,0,2,6,0,4,2,1,1,0,4,0,1,0,1,3,0,0,1,0,0,2,2,0,2,2,1,0,1,1,2,5,0,0,3,0,0,3,0,1,1798,2,3,"London : printed [by James Easton, Salisbury] for T. Cadell, jun. and W. Davies, 1798.",London,729,male,1747,1828,FALSE,"himself, which you will deliver to him, and make him sensible of his majely's great esteem and affection for him, in having condescended to give him this early mark of it. THE DUKE OF NEWCASTLE TO THE EARL OF WALDEGRAVE. Uncertain slate of the minairy. the king determined to pusfue"
0975200600_000010,"Collections of cases, memorials, addresses, and proceedings in Parliament, relating to insolvent debtors, customs and excises, admiralty-courts, and the valuable liberties of citizens. To which are added, Observations on the embargo in Ireland.",,55,0,3,2,1,3,2,1,1,1,0,0,0,0,2,0,0,0,1,1,0,0,3,3,1,0,0,0,5,3,0,1,0,0,1,2,0,0,1,1,1,1,1,2,0,0,0,1,1,0,0,0,2,1,2,0,2,0,2,1757,1,1,"London : printed for R. Griffiths, in Pater-Noster Row, MDCCLVII. [1757].",London,162,unknown,,,FALSE,"tendance on notice by the afignees. The bankrupt refusing may be arrejfed by a war Ibid. rant from the commiifloners. Second dividend. p. 4s. Creditors may prove their debts at the second dip. 49- vidend. Lafl dividend. Ibid. No suit in equity Shall be commenced without the Ibid.;, iconfent of"
0387701001_000002,"The vicar of Wakefield, a tale, by Dr. Goldsmith. Two volumes in one. ...",Oliver Goldsmith,58,1,0,4,1,0,0,0,0,1,0,2,5,0,2,0,1,0,3,1,0,0,1,1,0,1,0,2,1,2,0,0,3,0,2,1,1,0,1,0,3,0,0,2,0,0,1,0,3,2,1,2,0,0,1,1,1,1,3,1796,1,2,"London : printed for C. Cooke, and sold by all the booksellers in Great Britain and Ireland, [1796?].",London,121,male,1728,1774,TRUE,"low on his return to England , that he with difficulty got to the metropolis, his whole frock of cash amounting to no more than a few halfpence. An entire firanger in London , his mind was filled with the most gloomy refletions in consequence of his cmbarraffd situation. He"
0870000104_000118,"The works of Alexander Pope, Esq. complete. With his last corrections, additions, and improvements: together with the commentary and notes of his editor. A new edition, in five volumes. To which is annexed the life of the author, compiled from Original Manuscripts, with a Critical Essay on his Writings and Genius. By Owen Ruffhead, Esq.",Alexander Pope,59,2,0,0,0,2,1,0,1,1,1,4,0,1,1,0,0,0,4,0,1,1,2,2,1,2,2,1,0,2,4,0,2,0,2,2,0,1,0,0,0,1,2,0,0,4,0,0,2,2,1,0,1,0,2,0,0,1,0,1769,4,5,"London : printed for C. Bathurst, H. Woodfall, W. Strahan, J. and F. Rivington, W. Johnston, B. White, T. Caslon, T. Longman, B. Law, Johnson and Payne, S. Bladon, T. Cadell, and the Executors of A. Millar, MDCCLXIX. [1769].",London,519,male,1688,1744,TRUE,"parson of Salisbury reckoned twi e the Stones of Stonehenge, which are either ninety-two or ninety three. I desire to present my most humble acknowledgments to my Lady Duchess in return of her civility. I hear an ill thing, that fle is matre pulchra filid pulchrior: I never saw her"
0697600800_000008,"A sermon preached at Christ-Church, Dublin. On the 28th of March, 1756. before the Incorporated Society, for promoting English Protestant Schools in Ireland. By John. Lord Bishop of Ferns and Leighlin. Published at the Request of the Society, With a continuation of the Society's proceedings, to the 25th of March, 1756.",John Garnett,58,0,2,1,0,1,0,0,2,0,2,0,2,2,2,0,1,2,0,3,2,0,1,1,1,0,0,3,0,0,1,0,1,0,1,3,3,0,3,1,1,0,1,4,1,2,1,0,1,1,1,3,0,0,1,0,0,0,0,1756,1,1,"Dublin : printed by S. Powell, in Crane-Lane, Printer to the Society, MDCCLVI. [1756].",Dublin,79,male,1709,1782,FALSE,"have made among the common People of Ireland, for an Age past, being observed by some worthy Persons of this Kingdom, they formed themselves into a voluntary Society for setting up Parochial Schools, as the best Remedy they could provide in that Cafe . Hereupon many such Schools were set"
1207100113_000053,The works of Jonathan Swift. D.D: D.S.P.D. With notes historical and critical by J. Hawkesworth. L.L.D. And others. Vol. I.,Jonathan Swift,60,3,0,0,1,0,2,1,1,2,0,0,2,1,2,0,0,0,7,1,1,1,3,0,0,1,1,0,0,1,2,3,1,1,1,0,0,0,1,0,2,0,2,3,0,1,0,0,2,0,1,1,0,1,1,2,3,0,1,1767,13,17,"[Dublin] : Printed for J. Williams Dublin, 1767-68.",Dublin,263,male,1667,1745,TRUE,"could not live a day. Since my coming to tc.wn, I have been very little abroad, the weather has been so severe . I muf acquaint you, (because I know it will please you) that during my sickness I had many of the kindest proofs of friendflip, particularly from the"
0458000409_000006,Miscellanies. The ninth volume. By Dr. Swift.,Jonathan Swift,58,1,0,0,1,1,1,1,2,0,0,0,0,1,3,0,1,0,1,0,0,0,1,2,2,0,0,0,4,1,0,1,1,0,1,1,0,2,2,2,2,1,3,2,1,6,3,0,1,0,0,0,0,3,0,0,2,1,0,1751,9,9,"London : printed for C. Davis, against Gray's-Inn Gate, Holborn; and C. Bathurst, opposite St. Dunstan's Church, Feetstreet, MDCCLI. [1751].",London,282,male,1667,1745,TRUE,"the haft Ininuation, that might pofibly affeet the Passions, .6r Interests of any one single jury man, much less of a whole Juwy; whereof every Man muss be convinced, who will just give himself the Trouble to dip into the common printed Trials: So as, it is amazing to think"
1550504000_000016,"The trial of Thomas Muir, younger of Huntershill, before the High Court of Justiciary, at Edinburgh: on Friday, the 30th of August, 1793: on a charge of sedition. From the records of the court, and notes of the evidence taken during the trial: To which are added, the speeches of the Lord Advocate, Mr Muir, and the lord justice clerk, addressed to the jury.","Muir, Thomas",68,2,5,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,5,3,0,1,1,1,1,1,0,0,0,7,1,0,5,0,0,0,2,0,1,0,1,2,6,1,0,2,3,0,2,2,0,0,3,0,2,0,0,1,0,1793,1,1,"Edinburgh : Printed for James Simpson, Royal Exchange: and J. Hamilton, Beech-street, London, 1793.",Edinburgh,108,male,1765,1798,FALSE,"exceptionable passages; such as, that an inviolable constitution was a tyranny; and he thought a paper saying so was not proper to be read : He did not at the same time, say it was feditioils, but that it contained expressions that were too ftrorig: That Mr Muir rather defended"
0229500910_000006,"The works of Alexander Pope, Esq. In ten volumes complete. With his last corrections, additions, and improvements; together with All his notes, as they were delivered to the Editor a little before his Death: printed verbatim from the octavo edition of Mr. Warburton.",Alexander Pope,55,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,5,0,0,1,0,1,3,2,0,2,0,3,1,0,1,1,1,0,1,2,1,1,1,3,1,3,0,0,0,0,3,0,0,1,1,2,2,0,3,2,1,1754,10,10,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson and S. Draper, and C. Bathurst, MDCCLIV. [1754].",London,334,male,1688,1744,TRUE,"his miltrefs, not very corret, but in a strain purely what a poetical Quaker Should do, commending her look and habit, cit gave me a hint that a set of Quaker pastorals mightluc ceed, if our friend Gay * could fancy it, and Ithink it. a fruitful subjet; pray hear"
1295301100_000010,"Memorial of the Count de Guines, the French Ambassador to the court of London; against Messieurs Tor and Roger, formerly his secretaries, and aginst Mr. Delpech. Translated from the Paris copy.","Guines, Adrien Louis de Bonnières de Souastre, Duc de",62,4,4,0,1,0,2,1,0,3,1,2,4,0,4,0,2,0,0,0,0,0,1,0,2,2,0,0,0,3,0,0,1,0,0,1,0,1,0,3,7,0,0,3,0,2,0,1,0,2,0,0,0,2,0,0,1,1,1,1777,1,1,"[London?, 1777?].",London,48,male,1735,1806,FALSE,"Mr. Tort, or any merchant, had any demand upon me, I engaged myelfe either before the tribunals of England , or those of France, not to reclaim the privileges of my pubic charatfer to evade them. The use Mr. Theluflon made of my letter was, to have it presented to"
0139900202_000074,"The works of the Reverend George Whitefield, M.A. Late of Pembroke-College, Oxford, and Chaplain to the Rt. Hon. the Countess of Huntingdon. Containing all his sermons and tracts which have been already published: with a select collection of letters, Written to his most intimate friends, and persons of distinction, in England, Scotland, Ireland, and America, from the year 1734, to 1770, including the whole period of his ministry. Also some other pieces on important subjects, never before printed; prepared by himself for the press. To which is prefixed, an account of his life, compiled from his original papers and letters. ...",George Whitefield,50,1,1,1,1,0,0,1,1,0,0,2,0,0,2,0,2,0,2,0,3,1,1,0,1,1,2,2,0,3,2,0,1,2,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,2,1,1,2,0,2,1771,2,7,"London : printed for Edward and Charles Dilly; and Messrs. Kincaid and Bell [and Creech], at Edinburgh, MDCCLXXI. [1771-1772].",London,482,male,1714,1770,TRUE,"from, yet I am not unmindful of T you. 'he regard your Ladyfinip has been pleased to dlew to a poor unworthy worm, calls for and claims my sin crcfl and mol repeated acknowledgments. This letter brings them, and fhnll be followed , honoured Madam, as the, 0o D cnables,"
