PassageID,Title,Author,Total termFreq,termFreq(accord),termFreq(appear),termFreq(author),termFreq(brought),termFreq(cafe),termFreq(caus),termFreq(charg),termFreq(christ),termFreq(common),termFreq(court),termFreq(death),termFreq(debt),termFreq(declar),termFreq(defend),termFreq(error),termFreq(evid),termFreq(execut),termFreq(faith),termFreq(form),termFreq(gener),termFreq(god),termFreq(grant),termFreq(guilti),termFreq(hall),termFreq(hand),termFreq(hous),termFreq(judg),termFreq(judgment),termFreq(juri),termFreq(justic),termFreq(king),termFreq(know),termFreq(land),termFreq(law),termFreq(life),termFreq(manner),termFreq(matter),termFreq(natur),termFreq(offic),termFreq(opinion),termFreq(order),termFreq(parti),termFreq(peopl),termFreq(person),termFreq(plaintiff),termFreq(plea),termFreq(plead),termFreq(power),termFreq(reason),termFreq(record),termFreq(return),termFreq(rule),termFreq(set),termFreq(sever),termFreq(term),termFreq(think),termFreq(trial),termFreq(word),termFreq(world),termFreq(writ),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0502200108_000044,"Modern reports: or, modern cases in law and equity. In two parts. Part I. Cases in the King's Bench, From the Eighth to the Twelfth Years of King George I. Part II. Cases in Chancery. To which are added some special cases on appeals. Volumes Viii. IX.",Great Britain. Court of Chancery,102,2,1,0,7,0,0,0,0,3,9,0,4,7,8,6,0,2,0,0,1,0,0,1,1,0,1,0,0,4,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,13,4,2,0,0,2,1,0,3,2,5,0,1,0,0,5,1769,8,9,"London : printed by His Majesty's Law-Printers; for J. Worrall and B. Tovey, J. Rivington, W. Johnston, W. Owen,and P. Uriel, MDCCLXIX. [1769].",London,609,unknown,,,FALSE,"is felony, though the special trust was not determined. * But the court held there was a difference between opening * p 77 bales of linen, and breaking open locks or nails of boxes by a carrier, and that this was no piracy; whereupon the jury acquitted the defendant of"
0172800100_000110,"The law of costs, in civil actions and criminal proceedings. By John Hullock, Esq. Of Gray's-Inn, Barrister at Law. With an appendix, containing the cases to Hilary term, 1796, inclusive.","Hullock, John, Sir",97,0,3,1,2,0,1,0,0,0,10,0,0,1,13,9,0,0,0,0,1,0,2,2,0,0,0,4,1,0,1,0,0,0,1,0,0,0,1,1,3,0,2,0,0,7,3,4,1,3,3,3,3,0,1,1,0,1,0,0,8,1796,1,1,"London : printed for W. Clarke and Son, Portugal-Street, Lincoln's-Inn, 1796.",London,732,male,1767,1829,FALSE,"pica pleaded , the defendant titled tofour days time to plead ; has liberty to plead de toro, and has and all the prothoiotaries and southeast two days for that purpose after the condaries (except Paramor) were of amendment made and payment of opinion , that in such case, a"
0120100201_000225,An abridgment of the modern determinations in the courts of law and equity: being a supplement to Viner's Abridgment. By several gentlemen in the respective branches of the law. ...,"Watson, James Edmund",91,1,3,1,1,3,3,1,0,0,18,0,2,1,4,1,0,5,0,0,0,0,3,2,0,3,0,1,0,2,0,0,1,0,1,0,0,2,0,1,1,2,1,0,2,7,1,3,1,1,0,0,6,0,0,1,0,4,1,0,0,1799,1,6,"London : printed by A. Strahan, for G. G. & J. Robinson, T. Payne, E. & R. Brooke & J. Rider, J. Butterworth, and L. White, Dublin, 1799-1806.",London,626,unknown,,,FALSE,"a suspension only, if the court sees cause . Rex V Grenuiaood, East. 33 G. 2 Blackfo. 222 22 An action was brought against an attorney for negligence viae sti in not charging a person in execution at his client's suit, according vid""nce i' to the rule Trin. term ,"
0836900300_000144,"A new abridgment of cases in equity, and of such cases at law, as relate to equitable subjects; from 1735, to the present time. By Josiah Brown, Esq. Barrister At Law, And Editor Of The Cases In Parliament. Vol.I.",Josiah Brown,88,1,1,2,0,4,1,0,0,1,14,0,1,4,7,1,0,1,0,2,0,0,0,0,1,0,0,2,2,3,3,0,1,0,0,0,0,1,0,1,0,6,0,0,1,8,0,2,0,0,1,0,1,2,0,1,1,3,2,0,6,1793,1,1,"London : printed (for the author) by A. Strahan and W. Woodfall, Law-Printers To The King's Most Excellent Majesty; and sold by R. Pheney, Bookseller, Inner-Temple-Lane, Fleet-Street, 1793.",London,557,unknown,,,FALSE,"is an authority for withdrawing all vicious pleadings at any time; and here it might be dangerous, because the defendant on the former iltue might have paid away assets, as knowing that the replication could not hurt her. Therefore the motion was refused. Bank of England V Morrice, 2 Stra."
0233900400_000026,"The new instructor clericalis, stating the authority, jurisdiction, and modern practice of the Court of Common Pleas. With Directions for commencing and defending Actions, entering up Judgments, suing out Executions, and proceeding in Error. To which are added, the rules of the court, Modern Precedents, and several other Matters necessary to be known by Attornies and their Clerks, in Town and Country. The whole illustrated by useful notes and observations from the best authorities; with the addition o several new titles, and a copious index. The third edition, corrected. By John Impey, Inner-Temple.","Impey, John",114,0,2,0,0,5,7,0,0,0,9,0,0,0,5,1,2,1,0,0,4,0,0,0,1,2,0,4,0,9,1,0,0,0,5,0,0,3,0,2,3,1,6,0,2,9,0,2,0,0,6,9,0,0,0,4,2,5,0,0,2,1790,1,1,"London : printed for the author, by A. Strahan and W. Woodfall, Law Printers to the King's most Excellent Majesty; and sold by Thomas Whieldon, No. 43, Fleet-Street, 1790.",London,793,male,,,FALSE,"if it is a country cause , the venire is made returnable on the laj general return of thefame term wherein the lie is joined, viz. Hilary or r'ri; iity terms which f om the making up the issue therein, are usually called ilfuable terms , and the habeas corpora"
1413900700_000011,"Cases argued and ruled at Nisi Prius, in the Courts of King's Bench, and Common Pleas, from Easter Term 33 George III. to Hilary Term 34 George III. With some additional cases of an earlier period. By Isaac 'Espinasse, of Gray's Inn, Esq. barrister at law.",Isaac Espinasse,119,0,3,0,3,5,3,0,0,1,2,0,5,0,12,0,8,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,1,0,6,0,1,4,0,9,3,1,0,0,3,11,3,1,0,2,8,0,2,8,0,1,0,2,0,0,4,1794,1,1,"London : Printed by A. Strahan and W. Wood[f]all, law printers to the King's Mo[s]t Excellent Majesty, for J. Butterworth, Fleet-Street, 1794.",London,145,male,1758,1834,FALSE,"manner , and was a complete answer to the present action. He therefore tendered in evidence the record of that action, as conclusive evidence in this. Egjfidne for the Plaintiff said, that the pleadings in that ation were for work and labour generally , with a plea of the general"
0173900101_000047,"Reports of cases argued and adjudged in the courts of King's Bench and Common Pleas, in the reigns of The late King William, Queen Anne, King George the First, King George the Second. Taken and collected by the Right Honourable Robert Lord Raymond, late Lord Chief Justice of the Court of King's Bench. In three volumes. ... The second edition, corrected; with many additional references to former and later Reports. To which is now first added one volume of entries or Pleadings in many of the Cases in the same Reports, and referring thereunto for the Illustration and better Understanding thereof, Collected and Translated into English, by George Wilson, Esq; Serjeant at Law.","Robert Raymond, 1st Baron Raymond",80,0,3,4,3,1,3,0,0,1,5,0,2,1,12,6,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,1,2,1,1,0,0,5,2,2,0,1,0,2,2,1,0,1,0,2,2,0,2,1765,1,3,"London : printed by H. Woodfall and W. Strahan, Law-Printers to the King's most Excellent Majesty; for T. Osborne in Gray's-Inn, MDCCLXV. [1765].",London,811,male,1673,1733,FALSE,"cafe were so, it ought to be pleaded specially. But to thl: natter no positive resolution was given, because the suit was difc.c tinued by consent of the parties . Rex vcr; f Bernard. s C : !:., .óti; o!l .: wa made to lqu: L an indicment against the"
0233900300_000131,"The new instructor clericalis, stating the authority, jurisdiction, and modern practice of the Court of King's Bench. ... To which are added, the rules of the court, ... The whole illustrated by useful notes and observations from the best authorities; with considerable additions, ... as also a copious index. The fifth edition, corrected. By John Impey, ...","Impey, John",85,1,0,0,1,4,4,0,0,0,3,1,1,4,6,0,4,1,0,0,1,0,0,0,0,0,0,1,0,5,1,1,2,1,3,1,0,6,0,1,0,1,7,0,1,5,4,1,0,0,5,1,0,1,0,0,0,2,1,0,3,1791,1,1,"London : printed for the author, by A. Strahan and W. Woodfall; and sold by Whieldon and Butterworth, 1791.",London,790,male,,,FALSE,"other wit ms or wiinesfs thereto? And is or are the name or names of frich witness or witnefes of the p!oper handwriting of such witness or winefls? And did you see them let any, and which of their nmores as subscribing witness or v.itu: ef: a thereunto? Set forth"
0639200500_000074,"History and antiquities, relative to the following curious subjects: namely, the origin of government; beginning of laws; ... All faithfully extracted from the ... work, written by Sir William Dugdale, and published in in [sic] folio, in the years 1666, 1671, and 1680, under the title of Origines juridiciales, &c, To which is subjoined an appendix, ...",William Dugdale,114,0,0,0,1,1,3,1,0,0,27,0,0,1,1,1,0,1,0,0,0,0,3,0,0,5,0,1,3,2,3,1,0,0,0,4,0,3,0,13,0,4,2,0,4,0,7,3,0,0,3,0,4,1,2,4,0,2,0,0,3,1780,1,1,"London : printed for G. Kearsly, 1780.",London,275,male,1605,1686,FALSE,"all the particulars therein contained; and his majesty's further pleasure is, that any such certificate from the lord chief justice of his majesty's court of the King's Bench shall be a discharge of any reference now lately granted from his majesty, for so much as fiall be in any of"
1281700112_000058,"Modern reports: or select cases, adjudged in the courts of King's Bench, Chancery, Common Pleas and Exchequer, ... In twelve volumes. ...",Thomas Leach,77,2,1,0,3,2,1,0,0,1,7,0,1,0,8,4,1,1,0,0,0,0,2,1,0,0,1,2,1,1,2,2,0,1,4,0,0,2,0,1,2,4,0,0,1,7,0,1,0,0,0,0,0,1,1,1,1,1,1,0,4,1794,12,12,"Dublin : printed for Eliz. Lynch, and Luke White, 1794.",Dublin,710,male,1746,1818,FALSE,"in number t.i.svl tbkrr and value to agree to his composition; notwithstanding verdit psu; r asy. Fwas againi him; and now prayed to stay the entry .of the judgement, because eo Janjante that the two thirds signed, the plaintiff was bound; and should the judgement be entered, the defendant would"
0349900300_000029,"Rules, orders, and resolutions of the Court of King's Bench: with notes and references, explanatory of the practice of that court.",Great Britain. Court of King's Bench,124,1,3,0,5,1,3,0,0,4,13,0,5,2,9,10,0,5,1,0,1,0,0,0,1,0,1,0,0,0,2,7,1,0,1,0,0,0,0,2,0,4,2,0,2,10,5,0,0,0,1,2,2,3,0,2,0,0,0,0,13,1795,1,1,"London : printed by A. Strahan and W. Woodfall, Law-Printers to the King's most Excellent Majesty; for J. Butterworth, Fleet Street, 1795.",London,427,unknown,,,FALSE,"in each cafe , in general , the Court requires it to be proved by an acknowledgment from the party who sues out the Writ of Error , and they have held the belief of the other party insufficient. If a Plaintiff being nonsuit, bring a Writ of of Error"
0471000500_000300,"Reports of cases argued and adjudged in the King's Courts at Westminster, in two parts. Part I. Containing cases in the Court of King's Bench, &c. beginning in Hilary Term the 16th year of the Reign of King George the second, and ending in Hilary Term in the 26th. Part II. Containing cases in Court of Common Pleas, &c. beginning in Hilary Term in the 26th year of the Reign of King George the second, and ending in Trinity Term the 9th year of the Reign of his present Majesty King George the Third. By George Wilson, Serjeant at Law. With Tables of the Principal Matters, Names of the Cases contained in both Parts; and some Accounts of the Lords the Judges, Serjeants at Law, and most eminent Counsel attending the Bar during that Time.","Wilson, George",92,1,0,0,1,4,4,0,0,0,5,0,2,0,10,0,1,2,0,1,0,0,5,0,0,0,2,4,1,5,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,10,7,4,1,0,0,0,2,1,1,2,1,4,1,0,5,1779,1,1,"London : printed by his Majesty's Law Printers, for P. Uriel, in the Inner Temple Lane; and E. Brooke, (successor to Mess. Worrall and Tovey,) in Bell-Yard, Temple-Bar, MDCCLXXIX. [1779].",London,828,male,,,FALSE,"for cxcctiive damages in ctioni tio; r tr!l.s, Mial'hkam vr. midi!ri C.. Tr; n. 9 G: o. 2 C R. I'cr curiam, the jury are tcc sole judges of tl.c damages in caics of toilst. , - part. It. Sss It was firongly argued at the trial of this cause"
1717800101_000072,"A new abridgment of the law. By Matthew Bacon of the Middle Temple, Esq;",Matthew Bacon,93,3,3,1,0,4,5,0,0,0,8,0,0,4,4,0,0,1,0,1,1,0,0,0,8,0,0,4,2,1,0,0,0,0,2,0,0,6,2,0,1,0,2,0,0,5,1,3,0,2,3,1,0,4,1,0,0,3,3,0,4,1768,1,5,"London : Printed by His Majesty's Law-Printers, for J. Worrall and Co. A. Shuckburgh, T. Waller, P. Uriel, W. Owen, B. White, H. Woodfall, W. Strahan, J. Rivington, R. Baldwin, L. Hawes and Co. T. Longman, Z. Stuart, W. Johnston, B. Law, T. Caslon, T. Payne, and T. Cadell, MDCCLXVIII. [1768].",London,714,male,,,FALSE,"laid in London, the Issue Should have been there tried, unless some other Place had been Showed in the Record ; and wvide I Lev. 122 (d) The Plaintiff declared that the Defendant apud London said of the Plaintiff , That he had hole Plate at Oxford; and the Defendant"
0677000102_000039,"Reports of cases argued and adjudged in the King's Courts at Westminster, in two parts. Part 1. Containing cases in the Court of King's Bench, &c. beginning in Hilary term in the 16th year of the reign of King George the Second, and ending in Hilary term in the 26th. Part II. Containing cases in the Court of Common Pleas, &c. beginning in Hilary term in the 26th year of the Reign of King George the Second, and ending in Trinity Term in the 9th year of the Reign of his present Majesty King George the Third. By George Wilson, Serjeant at Law. With tables of the principal matters, Names of the cases contained in both Parts; and some Account of the Lords the Judges, Serjeants at Law, and most eminent Counsel attending the Bar during that Time.","Wilson, George",101,0,0,0,0,6,1,1,0,0,6,0,0,6,15,0,0,2,0,0,2,1,1,5,0,0,0,1,0,1,2,0,1,0,1,0,0,0,3,1,0,1,1,0,0,12,4,2,0,0,1,7,3,3,0,4,0,1,3,0,3,1770,2,2,"London : printed by His Majesty's Law-Printers, for the author; and sold by J. Worrall, and B. Tovey, in Bell-Yard, near Lincoln's-Inn, MDCCLXX. [1770].",London,468,male,,,FALSE,"for the defendant upon the other two issues upon the prescriptions. It was now moved by sergeant Pool that the plaintiff ought to. have judgement upon the whole record as to all the issues joined, alleging that both the prescriptions were bad in point of law . But the court"
0836700201_000972,"A new and complete law-dictionary, or general abridgment of the law, on a more extensive plan than any law-dictionary hitherto published: ... By T. Cunningham, Esq; The second edition, corrected. In two volumes. ...",Timothy Cunningham,116,1,4,0,2,1,3,0,0,2,25,1,1,2,2,1,0,0,0,0,0,0,0,0,3,0,1,1,0,2,1,10,0,3,4,0,0,1,1,2,0,0,6,0,4,1,7,2,2,0,8,0,0,1,0,0,0,3,0,0,8,1771,1,2,"London : printed by his Majesty's law printers, for W. Flexney; G. Kearsly; J. and F. Rivington; T. Longman and Robinson and Roberts, 1771.",London,896,male,,1789,FALSE,"of penance, c. They are not cross record . ee ons ultaltfon and uli0o~tltion rts osurt of rd. cxqsuewr. See oz qtqetr. Court of luaingl, (Curia hu/tlng,) Is the high court of record held at Guildhall, for the city high don, before the Lord Mayor and aldermen, th 1eriffi and"
0753500101_000340,"A new abridgement and critical review of the state trials. Wherein are inserted, several trials not in any other collection. Also, some trials that were taken in haste and scarce intelligible, are brought into regular order; and many Deficiencies throughout the Whole supply'd. Likewise, remarks are made on each trial, shewing what the Law in Criminal Cases anciently was; how it has been altered, and stands at this Day. Together with impartial Memoirs of the Times and Characters of the Sufferers. To which is added, a compleat Alphabetical index, of the Names of the Prisoners tried, the Times when, their Crimes, and their Punishment. By Mr. Salmon. In two volumes. ...",Thomas Salmon,111,0,0,0,3,3,2,1,0,6,3,0,0,6,11,2,0,0,0,0,0,0,0,1,0,0,5,3,0,1,3,6,1,0,5,0,0,1,2,4,2,0,0,0,4,12,4,1,0,1,0,7,0,2,1,1,0,1,0,0,6,1737,1,2,"Dublin : printed by and for R. Reilly, on Cork-Hill, and and sold by the booksellers, MDCCXXXVII. [1737].",Dublin,535,male,1679,1767,FALSE,"Aation of the Cafe brought by the Plaintiff against the + sndsoame. Defendant , for Damages he sustained, again if the Defendant's making a double Return at an Election for a Knight of the Shire for Suffolk, before the Court of King's bench, in Trinity term , 1674 26 Car."
0173900101_000371,"Reports of cases argued and adjudged in the courts of King's Bench and Common Pleas, in the reigns of The late King William, Queen Anne, King George the First, King George the Second. Taken and collected by the Right Honourable Robert Lord Raymond, late Lord Chief Justice of the Court of King's Bench. In three volumes. ... The second edition, corrected; with many additional references to former and later Reports. To which is now first added one volume of entries or Pleadings in many of the Cases in the same Reports, and referring thereunto for the Illustration and better Understanding thereof, Collected and Translated into English, by George Wilson, Esq; Serjeant at Law.","Robert Raymond, 1st Baron Raymond",91,0,0,0,0,5,0,0,0,3,2,1,1,0,5,2,16,0,0,0,2,0,2,0,1,1,0,0,0,0,6,1,1,2,2,4,0,1,0,2,1,0,2,0,1,5,5,2,0,1,2,0,5,1,0,0,0,2,0,0,4,1765,1,3,"London : printed by H. Woodfall and W. Strahan, Law-Printers to the King's most Excellent Majesty; for T. Osborne in Gray's-Inn, MDCCLXV. [1765].",London,811,male,1673,1733,FALSE,"same purpolc. But Htlt chief justice refused to admit them. For, i. As to the 3 probate, probate, it is only evidence of a will as to chattels. 2 He said, that there was the same reason to admit the copy of the register to be evidence , as the"
