PassageID,Title,Author,Total termFreq,termFreq(air),termFreq(alik),termFreq(ancient),termFreq(arm),termFreq(art),termFreq(bold),termFreq(bright),termFreq(care),termFreq(critic),termFreq(dai),termFreq(die),termFreq(dull),termFreq(ear),termFreq(earth),termFreq(eas),termFreq(end),termFreq(ey),termFreq(face),termFreq(fair),termFreq(fall),termFreq(fame),termFreq(fate),termFreq(flow),termFreq(fool),termFreq(forc),termFreq(form),termFreq(friend),termFreq(give),termFreq(god),termFreq(grace),termFreq(hair),termFreq(half),termFreq(hand),termFreq(head),termFreq(heart),termFreq(honour),termFreq(human),termFreq(judg),termFreq(judgment),termFreq(know),termFreq(law),termFreq(learn),termFreq(lie),termFreq(life),termFreq(light),termFreq(littl),termFreq(lock),termFreq(long),termFreq(lord),termFreq(love),termFreq(merit),termFreq(mind),termFreq(muse),termFreq(nai),termFreq(natur),termFreq(nymph),termFreq(oft),termFreq(old),termFreq(order),termFreq(past),termFreq(place),termFreq(plea),termFreq(poet),termFreq(prais),termFreq(pride),termFreq(proud),termFreq(rage),termFreq(reason),termFreq(ring),termFreq(rise),termFreq(round),termFreq(rule),termFreq(sens),termFreq(soft),termFreq(soul),termFreq(state),termFreq(sun),termFreq(tast),termFreq(think),termFreq(thought),termFreq(thousand),termFreq(thro),termFreq(true),termFreq(vain),termFreq(wit),termFreq(work),termFreq(world),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0869800801_000063,"The works of Alexander Pope, Esq. complete. With his last corrections, additions, and improvements: together with the commentary and notes of his editor. A new edition, in five volumes. To which is annexed the life of the author, compiled from Original Manuscripts, with a Critical Essay on his Writings and Genius. By Owen Ruffhead, Esq.",Alexander Pope,92,1,0,1,0,2,1,0,0,3,1,1,0,1,1,0,0,4,1,1,4,1,4,2,1,0,1,2,3,0,3,0,0,3,0,3,2,1,0,0,0,2,1,1,1,0,2,0,1,0,7,0,0,2,0,3,0,0,1,0,0,1,0,3,1,0,3,0,0,0,3,0,1,0,0,4,1,0,1,0,1,0,0,0,1,0,0,1,2,1769,1,5,"London : printed for C. Bathurst, H. Woodfall, W. Strahan, J. and F. Rivington, W. Johnston, B. White, T. Caslon, T. Longman, B. Law, Johnson and Payne, S. Bladon, T. Cadell, and the Executors of A. Millar, MDCCLXIX. [1769].",London,579,male,1688,1744,TRUE,"palace, sleep. From these perhaps (ere nature bade her die ) Fate snatched her early to the pitying sky. 25 As into air the purer spirits flow ,, And fep'rate from their kindred dregs below; So slew the soul to its congenial place , Nor left one virtue to redeem"
0587600202_000046,A collection of poems in six volumes. By several hands.,Robert Dodsley,85,1,0,0,2,5,1,1,0,0,1,0,0,2,1,5,1,1,0,0,1,4,4,1,0,1,0,1,0,1,1,2,0,0,0,1,1,2,0,0,2,1,2,0,2,0,0,0,0,1,1,1,0,4,0,3,0,1,0,0,2,0,0,6,2,0,0,2,1,0,1,2,0,1,0,1,1,0,1,0,1,0,0,3,0,1,0,1,0,1765,2,6,"London : printed by J. Hughs, for J. Dodsley, in Pall-Mall, MDCCLXV. [1765].",London,401,male,1703,1764,TRUE,"freedom knew, And wild in air the sportive wanderer flew; On worth alone her bays eternal ftrow'd, And found the hero, ere Ihe hymned the god . Nor less the chief his kind support returned, No drooping Muse her slighted labours mourned; But stretched at ease she pruned her growing"
0416500101_000033,"The works of Alexander Pope, Esq. In Six Volumes Complete. With his last corrections, additions, and improvements; together with All his notes, as they were delivered to the Editor a little before his Death: Printed verbatim from the Octavo Edition of Mr. Warburton.",Alexander Pope,81,0,0,0,0,0,2,0,1,8,1,0,3,1,0,1,0,2,0,1,0,0,0,0,2,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,2,0,4,0,0,0,0,0,3,1,2,1,1,0,3,1,0,0,2,0,1,1,0,3,2,0,0,3,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,4,1,4,1,1,2,1764,1,6,"London : printed for A. Millar, J. and R. Tonson, C. Bathurst, H. Woodfall, R. Baldwin, W. Johnston, T. Caslon, T. Longman, B. Law, T. Field, R. Withy, and M. Richardson, MDCCLXIV. [1764].",London,349,male,1688,1744,TRUE,"conspire to move your mind ; But dullness with obscenity mudl prove As shameful fare as impotence in love . In the fat age of pleasure, wealth, and ease , Sprung the rank weed, and thrive with large increase: When love was all an easy Monarch's care ; 536 Seldom"
0127900300_000007,"An essay on woman, a poem. By S. Johnson, A.B.",Samuel Johnson,86,1,0,1,2,1,0,0,1,1,2,0,1,1,0,1,0,3,1,0,2,0,0,0,2,0,0,2,3,3,1,0,0,6,0,3,4,0,0,0,2,0,1,0,1,1,0,0,0,1,3,3,0,3,0,2,0,0,2,0,2,0,0,1,1,1,1,1,0,0,2,0,1,3,1,3,0,0,2,1,2,0,0,0,0,0,1,2,0,1772,1,1,"[London] : Printed and sold for R. Baldwin, in Pater-Noster-Row, London; and by other Book-Sellers in Town and Country, MDCCLXXII. [1772].",London,49,male,1738,1798,FALSE,"blessings on the best of friends , Who bade declining life taste new delight; Her yoke made easy, and her burden light . See [9] See the young bard, (exceptions made in time To modem manufacurers of rhyme), Snatched by the muse , his generous bofor glows With song sublime,"
0088200108_000434,A complete edition of the poets of Great Britain. ...,,85,1,0,1,0,2,2,4,3,1,4,0,0,0,0,0,1,2,4,2,1,1,0,0,0,0,1,1,1,2,1,0,1,2,2,3,1,1,1,0,1,0,3,0,0,1,1,0,0,0,1,0,0,2,0,1,1,0,2,0,0,1,0,1,3,1,3,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,2,1,4,1,3,1792,8,13,"London : printed for John and Arthur Arch, and for Bell and Bradfute and I. Mundell and Co., in Edinburgh, [1792-5].",London,881,unknown,,,FALSE,"on her intent, Climb by her aid the dangerous seep afccent Tolalting same. Perhap a little art Is needful, to plane over same rigged part; But the mob laboured : leganco and care , T' arrive at full perfection mull drfpair. Alter, blot out, and write all or again, Alas!"
1452200201_000161,"Elegant extracts: Or useful and entertaining pieces of poetry, selected for the improvement of youth, in speaking, reading, thinking, composing; and in the conduct of life; being similar in design to elegant extracts in prose.",,85,0,2,2,3,4,4,0,0,4,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,1,2,1,1,0,4,0,0,6,2,0,0,2,2,0,2,2,0,1,0,2,0,1,0,0,1,1,0,2,0,4,3,0,1,1,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,4,1,1,0,1790,1,2,"London : Printed for Charles Dilly, Poultry, the 3d. edit enlarged, 1790.",London,474,unknown,,,FALSE,"far, Led by the light of the Mzeonian Star. Poets , a race long unconfined, and fr ee, Still fond and proud of savage liberty, Received his laws , and flood convrinc'd; twas fit, Wtho conquered natur e thlould preside over tit. Horace ft ill charms with graceful negligence, .Andi"
1773600303_000004,"The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements: ...",Alexander Pope,80,0,0,0,0,7,1,1,0,1,3,0,1,0,0,0,0,4,1,1,2,1,1,2,0,1,1,3,0,0,2,0,0,2,1,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,3,1,1,1,4,1,0,2,1,0,2,0,1,1,0,0,1,2,0,0,1,2,3,0,1,0,1766,3,9,"London : printed for A. Millar, J. and R. Tonson, C. Bathurst, H. Woodfall, R. Baldwin [and 6 others in London], 1766.",London,362,male,1688,1744,TRUE,"insult the eye of day ; Indignant Hymen veils his hallowed fires, And white robed Chaitity with tears retires; When rank Adultery on the genial bed Hot from Cocytus rears her baleful head : 3oo When private Faith and public Trust: are sold, And Traitors barter Liberty for gold: When"
0377100803_000012,Bell's classical arrangement of fugitive poetry. Vol. III.,,87,1,0,0,0,4,0,0,3,1,0,0,1,1,2,0,0,1,0,0,1,2,0,0,3,0,1,3,3,0,1,0,1,1,1,1,0,2,0,0,2,0,1,2,0,1,1,0,1,1,1,0,1,3,2,1,0,2,0,0,1,0,0,4,0,1,0,3,1,0,2,0,0,2,0,0,1,0,0,2,2,0,0,0,2,5,0,2,6,1792,3,3,"London : printed for John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCXCII. [1792].",London,190,unknown,,,FALSE,"our genius led the way. What then? obedient to that turn of mind Should men jog on to one dull path confined; From that small circle never dare depart, To strike at large, and snatch a grace firom art ? At least with care forbidden paths pursue? Who quits the"
0118900400_000024,"Poems on several occasions. To which are added, the tragedies of Julius Caesar, and Marcus Brutus. By John Sheffield, Duke of Buckingham.","John Sheffield, 1st Duke of Buckingham and Normanby",83,0,1,0,2,2,2,1,2,2,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,2,1,1,1,0,0,1,0,6,1,1,3,0,2,0,2,0,0,0,1,0,2,2,2,0,0,4,0,0,0,0,3,1,1,0,0,0,1,5,0,0,0,3,5,0,3,2,1752,1,1,"Glasgow : printed by Robert and Andrew Foulis, MDCCLII. [1752].",Glasgow,296,male,1648,1721,FALSE,"more nicely bred. But tis in courts where moult he makes a Ihow, And high enthroned, governs the world below; For though' in hillories learned ignorance Attributes all to cunning, or to chance; Love will in those difguilfs often smile, And knows , the cause was kindness all the while."
1154200107_000027,"A collection of the English poets, containing the poetical works of Pope. Dryden. Swift. Prior. Gay. Shenston. Pomfret. Gray & Littleton. Thomson. Young. In twenty volumes. ...",,76,0,0,0,1,1,0,0,0,3,0,2,2,1,0,0,1,1,2,1,0,3,1,0,0,0,0,1,1,1,2,0,1,2,3,3,1,0,0,0,1,0,3,1,1,0,1,0,0,1,0,0,1,3,0,2,0,2,1,0,0,0,0,2,1,0,0,2,0,0,3,2,0,0,0,1,0,0,0,0,2,1,0,1,1,4,2,1,2,1776,7,20,"Aberdeen : printed for, and sold by J. Boyle, M.DCC.LXXVI. [1776].",Aberdeen,191,unknown,,,FALSE,"against him. -- Tanti tii non it opaci annis arena Tagi. Juv. Written in the year 1729 As some raw youth in country bred, To arms bl thirdt of honour led, When at a Ikirmirn fihft he hears The bullets whiltling round his ears , Will duck his head aside,"
0118701700_000002,"An epistle from Mr. Pope, to Dr. Arbuthnot.",Alexander Pope,70,0,0,0,1,1,0,0,1,2,0,1,0,2,0,1,0,2,1,0,0,2,1,0,4,1,1,6,0,0,1,1,0,0,2,0,0,0,1,0,3,0,2,0,1,0,1,0,1,2,0,1,1,2,1,0,0,0,0,0,0,1,0,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,2,3,1735,1,1,"[Dublin] : London: printed. And, Dublin re-printed by George Faulkner, 1735.",Dublin,23,male,1688,1744,TRUE,"Ears began to spring, (Midas, a sacred Person and a King) 70 His very Minister who fpy'd him first, (Some say his * Queen) was forced to speak, or burst And is not mine, my Friend a forer cafe, When every Coxcomb perks them in my face ? ""Good *"
0863200165_000030,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,72,0,1,0,2,0,0,1,0,2,0,1,0,0,0,1,1,3,2,1,0,0,0,0,2,0,2,2,1,0,1,0,2,1,0,0,2,0,0,1,2,0,2,1,0,1,0,1,0,0,5,2,2,0,0,3,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,0,2,2,0,1,0,0,1,0,0,1,3,2,0,3,1,1790,65,75,"London : printed by John Nichols; for J. Buckland, J. Rivington and Sons, T. Payne and Sons, L. Davis, B. White and Son [and 37 others in London], 1790.",London,317,male,1709,1784,TRUE,"Say what diitinguifh'd charms adorn, And finish out his radiant form ? A I R. S E. On his face the vernal rose, Blended with the lily, glows; His locks are as the raven black, In ringlets waving down his back; His eyes with milder beauties beam, Than billing doves"
0229500901_000029,"The works of Alexander Pope, Esq. In ten volumes complete. With his last corrections, additions, and improvements; together with All his notes, as they were delivered to the Editor a little before his Death: printed verbatim from the octavo edition of Mr. Warburton.",Alexander Pope,83,0,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,4,0,2,0,0,0,1,1,3,1,1,2,0,1,0,0,1,1,1,1,0,1,0,2,1,2,0,0,1,2,0,1,0,0,0,4,1,1,4,0,1,0,0,1,2,0,1,2,3,0,2,2,1,1,0,1,2,0,1,0,0,1,2,1,0,0,0,1,6,1,2,2,1754,1,10,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson and S. Draper, and C. Bathurst, MDCCLIV. [1754].",London,230,male,1688,1744,TRUE,"puts his laws in force . I know there are, to whose presumptuous thoughts Those freer beauties, even in them, seem faults. 170 Some figures monstrous and mis ihap'd appear, Confidcr'd singly, or beheld too near, Which, but proportioned to their light , or place , Due distance reconciles to"
0088200108_000040,A complete edition of the poets of Great Britain. ...,,92,0,0,0,1,0,4,0,0,3,0,0,5,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,1,0,3,0,0,1,1,0,1,1,1,0,0,2,3,0,0,2,0,0,4,0,1,1,0,0,3,3,0,0,4,1,0,3,0,7,3,1,2,3,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,3,2,2,1,4,1792,8,13,"London : printed for John and Arthur Arch, and for Bell and Bradfute and I. Mundell and Co., in Edinburgh, [1792-5].",London,881,unknown,,,FALSE,"each word you speak, And flares tremendous, with a threatening eye , Like some ferce tyrant in old tapestry. Fear mol to tax an honourable fool , Whole right it is, unceeefur'd, to be dull : Stch, without wit , are poets when they picafe. As without learning they can"
0376600600_000007,"A prospect of poetry: addressed to the Right Honourable John, Earl of Corke and Orrery. To which is added A poem to Mr. Thomson, on his Seasons. By the Rev. James De-La-Cour, A.M.",James de La Cour,79,2,1,1,0,3,2,0,2,1,1,0,0,1,1,1,0,4,0,0,1,0,1,2,0,0,2,1,1,0,2,0,2,1,2,1,0,0,1,0,0,0,3,0,2,1,0,0,2,0,0,1,1,2,0,2,0,2,1,1,0,0,0,2,1,0,0,0,2,0,4,3,0,1,0,0,0,0,1,2,1,1,0,1,1,1,3,0,0,1770,1,1,"Corke : printed for T. Lord, Bookseller, at his Circulating Library under the Exchange Coffee-House, Castle-Street, M,DCC,LXX. [1770].",Cork,62,male,1709,1785,FALSE,"field see Paulus bathed in gore,  And Cxfar pass the Rubicon once more. THUS he to whom the tuneful charms belong, Of sacred numbers, and harmonious long ; Whom Pxan's art did at his birth inspire, With a sweet singer for the muse's lyre; To whom the gift of"
0363700500_000033,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. To which is prefixed, an essay on elocution. By William Enfield, ...",William Enfield,97,0,0,0,0,1,0,2,0,0,0,0,2,2,2,1,3,1,0,0,2,0,0,2,1,0,1,1,3,4,0,0,0,0,0,1,0,3,1,0,6,1,3,1,1,0,1,0,0,0,6,1,5,1,0,6,0,2,2,0,0,1,0,1,1,0,0,0,2,1,3,1,0,4,1,3,0,0,1,1,1,1,0,1,2,0,0,2,1,1781,1,1,"Dublin : printed by James Williams, 1781.",Dublin,371,male,1741,1797,FALSE,"toil surveys, And buries madmen in the heaps they raise. Know , all the good that individuals find, Or God and Nature meant to mere Mankind, Reason's whole pleasure, all the joys of Sense , Lie in three words, Health, Peace, and Compe terce. Port. C H A P. XVI"
0918700102_000045,A collection of poems in six volumes. By several hands.,Robert Dodsley,90,2,0,0,0,3,0,0,3,1,0,0,0,1,3,1,0,1,1,0,1,4,0,0,1,0,0,4,1,2,0,0,1,1,1,2,1,2,0,0,2,0,1,1,0,1,0,0,1,1,1,0,1,3,2,3,0,2,1,0,0,0,0,4,2,4,0,1,1,0,3,0,0,2,0,0,1,0,0,2,2,0,0,0,3,5,0,3,0,1775,2,6,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXV. [1775].",London,337,male,1703,1764,TRUE,"wait the kind? I curse my fond enduring heart , Which fcorn'd presumes not to be free, Condemned to feel a double smart, To hate myself, and burn for thee. E P I G R A M XVI E VE R busied, never employed, Ever loving , never enjoyed, Iver"
1040800128_000039,"The London magazine. Or, Gentleman's monthly intelligencer.",James Boswell,84,0,3,0,0,3,0,2,1,1,1,0,0,3,0,0,0,4,1,2,0,3,3,2,0,1,2,1,1,1,1,1,0,3,0,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,2,0,2,2,0,8,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,3,0,1,0,1,2,1,0,0,2,2,1,3,1,1747,1,1,"London [England] : printed for R[ichard]. Baldwin, jun. at the Rose in Pater-Noster-Row, [1747-1783].",London,739,male,1740,1795,TRUE,"attention claim, Whom all the nine, with all their charms inflame. He first essayed, their noblest wreaths to gain, Ambitious task! yet not essayed in vain . Him future bards with veneration view, And with unequal wing, his flights pursue; From him invention's copious source explore, And deck their labours"
0105000204_000022,"The works of Mr. Thomas Brown, serious and comical, in prose and verse: with his remains. In four volumes compleat. With the life and character of Mr. Brown, and his writings, by James Drake, M.D. and a key to the whole. The ninth edition, carefully corrected. Adorned with a new set of copper-plates.",Tom Brown,82,1,1,0,0,2,0,1,2,1,0,0,2,0,0,1,0,1,0,2,0,4,1,0,2,3,1,2,2,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,2,1,0,1,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,2,1,0,0,2,1,3,1,0,0,4,12,2,0,2,1760,4,4,"London : printed for Al. Wilde, C. Hitch and L. Hawes, J. Fuller, H. Woodfall, W. Johnston, J. Richardson, S. Crowder, H. Woodgate and S. Brooks, T. Caslon, and C. Henderson, M.DCC.LX. [1760].",London,357,male,1662,1704,FALSE,"make, ls a dull Pedant, and a busy Quack! To Sir R -- b1 -- re, on the two Arthurs being condcn2n'd to be, langdon C E more take pen in hand , obsequious knight,) For here's a tieme thou canst not underwrite, Unless the devil owes thy muse a"
1056300200_000012,The beauties of Pope.,Alexander Pope,92,6,1,0,2,0,0,2,4,0,1,0,0,1,2,0,0,5,2,7,1,0,0,0,0,0,0,0,2,0,3,4,0,0,3,1,0,1,0,0,3,1,1,0,0,3,0,1,0,0,2,0,2,0,1,0,4,2,1,1,0,1,0,0,1,4,0,0,0,1,2,2,0,0,2,0,0,3,0,2,1,1,0,0,0,1,0,1,0,1783,1,1,"London : printed for G. Kearsley, Fleet-Street-, 1783.",London,307,male,1688,1744,TRUE,"to fay: Fairest of mortals! thou distinguished care Of thousand bright inhabitants of air ! If ever one vision touch thy infant thought , Of all the Nurse and all the Priest have taught; Of airy Elves by moonlight shadows seen, The silver token, and the.circled green, Or virgins visited"
0462100601_000021,"The works of the Reverend Dr. Edward Young. In six volumes. Carefully compared and corrected by the author's edition. ... . To which is prefixed, an account of the life of the author.",Edward Young,87,1,1,0,0,2,1,1,1,0,3,0,1,0,0,0,1,3,2,1,0,7,1,0,4,1,2,1,0,1,2,0,1,1,2,4,0,0,1,0,2,0,3,0,0,0,1,0,1,0,1,0,2,0,0,5,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,2,0,2,0,0,0,2,1,0,0,1,4,4,0,0,2,1774,1,6,"Edinburgh : printed for C. Elliot. Parliament close, M.DCC.LXXIV. [1774].",Edinburgh,189,male,1683,1765,TRUE,"thee now, both what thou art , and who; No mask so good, but Marcus must mhine through. FALSE names are vain , thy lines their author tell; Thy best concealment had been writing well. But thou a brave neglect of same half shown, Of others fame , great genius!"
1499401100_000002,"The Ciceroniad. A poem, inscribed to William Earl of Mansfield: with a dedication to His Lordship.",Author of The Ciceroniad,87,2,0,0,0,1,0,0,0,2,4,0,4,1,0,1,1,5,1,1,1,1,5,0,0,0,0,0,1,3,2,0,1,2,2,1,0,0,0,0,2,1,5,0,0,0,2,0,0,0,0,6,1,2,0,0,0,0,3,3,0,0,0,1,1,2,0,1,0,0,4,1,1,1,0,1,0,0,0,2,0,1,0,1,1,2,0,0,0,1777,1,1,"London : Printed by T.J. Carnegy, for the author; and sold by J. Bew, in Paternoster-Row, MDCCLXXVII. [1777].",London,35,unknown,,,FALSE,"leaves the sky; And Tully ordered , must their merits try; But only one the glorious prize can gain, So wills the god , and so the fates ordain. -- - Swift through the courts the sudden rumour spread, The sudden rumour reached each learned head , Each learned brother"
0226000900_000071,The works of Mr. Alexander Pope: containing his epistles and satires: with some never before printed.,Alexander Pope,79,0,0,0,0,2,0,0,0,1,1,0,4,1,2,0,0,1,3,0,0,1,3,2,2,0,0,1,3,2,1,0,3,1,2,1,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,1,1,2,0,3,0,0,1,0,0,2,0,1,1,0,0,2,3,0,3,0,1,2,0,2,0,1,0,0,0,1,0,1,1,3,0,2,1,1737,1,1,"London : printed by J. Wright for J. Knapton, L. Gilliver, J. Brindley, and R. Dodesley [sic], 1737 [1742].",London,710,male,1688,1744,TRUE,"takes the foremost place , And thrusts his person full into.your face . With all thy Father's virtues bleft, be. born!. And a new. cibber fhall the stage adorn., A second see, by meeker manners known;, i35 And modest as the maid: that sips alone:. From the strong fate of"
1122501100_000001,A crust for the critics. Inscribed to the most impertinent puppy on earth.,,75,1,0,0,0,3,1,0,0,6,0,0,3,2,2,0,0,1,1,0,0,4,0,1,1,0,0,0,1,0,1,1,1,2,0,2,1,0,1,0,0,0,6,0,0,0,0,0,0,0,1,2,1,2,2,1,0,0,0,0,0,1,0,0,1,0,1,3,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4,4,1,1,1762,1,1,"London : printed for the author, and sold by Joseph Grinsell, near St. Paul's, 1762.",London,12,unknown,,,FALSE,"wa C R U S T FOR THE CRITIC S. INSCRIBED TO THE Most Impertinent P P P Y on Earth . How could thejfi ff ele[led Monarchs a/fe So large an Empire on jo jfnal at Base In what Retreat, inglorious and unknown, Did Genius fjeep, rwhen Dullness seized"
0108200301_000020,Miscellany poems. |... By Mr. Pope.,Alexander Pope,79,0,0,1,0,1,0,1,0,1,1,0,4,2,0,1,1,1,0,0,1,0,0,3,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,2,0,1,1,1,0,2,2,0,2,0,4,1,0,0,0,0,0,2,1,1,0,1,1,0,1,0,5,1,0,0,0,0,4,2,1,0,2,1,7,1,1,2,1727,1,2,"London : printed for Bernard Lintot, at the Cross-Keys, between the Temple-Gates in Fleet-Street, 1727.",London,273,male,1688,1744,TRUE,"Johnson's Every Man in hij Hrouost. $ Sui popul sermo efl? qmis 0eim? nisi carmin molli Nunc demure numerj fluiee, ut ftr lc e feaeros Effigit juniiura unguet : Jcit tende: ver rm nonfitci, acfi octlo rgiricam dirigat Hno. Perifus, Sat. I. In In the bright Muse though' thousand charms"
0913200300_000270,"The annual register, or a view of the history, politics, and literature, for the year 1772.",,83,1,0,0,0,2,0,3,1,1,1,0,0,1,1,2,0,4,1,2,0,2,1,3,0,0,2,0,2,1,3,0,0,2,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,1,5,0,3,2,0,0,0,0,1,0,1,1,0,0,2,0,0,1,1,1,1,5,2,0,1,0,0,0,2,0,0,1,2,0,1,0,1780,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1780.",London,557,unknown,,,FALSE,"and fan the sacred fire, Those plains and shades shall reach the appointed date, And all their fading honours yield to fate ; Thy Thy wide renown and ever blooming same, Stand on the basis of a nobler claim. In thee his harp immortal VIRGIL strung, Of shepherds, flocks, and"
0229500903_000004,"The works of Alexander Pope, Esq. In ten volumes complete. With his last corrections, additions, and improvements; together with All his notes, as they were delivered to the Editor a little before his Death: printed verbatim from the octavo edition of Mr. Warburton.",Alexander Pope,82,0,0,0,0,6,1,1,0,1,2,0,1,0,0,0,0,3,1,1,2,1,1,2,0,1,1,3,0,0,2,0,0,2,0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,3,1,1,1,4,0,0,2,1,0,4,0,2,1,0,0,1,3,0,0,1,2,5,0,1,0,1754,3,10,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson and S. Draper, and C. Bathurst, MDCCLIV. [1754].",London,207,male,1688,1744,TRUE,"And Traitors barter Liberty for gold: When fell Corrutption dark and deep, like fate , Saps the foundation of a finking State : When Giant vice and Irreligion rise , 305 On mountain'd fallhoods to invade the skies: Then warmer numbers glow through' SATIRE's page, And all her smiles are"
0281701200_000021,"The satires of Juvenal paraphrastically imitated, and adapted to the times. With a preface.","Greene, Edward Burnaby",78,0,1,2,1,1,0,1,2,1,2,0,1,0,0,1,0,3,2,3,0,1,1,0,0,0,4,1,1,0,3,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,2,1,0,2,0,4,2,2,0,3,0,0,1,1,2,2,0,2,1,0,1,0,2,0,0,0,0,3,2,2,0,1763,1,1,"London : printed for J. Ridley in St. James's Street, MDCCLXIII. [1763].",London,242,male,,,FALSE,"Each crowded box the sons of lux'ry grace , Nought there conspicuous, but a noble's face . From there th' unskilful peals of praise resound, But few, few critics deck thegall'ry's round . A sober tribe, who friends to solid sense , Were never sufficient for the night's expense, She"
0778900200_000115,"The pleasing instructor or entertaining moralist consisting of select essays, relations, visions, and allegories collected from the most eminent English authors to which are prefixed New thoughts on education.",,90,1,1,0,0,4,0,0,3,0,0,0,0,1,0,1,1,3,0,2,0,2,0,0,2,0,3,3,3,1,1,0,2,1,1,2,1,1,0,0,2,1,3,1,1,1,1,0,0,0,4,2,1,0,0,3,2,1,0,0,0,1,0,0,1,2,0,2,2,0,0,3,2,3,0,0,1,0,0,5,1,0,0,1,1,2,0,0,0,1774,1,1,"London : published Octr. 1, 1770 as the Act directs by Robinson & Roberts in Paternoster Row, and T. Slack in Newcastle, [1770?].",London,388,unknown,,,FALSE,"and fnortine in Disdain, Spurned at the Crowd, and sought the Plain. The Sr I D E R and the BEE. A FA BL E. F HE Nymph who walks the public Streets, TAND sets her <(.; p at all she meets, May catch the Fool iwhol terns to flare,"
