PassageID,Title,Author,Total termFreq,termFreq(acr),termFreq(arrear),termFreq(assign),termFreq(cafe),termFreq(cattl),termFreq(charg),termFreq(common),termFreq(condit),termFreq(court),termFreq(coven),termFreq(death),termFreq(debt),termFreq(deed),termFreq(defend),termFreq(demand),termFreq(demis),termFreq(dure),termFreq(enter),termFreq(entri),termFreq(estat),termFreq(executor),termFreq(farm),termFreq(grant),termFreq(hall),termFreq(heir),termFreq(held),termFreq(hold),termFreq(hous),termFreq(king),termFreq(land),termFreq(landlord),termFreq(law),termFreq(leaf),termFreq(leas),termFreq(lesse),termFreq(lessor),termFreq(life),termFreq(live),termFreq(manor),termFreq(paid),termFreq(payment),termFreq(person),termFreq(plaintiff),termFreq(pound),termFreq(profit),termFreq(rent),termFreq(reserv),termFreq(revers),termFreq(servic),termFreq(statut),termFreq(tail),termFreq(taken),termFreq(tenant),termFreq(tenement),termFreq(term),termFreq(void),termFreq(wife),termFreq(word),termFreq(yearli),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0503400101_000003,"The practical conveyancer: in two parts. Part I. Containing rules and instructions for drawing all sorts of conveyances of estates and interests, whether Real or Personal, in Possession or Expectancy. Also Particular Rules for the Exposition of Deeds, Wills, &c. and of Words used in Conveyances. Together With The Resolutions of the several Courts at Westminster, in Cases wherein Difficulties have arisen touching the Words and Clauses in Deeds, Devises, &c. The Whole extracted by Way of Abridgment from the Reports at large of the said Cases, and alphabetically digested under proper Heads. Part II. Being the first part reduced into practice, in a select collection of precedents, viz. Marriage-Settlements, Bargains and Sales, Leases, Leases and Releases, Deeds of Copartnership, of Exchange, of Release and Confirmation; Mortgages, Surrenders, Wills, Letters of Attorney, Assignments of Stocks and Exchequer Annuities, Ecclesiastical Instruments, &c. By John Lilly, Gent. the second edition, corrected and very much enlarged. To which are now added, cases in Chancery, under all the titles of conveyancing: Digested by Way of Common Place under alphabetical Heads.","Lilly, John",119,0,0,3,1,0,2,0,5,0,16,0,2,6,0,1,0,0,0,3,2,3,0,4,5,2,0,1,0,0,0,0,2,0,15,2,2,3,0,0,2,0,0,0,0,0,19,2,2,0,1,2,0,5,0,1,3,0,2,0,1732,1,2,"[London] : In the Savoy: printed by E. and R. Nutt and R. Gosling, (assigns of E. Sayer, Esq;) for Tho. Ward and E. Wicksteed, in the Inner-Temple Lane, MDCCXXXII. [1732].",London,489,male,,,FALSE,"Bargain and Sale, 12 h Conditions and Limitations, 23 Confrrmation, 40 Covenants in general, 46 Covenants to levy a Fine, 59 Covenants to fijfer a Recovery, 63 Covenant that he is seized of a good Estate in fee fimple; and that it is free from Encumbrances, 66 Covenant to make"
0977400200_000035,"The laws relating to landlords and tenants; or, Every landlord and tenant his own lawyer; containing The whole Law respecting Landlords, Tenants, and Lodgers, laid down in a Plain, Easy, and Comprehensive Manner; to which are added The most approved Forms of Notices to quit, Directions for making a Distress, and for Replevying Goods when illegally taken: also Memorandums for letting Houses, Lands, and Apartments by Agreement, or on Lease; and various Precedents of Leases, and other Useful Deeds, as settled by the most eminent Counsel. With considerable Additions and Improvements, from the Reports of Sayer, Burrow, Blackstone, Lofft, Douglas, and the Term Reports, both in the King's Bench and Common Pleas, to the Commencement of Michaelmas Term, in the Thirty Fifth Year of George the Third. By John Paul, Barrister at Law, Author of Constable, Churchwarden, Overseer, Surveyor, and Highway Guide, and other Law Tracts. Revised and corrected By George Wilson, Serjeant at Law.","Paul, John",116,0,0,1,5,0,2,1,4,0,3,0,6,0,0,0,0,0,0,5,1,2,1,0,0,0,1,1,0,1,2,9,2,0,10,5,5,1,0,0,1,3,2,0,0,0,28,1,0,0,1,1,0,5,0,5,1,0,0,0,1795,1,1,"London : printed by A. Strahan and W. Woodfall, Law-Printers to the King's most excellent Majesty; for W. Richardson, at the Royal-Exchange; and G. G. and J. Robinson, Paternoster-Row, 1795.",London,218,male,1707,1787,FALSE,"is an offer to pay a debt , or to perform a 5 B.c.. Abr. W. duty; and if refiifie, nay be pleaded in bar of any ataion for not payment or non pertormance'; but it is not enough for the person who intends to make a tender, to say"
0406200200_000071,"Tenants law: or, the laws concerning landlords, tenants, and farmers. (viz.) 1. Of the several Kinds of Tenures, as well Freehold as Copyhold. 2. Of Leases, Covenants, Surrenders, Assignments, &c. 3. Of Rent: Acceptance and Extinguishment thereof. 4. Of Crops growing, and Trees blown down, &c. who are entitled to them. 5. Of Distresses, Replevins, and Rescous. 6. Of Waste in Buildings, Lands, Woods, &c. whether voluntary or permissive. 7. Of Common for Cattle. 8. Of Frauds in buying and selling Lands or Goods. 9. Of Trespasses and Nusances. 10. Of the late Act to prevent Fires; and Rules to be observed in erecting of new Buildings about London. Useful for all Landlords, Tenants, Farmers, Stewards, Agents, Solicitors, and others, concerned in the buying, selling or letting of estates. The seventh edition. In which are added all such Acts of Parliament and Resolutions as relate to these Subjects, down to the present year 1718.",,125,0,1,1,1,1,0,1,1,0,2,0,0,1,0,1,0,0,0,4,1,1,3,3,0,1,0,1,3,0,7,0,3,0,35,1,4,1,1,0,0,0,1,0,0,0,12,5,2,1,2,3,1,11,0,0,5,3,0,0,1718,1,1,"[London] : In the Savoy: printed by Eliz. Nutt, and R. Gosling (assigns of Edw. Sayer Esq;) and sold by J. Walthoe, in the Temple Cloisters; and J. Walthoe Junr, against the Royal-Exchange in Cornhill, 1718.",London,382,unknown,,,FALSE,"reserved at two Feasts, Ibid. How hindering a lawful Distress may cause Homicide, ir Not Not where a Reversion is determined, Page 181 Upon an Assessment by a Town, Ibid. Where by a Grant of the Fealty it becomes a Rent seek, Ibid. where the Fealty cannot be severed from"
0119200301_000132,"The practising attorney: or, lawyer's office. Comprehending the business of an attorney in all its branches. Divided into two volumes, viz. Vol. I. Contains I. The practice of the court of King's Bench. II. The practice of the court of common pleas. III. The practice of Courts-Leet, Courts-Baron, &c. Vol. II. contains IV. The practice of the high court of Chancery. V. The practice of equity in the exchequer. VI. The practice and method of conveyancing, &c. Wherein all the precedents and forms of processes and proceedings are truly and faithfully rendred in the English language, in pursuance of the late statute. The fourth edition: In which the errors in former impressions are carefully corrected, many useful modern English precedents, rules of the courts, and acts of parliament are added; and the whole continued down to the present year. By a gentleman of the Inner Temple. ...","Bohun, William",96,0,0,10,0,0,2,0,0,3,4,1,0,1,0,1,3,5,0,0,2,7,1,8,0,7,2,1,0,0,0,0,1,1,2,0,0,0,1,3,3,1,3,0,0,0,4,2,0,1,0,0,0,1,4,6,0,1,0,4,1737,1,2,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling (assigns of E. Sayer, Esq;) for A. Bettesworth and C. Hitch at the Red-Lion, and T. Longman, at the Ship, both in Pater-noster-row; T. Worrall, at the Judge's Head, and F. Cogan, at the Middle-Temple Gate, both in Fleet-street; Ward and Chandler, at the Ship, just without Temple-Bar, and at their shops in York and Scarborough, MDCCXXXVII. [1737].",London,513,male,,,FALSE,"or Decease of the laid A. his Wife (ihe dying after the said C D.) the belt beast or Goods, CC for and in the Name of another Herior; and also at and upon the Death of the said B. efc. he dying successively, the best Beast or Goods for"
0502200200_000126,"An institute of the laws of England; or, the laws of England in their natural order, according to common use. Published for the Direction of Young Beginners, or Students in the Law; and of Others that Desire to Have a General Knowledge in Our Common and Statute Laws. In Four books. By Thomas Wood, L. L. D. and Barrister at Law. The fifth edition with additions. To which is prefixed, Some thoughts concerning the study of the laws of England, &c. by the same author.",Thomas Wood,146,0,0,3,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,1,4,2,0,0,11,1,0,0,1,6,1,0,0,5,1,5,6,2,1,5,11,0,0,1,0,48,3,2,0,0,0,0,9,0,1,2,0,1,6,1734,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of E. Sayer, Esq;) for Bernard Lintot, and Richard Williamson; and sold by D. Midwinter, in St. Paul's Church-Yard, A. Ward, in Little Britain, J. Stagg, in Westminster-Hall, and D. Browne, without Temple-Bar, MDCCXXXIV. [1734].",London,730,male,1661,1722,FALSE,"will often hear of Fee- farm Rent ,, uiit rent , Rack rent , Old Rent and Imiprov'd Rent , Y A Fee- farm Rent (Fezdi Firma) 7 F.N.B., otj is where Land is Held of Another in Fee, for so much Rent as it In 1' 58b, is reasonably"
1367500200_000156,"An essay on the learning respecting the creation and execution of powers: and also respecting the nature and effect of leasing powers; In which the doctrine of the judgment delivered by the Court of King's Bench, in the case of Pugh and the Duke of Leeds, and the principal authorities for and against it, are considered. By John Joseph Powell, Esq. barrister at law, of the Inner Temple.",John Powell,125,0,0,2,3,0,0,0,1,1,13,0,0,0,0,0,2,5,0,3,3,1,0,1,0,1,3,0,0,0,1,0,1,0,27,5,2,7,0,0,0,2,5,1,0,0,10,6,0,0,0,0,1,6,0,6,3,0,0,3,1799,1,1,"London : Printed by A. Strahan, law-printer to the King's Most Excellent Majesty, for J. Butterworth, Fleet-Street, 1799.",London,660,male,1755,1801,FALSE,"days to confider of it, was of opinion,, that thai covenant was a boon, and beneficial to the remainder iiman; and he held these leases void for want of it. He said, that he was clear upon the argtiment; but he took times because there was no cafe in point."
0172200600_000044,"Tenants law: or, the laws concerning landlords, tenants and farmers. (viz.) 1. Of the Several Kinds of Tenures, as well Freehold as Copyhold. 2. Of Leases, Covenants, Surrenders, Assignments, &c. 3. Of Rent: Acceptance and Extinguishment thereof. 4. Of Crops growing, and Trees blown down, &c. 5. Of Distresses, Replevins, and Rescous. 6. Of Waste in Buildings Lands, Woods, &c. whether voluntary or permissive. 7. Of Common for Cattle. 8. Of Frauds in buying and selling Lands or Goods. 9. Of Trespasses and Nusances. 10. Of the late Act to prevent Fires; and Rules to be observed in erecting of new Buildings about London. Useful for all Landlords, Tenants, Farmers, Stewards, Agents, Solicitors, and others, concerned in the buying, selling or letting of estates. The twelfth edition, with great additions. In which are added all such Acts of Parliament and Resolutions, as relate to these subjects, down to the present year; and likewise plain directions for distraining for rent.",,102,0,5,0,10,0,0,0,0,4,1,0,0,0,6,3,3,0,1,3,0,0,0,0,7,0,1,1,0,0,2,4,3,0,7,6,7,0,0,0,1,1,6,7,0,0,6,2,2,1,0,0,0,2,0,0,0,0,0,0,1741,1,1,"[London] : In the Savoy: printed by Henry Lintot, (assignee of Edw. Sayer, Esq;) for T. Waller, in the Middle Temple Cloysters, 1741.",London,423,unknown,,,FALSE,"payment thereof of, such Landlord or Lessor fiall and may, without any formal Demand or re entry , serve a Declaration in eje&ment for the Recovery of the demised Premises, or in Cafe the fame cannot be legally served, or no Tenant be in auial Possession of the Premises, then"
0173200300_000050,"A new law-dictionary: containing the interpretation and definition of words and terms used in the law; as also the law and practice, Under The Proper Heads and Titles: together with such learning as explains the history and antiquity of the law; our Manners, Customs, and Original Government. Collected and Abstracted from All Dictionaries, Abridgments, Institutes, Commentaries, Reports, Year-Books, Charters, Registers, Chronicles, and Histories, Published to this Time. Adapted to the Use of Barristers, Students and Practisers of the Law, Members of Parliament, Justices of Peace, Clergymen, and other Gentlemen, &c. The tenth edition. With great additions and improvements, from the latest Reports and Statutes to this Time. Also many New Titles, not in any other Work of the Kind. Originally compiled by Giles Jacob. Now corrected and greatly enlarged by Owen Ruffhead and J. Morgan, Esquires.",Giles Jacob,84,0,0,2,0,0,3,2,1,2,1,0,2,1,1,1,1,2,3,1,6,2,0,2,1,2,1,0,0,1,8,1,5,0,5,0,0,0,0,2,1,0,6,0,0,0,1,1,0,1,1,2,1,2,4,4,0,1,0,0,1773,1,1,"Dublin : printed for James Williams, at No. 5. in Skinner-Row, M,DCC,LXXIII. [1773].",Dublin,975,male,1686,1744,FALSE,"17 AGNUS DEI, A piece of white wax in a flat oval form, likeamiall cake, ftamp'd with the figure of the lamb, and consecrated by the pope. Agms Dei, crofes, care not permitted to be brought into this kingdom, on pain of aprettmnrire. Stat. 13 Eliz. C 2 AGRARIA LEX,"
0977900102_000311,"Cases argued and adjudged in the High Court of Chancery. Published from the Manuscripts of Thomas Vernon, Late of the Middle Temple, Esq; By order of the High Court of Chancery. Vol. I.","Vernon, Thomas",109,0,7,0,1,0,4,0,0,2,0,2,0,2,1,0,0,0,2,0,1,1,2,0,0,1,1,2,0,3,14,0,3,1,3,1,0,3,1,3,3,1,1,2,0,0,20,0,1,0,3,6,0,6,0,2,2,1,0,0,1726,2,2,"Dublin : printed by J. Watts, and sold opposite the Watch-House, on the North-Side of College-Green, MDCCXXVI [1726].",Dublin,959,male,1654,1721,FALSE,"and from and after his Death to B. his eldest Son in Tail . Whether the Limitation of the Entail to B. is good, being expeftant on a Term of sixty Years. 13 1 Lands are devised to Trustees and their Heirs , in Trust to receive the Rents till"
1717800101_000375,"A new abridgment of the law. By Matthew Bacon of the Middle Temple, Esq;",Matthew Bacon,98,0,2,4,0,0,0,2,6,0,10,0,4,1,1,2,0,0,1,0,2,1,0,3,4,2,1,1,1,1,2,0,3,0,1,3,1,2,1,0,0,2,2,1,1,0,10,0,10,0,1,0,2,1,0,2,0,0,4,0,1768,1,5,"London : Printed by His Majesty's Law-Printers, for J. Worrall and Co. A. Shuckburgh, T. Waller, P. Uriel, W. Owen, B. White, H. Woodfall, W. Strahan, J. Rivington, R. Baldwin, L. Hawes and Co. T. Longman, Z. Stuart, W. Johnston, B. Law, T. Caslon, T. Payne, and T. Cadell, MDCCLXVIII. [1768].",London,714,male,,,FALSE,"Co. Lit. 215 5 Co. s t3 b. serus of a Covenant . Godb. 262 Gro. Jac. 476 Bridg. 130 -1 Vie. by Force of a Condition incident to the Reversion , as Rent , or for the Benefit of the Estate , as for doing Watte, not keeping h"
0406200200_000032,"Tenants law: or, the laws concerning landlords, tenants, and farmers. (viz.) 1. Of the several Kinds of Tenures, as well Freehold as Copyhold. 2. Of Leases, Covenants, Surrenders, Assignments, &c. 3. Of Rent: Acceptance and Extinguishment thereof. 4. Of Crops growing, and Trees blown down, &c. who are entitled to them. 5. Of Distresses, Replevins, and Rescous. 6. Of Waste in Buildings, Lands, Woods, &c. whether voluntary or permissive. 7. Of Common for Cattle. 8. Of Frauds in buying and selling Lands or Goods. 9. Of Trespasses and Nusances. 10. Of the late Act to prevent Fires; and Rules to be observed in erecting of new Buildings about London. Useful for all Landlords, Tenants, Farmers, Stewards, Agents, Solicitors, and others, concerned in the buying, selling or letting of estates. The seventh edition. In which are added all such Acts of Parliament and Resolutions as relate to these Subjects, down to the present year 1718.",,114,0,0,1,2,0,0,0,2,2,4,0,2,0,2,0,0,0,3,5,2,3,0,0,1,0,0,1,0,0,11,3,0,1,12,6,8,8,0,0,0,1,0,1,0,2,10,1,0,0,0,0,0,13,0,4,0,0,1,2,1718,1,1,"[London] : In the Savoy: printed by Eliz. Nutt, and R. Gosling (assigns of Edw. Sayer Esq;) and sold by J. Walthoe, in the Temple Cloisters; and J. Walthoe Junr, against the Royal-Exchange in Cornhill, 1718.",London,382,unknown,,,FALSE,Term for figid o Rent due after the Assignee had as. argeale fiend that Term over to another with the he not having given the Lessor any Rent . Notice Notice of his Assignment ; and re solve by the whole Court that Notice was not necessary. Pitcher V To
1043400101_000268,"The justice of the peace, and parish officer. By Richard Burn, LL. D. Late Chancellor of the Diocese of Carlisle, Continued to the Present Time By John Burn, Esq. his Son, One of his Majesty's Justices of the Peace for the Counties of Westmorland and Cumberland. The nineteenth edition, corrected, and considerably enlarged. Including the late Adjudged Cases, and the Statutes of the last Session of Parliament (39 & 40 Geo. III.). In four volumes. ...",Richard Burn,124,0,11,0,8,1,1,0,0,0,0,0,3,3,1,1,7,3,0,1,2,1,2,0,0,0,2,1,0,0,4,3,1,0,19,0,0,5,4,0,0,0,5,3,0,0,17,2,0,0,3,0,1,5,1,3,0,0,0,0,1800,1,4,"London : printed by A. Strahan, Law-Printer to the King's Most Excellent Majesty ; for T. Cadell jun. and W. Davies, in the Strand ; and J. Butterworth, in Fleet-Street, 1800.",London,729,male,1709,1785,FALSE,"the land , but for the other the grantee had formerly no remedy but to charge the person of the grantor in a writ of annuity. X I n. 143 Rents of aqize are the certain rents of freeholders and ancient copyholders, so called, because they are affized and P"
0573900103_000174,"A digest of the laws of England. By the Right Honourable Sir John Comyns, Knight; Late Lord Chief Baron of His Majesty's Court of Exchequer. Continued down to the present time, by a gentleman of the Inner Temple. ...","Comyns, John, Sir",126,0,0,2,0,0,0,2,1,0,2,1,0,2,0,1,3,0,17,0,1,1,0,3,4,2,0,1,4,0,7,0,2,0,10,6,1,2,0,0,2,1,0,0,0,7,6,0,0,0,0,2,0,27,1,1,3,0,1,0,1780,3,5,"London : printed by W. Strahan, and M. Woodfall Law-Printers to the King's Most Excellent Majesty; for W. Strahan, J. Pote, J. Rivington and Sons, T. Longman, G. Robinson, T. Cadel, J. White, W. Flexney, E. Brooke, J. Hayes, M. Hingeston, W. Fox, and Wheildon and Co, MDCCLXXX. [1780].",London,596,male,,,FALSE,"I.) Who hall be, T E N AN T at Will is, when a Man lets Lands to another, without limiting 1 any certain or determinate Estate . Lit. S. 68 And it may be by express Words ; As, if A. lets Land to another, quamdiu ambabus partibus placuerit."
