PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0473000105_000034,"The lives of the fathers, martyrs, and other principal saints: compiled from original monuments, and other authentic records: illustrated with the remarks of judicious modern critics and historians. By the Rev. Alban Butler. The second edition, corrected and enlarged fro the author's own manuscript. In twelve volumes. ...",Alban Butler,44,0,1,0,0,1,0,1,2,0,1,0,1,0,1,4,0,2,2,0,1,1,0,1,0,0,1,0,0,0,5,0,1,0,2,0,0,2,0,1,2,1,0,5,3,0,0,2,1779,5,12,"Dublin : printed by J. Chambers, for John Morris, 1779-80.",Dublin,449,male,1710,1773,FALSE,"the Moghul Ameers, the forms of which may have given rise to analogous ideas in the management of the si. nances; accordingly we find, in the Zemin dary grant to the Company of the lands about Calcutta , investiture given, not only under the general more comprehensive term, but also"
0186100103_000020,"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",Vincent Mignot,50,5,0,1,0,0,0,0,1,2,0,0,0,0,2,4,1,0,0,3,0,0,2,0,0,1,2,3,1,0,5,0,1,0,0,1,0,1,2,0,0,1,4,1,1,0,1,4,1787,3,4,"Exeter : printed and sold by R. Thorn. Sold also by J. Stockdale, Piccadilly, and Messrs. Scatcherd and Whitaker, Ave-Maria-Lane, London, MDCCLXXXVII. [1787].",Exeter,400,male,1730,1791,FALSE,"an efrablifhment of clerks, registers, and officers of the court. They passed judgement in a summary manner, and their legal fees were one fourth of the matter in dispute, equally levied upon the plaintiff and defendant. This regulation was intended to prevent vexatious lawsuits, as well as to bring them"
1766000106_000134,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq. ...",Edward Gibbon,52,2,1,1,3,0,0,1,0,3,0,1,0,0,3,1,5,0,1,0,0,0,0,1,0,0,4,2,0,0,3,1,1,3,0,0,4,0,0,0,0,2,1,3,1,1,0,3,1788,6,6,"Dublin : printed for Luke White, 1788-89.",Dublin,671,male,1737,1794,TRUE,"Orixa, and its capital I bra pur, or Burhampoor, a flouriflaing city, which carries on a vit trade in chintzes, calicoes, and embroidered fluffs. Cattac is the capital of Orixa. The above are the provinces belonging to the miogul's empire , to the north of - hat is properly called"
0801300101_000051,"A new geographical, commercial, and historical grammar; and present state of the several empires and Kingdoms of the world. Containing I. The distances, figures, and revolutions of the celestial bodies, as demonstrated by Sir Isaac Newton, and observed by the latest Astronomers. II. A description of the earth, considered as one of the revolving bodies in the general system; with several definitions and problems necessary for understanding the science of Geography. III. An account of the great divisions of the surface of the globe into continents, islands, oceans, seas, &c. IV. An accurate and particular description of all the empires, kingdoms, and states in the world, as situated with regard to one another. V. The climate and soil, with its productions, whether vegetable or mineral; the natural curiosities; a particular description of the sea-coasts, including all the bays, capes, promontories, and adjacent rocks; with an account of the most remarkable lakes and rivers. VI An account of the animals, whether birds, beasts, fishes, or insects, found in each country. Vii. Observations on the various parts of the globe in which history makes mention of any remarkable change having naturally taken place. Viii. An history of all nations from their origin; laws, government, religion, manners, and customs; distinctions of rank, revenues, taxes, strength by sea and land IX. The genius and external appearance of the people X. An account of their learning, arts, language, manufactures, and commerce. XI. The chief cities, artificial curiosities, antiquities, &c. To which is added, I. A geographical index, with the names of places, alphabetically arranged. II. A Table of the Coins of all the different Nations, with their value in Sterling money. III. A Chronological Table of remarkable Events, from the earliest accounts to the present time. The whole executed on a plan similar to that of W. Guthrie, Esq; by a society in Edinburgh. The Astronomical part collected from the works of James Ferguson, F. R. S. Enriched with the late discoveries of Dr. Herschel, and other eminent Astronomers. Embellished with An elegant set of Maps, engraved on purpose, more numerous, accurate, and exhibiting more fully the new Geographical Discoveries than those to be met with in any former publication.",,53,0,0,2,2,3,3,0,3,1,1,0,0,1,2,8,3,0,1,0,3,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,2,4,0,0,0,2,1,1,0,3,1790,1,2,"Edinburgh : printed for Alexander Kincaid, and sold by all the Booksellers in Town and Country, MDCCXC. [1790].",Edinburgh,587,unknown,,,FALSE,"David on this expedition in April, 1749, aboard of some ships of ( IS) of War; The expedition was conduced under the orders of Admiral Bofcawen, and the Sort of Deve cotah was taken by storm. But Mr. Bofcawen and the Government of Fort St. David, convinced that any future"
0186100101_000038,"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",Vincent Mignot,46,6,0,4,1,2,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,1,1,0,0,4,0,0,0,5,0,2,0,0,0,2,2,1,0,0,1,1,1,0,0,3,1,1787,1,4,"Exeter : printed and sold by R. Thorn. Sold also by J. Stockdale, Piccadilly, and Messrs. Scatcherd and Whitaker, Ave-Maria-Lane, London, MDCCLXXXVII. [1787].",Exeter,449,male,1730,1791,FALSE,"the hands of the English: and it seemed as if nothing could hinder them from annexing that sovereignty to that of Bengal : but either from motives of moderation or prudence, they were content to levy eight millions * by contribution: and they offered peace to the nabob on conditions"
0207400200_000404,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruing, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To Which Are Added, I. A Geographical Index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A Chronological Table of remarkable Events from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. Illustrated with a correct set of maps, engraved by Mr. Kitchin, Geographer.",William Guthrie,74,1,1,3,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,2,0,6,0,0,0,4,2,5,9,0,3,0,0,1,3,1,0,0,0,4,2,6,2,0,0,11,1785,1,1,"London : printed for Charles Dilly, in the Poultry; and G.G.J. and J. Robinson, in Pater-Noster Row, 1785.",London,972,male,1708,1770,FALSE,"equally influenced by a lovpeof conquest and alulper~itloys zeal to exterminate the Hindoo Irligion, a league Swas at last fonrmed again8t him among il the to dian princes, from the Gauges to the Nerbuadda. Theirt allied troops were, however, defeated, and in zoo, the famous temple of Nagracut in the"
0548200101_000075,"The history of modern Europe. With an account of the decline and fall of the Roman Empire, and a view of the progress of society. From the rise of the modern kingdoms to the Peace of Paris, in 1763. In a series of letters from a nobleman to his son. A new edition, enlarged and greatly improved. ...",William Russell,52,0,0,2,1,0,2,0,1,3,1,0,1,2,4,9,1,0,3,1,0,2,0,2,0,0,0,1,0,1,1,0,3,2,3,0,1,1,0,0,0,1,0,1,0,1,0,1,1786,1,5,"London : printed for G.G.J. and J. Robinson, Paternoster-Row; J. Robson, New Bond-Street; A. Hamilton, jun. Falcon-Court, Fleet-Street; J. Walter, Charing-Cross; and J. Sewell, Cornhill, 1786.",London,597,male,1741,1793,FALSE,"Indus, but its proper name in this quarter is the Attuck. + Commonly known to Europeans by the name of Abdalla. $ The Affghans are often called in Hindostan by the general name of Duranies : all the country from India to Iran, or Persia Proper, being called Duran, or,"
1237100600_000122,"A supplement to Mr. Samuel Puffendorf's Introduction to the history of Europe: containing A Succinct, but most Exact Historical Account of several European States and Countries, not Inserted in the said Introduction. Viz. The Lives of the Popes. The Turkish Empire. An Historical Account of the European Tartars, and the Cossacks. With some Historical Observations of Lap land and Greenland. By J. C. M. D. S. Reg. S. who oblig'd the Publick with Puffendorf's Introduction and Continuation.",Samuel von Pufendorf,49,1,0,0,1,0,0,1,0,2,2,2,1,0,1,0,0,0,0,3,0,0,1,1,0,0,3,1,1,0,3,1,0,0,0,1,4,9,0,0,0,0,2,3,1,0,4,0,1710,1,1,"London : printed, and are to be sold by W. Taylor, at the Ship in St. Paul's Church-Yard, 1710.",London,708,male,1632,1694,TRUE,"increased to eight thousand zat, and five thousand cavalo ry of two and three. horses; he was allowed to make use of the red feraper dah+, a mark of diftintion heretofore peculiar to the Emperor ; and fircar Hiflar was given him in Jageer. WHEN Baber began the conquest of"
0116900200_000141,"The new universal traveller. Containing a full and distinct account of all the empires, Kingdoms, and states, in the known world. Delineating, not only their situation, climate, soil, and Produce, whether Animal, Vegetable, or Mineral, but comprising also an interesting detail of the manners, Customs, Constitutions, Religions, Learning, Arts, Manufactures, Commerce, and military force, Of All The Countries that have been visited by Travellers or Navigators, From the Beginning of the World to the Present Time. Accompanied With A Description of all the celebrated Antiquities, and an accurate History of Every Nation, from the Earliest Periods. The Whole being intended to convey a clear Idea of the Present State of Europe, Asia, Africa, and America, in every Particular that can either add to useful Knowledge, or prove interesting to Curiosity. B J. Carver, Esq. Author of Travels through Interior Parts of North America.",Jonathan Carver,58,0,0,0,0,0,0,1,1,2,3,0,1,0,4,3,0,1,3,1,1,0,1,0,0,0,4,0,1,3,3,3,2,1,2,1,2,7,1,1,0,1,0,0,1,0,0,3,1779,1,1,"London : printed for G. Robinson, in Paternoster-Row, MDCCLXXIX. [1779].",London,731,male,1710,1780,FALSE,"embracing a friend, they will Itab him to the heart. But it is probable, that these representations of their moral depravity are carried beyond the bounds of truth. The people 9f Indoftan are governed by no written laws; nor is there a lawyer in their whole empire ; and their"
0344700200_000020,"The present state of the Ottoman empire. Containing A More Accurate And Interesting Account Of The Religion, Government, Military Establishment. Manners, Customs, And Amusements, Of The Turks Than Any Yet Extant, Including A Particular Description Of The Court And Seraglio Of The Grand Signor. And Interspersed With Many Singular And Entertaining Anecdotes. Translated from the French manuscript of Elias Habesci, Many Years Resident At Constantinople, In The Service Of The Grand Signor.","Habesci, Elias",61,3,0,3,0,0,0,1,0,0,0,0,1,0,1,7,0,0,1,1,0,1,0,0,0,1,1,4,0,1,2,0,3,0,0,3,5,4,1,2,0,6,0,2,2,2,0,3,1784,1,1,"London : printed for R. Baldwin, NO. 47, Pater-Noster Row, MDCCLXXXIV. [1784].",London,469,unknown,,,FALSE,"of agreement with his Majelfy. The nabob Najim al Dowslah agrees to pay to is Miajefty out of the revenues of Bengal , Bahar, r 369 a Iar, and Orissa, the fulm of 26 lacks of rupees :. year, without any deduntion for batta, on bills of ex hange, by"
1375100103_000031,"The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By T. Smollett, M.D. T. Francklin, M.A. and others. Volume the third.",Voltaire,55,0,5,0,1,0,0,2,1,3,2,0,0,0,2,1,4,1,0,0,0,0,2,5,0,0,3,1,1,4,3,1,1,1,0,0,1,3,0,2,0,0,0,4,1,0,0,0,1772,3,3,"London : Printed for W. Johnston, S. Crowder, T. Longman, Carnan and Newbery, G. Robinson, and R. Baldwin, 1772.",London,316,male,1694,1778,TRUE,"the circumstance of Alexander's landing, with a party of /aorfe, and proceeding three days along the coast, in the direction that his fleet was to sail, that is, welfward, overthrows such a supposition entirely: for no one will suppose that he chose to march a party of horse three days,"
0497600102_000047,"The history of modern Europe. With an account of the decline and fall of the Roman Empire: and a view of the progress of society, from the rise of the modern Kingdoms to the peace of Paris, in 1763. In a series of letters from a nobleman to his son.",William Russell,55,0,3,1,1,4,0,1,0,3,2,1,3,0,3,2,2,0,0,0,0,0,1,2,0,0,0,1,1,1,5,0,0,0,0,0,3,2,1,3,0,0,0,5,2,0,0,2,1794,2,5,"London : printed for G.G. and J. Robinson, Paternoster-Row, 1794.",London,497,male,1741,1793,FALSE,"all of whom enjoy the exercise of their religion unmolested. L Near Bombay are several other islands, particularly one named Elejiehntia where there is still extant one of the ipoft extraordinary an. tiquit~e in'the wpoid. At the landing place is the iimagp of an elephant Ut II fti ane a"
0393200502_000056,"An history of the Christian church, from the earliest periods to the present time; by G. Gregory, ... In two volumes. ...",George Gregory,45,1,1,0,0,2,4,2,0,2,3,0,1,0,0,3,1,0,2,0,0,2,2,2,0,0,1,1,0,0,0,2,2,4,0,2,0,0,1,1,1,0,1,1,0,0,0,0,1795,2,2,"London : printed for C. and G. Kearsley, 1795.",London,581,male,1754,1808,FALSE,"ac in concert, unless the whole nation be threatened with some imminent danger. They are a fironghardy race of men, and capable of bearing much fatigue; and so expert in war, that of late almoll all the neighbouring countries have been laid under contribution by them, several petty chiefs having"
1019300100_000220,"A new geographical and historical grammar: wherein the geographical part is truly modern; and the present state of the several kingdoms of the world is so interspersed, as to render the study of geography both entertaining and instructive. ... By Mr. Salmon. Illustrated with a set of twenty-three new maps ...",Thomas Salmon,54,0,1,0,1,2,1,1,3,0,2,0,0,0,0,4,2,0,0,1,0,0,1,3,0,0,2,0,1,0,1,2,1,5,2,0,2,4,2,0,0,1,0,7,0,0,0,2,1760,1,1,"Dublin : printed for P. Wilson, J. Exshaw, A. James, S. Price, and M. North, 1760.",Dublin,679,male,1679,1767,FALSE,"bravery of the ybungeft, Jehaun Shah ; who fcenied resolved' to abide by the agreement, to divide the empire ; and as a proof of his intention, dirctecd the treasures to be divided. But Zoolfecar Khan , an ()mrah in high trust, intrigued' to prt: ent it; intending to raise"
