PassageID,Title,Author,Total termFreq,termFreq(agre),termFreq(bodi),termFreq(caus),termFreq(certain),termFreq(certainti),termFreq(clear),termFreq(complex),termFreq(conceiv),termFreq(confid),termFreq(differ),termFreq(essenc),termFreq(evid),termFreq(exist),termFreq(figur),termFreq(form),termFreq(gener),termFreq(god),termFreq(idea),termFreq(imagin),termFreq(infinit),termFreq(know),termFreq(knowledg),termFreq(lordship),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(mode),termFreq(motion),termFreq(natur),termFreq(noth),termFreq(notion),termFreq(number),termFreq(observ),termFreq(oper),termFreq(particular),termFreq(perceiv),termFreq(percept),termFreq(power),termFreq(produc),termFreq(proposit),termFreq(qualiti),termFreq(real),termFreq(reason),termFreq(receiv),termFreq(relat),termFreq(sens),termFreq(sensat),termFreq(sever),termFreq(simpl),termFreq(space),termFreq(speci),termFreq(substanc),termFreq(suppos),termFreq(term),termFreq(think),termFreq(thought),termFreq(togeth),termFreq(true),termFreq(truth),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0970100103_000002,"An essay concerning human understanding. In four books. Written by John Locke, gent. In three volumes. ...",John Locke,134,0,1,2,5,4,4,2,0,0,0,1,4,10,0,0,7,3,15,0,0,4,19,0,4,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,12,1,3,0,1,1,1,3,0,0,0,0,3,0,2,0,0,0,3,7,4,1765,3,3,"Edinburgh : printed by A. Donaldson and J. Reid. For A. Donaldson, and sold at his shops in London and Edinburgh, MDCCLXV. [1765].",Edinburgh,305,male,1632,1704,TRUE,"Io. General propositions to be treated of more at large. II Moral and metaphysical truth . CHAP. VI Of universal propositions , their truth and certainty . SOUTHEAST CT. i. Treating of words , necessary to knowledge . z. General truths hardly to be understood, but in verbal propositions ."
0393700302_000304,"The modern dictionary of arts and sciences; or, complete system of literature. In which will be introduced every modern Improvement that has been made therein by the Learned and Ingenious of this or any other Nation; more particularly those valuable Discoveries that have been communicated by several Members of the Royal Society, the Royal Academy, and the Society for the Encouragement of Arts, Manufactures, and Commerce. Among the various other Branches of Learning, the following will be particularly and copiously explained, viz. Agriculture, Anatomy, Architecture, Arithmetic, Astronomy, Book-Keeping, Biography, Botany, Catoptrics, Chemistry, Chronology, Commerce, Cosmography. Dialling, Dioptrics, Ethics, Gardening, Gauging, Geography, Geometry, Grammar, Gunnery, Heraldry, History, Horsemanship, Husbandry, Hydraulics. Hydrography, Hydrostatics, Law, Logic, Maritime Affairs, Military Affairs, Mathematics, Mechanics, Merchandize, Metaphysics, Meteorology, Music, Navigation, Optics, Painting. Perspective, Philosophy, Physic, Pneumatics, Rhetoric, Sculpture, Statics. Surgery, Surveying. Theology, &c. &c. The whole greatly improved and modernized from every dictionary that hath preceded it, and ornamented with upwards of Two Hundred Figures, necessary to illustrate and embellish the Work. The historical, theological, philosophical, biographical, and grammatical parts, by the Rev. Percival Proctor, M.A. The astronomical, mechanical, and every other Branch of the Mathematics, by William Castieau, Teacher of the Mathematics, and Master of the Academy, opposite Berner's-Street, in Oxford-Street. The other articles by gentlemen particularly conversant in the respective subjects they have undertaken to explain.",,141,0,3,1,0,0,2,6,0,1,1,0,0,2,1,3,1,0,37,0,0,0,1,0,1,2,13,2,0,2,0,0,0,2,0,3,0,2,2,4,0,4,3,0,1,7,3,5,4,12,0,0,2,1,0,1,0,2,3,0,1,1774,2,4,"London : printed for the authors; and sold by G. Kearsly, No. 46, Fleet-Street, MDCCLXXIV. [1774].",London,447,unknown,,,FALSE,wherewith the mind was infeafibly filled by the fences. Ideas are divided into simple and complex . Simple IDEAS comprise all those which come into the mind by sensation ; fme of which we acquire purely by means of one fellfe; others by several senses : there are other simple
0210600100_000021,"The procedure, extent, and limits of human understanding.",Peter Browne,103,0,3,0,0,0,0,1,2,0,1,1,0,3,1,5,1,1,20,3,0,0,3,0,1,1,8,1,5,1,0,3,0,0,9,0,1,4,0,0,0,1,2,0,0,2,1,4,1,5,0,0,0,1,0,1,2,1,1,0,2,1728,1,1,"London : printed [by James Bettenham] for William Innys, at the West End of St. Paul's, MDCCXXVIII. [1728].",London,486,male,1665,1735,FALSE,"served any real and substantial End of Religion. I believe I may safely appeal to the Experience of the best of Men, whether they ever found any the least Glimmerings of such celestial Light in their most exalted Contemplations? Many who never aspired to this Immediate and familiar Intercourse with"
1025200101_001851,"Cyclopædia: or, an universal dictionary of the arts and sciences; ... By E. Chambers, F.R.S. The fifth edition. In two volumes. ...",Ephraim Chambers,142,4,0,0,3,1,0,2,0,1,1,2,1,9,0,0,4,1,32,1,0,3,18,0,1,1,9,0,0,4,0,0,0,0,3,1,2,1,2,3,1,0,12,0,1,2,1,0,1,4,0,0,3,0,0,0,0,1,4,2,0,1741,1,2,"London : printed for D. Midwinter, W. Innys, C. Rivington, A. Ward, J. and P. Knapton, [and 12 others all in London], 1741-43.",London,1076,male,1680,1740,FALSE,"about us, and our infight into their powers and operations , had been yet much greater. See EXPERIENCE, EXPERIMENTAL, EC. As to the third sort, the agreement, or disagreement of our ideas in any other relation , thesis the largest field of knowledge , and it is hard to determine'"
0396900802_000005,"The preceptor: containing a general course of education. Wherein the first principles of polite learning are laid down in a way most suitable for trying the genius, and advancing the instruction of youth. In twelve parts. Illustrated with maps and useful cuts. Viz. I. On Reading, Speaking, and Writing Letters. II. On Arithmetic, Geometry, and Architecture. III. On Geography and Astronomy. IV. On Chronology and History. V. On Rhetoric and Poetry. VI. On Drawing. Vii. On Logic. Viii. On Natural History. IX. On Ethics, or Morality. X. On Trade and Commerce. XI. On Laws and Government. XII. On Human Life and Manners.",,121,0,2,0,0,0,1,4,3,1,5,0,2,3,1,5,1,0,25,0,0,0,3,0,0,0,12,2,2,2,0,1,0,1,1,2,0,6,1,0,0,1,0,1,1,0,3,3,5,13,2,0,0,0,0,1,2,2,1,0,0,1775,2,2,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXV. [1775].",London,567,unknown,,,FALSE,"Judging and Reasoning , by which the capacious Mrnd ot Man pushes on its Views of Things, adds d)ifcovcrr to Discovery, and often extends its Thoughts beyond the utmost Bounds of the Universe. Thus we see as it were at one Glance the whole Progress of the Soul, fromn the"
0929200101_000135,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,150,0,4,0,0,0,1,10,0,0,2,0,3,1,0,0,1,3,42,0,3,0,3,0,1,0,4,1,0,0,3,2,2,1,3,5,1,0,6,0,0,2,1,0,4,1,0,4,6,6,0,0,12,2,0,2,3,4,0,0,1,1731,1,2,"London : printed for Edmund Parker, at the Bible and Crown over against the New Church in Lombard-Street, M.DCC.XXXI. [1731].",London,404,male,1632,1704,TRUE,"have no other Idea of him, but a complex one of Existence , Knowledge , Power , Happiness, c. infinite and eternal: Wlhich are all distinct Ideas , and some of them being relative, are again compounded of others; all which being, as has been shown, originally got from Sensation"
0358900101_000137,"The works of John Locke, in four volumes.",John Locke,147,0,6,0,2,0,5,2,1,0,0,1,1,3,2,1,4,0,27,1,0,9,0,0,3,0,1,0,2,0,2,4,0,3,2,3,0,0,2,2,0,7,0,2,0,0,2,0,1,7,0,0,17,8,0,6,0,3,2,1,2,1777,1,4,"London : printed for W. Strahan, J. F. and C. Rivington, L. Davis, W. Owen, S. Baker and G. Leigh, [and 18 others in London], 1777.",London,868,male,1632,1704,TRUE,"himself concerning his notion of pure Our idea of substance in general , he will find he has no other idea of it at all, but only a fubctanl in supposition of he knows not what support of such qualities , which are capable of producing simple ideas in us;"
0256200101_000153,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,130,1,4,2,2,0,0,3,1,0,0,0,0,6,1,0,0,0,34,0,0,2,0,0,1,0,9,2,2,0,5,1,0,0,1,0,1,1,10,6,0,2,7,1,2,0,3,3,0,5,0,0,4,2,0,0,0,3,1,1,1,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,TRUE,"in re Ideas of Stiub ference to things existing without us, and intended to be Representations of fiance: are real , when theyagree Substances , as they really are, are no farther real , than as they are such Combi withtheexi nations of simple Ideas , as are really united,"
0954700700_000022,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,129,2,1,1,3,0,1,6,0,0,4,2,0,5,2,2,1,1,31,0,0,1,0,0,1,1,7,3,0,2,2,0,1,2,0,0,0,0,3,3,0,0,14,0,0,1,0,2,2,5,0,2,2,4,0,1,3,4,1,0,0,1731,1,1,"London : printed for J. and J. Knapton, at the Crown in St. Paul's Church-Yard; A. Bettesworth and C. Hitch, at the Red-Lion in Pater-Noster-Row; J. Pemberton, at the Golden-Buck in Fleet-Street; and T. Astley, at the Rose in St. Paul's Church-Yard, M.DCC.XXXI. [1731].",London,389,male,1632,1704,TRUE,"any one of our £deas,, signified by a Name, is uncertain and undetermined. Thus he that puts in,. or leaves out an Idea out of his Complex one of Church or Idolatry, .every Time that he thinks of either, and holds not steady to any one precise Combination of Ideas"
0104200101_000022,"The works of John Locke, in nine volumes.",John Locke,159,0,7,2,0,1,1,1,0,0,7,0,2,0,1,0,1,2,44,0,0,6,5,0,0,0,7,5,1,0,0,0,0,2,1,0,3,5,2,1,1,5,0,1,2,2,2,6,0,14,8,0,1,1,0,8,1,0,0,0,0,1794,1,9,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. and J. Robinson, [and 14 others in London], 1794.",London,590,male,1632,1704,TRUE,"him; an, fwered. x3 -- 6 Ideas of God , various in different men. z 2 17 It i7. If the idea of God be not innate, no other can be supposed innate. 18 Idea of fubltance not innate. i9. No propositions can be innate, since no ideas are innate."
0336300301_000132,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,149,0,9,1,0,0,3,3,1,0,0,0,1,11,0,0,0,5,28,0,4,5,5,0,3,0,4,2,5,2,1,7,1,0,1,0,0,0,9,0,0,5,0,2,3,2,1,3,4,4,0,0,1,0,0,10,1,1,1,0,0,1731,1,2,"London : printed for Arthur Bettesworth and Charles Hitch, at the Red Lion in Pater-Noster-Row; Edmund Parker, at the Bible and Crown in Lombard-Street; John Pemberton, at the Buck against St. Dunstan's Church, in Fleet-Street; and Edward Symon, against the Royal Exchange, in Cornhill, M.DCC.XXXI. [1731].",London,410,male,1632,1704,TRUE,"diftint clear Ideas of two p!imary Qualities or Properties of Spirit, viz. Thinking , and a Power of Action; i. e. a Power of beginning, or slopping fe reral Thoughts or Motions . We have also the Ideas of several Qualities inherent in Bodies , and have the clear diftincd"
0104200101_000069,"The works of John Locke, in nine volumes.",John Locke,145,0,1,0,2,0,2,0,2,0,0,0,2,2,0,0,4,1,31,2,0,5,1,9,1,4,10,4,0,0,3,1,0,0,0,2,3,0,2,0,2,5,0,6,0,6,3,10,0,4,0,0,3,0,0,4,1,0,4,1,2,1794,1,9,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. and J. Robinson, [and 14 others in London], 1794.",London,590,male,1632,1704,TRUE,"I will also conclude that a blind man hath ideas of colours, and a deaf man TRUE dillint notions of sounds. §. 3 This This, and the like, said in other places, is what I have thought concerning ideas of sensation and reflection, as the foundation and materials of all"
0323300401_000143,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,143,0,1,6,3,0,4,3,0,2,1,0,1,5,0,0,2,0,30,0,0,4,2,0,0,0,5,2,0,0,0,4,1,2,3,2,0,0,0,4,0,1,0,0,1,15,4,2,2,12,0,0,5,3,1,2,1,3,0,0,4,1775,1,2,"London : printed for John Beecroft, No. 23, Pater-Noster-Row; W. Strahan, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis; Hawes, Clarke and Collins; B. White, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, J. Wilkie, E. and C. Dilly, T. Davies, J. Robson, T. Becket, G. Robinson, T. Cadell, W. Richardson, T. Evans, and E. Johnston. MDCCLXXV. [1775].",London,420,male,1632,1704,TRUE,"of a Relation ; but to the knowing of any fubitantial Being, an accurate Collescion offundryideas is necessary. A Man, if he compares two Things together , can hardly be supposed not to know what it is wherein he compares them; so that when he compares any Things together ,"
0879600101_000173,"The works of John Locke, in four volumes.",John Locke,138,0,5,1,0,0,1,4,0,0,0,16,1,3,6,2,2,0,21,1,0,6,1,0,4,0,2,0,0,1,4,0,0,0,0,9,1,1,3,1,0,6,11,1,1,1,0,0,1,4,0,2,10,2,0,1,0,2,0,0,0,1768,1,4,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. [sic] R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, MDCCLXVIII. [1768].",London,859,male,1632,1704,TRUE,"any part of it: and there is no more reason to think that malleableness depends on that colour, weight and hardnefk, than that that colour, or that weight depends on its malleableness. And vet, though we know nothing ofthefe real efiences, there is nothing more ordinary, than that men flhluld"
0689200107_000114,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,146,2,1,0,5,0,0,8,0,0,1,5,0,5,0,3,0,1,35,0,0,1,0,0,1,0,8,4,0,2,2,0,0,1,0,0,0,0,6,3,0,4,16,0,1,2,0,2,3,3,1,2,6,5,0,0,2,4,1,0,0,1778,7,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,867,unknown,,,FALSE,"and are, first, either real or fataflical; secondly, adequateor inadequate; thirdly, TRUE or falie. 139 Rel: ideas , are such as have a foundation in nature , such as have a conformity with the real being and existence of things, or with their archetypes. 140 Fantaflical are such as have"
0223400103_000123,"The economy of nature explained and illustrated on the principles of modern philosophy. By G. Gregory, D. D. Joint Evening Preacher at the Foundling Hospital, Author of Essays Historical and Moral, &c. In three volumes. With forty-six plates. ...",George Gregory,115,0,7,2,5,0,0,1,0,0,6,0,0,3,1,2,0,0,13,0,0,0,2,0,1,4,4,1,1,1,0,0,1,0,2,1,5,6,2,3,0,3,1,1,0,2,16,10,1,1,0,1,1,1,0,1,1,1,0,0,0,1796,3,3,"London : printed for J. Johnson, No 72, St. Paul's Church Yard, 1796.",London,613,male,1754,1808,FALSE,"which is is produced by an impression upon the organ of sense ; of which change we can suppose the mind to be conscious without any krlowledge of external objects. Perception expresses that knowledge we obtain, by means of our sensations of the qualities of matter *."" t Sensations may"
0104200101_000236,"The works of John Locke, in nine volumes.",John Locke,116,1,2,0,0,1,0,5,0,1,5,11,0,1,0,1,0,0,17,1,0,5,1,0,5,2,1,1,0,3,3,0,0,0,0,1,0,1,0,0,0,3,11,3,0,0,2,0,1,1,0,7,2,6,1,1,1,1,2,2,3,1794,1,9,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. and J. Robinson, [and 14 others in London], 1794.",London,590,male,1632,1704,TRUE,"names kinneah and Book 3 507 and niouph. For there he puts ideas together , only by his own imagination , not taken from the exiffence of anything; and to them he gave names to denominate all things that should happen to agree to those his abftrast ideas , without"
0546000101_001880,"Cyclopædia: or, an universal dictionary of arts and sciences; ... By E. Chambers, F.R.S. The fourth edition, corrected and amended; with some additions. In two volumes. ...",Ephraim Chambers,136,4,1,0,4,2,4,3,0,3,1,3,2,6,0,0,8,0,29,0,0,5,12,0,1,1,8,0,0,3,0,0,0,0,2,2,1,1,1,3,1,0,12,0,0,1,0,0,0,4,0,0,1,0,0,0,1,1,3,2,0,1741,1,2,"London : printed for D. Midwinter, J. Senex, R. Gosling, W. Innys, C. Rivington [and 12 others in London], 1741.",London,1087,male,1680,1740,FALSE,"known of such general ideas , will be tretr of every particular thing in which that essence , that is, that ab(trat idea is found: and what is once known of such ideas , will be perpetually, and for ever TRUE ; so that, as to all general knowledge ,"
0358900101_000344,"The works of John Locke, in four volumes.",John Locke,164,0,0,0,7,7,5,0,0,0,1,0,1,6,0,0,0,1,29,0,1,6,0,10,12,2,3,0,3,0,5,1,0,1,1,0,9,4,2,2,8,0,0,9,0,0,1,0,0,0,0,0,1,4,0,9,4,1,5,2,1,1777,1,4,"London : printed for W. Strahan, J. F. and C. Rivington, L. Davis, W. Owen, S. Baker and G. Leigh, [and 18 others in London], 1777.",London,868,male,1632,1704,TRUE,"thus it comes to be a certain proposition ; and so may be called a principle of reason ,. as every TRUE proposition is to him that perceives the certainty of it. THIS, my Lord, is my way of ideas ,. and of coming to a certainty by them; which,"
0343700202_000063,"An essay concerning human understanding; with thoughts on the conduct of the understanding. By John Locke, Esq. Collated with Desmaizeaux's edition. To which is prefixed, the life of the author. In three volumes. ...",John Locke,137,4,0,0,1,0,0,3,0,0,6,3,0,5,0,0,7,0,29,0,0,2,0,0,0,2,9,11,1,2,4,0,2,3,1,2,1,0,1,1,0,2,5,1,1,1,1,0,1,10,0,4,4,1,2,0,0,1,0,0,3,1798,2,3,"Edinburgh : printed for Mundell & Son; and J. Mundell, College, Glasgow, 1798.",Edinburgh,280,male,1632,1704,TRUE,"not the help of definition to determine their signification, yet that hinders not but that they are generally less doubt, fill and uncertain, than those of nmiied modes and figbanccs : because they sanding only for one finrile perceptio:, men for the most part, easily and perfeetly agree in their"
0323100202_000094,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,136,4,0,0,5,4,0,3,0,2,0,0,2,6,5,0,1,0,26,1,0,3,12,0,1,1,11,0,0,3,3,0,0,0,2,1,1,3,1,4,2,0,11,1,0,0,0,0,0,2,0,0,2,0,0,1,1,1,6,4,0,1768,2,2,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, M.DCC.LXVIII. [1768].",London,384,male,1632,1704,TRUE,"more Use, than the Reveries of a crazy Brain; and the Truths built thereon of no more Weight, than the Discourses of a Man, who sees things clearly in a Dream, and with great Assurance utters them.' But, I hope, before I have done, to make i86 make it evident"
