PassageID,Title,Author,Total termFreq,termFreq(admir),termFreq(amplitud),termFreq(aris),termFreq(attent),termFreq(author),termFreq(aw),termFreq(boundless),termFreq(caus),termFreq(charact),termFreq(constitu),termFreq(danger),termFreq(dark),termFreq(degre),termFreq(deriv),termFreq(emot),termFreq(essai),termFreq(excit),termFreq(extend),termFreq(extent),termFreq(fear),termFreq(firmament),termFreq(forc),termFreq(gener),termFreq(geniu),termFreq(grand),termFreq(grandeur),termFreq(great),termFreq(height),termFreq(highest),termFreq(idea),termFreq(imagin),termFreq(impress),termFreq(length),termFreq(life),termFreq(light),termFreq(magnific),termFreq(manner),termFreq(mighti),termFreq(mind),termFreq(mountain),termFreq(natur),termFreq(necessari),termFreq(night),termFreq(object),termFreq(ocean),termFreq(part),termFreq(philosoph),termFreq(pleasur),termFreq(poet),termFreq(power),termFreq(produc),termFreq(sensat),termFreq(soul),termFreq(sourc),termFreq(space),termFreq(strength),termFreq(strong),termFreq(sublim),termFreq(terribl),termFreq(terror),termFreq(thunder),termFreq(varieti),termFreq(vast),termFreq(view),termFreq(water),termFreq(work),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0219800900_000026,"Clio: or, a discourse on taste. Addressed to a young lady. By I.U.","Ussher, James",65,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,6,0,0,1,8,0,0,2,1,0,0,0,6,0,4,1,0,4,0,1,2,1,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,4,0,4,3,1769,1,1,"London : printed for T. Davies, in Russel-Street, Covent-Garden, MDCCLXIX. [1769].",London,270,male,1720,1772,FALSE,"great importance to us. Thepaifions are also firangely infecious; they lay hold on our affetions by violence; they bear us away from a Rfate of indifference, and plunge us into concern and emotion . The mind that before fore relted upon itself selfish and alone, at the appearance of pafion,"
0381600500_000027,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,60,0,0,2,1,0,0,0,6,0,0,2,0,2,0,3,0,1,0,0,0,0,2,0,0,1,1,3,0,0,7,1,0,0,0,0,0,2,0,2,0,3,0,0,1,0,2,1,1,0,0,2,1,0,1,0,0,0,9,1,0,0,0,0,2,0,0,0,1759,1,1,"London : printed for R. and J. Dodsley, in Pall-Mall, MDCCLIX. [1759].",London,356,male,1729,1797,TRUE,"are almost infinite. Those I have mentioned, are only a few instances to show, on what principle they are all built. SECT. XXI SMELL and TASTE. BITTERS and STENCHES. SMELLS, and ticds, have some share too, in ideas of greatness ; but it is a small one, weak in its"
0168200105_000080,Memoirs of the literary and philosophical society of Manchester.,Cadell & Davies,62,0,0,3,1,0,0,0,0,3,0,0,0,1,1,4,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,8,0,0,2,0,1,1,7,4,5,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1785,5,5,"Warrington [England] : printed by W. Eyres, for T. Cadel in the Strand, London, MDCCLXXXV. [1785]-",Warrington|Manchester.,731,unknown,,,FALSE,"into convulsions, and feast as it were on those continually renewed scenes of distress and terror which mark their ferocious path, are not the persons on whom you would expect the representations of tragedy to produce their natural and most powerful effect; but the gentle, the flexible, the compassionate, and"
0509300400_000008,A general view of the stage. By Mr. Wilkes.,Samuel Derrick,52,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,4,1,0,0,0,1,0,1,2,4,1,0,2,2,0,1,0,2,1,5,0,0,2,1,0,0,5,1,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1759,1,1,"London : printed for J. Coote, in Pater-Noster Row; and W. Whetstone, in Skinner Row, Dublin, MDCCLIX. [1759].",London,344,male,1724,1769,FALSE,"general practice of modern Drama; and, secondly, because it was a delicate compliment to the fair sex. Sir Samuel's judgement has been confirmed by the reception this episode has always met with, although Voltaire thinks it spoils the Play. D The The ingenious David Hume of Edinburgh has publihed an"
0680001301_000058,"Dissertations moral and critical. In two volumes. On memory and imagination. ... Illustrations on sublimity. By James Beattie, ...",James Beattie,47,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,1,1,0,0,6,1,2,1,0,1,1,0,0,5,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1783,1,2,"Dublin : printed for Mess. Exshaw, Walker, Beatty, White, Byrne, Cash, and MáKenzie, 1783.",Dublin,414,male,1735,1803,FALSE,"romances. And Leonardo da Vinci recommends it to the painter, to go into decayed buildings, and observe the'ftains on' the broken and' mouldy walls; where an eye accustomed to look atf'uch things will frequently discern figures resembling clouds, battles, ""tincomrion attitudes, draperies, ludicrous faces, and the like: agreeably to which"
1282300101_000016,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. & F.R.S. Ed. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University of Edinburgh. In two volumes. ...",Mathew Carey,72,1,0,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,2,4,6,1,1,4,1,2,0,0,1,0,1,0,6,0,4,0,2,4,0,2,0,0,0,3,3,0,0,0,1,0,1,7,0,0,0,0,0,4,0,0,0,1793,1,2,"Philadelphia : From the press of Mathew Carey, March 19 --M.DCC.XCIII. [1793].",Philadelphia,503,male,1760,1839,FALSE,"From tllofe black realms of darkness to the day. PITT, r obwfure they went; through dreary shades, that led Along the wafic dominions of the dead; As wander travellers in woods by night , By the moon's doubtful anld malignant light . tr.yd emi. descriptions given us of the appearances"
1052700100_000016,"An essay on original genius; and its various modes of exertion in philosophy and the fine arts, particularly in poetry. By William Duff, M. A.","Duff, William",74,0,0,0,0,0,0,0,3,0,0,0,0,4,1,0,0,3,0,1,0,0,0,3,7,0,0,0,0,1,10,4,0,0,1,3,0,3,0,4,0,5,1,0,3,0,1,5,0,0,1,3,2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1767,1,1,"London : printed for Edward and Charles Dilly in the Poultry, near the Mansion-House, MDCCLXVII. [1767].",London,314,male,1732,1815,FALSE,"arts or sciences, as diftinguiihed from each other, since this would be an anticipation ticipation of what is intended to be the subject of some following Setions. In this we confider ORIGINAL GENIUS as a GENERAL talent, which may be exerted in any procession, in order to observe how happily"
0358400200_000025,"A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste, and several other additions.",Edmund Burke,86,0,0,0,0,1,0,0,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,8,1,3,0,0,19,1,0,0,1,1,1,0,2,2,0,0,1,0,1,2,4,0,0,0,0,1,2,9,0,0,0,0,0,0,1,0,0,1787,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXXVII. [1787].",London,358,male,1729,1797,TRUE,"that excellent book, Co remarkable for the vivacity of its descriptions, as well as the solidity and penetration of its sentences, the Wisdom of the son of Sirach, there is a noble panegyric on the high priest Simon the son of Onias; and it is a very fine example of"
0731700300_000046,"Solitude considered, with respect to its influence upon the mind and the heart. Written originally in German by M. Zimmermann, Aulic Counsellor And Physician To His Britannic Majesty At Hanover. Translated from the French, of J. B. Mercier.",Johann Georg Ritter von Zimmermann,73,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,3,3,1,0,7,1,0,2,1,1,1,4,1,0,0,0,15,0,1,0,0,2,0,0,4,1,0,1,3,0,4,2,0,0,0,1,0,0,0,2,0,0,0,2,2,1794,1,1,"London : printed for C. Dilly, In The Poultry, 1794.",London,430,male,1728,1795,FALSE,"surrounding clouds which gravitate to the world, and ob strut its flight. Attaining a certain height , the faculties of the mind open, and reveal the inclination of the heart. It is wise and glorious to attempt every achievement; for that which is not physically impossible may always be morally"
0518700100_000037,"Moral and literary dissertations, on the following subjects; 1. On truth and faithfulness. 2. On Habit and Association. 3. On Inconsistency of Expectation in Literary Pursuits. 4. On a Taste for the general Beauties of Nature. 5. On a Taste for the Fine Arts. 6. On the alliance of natural history, and philosophy, with poetry. To which are added a tribute to the memory of Charles de Polier, Esq. and an appendix. By Thomas Percival, M. D. F. R. S. & S. A. member of the Medical societies of London and Edinburgh, and of the royal society of Physicians at Paris, &c. &c.",Thomas Percival,43,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,2,0,2,0,2,1,0,0,0,0,2,0,1,1,1,2,3,0,2,0,1,0,0,0,2,0,0,2,0,0,1,0,4,3,0,1,0,1784,1,1,"Warrington : printed by W. Eyres, for J. Johnson, St. Paul's Church-Yard, London, MDCCLXXXIV. [1784].",Warrington,357,male,1740,1804,FALSE,"For it was observed, by these philosophers , that a musical chord produces the same note, as one double in length , when the force is quadruple with which the latter is stretched: Hence they supposed that the gravity of a planet is quadruple the gravity of a planet, at"
1769100202_000095,"The poems of Ossian. Translated by James Macpherson, Esq; In two volumes. ...",James Macpherson,63,3,0,0,0,1,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,3,0,1,5,0,2,3,1,0,0,0,0,1,0,0,5,0,4,0,1,0,0,1,0,2,2,2,2,0,1,0,0,0,0,10,0,1,1,0,0,0,0,2,1,1790,2,2,"London : printed for A. Strahan; and T. Cadell, 1790.",London,433,male,1736,1796,TRUE,"and pathetic. The sublime is not confined to sentiment alone. It belongs to defeription also; and whether in defeription or in sentiment, imn ports fuich ideas presented to the mind , as to raise it to an uncommon degree of elevation and fill it with admiration and allonifhment. This is"
0640700101_000032,A philosophical essay on man. Being an attempt to investigate the principles and laws of the reciprocal influence of the soul on the body. ...,Jean-Paul Marat,88,0,0,3,0,2,0,0,1,1,0,0,0,3,0,2,0,1,0,0,6,0,1,1,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,3,0,0,10,0,1,1,8,0,1,2,15,13,1,0,0,1,0,0,0,0,0,0,2,0,1,1,1775,1,2,"London : printed for H. Setchel, Bookseller, King-Street, Covent-Garden, M,DCC,LXXV. [1775].",London,277,male,1743,1793,TRUE,"which he is connected by the heart and affections. Man cannot, like the supreme Being, be happy in the contemplation of himself, and without the affillance of others. The inexpressible anguish we susser from the loss of a friend that was dear to us, flows only from a vacuity in"
0379000200_000044,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,70,0,0,0,0,1,0,0,5,0,0,0,6,0,0,1,0,0,0,0,0,0,1,2,0,3,1,6,2,0,3,1,3,2,0,1,0,5,0,2,0,1,1,1,3,0,2,0,0,0,1,4,0,0,0,1,0,0,6,0,2,0,0,0,3,0,0,0,1776,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXVI. [1776].",London,367,male,1729,1797,TRUE,"circle) until the known causes make it rest $ but if after first putting it in motion in one direcion, you push it into another, it can never reaftume the firt direcion s because it can never move itself, and eonfequenily it can have but the effect of that las"
1743600500_000032,"Solitude, written originally by J. G. Zimmerman. To which are added, the life of the author; notes historical and explanatory; a copious index; and seven beautiful engravings by Ridley.",Johann Georg Ritter von Zimmermann,60,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,6,3,0,0,0,0,0,0,7,1,8,1,0,0,0,2,1,5,0,1,1,3,3,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1798,1,1,"London : printed for the Associated Booksellers, Vernor and Hood, J. Cuthell, J. Walker, Lackington, Allen and Co. J. Nunn, Ogilvy and Son, [and 3 others in Londons], 1798.",London,388,male,1728,1795,FALSE,"with an eye of pity on the frailties of his fellow-creatures; whose greatelf pleasure is to lifcen among the rocks to the soft murmurs of a cascade, to inhale as he walks along the plains the refreflhing breezes of the Zephyrs, and to dwell, in the surrounding woods, on the"
0902300400_000013,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. A new edition, corrected and enlarged. To which are prefixed two essays: I. On elocution. II. On reading works of taste. By William Enfield, LL. D. Embellished with four elegant plates.",William Enfield,63,0,0,1,2,2,0,0,1,1,0,0,0,0,0,5,0,2,0,0,0,0,0,1,3,1,0,1,1,0,0,3,0,0,0,0,0,2,0,3,0,5,0,0,4,0,3,0,1,0,3,1,0,0,3,0,1,0,4,0,0,0,1,1,0,0,5,2,1795,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard; by whom only the genuine and complete edition is published, MDCCXCV. [1795].",London,515,male,1741,1797,FALSE,"cithertrifling or pernicious. No strength of genius , or vivacity of'wit, can dignify foll), 1 or cxcul'eimmorality. BESIDLS thezfe eftential properties of the T'hout; hts, uwhich are common to all good writing , there are others, which occur only in certain coinnctions, accordingl to the n.iture of the subjec, or"
0947901500_000037,"An essay on taste. By Alexander Gerard, D.D. Professor of Divinity in the Marischal College of Aberdeen. The second edition, with corrections and additions. To which are annexed, three dissertations on the same subject, by Mr de Voltaire, Mr D'Alembert, and Mr de Montesquieu.",Alexander Gerard,77,0,0,4,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,2,0,0,4,2,11,1,0,2,0,0,5,6,1,0,0,0,0,1,0,4,0,5,2,0,1,0,2,1,0,2,5,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1764,1,1,"Edinburgh : printed for A. Millar, London; and A. Kincaid and J. Bell, Edinburgh, MDCCLXIV. [1764].",Edinburgh,298,male,1728,1795,TRUE,"be cojoined, but also mixed and blended so perfectly together, that none of them shall be distinctly percci vable in the compound which arises from their union. Hence the eflicts so often mentioned, of concomitant emotions . ALL there are operations of imagination , which naturally proceed from its fimplcft"
0036001000_000036,"Solitude; or, the effects of occasional retirement on the mind, the heart, general society, in exile, in old age; and on the bed of death. ... Written originally by J. G. Zimmerman. ...",Johann Georg Ritter von Zimmermann,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,6,0,0,2,0,3,1,0,3,2,1,0,0,1,0,0,0,4,1,1,1,3,1,0,0,2,0,1,0,1,0,1,1,1,1,0,0,1797,1,1,"London : printed for the associated booksellers, Vernor and Hood, J. Cuthell, J. Walker, Lackington, Allen, and Co. J. Nunn, and Darton and Harvey, 1797.",London,389,male,1728,1795,FALSE,"mountains and forests, that the winds are scarcely permitted to disturb its surface; it is impossible not to exclaim with the Englill Poet , that here I Black MELANCHOLY sits, and round her throws A death lire silence, and a dread repose; Her gloomy presence saddens all the scene, """
0504100101_000023,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,71,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,2,0,0,2,0,0,3,3,1,0,0,4,2,0,0,3,4,7,0,0,1,0,2,0,0,2,0,1,0,0,2,0,1,1,17,0,0,1,0,0,0,0,0,2,1783,1,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,507,male,1718,1800,TRUE,"montis Q Erigit eruc ans, liquefacaque faxa sub auras Cum gemitu glomerat, fundoque exsefuat imo *. 2ex.ii. 57 Here, after several magnificent images, the Poet concludes with personifying the mountain under this figure, "" erutans ""viscera * The port capacious, and secure from wind, Is to the foot of thundering"
0039300101_000089,"The protestant system: containing discourses on the principal doctrines of natural and revealed religion. Compiled from the works of the following Protestant dissenters, viz. Abernethy, Amory, Baker, Benson, Bulkeley, Chandler, Doddridge, Duchal, Emlyn, Fordyce, Foster, Grove, Holland, Leechman, Mason, Morris, Newman, &c. &c. To which are added, Four Discourses never before printed. In two volumes, ...",,60,1,0,2,2,1,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,7,0,8,0,0,5,1,3,0,3,0,1,1,2,1,1,0,0,0,0,0,0,0,2,0,2,0,4,0,1758,1,2,"London : printed for R. Griffiths, at the Dunciad, in Pater-Noster Row, MDCCLVIII. [1758].",London,601,unknown,,,FALSE,"him which naturally arise in every human heart not sunk in tfupid insensibility and viciousness, and which are comprehended in this sum of piety, fhb halt love the Lord thy God with all thy heart, and with all thy soul , and with all ty jlrength, and with alltby mind"
0885600600_000036,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,57,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,4,1,0,1,0,5,0,6,0,1,2,0,2,2,2,1,2,2,1,0,0,0,0,0,1,0,0,0,4,0,1,0,4,0,1777,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross; and E. and C. Dilly, in the Poultry, MDCCLXXVII. [1777].",London,248,female,1727,1801,TRUE,"matronly gravity and conjugal love; together with mercury invention and elo querce and Jupiter -- or political wisdom. On'the fide of Asia was Mars, who represents brutal valour and blind fury. On that of Greece was pallas that is military discipline, and bravery, guarded by judgement. This, and many other"
0257000400_000008,"Essays on the nature and principles of taste. By the Revd. Archibald Alison, LL. B. F. R. S. Edin.",Archibald Alison,59,1,0,1,0,0,1,0,1,0,0,0,0,2,1,5,0,2,2,0,0,0,0,4,2,0,0,3,0,0,3,7,0,0,1,1,1,2,0,3,0,4,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,1790,1,1,"Dublin : printed for Messrs. P. Byrne, J. Moore, Grueber and M'allister, W. Jones, and R. White, M.DCC.XC. [1790].",Dublin,394,male,1757,1839,FALSE,"to its corn position alone, but to the recollections that it brings, brings, and to those images that it kindles in his mind of peace, and freedom, and domestic pleasure , from which he is torn, and to which he may never return. Whatever may be the sublimity of Handel's"
0036300500_000007,"Rational self-love; or, a philosophical and moral essay on the natural principles of happiness and virtue: with reflections on the various systems of philosophers, ancient and modern, on this subject. By L-N-.","Nihell, Laurence",51,1,0,1,0,1,1,0,3,0,0,0,1,3,0,0,0,2,0,0,0,0,0,3,0,0,2,2,0,0,1,0,1,0,3,2,0,2,1,1,0,3,1,0,1,0,2,0,0,0,2,1,2,0,0,0,1,0,1,1,0,0,2,0,1,0,2,0,1773,1,1,"London : printed for W. Griffin, in Catharine-Street, Strand, MDCCLXXIII. [1773].",London,182,male,1757,1822,FALSE,"us with proper means to obviate the inconveniences and evils, that may arise from such causes ? have not even there very causes , whatever terrifying aspect they may wear, their degrees of convenience and utility in the general system? ONE muss be extremely dull, or inattentive, not to perceive"
0152701500_000041,"The sublime and beautiful. By Edmund Burke, Esq. With an introductory discourse concerning taste, and other additions.",Edmund Burke,83,0,0,0,0,0,1,0,5,0,0,5,0,4,2,2,0,0,0,0,0,0,1,1,0,0,0,3,0,1,2,1,0,0,0,2,0,1,0,0,0,4,2,0,5,0,13,0,3,0,3,4,0,0,1,0,0,0,3,0,11,0,0,1,1,0,1,0,1796,1,1,"Oxford : printed and sold at the Universities of Oxford, Cambridge, Edinburgh, Glasgow, St. Andrews, Aberdeen, and Dublin, 1796.",Oxford,205,male,1729,1797,TRUE,"With regard to lcil. things as affeat by the associated idea of danger , * Part 2 Sect. 2 idea of danger , there can be no doubt but that they produce terror , and acd by some modification of passion; and. that terror , when sufficiently violent, raises the"
0937200401_000027,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,69,1,0,0,1,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,2,2,0,0,3,0,0,4,3,1,0,0,0,0,3,0,3,0,3,0,0,3,0,4,0,6,0,3,3,0,0,2,0,1,0,5,0,0,0,1,0,1,0,4,2,1793,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1793.",London,468,male,1718,1800,TRUE,"that admirable art, with which'fo many various and complicated parts are made to unite for one purpose. THIS sense of Beauty, in fitness and design, has an extensive influence over many of our ideas . It is the foundation of the Beauty which we discover in the proportion of doors,"
0422300101_000040,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,76,0,0,2,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,9,2,0,0,0,3,1,1,1,0,0,8,2,0,3,0,0,1,1,2,12,0,0,0,0,0,5,1,1,1,6,0,0,1,1,0,0,0,1792,1,3,"London : printed for J. Dodsley, 1792.",London,572,male,1729,1797,TRUE,"In short, wheresoever we find strength , and in what light soever we look upon power , we thall all along observe the sublime the concomitant of terror , and contempt the attendant on a strength that is subservient and innoxious. The race of dogs in many of their kinds"
