PassageID,Title,Author,Total termFreq,termFreq(adversari),termFreq(answer),termFreq(ball),termFreq(begin),termFreq(cafe),termFreq(card),termFreq(chanc),termFreq(club),termFreq(consequ),termFreq(count),termFreq(deal),termFreq(diamond),termFreq(dice),termFreq(equal),termFreq(follow),termFreq(forc),termFreq(gain),termFreq(game),termFreq(hand),termFreq(happen),termFreq(heart),termFreq(hold),termFreq(honour),termFreq(king),termFreq(knave),termFreq(lai),termFreq(lead),termFreq(leav),termFreq(left),termFreq(lose),termFreq(method),termFreq(number),termFreq(odd),termFreq(order),termFreq(parti),termFreq(partner),termFreq(perform),termFreq(person),termFreq(plai),termFreq(player),termFreq(probabl),termFreq(queen),termFreq(reason),termFreq(remain),termFreq(round),termFreq(run),termFreq(small),termFreq(spade),termFreq(stage),termFreq(suit),termFreq(suppos),termFreq(throw),termFreq(trick),termFreq(trump),termFreq(turn),termFreq(win),termFreq(won),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0674200500_000014,"A short treatise on the game of whist. Containing the laws of the game: And also some rules, whereby a beginner may, with due attention to them, attain to the playing it well. Calculations for those who will bet the odds on any points of the score of the game then playing and depending. Cases stated, to shew what may be effected by a very good player in critical parts of the game. References to cases, viz. at the end of the rule, you are directed how to find them. Calculations, directing with moral certainty, how to play well any hand or game, by shewing the chances of your partner's having 1, 2, or 3 certain cards. With variety of cases added in the Appendix. By Edmond Hoyle, Gent. The fourteenth edition with great additions to the laws of the game, and an explanation of the calculations which are necessary to be understood by those who would play it well. And also, a dictionary for whist, which resolves almost all the critical cases that may happen at the game. To which is added, An artificial memory ; Or, an easy method of assisting the memory of those that play at the game of whist. And several cases, not hitherto published. To this edition are also added, A whole chapter of thirteen new cases, never publish'd before.",Edmond Hoyle,208,7,1,0,1,16,7,0,0,5,0,1,0,0,2,0,0,2,1,12,1,0,2,0,10,5,0,8,0,4,3,2,6,1,0,0,7,0,0,26,1,1,14,2,1,0,0,2,0,0,31,3,1,5,13,2,2,0,1762,1,1,"Dublin : printed for George and Alexander Ewing, M,DCC,LXII. [1762].",Dublin,70,male,1672,1769,FALSE,"to play the Nine of that Suit ; because it is only five to four against him that his left hand Adversary holds the Ten, and if he plays either the Queen , or Knave , it is about three to one that tlhe Ace, or King , is in"
0423600300_000026,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, ... Including the laws of the several games. The thirteenth edition. To which is now first added, two new cases at whist, ... also, the new laws of the game at whist, as played at White's and Saunders's Chocolate-Houses.",Edmond Hoyle,157,1,0,0,1,1,12,2,1,0,0,4,1,0,0,0,4,1,11,5,3,1,1,0,11,0,1,2,3,0,0,0,0,1,0,3,2,0,5,36,6,0,1,0,0,0,1,1,1,0,3,1,0,12,3,4,4,7,1763,1,1,"London : printed for Thomas Osborne; Henry Woodfall, and Richard Baldwin, [1763?].",London,223,male,1672,1769,FALSE,"Five and Six of Hearts , King and one Diamond , King and one Spade , and the King of Clubs . That three sure Tricks in True:; plie against the Player is 1384 to 12r, : ii ccn fcquently the Odds is against - ..r e f heplysthe Gme."
1705600100_000006,"The accurate gamester's companion: Containing infallible rules for playing the game of whist to perfection in all its branches. Treated in an easy manner, and illustrated with variety of cases. Also the laws of the game, calculations relative to it, &c. The ninth edition improv'd. To which are added, The games of quadrille, piquet, chess and back-gammon, fully explain'd. Likewise a dictionary for whist, and an artificial memory. The whole founded on the experience of Edmond Hoyle, gent.",Edmond Hoyle,240,10,0,0,2,5,13,0,0,1,0,0,0,0,0,0,2,0,5,11,2,0,1,0,14,5,0,8,0,0,4,2,0,1,1,0,23,0,0,28,2,3,8,1,1,3,0,8,0,0,34,7,3,4,25,0,3,0,1748,1,1,"London : Printed for Tho. Osborne: and sold by W. Reeve, at Shakespear's-Head, near Serjeant's-Inn-Gate, in Fleet-Street, 1748.",London,233,male,1672,1769,FALSE,"small Cards , and in the fourth Suit one. Your Adversary on your right hand begins with playing the Ace of your weak Suit , and then proceeds to play the King : In that Cafe , do not trump it, but throw away a losing Card , and if"
0613900300_000012,"A short treatise on the game of whist. Containing the laws of the game: and also Some Rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will Bet the Odds on any Point of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in Critical Parts of the Game. References to Cases, viz. at the End of the Rule you are directed how to find them. Calculations, directing with moral Certainty, how to play well any Hand or Game, by shewing the Chances of your Partner's having 1, 2, or 3 Certain Cards. With Variety of Cases added in the Appendix. By a gentleman.",Edmond Hoyle,232,8,1,0,2,6,6,1,0,3,0,0,0,0,2,1,4,1,5,11,3,0,1,0,10,15,0,5,0,3,0,3,3,0,1,0,9,0,0,20,1,2,12,0,2,1,0,18,0,0,18,7,0,4,41,0,2,0,1743,1,1,"[London] : Bath printed, and London reprinted For W. Webster near St. Paul's, and sold by all the booksellers and pamphlet shops in town and country, MDCCXLIII. [1743].",London,97,male,1672,1769,FALSE,"thrown away makes Five, and four remaining in your Hand makes Nine, there being only four remaining between three Hands , and your Partner having an equal Wager to hold a better Card in that Suit than the last Player , it therefore follows that you have [ 73 ]"
1222300300_000033,"The polite gamester: containing, short treatises on the games of whist, with an artificial memory, quadrille, back-gammon, piquet and chess. Together with an essay towards making the doctrine of chances easy to those who understand Vulgar Arithmetic only. To which are added, some useful tables on Annuities for Lives, &c. &c. &c. By Edmund Hoyle, gent.",Edmond Hoyle,191,5,5,0,0,7,28,11,7,2,0,0,3,0,2,2,0,0,2,6,2,3,0,0,24,6,0,0,4,0,2,1,3,1,2,0,0,0,0,6,0,5,12,1,0,0,0,2,4,0,14,4,6,1,0,0,8,0,1772,1,1,"Dublin : printed by T. Ewing In Capel-Street, M.DCC.LXXII. [1772].",Dublin,218,male,1672,1769,FALSE,"to make Points, and to save the Cards . XVI When the younger Hand observes that the elder Hand , by calling his Point, has five Cards which will make five Tricks in play , and may may have the Ace and Queen of another Suit , he should throw"
1281102100_000019,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will bet the Odds on any Points of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in critical Parts of the Game. References to Cases, viz. at the End of the Rule, you are directed how to find them. Calculations directing with moral Certainty, how to play well any Hand, or Game, by shewing the Chances of your Partner's having 1, 2, or 3 certain Cards. With Variety of Cases added in the Appendix. By Edmond Hoyle, gent. The tenth edition, with great additions. The Laws of the Game, and an Explanation of the Calculations which are necessary to be understood by those who would play it well. And also a dictionary for whist, which resolves almost all the critical Cases that may happen at the Game. To which is added, an artificial memory: Or, an easy Method of assisting the Memory of those that play at the Game of Whist. And several Cases, not hitherto published. To this edition are also added, a whole chapter of thirteen new cases never published before.",Edmond Hoyle,190,10,1,0,0,6,13,0,0,2,0,0,0,0,1,2,2,4,5,14,0,0,2,1,8,7,0,4,0,2,1,1,3,1,0,0,6,0,0,21,2,0,13,0,2,1,1,0,0,0,24,3,2,4,18,2,1,0,1750,1,1,"London : printed for T. Osborne, at Gray's-Inn, 1750.",London,101,male,1672,1769,FALSE,"you have only one firong Suit , and your Trump out to make that Suit , in this Cafe you ought to declare it; but if you are firong in all Suits , there is no Necessity of declaring your firongeft Suit . 18 The Ace turned up on your"
1222300300_000034,"The polite gamester: containing, short treatises on the games of whist, with an artificial memory, quadrille, back-gammon, piquet and chess. Together with an essay towards making the doctrine of chances easy to those who understand Vulgar Arithmetic only. To which are added, some useful tables on Annuities for Lives, &c. &c. &c. By Edmund Hoyle, gent.",Edmond Hoyle,209,3,5,0,0,1,14,10,22,2,0,0,17,0,4,1,0,0,1,4,4,4,0,0,15,17,0,1,2,1,1,1,2,0,3,0,0,0,0,3,0,6,21,0,0,0,2,2,7,0,15,11,2,1,0,0,4,0,1772,1,1,"Dublin : printed by T. Ewing In Capel-Street, M.DCC.LXXII. [1772].",Dublin,218,male,1672,1769,FALSE,"Eight, and Nine of Clubs ; the Queen and Knave of Diamonds ; the Queen , Ten, and Nine of Hearts , with the Ace and Nine of Spades . Query. How are you to discard? Anfwvr. You are to discard the King , Seven, Eight, and Nine of Clubs"
1222300300_000012,"The polite gamester: containing, short treatises on the games of whist, with an artificial memory, quadrille, back-gammon, piquet and chess. Together with an essay towards making the doctrine of chances easy to those who understand Vulgar Arithmetic only. To which are added, some useful tables on Annuities for Lives, &c. &c. &c. By Edmund Hoyle, gent.",Edmond Hoyle,240,10,0,0,2,7,8,2,0,2,0,0,0,0,2,3,4,0,5,8,5,0,1,0,8,11,0,5,0,1,0,3,2,0,1,0,11,0,0,19,1,3,9,0,4,1,0,20,0,0,23,8,1,4,45,0,1,0,1772,1,1,"Dublin : printed by T. Ewing In Capel-Street, M.DCC.LXXII. [1772].",Dublin,218,male,1672,1769,FALSE,"you prevent the Adversary B from making his great Suit ; whereas, if you had taken out A's Trump , it had made only one one Trick difference, but by this Method you probably save three or four Tricks . VI The following CAS E happens frequently. That you have"
1089500400_000034,"The polite gamester: containing, short treatises on the games of whist, with an artificial memory, quadrille, back-gammon, piquet and chess. Together with an essay towards making the doctrine of chances easy to those who understand Vulgar Arithmetic only. To which are added, some useful tables on annuities for lives, &c. &c. By Edmund Hoyle, Gent.",Edmond Hoyle,204,3,5,0,0,1,14,10,21,3,0,0,19,0,4,1,0,0,1,4,4,4,1,0,16,15,0,1,2,1,1,1,1,0,3,0,0,0,0,2,0,5,20,0,0,0,2,1,7,0,12,12,2,1,0,0,4,0,1776,1,1,"Dublin : printed by James Hoey, at the Mercury in Parliament-Street. (no. 19.), M,DCC,LXXVI. [1776].",Dublin,218,male,1672,1769,FALSE,"and consequently , by carrying the Quint, you would discard to a great Disadvantage. V Suppose you have the King , Queen , Seven, Eight, and Nine of Clubs ; the Queen and Knave of Diamonds ; the qoeen, Ten, and Nine of Hearts , with the Ace and Nine"
0403600800_000013,"The accurate gamester's companion: containing infallible rules for playing the game of whist To Perfection In all its Branches. Treated in an easy Manner, and illustrated with Variety of Cases. Also the laws of the game, Calculations relative to it, &c. The ninth edition improv'd. To which are added, the games of quadrille, piquet, chess and back-gammon, fully explain'd. Likewise a dictionary for whist, and an artificial memory. The whole founded on the experience of Edmond Hoyle, Gent.",Edmond Hoyle,175,3,1,0,0,4,16,1,0,2,0,0,0,0,2,1,1,1,2,9,0,0,1,1,10,4,0,3,0,0,3,2,2,4,0,0,11,0,0,19,1,1,7,0,3,0,0,1,0,0,18,8,5,4,18,1,5,0,1748,1,1,"London : printed for Tho. Osborne: and sold by W. Reeve, at Shakespear's-Head, near Serjeant's-Inn-Gate, in Fleet-Street, [1748] [1750].",London,225,male,1672,1769,FALSE,"also an ex at udge of all the General and Particular Cafes in the same; but be a very punctual Observer of such Cards as are thrown away, both by his Partner and Adversaries , and at what time: Whoever attends closely to these Particulars, is the most likely to"
1138300100_000008,"Hoyle's games improved: being practical treatises on the following fashionable games, viz. whist, quadrille, piquet, chess, back-gammon, billiards, cricket, tennis, quinze, hazard, and lansquenet. In which are also contained the method of betting at those Games upon equal or advantageous Terms. Including the laws of the several games, as settled and agreed to at White's and Stapleton's Chocolate Houses. Revised and corrected by Thomas Jones, Esq.",Edmond Hoyle,179,2,0,0,0,2,6,0,1,0,0,2,5,0,0,0,2,1,3,6,0,1,0,0,14,5,0,5,0,0,1,2,0,0,3,0,17,0,0,24,2,0,7,0,4,3,1,3,0,0,28,8,5,6,7,0,2,1,1779,1,1,"London : printed for T. Wood , in Fleet-Street ; and sold by all booksellers, M,DCC,LXXIX. [1779].",London,217,male,1672,1769,FALSE,"of I'lav: And as your lartner has taken your King with the Ace, and trumps out upon it, you have Realbn to judge he has one of that Suit to return you; theretire d) not throw away anv of that Suit , e cn to keep a King or q2ieen"
0423600300_000013,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, ... Including the laws of the several games. The thirteenth edition. To which is now first added, two new cases at whist, ... also, the new laws of the game at whist, as played at White's and Saunders's Chocolate-Houses.",Edmond Hoyle,226,8,1,0,2,6,7,1,0,3,0,0,0,0,2,1,3,1,3,9,3,0,3,0,11,13,0,5,0,3,0,3,2,0,1,0,8,0,0,20,1,2,13,0,2,1,0,16,0,0,20,7,0,4,39,0,2,0,1763,1,1,"London : printed for Thomas Osborne; Henry Woodfall, and Richard Baldwin, [1763?].",London,223,male,1672,1769,FALSE,"Card of the aforesaid Suit ; by which means, supposing that Suit to have been once led, and one ene thrown away, makes five, and four remaining in your Hand makes nine, there being only four remaining between three Hands , and your Partner having an equal Wager to, hold"
0673701100_000002,Hoyle's games improved consisting of practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Vingt-Un Hazard Lansquenet Billiards Faro or Pharo Rouge & Noir Cribbage Matrimony Cassino Goff on Golf Connexions Reversis Put All-Fours and Speculation With an essay on game cocks; wherein are comprised calculations for betting upon equal or advantageous Terms. Revised and corrected by Charles Jones Esq.,Edmond Hoyle,171,6,0,0,4,7,11,1,0,2,0,2,0,0,1,0,2,2,8,7,0,0,1,1,6,4,0,13,0,0,1,1,1,4,2,0,9,0,0,12,3,1,4,0,0,0,0,4,0,0,15,0,0,11,19,1,5,0,1800,1,1,"London : printed by M. Ritchi Middle Street, Cloth Fair, for R. Baldwin, T. Payne, W. Lowndes, G. Wilkie, J. Scatcherd, Longman and Rees, E. Newbery, W. Stewart, J. Lee, T. Hurst, and J. Mawman, [1800].",London,340,male,1672,1769,FALSE,"lead , not your adver fluy's. VII Do not lead from ace, qaeen. VIIL Avoid leading an ace unless you have the king . IX Never lead a thirteenth card unlefl trumps are out. X Nor trump a thirteenth card , except ladt player . XI Play your belt card"
1110100300_000044,"The compleat gamester: in three parts. Containing, I. The court gamester: Or, Full and Easy Instructions for playing the Games of Whist, Ombre, Quadrille, Quintille, Picquet, and the Royal Game of Chess. II. The city gamester: Or, True Manner of playing the most usual Games at Cards viz. All-Fours, Cribbidge, Put, Lue, Brag, Lottery, &c. With several diverting Tricks upon the Cards; also Rules for playing at All the Games both Within and Without the Tables; and at English and French Billiards: With the Laws of each Game annexed, to prevent Disputes. III. The gentleman's diversion: or, the arts of riding, racing, archery, Cocking, and Bowling. First Written for the Use of the Young Princesses, by Richard Seymour, Esq; and now carefully revised, very much enlarged and improved, agreeable to the present Method of playing the several Games, by Charles Johnson, Esq;","Seymour, Richard, Esq",214,11,0,0,0,2,13,1,0,0,0,0,0,0,1,1,2,0,2,17,1,0,8,0,12,4,0,8,0,3,2,2,0,2,0,0,15,0,0,20,2,1,10,1,1,0,1,9,0,0,28,1,2,6,23,0,1,1,1754,1,1,"London : printed for J. Hodges, at the Looking-Glass, facing St. Magnus-Church, London Bridge, 1754.",London,338,unknown,,,FALSE,"as to distinguish it from the rest; if it be only a 5, and he has 6 and 9 betides; if his Partner trumps about with his Ace and King , he muss play his 6 and 9; now if his Partner has Ace, King , and Four small Trumps"
0090701600_000027,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back gammon. Complete. In which are contained, the method of playing and betting, at those games, upon equal or advantageous Terms. Including the laws of the several games.",Edmond Hoyle,199,5,4,0,0,7,26,11,13,3,0,0,5,0,1,2,0,0,2,4,2,5,0,0,18,10,0,0,4,0,2,2,3,1,2,0,0,0,0,5,0,7,11,1,0,0,0,3,7,0,14,5,5,0,0,0,9,0,1760,1,1,"London : printed for Thomas Osborne, in Gray's-Inn, Stanley Crowder, at the Looking-Glass, and Richard Baldwin, at the Rose, in Pater-Noster-Row, [1760?].",London,210,male,1672,1769,FALSE,"him the fairest Probability of winning the Cards . The foregoing Cafe may be a general Direction to discard in all Cafes of the like Nature, either for the Elder or younger hand . XVIII Suppose the elder hand has taken in his five Cards , and that he has"
0097700200_000009,"A short treatise on the game of whist. Containing the laws of the game: and also, some rules, ... By a gentleman.",Edmond Hoyle,184,3,0,0,1,9,5,0,0,1,0,0,0,0,3,1,1,0,6,9,2,0,1,1,15,5,0,5,0,0,0,5,0,3,1,0,11,0,0,21,6,0,12,0,1,0,0,6,0,0,11,2,0,6,18,4,7,2,1742,1,1,"London : printed for W. Webb, 1742.",London,42,male,1672,1769,FALSE,"have the two bet Truimps between; them, with two other winning Cards in their Hands .: Qergy, 14 > ;. ut>ry, How are you.to play this game .? Irisrtrr 3 that C has not the twotrumps, and Jlikewife : 11 to 3 that D has'them not; the odds being so"
