PassageID,Title,Author,Total termFreq,termFreq(abandon),termFreq(advantag),termFreq(appetit),termFreq(bosom),termFreq(charact),termFreq(convinc),termFreq(debauch),termFreq(debaucheri),termFreq(design),termFreq(desir),termFreq(despic),termFreq(diabol),termFreq(dissolut),termFreq(evil),termFreq(fear),termFreq(folli),termFreq(gai),termFreq(gaieti),termFreq(glori),termFreq(gratif),termFreq(guilt),termFreq(honour),termFreq(impur),termFreq(infami),termFreq(innoc),termFreq(libertin),termFreq(libidin),termFreq(lost),termFreq(love),termFreq(mortif),termFreq(night),termFreq(passion),termFreq(pleasur),termFreq(plot),termFreq(power),termFreq(pretenc),termFreq(proflig),termFreq(rake),termFreq(rank),termFreq(rape),termFreq(regard),termFreq(render),termFreq(reput),termFreq(ruin),termFreq(sacrific),termFreq(scandal),termFreq(seduc),termFreq(sensual),termFreq(sensualist),termFreq(sex),termFreq(shame),termFreq(sin),termFreq(subterfug),termFreq(subtl),termFreq(vice),termFreq(viciou),termFreq(vile),termFreq(virtu),termFreq(wick),termFreq(wicked),termFreq(woman),termFreq(worst),termFreq(wretch),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0272400101_000008,"Miscellanies, in prose and verse, by Edward Gardner. ...","Gardner, Edward",31,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,1798,1,2,"Bristol : printed by Biggs & Cottle, and sold by Lee & Hurst, Paternoster-Row, London; Bull, Bath; Cottle, and Bulgin & Sheppard, Bristol; Hough, and Washbourn, Glocester; Harward, Cheltenham; Jenner, Stroud; and Bence, Wootten-Underedge, 1798.",Bristol,228,unknown,,,FALSE,"upon vice . Cunning will elude all the vigilance of the statutes: for the situations which may concur to enable one man to defraud another are so numerous, and of such various complexions, that in defiance of the multiplicity and severity of our penal laws, Knavery becomes afafe occupation. But"
0199200203_000018,"The adventurer. ... . On vent'rous wing in quest of praise I go, And leave the gazing multitude below.",John Hawkesworth,37,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,2,0,3,3,0,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,1,1,7,0,1,0,0,1,0,1788,3,4,"London : printed by H. Goldney, for J. Rivington and Sons, L. Davis, J. Dodsley, T. Longman, B. Law, J. Robson and Co. G. G. J. and J. Robinson, T. Cadell, J. Murray, R. Baldwin, W. Flexney, S. Hayes, W. Goldsmith, W. Nicoll, W. Fox, W. Lowndes, E. Newbery, and G. and T. Wilkie, MDCCLXXXVIII. [1788].",London,309,male,1715,1773,FALSE,"of plenty, mirth, and delight, whose face was ever covered with smiles, and whose heart seemed free from sorrow and care. Is not this man, said I, happier than I am? And if so, where is the worth of virtue ? Have Have I not sacrificed to her my fortune"
1070600102_000038,The Rambler. In four volumes. ...,Samuel Johnson,33,1,0,1,0,0,1,0,3,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,1,0,1793,2,4,"London : printed for T. Longman, B. Law and Son, H. Baldwin, J. Robson, C. Dilly, [and 16 others in London], 1793.",London,309,male,1709,1784,TRUE,"his enemies at hand. Yet many have dared to boast of negle&ted merit, and to challenge their age for cruelty and folly , as whom it cannot be alleged that they have endeavoured to increase the wisdom or virtue of their readers. They have been at once profligate in their"
0801500300_000034,"Miscellanies, in prose and verse, consisting of essays, Abstracts, Original Poems, Letters, Tales, Translations, Panegyricks, Epigrams, and epitaphs. By Emanuel Collins, A. B. Late of Wadham College, Oxon.","Collins, Emanuel           1711 or 12",39,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,3,5,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,1,0,1,2,0,0,1,1,1,1,1762,1,1,"Bristol : printed by E. Farley, in Small-Street, MDCCLXII. [1762].",Bristol,168,unknown,,,FALSE,"complain? Yet such is Woman's Frenzy in Distress, We love to plead, though' hopeless of Success, Perhaps affecting Ignorance, you'll say, From whence there Lines; whose Mefaige to convey? Mock not my Grief, with that feigned cold Demand, Too well you know, the hapless Writer's Hand. But if you force"
1346000200_000100,"Friendship in death: in twenty letters from the dead to the living. To which are added, Letters moral and entertaining, in prose and verse. In three parts. By Mrs. Elizabeth Rowe. To which is prefixed, an account of the life of the author.",Ebenezer Larkin,32,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,2,0,0,1,0,1,2,0,0,2,1,1,0,1792,1,1,"Printed at Boston : for David West, no. 36, Marlboro'-Street, and E. Larkin, Jun. no. 50, Cornhill. By Joseph Bumstead, M.DCC.XCII. [1792].",Boston,339,male,1769,1813,FALSE,"all "" human society, except two or three stupid peasants, his "" tenants, who reside in one part of this Gothic ftruc "" ture. It is now six years since I have breathed and C slept (for I cannot call it living) in this melancholy "" confinement, without hopes of"
0653100501_000049,"The trial: or, the history of Charles Horton, Esq. By a gentleman. In two volumes. ...",Gentleman,39,0,0,0,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,4,0,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,5,0,1,1,1772,1,2,"Dublin : printed for H. Saunders, W. Sleater, J. Potts, J. Williams, T. Walker, R. Moncrieffe, and C. Jenkins, MDCCLXXII. [1772].",Dublin,205,male,,,FALSE,"and a philosopher; who was neither a libertine himself, nor did he encourage loose notions  in others: whatever his religious opinions might be, he always paid great refpet to moral virtue ; and fiews the beauty of it through every part of his work. Rouffeuau saw, with concern, that"
0280101200_000055,"Pious lectures, explanatory of the principles, obligations and resources, of the Catholic religion: translated from La doctrine chrétienne par Lhomond. By the Rev. James Appleton.","L'Homond, C. F.",44,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,12,3,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,1,1,1794,1,1,"[London] : Wolverhampton printed 1794. London: published by Keating, Brown and Keating, No. 38, Duke-Street, Grosvenor-Square, [1794?].",Wolverhampton,479,male,1727,1794,FALSE,"thou hast set me? Shall I be so feelingly alive to every appearance of sight, when I behold thee mute and calm amidst the most grievous calumnies, and expiring on a cross, in the at of praying for thy executioners? 0 Lord! support my weakness, and give me the strength"
0841600101_000166,"A collection of letters, and state papers, from the original manuscripts of several princes and great personages in the two last centuries; with some curious and scarce Tracts, and Pieces of Antiquity, Modern Letters, &c. on several important Subjects, in two volumes. To which are added Memoirs of the unfortunate Prince Anthony the First of Portugal, and the Oeconomy of High-Life. Compiled by L. Howard, D. D. Rector of St. George's, Southwark, and Chaplain to her Royal Highness the Princess Dowager of Wales. ...",Leonard Howard,36,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,0,0,0,5,0,1,2,0,0,0,0,1,1,0,0,2,0,0,1,0,0,2,0,0,1,1,0,0,0,4,0,0,3,0,0,1,0,0,0,1756,1,2,"London : printed for the author, M.DCC.LVI. [1756].",London,1068,male,1699,1767,FALSE,"his Invitation, the next Day to Dinner at his Apartment. Oh unhappy Leonora (as I am named) so soon to be betrayed into irretrieveable Misery! to fade the lovely Blossom of Beauty and Innocence , and give up thy Honour , the noble and valuable Charter of thy Sex ,"
0035400200_000048,"Epicurus's morals. Translated from the Greek by John Digby, Esq; with comments and reflections Taken out of several Authors. Also Isocrates his advice to Demonicus. Done out of Greek by the same Hand. To which is added, an essay on Epicurus's morals. Written by Monsieur St. Evremont. And made English by Mr. Johnson.",Epicurus,37,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,4,3,1,4,0,0,0,0,1,0,1712,1,1,"London : printed for Sam. Briscoe, and sold by J. Morphew near Stationers-Hall, and Ja. Woodward in Scalding-Alley, against Stocks-Market, 1712.",London,275,male,,,FALSE,"hug our Errors, because they are justified by those of other Men, we had rather believe than judge, and are so unjust that we defend against Reason the spurious Opinions which have been handed down to us. Through this Infirmity hath Epicurus fallen under a general Aversion, and ignorant Men"
0565900502_000041,"An historical account of the life and reign of David King of Israel. In four books. Interspersed with various conjectures, digressions, and disquisitions. In which (among other Things) Mr. Bayle's Criticisms, upon the Conduct and Character of That Prince, are fully considered. By the author of Revelation examined with candour. In two volumes. ...",Patrick Delany,36,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,2,0,0,0,0,4,1,0,3,2,0,0,1,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,0,1745,2,2,"London : printed for J. Osborn, at the Golden Ball in Pater-Noster Row, M.DCC.XLV. [1745].",London,375,male,1686,1768,FALSE,"when they were gone, he desired his siser to bring the victuals into an inner chamber where he might eat unmolested. She, fufpce. ing no evil , did as he desired . And when he found himfelffhut up with her, and fufficicntir retired from his attendants, he then threw off"
0351000102_000037,The rambler. By Samuel Johnson. In four volumes. Embellished with elegant frontispieces. ...,Samuel Johnson,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,6,0,3,0,0,1,0,1800,2,4,"Montrose : printed by D. Buchanan, sold by him, & by W. Creech, P. Hill, J. Fairbairn, & A. Constable, Edinburgh; & by Ja. & A. Duncan, Glasgow, M,DCCC. [1800].",Montrose,326,male,1709,1784,TRUE,"ignorance, or always envious of filperior abilities. The iniferies of the learned have been related by themselves, and since they have not been found exempt from that partiality with which men luok upon their own ations and sufferings, we may conclude that they have not forgotten to d&ck their cause"
0959500602_000014,Sermons for the use of families. Vol. II. The second edition. By William Enfield.,William Enfield,49,0,0,1,0,0,2,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,3,0,0,0,1,0,0,1,7,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3,4,0,9,0,0,0,0,0,4,1772,2,2,"London : printed for Joseph Johnson, Bookseller, No. 72. St. Paul's Church-Yard, MDCCLXXII. [1772].",London,343,male,1741,1797,FALSE,"been convinced from their own experience of the hazard, to which our virtue is exposed by the inferior appetites and passions of our nature. F 2 But But this is not your only danger. There are many external circumstances wlvhich concur with your internal constitution, to tempt ybu to transgress"
0075600300_000002,"Advice to unmarried women: to recover and reclaim the fallen; and to prevent the fall of others, into the snares and consequences of seduction.",,40,0,0,0,0,6,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,1,1,2,0,0,1,0,0,3,0,0,2,0,1,4,1791,1,1,"London : printed for J. F. and C. Rivington, no 62, St. Paul's Church-Yard, MDCCXCI. [1791].",London,43,unknown,,,FALSE,"of virtue . Let me then, not with any desire to distress the feelings of those whose solitary hours have again and again brought these things to their remembrance, but that you who are yet thoughtless and unconcerned about Rev. II 5 1 9 J about your situation, may compare"
0796900114_000467,The novelist's magazine. ...,,33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,4,0,0,3,0,0,2,1,0,1,0,0,3,0,0,2,0,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1784,14,23,"London : printed for Harrison and Co., 1780-88.",London,626,unknown,,,FALSE,"the rakes and libertines I ever converred with, fi-om the brilliant Bob Lovelace down to little Johnny Hartop the punster, consists mostly in Laying bold and hocking things, with such courage as (hall make the modest blush, the impudent laugh, and the ignorant stare, And why dost thou think I"
0641800401_000088,The rambler. In four volumes. ...,Samuel Johnson,35,1,0,2,0,1,0,0,0,0,3,0,0,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,2,1,1761,1,4,"London : printed for A. Millar; J. Rivington; J. Newbery; R. Baldwin; S. Crowder and Co. T. Caslon; B. Law; and B. Collins, 1761.",London,291,male,1709,1784,TRUE,"by the desire ofthatwealth, which is chiefly to be valued, as it secures us from poverty; for it is more useful for defence than acquisition, and is not so much able to procure good as to exclude evil . YET there are always some whose passions or follies lead them"
0427000803_000035,"Advice from a farmer to his daughter, in a series of discourses, calculated to promote the welfare and true interest of servants: with reflexions of no less importance to masters and mistresses, with regard to private happiness and public tranquility. In three volumes. ...",Jonas Hanway,37,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,5,1,2,2,1,1,5,1770,3,3,"London : sold by J. Dodsley , in Pall Mall ; T. Cadel , opposite Catherine-Street, in the Strand ; J. Rivington, in St. Paul's Church Yard, and Mess. Brotherton and Sewel, opposite the Royal Exchange, MDCCLXX. [1770].",London,298,male,1712,1786,FALSE,"they have deluded into destruction. Some even traffic in sin , and blot the most beautiful workmanship of heaven, with such hideous ( 392) hideous stains, as might draw tears from the tony rock. These evilfpirits in human form, flatter and promire, and swear as prodigally, as if they were"
0427200304_000014,"Sermons, by Hugh Blair, D. D. F. R. S. Ed. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. Volume the fourth.",Hugh Blair,42,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,5,1,0,5,4,0,0,0,1,1,1794,4,4,"London : printed for A. Strahan; and T. Cadell in the Strand; and W. Creech, Edinburgh, MDCCXCIV. [1794].",London,454,male,1718,1800,TRUE,"we receive, or Cj which at least every wise man may receive, from the follies and vices of those among whom we are obliged to live. Fir/i, They furnish inftruclioi. concerning the hnares and dangers against which we ought to be most on our guard. They put it thereby in"
1033400100_000083,"A practical discourse concerning a future judgment. By W. Sherlock, D. D. Late Dean of St. Paul's.",William Sherlock,42,0,1,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,2,1,0,2,2,2,0,0,0,6,1713,1,1,"London : printed by J. R. for Daniel Brown, John Walthoe, John Nicholson, Benj. Tooke, John Pemberton, and Tho. Ward, MDCCXIII. [1713].",London,424,male,1641,1707,FALSE,"debauching Mankind, as to indulge theic youthful Lusts? to susser their tender Minds to be corrupted with the love and pratice of Vice ? To be prepossessed and prejudiced against the Severities of a Holy ifc? v/hen Mea if r 3 t by by indulging their Lufis are grown fond"
0413301102_000017,"Reflections, essays and meditations on life and religion, with a collection of proverbs in alphabetical order, and twenty-eight letters written occasionally on several subjects, viz. The absurd notions of the sect called Methodists. The customs of foreign nations in regard to Harlots. The lawless commerce of the Sexes. The repentance of Prostitutes. And The great humanity and beneficence of the Madgalane Charity. By Mr. Hanway. in Two Volumes. Vol. I. Go and sin no more.",Jonas Hanway,37,2,0,2,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,1,0,1,0,1,3,1761,2,2,"London : M.DCC.LXI. Printed for John Rivington in St. Paul's Church-Yard; R. and J. Dodsley in Pall mall; and C. Henderson under the Royal-Exchange, [1761].",London,350,male,1712,1786,FALSE,"a risk in his own person, which he would not chute to do, if it involved Gother. Virtue [317 Virtue has the same charms to captivate the hearts of women; and religon the same power to create a detestation of vice and folly in their minds, as in ours; nor"
0106200901_000016,The works of Mrs Elizabeth Rowe: in four volumes. ... . Containing Letters from the Dead to the Living. In Twenty Letters. Letters Moral & Entertaining Parts First & Second.,Elizabeth Rowe,40,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,4,0,1,1,0,0,2,5,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,5,0,0,0,1796,1,4,"London : printed for John & Arthur Arch, Grace-Church Street, & for Silvester Doig, Edinburgh, 1796.",London,319,female,1674,1737,TRUE,"of immortality for any of her sex that present joys were all she could expect; and, in losing youth and love , she lost the highest end of her creation. Too soon the fair Apostate believed my detested doctrines, and took the poison from my tongue, renounced the great lah,."
0592000602_000018,"Sermons to young men. In three volumes. By William Dodd, L L. D. Prebendary of Brecon, and Chaplain in Ordinary to His Majesty.",William Dodd,45,0,0,3,0,0,1,0,0,2,6,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1772,2,3,"London : printed for J. Knox, and T. Cadell, in the Strand, MDCCLXXII. [1772].",London,313,male,1729,1777,FALSE,"the human thought; but, they will force upon that thought a thousand keen remonfirances, sus ficient to murder all repose, and mar all the felicity which they have so fondly proffcred to their deluded votaries. The reason is obvious: God and nature have designed that man's TRUE Pleasure should proceed"
0647600600_000001,"A friendly admonition to youth to avoid bad company. A sermon preached at St. John's chapel, in Sleights, on Sunday, May 2, 1784. By the Rev. Joseph Robertson, minister of Sleights.","Robertson, Joseph, of Whitby",36,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,0,2,2,0,5,4,1,0,0,0,3,1784,1,1,"York : printed by A. Ward; and sold by R. Baldwin and T. Cadell, London; all the booksellers in York; G. Clarke and J. Monkman, Whitby, [1784?].",York,16,unknown,,,FALSE,"A FRIENDLY adrontior TO yo'jtit TO AVOID BAD COMPANY. A S E R M 0 N PREACHED At' St. JOHN') CHAPEL, in SLEIGHTS. Onr S U N D A Y, May 2, 1784 BY THE irev. JOSEPH ROBERTSON MINISTER Of SLEIGHTS, Y O R K: rinted by A. WARD; and"
1435900400_000079,"Sermons on various subjects, evangelical, devotional and practical, adapted to the promotion of Christian piety, family religion, and youthful virtue. By Joseph Lathrop, D.D. Pastor of the First Church in West Springfield.","Andrews, Ebenezer Turrell",31,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,1,2,1,2,2,0,0,0,1793,1,1,"Printed at Worcester, Massachusetts : by Isaiah Thomas. Sold by him in Worcester; and by said Thomas, and Andrews, at Faust's Statue, Newbury Street, Boston, MDCCXCIII. [1793]",Worcester|Boston.,390,male,1766,1851,FALSE,"to Haran, Abraham's elder brother. - It seems, by this account, that Terah, Abraham's Ftather, · had two wives, fromra one of whom was born tharanz, the father of stand Sarai, or Ifcah, and from the other was born Abraham. So that the was .daugahter to Abraham's half brother. And"
1539200100_000041,"The work of the Marchioness de Lambert. Containing advice to a son and a daughter. Treatises on friend-ship and old age. Reflections on the fair sex, taste and riches. With a number of genuine letters that passed between her and the Archbishop of Cambray, author of Telemachus, Mons. Rivicre, Madam Tresnel, and other the most eminent persons of the age; and several other pieces never before printed. Containing thoughts on various entertaining and useful subjects, reflections on education, on the writings of homer, and on various publick events of the time. Carefully translated from the French.",Anne-Thérèse de Marguenat de Courcelles,42,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,1,0,1,2,0,0,1,2,0,0,0,1,0,4,0,0,0,2,0,2,0,2,1,0,0,0,0,0,5,1,0,0,0,4,0,0,2,0,0,1,0,0,1,1752,1,1,"Dublin : Printed by R. Wilson, in Eustace Street, M,DCC,LII. [1752].",Dublin,280,female,1647,1733,FALSE,"Peace does not consist in Suffering, but in a quiet Resignation to whatever is our Lot. We mutll confider all the Advantages of Life that, are out of our Power , as Things naturally foreign to yas. Tis in regarding , Things as our Right, our Pro property and Due,"
