PassageID,Title,Author,Total termFreq,termFreq(accord),termFreq(anim),termFreq(appear),termFreq(author),termFreq(bodi),termFreq(cafe),termFreq(caus),termFreq(christ),termFreq(common),termFreq(confid),termFreq(creatur),termFreq(death),termFreq(degre),termFreq(differ),termFreq(divin),termFreq(end),termFreq(evil),termFreq(father),termFreq(form),termFreq(gener),termFreq(god),termFreq(holi),termFreq(human),termFreq(idea),termFreq(kind),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(life),termFreq(light),termFreq(live),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(moral),termFreq(natur),termFreq(noth),termFreq(observ),termFreq(order),termFreq(origin),termFreq(particular),termFreq(person),termFreq(power),termFreq(principl),termFreq(proper),termFreq(reason),termFreq(religion),termFreq(sens),termFreq(spirit),termFreq(state),termFreq(think),termFreq(true),termFreq(virtu),termFreq(word),termFreq(work),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0196700103_000077,"Sermons and tracts: being the posthumous works of the late reverend Mr. Henry Grove, of Taunton. Published from the author's manuscript. In four volumes.",Henry Grove,99,2,0,2,1,0,1,0,0,0,1,1,0,1,0,3,1,2,0,0,2,16,6,1,2,1,1,0,0,7,0,0,1,1,1,0,2,3,7,6,1,0,1,0,0,2,1,0,0,6,3,1,0,0,2,2,5,1,0,2,1740,3,4,"London : printed by John Wilson, at the Turk's-Head in Gracechurch-Street, MDCCXL. [1740].",London,469,male,1684,1738,TRUE,"from hence this farther consequence will arise, though not allowed by them, that men will be led to think slightly of virtue and religion ; nor will it be easy to answer their arguments for sinful indulgences, if there be no moral fitness in things, not even in the divine"
0212400602_000225,"Elegant extracts: or, useful and entertaining passages in prose, selected for the improvement of young persons: being similar in design to Elegant extracts in poetry.",,86,0,3,2,2,5,0,1,0,0,1,5,0,0,3,1,0,0,0,4,2,0,0,4,0,3,0,1,0,1,0,1,0,1,1,1,1,4,0,6,1,2,1,2,1,0,1,1,4,4,0,2,4,0,1,4,3,0,0,2,1797,2,2,"London : printed for B. Law, J. Johnson, C. Dilly, G. G. & J. Robinson, T. Cadell [and 31 others in London], 1797.",London,512,unknown,,,FALSE,"at the expense of groping all our lives in the dark mazes of antiquity. All there mistake the TRUE drift of study, and the TRUE use of history. Nature gave us curiosity to excite the indulfry of our minds ; but Ihe never intended it to be made the principal,"
1088600201_000093,"Practical discourses on moral subjects. ... . On Gratitude. Humility. Veracity. Chastity. Temperance. Contentment. Industry. By William Dodwell, M. A. Rector of Shottesbrook, Berks.",William Dodwell,71,1,0,0,4,1,1,1,0,1,3,1,0,1,1,3,0,2,1,0,1,2,1,1,0,2,3,0,2,1,3,0,0,1,0,0,1,1,1,7,0,0,1,1,1,2,2,0,3,1,0,0,3,3,2,0,0,1,1,2,1748,1,2,"London : printed for Sam. Birt , in Ave Mary-Lane ; and sold by R. Clements, J. Fletcher, and J. Barrett, in Oxford, MDCCXLVIII. [1748].",London,505,male,1709,1785,FALSE,"or Soul, the Advocate, or Gentleman, or any other Person , can ad the social Part, or discharge their proper Offices in Life with Use and Credit, without Industry and Attention. Every Business supposes and requires it, and if all were to neglect it, Society itself, and all the individual"
0714701100_000002,"An apology for the clergy, and particularly for protestant dissenting ministers: a sermon preached at the ordination of the Rev. John Yates, and the Rev. Hugh Anderson, in Liverpool, October 1, 1777; by the Rev. William Enfield, LL. D. with a view of the character of the Christian Minister, in a charge delivered on the same occasion, by the Rev. Richard Godwin.","Godwin, Richard",78,0,0,0,6,3,0,2,1,0,2,0,0,1,1,2,0,0,0,1,1,1,1,3,0,0,0,2,1,2,0,1,0,2,0,1,2,5,4,4,0,0,3,1,0,3,4,3,1,1,6,0,2,1,0,1,2,0,0,1,1777,1,1,"Warrington : printed by W. Eyres, for J. Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXVII. [1777].",Warrington,44,male,1722,1787,FALSE,"fashionable mark of a free spirit , disentangled from the shackles of religious education, to ridicule the priesthood and its officers; that with many persons of a truly liberal and philosophical turn of mind , it is a fixed opinion, the result of speculation, that the institution of a diftinnt"
0039300101_000031,"The protestant system: containing discourses on the principal doctrines of natural and revealed religion. Compiled from the works of the following Protestant dissenters, viz. Abernethy, Amory, Baker, Benson, Bulkeley, Chandler, Doddridge, Duchal, Emlyn, Fordyce, Foster, Grove, Holland, Leechman, Mason, Morris, Newman, &c. &c. To which are added, Four Discourses never before printed. In two volumes, ...",,80,1,1,1,2,1,1,7,0,2,0,0,0,0,4,0,0,1,1,4,1,2,0,4,1,2,0,0,0,0,0,1,1,2,1,1,1,3,2,8,0,1,3,3,1,1,1,3,0,3,0,2,1,0,0,0,1,0,1,3,1758,1,2,"London : printed for R. Griffiths, at the Dunciad, in Pater-Noster Row, MDCCLVIII. [1758].",London,601,unknown,,,FALSE,"them, rather than an agreement in design, But this cannot be the cafe of independent beings, self existent, and each complete in itself, without relation to any other. And yet we see in nature a perfet harmony, from whence it is plain there muss be an agreement at lead in"
0905600201_000088,"An alphabetical catalogue of books and pamphlets, in English, French, and Latin, belonging to the Circulating Library, in Crane-Court. Sold (according to the annexed Plan) to a limited Number of Subscribers, for One Guinea each, towards the Purchase, and One Shilling a Quarter besides, for the Support of it. With a copious index, Reducing every Subject to its proper Class or Head.","Circulating Library (Crane-Court, London, England)",84,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0,2,0,0,3,7,1,3,1,1,0,1,1,5,1,0,1,1,1,0,0,0,6,6,0,0,0,1,1,1,1,2,1,7,5,3,1,3,1,2,4,0,0,3,1748,1,2,"London : [s.n.], Printed in the Year MDCCXLVIII. [1748].",London,529,unknown,,,FALSE,3 In what Sense Mankind may be said to be in a deplorable Condition for want of Revelation. 4 On what Grounds Persons equally fin.cre may not be equally rewarded... How far Miracles are an Evidence of the Truth of any Revelation. 6 A Vindication of the condlcet of Provide
0193600601_000041,"Sermons, by the late Reverend John Drysdale, ... To which is prefixed an account of the author's life and character: by Andrew Dalzel, ... In two volumes. ...","Drysdale, John",93,1,1,0,0,0,0,0,1,0,0,3,0,2,1,2,4,3,1,4,0,7,2,0,0,2,0,2,2,2,0,1,3,1,0,0,0,4,0,1,0,0,5,0,0,0,3,0,0,1,2,3,3,1,1,4,10,0,5,5,1793,1,2,"Edinburgh : printed for A. Strahan, and T. Cadell, London; and E. Balfour, Edinburgh, 1793.",Edinburgh,473,male,1718,1788,FALSE,"a nature as to v'"" desire a better, and to be dissatisfied with the present? We do not see that God has made any one thing in vain, or furnished any species of creatures with powers or dispositions that are not requisite for obtaining their several ends . Brute creatures"
0546801800_000027,Notes on the philosophical writings of Lord Bolingbroke. In three parts. Part I. On the Creation of the World; the Credibility of the Mosaical and Old Testament History; the Nature and Properties of the human Soul and the Objects of human Science. Part II. On the Truth and Evidences of the Christian Religion. Part III. On the moral Perfections of the Deity and a future State. By Charles Bulkley.,Charles Bulkley,97,0,0,1,1,6,3,2,0,0,1,2,0,2,1,0,1,0,0,1,2,2,0,5,1,1,0,7,1,3,0,0,1,1,0,2,1,10,0,5,0,2,3,0,2,1,7,3,0,3,0,1,2,0,1,1,0,1,3,4,1755,1,1,"London : printed for J. Noon at the White-Hart, Cheapside; J. Waugh and W. Fenner, at the Turk's-Head, Lombard-Street, MDCCLV. [1755].",London,220,male,1719,1797,FALSE,"of fixing our attention upon any subjec proposed, of comparing ideas , and of tracing up evidence gradually to the very point of stria demonpfration; so far undoubtedly they muff contribute, in no finall degree , to our assistance in every subject of inquiry, whether mental or corporeal. There is"
1106200900_000009,"A sermon. On John vii. 17. delivered, in the parish church of Sutton Coldfield; January 30, 1791. By the Rev. F. Blick, A. M. Curate. late of St. John's College Oxford. With the letters that have passed between him, and the Rev. John Riland, A. M. Rector, Respecting it. respecting it.","Riland, John",76,1,0,1,1,0,0,1,0,0,1,0,0,1,0,5,0,1,1,0,1,9,1,3,0,1,2,1,2,0,3,1,1,1,1,0,1,2,2,4,0,1,0,1,0,2,2,1,1,3,4,0,0,0,1,4,4,0,1,2,1791,1,1,"Birmingham : printed by Thomas Pearson, MDCCXCI. [1791].",Birmingham,56,male,1736,1822,FALSE,"reply to as he may think proper . The other sermon stall be printed together with the letters that have passed. Feb. a, i79i. THE 23 3 T E S E R M N. JOHN VII 17 IF ANY MAN WILL DO HIS WILL, IE SHALL KNOW OF THE DOCTRINE,"
0374802100_000001,An abridgement of the sacred history: being an easy introduction to the reading of the Holy Bible.,"Mayne, Lady",65,0,1,0,1,1,0,1,1,0,0,2,0,1,2,1,3,0,2,2,3,3,4,3,0,0,0,2,0,3,0,0,1,1,3,0,0,2,1,2,1,1,1,1,1,0,2,1,1,0,1,1,1,1,0,0,2,1,0,3,1770,1,1,"London : printed for R. Main, in Hambleton-Street, near Hyde-Park Corner. Also sold by G. Pearch (no. 12.) Cheap-Side, and the Booksellers in Town and Country, MDCCLXX. [1770].",London,142,female,,,FALSE,"A N ABRIDGEMENT OF THE SACRED HISTORY: BEING AN EASY INTRODUCTION TO thie READING OF THE HOLY BIBLE. From a Child thou halt known the Holy Scriptures, which are able to make thee wise unto Salvation, through Faith which is in CHRIST JESUS. z TIM. III 15 LONDON: Printed for"
0359100401_000079,"Discourses concerning the being and natural perfections of God, in which that first principle of religion, the existence of the deity, is proved, From the Frame of the Material World, from the Animal and Rational Life, and from Human Intelligence and Morality. And The Divine Attributes of Spirituality, Unity, Eternity, Immensity, Omnipotence, Omniscience, and Infinite Wisdom, are explain'd. By John Abernethy, M. A. ...",John Abernethy,84,2,1,4,1,1,0,3,0,1,2,0,0,0,1,1,3,1,0,0,1,4,0,3,0,0,0,1,3,3,0,0,1,1,2,1,1,7,4,7,0,1,1,0,2,0,3,1,1,1,0,2,1,0,0,1,3,0,4,3,1757,1,2,"London : printed for H. Whitridge, D. Browne, J. Whiston and B. White, J. Ward, W. Johnston, P. Davey and B. Law, and M. and T. Longman, M.DCC.LVII. [1757].",London,382,male,1680,1740,FALSE,"ledge SOUTHEAST R M. ledge to the mind : We have appetites directing X and prompting us to the use of those things which are the means of preserving the present life , and of such happiness as it is capable of, with9ot being left wholly to the con dut"
1081900102_000037,"A defence of natural and revealed religion: being an abridgment of the sermons preached at the lecture founded by the Honble Robert Boyle, Esq; by Dr. Bentley Bp. Kidder Bp. Williams Bp. Gastrell Dr. Harris Bp. Bradford Bp. Blackhall Dr. Stanhope Dr. S. Clarke Dr. Hancock Mr. Whiston Dr. Turner Dr. Butler Dr. Woodward Mr. Derham Dr. Ibbot Bp. Leng Dr. J. Clarke Archd. Gurdon Dr. Burnet Dr. Berriman. In four volumes. With a general index. By Gilbert Burnet, Vicar of Coggeshall, Essex.",,112,3,1,0,0,1,0,3,0,0,0,2,0,0,3,1,0,2,0,2,1,16,0,4,2,0,4,1,4,1,0,0,0,2,0,8,2,0,8,4,1,0,1,4,1,0,11,1,0,4,1,0,0,1,0,1,1,0,0,10,1737,2,4,"London : printed for Arthur Bettesworth and Charles Hitch, at the Red-Lion in Pater-Noster Row, MDCCXXXVII. [1737].",London,478,unknown,,,FALSE,"nent of it. But this Opinion, when examined, will be found direc direa Atheism. For although to imagine that God at the Creation of the World might or could have so ordered all the Springs and Series of future Causes , that without his immediate Interposition they should regularly have"
1056700600_000078,"The improvement of the mind. Or, a supplement to the art of logic: containing a variety of remarks and rules for the attainment and communication of useful knowledge in religion, in the sciences, and in common life. By Isaac Watts, D.D.",Isaac Watts,98,0,2,3,1,1,0,0,1,0,0,2,0,1,0,3,1,0,0,0,0,8,0,3,1,1,1,7,1,0,4,1,1,2,1,0,0,2,4,19,0,0,0,0,1,1,3,1,3,1,10,0,0,0,1,2,1,0,1,2,1787,1,1,"London : printed for J. Buckland, and T. Longman, In Pater-Noster-Row; T. Field; and C. Dilly, In the Poultry, MDCCLXXXVII. [1787].",London,348,male,1674,1748,TRUE,"of God in the formation and government of this visible world , and so far inftru&t many of his hearers, as may assist the transfusion of the same ideas into their minds , and raise them to the same delightful exercises of devotion. O Lord, how manifold are thy works"
1407800402_000174,"Sermons on important subjects, by the late Reverend and pious Samuel Davies, A.M. sometime president of the College in New-Jersey. In two volumes. The sixth edition. To which are now added, three occasional sermons, not included in the English editions; memoirs and character of the author; and two sermons on occasion of his death, by the Rev. Drs. Gibbons and Finley. Volume I[-II].","Campbell, Robert",135,1,2,1,0,0,4,0,0,0,0,0,0,2,2,3,0,2,0,0,0,3,9,1,0,3,2,0,1,17,0,1,0,0,7,1,2,0,4,8,1,0,0,1,1,0,12,18,2,10,1,1,1,0,7,0,3,1,0,0,1794,2,2,"Philadelphia : Printed for Robert Campbell, bookseller, M.DCC.XCIV. [1794].",Philadelphia,556,male,,,FALSE,a principle of holiness . A principle of life of any kind will not suffice;; muf be particularlarly and formally a holy principle ; for life and all its operations will be of the same kind with the principle from which they proceed. Now a holy principle is obme thing
1166500800_000005,"Observations on the assistance of the Holy-Spirit. By Joseph Stokes, A. M. Curate of Allhallows Steying.","Stokes, Joseph, Curate of Allhallows, Steyning",88,1,0,1,1,1,3,1,2,0,1,0,0,2,1,2,2,0,0,0,0,6,6,0,0,1,3,0,0,1,0,1,0,2,4,0,0,1,4,3,1,0,1,4,0,2,4,0,1,3,3,2,12,2,1,1,1,0,0,0,1760,1,1,"London : printed for A. Webley, in Holbourn, near Chancery-Lane; Mess. Dodsley, Pall-Mall; and G. Keith, in Gracechurch-Street, M.DCC.LX. [1760].",London,52,unknown,,,FALSE,"it cannot be thought that' God , from whom our Religion is in this Cafe allowed to have. come, can promise to do what is importible for.him to perform. admit then the truth of Christianity, and you must necessarily admit also the Pofibility of giving this Spiritual Assistance. The Evidence"
0336501800_000070,"Enthusiasm detected, defeated. With previous considerations concerning regeneration, the omnipresence of God, and divine grace, &c. By Samuel Roe, A. M. Vicar of Stotfold, in Bedfordshire.","Roe, Samuel",104,1,0,3,1,1,1,1,0,0,0,1,0,0,0,2,0,6,0,1,2,7,3,4,1,0,3,2,0,0,0,0,0,3,1,1,6,5,1,11,1,1,2,0,0,2,6,3,0,2,0,2,11,0,0,1,0,3,1,1,1768,1,1,"Cambridge : printed for the author, by Fletcher and Hodson: and sold by S. Crowder, in Pater-Noster-Row; J. Dodsley, in Pall-Mall; and M. Hingeston, near Temple-Bar, London, MDCCLXVIII. [1768].",Cambridge,335,unknown,,,FALSE,"fuggeltions, inward aids or aflilfances whatsoever, is erroneous and absurd; because contrary to the ordinary means of God's conveying his grace to all mankind ; contrary to the nature and constitution of human souls, which God hath created to be acted upon, according to the order and principles of nature"
0553304400_000008,"An enquiry into the doctrine of the Trinity, the mission and sacrifice of Jesus Christ, the pre-existence of souls, and the resurrection of the body.","Bell, R., controversialist",85,3,0,0,0,1,4,1,5,0,0,2,1,1,1,0,0,3,0,0,3,10,1,0,0,0,1,1,3,2,2,1,2,4,0,0,0,1,3,2,0,1,0,0,0,1,4,1,0,4,0,2,0,1,1,2,3,0,1,6,1746,1,1,"London : printed for M. Cooper, at the Globe in Pater-Noster-Row, [1746].",London,32,unknown,,,FALSE,"Man, for the bringing about any Scheme, either for the Advancement of his own Glory, or furthering tle Happiness of his Creatures ; because this would argue a De set -27 fe of Power , or of Contrivance, which cannot be supposed of God . It is impossible that he"
1344100600_000003,"Faith working by charity to Christian edification. A sermon preach'd at the last episcopal visitation for confirmation, in the diocese of Lincoln. With a preface shewing the reasons of its publication. And a postscript occasioned by some letters lately published in the Weekly miscellany. By William Warburton, A.M. author of the Divine legation of Moses demonstrated &c.",William Warburton,83,1,0,1,0,2,0,1,0,2,1,2,1,0,0,3,1,0,0,0,0,5,3,2,1,2,0,3,3,2,1,1,1,0,0,1,1,1,5,11,0,0,2,1,1,0,0,2,0,1,4,2,1,0,1,0,7,3,0,0,1738,1,1,"London : Printed for Fletcher Gyles, against Grays-Inn, in Holborn, MDCCXXXVIII. [1738].",London,39,male,1698,1779,TRUE,"the Apostle Jude, Te, belovedl, building ulpyoziurpee on youlr moss holy Faith, prayinlg inz the Holy Ghof1, keeping yourselves ina the Love of God , lookinlg for the Mercy of oulr Lord Jesus Chrity unto eternal Life . But though' Pirtule is here enjoined, and in all the Preachings of"
0963200300_000010,"Dialogues on the nature, design, and evidence, of the theological writings of the Hon. Emanuel Swedenborg, With a brief account of some of his philosophical works.","Clowes, John",94,2,0,0,0,1,0,0,1,1,0,6,3,0,0,5,0,2,1,0,0,14,1,6,3,1,0,0,1,1,1,0,2,3,0,0,1,2,0,6,1,0,5,2,0,2,5,1,0,2,2,1,2,4,0,0,2,0,0,1,1795,1,1,"London : printed and sold by R. Hindmarsh, Printer To His Royal Highness The Prince Of Wales, Old-Bailey, [1795].",London,291,male,1743,1831,FALSE,"aside, whilst in the Place thereof you will see adopted the following truly scriptural, edifying, and rational Idea , viz. that there was an infinite Merit, Virtue , and Efficaey in the Sufferings and Death of Christ , but that the Merit, Virtue , and Efficacy thereof consisted, not in"
0123200800_000006,"Three sermons, preached at the Norfolk assizes in the spring and summer 1788, and in the spring 1789, on the necessity of government, and the Usefulness of Magistrates, and on Civil and Religious Liberty. Illustrated with Notes. Containing Remarks upon Inspiration, the Variety of Opinions subsisting among Christians, Establishments, and other Points of Importance relative to the present State of Christianity. By the Rev. William Manning, Rector of Diss and Brome in Norfolk.",William Manning,79,2,0,1,0,0,0,3,3,1,1,1,0,1,5,1,2,0,0,0,2,5,1,3,0,0,0,3,1,1,3,2,2,7,1,0,1,5,1,0,1,1,1,2,0,0,2,1,0,1,1,0,2,0,0,2,0,0,1,5,1790,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster-Row, M.DCC.XC. [1790].",London,178,male,1733,1810,FALSE,"war, fa. mine, captivity and desolation. But the original design of their institution was still kept in view, and was the grand object of these vigorous dispensations: for when dispersed among the Gentiles, they could not fail of communicating, in some measure, the knowledge of the only TRUE God ."
