PassageID,Title,Author,Total termFreq,termFreq(accord),termFreq(account),termFreq(appear),termFreq(author),termFreq(believ),termFreq(book),termFreq(build),termFreq(carri),termFreq(christ),termFreq(church),termFreq(death),termFreq(earth),termFreq(end),termFreq(faith),termFreq(father),termFreq(feet),termFreq(follow),termFreq(foot),termFreq(form),termFreq(gener),termFreq(glori),termFreq(god),termFreq(grace),termFreq(half),termFreq(hall),termFreq(hand),termFreq(heart),termFreq(holi),termFreq(hous),termFreq(kind),termFreq(king),termFreq(know),termFreq(labour),termFreq(laid),termFreq(law),termFreq(life),termFreq(littl),termFreq(live),termFreq(love),termFreq(manner),termFreq(mean),termFreq(natur),termFreq(neat),termFreq(nothig),termFreq(observ),termFreq(order),termFreq(peopl),termFreq(person),termFreq(piec),termFreq(power),termFreq(reason),termFreq(receiv),termFreq(set),termFreq(sever),termFreq(spirit),termFreq(think),termFreq(water),termFreq(word),termFreq(work),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0288201100_000003,"The nature and advantages of well-doing. A sermon preached in the parish church of St. Mary, Leicester, on Easter-Day, April 8th, 1787. for the benefit of the charity-school, ... By Thomas Lloyd, ... To which is added, an appendix, containing an account of ... the charity-school.",Thomas Lloyd,58,1,0,2,1,2,0,1,0,4,0,0,0,1,2,1,1,1,0,1,0,1,6,1,0,2,0,2,1,0,0,0,1,0,0,2,1,0,3,3,0,1,1,0,0,1,1,1,0,0,1,0,2,0,0,3,0,0,2,2,2,1787,1,1,"London : printed by C. Watts; and sold at the booksellers, and at the charity-school, Leicester, for the benefit of that institution, [1787].",London,40,male,1750,1828,FALSE,"interefis of mankind, B 2 would [ 12 ] would be to bewilder myself in a labyrinth of perplexities. * PASSING by, then, every counterfeit how of well doing, I proceed to declare what that is, which alone deserves the name, and which only is considered as such, by the"
0665104400_000012,"The apostolical ordination of ministers to the Christian Churches, with the Peoples Right to chuse their own Ministers, consider'd. A sermon Preach'd at the ordination of Mr. James Howe, and Mr. James Murray, in Nightingale-Lane, October 27, 1737. By Thomas Hadfield, M. D. To which are annex'd, The confessions of faith, then deliver'd by Mr. Howe and Mr. Murray.","Hadfield, Thomas",93,4,0,0,1,11,0,0,1,4,4,2,1,2,7,1,0,1,0,0,0,2,12,4,0,0,1,0,6,0,0,0,1,0,0,2,4,0,1,0,1,1,1,0,0,0,1,0,1,0,4,1,0,0,0,3,0,0,2,2,4,1737,1,1,"London : printed for Joseph Davidson, at the Golden Lion in the Poultry, near Cheapside, M.DCC.XXXVII. [1737].",London,50,male,1701,1741,FALSE,"of a Divine Revelation, fully to illuminate Mankind in the Things of God , their Duty, and Felicity; and that the Holy Scriptures of the Old and New Testament, dictated by the Divine Spirit in Holy Men of old, and by certain infallible Tradition delivered down to us, on whom"
0225400300_000027,"A collection of hymns for social worship. More particularly designed for the use of the Tabernacle and Chapel congregations. By George Whitefield, Late of Pembroke College, Oxford, and Chaplain to the Right Hon. Countess of Huntingdon. Corrected and enlarged, with some original hymns, a new table of contents, and a sketch of Mr. Whitefield's life by M. Wilks.",George Whitefield,99,2,0,0,0,1,1,2,0,6,2,1,2,0,5,3,1,0,0,0,1,2,12,6,0,0,1,7,1,0,0,2,2,0,0,1,4,1,4,14,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,7,0,0,0,2,1,1798,1,1,"London : sold at the Chapel, Tottenham-Court-Road; and at the Tabernacle, near Moorfields, 1798.",London,323,male,1714,1770,TRUE,"we all, with one accord , Glory to our common Lord; Strive we, in affecion firive, Let the purer flame revive, Such as in the martyrs glowed Dying champions for their God . Sing we then in Jesu's name, now, as yesterday the fame: One in every age and place,"
0592100302_000096,"Thelyphthora; or, a treatise on female ruin, in its causes, effects, consequences, prevention, and remedy; considered on the basis of the divine law : Under the following Heads, viz. Marriage, Whoredom, and Fornication, Adultery, Polygamy, Divorce; With many other Incidental Matters; Particularly Including An Examination of the Principles and Tendency of Stat. 26 Geo. II. c. 33. Commonly Called The Marriage Act. In two volumes. ...",Martin Madan,71,2,0,0,1,2,1,0,0,5,0,2,1,1,0,1,1,0,0,0,1,0,9,1,0,0,3,1,4,0,1,0,1,0,0,8,1,0,2,1,0,2,1,0,0,1,1,2,1,0,0,1,1,2,0,1,3,2,2,1,0,1781,2,2,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXXI. [1781].",London,403,male,1726,1790,FALSE,"seen Dan. III 14-23. Dan. VI to, 16 See also 2 Maccabees VI and VII Heb. XI 33, c. who forsook all for the cause of GOD , and loved not their lives even to the death . Again, Matt. X 34 Think not that I am come to send"
0683200103_000143,"The works of the long-mournful and sorely-distressed Isaac Penington, Whom The Lord, in his tender Mercy, at length visited and relieved by the Ministry of that despised People called Quakers; and in the Springings of that Light, Life, and Holy Power in him, which they had truly and faithfully testified of, and directed his Mind to, were these Things written; and Are now published as a thankful Testimony of the Goodness of the Lord unto him, and for the Benefit of others. ...",Isaac Penington,86,1,1,5,0,1,0,2,0,5,0,1,0,0,2,2,0,1,0,1,1,1,11,1,0,0,0,7,1,4,0,0,2,0,0,0,6,4,2,2,0,0,2,0,0,0,0,5,0,1,5,0,2,1,0,3,0,0,0,1,2,1784,3,4,"London : printed and sold by James Phillips, George-Yard, Lombard-Street, M.DCC.LXXXIV. [1784].",London,489,male,1616,1679,FALSE,"glory also! Where it cannot be said in truth to those that are there, Ye know not the scriptures, nor the power of God ; but ye have received power to become sons of God , and ye are in him that is true; who truly opens the scriptures in"
0693400400_000017,"No cross, no crown. A discourse, shewing the nature and discipline of the holy cross of Christ, and that the denial of self, and daily bearing of Christ's cross, is the alone way to the rest and kingdom of God. To which is added, an account of the Living and Dying testimonies of divers persons Eminent for their Greatness, Learning, or Virtue, &c. By William Penn.",William Penn,91,0,0,0,0,0,0,3,1,0,1,0,2,1,2,3,0,4,1,0,0,1,16,1,0,1,2,5,3,3,0,0,2,0,4,1,1,1,1,2,0,0,1,0,0,0,1,5,0,0,2,0,1,0,0,14,0,0,4,0,1,1749,1,1,"Dublin : printed by and for Isaac Jackson, at the Globe in Meath-Street, 1749.",Dublin,403,male,1644,1718,FALSE,"acceptable to him, to dojufily, love Mercy, and walk humbly with God . For he thar fearchelh the Heart and tries the Reins ol Man, and tets his Sins in Order before him, who is the God of the Spirits ot all Flesh, looks not to t! e external Faorick,"
0844700106_000045,"The works of the Right Reverend Thomas Wilson, D.D. Lord Bishop of Sodor and Man. Compiled by the Rev. C. Cruttwell. To which is Added, His History of the Isle of Man.",Thomas Wilson,90,1,0,1,0,3,0,0,0,5,0,3,2,0,4,3,0,1,0,0,0,2,17,2,0,0,2,3,10,0,0,1,0,0,0,1,1,1,2,3,1,0,1,0,0,0,1,0,0,0,3,1,2,0,1,2,2,0,3,1,4,1796,6,8,"Bath : printed by and for R. Cruttwell; and Sold by C. Dilly, Poultry, London, MDCCXCVII. 1796-[97].",Bath,443,male,1663,1755,FALSE,"what has been said, how much you ought to value that gospel, which has made known to us the mysteries of our, redemption; the love of God ; the love of Jesus Christ for his lost creatures; his incarnation, his death , and the reasons of them both; his refurretion,"
1719301602_000056,"The works of the Most Reverend Dr. Edward Synge, Lord Archbishop of Tuam in Ireland. In three volumes.",Edward Synge,98,0,1,1,2,2,0,0,0,4,12,0,1,2,5,1,0,0,0,0,0,0,16,2,0,1,0,1,7,0,0,3,0,0,0,1,1,0,3,0,2,1,1,0,0,0,4,5,2,0,2,3,1,0,0,4,1,0,1,2,3,1738,2,3,"London : printed for Thomas Trye near Gray's Inn Gate in Holbourn, MDCCXXXVIII. [1738].",London,576,male,1659,1741,FALSE,"Author and Worker of those Gifts and Graces within us which are necessary for the Edification that is to say, the Instruction of all Christian People . And whereas by Nature we are all of us in. clined to Evil, and unable of ourselves to think or do anything as"
0396600300_000107,"A paraphrase on the book of Isaiah. Wherein, For the clearer understanding of the Words of the Prophet, the whole text, and paraphrase, are printed in separate columns, over-against each other; and Arguments placed before each Chapter. By Philip Bedingfeld, Gent.",Philip Bedingfield,61,1,0,0,0,0,1,4,0,2,4,0,4,1,1,0,0,0,1,0,1,0,2,2,0,5,1,2,0,2,2,0,0,1,1,0,1,0,2,1,0,1,2,0,0,0,0,5,1,0,0,0,1,0,0,2,1,3,0,1,2,1726,1,1,"London : printed for Tho. Wotton at the Three Daggers and Queen's Head against St. Dunstan's Church, James Lacy at the Ship, and J. Shuckburgh at the Sun, between the two Temple Gates; all in Fleet-Street, MDCCXXVI. [1726].",London,431,male,,1660,FALSE,"Calamities to an End . 17.eehold, 39t CC 4 i 2 Pct. hcvci.xxi. 1.7. Behold, I will bring a new Scene of Affairs upon the World The whole Earth shall seem to be new moulded the Excellency of this new State hall so exceed the former, that the Consideration of"
0200101800_000012,"Piety promoted, in a collection of dying sayings of many of the people call'd Quakers. With some memorials of their virtuous lives. The fifth part. The third edition. By John Feild [sic].","Field, John",69,1,1,1,0,0,0,1,0,1,2,4,1,2,2,0,0,2,0,0,0,1,6,2,0,0,3,0,1,1,1,0,1,4,0,0,2,1,2,8,0,0,0,0,0,0,1,1,0,0,3,0,2,0,3,1,1,0,2,2,2,1754,1,1,"London : printed by Luke Hinde, 1754.",London,272,male,1652,1723,FALSE,"was one whom the Lord fitted for the Work of the Ministry, and he preached the Gospel of Peace r And the Lord aifo gifted him to be helpful in Government in the Church , and to maintain the Order of the Gospel. And in the Meekness of Wisdom and"
1081700700_000008,"The bond child brought to the test; and his use of the letter considered. By William Huntington, S.S.",William Huntington,110,1,0,3,0,3,0,0,0,6,0,0,2,2,15,3,1,0,0,0,0,2,10,2,0,0,2,4,6,0,0,0,1,0,0,17,3,0,2,4,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,10,1,2,1,0,1,1784,1,1,"London : printed for G. Terry, No 54, Paternoster Row ; J. Davidson, No 7, Postern Row, Tower Hill ; and J. Baker, No 226, Oxford Street; where all Booksellers may be supplied. Sold also at Providence chapel; and at Monkwell-Street Meeting, every Tuesday Evening, MDCCLXXXIX. [1784].",London,52,male,1745,1813,FALSE,"he affirms; and who can prepare foi LI e battle, in hope of gaining the viaory, when it is ncsl he sight of faith that they are called to engage in? C Faith is an eye, a hand , a leg ergo, no rule."" Anfzcer. The law of faith includes,"
0448500700_000077,"The gospel-Mystery of sanctification opened in sundry practical directions. Suited especially to the Case of those who labour under the Guilt and Power of Indwelling Sin. To which is added, a sermon on justification. By Mr. Walter Marshall, Late Preacher of the Gospel.","Marshall, Walter",100,0,2,0,1,3,0,0,0,10,0,0,0,0,13,1,0,0,0,1,0,0,6,3,0,1,0,2,11,0,0,0,3,1,0,1,2,1,9,1,5,2,1,0,0,1,0,0,1,0,1,1,1,0,1,3,1,0,3,4,3,1764,1,1,"Glasgow : printed for William Marshall Bookseller, and sold by him at his Shop, Salt-Mercat, MDCCLXIV. [1764].",Glasgow,352,male,1628,1680,FALSE,"acquainted with this holy art, and never endeavoured to pradifet it in a right gospel way. Some worldly arts are called mysteries; but, above all, this 1piritual art of godliness is, without aeon controversy, a great mystery, i Tim. III .6.; be. cause the means that are to be made"
1748800101_000018,"Sermons on various subjects, divine and moral: with a sacred hymn suited to each subject. In two volumes, formerly printed in three. ... By Isaac Watts, ...",Isaac Watts,76,1,1,1,0,4,2,1,1,4,0,0,2,0,2,1,0,2,0,0,0,4,8,2,0,0,1,9,1,0,0,0,0,0,0,1,8,0,3,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,1,3,0,0,1,1,2,1792,1,2,"Paisley : printed by J. Neilson, for James Duncan, Sen. John and William Shaw, and James Gillies, Glasgow; [and 5 others in Edinburgh and 1 in London], 1792.",Paisley,478,male,1674,1748,FALSE,"like those that dwell on high in the full possession of life eternal? Is there any fimiltude between our life and theirs, between our hearts and theirs? Do vce delight in the worship of God ? Is his presence our joy? Is his enjoyment the object of our desires? Are"
0297500400_000044,"Presumptive arguments for the truth and divine authority of the Christian religion; in ten sermons: to which is added a sermon upon God's moral government. By James Duchal, M.A.",James Duchal,72,1,2,1,3,2,0,0,1,5,2,1,2,2,1,0,0,0,0,0,0,1,10,2,0,0,0,1,1,0,0,0,3,2,1,0,3,0,0,2,0,1,1,0,0,0,0,0,1,0,3,2,2,1,0,4,0,0,2,1,5,1753,1,1,"London : printed for A. Millar, in the Strand, M.DCC.LIII. [1753].",London,451,male,1697,1761,FALSE,"name of the Lord efis.. + None of these things move me, neither ac4: count I my life dear unto myself, that Imight fini/h my course with joy andfufill the ministry, which I have received of the Lord' Yefus, to testify the gospel of the grace of:. God . 1]"
0742700100_000153,"An exposition of Christian doctrine, as taught in the Protestant Church of the United Brethren, or, Unitas Fratrum. Written in German, by August Gottlieb Spangenberg; with a preface by Benjamin La Trobe.",August Gottlieb Spangenberg,75,2,2,1,0,0,0,0,0,7,7,0,1,1,3,1,0,1,1,0,0,0,9,4,0,2,3,1,3,1,0,0,4,0,0,0,1,1,5,1,1,0,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,0,2,1,1,1796,1,1,"Bath : printed by S. Hazard; and sold by Henry Haslop, London; S. Hazard, Bath; Gwer [sic] and Lamb, Bristol; and at the settlements and chapels of the congregations of the Brethren in Great-Britain and Ireland, 1796.",Bath,556,male,1704,1792,FALSE,"knowledgeot our our Lord Jesus Christ ; they comfort, remind, exhort, and reprove one another with all fidelity, care there still more, with whom they can unite in the mind of Jesus Christ , the more pleasing it is to them; especially as they know , that our Saviour has"
0522000102_000011,"Historic proof of the doctrinal Calvinism of the Church of England. Including a brief account of eminent persons, before and since the Reformation; More Especially, Of Our English Reformers, Martyrs, Prelates, Universities, &c. With Specimens of their Testimonies. Also a review of the rise and progress of Arminianism in England, Under the Patronage of Archbishop Laud. By Augustus Toplady, A. B. Late Vicar of Broad-Hembury, Devonshire.",Augustus Toplady,99,2,0,0,0,13,0,1,0,15,3,5,1,1,4,2,1,3,0,0,1,0,6,2,0,0,0,0,9,0,1,0,0,0,0,0,6,0,4,2,0,0,1,0,0,0,0,0,1,0,2,0,5,1,0,2,0,1,1,1,2,1793,2,2,"London : printed for W. Row, Great Marlborough-Street; J. Parsons, Pater-Noster-Row; J. Deighton, Holborn; Herbertt, Pall-Mall; Wilson and Co. York; Phorson, Berwick; Brown, Bristol; Penny, Exeter; Cooke, Oxford; Nicholson, Cambridge; and J. Barker [London], Russell-Court, Drury-Lane, 1793.",London,363,male,1740,1778,FALSE,"feet : changing all living men, in a moment; and railing up all that be dead; that all may be brought to his judgement. In this shall he give each man according to his deeds. They who have followed him in regeneration, who have their sins wath - ed away"
0014200101_000074,"The book of martyrs: or, the history of the Church, from the beginning of Christianity, to the conclusion of the reign of Q. Mary I. Giving an Account of the Ten general Persecutions of the Christians under the Roman Emperors; And the Sufferings and couragious Deaths of the Protestants under the tyrannical Government of the Popish Prelates, before the Establishment of the Reformation in the happy Reign of Queen Elizabeth of Blessed Memory. Extracted from the three large volumes of the Famous Mr. John Fox, and divers other books; by the Rev. Mr. Thomas Mason, Formerly Minister of Odiham, in Southamptonshire. And now rendered into modern English, with considerable Improvements from late Authors, by the compiler of the Original Institution of the Church of England. Heartily Recommended to the Perusal of all those who have a Zeal for God's Glory, and the Prosperity of the Protestant Religion, under the present Happy Government; By the Rev. Mr. Bateman, Rector of St. Bartholomew the Great in London. ...",John Foxe,99,0,3,1,2,14,6,0,0,7,2,0,0,1,8,8,0,0,0,3,0,1,5,3,0,0,0,1,7,0,0,0,2,0,0,3,4,0,0,1,1,0,0,0,0,1,0,3,0,0,1,0,4,0,0,2,0,2,0,2,1,1747,1,2,"London : printed and sold by John Lewis, in Bartholomew-Close, near West-Smithfield, MDCCXLVII. [1747]-48.",London,496,male,1516,1587,FALSE,"oecolam padius and Bucer, concerning religion, and their answers. All which books , together with diverse others not mentioned, were written in the Vaudois tongue, which is partly Pro vencial, and partly Piedmontain. All of them sufficient thoroughly to instruct their people in the TRUE faith of Christ , which"
0010800104_000084,"The history of religion: particularly of the principal denominations of Christians, viz. Of the Church of Rome, --- England, --- Scotland, - Nonjurors, - Lutherans, - Presbyterians, Of the Independents, - Baptists in general, - Quakers, -- Antinomians, - Moravians, - Methodists in general. Containing a succinct and genuine account of their original and present constitution, discipline, doctrines, worship, and ceremonies: With a general Account of the various Sectaries of less Note, since the first Establishment of Christianity. Including a general History of the Reformation, and so much of Civil and Ecclesiastical History as is connected with, or necessary to explain and illustrate the Work. To which is added, A Dictionary of the principal Religious Orders, Offices, Days, Rites, Customs, Habits, and Characters; the most important Transactions of Ecclesiastical Councils, Synods, &c. explaining all such ambiguous Words and Phrases as have a proper Connexion with the Subjects of this History. By an impartial hand.",James Murray,88,3,0,3,1,7,1,0,0,10,1,3,0,2,4,1,0,1,0,0,1,5,15,0,0,2,1,3,2,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,1,1,1,2,0,0,2,2,3,1764,4,4,"London : printed for C. Henderson, at the Royal Exchange; W. Nicoll, in St. Paul's Church Yard; and J. Johnson, opposite the Monument, MDCCLXIV. [1764].",London,489,male,1732,1782,FALSE,"living faith , c. Which light and life of the Son of God , within, truly obeyed and followed , will bring us to the adoption of sons. It is true, we are not to undervalue the holy scriptures, nor slight the preaching of the word , as being outward"
