PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(believ),termFreq(blood),termFreq(bodi),termFreq(christ),termFreq(church),termFreq(command),termFreq(commit),termFreq(confid),termFreq(corrupt),termFreq(death),termFreq(devil),termFreq(etern),termFreq(evil),termFreq(faith),termFreq(fall),termFreq(father),termFreq(forgiv),termFreq(god),termFreq(grace),termFreq(guilt),termFreq(guilti),termFreq(hand),termFreq(heart),termFreq(heaven),termFreq(hell),termFreq(holi),termFreq(know),termFreq(law),termFreq(life),termFreq(live),termFreq(love),termFreq(mean),termFreq(merci),termFreq(mind),termFreq(natur),termFreq(obedi),termFreq(offer),termFreq(pardon),termFreq(person),termFreq(power),termFreq(reason),termFreq(repent),termFreq(sacrif),termFreq(salvat),termFreq(save),termFreq(saviour),termFreq(scriptur),termFreq(sens),termFreq(sin),termFreq(sinner),termFreq(soul),termFreq(spirit),termFreq(state),termFreq(think),termFreq(true),termFreq(wick),termFreq(word),termFreq(work),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1218101300_000009,Providence. Written in 1764 and 1765. By the Rev. Joseph Wise.,"Wise, Joseph",104,0,1,0,0,2,0,0,1,0,0,1,0,3,2,2,2,1,0,11,5,0,1,0,5,4,2,4,7,2,4,0,10,3,0,2,2,1,1,1,0,3,1,1,0,2,2,0,0,0,3,1,2,0,1,1,1,1,1,1,3,1766,1,1,"Lewes : printed and sold by William Lee. Also sold by S. Bladon, in Pater-Noster-Row, London, MDCCLXVI. [1766].",Lewes,49,male,1766,1779,FALSE,"what can worlds avail? Without his favour life's a curse, tis clear; Then life itself should not be held so dear. Perplet Perplex yourselves, vain mortals, as you please, In quest of happiness; relinquish ease, Health, honour, life for what? a sound, a shade, Your infamy and bane, alive or"
0052900104_000196,"The works of the Rev. Isaac Watts, D.D. In seven volumes. Vol. I. Containing Sermons,",Isaac Watts,94,0,0,0,3,2,1,1,1,0,0,1,0,1,0,1,1,1,0,14,3,1,1,2,1,2,0,3,1,0,3,1,2,3,4,0,2,0,2,2,0,1,0,2,0,2,2,2,0,0,11,2,2,1,0,0,3,1,1,1,3,1800,4,7,"Leeds : printed by Edward Baines; for the editor; for Conder, Bucklersbury; Chapman, Fleet-Street; Button, Paternoster-Row; Williams, Stationers'-Court; Ogle, Great-Turn-Stile, and Baynes, Paternoster-Row, London; and for Edward Baines, Leeds, [1800?].",Leeds,616,male,1674,1748,TRUE,"save a lost and miserable world ? How many thousand sinners hast thou pardoned , and there is yet more pardoriing mercy to be found with th tee. How glorious is the grace which thou hast offered , in thy gospel, to creatures who had affronted thee by many rebellions!"
0208300500_000018,"Youth's friendly monitor: being a set of directions, prudential, moral, religious, and scientific. First drawn up for a Farewel Present, by the Master of an Academy near London, to his Pupils on their removing from under his Care. To which is prefixed, An Account of the extraordinary Proceedings of some Persons, which occasioned the Publication of this Tract, contrary to the Author's original Intention. Together with Theophilus, a character worthy of imitation. By the author of Britain's remembrancer, The Dignity of Human Nature, and other Tracts.",James Burgh,80,0,0,1,1,2,0,3,0,0,0,0,0,0,4,3,0,1,1,9,1,0,2,2,3,1,1,3,2,1,3,0,1,2,0,0,0,1,1,1,1,2,1,1,0,2,0,1,2,0,2,0,2,1,0,1,1,3,2,3,5,1754,1,1,"London : printed for M. Cooper at the Globe in Paternoster-Row, MDCCLIV. [1754].",London,92,male,1714,1775,FALSE,"you touse, to un derrfand thoroughly and perfetly this great Rule of Life , and what'care to obey itri&ly all the fublime and heavenlyprecepts contained in it'? 1 charge you therefore, as you will answer it in the great Day of Accounts, that you do not upon any Pretence whatever"
0938901100_000092,"Schema sacrum, or, a sacred scheme of natural and revealed religion: making a scriptural-rational account of these three heads: As First, Of Creation, and that both in its Eternal Causes and Springs in the Deity; and in the Wonderful Divine Procedure in the Six Days Work. And Secondly, Of the whole Complex Eternal Scheme of Divine Predestination; as comprehending the whole great Events relative to Angels and Men, with respect to Time and Eternity. And Thirdly, Of the Wise Divine Procedure in accomplishing the whole Parts of the foresaid Scheme. In Discoursing of all which Heads, the several Principal Difficulties, made by the great Pretenders to Reason in our Day, against the Doctrine of the World's Creation by God: The Eternal Decrees of Divine Predestination: The Constitution of Adam as the Moral Head and Representative of all his Posterity: The Divine Permission of the Fall of Man: The real and proper Satisfaction of Justice by the Substitution and Obedience of our Lord Jesus Christ in the Name and Room of the Elect: Together with the alledged Unaccountableness of the Supernatural Operations of the Holy Ghost in the Regeneration and Sanctification of the Elect of God: Are all particularly considered, cleared and removed by Answers and Arguments, sounded upon Infallible Scripture, and solid Reason. By Thomas Blackwell.",Thomas Blackwell,109,0,0,0,0,5,1,1,0,3,0,1,0,2,1,4,0,1,0,12,2,0,1,1,1,1,0,12,0,5,1,1,2,0,2,0,2,2,3,1,2,0,10,2,0,3,1,0,1,1,9,2,5,1,0,0,2,0,0,1,1,1786,1,1,"Paisley : printed for J. Davidson and Co. at Ferguslie, [1786?].",Paisley,342,male,1660,1728,FALSE,"peace and comfort of the church of God , be entreated to lay aside all differences of this kind. Which, however well designed on both fides, yet through the subtlety of Satan, the carnal reasonings of mens hearts , and the weakness of many godly persons , may produce very"
0504300400_000124,"The newest manual of private devotions. In three parts. Part I. Containing Devotions suited to most Persons and Cases, particularly Morning and Evening Prayers for Private Persons, & for a Family every Day in the Week: To which are Added some select Prayers for the use of Clergymen, taken from the Manuscript of a late Eminent and Pious Divine. Part II. Offices for the Sick, and Prayers in various Curcumstances of Affliction, for a Woman with Child, for Humiliation, with Exhortations against the Fear of Death, and Directions how to Prepare our selves to Die Well. Part III. The Nervest Week's Preparation for the Worthy Receiving the Lord's Supper, Consisting of Suitable Prayers, Forms of Self Examination, and Confession of Sins; with Meditations to Live Well after Receiving the Holy Sacrament, and a Companion to the Lord's Table. By Leonard Howard, D. D. Vicar of Tauton, Devon, and Lecturer of St. Magnus London Bridge, and St. James's Garlick-Hyth, & Chaplain to his Royal Highness the Prince of Wales.",Leonard Howard,99,0,1,2,1,1,3,7,0,1,1,2,1,2,1,2,0,2,0,14,4,0,1,0,2,2,0,8,0,4,4,2,6,2,2,0,1,1,0,1,0,2,0,1,0,0,1,1,1,1,2,1,1,3,0,0,2,0,0,0,2,1745,1,1,"London : printed for James Hodges, at the Looking-Glass over against St. Magnus Church, London Bridge, [1745].",London,585,male,1699,1767,FALSE,"Pardon and Remission of my manifold Transgressions. I am coming to the holy Altar of thy Love , O let me receive the Benefits of thy Suffer ings.there represented, and lay hold on the eternal Life procured for the Faithful by the Blood of the Cross. 0 give me a"
0858700700_000008,"Preservatives against melancholy and overmuch sorrow. Or the cure of both by faith and physick. Written above thirty years ago, by the Reverend Mr. Richard Baxter, for the Benefit and Comfort of all such as are afflicted in Mind, in Body, or in both.",Richard Baxter,95,0,3,0,0,3,0,1,0,1,1,0,0,0,0,2,1,0,1,9,6,0,0,0,6,0,1,2,2,0,5,1,0,0,1,1,1,4,2,4,3,0,0,2,0,2,2,0,2,1,11,3,3,0,1,3,3,0,0,1,0,1713,1,1,"London : printed by W. R. and are to be sold by William Hill, in Printing-House-Lane in Black-Fryars, 1713.",London,96,male,1615,1691,FALSE,"the Wrath of God cometh on the Children of Disobedience; and yet the Rage of Appetite and Lufi prevaileth, and they Despair and Sin , and while the Sparks of Hell fall otn' their Consciences, it chlangeth neither; Heart nor Life , there is fomne more Hope of the Recovery"
0728100102_000252,"Virtue in humble life: containing reflections on the reciprocal duties of the wealthy and indigent, the master and the servant: thoughts on the various situations, passions, prejudices, and virtues of mankind, drawn from the real characters: fables applicable to the subjects: anecdotes of the living and the dead: the result of long experience and observation. in a dialogue between a father and his daughter, in rural scenes. A manual of devotion, comprehending extracts from eminent poets. In two volumes. Vol. I. By Jonas Hanway, Esq;",Jonas Hanway,94,0,0,1,0,7,0,2,1,1,0,5,0,3,1,2,0,4,2,3,2,2,0,0,3,0,0,0,1,1,1,1,2,0,10,2,1,0,2,5,1,2,0,2,0,2,1,2,0,0,4,0,4,2,0,0,2,1,0,1,5,1774,2,2,"London : printed for J. Dodsley, in Pall-Mall; and Brotherton and Sewel, Cornhill, MDCCLXXIV. [1774].",London,703,male,1712,1786,FALSE,"is love , joy, peace, long suffering, gentleness, goodnes, faith , meekness, temperance: against such, there is no law . And they that are Christ's have crucified the flesh, with the affections and lusts. . H Y M N. The Christian's hope (a). WV H E N riling from the"
0124600800_000040,"Twenty sermons on the following subjects. I. of God incomprehesible. II. Of the Being and Attributes of God. III. Of our Being in God. IV. Of the Sovereignty of God. V. VI. Of the divine Providence. Vii. Of the Beauty of God's Works. Viii. Of the Reasons of Good and Evil. IX. Of fulfilling the Righteousness of the Law. X. God is Love. XI. Of God's Love in our Redemption. XII. Of the Universality of Christ's Redemption. XIII. XIV. Of Happiness. XV. Of the Government of our Thoughts and Passions. XVI. Of the Government of our Passions. XVII. Of Charity. XVIII. Of doing to others what we would have done to ourselves. XIX. Of Righteousness. xx. of the origin of evil. By Christopher Hussey, D. D. Rector of All-Hallows the Great in Thames-Street, London; and Chaplain to His Grace the Duke of Dorset.","Hussey, Christopher",108,2,0,0,2,4,0,2,1,1,0,6,2,6,2,2,0,0,0,16,0,0,2,1,0,2,0,3,0,16,1,1,1,1,1,0,5,5,0,0,1,0,3,1,0,1,1,0,0,0,6,1,1,0,1,0,2,2,1,0,2,1755,1,1,"London : printed for J. Ward at the King's-Arms in Cornhill, MDCCLV. [1755].",London,425,male,1683,1761,FALSE,"to them, as deceived and betrayed by the Insinuation and Suggestion of the Devil , formed the Method and Means of their Recovery and Salvation , ly sending his own Son in the Likeness of infil Flefl, and for Sin , condemned Sin in the Flef : That the Righte"
0955800600_000042,"Daily devotions: or, the Christian's morning and evening sacrifice. Digested into prayers and meditations for every day in the week, and other occasions. With Some Short Directions For a Godly Life. By John Colet, D. D. Dean of St. Paul's London, and Founder of that famous School near adjoining.",John Colet,100,3,2,0,3,5,0,0,2,0,3,3,0,2,2,3,1,5,2,5,3,0,0,1,2,1,0,2,0,0,2,0,7,0,5,3,0,2,0,1,0,2,1,0,0,0,1,1,0,0,10,0,4,1,0,3,2,1,0,2,2,1722,1,1,"London : printed for J. Lacy, at the Ship, and J. Shuckburgh, at the Mitre and Sun, near Temple-Bar, MDCCXXII. [1722].",London,349,male,1467,1519,FALSE,"Lord absent himself for eve, and will he be no more entreated? Is his Mercy clean gone for ever; and is his promise come utterly to an end for evermore? Hath God forgotten to be gracious? and will he shut up his loving kindnefs in displeasure? And I said it"
0767900200_000012,"An essay in vindication of scripture, Reformation and Salvation doctrines, which have always been counted new and strange doctrines as thay are now by the most part of mankind. By W. Carter.","Carter, W.           1754",119,0,4,1,2,7,1,0,0,0,0,1,0,2,1,3,0,1,0,18,3,0,1,0,2,3,0,1,2,4,5,4,1,0,2,0,1,0,0,4,1,1,2,1,0,2,3,2,1,2,8,0,14,1,0,0,1,0,3,1,2,1754,1,1,"Warwick : printed by Henry Keating. For the Author in the Year, MDCCLIV [1754].",Warwick,51,unknown,,,FALSE,"dead shall hear the voice of the Son of God : and they that hear shall live , (e) that is, it shall have spiritual life : or in other phrases, shall be quickened or raised with Christ (f) and as when there is life , there are senses ,"
0437700200_000133,"Sermons on various divine subjects; viz. I. Salvation by grace. II. The Spirit, the Sanctitifier and Comforter of the Redeemed. III. The Doubts of dejected Christians answered. IV. The Robe of Righteousness. V. On Elijah's Translation. VI. The tempted Saviour. Vii. The tempted Believer. Viii. All Things working together for the Good of Believers. IX. The Thief on the Cross. X. The Strength of Christ's Love to weak Believers. XI. The Sanctified Rod. XII. The suffering Jesus; or, A View of Christ in his dying Love. XIII. On Christ's Transfiguration. XIV. Persevering Grace. XV. A Door of Hope opened for the greatest Sinners. XVI. God the Christian's Refuge in the greatest Afflictions. XVII. On the Conversion of the Apostle Paul. XVIII. Balaam's Request. XIX. The Support of aged Christians. XX. The sin and mischief of bad company. By John Farmer, M.A.","Farmer, John, M.A.",90,0,0,0,0,2,1,0,0,0,0,1,0,1,2,1,0,2,2,17,3,2,0,0,1,2,2,2,0,0,3,5,4,1,3,0,1,1,0,2,3,0,0,1,0,2,1,0,0,0,1,5,1,2,1,0,0,9,3,0,0,1744,1,1,"London : printed for John Oswald, at the Rose and Crown in the Poultry, near the Mansion-House, M.DCC.XLIV. [1744].",London,428,unknown,,,FALSE,"be a Father to eou, and Itlball be my Sons and Daughters, saith the Lord Almighty. Read the Word of God , and imitate the Examples 6f the Saints recorded in it. Follow the Practice of David; he frys to God in Prayer, I am a companion es all them"
0479600101_000123,"Sermons on various subjects, divine and moral: with a sacred hymn suited to each subject. In two volumes. ... By I. Watts, ...",Isaac Watts,124,0,3,1,2,3,0,0,0,2,1,2,0,1,0,0,0,0,3,14,3,3,0,0,2,8,1,5,0,1,2,0,0,7,0,0,5,2,0,0,1,13,0,0,0,5,4,1,0,1,8,5,8,3,1,1,0,0,1,0,1,1740,1,2,"London : printed for R. Hett, and J. Beackstone [sic], 1740.",London,492,male,1674,1748,TRUE,"few; they were made here and there to a. House or two,, or to a Family; they were particular Favours that he bestowed upon Persons called out of Idolatry, nor had they a very long, nor spreading, nor lasting Influence, except in the Family of Abraham, Isaac, and' Jacob, where"
1116700200_000102,"A practical discourse concerning a future judgement, Under the following Heads: Viz: I. The Proof of a Future Judgment. II. Concerning the Time of Judgment. III. Who shall be our Judge, viz. the Man Christ Jesus. IV. The Manner and Circumstances of Christ's Appearance, and the awful Solemnities of Judgment. V. Who are to be judged; viz. the World, or all Mankind. VI. For what we shall be judged. Vii. Concerning the Righteousness of the Future Judgment, and the Rule whereby we shall be judged. Viii. The Conclusion. By William Sherlock, D. D. Late Dean of St. Paul's.",William Sherlock,104,0,2,1,0,4,0,0,1,1,0,1,0,1,3,2,1,0,0,16,12,0,0,0,0,2,0,1,0,2,2,4,1,1,1,0,2,1,1,4,1,0,1,5,0,2,2,1,0,0,6,3,1,0,1,1,1,1,0,6,5,1739,1,1,"London : printed for J. Walthoe, A. Bettesworth and C. Hitch, J. and J. Pemberton, R. Robinson, J. Walthoe, Jun. T. Longman, J. Clarke, J.andP. Knapton, D. Browne,and C. Bathurst,  MDCCXXXIX. [1739].",London,386,male,1641,1707,FALSE,"every 8, 9- soul of man that doth evil . And therefore impenitent Sinners will be judged and condemned for thleir Sins at the last Day by the Mediator of the Covenant of Grace , for the Gospel itself condemns them. Thus the Grace of God , that bringeth salvation"
0577800600_000018,"The moral and religious miscellany; or, Sixty-one aphoretical essays, on some of the most important Christian doctrines and virtues. By Hugh Knox, D.D. in St. Croix. [Seven lines of quotations in Latin].","Knox, Hugh",92,0,0,4,0,4,0,0,1,0,1,0,0,0,1,1,0,3,1,7,1,2,2,2,4,3,1,6,1,1,6,1,3,0,7,0,0,0,0,3,0,0,1,3,0,2,1,1,0,0,5,2,3,1,0,0,1,0,4,1,1,1790,1,1,"Hartford : Re-printed by Hudson and Goodwin, M.DCC.XC [1790].",Hartford,355,male,1727,1790,FALSE,"unlike a child of light, and a disciple of Christ , I have walked, LORD, thou knowest?? -- many foolih, idle words and vain, finfuljejfs have proceeded out of my mouth, -- and how little of that which was good for the use of edifying, or that might minister grace"
0208900300_000025,"The second part of The new week's preparation for a worthy receiving of the Lord's Supper, As appointed and practised by the Church of England. Consisting of Meditations, Prayers, and Hymns, suitable for the Sunday-Evening, on Sacrament Day, and for the Morning and Evening of every Day in that Week. With A From of Daily Self-Examination: and In the Course of these Meditations, those Doubts and Scruples, which are apt to disturb and render the Minds of devout Communicants uneasy, are clearly stated, and finally removed. To which is added, That excellent Summary of our Christian Duty, our Lord's Sermon on the Mount, paraphrased by Dr. Samuel Clarke.",,100,0,2,0,0,4,0,0,1,1,0,1,0,2,1,5,1,2,1,11,5,1,0,2,1,2,0,2,1,0,5,3,1,1,3,3,2,0,0,2,0,1,0,4,0,1,1,3,0,1,7,0,6,2,1,0,1,0,2,1,3,1766,1,1,"Dublin : printed by John Exshaw, MDCCLXVI. [1766].",Dublin,180,unknown,,,FALSE,"Communicant; a Conscience well informed of the Nature of god's Promises and Threats, and of the Nature of Repentance , and of its own State and Condition. Thus, if I understand you right, you say, that the seiet of a Man's Conscience depends upon his firm Opinion and Persuasion. VII"
1603200900_000010,"A plain, earnest address to all professing Christians, duly to consider what they are by nature, and what they must be by grace, before they can be saved. Under the following heads. I. Of original sin, and its dreadful fruits and effects, as the cause of all acutal sin and misery in man. II. The necesstiy, nature, and effects of regeneration, or being born again of the spirit of God. III. Of believing on Christ for our whole salvation. IV. The necessity of sanctification as a meetness for heaven, and the great danger of restling on a seeming, or false, conversion. To which is added, a prayer, which will serve for a family, or private person, for morning and evening. Together with a letter, found amongst the papers of the author after his decease.","Glover, John",146,0,3,3,1,6,0,0,0,0,0,0,3,2,0,17,0,0,0,10,3,3,1,0,2,0,1,10,3,7,1,2,8,1,0,0,2,2,0,1,0,5,0,0,0,2,6,0,0,0,8,2,11,4,0,1,5,0,2,5,3,1774,1,1,"London : Printed by R. Hawes, and sold by S. Buckland, in Pater-Noster Row, and W. Watts, Windmill Hill, near Moorfields: also by E. Rogers at Bury, C. Punchard at Ipswich, and M. Booth, at Norwich, 1774.",London,67,male,1714,1774,FALSE,"guilty sinners may come, the blood of Christ cleanieth from allfli. Oh! who can tell the infinite value of the precious blood of Christ ! tis the blood of God ! Come unto me, fliys he, all ye that labour and are heavy laden with sin , guilt and sorrow,"
1053800100_000106,"Cheap repository tracts for Sunday reading. To which are added, some prayers for individuals and for families.",,97,0,1,0,1,6,0,2,0,1,1,1,1,1,1,1,0,2,0,7,8,1,0,0,6,2,0,4,0,0,1,5,1,1,7,2,0,0,0,2,0,0,0,1,0,1,2,2,1,0,3,1,3,3,0,1,0,1,2,3,7,1800,1,1,"London : sold printed by Bye and Law, St. John's Square, Clerkenwell; and sold by F. and C. Rivington, No. 62. St. Paul's Church-Yard; J. Evans, No. 41, Long Lane, West-Smithfield; J. Hatchard, No. 173, Piccadilly; and S. Hazard, Bath, 1800.",London,405,unknown,,,FALSE,"was no God in the world . Convince them of their sins before it is too late, and incline them to leek for mercy through that Saviour whose grace they now despise. And, 0 Lord, deliver every one of us from all hardness of heart , and contempt of thy"
