PassageID,Title,Author,Total termFreq,termFreq(asleep),termFreq(awak),termFreq(bed),termFreq(bodi),termFreq(brain),termFreq(consciou),termFreq(dai),termFreq(dream),termFreq(excit),termFreq(experi),termFreq(fanci),termFreq(idea),termFreq(imag),termFreq(imagin),termFreq(impress),termFreq(memori),termFreq(mind),termFreq(night),termFreq(percept),termFreq(phantasm),termFreq(real),termFreq(reason),termFreq(rise),termFreq(sens),termFreq(sleep),termFreq(soul),termFreq(state),termFreq(thought),termFreq(vision),termFreq(wake),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0849700400_000051,"A philosophical enquiry into the nature, origin, and extent, of animal motion, deduced from the principles of reason and analogy. By Samuel Farr, M.D.",Samuel Farr,53,1,4,0,9,0,0,0,10,0,1,0,4,0,0,1,0,8,0,2,0,0,0,0,4,2,0,2,4,0,1,1771,1,1,"London : printed for T. Beckett and P. A. D'Hondt in the Strand, M,DCC,LXXI. [1771].",London,426,male,1741,1795,FALSE,"enter but superficially into such disquisitions. If we take up the subjec independent of any system, and attempt to explain it from its appearances only, we shall be more liable to be deceived, than if we deduce it as a consequence of the general Affetions of our constitutions. For as"
0403500600_000018,"A compleat body of speculative and practical divinity, consisting of five parts: I. Of the Being, Nature, and Attributes of God, and of the Evidences of Divine Revelation. II. Of the Works of Creation, and Providence. III. Of the most memorable Transactions, from the Beginning of the World, to the Coming of Christ; with proper Dissertations upon each. IV. Of the Mysteries of our most Holy Faith. V. Of the Great Precepts of Moral and Evangelical Righteousness. The whole extracted from the best antient and modern writers, but chiefly from the Works of such, as have been reputed the most able Divines, and celebrated Preachers amongst us. To which are added, An Alphabetical Index of the Principal Matters contained in the Book. Likewise A Table of Texts of Scripture explain'd, and more especially referred to in this Work. By Thomas Stackhouse, A. M. Vicar of Beenham, in Berkshire.",Thomas Stackhouse,37,0,1,0,1,1,0,1,3,2,0,1,1,0,2,2,0,5,0,0,0,0,2,0,2,1,1,1,6,3,1,1743,1,1,"London : printed for T. Cox, at the Lamb under the Royal-Exchange, Cornhill, MDCCXLIII. [1743].",London,1002,male,1680,1752,FALSE,"The limited Condition of Man will nut alo;;  to be .o (di Lhi' in his Favours: But whcre'er we turn our Eyes, or fx our Thoughts , X let!cr,, n our Persons, or our Comforts, on our present, or our future State , (for God has,.. i; C Eternity"
0215500200_000033,"An essay on the origin of human knowledge. Being a supplement to Mr. Locke's essay on the human understanding. Translated from the French of the Abbè de Condillac, Member of the Royal Academy of Berlin. By Mr. Nugent.",Étienne Bonnot de Condillac,36,1,1,0,1,5,0,0,2,1,0,4,3,0,9,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1756,1,1,"London : printed for J. Nourse at the Lamb, opposite Katherine Street in the Strand, MDCCLVI. [1756].",London,401,male,1714,1780,FALSE,"We must not therefore be surprised if we are inclined to judge of other people from their physiognomy, and if sometimes even at first sight we conceive a difiike to them or are prejudiced in their favour. In In consequence of these connexions we are frequently prepossessed even to excess"
0586600200_000066,Dialogues concerning education. Vol. II.,David Fordyce,54,0,0,0,0,1,0,2,7,3,0,2,16,0,0,1,0,4,1,2,0,0,0,0,1,3,0,1,4,0,6,1748,1,1,"London : [s.n.], Printed in the Year M.DCC.XLVIII. [1748].",London,470,male,1711,1751,FALSE,"them more correct and purified in their Nocturnal Excursions. Simp. WERE due Care taken, perhaps, we might dream somewhat more coherently, yet, Idonotknow how, in Dreaming , Nature seems to sport itself in forming the wildest and most irregular Assemblages of Ideas . The whole Refife of Fancy is, in"
0476101200_000041,"Thoughts on religion, and other curious subjects. Written originally in French by Monsieur Pascal. Translated into English by Basil Kennet, D. D. late Principal of Corpus Christi Coll. Oxon.",Blaise Pascal,35,1,3,0,0,0,0,1,2,0,0,2,1,1,1,1,0,0,1,5,0,0,9,1,0,4,0,0,0,0,2,1727,1,1,"London : printed for Jacob Tonson in the Strand, and John Pemberton and John Hooke, both against St. Dunstan's Church in Fleet-Street, 1727.",London,378,male,1623,1662,FALSE,"regard to Triuth and Happineei, and maiy other things. o0 T H I N G can be more acto i ""niffing in the Nature of Man, than the Contrarieties which we there observe, with regard to all Things. He is made for the Knowledge of Truth: This is what he"
0326202901_000046,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ... .",John Locke,73,0,0,0,12,0,6,0,2,0,2,0,10,0,0,1,3,2,0,1,0,0,3,0,0,4,14,0,8,0,5,1741,1,2,"London : printed for C. Hitch in Pater-Noster-Row; J. Pemberton in Fleetstreet; J. Beecroft in Lombard-Street; and S. Symon in Cornhill, MDCCXLI. [1741].",London,404,male,1632,1704,TRUE,"no Ap lingly be satisfied in, Whether the Soul , when it pearance. thinks thus apart, and asit were separate from the Body , ads Ics rationally than when conjointly with it, or no. If If its separate Thoughts be less rational, then these Men mufi say, That the Soul"
0377501100_000055,"Observations on the nature, causes, and cure of those disorders which have been commonly called nervous hypochondriac, or hysteric, To which are prefixed some Remarks on the Sympathy of the Nerves. By Robert Whytt, M. D. F. R. S. Physician to his Majesty, President of the Royal College of Physicians, and Professor of Medicine in the University of Edinburgh.",Robert Whytt,42,1,5,2,4,2,0,0,3,1,0,0,2,0,3,0,0,1,3,0,0,0,0,1,3,8,0,2,1,0,0,1765,1,1,"Edinburgh : printed for T. Becket, and P. du Hondt, London; and J. Balfour, Edinburgh, MDCCLXV. [1765].",Edinburgh,533,male,1714,1766,FALSE,"uneasiness of which would make me get up suddenly. As soon as I was quite awake , I was generally sensible I had been asseted with a weight and uneasiness about my tfomach, attended with a faintness, and some sort of oppression or suffocation about my breast, as if the"
0434700300_000041,"Thoughts on religion, and other curious subjects. Written originally in French by Monsieur Pascal. Translated into English by Basil Kennet, D. D. Late Principal of Corpus Christi College, Oxon.",Blaise Pascal,37,1,3,0,0,0,0,1,2,0,0,2,1,1,1,1,0,0,1,5,0,0,11,1,0,4,0,0,0,0,2,1741,1,1,"London : printed for R. Ware, at the Bible and Sun in Amen-Corner; and J. and H. Pemberton, at the Golden Buck in Fleet-Street, M.DCC.XLI. [1741].",London,376,male,1623,1662,FALSE,"In him consists all our Happiness, and all our Virtue, our Life and Light, our Hope and Assurance: Out of him there is no prospect but of Sins and Miseries, of Darknes and Despair; nothing to be beheld by us but Obscurity and Confusion in the divine Nature, and in"
0509100107_000021,The spectator. ...,,52,0,6,0,5,0,1,0,6,0,1,0,2,0,0,0,0,3,1,0,0,0,2,2,0,4,12,1,2,1,3,1713,7,8,"London : printed for S. Buckley, at the Dolphin in Little-Britain; and J. Tonson at Shakespear's-Head, over-against Catherine-Street in the Strand, [1712-15] [1713].",London,491,unknown,,,FALSE,"have then so little hold of our abjtraded vjnderftandings, that they forget the Story, and can only relate to our awaked Souls , a conlfued and broken Tale of that'that has paffed.....h -- 1s it is observed that Men sometimes, upon the Hour of their Departure, do speak and reason"
0319502701_000046,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,68,1,0,0,12,1,0,0,2,0,1,0,9,0,0,1,6,1,0,1,0,0,2,0,0,4,14,0,9,0,4,1721,1,2,"London : printed for A. Churchill and A. Manship; and sold by W. Taylor, at the Ship and Black Swan in Pater-Noster Row, 1721.",London,405,male,1632,1704,TRUE,"them : The looking glafs is never the better for such Ideas , nor the Soul for fi; h Trongh: s. Perhaps it will be said. that in a waking Man, the Maernals of the Body are employed and made ule of in Thinking; and that the Memory of Thoughts"
0340700602_000069,"The mirror. A periodical paper, published at Edinburgh in the years 1779 and 1780. In three volumes. ...",,54,0,5,0,2,0,0,2,12,0,4,1,0,0,0,0,0,0,1,2,0,0,3,0,0,4,7,0,7,2,2,1794,2,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, at Edinburgh, 1794.",London,327,unknown,,,FALSE,"disagreeable dream occurs, is it not more rational to refer it to one or other of these causes, than to terrify ourselves with a foolish conceit, that it is supernatural, and betokens calamity? How often, during the day , do thoughts arise, which we cannot account for, as uncommon perhaps,"
0146602100_000034,"Tales tragical and comical. Viz. Abradatus and Panthea, or Love and Honour in Perfection. Tragical. Hell beyond Hell, or The Devil and Mademoiselle. Comical. Female Revenge, or The Queen of Lombardy. Tragical. The Night-Adventures, or The Country Intrigue. Comical. Fatal Piety, or The Royal Converts. Tragical. The broken commands, or The Heir Adopted. Comical. From the prose of some famous antique Italian, Spanish, and French authors. Done into several sorts of English verse, with large additions and improvements. By Tho. D'Urfey, Gent.",Thomas d'Urfey,40,0,1,4,1,1,0,4,10,0,0,2,0,1,0,1,1,2,2,0,0,0,0,3,3,1,0,0,1,1,1,1704,1,1,"London : printed for Bernard Lintott, at the Middle-Temple Gate, Fleet-Street, 1704.",London,307,male,1653,1723,FALSE,"in such a Meadj Which Which he woul climb for straight, and fetchy And in his Clofe knee'd Breeches Hatch, Which Follies of so strange a Nature Set now mine Host in such a Laughter, He quite forgot all vvrongs had passed, And hunching him upon the Breast, Cried Seigneur,"
0260300303_000013,"A view of nature, in letters to a traveller among the Alps. With reflections on Atheistical philosophy, now exemplified in France. By Richard Joseph Sulivan, ...","Sulivan, Richard Joseph, Sie",65,1,2,0,8,0,0,0,0,0,1,0,8,0,0,2,1,15,0,5,0,0,1,0,9,3,7,1,0,0,1,1794,3,6,"London : printed for T. Becket, 1794.",London,537,male,1752,1806,FALSE,"D 2 Solidity Clarke. Solidity and extension we have already soud, to be essential properties of matter. These properties are dormant and inactive; and therefore tter is dormant and inative. Repulsion and traftion are impressions to which matter is liable, but can be no way concerned in its existence. Solid"
1740700206_000076,"The commentaries upon the aphorisms of Dr Herman Boerhaave, ... concerning the knowledge and cure of the several diseases incident to human bodies by Gerard Van Swieten, ... Translated into English.",Herman Boerhaave,65,0,1,0,2,2,0,0,1,4,1,0,25,0,4,1,2,5,0,3,0,0,5,0,8,1,0,0,0,0,0,1757,6,8,"London : printed for J. Knapton, 1757-58.",London,481,male,1668,1738,FALSE,"from the moss certain experiments , that the same changes are connected with the same alteration of the thoights. Thus if I see a circle a thousand times, I Shall so often have the idea of the circle. If therefore the nerves, spirits, or medulla of the brain within the"
0208300100_000036,"Two dissertations concerning sense, and the imagination. With an essay on consciousness.","Mayne, Zachary           1728",55,0,4,0,0,0,3,0,14,0,0,3,0,0,4,0,0,0,0,8,0,2,1,0,4,0,1,2,6,0,3,1728,1,1,"London : printed for J. Tonson in the Strand, MDCCXXVIII. [1728].",London,240,unknown,,,FALSE,"a Philosopher asde/cartes, hold call in question the Certainty of his own Being and Existence, and not be satisfied thereof, until he had first found out a Medium, [ I think] to prove it by. But which is indeed no Medium at all, because the Thing does not admit of"
0319502701_000044,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,59,0,1,1,6,0,4,0,1,0,3,0,8,0,0,0,0,1,2,3,0,0,1,0,0,4,17,0,5,0,2,1721,1,2,"London : printed for A. Churchill and A. Manship; and sold by W. Taylor, at the Ship and Black Swan in Pater-Noster Row, 1721.",London,405,male,1632,1704,TRUE,"reflects on its own 0: r .: irs. and makes them nhe Objet ot its own Contemplation. cni; drc, rten they come firll into it, are surrounded with a V cr!d oi rew Things, which, by a constant Solicitation of their s nr -- dw the Alid confranily to them,"
0297100100_000076,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,46,1,3,0,1,0,0,0,14,0,0,2,2,0,3,0,2,2,0,0,0,1,2,0,1,6,2,0,2,0,2,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,FALSE,"of Efop, nay of Homer, or of Virgil, conveys so fine a moral! Yet most people have, I am sure I have, met with such deliverances by means of a dream . And such a deliverance will every good man meet with at last, when he is taken away from"
0403300302_000066,"An enquiry into the nature of the human soul; wherein the immateriality of the soul is evinced from the principles of reason and philosophy. ... . The third edition. To which is added, a complete index.",Andrew Baxter,56,0,6,0,2,0,2,0,8,0,8,0,1,0,0,0,1,1,1,0,0,0,5,0,2,6,4,6,0,0,3,1745,2,2,"London : printed [by James Bettenham] for A. Millar in the Strand, MDCCXLV. [1745].",London,447,male,1686,1750,FALSE,"objection made to Des Carts concerning his doubting, the objsitor readily grants, There is no mark to know which of ourficnfes mistaken, since all reasoning depends on pre"" "" sensations; and the senses mut nirft be true, "" before any reasoning founded thereon, be Co. Thus ""the Epicureans, whose system"
0594200108_000041,The spectator. Volume the First.,,41,1,2,3,1,0,0,3,2,0,1,3,0,0,2,0,0,4,5,0,0,2,1,1,0,3,1,0,5,0,1,1778,8,8,"Dublin : printed for W. Wilson, No. 6, Dame-Street, M.DCC.LXXVIII. [1778].",Dublin,311,unknown,,,FALSE,"Pythagoras gave to his scholars, that every night before they slept they flould examine what they had been doing th t day , and so discover what actions were worthy (..f pursuit tomorrow, and what little vices were to be prevented from shipping unawares into a habit. If I might"
0312300101_000046,The works of John Locke Esq; in three volumes. The contents of which follow in the next leaf. With alphabetical tables. ...,John Locke,56,0,1,0,3,0,6,0,0,0,4,0,3,0,4,0,1,3,0,2,0,0,6,0,1,3,11,1,6,0,1,1722,1,3,"London : printed for A. Churchill, and A. Manship, and sold by W. Taylor in Pater-noster-Row. M.DCC.XXII. [1722].",London,634,male,1632,1704,TRUE,"i8. would be glad also to learn from there Men, who so confidently pro xhi nors: nounce, that the human Soul , or which is all one, that a Man always thinks, Y one that how they come to know it; nay, how they come to know that themjelves think,"
1707200103_000065,Elements of criticism.,"Henry Home, Lord Kames",54,0,0,0,0,2,2,1,1,0,2,0,10,11,1,0,1,10,0,9,1,1,2,0,0,0,0,0,0,0,0,1795,3,3,"Basil : printed and sold by J.J. Tourneisen, M DCC VC. [1795].",Basel,322,male,1696,1782,TRUE,"same as in the original survey, only Isles distinct. For example, having seen ye fier~ day a spreading oak growing on the brink of a river, I endeavour to recall there objeats to my anind. howy is this operation performed ?Do I endeavour to form in my mind a pit1ure"
0852100102_000592,"Cyclopædia: or, an universal dictionary of arts and sciences; ... By E. Chambers, F.R.S. The third edition corrected and amended; with some additions. In two volumes. ...",Ephraim Chambers,31,0,1,0,0,1,0,0,2,0,0,3,1,1,2,0,0,1,0,0,1,3,3,1,6,1,3,0,0,1,0,1740,2,2,"Dublin : printed for Richard Gunne; Robert Owen; Geo. Risk, Jos. Leathley, Geo. Ewing [and 5 others in Dublin], 1740.",Dublin,1028,male,1680,1740,FALSE,"f t parts affecaed tied to thyrsi. Hl ORIR, .aaaosopo5, in antiquity, a name given C at Sicyon to certain mimes, who ran about the streets smutted h with black, clothed in sheeps skins, bearing baskets fill of va - herbs, aschervil, branca urfina, violet, ivy, ec. i The word"
