PassageID,Title,Author,Total termFreq,termFreq(),termFreq(adventur),termFreq(ag),termFreq(apper),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0273800503_000023,"The history of Tom Jones, a foundling. In three volumes. ... By Henry Fielding, Esq;",Henry Fielding,42,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,4,3,0,4,0,0,0,2,0,2,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,2,4,0,1750,3,3,"Dublin : printed for John Smith, 1750.",Dublin,371,male,1707,1754,TRUE,"of the sea, in the midst of tempests and thunders, with a head that reached the clouds, and a countenance that filled them with terror. This was the genius , or guardian, of that hitherto unknown ocean. It spoke to them with a voice like thunder; menaced them, for invading"
0107600205_000001,"The works of Tobias Smollett, M.D. with memoirs of his life; to which is prefixed A view of the commencement and progress of romance, by John Moore, M.D. In eight volumes. ...",Tobias Smollett,38,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,1,0,1,1,1,0,1,3,2,0,2,1,2,1,0,1797,5,8,"London : printed for B. Law, J. Johnson, C. Dilly, G. G. and J. Robinson, R. Baldwin, T. Becket, F. and C. Rivington, A. Strahan, R. Faulder, W. Richardson, W. Lane, W. Lowndes, S. Hayes, G. and T. Wilkie, Ogilvy and Son, T. N. Longman, and Cadell jun. and Davies, 1797.",London,527,male,1721,1771,TRUE,"SOUTHEAST L O I A A OR, A S. ERIES OF / ORIGINAL LETTERS,. COLLECTED AND PUBLISHED BY Mr., . y. ROUSSEAU, CITIZEN OF GENEVA. IA N' SLATED FROM THE FRENCH. TO WIICII ARE ADDED, Ji.i: ADVI: nu'rfres OF LORD EAT ROMIE, jj17'; THE SE..UEL OF ELOTSA, r(ifo'und aimon the"
0775600103_000048,"The mirror. A periodical paper, published at Edinburgh in the years 1779 and 1780. In three volumes. ...",Henry Mackenzie,48,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,1,0,2,0,1,0,0,0,4,0,1,0,1,6,0,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,3,3,0,1,1,2,0,0,2,1,0,2,1,1781,3,3,"Edinburgh : printed for W. Creech, Edinburgh; and W. Strahan, and T. Cadell, London, MDCCLXXXI. [1781].",Edinburgh,352,male,1745,1831,TRUE,"useful to encourage and improve that taste for arms, which in those times was so much valued, and necessary to repress the evils of various kinds, which arose from the confusion and violence of those rude ages . But still after all, when judged of coolly, it must be owned"
0006001200_000005,"A dialogue between a man of letters and Mr. J. J. Rousseau, on the subject of romances. Published since his Eloisa, and intended as a preface to that work. Translated from the French.",Jean-Jacques Rousseau,53,0,0,0,0,2,6,0,2,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,3,0,1,4,1,1,0,3,2,0,0,0,0,4,0,0,0,0,3,2,3,1,0,1,0,0,2,0,0,0,2,2,0,0,0,1761,1,1,"London : printed for R. Griffiths, T. Becket and P. A. De Hondt, in the Strand, M.DCC.LXI. [1761].",London,47,male,1712,1778,TRUE,"to court the riot of looie pleasures , in order to cure the tedioufi; et of existence. Providence seems plainly to have pointed out this useful purpose, to which the pleasures of taste may be applied, by interposing them in a middle ltation between the pleasures of sense, and those"
1189600103_000003,"The miscellaneous works of Tobias Smollett, M. D. with memoirs of his life and writings. By Robert Anderson, M. D. in six volumes. ... . Containing the life of Smollett. The adventures of Roderick Random.",Tobias Smollett,43,0,4,0,0,2,0,1,0,0,2,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,0,0,1,0,2,2,2,2,1,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,4,0,2,1,0,1800,3,6,"Edinburgh : printed by and for Mundell & Son; and sold in London by Otridge & Son, Vernor & Hood, J. Cuthell, J. Walker & Lackington, Allen & Co., 1800.",Edinburgh,457,male,1721,1771,TRUE,"E L O I S A: Or, a SERIES of ORIGINAL LETTERS. VOL. I. -~ -- ~ -- Jr~ ri- -- -- -- -- -- -- -- -- -- -- -- Z \~~,, .L' ?4i-3E ELOI S A: Or, a SERIES of ORIGINAL LETTERS Colleated and published By J. J."
1189600101_000001,"The miscellaneous works of Tobias Smollett, M. D. with memoirs of his life and writings. By Robert Anderson, M. D. in six volumes. ... . Containing the life of Smollett. The adventures of Roderick Random.",Tobias Smollett,54,0,6,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,2,0,2,0,0,8,2,1,1,1,2,0,0,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,1800,1,6,"Edinburgh : printed by and for Mundell & Son; and sold in London by Otridge & Son, Vernor & Hood, J. Cuthell, J. Walker & Lackington, Allen & Co., 1800.",Edinburgh,624,male,1721,1771,TRUE,"E L O I S A: Or, a SERIES of ORIGINAL LETTERS. ·-~~~~~~~- t, 2a -:  -- t ~, §7 - JI>~~~~ (>1 7-("" óa E LO I S A: Or, a SERIES of ORIGINAL LETTERS colleeted and publited By J. J. ROUSSEAU. Translated from the FRENCH. IN FOUR"
0463600502_000082,"An history of England, In a series of Letters from a Nobleman to his Son. ...",Oliver Goldsmith,42,0,0,2,0,1,1,0,0,1,2,1,0,0,0,0,0,0,5,1,0,0,0,0,1,2,2,1,0,1,1,4,1,2,0,2,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1783,2,2,"London : printed for T. Carnan, in St. Paul's Churchyard, MDCCLXXXIII. [1783].",London,287,male,1728,1774,TRUE,"kind js buffoon, But to those who have perused the Bible with so little sense of its beauties, as to make a sin of this undertaking, I have nothing to say, they mufi be void of tafle, and to reason with them would be as ridiculous as to carry a"
0013000101_000026,Memoirs of modern philosophers. In three volumes. ...,Elizabeth Hamilton,40,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,3,1,1,2,0,2,0,1,0,1,0,0,0,0,0,1,6,0,0,0,1,0,0,0,2,0,1,0,0,1,1,1,0,0,2,0,0,0,0,1,0,4,0,0,0,1,1800,1,3,"Bath : printed by R. Cruttwell, for G. G. and J. Robinson, Pater-Noster-Row, London, 1800.",Bath,348,female,1758,1816,FALSE,"he allow ingenuity on the subjea of love to be a compensation for pathos. It has been said his diction is obscure. The want of perspicuity arises chiefly from his having adopted a great many terms in the provincial language , which, since his time, has ceased to be colloquial"
1084400101_000006,"Eloisa: or, a series of original letters collected and published by Mr. J.J. Rousseau, Citizen Of Geneva. Translated from the French.",Jean-Jacques Rousseau,50,0,0,0,0,2,4,0,1,0,0,0,0,0,0,1,1,0,0,1,1,4,0,0,0,1,1,3,0,1,3,1,1,0,1,3,0,0,0,0,4,0,0,0,0,1,2,4,1,0,1,0,0,3,0,0,0,2,2,0,0,0,1795,1,4,"Dublin : printed by John Pasley, for P. Wogan, P. Byrne, W. Jones, J. Rice, J. Milliken, and J. Archer, 1795.",Dublin,344,male,1712,1778,TRUE,"which sooner tyre the reader. 1i he mind loves a connexion of thought , at leaf for a page or two, when its attention is once secured. It delights in roving for a short time; but it soon grows weary, and seeks fatisfaecion in confining its attention to a more"
0984600203_000034,"Destination: or, memoirs of a private family. By Clara Reeve, ... In three volumes. ...",Clara Reeve,47,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,2,0,0,0,1,3,1,1,0,0,1,3,7,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,6,1,1,0,1799,3,3,"London : printed for T.N. Longman and O. Rees, 1799.",London,222,female,1729,1807,TRUE,"heightened, and sometimes diminished the legitimate and classical descriptions of Virgil. One of the torments of the damned in DANTE is the punishment of being eternally confined in lakes of ice. Nor r 22 3 Nor desolate extends the dreary spaces Like the dark legions of the croaking race When"
0310400102_000363,"The works of Henry Fielding, Esq; with the life of the author. In four volumes. ...",Henry Fielding,49,0,0,1,0,6,3,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,3,3,0,0,1,1,1,0,1,0,0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,5,0,1762,2,4,"London : printed for A. Millar, opposite Catharine-Street, in the Strand, M.DCC.LXII. [1762].",London,591,male,1707,1754,TRUE,"or Homer and Virgil by mere trans position might be degraded to plain prose . Neither of which, those who have any idea of poetry , will bear to hear. The invention C and fancy are alone of the proper essence of poetry : Ariftot. Poet. C. p. 2 Edit."
0041800508_000001,"Letters and passages restored from the original manuscripts of the history of Clarissa. To which is subjoined, A Collection of such of the Moral and Instructive Sentiments, Cautions, Aphorisms, Reflections and Observations contained in the History, as are presumed to be of general Use and Service. Digested under Proper Heads. Published for the Sake of doing Justice to the Purchasers of the Two First Editions of that Work.",Samuel Richardson,55,0,0,1,0,1,0,2,1,0,1,1,0,0,0,0,9,0,3,2,0,0,1,0,0,3,1,0,1,0,0,0,2,1,4,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,2,3,1,2,3,1751,8,8,"London : printed for S. Richardson: and sold by John Osborn, in Pater-Noster Row; by Andrew Millar, over-against Catharine-Street in the Strand; by J. and J. Rivington, in St. Paul's Church-Yard; and by J. Leeke, at Bath, M.DCC.LI. [1751].",London,312,male,1689,1761,TRUE,"universe firom vulgar eyes. Waller was the firftwho consulted harmony and tafte. milton (in his Paradise Lost) is inimitable in the sublimity of his conceptions, elevation of his ftv!e. fertility of imagination , and the conduct of his design . His En, ilh prose is hardl, vigorous and exprcffive. the"
0415600201_000001,"The vagabond, a novel, in two volumes. ... . By George Walker. Dedicated to the Lord Bishop of Landaff.",George Walker,52,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,2,0,1,0,0,0,0,1,1,0,0,3,0,3,1,4,4,3,0,0,0,0,0,0,0,1,1,3,3,0,0,2,0,0,0,2,0,0,0,6,2,0,0,1799,1,2,"London : printed for George Walker, No. 106, Great Portland Street, and Hurst, No. 32, Paternoster Row, 1799.",London,250,male,1772,1847,FALSE,"poetry fi-om other arts which depend equally on imitation. The justest definition seems to * Elem. of be that given by Baron Bielfield *, That poetry is the tlliv.erud. art of exprefng our thoughtj byfjision. In fat, it is aster this manner (if we reflec with attention) that all the"
0415901100_000008,"The poetical works of Oliver Goldsmith, M. B. With an account of the life and writings of the author. To which is added a prefatory essay, containing a critical dissertation on his poetry, by J. Aikin, M.D.",Oliver Goldsmith,47,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,5,4,0,2,1,3,1,3,1,0,0,0,1,0,0,4,2,0,3,0,1,2,0,1,1,0,1,0,1796,1,1,"London : printed for Cadell and Davies, Strand; J. Scatcherd, ave-maria-lane; G. and T. Wilkie, Paternoster-Row; J Murray, Fleet-Street; and Vernor and Hood, Birchin-Lane, 1796.",London,214,male,1728,1774,TRUE,"appeared) he himself would have furniflied proof of the falsity of this assertion, and iil more departments than one. If the Henriad is inferior to the Iliad, it is at least the finest poem of the epic kind that France has hitherto produced. The Zara, the Alzira, the Merope, are"
0268600201_000025,"The miscellaneous works of Tobias Smollett, M. D. With memoirs of his life and writings. By Robert Anderson, M. D. In six volumes. ... . Containing the adventures of Roderick Random.",Tobias Smollett,43,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,2,3,0,1,1,1,3,0,0,4,0,2,1,0,0,0,0,0,1,0,0,1,0,3,3,0,0,1,0,1,0,4,0,0,0,0,1796,1,6,"London : printed for J. Mundell & Co. Edinburgh; and for J. Mundell, College, Glasgow, 1796.",London,570,male,1721,1771,TRUE,"menl that never lived. You must know, that though in all tinms it was possible to have a great deal of learning and vj'ry little wildomn, yet it is only by a modern improvement in the art of writing , that a man may read all his life , and"
0150000702_000093,"The history of Tom Jones, a foundling. In four volumes. By Henry Fielding, Esq;",Henry Fielding,46,0,0,0,0,5,1,2,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,0,2,1,0,0,3,4,2,0,1750,2,4,"London : printed for A. Millar, over-against Catharine-Street in the Strand, M.DCC.L. [1749].",London,343,male,1707,1754,TRUE,"ascribe to him is swiftness of foot; but the most expeditious Champions are not unusually caught. Achilles was only once caught, and that was to the purpose; for the Text says without any mention of Paris, that he was. slain by arrows. Having been fabled originally a Phenomenon, as to"
0757701501_000001,"Memoirs illustrating the manners of the present age. Wherein are contained the remarkable incidents in the life of a young nobleman. By Monsieur Du Clos, ... Translated from the French by a gentleman. In two volumes. ...",Charles Pinot Duclos,55,0,0,1,0,4,1,0,1,0,0,1,0,0,1,0,5,0,0,2,0,1,0,1,4,0,0,2,1,0,1,3,6,0,0,3,1,0,0,0,1,0,1,0,1,0,3,0,0,0,1,0,0,2,0,1,0,3,0,1,1,1,1752,1,2,"London : printed for J. Whiston and B. White; R. Dodsley; J. and J. Rivington, and G. Woodfall, [1752?].",London,242,male,1704,1772,FALSE,"applause; And now a just improving moral draws. Her complex fables hopes and fears excite, Whilst sense and elegance our taile delight. But lively see a junior Lee appears, The elder follows in the comic spheres; Both we admire, for both improve and please: Two British graces are the sister"
0429900202_000077,"The female Quixote; or, the adventures of Arabella. In two volumes. ...",Charlotte Lennox,50,0,0,2,0,4,2,0,0,0,0,2,0,3,0,4,0,0,4,2,0,0,0,0,1,1,0,4,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,3,0,2,0,0,3,3,0,1752,2,2,"London : printed for A. Millar, over-against Catharine-Street in the Strand, M.DCC.LII. [1752].",London,319,female,1729,1804,TRUE,"truth. Sbakefpeare is above all writers , at least above all modern writers , the poet of nature ; the poet that holds up to his readers a faithful mirror of manners and of life . His characers are notmodified by tihe cufoms of particular places, unpraaifed by the refit"
0005700702_000079,"The female Quixote; or, the adventures of Arabella. In two volumes. ...",Charlotte Lennox,42,0,1,2,0,5,2,0,0,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,1,1,0,4,2,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,1,1,0,1,1,1752,2,2,"London : printed for A. Millar, over-against Catharine-Street in the Strand, M.DCC.LII. [1752].",London,327,female,1729,1804,TRUE,"which form so considerable a part of our polite literature.. We should till have been firangers to the. beautiful extravagancies of romantic fabling . This new species of composition took its, rise in the thirteenth century, among the Troubadours or minfirels of Provence; and was originally written in the Provencal,"
1267101001_000001,"Julia: or, the new Eloisa. A series of original letters, collected and published by J. J. Rousseau. Translated from the French. In three volumes. ...",Jean-Jacques Rousseau,55,0,0,1,0,1,9,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,3,5,0,4,1,0,2,0,0,1,3,1,0,2,4,0,1,3,1773,1,3,"Edinburgh : printed for Alex. Donaldson. Sold at his shop, No 48. St Paul's church-yard, London; and at Edinburgh, M.DCC.LXXIII. [1773]",Edinburgh,354,male,1712,1778,TRUE,"making a perses One. FABLE proper for Pastoral, and best adapted Arto, delight, must have these following Qualities to render it complete. First, It must be one entire Astir, having a Beginning, a Middle, and an End. Secondly, A perse - muff have a due Length. And not consist of"
0655800900_000019,An enquiry into the present state of polite learning in Europe.,Oliver Goldsmith,48,0,0,2,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,3,1,2,0,1,0,0,0,0,4,1,0,0,1,0,2,0,0,2,1,1,1,0,0,0,1,0,1,1,1,0,0,2,7,3,0,1759,1,1,"London : printed for R. and J. Dodsley, in Pall-Mall, M.DCC.LIX. [1759].",London,207,male,1728,1774,TRUE,"recorded, for the Benefit and instruction of mankind ; and with such elegant simplicity of language , as cannot fail to gratify the lovers of truth and eloquence. The Epistles of the first Preachers of the Gospel are explanatory of the doctrines of Christ; and are replete with argument and"
1219800200_000004,"The history and adventures of the renowned Don Quixote. Translated from the Spanish of Miguel de Cervantes Saavedra. To which is prefixed, some account of the author's life. By Dr. Smollett. in four volumes.",Miguel de Cervantes,38,0,2,0,0,3,1,2,1,0,0,1,0,0,1,1,3,1,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,1,0,2,0,1,0,0,1,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1782,1,1,"London : printed for Harrison and Co. No. 18, Paternoster-Row, MDCCLXXXII. [1782].",London,613,male,1547,1616,TRUE,"Winter evenings ENTERTAINMENT . Consisting of the Belt NOVELS AND HISTORIES That have been written in moult LANGUAGES , Being such as, at the same Time they most agreeably amuse, enlarge the IDEAS Of the MIND , set VIRTUE before the Eyes of the READER in all its LOVELINESS, and"
0191300101_000026,"Letters from the Duchess de Crui and others, on subjects moral and entertaining, wherein the character of the female sex, with their rank, importance, and consequence, is stated, and their relative duties in life are enforced. By a lady. ...",Mary Walker,52,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,4,8,1,2,1,0,1,2,2,2,0,2,0,0,1,0,1,0,1,0,1,2,2,0,0,0,1,0,0,6,0,1,0,1,1,1,1,0,1776,1,5,"London : printed for Robson, New Bond-Street; Walter, Charing-Cross; and Robinson, Pater-Noster Row, MDCCLXXVI. [1776].",London,229,female,1736,,FALSE,"of truth, to exhibit a real fact in a FALSE light? How often has it happened that a few trees more or less, a hill upon the right or left, or a sudden cloud of dust, have turned the scale of victory, without the cause being perceived? nevertheless the historian"
0783900202_000084,"Emilius; or, a treatise of education. Translated from the French of J. J. Rousseau, ... In three volumes. ...",Jean-Jacques Rousseau,60,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,1,3,1,0,1,1,0,3,2,0,1,2,1,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,1,0,12,5,1,0,0,1,2,0,0,1768,2,3,"Edinburgh : printed by A. Donaldson, and sold at his shops in London and Edinburgh, 1768.",Edinburgh,276,male,1712,1778,TRUE,"in knowledge "", yet he could not bear to be considered himself merely as a man of letters: and though without birth, or fortune, or station, his desire was to be looked upon as a private independent gentleman, who read for his amfuement. Perhaps it may be said, What fignities"
1024100101_000005,"Julia: or, the new Eloisa. A series of original letters, collected and published by J. J. Rousseau. Translated from the French. In three volumes. ...",Jean-Jacques Rousseau,52,0,0,0,0,2,6,0,2,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,3,0,1,4,1,1,0,4,2,0,0,0,0,4,0,0,0,0,2,2,3,1,0,1,0,0,2,0,0,0,2,2,0,0,0,1773,1,3,"Edinburgh : printed for J. Bell, J. Dickson, and C. Elliot, M.DCC.LXXIII. [1773].",Edinburgh,353,male,1712,1778,TRUE,"whatsoever may make the earth more lovely . -- The world is a brazen world "" the poets only deliver a GOLDEN; which whoever dislike, the fault is in their (' judgement , quite out of teale, and not in the sweet foot of SWEETLY uttered K( KNOWLEDGE ."" It"
0371000900_000001,"Persian anecdotes: or, secret memoirs of the court of Persia. Written originally in French, for the entertainment of the King, by the celebrated Madame De Gomez, Author of La Belle Assemblee. translated by Paul Chamberlen, Gent.",Madeleine Angélique Poisson Gomez,37,0,0,0,0,3,0,1,0,0,1,2,0,0,1,0,0,3,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,1,1,0,2,1,0,3,1,1,0,1730,1,1,"London : printed for Weaver Bickerton, in Devereux Court, near the Middle-Temple, M.DCC.XXX. [1730].",London,412,female,1684,1770,FALSE,"be found a greater variety offtile and manner , than perhaps in any other author . From the romantic turn of his sable, and the motley character of his writing , many of the French critics, and some others, have been induced, in the cool phlegm of criticism, to pass"
