PassageID,Title,Author,Total termFreq,termFreq(),termFreq(author),termFreq(axiom),termFreq(book),termFreq(breviti),termFreq(celebr),termFreq(comprehens),termFreq(contain),termFreq(contract),termFreq(curios),termFreq(digest),termFreq(discern),termFreq(discov),termFreq(discoveri),termFreq(doctrin),termFreq(establish),termFreq(fact),termFreq(fame),termFreq(few),termFreq(foundat),termFreq(gener),termFreq(geniu),termFreq(grandeur),termFreq(human),termFreq(idea),termFreq(infinit),termFreq(intellig),termFreq(judgment),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(learn),termFreq(littl),termFreq(magnific),termFreq(mankind),termFreq(maxim),termFreq(multitud),termFreq(natur),termFreq(notion),termFreq(number),termFreq(opinion),termFreq(order),termFreq(perceiv),termFreq(philosophi),termFreq(precept),termFreq(principl),termFreq(read),termFreq(reason),termFreq(receiv),termFreq(reduc),termFreq(refin),termFreq(sentenc),termFreq(set),termFreq(short),termFreq(simpl),termFreq(small),termFreq(specul),termFreq(studi),termFreq(subject),termFreq(sublim),termFreq(suprem),termFreq(system),termFreq(tenet),termFreq(theorem),termFreq(truth),termFreq(univers),termFreq(varieti),termFreq(variou),termFreq(view),termFreq(volum),termFreq(wonder),termFreq(word),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0272200301_000001,"The contrast; or, an antidote against the pernicious principles disseminated in the letters of the late Earl of Chesterfield; Being The Correspondence of an eminent Person, deceased, with the Editor, during a Course of Years. To which are added anniversary addresses from a father to his son. By the Rev. Sir Adam Gordon, Bart. M. A. Rector of Hinxworth, Herts.","Berkeley, Ann",32,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,1,1791,1,2,"London : printed for John Stockdale, Piccadilly, 1791.",London,272,female,,,FALSE,"7 . o; 4cli"""" 4'c~dl~d ~ L /4 k ~ ~ · -- ~""7 -·- ~ ~ .'.* .: w t t. 50 SOUTHEAST 72 T HE E CONTRAST; OR, AN ANTIDOTE Against the pernicious Principles disseminated in the Letters of the late EARL OF CHESTERFIELD; BEING The Correspondence of"
0144600106_000002,The history of England from the accession of James I. to that of the Brunswick line. ... By Catherine Macaulay.,Catharine Macaulay,39,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,0,3,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,3,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1763,6,8,"London : printed for J. Nourse; R. and J. Dodsley; and W. Johnston, 1763-83.",London,437,female,1731,1791,TRUE,"this country: andc and whillf England has been renowned for producing the best authors in every other species of writing, (be was obliged to a foreigner for the best and the mofl faithful narrative of the civil and military achievements of her gallant sons. Rapin long maintained an unrivalled popularity"
0107900400_000019,The works of the late Mrs. Catharine Talbot.,Catherine Talbot,40,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,1,0,2,1,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1780,1,1,"London : printed by John Rivington, jun. for John, Francis, and Charles Rivington, at No 62, in St. Paul's Church Yard, MDCCLXXX. [1780].",London,332,female,1721,1770,FALSE,"Part to aft. It is in your own Choice whether you will be, the Figure in the Tapeitry, the animated Chair or Flowerpot, Pot, or the Hero that draws the whole Attention of the Theatre, and goes off with a general Plaudit. E S A Y VII W ITHOUT at"
1317500200_000003,"Madam Johnson's present: Or, Every young woman's companion, in useful and universal knowledge. Digested under the following heads: I. Spelling, reading, writing, and arith[met]ick taught without the help of a master. II. The compleat market-woman. III. The cook's guide for dressing all sorts of flesh, fowl and fish. IV. For pickling, pastry, and confectionary. V. An estimate of the expences of a family in the middling station of life. VI. The art and terms of carving fish, fowl, and flesh. VII. A bill of fare for every month in the year for dinner and supper, and also for extraordindary occasions. VIII. The young woman's instructor for the right spelling of words used in marketing, cookery, pickling, preserving,&c. To this edition is added, several useful tables, being the compleatest book of the kind ever published. The compiler, Madam Johnson, in order to make this book come as cheap as possible to the purchasers, has out of her benevolence, fixed the price at 1s. 6d. bound; though it contains double the quality that is usually sold for that sum.","Johnson, Mary",47,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,2,2,0,0,0,4,3,9,0,0,3,1,0,1,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1759,1,1,"London : Printed for J. Fuller, in Blowbladder-Street, Cheapside, 1759.",London,221,female,,,FALSE,"And yet how implacable, how fierce, and anonfirouily cruel are they in their Revenge i They have no pleasure fromn Refleation, no Joys but: what are tumultuary, and are utter Strangers to Tranquillity; unless in some of them it is imitated by a stupid Kind of Inanity, or a heavy,"
0537300900_000034,"The secret history of Queen Zarah, and the Zarazians. Containing the true reasons of the necessity of the Revolution that lately happen'd in the kingdom of Albigion. By way of appendix to the New Atlantis. In two parts.",Mary de La Rivière Manley,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,1,0,0,1,1,0,0,6,2,0,1,2,0,1,2,0,1,0,0,1,0,1,1,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1711,1,1,Albigion [i.e. London] : printed in the year [1711].,London,286,female,1663,1724,TRUE,"diafcrcr: irprli'iorlc on our O: ns, ij vry, G ( i24). bable that other Objets may have the same Effect. Perhaps what seems to one Blackq may seem to another of a different Colour; in short , we cannot absolutely determine whether or no the Eyes are not like Glasses"
0617501500_000068,Letters on education. With observations on religious and metaphysical subjects. By Catherine Macaulay Graham.,Catharine Macaulay,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,1,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,3,2,0,3,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,4,0,0,1,0,2,1,1790,1,1,"Dublin : printed for H. Chamberlaine and Rice, L. White, W. Mc. Kenzie, J. Moore, Grueber and Mc. Allister, [and 2 others in Dublin], 1790.",Dublin,336,female,1731,1791,TRUE,"it rendered man more negligent of present enjoyment, and more intent on preferring that purity of soul which was to be rewarded with an endless nate ofhappinefs. On this view of things the Christian churches, of all denominations in a greater or less degree, encouraged modes of mortification and abstinence"
0860700800_000002,"Sins of government, sins of the nation ; or, a discourse for the fast, appointed on April 19, 1793. By a volunteer.",Anna Laetitia Barbauld,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1793,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, M,DCC,XCIII. [1793].",London,46,female,1743,1825,TRUE,"agreeable to his will, and to the eternal obligations of virtue and good morals. If not, the guilt be upon your own heads; we disclaim the awful responsibility. Supposing that you are now prepared by proper views of the subject , I shall go on to investigate those sins which"
0134002300_000002,Poems on several occasions. With Anne Boleyn to King Henry Viii. An epistle. By Mrs. Elizabeth Tollet.,Elizabeth Tollet,27,0,1,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,2,1,0,1,2,1,0,1756,1,1,"London : printed for T. Lownds, in Fleet Street, [1756?].",London,249,female,1694,1754,FALSE,"the World , - - 47 On the Profpea from Wejiminfler Bridge, March, 1750, - - i A Contemplation on Night, - 53 To the Memory of an unhappy Friend, - 154 A Song, Page. A Song, -- - 5 Sfannah: An Oratorio, - "" 156 D. .D. -- 69"
0852200100_000029,"A serious proposal to the ladies, for the advancement of their true and greatest interest. In two parts. By a lover of her sex.",Mary Astell,43,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,1,0,0,0,3,0,1,0,1,0,2,1,1,2,0,0,1,0,0,0,0,1,1,3,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1697,1,1,"London : printed for Richard Wilkin, 1697 [1701].",London,423,female,1666,1731,TRUE,"D New, New, the Truth of it is the only thing considerable; though properly peaking all truth is Ancient, as be iing from Eternity in the Divine Ideas , tis only New in refpef of our Discoveries . If we go about to assign a Reason for this insatiable desire"
0552100904_000023,Posthumous works of the author of A vindication of the rights of woman. In four volumes. ...,Mary Wollstonecraft,36,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,1,0,0,2,0,0,2,1798,4,4,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard; and G.G. and J. Robinson, Paternoster-Row, 1798.",London,188,female,1759,1797,TRUE,"the whifperingl, of reason are heard, may be found, when not incompatible with our (late, in the round of eternity. Ferfection indeed mult, even then, be a co: in1a rative idea but the wisdom, tlh haap iinel'i piness of a superior slate, has been supposed to be intuitive, and the"
0613000400_000033,A treatise on the immutability of moral truth. By Catharine Macaulay Graham.,Catharine Macaulay,52,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,0,8,0,0,3,1,0,0,0,4,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1783,1,1,"London : printed by A. Hamilton, jun. And sold by C. Dilly, Poultry ; G. Robinson, Paternoster Row ; T. Cadell, Strand ; T. Lewis, Covent-Garden ; J. Walter, Charing-Cross ; and R. Faulder, New Bond-Street, MDCCLXXXIII. [1783].",London,341,female,1731,1791,TRUE,"weight and power of these inequalities. As positions, grounecd on matter of sac, are of too authoritative a nature to be combated by mere fpecti'ation, lord Bolingbroke takes care to back his principles of reasoning with matter of fast; and gives us an historical anecdote of a certain large society,"
0468100300_000037,"Dinarbas; a tale: being a continuation of Rasselas, Prince of Abissinia.",Cornelia Knight,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,2,0,0,0,1,4,0,7,2,0,1,0,0,3,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,5,1,0,0,1,0,0,1,0,0,2,2,2,0,0,1,0,0,1800,1,1,"London : printed by Luke Hansard, Great Turnstile, Lincoln's-Inn Fields, for T. Cadell, jun. and W. Davies, in the Strand, 1800.",London,320,female,1757,1837,FALSE,"of learning in a fate: the Abiffinians in general want neither acutcnefs nor application, but their studies have been hitherto wrong directed: as a proof of this, we have only to confider the famous libraries which are the source of vanity to our nation, and of envy to our neighbours."
0895400600_000034,"Poems and essays, by the late Miss Bowdler.",Jane Bowdler,59,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,6,0,0,2,2,0,0,3,1,3,0,0,3,0,1,1,0,2,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,7,0,4,1,1797,1,1,"Bath : printed by R. Crutwell; and sold by C. Dilly, Poultry, J. Robson and T. Hookham, New Bond-Street, London; and N. R. Cheyne, Edinburgh, MDCCXCVII. [1797].",Bath,266,female,1743,1784,FALSE,"more than they think, and are more desirous of the appearance of knowledge and penetration, than of the reality; and such rules are often repeated from one to another, without being sufficiently examined, till they gain the force of truth , and are received as maxims , which it would"
0435002700_000083,"The world unmask'd; or, the philosopher the greatest cheat; in twenty-four dialogues. A new edition. Translated from the French.",Marie Huber,43,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,2,0,0,0,1,0,3,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,5,0,5,0,1786,1,1,"London : printed and sold by J. Phillips, George-Yard, Lombard-Street, M.DCC.LXXXVI. [1786].",London,369,female,1695,1753,FALSE,"the effet that would please most. Instead of helping the reader to lose sight of himself, it is constantly employed in bringing him back to that tiresome profpet; it endeavours to ridicule the faife virtues, to which the world offers incense; and by examining them nearly, it flews the value"
0139100500_000007,"A compendious system of astronomy, in a course of familiar lectures; In which the Principles of that Science are Clearly Elucidated, so as to be Intelligible to those who have not Studied the Mathematics. Also trigonometrical and celestial problems, with a key to the ephemeris, and a vocabulary of the terms of science used in the Lectures; which latter are explained Agreeably to their Application in them. By Margaret Bryan.","Bryan, Margaret           1815",50,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,2,2,1,0,0,0,0,11,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,3,0,2,1,0,1797,1,1,"London : printed for the author, and sold by Leigh and Sotheby, York Street, Covent Garden; and G. Kearsley, No. 46, Fleet Street, 1797.",London,351,female,,,FALSE,"of the human mind, which can be obtained only by a careful examination of its capacities and infirmities. Before entering upon this important investigation, my duty prompts me to offer some reflections on that Hand which formed us, that Divine Mind which direcs all our involuntary operations, and that Benevolence"
0357400100_000005,Dialogues of the dead.,Elizabeth Montagu,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,1760,1,1,"London : printed [by Samuel Richardson] for W. Sandby, in Fleet-Street, M.DCC.LX. [1760].",London,332,female,1720,1800,FALSE,"Prince are so graced by the charms of your Eloquence, that the oldest and wisest Men may read them with pleasure, All your Works are embellished with a sublime and agreeable Imagination, which gives to Simplicity Elegance, and Dignity to the most vulgar and obvious Truths . I have heard,"
0929000301_000001,"Sacred history, selected from the scriptures; with annotations and reflections, particularly calculated to facilitate the study of the Holy Scriptures in schools and families. Second edition. ... . By Mrs. Trimmer.",Sarah Trimmer,28,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,2,1,2,1,2,2,0,1788,1,6,"Glocester : printed by R. Raikes; for T. Longman, G. G. J. and J. Robinson, Pater-Noster-Row; and J. Johnson, St. Paul's Church-Yard, M.DCC.LXXXVIII. [1788].",Gloucester,448,female,1741,1810,TRUE,"SACRED HISTORY, SELECTED FROM THE SCRIPTURES; W 1 T H ANNOTATIONS AND REFLECTIONS, PARTICULARLY CALCULATED TO FACILITATE THE STUDY OF TIHE HOLY SCRIPTURES IN SCHOOLS AND FAM I LI E S. S E C O ND EDITION. V O L I. BY MRS. T R I M M E R."
0363300502_000028,"La belle assemblée: being a curious collection of some very remarkable incidents which happen'd to persons of the first quality in France. Interspers'd with entertaining and improving observations made by them on several passages in history, both ancient and modern. Written in French for the entertainment of the King, and dedicated to him by Madam de Gomez. In four volumes. Adorn'd with copper-plates.",Madeleine Angélique Poisson Gomez,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,1,1,0,0,2,0,1,0,1,0,1,1,0,0,1,0,1,2,0,0,0,1,0,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1754,2,4,"London : printed for Dan. Browne, without Temple-Bar, MDCCLIV. [1754].",London,331,female,1684,1770,FALSE,"Example to our Neighbours. How contemptible a Notion of Religion mutl an ignorant Person have, who sees his Neighbour guilty of those Vices he seems most to abhor, and divides his Time between Sinning and Praying I am persuaded these counterfeit Devotees do more harm by their Affecation of Piety,"
0628900500_000007,New and elegant amusements for the ladies of Great Britain. By a lady.,Lady,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,2,0,0,0,1,8,0,4,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,2,0,1772,1,1,"London : printed for the author, and sold by S. Crowder, Pater-Noster-Row; W. Shropshire, New Bond-Street; J. Walter, Charing-Cross, and W. Cooke, Royal Exchange, 1772.",London,170,female,,,FALSE,"unneceffry, as such instructions will be presented as will enable the Ladies thoroughly to inftruet and amnufe themselves, as time and inclination may permit. permit .The author presumes the Ladies will be more partial to their sex than to refuse, scientific inftrutions from a Lady, nor have the Professors any"
0428600101_000004,"Cecilia, or memoirs of an heiress. By the author of Evelina.",Frances Burney,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,1,0,2,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,5,0,1783,1,5,"London : printed for T. Payne and Son, and T. Cadell, 1783.",London,297,female,1752,1840,TRUE,"which it opened to her view ; but by these finding her un meved, he changed his theme, and expatiated upon the delights of the spot she was quitting. Studious to recommend himself to her notice, and indifferent by what means, one moment he flippantly extolled the entertainments of the"
0365600503_000042,The female spectator. By Mrs. Eliza Haywood.,Eliza Haywood,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,1,2,0,0,0,0,4,1,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1771,3,4,"London : printed for H. Gardner, opposite St. Clement's Church, in the Strand, M.DCC.LXXI. [1771].",London,341,female,1693,1756,TRUE,""" fair Columbus for a new world of beings to em"" "" their fpeculaticns. ""To have their names set down on this oc"" "" in the memoirs and transactions of that "" learned body, would be gratifying a laudable "" ambition, and a far greater addition to their "" charms"
0041201900_000002,"Remarks on the speech of M. Dupont, made in the National Convention of France, on the subjects of religion and public education. By Hannah More.",Hannah More,36,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1793,1,1,"London : printed for T. Cadell in the Strand, MDCCXCIII. [1793].",London,63,female,1745,1833,TRUE,"now been in this country. Let us slew them the purity of our religion, by the beneficence of our ations. If you will permit me to press upon you such high motives, (and it were to be wiihed that in every ation we were to be influenced by the highest,)"
0152701300_000010,"Letters on the works and character of J. J. Rousseau. To which are Added A Letter from the Countess Alexandre de Vassy to the Baroness de Stael, with the Baroness's Answer, and an Account of the last Moments of Rousseau. By Mademoiselle Necker, Baroness de Stael. Translated from the French.",Germaine de Staël,36,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,5,2,1,2,2,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1789,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster-Row, MDCCLXXXIX. [1789].",London,145,female,1766,1817,FALSE,"human mind have perhaps been sufficiently extended within a century, to have given us the habit of refpeeting new opinions ; but is it not possible there should have been a time when we had so far wandered from natural sentiments that they appeared as discoveries , and when a"
0613000400_000027,A treatise on the immutability of moral truth. By Catharine Macaulay Graham.,Catharine Macaulay,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,8,3,0,1,0,0,0,5,0,0,0,2,1,0,9,1,0,1,0,0,0,0,5,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1783,1,1,"London : printed by A. Hamilton, jun. And sold by C. Dilly, Poultry ; G. Robinson, Paternoster Row ; T. Cadell, Strand ; T. Lewis, Covent-Garden ; J. Walter, Charing-Cross ; and R. Faulder, New Bond-Street, MDCCLXXXIII. [1783].",London,341,female,1731,1791,TRUE,"according Philofoplical Worls, vol. IV page 369 to to human ideas , exist in the divine character, muf be erroneous; as also the opinion , founded on such an erroneous !hypothesis, that every one who. ads in opposition to the happiness of the creature man, will be rigorously punished by"
0383400101_000004,"Cecilia, or memoirs of an heiress. By the author of Evelina. ...",Frances Burney,38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,1,1,0,2,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,4,0,1796,1,5,"London : printed for T. Cadell, jun. and W. Davies, (successors to Mr. Cadell) in the Strand; and T. Payne, at the Mews-Gate, M,DCC,XCVI. [1796].",London,299,female,1752,1840,TRUE,"his guests, in order to secure that place for himself. Mr. Morrice, without ceremony, attacked' his fair neighbour; he talled of her journey, and the prospects of gaiety which it opened to her view ; but by there finding her unmoved, he changed his theme, and expatiated upon the delights"
