PassageID,Title,Author,Total termFreq,termFreq(),termFreq(adventur),termFreq(ag),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0268400801_000001,"The parent's assistant; or, stories for children. In six volumes. By Maria Edgeworth, author of practical education, and letters for literary ladies. ...",Maria Edgeworth,51,0,0,0,1,2,0,2,8,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,4,0,2,2,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,3,0,0,1,0,1,1,3,3,0,1800,1,6,"London : printed for J. Johnson, Co. 72, St. Paul's Church-yard; by G. Woodfall, No. 22, Paternoster-Row, 1800.",London,201,female,1767,1849,TRUE,"LAZY LAWRENCE, TARLTON, FALSE KEY, BEING THE FIRST VOLUME OF THE PARENT's ASSISTANT, OR STORIES FOR CHILDREN. BY MARIA EDGEWORTH, V AUTHOR OF PRACTICAL EDUCATION , AND LETTERS FOR LITERARY LADIES . THE THIRD EDITION. londdn: PAWTED FOR J. JOHNSON, IN ST. PAUL's CHURCHYARD - C WYOODFALL, IN pateirnoste. rgw."
0702300800_000033,Strictures on the modern system of female education. With a view of the principles and conduct prevalent among women of rank and fortune. By Hannah More.,Hannah More,53,0,1,0,3,7,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,2,3,0,1,0,0,0,1,4,0,0,0,5,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2,1,1799,1,1,"Dublin : printed by William Porter, for P. Wogan, Old-Bridge, and W. Porter, Grafton-Street, 1799.",Dublin,434,female,1745,1833,TRUE,"that the kind of iooks here recommended, if thoroughly f'died, and not superficially Ikimmed, will make them pedants or induce conceit; ior by :; : ewing them the polfible powers of the human mind , you will bring them to see the littleness of their ouwn; and to get acquainted"
0951200301_000025,"The progress of romance, through times, countries, and manners; with Remarks on the Good and Bad Effects of it, on them Respectively; in a course of evening conversations. By C. R. author of the English Baron, the Two mentors, &c. In two volumes. ...",Clara Reeve,53,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,1,1,0,6,1,0,3,1,0,0,0,0,7,0,2,0,0,1,0,1,0,4,0,0,0,7,2,3,0,1785,1,2,"Dublin : printed for Messrs. Price, Exshaw, White, Cash Colbert, Marchbank and Porter, M,DCC,LXXXV. [1785].",Dublin,163,female,1729,1807,TRUE,"us to adjourn till next Thursday. Horti shall not fail to meet you. Soph. At my houfe. no other engagement shall prevent it. Hort. Agreed, none could give me equal pleasure . Euph. You are always my kind and indulgent friends, and your approbation is the crown of ray labours,"
0454100900_000086,"The histories of Lady Frances S--, and Lady Caroline S-. Written by the Miss Minifies, Of Fairwater, in Somersetshire.",Susannah Gunning,46,0,0,1,2,4,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,5,1,0,0,0,0,3,2,0,1,1,2,3,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,1763,1,1,"Dublin : printed for James Hoey, junior; and James Potts, MDCCLXIII. [1763].",Dublin,291,female,1740,1800,TRUE,"a book designed to prelervc youth from falling into error, and for the forming of their style, is more pernicious than in a work of another tendency; it became his duty, as a later editor, to examine his copy with care, detect the errors, and reaify them .lhen discovered: :"
0460000600_000021,"Miscellaneous pieces, in prose, by J. and A. L. Aikin.",Anna Laetitia Barbauld,40,0,0,1,5,0,0,0,0,0,2,1,0,0,0,0,1,1,4,1,2,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,4,0,2,0,1774,1,1,"Belfast : printed by James Magee, at the Bible and Crown in Bridge-Street, MDCCLXXIV. [1774].",Belfast,110,female,1743,1825,TRUE,"has read Homer without prejudice, wvil!, I doubt not, confess that the effets which flould result from the great events of the story are much broken and impeded by that very minuteness of description, and frequency of digression which Davenant is blamed, or rejeting. The mind , warmed by an"
1331400701_000017,"Secret memoirs and manners of several persons of quality, of both sexes. From the New Atalantis, an Island in the Mediteranean. Written Originatly in Italian, and translated from the third edition of the French. The first volume.",Delarivier Manley,49,0,0,2,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1,0,0,2,5,0,0,0,9,1,0,1,0,0,6,1,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,3,1709,1,1,"London : Printed for John Morphew near Stationer's-Hall, and J. Woodward in St. Christopher's Church-yard, in Thread-needle-street, 1709.",London,255,female,1663,1724,TRUE,"her conversation whatever would not Edify, airy Romances , Plays, dangerous Novels , loose and insinuating Poetry , artificial Introdu Aiolzs of Love , well painted Landscapes of that dangerous Poison; her Diverflons were always among the for t that were most Innocent and simple, such as Walking, but not"
0343200201_000033,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,62,0,0,3,4,8,4,1,0,0,0,0,0,2,0,3,0,0,5,0,0,1,0,0,0,1,0,1,4,1,5,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,1,5,1,0,1787,1,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,160,female,1746,1830,TRUE,"age as light is to darkness: - finally, instead of making us love virtue for itself only, or from motives of reputation which the practice of it gives, here are docors, who, aspiring higher, make us love virtue for the love of God; a remarkable character , which distinguishes them"
0558000602_000035,"The memoirs of Ninon de L'Enclos: with her letters to Monsr. de St. Evremond, and to the marquis de Sevigné. Collected and translated from the French, by a lady. In two volumes. Vol. I.",Ninon de l'Enclos,45,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,2,2,1,1,1,2,4,0,1,0,0,2,0,2,0,0,0,3,0,0,0,1,1,0,1,3,0,0,3,1,1,3,0,1776,2,2,"London : printed for J. Dodsley, in Pall-Mall ; J. Wilkie, St. Paul's Church Yard ; and E. Johnston, Ludgate-Street, M.DCC.LXXVI. [1776].",London,245,female,1620,1705,FALSE,"to justify. He indulged himself in them, at a time when they might be at learf excufeable. He has sped all the frolics of his age and class; and having thus paid his tribute to the fashion of the times, he is become now, free of life ; and may"
0779700701_000002,Evelina or the history of a young lady's entrance into the world.,Frances Burney,44,0,0,1,4,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,0,2,0,0,0,3,2,0,0,3,3,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1794,1,2,"London : printed for W. Lowndes No. 76. Fleet Street, MDCCXCIV. [1794].",London,247,female,1752,1840,TRUE,"his fate less hard in the world at large, Jince, among the whole clarf of writers , perhaps not one can he named, of thich the votaries are more numerous butlefs refpelable. Yet, while in the annali of thofefew of ourpredecef Jors, to whom this pecies of writing is indebtedfor"
0866500300_000027,"Miscellaneous pieces, in prose, by J. and A. L. Aikin.",Anna Laetitia Barbauld,40,0,0,1,1,1,1,0,0,2,2,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,4,0,1,3,1,2,2,0,0,0,1,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,2,0,1775,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, MDCCLXXV. [1775].",London,221,female,1743,1825,TRUE,"Virtue to grow great; Showed greatness is without it blindly sought, A desperate charge which ends in base retreat. He taught them Shame, the sudden sense of ill ; Shame, nature's hasty conscience, which forbids Weak inclination ere it grows to will, Or says rash will before it grows to"
0453900300_000003,The morality of Shakespeare's drama illustrated. By Mrs. Griffith.,Elizabeth Griffith,51,0,0,0,1,2,1,0,0,1,0,1,0,1,1,1,0,0,4,0,3,0,1,1,0,0,3,0,1,0,3,0,0,6,6,0,0,1,1,0,0,1,0,0,1,0,0,0,3,1,0,0,0,2,1,0,0,2,1,0,0,1775,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXV. [1775].",London,529,female,1720,1793,TRUE,"tagacity with which he, investigates every hidden spring and wheel of human action; or his happy manner of ""communicating this knowledge , in the just and lively paintings which he has given us of all our pafions, appetites, and pursuits. These afford a lesson, which can never be ""too often"
0159100304_000045,The Female spectator.,Eliza Haywood,40,0,1,0,1,2,0,0,0,1,1,0,1,0,1,1,0,2,1,0,0,0,0,0,5,0,1,1,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,3,0,1,1,0,0,1,0,1,0,3,0,0,1,2,0,0,1,1745,4,4,"London [England] : printed and published by T. Gardner, at Cowley's Head, opposite St. Clement's Church, in the Strand, MDCCXLV. [i.e. 1745-1746].",London,397,female,1693,1755,TRUE,"in the other, as the Charaeteriftic of Womanhood will not allow of many Liberties, which pass uncensured in the Men. End of the TWENTY-FIRST BOOK . THE Speiator. LONDON: iprinted and published by T. GARDNE Cowley's head, opposite St. Clement's c in the Strand. M, DCC, XLVI THE Female spesatoro"
0772700401_000035,"Letters on the improvement of the mind. Addressed to a young lady. To which are added, miscellanies in prose and verse. By Mrs. Chapone. The third edition. ...",Hester Chapone,49,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,0,2,0,0,1,0,1,1,1,5,3,0,2,0,1,2,3,0,0,0,8,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1777,1,2,"Dublin : printed for the United Company of Booksellers, M.DCC.LXXVII. [1777].",Dublin,129,female,1727,1801,TRUE,"his capital pieces . -- You will at firli find his language difficult; but if you take the assistance of a friend who underfiands it well, you will by degrees enter into his manner of phraseology, and perceive a thousand beauties, which at first lay buried in obsolete words and"
0737200600_000001,"Poems, on several occasions. By Ann Yearsley, a Milkwoman of Bristol.",Ann Yearsley,42,0,0,1,1,1,2,0,1,0,0,0,0,1,0,2,0,1,1,0,2,1,0,0,0,1,0,0,0,0,1,6,0,0,1,0,1,0,0,0,3,0,0,0,3,1,0,0,1,0,0,1,2,1,2,0,1,0,1,0,2,1785,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXXV. [1785].",London,148,female,1756,1806,TRUE,"P p 0 E O N SEVERAL OCCASIONS. B Y ANN Y E A R S LAY, A MILKWOMAN OF BRISTOL, LONDON: PRINTED FOR T. CADELL, IN THE STRAND. MDCCLXXXV. C .  ~ i i - 2 it[ [ ] A P R E F ATORY E T T"
0666502601_000017,"Adelaide and Theodore; or letters on education: containing all the principles relative to three different plans of education; to that of Princes, and to those of young Persons of both Sexes. Translated from the French of Madame la Comtesse de Genlis.",Stéphanie Félicité du Crest de Saint-Aubin,50,0,0,1,3,4,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,1,1,0,3,0,0,1,0,4,2,0,0,0,1,0,2,0,1,0,7,1,0,0,0,0,0,3,0,0,1,0,0,3,3,0,1,1783,1,3,"London : printed for C. Bathurst, in Fleet-Street; and T. Cadell, in the Strand, MDCCLXXXIII. [1783].",London,310,female,1746,1830,TRUE,"had of your understanding. So, my dear child, repair this imprudence, and never fall into it again. Adieu, my dear daughter! Write to me always with the same punctuality, and believe that I expe~, with as much impatience as you can do, the moment which is to reunite us. LETTER"
1164100801_000040,Strictures on the modern system of female education. with a view of the principles and conduct prevalent among women of rank and fortune. By Hannah More. In two volumes. ...,Hannah More,50,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,8,5,0,0,0,1,2,2,1,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,3,2,1,1,3,1800,1,2,"London : printed by A. Strahan, Printers Street, for T. Cadell jun. and W. Davies, Strand, 1800.",London,359,female,1745,1833,TRUE,"of over ltritnllfs) al; ircd a particular friend of the Author , that during his long adminitaration of jufiice in Bow-street, only si. Scotchmen were brought before him. The remark lid not proceed from any national partiality in the magifrate, but was produced by him in proof of the cifef"
1542800400_000001,"Fashionable life; or, The history of Miss Louisa Fermor. A novel. By a Lady.",Lady,47,0,0,1,1,0,1,0,1,1,0,0,0,2,0,2,0,0,0,1,1,0,1,0,9,1,2,2,0,1,6,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,1,1781,1,1,"Dublin : Printed by C. Jackson, Anglesea-Street, M.DCC.LXXXI. [1781].",Dublin,252,female,,,FALSE,"C , 1 At ?+1 FABSHCIONABLEE LIFE . FASHIONMABLE LTFE: O. R, TR~LE· miss LOUISA FERMVOR', A nog V E Le BS A AD PRINTED BY C J acgk·:; ORL PB* dc .t.bi~, L,, r t r r I r .i i advertisement. Hl~e following elegant Novel is h produ~tion"
0351900700_000001,"Letters for literary ladies. To which is added, an essay on the noble science of self-justification. The second edition, corrected and much enlarged. By Maria Edgeworth, author of practical education, and the parents' assistant.",Maria Edgeworth,37,0,0,0,3,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,0,3,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,2,1,3,0,1,1,0,0,0,1799,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, 1799.",London,243,female,1767,1849,TRUE,"LETTERS FOR i LITERARY LA dies. TO WHICH IS ADDED, AN E S SAY  ON THIE NOBLE SCIENCE OF SELF justification. A Wit, that temperately bright,  With inoffensive ligt, All plcasing Alone; nor ever past The decent bounds that Wisdom's sober hand, And sweet Benevolence's mild command, And"
0346301202_000067,A series of genuine letters between Henry and Frances.,Elizabeth Griffith,53,0,0,0,3,3,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,2,1,4,0,2,3,0,2,4,1,0,0,0,1,1,0,0,1,2,3,0,0,0,1,0,0,2,2,1,0,4,1,2,1,0,1770,2,4,"London : [s.n.], Printed in the Year MDCCLXX. [1770].",London,295,female,1720,1793,TRUE,"apt Allusion to the proper State of this Question, for Virtue , like the Loadstone, is a Power in the Hands ot our Creator, as yet inexplicable by human Reason . [Here a Letter is milfing.] LETTER CCLXXII S my dear Harry knows the Uneasiness A which his Silence gives"
0516500600_000010,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire. The fifth edition, corrected. To which are added, three dialogues of the dead. By Mrs. Montagu.",Elizabeth Montagu,38,0,0,1,0,0,2,1,0,0,0,0,0,2,0,2,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,3,0,4,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,1,0,1785,1,1,"London : printed for Charles Dilly, M,DCC,LXXXV. [1785].",London,305,female,1720,1800,FALSE,buildeth on the vulgar heart . YORK. Let us on: And publish the occasion of our arms. The commonwealth is sick of their own choice; Their over greedy love hath surfeited. An habitation giddy and unsure Hlath he that buildeth on the vulgar heart . Oh thou fond many! with
0898600200_000013,A series of plays: in which it is attempted to delineate the stronger passions of the mind. Each passion being the subject of a tragedy and a comedy.,Joanna Baillie,65,0,0,4,1,0,12,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,0,0,0,0,4,0,2,2,1,5,0,2,8,0,3,0,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,1,1,1,1,1799,1,1,"London : printed for T. Cadell, jun. and W. Davies, in the Strand, 1799.",London,412,female,1762,1851,FALSE,"who, from habit or circumstances, live in a state of divorce from their own minds , are pleased with an amusement in which they have nothing to do but to open their eyes and behold; the moral tendency of it, however, is very faulty. That mockery of age and domestic"
1204800102_000054,"The history of England, from the accession of James I. to that of the Brunswick line. ... By Catherine Macaulay.",Catharine Macaulay,36,0,0,3,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,1,1,0,1,0,0,0,1,1,1,0,0,0,4,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1764,2,5,"[Dublin] : London: printed for Edward and Charles Dilly; and Dublin reprinted, for A. Leathly, and J. Exshaw, 1770.",Dublin,509,female,1731,1791,TRUE,"dawp of Reformation, and to the authority of fathers who wrote in ages when the Christian church more than inclined to an idolatrous super lition, and was deeply sullied with the dross of time. WHILST all England trembled at the power Laud exerted, from his influence over the council table,"
0569001000_000025,Dialogues of the dead. By the late Lord (George) Lyttleton.,Elizabeth Montagu,48,0,0,3,1,0,0,0,0,0,1,0,0,2,1,1,1,4,1,1,2,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,6,4,0,1797,1,1,"Printed at Worcester, Massachusetts : by Thomas, Son & Thomas. Sold by them, and in Boston, by Thomas & Andrews, April--1797.",Boston|Worcester.,263,female,1720,1800,FALSE,"and sometimes strikes it with flaihes ot the highell fitblime. we had another poet of the age of ci.harles the firll, extremely admired by all his contemporaries, in whose works there is ttill more affeflation affeetation of wit, a greater redundancy of imagination ,, a worse taste , and less"
0772700401_000041,"Letters on the improvement of the mind. Addressed to a young lady. To which are added, miscellanies in prose and verse. By Mrs. Chapone. The third edition. ...",Hester Chapone,59,0,0,3,0,1,3,0,0,2,0,0,0,2,0,0,2,5,4,0,0,3,0,2,0,0,2,1,1,1,0,6,2,0,5,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,1777,1,2,"Dublin : printed for the United Company of Booksellers, M.DCC.LXXVII. [1777].",Dublin,129,female,1727,1801,TRUE,"no more than a few of the moult remarkable tfas and characters . I tell you you ihis to prevent your being discouraged on find. ing so little remain in your mind after reading these leis interesting p rts of ancienr hillory. But, when you come to the Grecian and"
0187100100_000045,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,40,0,0,1,2,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,1,0,1,0,2,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,3,1,1,1,1769,1,1,"London : printed for J. Dodsley, Pall-Mall; Mess. Baker and Leigh, York-Street, Covent-Garden; J. Walter, Charing-Cross; T. Cadell, in the Strand; and J. Wilkie, No 71. St. Paul's Church-Yard, M.DCC.LXIX. [1769].",London,278,female,1720,1800,FALSE,"born with the same talents talents of mind . When we speak of genius , we always mean that which is original and inherent, not anything produced or derived from what is external. But Mr. Voltaire by saying the genius of Corneille has that superiority over our countryman, which a"
0419400902_000063,"Letters from Felicia to Charlotte: containing a series of the most interesting events, interspersed with moral reflections; chiefly tending to prove, that the seeds of virtue are implanted in the mind of every reasonable being. ...","Collyer, Mary",54,0,0,1,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,1,2,4,1,4,4,1,1,2,0,7,0,1,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,2,2,0,0,1,1,0,0,1755,2,2,"London : printed for R. Baldwin at the Rose in Pater-Noster-Row, 1755.",London,316,female,,,FALSE,"ideas i this he confiders as the previous study, the earliest exercise of childhood. He proposes to drefa up morality , and the sublimest truths of natural religion, in the easy * language of infancy, and by degrees to pour in more and more lightas the understanding enlarges, and the"
0806100201_000002,"The female Quixote: or, the adventures of Arabella. In two volumes. ...",Charlotte Lennox,40,0,1,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,5,1,2,1,3,1,0,0,3,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1752,1,2,"Dublin : printed for J. Smith, at the Philosophers-Heads on the Blind-Quay, MDCCLII. [1752].",Dublin,214,female,1729,1804,TRUE,"a Lev lotter in the bhroi Still, with sum tccafional &rfrrnirngs b Lucy, f#ll rs fwt and Simplicity. 198 THE Female QUIXOTE. BOOK I. CHAP. I. Contains a Turn at Currt, nwith erw nr surprising - Some uflrfi f dditions to ani Ladli Education - Thb bad effdi7s of a"
0128200501_000034,"Feudal events, or, days of yore. An ancient story. In two volumes. By Anna Maria Mackenzie , Author of Neaiolitan, Dusseldory, &c. &c. ...","Mackenzie, Anna Maria",36,0,0,1,3,1,1,0,0,1,0,0,0,2,0,2,0,1,0,0,0,2,0,0,0,2,2,0,0,0,2,1,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,2,0,1,1,1800,1,2,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800.",London,261,female,,,FALSE,"the means of holfages, or any other security she might prefer, to prove this assertion, as they would be pledges for his future condut nor could he plead for his own liberation till those measures were fully adopted. With Maud, whose secret consciousness had fancied a very different address, this"
